It ^pp3+it+++=It
assistance ^nn+nom+++=assistance
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lit ^vbd+++xvbnx+=lit
a ^at++++=a
cigarette ^nn+nom+++=cigarette,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
remarked ^vprf+++xvbn+=remarked
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
shooting ^nvbg+++xvbg+=shooting.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
admitted ^vbd+vpub++xvbnx+=admitted
the ^ati++++=the
fact ^nn++++=fact.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
the ^ati++++=the
circumstances ^nns+nom+++=circumstances,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
have ^vb+hv+aux++=have
taxed ^vprf+++xvbnx+=taxed
him ^pp3o+pp3+++=him
to ^to++++=to
deny ^vbi+vpub+++=deny
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
necessity ^nn+nom+++=necessity
for ^in++++=for
confession ^nn++++=confession
aroused ^vbd+++xvbn+=aroused
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
myself ^ppl+pp1+++=myself,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="a
a ^at++++=EXTRAWORD
tramp ^nn++++=tramp
through ^in++++=through
miles ^nns++++=miles
of ^in++++=of
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
in ^in++++=in
company ^nn++++=company
with ^in++++=with
four ^cd++++=four
gloomy ^jj+atrb+++=gloomy
men ^nns++++=men
in ^in++++=in
black ^nn++++=black
velveteen ^vbd+++xvbn+=velveteen,
, ^zz++++=EXTRAWORD
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
depressed ^jj+++xvbn+=depressed-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
heavy ^jj+atrb+++=heavy
gun ^nn++++=gun,
, ^zz++++=EXTRAWORD
the ^ati++++=the
entire ^jjb+atrb+++=entire
cavalcade ^nn+++??+=cavalcade
being ^xvbg+++xvbg+=being
organised ^vwbn+++xvbn+=organised
for ^in++++=for
the ^ati++++=the
purpose ^nn++++=purpose
of ^in++++=of
killing ^xvbg+++xvbg+=killing
some ^dti++++=some
twelve ^cd++++=twelve-and-sixpence
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
sixpence ^nns+nom+++=EXTRAWORD
worth ^in++++=worth
of ^in++++=of
poultry ^nn++++=poultry,
, ^zz++++=EXTRAWORD
suggests ^vbz+vpub+++=suggests
the ^ati++++=the
disproportionate ^nn++++=disproportionate."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
laughed ^vbd+++xvbnx+=laughed
boisterously ^rb+cnj+++=boisterously,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="Good,
good ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
good ^jj++++=good
very ^ql+amp+++=very
good ^jj++++=good!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
the ^ati++++=the
type ^nn++++=type
of ^in++++=of
man ^nn++++=man
that ^tht+rel+obj++=that
shudders ^nns+nom+++=shudders
inwardly ^rb++++=inwardly
at ^in++++=at
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
the ^ati++++=the
will ^md+prd+++=will
to ^to++++=to
slap ^vbi++++=slap
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
maybe ^rb+hdg+++=maybe
that ^dt+pdem+++=that
would ^md+prd+++=would
send ^vb++++=send
him ^pp3o+pp3+++=him
away ^rp+pl+++=away
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
hunted ^vbd+++xvbnx+=hunted.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
replied ^vbd+vpub++xvbnx+=replied
that ^tht+vcmp+++=that
fourteen ^cd++++=fourteen
hours ^nns++++=hours'
' ^zz++++=EXTRAWORD
talk ^nn++++=talk
a ^at++++=a
day ^nn++++=day
about ^in++++=about
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+down+++=only
about ^in++++=about
horses ^nns++++=horses
tired ^vbd+++xvbn+=tired
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
in ^rb++++=in
consequence ^nn+nom+++=consequence
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
abandoned ^vprf+++xvbnx+=abandoned
hunting ^nvbg+++xvbg+=hunting.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
fish ^nn++++=fish?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
never ^rb++++=never
sufficiently ^rb++++=sufficiently
imaginative ^jj++++=imaginative,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
travel ^vb++++=travel
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suggested ^vbd+vpub++xvbnx+=suggested.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
apparently ^rb++splt++=apparently
made ^vprf+++xvbnx+=made
up ^rp++++=up
his ^pp$+pp3+++=his
mind ^nn++++=mind
to ^to++++=to
abandon ^vbi++++=abandon
himself ^ppl+pp3+++=himself
to ^in++++=to
his ^pp$+pp3+++=his
fate ^nn++++=fate,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
towards ^in++++=towards
me ^pp1o+pp1+++=me
with ^in++++=with
a ^at++++=a
resigned ^jj+atrb++xvbn+=resigned
air ^nn++++=air.
. ^zz++++=EXTRAWORD
An ^at++++=An
ancient ^jj+atrb+++=ancient
nurse ^nn++++=nurse
of ^in++++=of
mine ^nn++++=mine
had ^vb+hv+aux++=had
always ^rb++splt++=always
described ^vprf+++xvbnx+=described
me ^pp1o+pp1+++=me
as ^in++++=as
the ^ati++++=the
most ^ql+emph+++=most
" ^zz++++="wearing"
wearing ^vbg+++xvbg+=EXTRAWORD
" ^zz++++=EXTRAWORD
child ^nn++++=child
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
come ^vprf+++xvbn+=come
across ^in+ppvb+++=across.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
prefer ^vb+vprv+++=prefer
to ^to+vcmp+++=to
speak ^vbi++++=speak
of ^in++++=of
myself ^ppl+pp1+++=myself
as ^in++++=as
persevering ^nn++++=persevering.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
go ^vb++++=go
about ^in+ppvb+++=about
more ^rbr++++=more,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="were
were ^vbd+bed+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
see ^vb+vprv+++=see
any ^dti++++=any
difference ^nn+nom+++=difference
between ^in++++=between
one ^cd1++++=one
place ^nn++++=place
and ^cc++++=and
another ^dt++++=another."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tried
tried ^vbd+++xvbn+=EXTRAWORD
Central ^jj+atrb+++=Central
Africa ^np++++=Africa?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
inquired ^vbd+++xvbnx+=inquired.
. ^zz++++=EXTRAWORD
" ^zz++++="Once
once ^rb+tm+++=EXTRAWORD
or ^cc+phrs+++=or
twice ^rb+cnj+++=twice,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
always ^rb++++=always
reminds ^vbz++++=reminds
me ^pp1o+pp1+++=me
of ^in++++=of
Kew ^np+++??+=Kew
Gardens ^nns++++=Gardens."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="China?"
china ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hazarded ^vbd+++xvbnx+=hazarded.
. ^zz++++=EXTRAWORD
" ^zz++++="Cross
cross ^nn++++=EXTRAWORD
between ^in++++=between
a ^at++++=a
willow ^nn++++=willow-pattern
- ^zz++++=EXTRAWORD
pattern ^nn++++=EXTRAWORD
plate ^nn++++=plate
and ^cc++++=and
a ^at++++=a
New ^jj+atrb+++=New
York ^np++++=York
slum ^nn++++=slum,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
comment ^nn+nom+++=comment.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
North ^nr+pl+++=North
Pole ^nn++++=Pole?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried,
, ^zz++++=EXTRAWORD
thinking ^nvbg+++xvbg+=thinking
the ^ati++++=the
third ^nn++++=third
time ^nn++++=time
might ^md+pos+++=might
be ^vb+be+vrb++=be
lucky ^jj+pred+++=lucky.
. ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
got ^vbd+++xvbn+=got
quite ^abl++++=quite
up ^in+cmpx+++=up
to ^in"++++=to
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned.
. ^zz++++=EXTRAWORD
" ^zz++++="Reached
reached ^vbd+++xvbn+=EXTRAWORD
Cape ^npl++++=Cape
Hakluyt ^np+++??+=Hakluyt
once ^rb+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
did ^vbd+dod+aux++=did
that ^dt+dem+++=that
impress ^nns+nom+++=impress
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
impress ^nns+nom+++=impress
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
The ^ati++++=The
talk ^nn++++=talk
drifted ^vbd+++xvbn+=drifted
to ^in++++=to
women ^nns++++=women
and ^cc++++=and
bogus ^jj+atrb+++=bogus
companies ^nns++++=companies,
, ^zz++++=EXTRAWORD
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
literature ^nn++++=literature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
such ^abl++++=such-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
matters ^nns+nom+++=matters.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him
well ^rb++++=well
informed ^vbd+vpub++xvbn+=informed
upon ^in++++=upon
and ^cc++++=and
bored ^vpsv++by+xvbn+=bored
by ^in++++=by
all ^abn++++=all.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be
amusing ^jj++++=amusing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
of ^in++++=of
the ^ati++++=the
first ^od++++=first
named ^vbd+++xvbn+=named,
, ^zz++++=EXTRAWORD
" ^zz++++="until
until ^cs+sub+++=EXTRAWORD
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
to ^to++++=to
take ^vbi++++=take
themselves ^ppls+pp3+++=themselves
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
merely ^rb+down+++=merely
silly ^jj+pred+++=silly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
forced ^vpsv++agls+xvbnx+=forced
into ^in++++=into
closer ^rbr++++=closer
companionship ^nn+nom+++=companionship
with ^in++++=with
" ^zz++++="Blas
blas ^nns+++??+=EXTRAWORD
Billy ^np++++=Billy"
" ^zz++++=EXTRAWORD
that ^dt+dem+++=that
autumn ^nn++++=autumn,
, ^zz++++=EXTRAWORD
for ^in++++=for
by ^in++++=by
chance ^nn++++=chance
a ^at++++=a
month ^nn++++=month
later ^rbr+tm+++=later
he ^pp3a+pp3+++=he
and ^cc++++=and
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
ourselves ^ppls+pp1+++=ourselves
the ^ati++++=the
guests ^nns++++=guests
of ^in++++=of
the ^ati++++=the
same ^ap++++=same
delightful ^jj+atrb+++=delightful
hostess ^nns+nom+++=hostess,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
to ^to++++=to
liking ^vbi++++=liking
him ^pp3o+pp3+++=him
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
useful ^jj+atrb+++=useful
man ^nn++++=man
to ^in++++=to
have ^vbi++vrb++=have
about ^in++++=about
one ^pn++++=one.
. ^zz++++=EXTRAWORD
In ^in++++=In
matters ^nns+nom+++=matters
of ^in++++=of
fashion ^nn++++=fashion
one ^cd1++++=one
could ^md+pos+++=could
always ^rb++splt++=always
feel ^vb+vprv+++=feel
safe ^jj++++=safe
following ^jj+++xvbg+=following
his ^pp$+pp3+++=his
lead ^nn++++=lead.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
necktie ^nn+++??+=necktie,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
socks ^nns++++=socks,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
not ^xnot++not++=not
the ^ati++++=the
very ^ql+amp+++=very
newest ^jjt+atrb+++=newest
departure ^nn++++=departure,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
always ^rb++++=always
correct ^jj+pred+++=correct;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
upon ^in++++=upon
social ^jj+atrb+++=social
paths ^nns++++=paths,
, ^zz++++=EXTRAWORD
as ^ql++++=as
guide ^vb++++=guide,
, ^zz++++=EXTRAWORD
philosopher ^nn+nom+++=philosopher,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
