When ^wrb+who+++=When
does ^vbz+doz+vrb++=does
not ^xnot++not++=not
delight ^nn++++=delight
in ^in++++=in
one ^pn++++=one?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
why ^wrb+who+whq++=why
should ^md+nec+++=should
not ^xnot++not++=not
a ^at++++=a
poor ^jj+atrb+++=poor
little ^jj+atrb+++=little
Creole ^np+++??+=Creole
old ^jj+atrb+++=old
maid ^nn++++=maid
be ^vb+be+vrb++=be
interested ^jj+pred+++=interested
too ^ql++++=too?
? ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
wedding ^nn++++=wedding
party ^nn++++=party
had ^vbd+hvd+aux++=had
filed ^vprf+++xvbnx+=filed
in ^in++++=in
solemnly ^rb+cnj+++=solemnly,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
rolling ^nvbg+++xvbg+=rolling,
, ^zz++++=EXTRAWORD
swelling ^nn+nom+++=swelling
tones ^nns++++=tones
of ^in++++=of
the ^ati++++=the
organ ^nn++++=organ.
. ^zz++++=EXTRAWORD
Important ^jj++++=Important-looking
- ^zz++++=EXTRAWORD
looking ^xvbg+++xvbg+=EXTRAWORD
groomsmen ^vprf+++xvbn+=groomsmen;
; ^zz++++=EXTRAWORD
dainty ^jj++++=dainty,
, ^zz++++=EXTRAWORD
fluffy ^jj++++=fluffy,
, ^zz++++=EXTRAWORD
white ^jj++++=white-robed
- ^zz++++=EXTRAWORD
robed ^jj+atrb++xvbn+=EXTRAWORD
maids ^nns++++=maids;
; ^zz++++=EXTRAWORD
stately ^jj++++=stately,
, ^zz++++=EXTRAWORD
satin ^nn++++=satin-robed,
- ^zz++++=EXTRAWORD
robed ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
illusion ^nn++++=illusion-veiled
- ^zz++++=EXTRAWORD
veiled ^vbd+++xvbn+=EXTRAWORD
bride ^nn++++=bride,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
happy ^jj+atrb+++=happy
groom ^nn++++=groom.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
leaned ^vbd+++xvbnx+=leaned
forward ^rb+phrv+++=forward
to ^in+ppvb+++=to
catch ^vbi++++=catch
a ^at++++=a
better ^jjr+atrb+++=better
glimpse ^nn++++=glimpse
of ^in++++=of
their ^pp$+pp3+++=their
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah!"-Those
ah!" ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
those ^dt+dem+++=EXTRAWORD
near ^in+pl+++=near
the ^ati++++=the
Virgin ^np++++=Virgin's
's ^$++++=EXTRAWORD
altar ^nn++++=altar
who ^whp+rel+subj++=who
heard ^vbd+vprv++xvbn+=heard
a ^at++++=a
faint ^jj+atrb+++=faint
sigh ^nn++++=sigh
and ^cc++++=and
rustle ^nn++++=rustle
on ^in++++=on
the ^ati++++=the
steps ^nns++++=steps
glanced ^vbd+++xvbn+=glanced
curiously ^rb++++=curiously
as ^ql++++=as
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
slight ^jj++++=slight
black ^jj++++=black-robed
- ^zz++++=EXTRAWORD
robed ^jj+atrb++xvbn+=EXTRAWORD
figure ^nn++++=figure
clutch ^nn++++=clutch
the ^ati++++=the
railing ^nn+nom+++=railing
and ^cc++++=and
lean ^jj++++=lean
her ^pp3o+pp3+++=her
head ^jjb++++=head
against ^in++++=against
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Sophie ^np++++=Sophie
had ^vbd+hvd+aux++=had
fainted ^vprf+++xvbnx+=fainted.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
hungry ^jj++++=hungry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
mused ^vbd+++xvbnx+=mused
over ^in++++=over
the ^ati++++=the
charcoal ^nn+nom+++=charcoal
fire ^nn++++=fire
in ^in++++=in
her ^pp$+pp3+++=her
little ^ap++++=little
room ^nn++++=room,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
hungry ^jj++++=hungry;"
; ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
she ^pp3a+pp3+++=she
smiled ^vbd+++xvbnx+=smiled
a ^at++++=a
wan ^jj+atrb+++=wan
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
busied ^vbd+++xvbn+=busied
herself ^ppl+pp3+++=herself
getting ^vbg+++xvbg+=getting
her ^pp$+pp3+++=her
evening ^nn++++=evening
meal ^nn++++=meal
of ^in++++=of
coffee ^nn++++=coffee
and ^cc++++=and
bread ^nn++++=bread
and ^cc++++=and
ham ^nn++++=ham.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
one ^cd1++++=one
were ^vbd+bed+aux++=were
given ^vpsv++agls+xvbnx+=given
to ^in++++=to
pity ^nn++++=pity,
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
would ^md+prd+++=would
rush ^vb++++=rush
to ^in++++=to
one ^cd1++++=one's
's ^nns+bez+++0=EXTRAWORD
lips ^nns++++=lips
at ^in++++=at
sight ^nn++++=sight
of ^in++++=of
Miss ^npt++++=Miss
Sophie ^np++++=Sophie
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
little ^jj+atrb+++=little
woman ^nn++++=woman!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
among ^in++++=among
the ^ati++++=the
bareness ^nns+nom+++=bareness
and ^cc++++=and
sordidness ^nns+nom+++=sordidness
of ^in++++=of
this ^dt+dem+++=this
neighbourhood ^nn+nom+++=neighbourhood
five ^cd++++=five
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
robed ^j+++xvbn+=robed
in ^in++++=in
crape ^nn+++??+=crape,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
crying ^nvbg+++xvbg+=crying
with ^in++++=with
great ^jj+atrb+++=great
sobs ^nns++++=sobs
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
shake ^vbi++++=shake
the ^ati++++=the
vitality ^nn+nom+++=vitality
out ^rp+pl+++=out
of ^in++++=of
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Perfectly ^rb+amp+++=Perfectly
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
about ^rb++++=about
her ^pp3o+pp3+++=her
former ^ap++++=former
life ^nn++++=life;
; ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
all ^abn++++=all
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
Michel ^np++++=Michel,
, ^zz++++=EXTRAWORD
the ^ati++++=the
quartee ^nn++++=quartee
grocer ^nn++++=grocer
at ^in++++=at
the ^ati++++=the
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Madame ^npt++++=Madame
Laurent ^np+++??+=Laurent,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
kept ^vbd+++xvbn+=kept
the ^ati++++=the
rabbe ^nn+++??+=rabbe
shop ^nn++++=shop
opposite ^nn++++=opposite,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
fixed ^vprf+++xvbnx+=fixed
it ^pp3+it+++=it
all ^rb++++=all
up ^rp++++=up
between ^in++++=between
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
of ^in++++=of
her ^pp$+pp3+++=her
sad ^jj+atrb+++=sad
history ^nn++++=history
and ^cc++++=and
past ^jjb+atrb+++=past
glories ^nns++++=glories.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
knew ^vbd+vprv++xvbnx+=knew;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
Michel ^np++++=Michel
must ^md+nec+++=must
invent ^vb++++=invent
something ^pn++++=something
when ^wrb+who+++=when
the ^ati++++=the
neighbours ^nns++++=neighbours
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him
as ^ql++++=as
their ^pp$+pp3+++=their
fountain ^npl++++=fountain-head
- ^zz++++=EXTRAWORD
head ^nn++++=EXTRAWORD
of ^in++++=of
wisdom ^nn++++=wisdom.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
morning ^nn++++=morning
little ^jj+atrb+++=little
Miss ^npt++++=Miss
Sophie ^np++++=Sophie
opened ^vbd+++xvbn+=opened
wide ^jj++++=wide
her ^pp$+pp3+++=her
dingy ^jj+atrb+++=dingy
windows ^nns++++=windows
to ^to++++=to
catch ^vbi++++=catch
the ^ati++++=the
early ^jj+atrb+++=early
freshness ^nns+nom+++=freshness
of ^in++++=of
the ^ati++++=the
autumn ^nn++++=autumn
wind ^nn++++=wind
as ^ql++++=as
it ^pp3+it+++=it
whistled ^vbd+++xvbn+=whistled
through ^in++++=through
the ^ati++++=the
yellow ^jj++++=yellow-leafed
- ^zz++++=EXTRAWORD
leafed ^jj+atrb+++=EXTRAWORD
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
calm ^nn++++=calm,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue-misted,
- ^zz++++=EXTRAWORD
misted ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
balmy ^nn+++??+=balmy,
, ^zz++++=EXTRAWORD
November ^nr+nom+++=November
days ^nns++++=days
that ^tht+rel+++=that
New ^jj+atrb+++=New
Orleans ^nns+nom++??+=Orleans
can ^md+pos+++=can
have ^vb+hv+vrb++=have
when ^wrb+who+++=when
all ^rb++++=all
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
country ^nn++++=country
is ^vbz+bez+vrb++=is
fur ^nn++++=fur-wrapped.
- ^zz++++=EXTRAWORD
wrapped ^vwbn+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Sophie ^np++++=Sophie
pulled ^vbd+++xvbn+=pulled
her ^pp3o+pp3+++=her
machine ^nn++++=machine
to ^in++++=to
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
sweet ^nn++++=sweet,
, ^zz++++=EXTRAWORD
damp ^nn++++=damp
wind ^nn++++=wind
could ^md+pos+++=could
whisk ^vb++++=whisk
among ^in++++=among
her ^pp$+pp3+++=her
black ^jj+atrb+++=black
locks ^npl++++=locks.
. ^zz++++=EXTRAWORD
Whirr ^np+++??+=Whirr,
, ^zz++++=EXTRAWORD
whirr ^nn+++??+=whirr,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
the ^ati++++=the
machine ^nn++++=machine,
, ^zz++++=EXTRAWORD
ticking ^nvbg+++xvbg+=ticking
fast ^rb++++=fast
and ^cc+phrs+++=and
lightly ^rb++++=lightly
over ^in++++=over
the ^ati++++=the
belts ^nns++++=belts
of ^in++++=of
the ^ati++++=the
rough ^jj+atrb+++=rough
jeans ^nns++++=jeans
pants ^nns++++=pants.
. ^zz++++=EXTRAWORD
Whirr ^np+++??+=Whirr,
, ^zz++++=EXTRAWORD
whirr ^nn+++??+=whirr,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Miss ^npt++++=Miss
Sophie ^np++++=Sophie
was ^vbd+bedz+aux++=was
actually ^rb+amp+splt++=actually
humming ^vbg+++xvbgx+=humming
a ^at++++=a
tune ^nn++++=tune!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
felt ^vbd+vprv++xvbnx+=felt
strangely ^rb++++=strangely
light ^nn++++=light
to ^to++++=to-day.
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="Ma
ma ^npt++++=EXTRAWORD
foi ^nn+++??+=foi,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
muttered ^vbd+++xvbn+=muttered
Michel ^np++++=Michel,
, ^zz++++=EXTRAWORD
strolling ^jj++++=strolling
across ^in+pl+++=across
the ^ati++++=the
street ^npl++++=street
to ^to++++=to
where ^wrb+who+++=where
Madame ^npt++++=Madame
Laurent ^np+++??+=Laurent
sat ^vbd+++xvbn+=sat
sewing ^nn++++=sewing
behind ^in+pl+++=behind
the ^ati++++=the
counter ^nn++++=counter
on ^in++++=on
blue ^jj++++=blue
and ^cc++++=and
brown ^np++++=brown-checked
- ^zz++++=EXTRAWORD
checked ^vbd+++xvbn+=EXTRAWORD
aprons ^nns++++=aprons,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
ma ^npt++++=ma'amselle
'amselle ^nn+++??+=EXTRAWORD
sings ^vbz++++=sings.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
she ^pp3a+pp3+++=she
recollects ^nns+++??+=recollects."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Perhaps,"
perhaps ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
muttered ^vbd+++xvbn+=muttered
the ^ati++++=the
rabbe ^nn+++??+=rabbe
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
little ^jj+atrb+++=little
Miss ^npt++++=Miss
Sophie ^np++++=Sophie
felt ^vbd+vprv++xvbn+=felt
restless ^jj++++=restless.
. ^zz++++=EXTRAWORD
A ^at++++=A
strange ^jj+atrb+++=strange
impulse ^nn++++=impulse
seemed ^vbd+seem++xvbn+=seemed
drawing ^nvbg+++xvbg+=drawing
her ^pp$+pp3+++=her
up ^rp++++=up
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
machine ^nn++++=machine
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
run ^vbi++++=run
slow ^jj++++=slow,
, ^zz++++=EXTRAWORD
slow ^jj++++=slow,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
