On ^in++++=On
new ^jj+atrb+++=new
existence ^nn+nom+++=existence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
working ^jj+++xvbg+=working-dayworld
- ^zz++++=EXTRAWORD
dayworld ^nn+++??+=EXTRAWORD
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
vanished ^vbd+++xvbn+=vanished
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
made ^vbd+++xvbnx+=made
herlast ^nn+++??+=herlast
pat ^np++++=pat
of ^in++++=of
butter ^nn++++=butter
in ^in++++=in
the ^ati++++=the
dairy ^nn++++=dairy
at ^in++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
For ^in++++=For
anhour ^nn+++??+=anhour
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
thinking ^nvbg+++xvbg+=thinking
over ^in++++=over
the ^ati++++=the
good ^jj++++=good-fortune
- ^zz++++=EXTRAWORD
fortune ^nn++++=EXTRAWORD
whichhad ^nn+++??+=whichhad
befallen ^vprf+++xvbn+=befallen
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
comforts ^nns++++=comforts
of ^in++++=of
this ^dt+dem+++=this
life ^nn++++=life
whichshe ^nn+++??+=whichshe
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
acquired ^vprf+++xvbnx+=acquired.
. ^zz++++=EXTRAWORD
Debby ^np+++??+=Debby
was ^vbd+bedz+vrb++=was
a ^at++++=a
truegirl ^nn+++??+=truegirl,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
a ^at++++=a
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
love ^nn++++=love
of ^in++++=of
ease ^nn++++=ease
and ^cc++++=and
pleasure;it ^nn+++??+=pleasure;it
must ^md+nec+++=must
not ^xnot++not++=not
be ^vb+be+aux++=be
set ^vpsv++agls+xvbnx+=set
down ^rb+phrv+++=down
against ^in++++=against
her ^pp$+pp3+++=her
that ^cs+sub+++=that
shesurveyed ^jj+++xvbn+=shesurveyed
her ^pp3o+pp3+++=her
pretty ^rb++++=pretty
travelling ^vbg+nom++xvbg+=travelling-suit
- ^zz++++=EXTRAWORD
suit ^nn++++=EXTRAWORD
with ^in++++=with
muchcomplacency ^nn+++??+=muchcomplacency,
, ^zz++++=EXTRAWORD
rejoicing ^nvbg+++xvbg+=rejoicing
inwardly ^rb++++=inwardly
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
could ^md+pos+++=could
useher ^jjr+atrb+++=useher
hands ^nns++++=hands
without ^in++++=without
exposing ^xvbg+++xvbg+=exposing
fractured ^jj+atrb++xvbn+=fractured
gloves ^nns++++=gloves,
, ^zz++++=EXTRAWORD
thather ^jjr+atrb+++=thather
bonnet ^nn++++=bonnet
was ^vbd+bedz+vrb++=was
of ^in++++=of
the ^ati++++=the
newest ^jjt+atrb+++=newest
mode ^nn++++=mode,
, ^zz++++=EXTRAWORD
needing ^jj+atrb++xvbg+=needing
noveil ^nn+++??+=noveil
to ^to++++=to
hide ^vbi++++=hide
a ^at++++=a
faded ^jj+atrb++xvbn+=faded
ribbon ^nn++++=ribbon
or ^cc++++=or
a ^at++++=a
last ^jj+atrb+++=last
year ^nn++++=year's
's ^$++++=EXTRAWORD
shape,that ^nn+++??+=shape,that
her ^pp3o+pp3+++=her
dress ^vb++++=dress
swept ^vbd+++xvbn+=swept
the ^ati++++=the
ground ^nn++++=ground
with ^in++++=with
fashionableuntidiness ^nns+nom+++=fashionableuntidiness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
boots ^nns++++=boots
were ^vbd+bed+vrb++=were
guiltless ^jj+pred+++=guiltless
of ^in++++=of
a ^at++++=a
patch, ^nn+++??+=patch,--that
-- ^--+clp+++=EXTRAWORD
that ^tht+vcmp+++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
the ^ati++++=the
possessor ^nn++++=possessor
of ^in++++=of
a ^at++++=a
mine ^nn++++=mine
of ^in++++=of
wealthin ^nn+++??+=wealthin
two ^cd++++=two
of ^in++++=of
the ^ati++++=the
eight ^cd++++=eight
trunks ^nns++++=trunks
belonging ^vwbg+++xvbg+=belonging
to ^in++++=to
her ^pp$+pp3+++=her
aunt,that ^nn+++??+=aunt,that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
travelling ^nvbg+++xvbg+=travelling
like ^in++++=like
any ^dti++++=any
lady ^nn++++=lady
of ^in++++=of
the ^ati++++=the
landwith ^nn+++??+=landwith
manand ^nn+++??+=manand
maid ^nn++++=maid-servant
- ^zz++++=EXTRAWORD
servant ^nn+nom+++=EXTRAWORD
at ^rb++++=at
her ^pp3o+pp3+++=her
command ^nn++++=command,
, ^zz++++=EXTRAWORD
andthat ^nn+++??+=andthat
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
leaving ^vbg+++xvbgx+=leaving
work ^nn++++=work
and ^cc++++=and
care ^nn++++=care
behind ^in+pl+++=behind
her ^pp$+pp3+++=her
fora ^nn+++??+=fora
month ^nn++++=month
or ^cc++++=or
two ^cd++++=two
of ^in++++=of
novelty ^nn++++=novelty
and ^cc++++=and
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
these ^dt+dem+++=these
agreeable ^jj+atrb+++=agreeable
facts ^nns++++=facts
were ^vbd+bed+vrb++=were
fully ^rb+amp+++=fully
realized,and ^nn+++??+=realized,and
Aunt ^nn++++=Aunt
Pen ^nn++++=Pen
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
asleep ^jj++++=asleep
behind ^rp+pl+++=behind
her ^pp3o+pp3+++=her
veil,debby ^nn+++??+=veil,Debby
took ^vbd+++xvbn+=took
out ^rp+pl+++=out
a ^at++++=a
book ^nn++++=book,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
indulged ^vprf+++xvbn+=indulged
in ^in++++=in
her ^pp$+pp3+++=her
favoriteluxury ^nn++++=favoriteluxury,
, ^zz++++=EXTRAWORD
soon ^rb+tm+++=soon
forgetting ^vbg+vprv++xvbg+=forgetting
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
present ^vb++++=present,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
futurein ^nn+++??+=futurein
the ^ati++++=the
inimitable ^jj+atrb+++=inimitable
history ^nn++++=history
of ^in++++=of
Martin ^np++++=Martin
Chuzzlewit.the ^np+++??+=Chuzzlewit.The
sun ^nn++++=sun
blazed ^vbd+++xvbn+=blazed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cars ^nns++++=cars
rattled ^vwbn+++xvbn+=rattled,
, ^zz++++=EXTRAWORD
childrencried ^j+++xvbn+=childrencried,
, ^zz++++=EXTRAWORD
ladies ^nns++++=ladies
nodded ^vbd+++xvbn+=nodded,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen
longed ^vbd+++xvbn+=longed
for ^in++++=for
thesolace ^nn+++??+=thesolace
of ^in++++=of
prohibited ^vbd+++xvbn+=prohibited
cigars ^nns++++=cigars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
newspapers ^nns+nom+++=newspapers
wereconverted ^vbd+++xvbn+=wereconverted
into ^in++++=into
sun ^nn++++=sun-shades,
- ^zz++++=EXTRAWORD
shades ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
nightcaps ^nns+++??+=nightcaps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fans;but ^nn+++??+=fans;but
Debby ^np+++??+=Debby
read ^vbd+vprv++xvbn+=read
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
unconscious ^jj++++=unconscious
of ^in++++=of
all ^abn++++=all
about ^in++++=about
her,even ^nn++++=her,even
of ^in++++=of
the ^ati++++=the
pair ^nn++++=pair
of ^in++++=of
eves ^nns+++??+=eves
that ^tht+rel+++=that
watched ^jj+++xvbn+=watched
her ^pp$+pp3+++=her
from ^in++++=from
theopposite ^nn++++=theOpposite
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
car ^nn++++=car.
. ^zz++++=EXTRAWORD
A ^at++++=A
Gentleman ^nn+nom+++=Gentleman
with ^in++++=with
afrank ^nn+++??+=afrank,
, ^zz++++=EXTRAWORD
strong ^jj++++=strong-featured
- ^zz++++=EXTRAWORD
featured ^vbd+++xvbn+=EXTRAWORD
face ^nn++++=face
sat ^vbd+++xvbn+=sat
therin ^nn+++??+=therin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
amusedhimself ^nn+++??+=amusedhimself
by ^in++++=by
scanning ^nn++++=scanning
with ^in++++=with
thoughtful ^jj+atrb+++=thoughtful
gaze ^nn++++=gaze
thecountenances ^nns+nom++??+=thecountenances
of ^in++++=of
his ^pp$+pp3+++=his
fellow ^jjb++++=fellow-travellers.
- ^zz++++=EXTRAWORD
travellers ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
Stout ^jj+atrb+++=Stout
Aunt ^nn++++=Aunt
Pen,dignified ^np+++??+=Pen,dignified
even ^rb++++=even
in ^in++++=in
her ^pp$+pp3+++=her
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
" ^zz++++="model
model ^nn++++=EXTRAWORD
of ^in++++=of
deportment"to ^nn+++??+=deportment"to
the ^ati++++=the
rising ^jj+atrb++xvbg+=rising
generation ^nn+nom+++=generation;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
studentof ^nn+++??+=studentof
human ^jj+atrb+++=human
nature ^nn++++=nature
found ^vbd+vprv++xvbn+=found
a ^at++++=a
more ^rbr++++=more
attractive ^jj+atrb+++=attractive
subject ^nn++++=subject
inher ^jjr+atrb+++=inher
companion ^nn++++=companion,
, ^zz++++=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl
with ^in++++=with
an ^at++++=an
apple ^nn++++=apple-blossom
- ^zz++++=EXTRAWORD
blossom ^vb++++=EXTRAWORD
faceand ^nn+++??+=faceand
merry ^jj+atrb+++=merry
brown ^jj+atrb+++=brown
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
smiling ^jj+++xvbg+=smiling
into ^in++++=into
herbook ^nn+++??+=herbook,
, ^zz++++=EXTRAWORD
never ^rb++++=never
heeding ^vbg+++xvbg+=heeding
that ^dt+dem+++=that
her ^pp3o+pp3+++=her
bonnet ^nn++++=bonnet
was ^vbd+bedz+vrb++=was
awry,and ^nn+++??+=awry,and
the ^ati++++=the
wind ^nn++++=wind
taking ^vwbg+++xvbg+=taking
unwarrantable ^jj+atrb+++=unwarrantable
liberties ^nns++++=liberties
withher ^jjr+atrb+++=withher
ribbons ^nns++++=ribbons
and ^cc++++=and
her ^pp$+pp3+++=her
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
Innocent ^jj+atrb+++=Innocent
Debby ^np+++??+=Debby
turned ^vbd+++xvbn+=turned
her ^pp$+pp3+++=her
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
unaware ^jj+atrb+++=unaware
thather ^jjr+atrb+++=thather
fate ^nn++++=fate
sat ^vbd+++xvbn+=sat
opposite ^jj++++=opposite
in ^in++++=in
the ^ati++++=the
likeness ^nns+nom+++=likeness
of ^in++++=of
a ^at++++=a
serious,black ^nn+++??+=serious,black-bearded
- ^zz++++=EXTRAWORD
bearded ^jj+atrb+++=EXTRAWORD
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
watched ^vbd+++xvbn+=watched
the ^ati++++=the
smilesrippling ^nn+nom+++=smilesrippling
from ^in++++=from
her ^pp$+pp3+++=her
lips ^nns++++=lips
to ^in++++=to
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
with ^in++++=with
an ^at++++=an
interestthat ^nn+++??+=interestthat
deepened ^vbd+++xvbn+=deepened
as ^ql++++=as
the ^ati++++=the
minutes ^nns++++=minutes
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
his ^pp$+pp3+++=his
paperhad ^nn+++??+=paperhad
been ^vprf+ben+vrb+xvbn+=been
full ^jj++++=full
of ^in++++=of
anything ^rb++++=anything
but ^rb"++++=but
" ^zz++++="BronchialTroches"
bronchialtroches ^nns+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="Spalding's
spalding ^np++++=EXTRAWORD
's ^$++++=EXTRAWORD
Prepared ^vwbn+++xvbn+=Prepared
Glue ^nn++++=Glue,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
hewould ^nn+++??+=hewould
have ^vb+hv+aux++=have
found ^vprf+++xvbnx+=found
more ^rbr++++=more
profitable ^jj+atrb+++=profitable
employment;but ^nn+++??+=employment;but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
usual ^jj+atrb+++=usual
readiness ^nns+nom+++=readiness
of ^in++++=of
idlesouls ^nns+++??+=idlesouls
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
into ^in+ppvb+++=into
evil ^jj+atrb+++=evil
ways ^nns++++=ways,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
permitted ^vbd+++xvbn+=permitted
curiosity,that ^nn+++??+=curiosity,that
feminine ^jj+atrb+++=feminine
sin ^nn++++=sin,
, ^zz++++=EXTRAWORD
to ^to++++=to
enter ^vbi++++=enter
in ^in++++=in
and ^cc++++=and
take ^vb++++=take
possessionof ^nn+++??+=possessionof
his ^pp$+pp3+++=his
manly ^jj+atrb+++=manly
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
A ^at++++=A
great ^jj+atrb+++=great
desire ^nn++++=desire
seized ^vbd+++xvbn+=seized
him ^pp3o+pp3+++=him
todiscover ^jjr++++=todiscover
what ^wdt+who+++=what
book ^nn++++=book
his ^pp$+pp3+++=his
pretty ^rb++++=pretty
neighbor;but ^nn+++??+=neighbor;but
a ^at++++=a
cover ^nn++++=cover
hid ^vbd+++xvbn+=hid
the ^ati++++=the
name ^nn++++=name,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
toodistant ^nn+nom+++=toodistant
to ^to++++=to
catch ^vbi++++=catch
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
fluttering ^jj+atrb++xvbg+=fluttering
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
Presentlya ^np+++??+=Presentlya
stout ^jj+atrb+++=stout
Emerald ^nn++++=Emerald-Islander,
- ^zz++++=EXTRAWORD
islander ^jjr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
wardrobeoozing ^jj+++xvbg+=wardrobeoozing
out ^rp+pl+++=out
of ^in++++=of
sundry ^jj+atrb+++=sundry
paper ^nn++++=paper
parcels ^nns++++=parcels,
, ^zz++++=EXTRAWORD
vacated ^jj+atrb++xvbn+=vacated
theseat ^nn+++??+=theseat
behind ^in+pl+++=behind
the ^ati++++=the
two ^cd++++=two
ladies ^nns++++=ladies;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
soon ^rb+tm+splt++=soon
quietlyoccupied ^vpsv++by+xvbnx+=quietlyoccupied
by ^in++++=by
the ^ati++++=the
individual ^nn+nom+++=individual
for ^in++++=for
whom ^whp+rel+pied++=whom
Satan ^np++++=Satan
wasfinding ^vwbg+++xvbg+=wasfinding
such ^abl++++=such
indecorous ^jj+atrb+++=indecorous
employment ^nn+nom+++=employment.
. ^zz++++=EXTRAWORD
Peepinground ^np+++??+=Peepinground
the ^ati++++=the
little ^jj+atrb+++=little
gray ^np++++=gray
bonnet ^nn++++=bonnet,
, ^zz++++=EXTRAWORD
past ^jjb++++=past
a ^at++++=a
brown ^jj+atrb+++=brown
braidand ^nn+++??+=braidand
a ^at++++=a
fresh ^jj+atrb+++=fresh
cheek ^nn++++=cheek,
, ^zz++++=EXTRAWORD
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man's
's ^$++++=EXTRAWORD
eye ^nn++++=eye
fell ^vbd+++xvbn+=fell
uponthe ^nn+++??+=uponthe
words ^nns++++=words
the ^ati++++=the
girl ^nn++++=girl
was ^vbd+bedz+aux++=was
reading ^vbg+++xvbgx+=reading,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
forgot ^vbd+vprv++xvbn+=forgot
to ^to+vcmp+++=to
lookaway ^vb+++??+=lookaway
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Books ^nns++++=Books
were ^vbd+bed+vrb++=were
the ^ati++++=the
desire ^nn++++=desire
of ^in++++=of
his ^pp$+pp3+++=his
life;but ^nn+++??+=life;but
an ^at++++=an
honorable ^jj+atrb+++=honorable
purpose ^nn++++=purpose
and ^cc++++=and
an ^at++++=an
indomitable ^jj++++=indomitable
willkept ^jj+++xvbn+=willkept
him ^pp3o+pp3+++=him
steady ^jj++++=steady
at ^rb++++=at
his ^pp$+pp3+++=his
ledgers ^nns+nom+++=ledgers
till ^cs+sub+++=till
he ^pp3a+pp3+++=he
could ^md+pos+++=could
feelthat ^vb+++??+=feelthat
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
earned ^vprf+++xvbnx+=earned
the ^ati++++=the
right ^nn++++=right
to ^to+ncmp+++=to
read ^vbn+vprv++xvbn+=read.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
wine ^nn++++=wine
tomany ^nn+++??+=tomany
another ^dt++++=another
was ^vbd+bedz+vrb++=was
an ^at++++=an
open ^jj+atrb+++=open
page ^nn++++=page
to ^in++++=to
his ^pp$+pp3+++=his;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
read ^vbd+vprv++xvbnx+=read
aline ^nn+++??+=aline,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
longing ^vbg+++xvbg+=longing
for ^in++++=for
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
a ^at++++=a
hasty ^jj+atrb+++=hasty
sip ^nn++++=sip
fromhis ^nns+++??+=fromhis
neighbor ^nn++++=neighbor's
's ^$++++=EXTRAWORD
cup ^nn++++=cup,
, ^zz++++=EXTRAWORD
forgetting ^vbg+vprv++xvbg+=forgetting
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
astranger ^jjr+atrb+++=astranger's
's ^vbz+bez+vrb++0=EXTRAWORD
also ^rb++++=also.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
the ^ati++++=the
page ^nn++++=page
went ^vbd+++xvbn+=went
the ^ati++++=the
two ^cd++++=two
pairs ^nns++++=pairs
of ^in++++=of
eyes,and ^nn+++??+=eyes,and
the ^ati++++=the
merriment ^nn+nom+++=merriment
from ^in++++=from
Debby ^np++++=Debby's
's ^$++++=EXTRAWORD
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
lightup ^vbi+++??+=lightup
the ^ati++++=the
sombre ^jj+atrb+++=sombre
ones ^pn++++=ones
behind ^in+pl+++=behind
her ^pp$+pp3+++=her
with ^in++++=with
a ^at++++=a
sudden ^jj+atrb+++=sudden
shinethat ^nn+++??+=shinethat
softened ^vbd+++xvbn+=softened
the ^ati++++=the
whole ^jj+atrb+++=whole
face ^nn++++=face
and ^cc++++=and
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
verywinning ^jj+++xvbg+=verywinning.
. ^zz++++=EXTRAWORD
No ^at++++=No
wonder ^vb++++=wonder
they ^pp3a+pp3+++=they
twinkled ^vbd+++xvbnx+=twinkled,
, ^zz++++=EXTRAWORD
for ^in++++=for
Elijahpogram ^np+++??+=ElijahPogram
spoke ^vbd+++xvbn+=spoke,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Hominy ^np++++=Hominy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
motherof ^nn+++??+=motherof
the ^ati++++=the
modern ^jj+atrb+++=modern
Gracchi ^np+++??+=Gracchi,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
classical ^jj+atrb+++=classical
blue ^jj+atrb+++=blue
capand ^nn+++??+=capand
the ^ati++++=the
red ^jj+atrb+++=red
cotton ^np++++=cotton
pocket ^nn++++=pocket-handkerchief,
- ^zz++++=EXTRAWORD
handkerchief ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
camedown ^j+++xvbn+=camedown
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
a ^at++++=a
procession ^nn++++=procession
of ^in++++=of
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
lowlaugh ^nn++++=lowlaugh
startled ^vbd+++xvbn+=startled
Debby ^np+++??+=Debby,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
smotheredlike ^jj+pred+++=smotheredlike
the ^ati++++=the
babes ^nns++++=babes
in ^in++++=in
the ^ati++++=the
Tower ^nn++++=Tower;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning,
, ^zz++++=EXTRAWORD
shebeheld ^nn+++??+=shebeheld
the ^ati++++=the
trespasser ^jjr++++=trespasser
scarlet ^jj++++=scarlet
with ^in++++=with
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
andsobered ^j+++xvbn+=andsobered
with ^in++++=with
a ^at++++=a
tardy ^nn+++??+=tardy
sense ^nn++++=sense
of ^in++++=of
his ^pp$+pp3+++=his
transgression.debby ^nn+++??+=transgression.Debby
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
starched ^jj+atrb++xvbn+=starched
young ^jj+atrb+++=young
lady ^nn++++=lady
of ^in++++=of
the"prune ^nn+++??+=the"prune
and ^cc++++=and
prism ^nn++++=prism"
" ^zz++++=EXTRAWORD
school ^nn++++=school,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
frank ^np++++=frank,
, ^zz++++=EXTRAWORD
free ^jj++++=free-hearted
- ^zz++++=EXTRAWORD
hearted ^jj+atrb+++=EXTRAWORD
little ^jj+atrb+++=little
body ^nn++++=body,
, ^zz++++=EXTRAWORD
quick ^jj++++=quick
to ^to+jcmp+++=to
read ^vbn+vprv++xvbn+=read
the ^ati++++=the
sincerity ^nn+nom+++=sincerity
ofothers ^nns+nom+++=ofothers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
take ^vbi++++=take
looks ^nns++++=looks
and ^cc++++=and
words ^nns++++=words
at ^in++++=at
