A ^at++++=A
fourteen ^cd++++=fourteen
more ^ql++++=more
years ^nns++++=years
in ^in++++=in
which ^whp+rel+pied++=which
to ^to++++=to
contribute ^vbi++++=contribute
to ^in++++=to
the ^ati++++=the
sweetness ^nns+nom+++=sweetness
and ^cc++++=and
light ^nn++++=light
of ^in++++=of
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
years ^nns++++=years
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made
fruitful ^jj++++=fruitful
to ^in++++=to
others ^aps++++=others
by ^in++++=by
his ^pp$+pp3+++=his
determined ^jj+atrb++xvbn+=determined
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
a ^at++++=a
happiness ^nns+nom+++=happiness
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
main ^jjb+atrb+++=main
factor ^nn++++=factor,
, ^zz++++=EXTRAWORD
outside ^in+cmpx+++=outside
of ^in"++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
determination ^nn+nom+++=determination,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
from ^in++++=from
the ^ati++++=the
companionship ^nn+nom+++=companionship
which ^whp+rel+obj++=which
his ^pp$+pp3+++=his
marriage ^nn+nom+++=marriage
brought ^vbd+++xvbn+=brought
to ^rb+phrv+++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
great ^jj+atrb+++=great
principles ^nns++++=principles
by ^in++++=by
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
lived ^vbd+++xvbnx+=lived
influenced ^vbd+++xvbn+=influenced
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him
personally ^rb+cnj+++=personally,
, ^zz++++=EXTRAWORD
through ^in++++=through
his ^pp$+pp3+++=his
gift ^nn++++=gift
of ^in++++=of
writing ^xvbg+++xvbg+=writing.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
always ^rb++++=always
maintained ^vprf+++xvbn+=maintained
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
gift ^nn++++=gift
but ^cc++++=but
an ^at++++=an
achievement ^nn+nom+++=achievement,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
any ^dti++++=any
one ^cd1++++=one
could ^md+pos+++=could
write ^vb++++=write
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
he ^pp3a+pp3+++=he
by ^in++++=by
taking ^xvbg+++xvbg+=taking
as ^ql++++=as
much ^ap++++=much
pains ^nns++++=pains.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
may ^md+pos+++=may
well ^rb++++=well
doubt ^nn++++=doubt
the ^ati++++=the
soundness ^nns+nom+++=soundness
of ^in++++=of
this ^dt+dem+++=this
theory ^nn++++=theory,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
cannot ^md+pos+not++=cannot
doubt ^vb++++=doubt
the ^ati++++=the
spiritual ^jj+atrb+++=spiritual
attitude ^nn++++=attitude
from ^in++++=from
which ^whp+rel+pied++=which
it ^pp3+it+++=it
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
no ^rb++++=no
mock ^vb++++=mock
humility ^nn+nom+++=humility,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
from ^in++++=from
a ^at++++=a
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
nothing ^pn++++=nothing
was ^vbd+bedz+vrb++=was
creditable ^jj+pred+++=creditable
to ^in++++=to
him ^pp3o+pp3+++=him
except ^in++++=except
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
no ^at++++=no
credit ^nn++++=credit
for ^in++++=for
the ^ati++++=the
talents ^nns++++=talents
committed ^vbd+++xvbn+=committed
to ^in++++=to
his ^pp$+pp3+++=his
charge ^nn++++=charge
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
credit ^nn++++=credit
only ^rb+down+++=only
for ^in++++=for
the ^ati++++=the
use ^nn++++=use
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
of ^in++++=of
the ^ati++++=the
talents ^nns++++=talents.
. ^zz++++=EXTRAWORD
Stevenson ^np++++=Stevenson
was ^vbd+bedz+aux++=was
married ^vpsv++agls+xvbnx+=married
May ^md+pos+++=May
19 ^cd++++=19,
, ^zz++++=EXTRAWORD
1880 ^cd+date+++=1880.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
health ^nn++++=health,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
delayed ^vprf+++xvbnx+=delayed
the ^ati++++=the
marriage ^nn+nom+++=marriage,
, ^zz++++=EXTRAWORD
determined ^j+++xvbn+=determined
the ^ati++++=the
character ^nn+nom+++=character
of ^in++++=of
the ^ati++++=the
honeymoon ^nn++++=honeymoon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
must ^md+nec+++=must
get ^vb++++=get
away ^rb+phrv+++=away
from ^in"++++=from
the ^ati++++=the
coast ^nn++++=coast
and ^cc++++=and
its ^pp$+it+++=its
fogs ^nns++++=fogs.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
honeymoon ^nn++++=honeymoon
experiences ^nns+nom+++=experiences
are ^vb+ber+aux++=are
recorded ^vpsv++agls+xvbnx+=recorded
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
delightful ^jj++++=delightful
of ^in++++=of
his ^pp$+pp3+++=his
minor ^jj+atrb+++=minor
writings ^nns++++=writings,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Silverado ^np+++??+=Silverado
Squatters ^nns+nom++??+=Squatters."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
stepson ^nn+++??+=stepson
and ^cc++++=and
a ^at++++=a
dog ^nn++++=dog,
, ^zz++++=EXTRAWORD
to ^in++++=to
squat ^jj++++=squat
on ^in++++=on
the ^ati++++=the
eastern ^jj+atrb+++=eastern
shoulder ^nn+nom+++=shoulder
of ^in++++=of
Mount ^nn++++=Mount
Saint ^nn++++=Saint
Helena ^np+++??+=Helena,
, ^zz++++=EXTRAWORD
a ^at++++=a
noble ^jj+atrb+++=noble
mountain ^nn++++=mountain
which ^whp+rel+obj++=which
closes ^nns++++=closes
and ^cc++++=and
dominates ^nns+nom+++=dominates
the ^ati++++=the
Napa ^np+++??+=Napa
Valley ^nn++++=Valley,
, ^zz++++=EXTRAWORD
a ^at++++=a
wonderful ^jj+atrb+++=wonderful
and ^cc+phrs+++=and
fertile ^jj+atrb+++=fertile
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
running ^vbg+++xvbg+=running
northward ^jjb++++=northward
from ^in++++=from
the ^ati++++=the
bay ^nn++++=bay
of ^in++++=of
San ^np++++=San
Francisco ^np++++=Francisco.
. ^zz++++=EXTRAWORD
Silverado ^np+++??+=Silverado
was ^vbd+bedz+vrb++=was
a ^at++++=a
deserted ^jj+atrb++xvbn+=deserted
mining ^nn++++=mining-camp.
- ^zz++++=EXTRAWORD
camp ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Stevenson ^np++++=Stevenson
has ^vbz+hvz+aux++=has
intimated ^vprf+++xvbnx+=intimated
that ^tht+vcmp+++=that
there ^ex+pex+++=there
are ^vb+ber+aux++=are
more ^rbr++splt++=more
ruined ^vpsv++agls+xvbnx+=ruined
cities ^nns++++=cities
in ^in++++=in
California ^np++++=California
than ^in++++=than
in ^in++++=in
the ^ati++++=the
land ^nn++++=land
of ^in++++=of
Bashan ^np+++??+=Bashan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
one ^pn++++=one
of ^in++++=of
these ^dt+dem+++=these
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
residence ^nn+nom+++=residence
for ^in++++=for
about ^in++++=about
two ^cd++++=two
months ^nns++++=months,
, ^zz++++=EXTRAWORD
" ^zz++++="camping"
camping ^jj+++xvbg+=EXTRAWORD
" ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
deserted ^jj+atrb++xvbn+=deserted
quarters ^nns+nom+++=quarters
of ^in++++=of
the ^ati++++=the
extinct ^jj+atrb+++=extinct
mining ^nn++++=mining
company ^nn++++=company.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
he ^pp3a+pp3+++=he
gone ^vbd+++xvbnx+=gone
a ^rb++++=a
little ^rb"++++=little
beyond ^in++++=beyond
the ^ati++++=the
toll ^nn++++=toll-house,
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
over ^in++++=over
the ^ati++++=the
shoulder ^nn+nom+++=shoulder
of ^in++++=of
the ^ati++++=the
mountain ^nn++++=mountain,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
probably ^rb++++=probably
never ^rb++++=never
have ^vb+hv+aux++=have
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
glory ^nn++++=glory
of ^in++++=of
" ^zz++++="the
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
fogs ^nns++++=fogs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
better ^jjr++++=better
for ^in++++=for
his ^pp$+pp3+++=his
health ^nn++++=health
but ^cc++++=but
worse ^jjr++++=worse
for ^in++++=for
English ^jj+atrb+++=English
literature ^nn++++=literature.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
first ^od++++=first
knowledge ^nn++++=knowledge
of ^in++++=of
that ^dt+dem+++=that
glory ^nn++++=glory
came ^vbd+++xvbn+=came
to ^in++++=to
me ^pp1o+pp1+++=me
twenty ^cd++++=twenty
years ^nns++++=years
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
California ^np++++=California
to ^in++++=to
care ^nn++++=care
for ^in++++=for
one ^cd1++++=one
dearly ^rb++++=dearly
beloved ^jj++++=beloved
by ^in++++=by
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
fighting ^vbg+++xvbgx+=fighting
the ^ati++++=the
same ^ap++++=same
fight ^nn++++=fight
that ^tht+rel+obj++=that
Stevenson ^np++++=Stevenson
fought ^vbd+++xvbn+=fought,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
against ^in++++=against
the ^ati++++=the
same ^ap++++=same
enemy ^nn++++=enemy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
fighting ^vbg+++xvbgx+=fighting
it ^pp3+it+++=it
just ^rb+emph+++=just
as ^in++++=as
bravely ^rb++++=bravely.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
summit ^nn++++=summit
of ^in++++=of
the ^ati++++=the
Santa ^&fw++++=Santa
Cruz ^np++++=Cruz
Mountains ^nns++++=Mountains
in ^in++++=in
the ^ati++++=the
hope ^vb++++=hope
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
might ^md+pos+++=might
escape ^vb++++=escape
the ^ati++++=the
fogs ^nns++++=fogs.
. ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
watched ^vbd+++xvbnx+=watched
on ^in++++=on
the ^ati++++=the
porch ^nn++++=porch
of ^in++++=of
the ^ati++++=the
little ^ap++++=little
cottage ^nn+nom+++=cottage
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
night ^nn++++=night
after ^cs+sub+++=after
night ^nn++++=night
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
to ^to+vcmp+++=to
be ^vbi++vrb++=be
the ^ati++++=the
most ^ql+emph+++=most
beautiful ^jj++++=beautiful
of ^in++++=of
all ^rb++++=all
natural ^jj+atrb+++=natural
phenomena ^nns++++=phenomena,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
fog ^nn++++=fog
of ^in++++=of
the ^ati++++=the
Pacific ^jj++++=Pacific,
, ^zz++++=EXTRAWORD
seen ^j+++xvbn+=seen
from ^in++++=from
above ^nn++++=above.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
the ^ati++++=the
full ^jj+atrb+++=full
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
under ^in++++=under
the ^ati++++=the
early ^jj+atrb+++=early
sun ^nn++++=sun
which ^whp+rel+obj++=which
slowly ^rb++++=slowly
withers ^nns+nom+++=withers
it ^pp3+it+++=it
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
the ^ati++++=the
great ^jj+atrb+++=great
silver ^nn++++=silver
sea ^nn++++=sea
with ^in++++=with
its ^pp$+it+++=its
dark ^jj+atrb+++=dark
islands ^nns++++=islands
of ^in++++=of
redwood ^nn+++??+=redwood
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
the ^ati++++=the
most ^ql+emph+++=most
wonderful ^jj++++=wonderful
of ^in++++=of
things ^nns++++=things.
. ^zz++++=EXTRAWORD
With ^in++++=With
my ^pp$+pp1+++=my
wonder ^nn++++=wonder
and ^cc++++=and
delight ^nn++++=delight,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
making ^jj+++xvbg+=making
them ^pp3o+pp3+++=them
more ^rbr++++=more
poignant ^jj++++=poignant,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
fear ^nn++++=fear
lest ^cs+sub+++=lest
the ^ati++++=the
glory ^nn++++=glory
should ^md+nec+++=should
mount ^vb++++=mount
too ^ql++++=too
high ^np++++=high,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^jjb+++xvbn+=lay
its ^pp$+it+++=its
attractive ^jj+atrb+++=attractive
hand ^nn++++=hand
on ^in++++=on
my ^pp$+pp1+++=my
beloved ^jj++++=beloved.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fog ^nn++++=fog
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
dear ^jj++++=dear
to ^in++++=to
me ^pp1o+pp1+++=me
ever ^rb++++=ever
since ^in+strn+++=since.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
often ^rb++splt++=often
grumbled ^vprf+++xvbnx+=grumbled
at ^in++++=at
it ^pp3+it+++=it
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
it ^pp3+it+++=it
or ^cc++++=or
under ^in++++=under
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
seen ^vprf+++xvbnx+=seen
it ^pp3+it+++=it
from ^in++++=from
above ^jjb++++=above,
, ^zz++++=EXTRAWORD
that ^cs+sub+++=that
first ^od++++=first
thrill ^nn++++=thrill
of ^in++++=of
wonder ^nn++++=wonder
and ^cc++++=and
delight ^nn++++=delight
has ^vbz+hvz+aux++=has
come ^vb++++=come
back ^jjb++++=back
to ^in++++=to
me ^pp1o+pp1+++=me
always ^rb++++=always.
. ^zz++++=EXTRAWORD
Whether ^cs+who+++=Whether
on ^in++++=on
the ^ati++++=the
Berkeley ^np++++=Berkeley
hills ^nns++++=hills
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
its ^pp$+it+++=its
irresistible ^jj+atrb+++=irresistible
columns ^nns++++=columns
moving ^vwbg+++xvbg+=moving
through ^in++++=through
the ^ati++++=the
Golden ^jj+atrb+++=Golden
Gate ^nn++++=Gate
across ^in+pl+++=across
the ^ati++++=the
bay ^nn++++=bay
to ^to++++=to
take ^vbi++++=take
possession ^nn++++=possession
of ^in++++=of
the ^ati++++=the
land ^nn++++=land,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
stand ^vb++++=stand
on ^in++++=on
the ^ati++++=the
height ^nn++++=height
of ^in++++=of
Tamalpais ^np+++??+=Tamalpais
and ^cc++++=and
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
white ^jj+atrb+++=white,
, ^zz++++=EXTRAWORD
tangled ^jj+atrb+++=tangled
flood ^nn++++=flood
below ^rb++++=below,
, ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
heart ^nn++++=heart
leaps ^nns++++=leaps
up ^rp++++=up
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
behold ^vb++++=behold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
remains ^vbz++++=remains
to ^in++++=to
me ^pp1o+pp1+++=me
" ^zz++++="A
a ^at++++=EXTRAWORD
vision ^nn++++=vision,
, ^zz++++=EXTRAWORD
a ^at++++=a
delight ^nn++++=delight
and ^cc++++=and
a ^at++++=a
desire ^nn++++=desire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
beauty ^nn++++=beauty
of ^in++++=of
the ^ati++++=the
fog ^nn++++=fog
first ^od++++=first
got ^vprf+++xvbn+=got
hold ^nn++++=hold
of ^in++++=of
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
whether ^cs+who+++=whether
any ^dti++++=any
one ^cd1++++=one
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
literary ^jj+atrb+++=literary
expression ^nn++++=expression
to ^in++++=to
its ^pp$+it+++=its
supreme ^jj+atrb+++=supreme
charm ^nn++++=charm.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
searched ^vbd+++xvbnx+=searched
the ^ati++++=the
works ^nn++++=works
of ^in++++=of
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
better ^jjr++++=better-known
- ^zz++++=EXTRAWORD
known ^vbn+vprv++xvbn+=EXTRAWORD
California ^np++++=California
poets ^nns++++=poets,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
quite ^rb++++=quite
without ^in++++=without
result ^nn++++=result.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
familiar ^jj+pred+++=familiar
with ^in++++=with
what ^wdt+who+++=what
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
me ^vbi++++=me
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
the ^ati++++=the
serious ^jj+atrb+++=serious
verses ^nns++++=verses
of ^in++++=of
Bret ^np+++??+=Bret
Harte ^np+++??+=Harte,
