The ^ati++++=The
have ^vb+hv+aux++=have
stayed ^vprf+++xvbnx+=stayed
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
could ^md+pos+++=could
have ^vb+hv+aux++=have
believed ^vprf++tht0+xvbnx+=believed
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
any ^dti++++=any
use ^nn++++=use.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides,
, ^zz++++=EXTRAWORD
the ^ati++++=the
food ^nn++++=food
was ^vbd+bedz+aux++=was
undermining ^vbg+++xvbgx+=undermining
his ^pp$+pp3+++=his
health ^nn++++=health,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
room ^nn++++=room
with ^in++++=with
that ^cs+sub+++=that
broken ^vprf+++xvbn+=broken
window ^nn++++=window
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
a ^at++++=a
cold ^nn++++=cold
already ^rb++++=already.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
go ^vbi++++=go,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
duty ^nn++++=duty
to ^to+ncmp+++=to
himself ^ppl+pp3+++=himself
and ^cc++++=and
the ^ati++++=the
friends ^nns++++=friends
who ^whp+rel+subj++=who
were ^vbd+bed+aux++=were
helping ^vbg+++xvbgx+=helping
him ^pp3o+pp3+++=him
through ^in++++=through
the ^ati++++=the
seminary ^nn+nom+++=seminary
not ^xnot++not++=not
to ^to++++=to
get ^vbi++++=get
sick ^jj++++=sick.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
feel ^vb+vprv+++=feel
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
convinced ^vprf+++xvbnx+=convinced
his ^pp$+pp3+++=his
room ^nn++++=room-mate,
- ^zz++++=EXTRAWORD
mate ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
took ^vbd+++xvbn+=took
charge ^nn++++=charge
of ^in++++=of
his ^pp$+pp3+++=his
carpet ^nn++++=carpet-bag
- ^zz++++=EXTRAWORD
bag ^nn++++=EXTRAWORD
and ^cc++++=and
now ^rn+tm+++=now
sat ^vbd+++xvbn+=sat
with ^in++++=with
it ^pp3+it+++=it
between ^in++++=between
his ^pp$+pp3+++=his
feet ^nns++++=feet
waiting ^vwbg+++xvbg+=waiting
the ^ati++++=the
signal ^nn++++=signal
of ^in++++=of
the ^ati++++=the
fugitive ^nn++++=fugitive's
's ^vbz+bez+vrb++0=EXTRAWORD
surreptitious ^jj+atrb+++=surreptitious
return ^nn++++=return
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
vague ^jj++++=vague-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
presently ^rb+tm+++=presently
in ^in++++=in
charge ^in"++++=charge
of ^in"++++=of
the ^ati++++=the
" ^zz++++="Local
local ^jj++++=EXTRAWORD
and ^cc+phrs+++=and
Literary ^jj++++=Literary"
" ^zz++++=EXTRAWORD
column ^nn++++=column
of ^in++++=of
the ^ati++++=the
one ^cd1++++=one
daily ^jj+atrb+++=daily
paper ^nn++++=paper
of ^in++++=of
the ^ati++++=the
place ^nn++++=place,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
explained ^vprf+++xvbnx+=explained
to ^in++++=to
the ^ati++++=the
two ^cd++++=two
other ^ap++++=other
boarders ^nns+nom+++=boarders
who ^whp+rel+subj++=who
were ^vbd+bed+aux++=were
watching ^vbg+++xvbgx+=watching
with ^in++++=with
him ^pp3o+pp3+++=him
for ^in++++=for
the ^ati++++=the
event ^nn++++=event
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
certain ^jj++++=certain
whether ^cs+who+++=whether
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
anxiety ^nn++++=anxiety
of ^in++++=of
the ^ati++++=the
situation ^nn+nom+++=situation,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
just ^rb+emph+++=just
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
that ^tht+vcmp+++=that
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
affecting ^vbg+++xvbgx+=affecting
his ^pp$+pp3+++=his
digestion ^nn+nom+++=digestion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fellow ^jjb++++=fellow-boarders,
- ^zz++++=EXTRAWORD
boarders ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
in ^in++++=in
default ^nn++++=default
of ^in++++=of
the ^ati++++=the
one ^cd1++++=one
unbroken ^jj+atrb+++=unbroken
chair ^nn++++=chair
which ^whp+rel+obj++=which
their ^pp$+pp3+++=their
host ^nn++++=host
kept ^vbd+++xvbn+=kept
for ^in++++=for
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
as ^in++++=as
easier ^nn++++=easier
than ^in++++=than
a ^at++++=a
mattress ^nns+nom+++=mattress
to ^to++++=to
get ^vbi++++=get
up ^rp++++=up
from ^in++++=from
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
take ^vb++++=take
sides ^nns++++=sides
for ^in++++=for
or ^cc++++=or
against ^in++++=against
him ^pp3o+pp3+++=him
in ^in++++=in
his ^pp$+pp3+++=his
theories ^nns++++=theories
of ^in++++=of
his ^pp$+pp3+++=his
discomfort ^nn++++=discomfort.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
them ^pp3o+pp3+++=them
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
glaze ^nn++++=glaze
that ^tht+rel+++=that
in ^in++++=in
the ^ati++++=the
daytime ^nn++++=daytime?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
use ^vb++++=use
the ^ati++++=the
bolster ^nn+nom+++=bolster
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
much ^ap++++=much,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
daytime ^nn++++=daytime."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
medical ^jj+atrb+++=medical
student ^nn++++=student
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
silent ^jj+pred+++=silent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
other ^ap++++=other
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
listened ^vprf+++xvbnx+=listened
to ^in++++=to
the ^ati++++=the
twitter ^nn++++=twitter
of ^in++++=of
a ^at++++=a
piano ^nn++++=piano
in ^in++++=in
the ^ati++++=the
parlor ^nn++++=parlor
under ^in++++=under
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
girl ^nn++++=girl's
's ^vbz+bez+aux++0=EXTRAWORD
playing ^vbg+++xvbgx+=playing
will ^md+prd+++=will
be ^vb+be+vrb++=be
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
if ^cs+cnd+++=if
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^vbz+bez+aux++0=EXTRAWORD
cooking ^vbg+++xvbgx+=cooking
is ^vbz+bez+vrb++=isn't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
medical ^jj+atrb+++=medical
student ^nn++++=student,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Wallace ^np++++=Wallace,
, ^zz++++=EXTRAWORD
observed ^j+++xvbn+=observed
with ^in++++=with
a ^at++++=a
professional ^jj+atrb+++=professional
effect ^nn++++=effect.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
prescribe ^vb++++=prescribe
something ^pn++++=something
for ^in++++=for
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
law ^nn++++=law
student ^nn++++=student
suggested ^vbd+vpub++xvbn+=suggested.
. ^zz++++=EXTRAWORD
" ^zz++++="Which?"
which ^whp+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wallace ^np++++=Wallace
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+tht0++=believe
anything ^pn++++=anything
could ^md+pos+++=could
cure ^vb++++=cure
the ^ati++++=the
playing ^nvbg+++xvbg+=playing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
have ^vb+hv+aux++=have
meant ^vprf+++xvbnx+=meant
the ^ati++++=the
cooking ^nvbg+++xvbg+=cooking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
promising ^jj+atrb+++=promising
young ^jj+atrb+++=young
jurist ^nn++++=jurist,
, ^zz++++=EXTRAWORD
Blakeley ^np+++??+=Blakeley.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
makes ^vbz++++=makes
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
could ^md+pos+++=could
cure ^vb++++=cure
the ^ati++++=the
cooking ^nvbg+++xvbg+=cooking?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
just ^rb+emph+++=just
wondered ^vbd+vprv++xvbn+=wondered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sick ^jj+atrb+++=sick
one ^cd1++++=one
gets ^vbz++++=gets
paler ^jjr++++=paler
every ^at++++=every
day ^nn++++=day.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
what ^wdt+who+++=what
ails ^vbz++++=ails
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She's
she ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
my ^pp$+pp1+++=my
patient ^nn++++=patient."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh!
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Hippocratic ^np+++??+=Hippocratic
oath ^nn++++=oath.
. ^zz++++=EXTRAWORD
Rather ^rb++++=Rather
fine ^jj++++=fine
of ^in++++=of
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Wallace ^np++++=Wallace.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
your ^pp$+pp2+++=your
patient ^nn++++=patient--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Listen!"
listen ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
host ^nn++++=host
interrupted ^vbd+++xvbn+=interrupted,
, ^zz++++=EXTRAWORD
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
joint ^jjb+atrb+++=joint
silence ^nn+nom+++=silence
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added:
: ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
sleet ^nn++++=sleet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Briggs ^np++++=Briggs,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
law ^nn++++=law
student ^nn++++=student
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
sleet ^nn++++=sleet,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh!"
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Briggs ^np++++=Briggs
explained ^vbd+vpub++xvbn+=explained,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Phillips ^np++++=Phillips.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
to ^to++++=to
throw ^vbi++++=throw
a ^at++++=a
handful ^nn+nom+++=handful
of ^in++++=of
gravel ^nn++++=gravel
at ^in++++=at
the ^ati++++=the
window ^nn++++=window."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
to ^to++++=to
run ^vbi++++=run
down ^rb+phrv+++=down
with ^in++++=with
his ^pp$+pp3+++=his
bag ^nn++++=bag
and ^cc++++=and
help ^nn++++=help
him ^pp3o+pp3+++=him
to ^to++++=to
make ^vbi++++=make
his ^pp$+pp3+++=his
escape ^nn++++=escape
from ^in++++=from
a ^at++++=a
friendless ^jj+atrb+++=friendless
widow ^nn++++=widow.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
blame ^vb++++=blame
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
owe ^vb++++=owe
two ^cd++++=two
weeks ^nns++++=weeks'
' ^zz++++=EXTRAWORD
board ^nn++++=board,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
leave ^vb++++=leave
myself ^ppl+pp1+++=myself--though
-- ^--+clp+++=EXTRAWORD
though ^cs+sub+++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
I ^pp1a+pp1+++=I
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
sneak ^vb++++=sneak
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Betterson ^np++++=Betterson
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
owe ^vb++++=owe
Wallace ^np++++=Wallace,
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
two ^cd++++=two
weeks ^nns++++=weeks'
' ^zz++++=EXTRAWORD
board ^nn++++=board,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'd
'd ^md+prd+vrb++0=EXTRAWORD
walk ^nn++++=walk
off ^rp+pl+++=off
together ^nn+nom+++=together
arm ^nn++++=arm-in-arm
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
arm ^vb++++=EXTRAWORD
at ^rb++++=at
high ^jj+atrb+++=high
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand
how ^wrb+who+whcl++=how
he ^pp3a+pp3+++=he
ever ^rb++++=ever
came ^vbd+++xvbn+=came
to ^in++++=to
advance ^nn+nom+++=advance
her ^pp3o+pp3+++=her
the ^ati++++=the
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wallace ^np++++=Wallace
rose ^vbd+++xvbn+=rose
from ^in++++=from
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kicked ^vbd+++xvbn+=kicked
each ^dt++++=each
leg ^nn++++=leg
out ^rp+pl+++=out
to ^to++++=to
dislodge ^vbi++++=dislodge
the ^ati++++=the
tight ^jj+atrb+++=tight
trousers ^nns+nom+++=trousers
of ^in++++=of
the ^ati++++=the
middle ^jjb++++=middle
eighteen ^cd++++=eighteen-fifties
- ^zz++++=EXTRAWORD
fifties ^cds++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
caught ^vprf+++xvbnx+=caught
on ^in++++=on
the ^ati++++=the
tops ^nns++++=tops
of ^in++++=of
his ^pp$+pp3+++=his
high ^jj+atrb+++=high
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
tonguey ^nn+++??+=tonguey
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
Blakeley ^np+++??+=Blakeley.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
live ^vb++++=live
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
several ^ap++++=several
things ^nns++++=things
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
explain ^vb+vpub+++=explain."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
what ^wdt+who+++=what,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Blakeley ^np+++??+=Blakeley
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Betterson ^np++++=Betterson
to ^to++++=to
take ^vbi++++=take
your ^pp$+pp2+++=your
loan ^nn++++=loan
for ^in++++=for
my ^pp$+pp1+++=my
debt ^nn++++=debt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
at ^rb++++=at
once ^rb"+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
propose ^vb++++=propose
something ^pn++++=something
like ^in++++=like
that ^dt+dem+++=that
before ^in++++=before
the ^ati++++=the
justice ^nn++++=justice
of ^in++++=of
the ^ati++++=the
peace ^nn++++=peace
in ^in++++=in
your ^pp$+pp2+++=your
first ^rb++++=first
pettifogging ^jj+atrb+++=pettifogging
case ^nn++++=case."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
Wallace ^np++++=Wallace
likes ^vbz++++=likes
to ^to++++=to
stay ^vbi++++=stay.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb++++=yet
he ^pp3a+pp3+++=he
must ^md+nec+++=must
know ^vb+vprv+++=know
from ^in++++=from
his ^pp$+pp3+++=his
anatomical ^jj+atrb+++=anatomical
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
better ^jjr++++=better
than ^in++++=than
the ^ati++++=the
animals ^nns+nom+++=animals
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
cuts ^nns++++=cuts
