When ^wrb+who+++=When
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him
they ^pp3a+pp3+++=they
travelled ^vbd+++xvbnx+=travelled
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
Lone ^jjb+atrb+++=Lone
Lake ^nn++++=Lake
Farm ^nn++++=Farm,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
might ^md+pos+++=might
feel ^vb+vprv+++=feel
assured ^vbn+vpub++xvbn+=assured
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
friends ^nns++++=friends
indeed ^rb++++=indeed.
. ^zz++++=EXTRAWORD
Lone ^jjb+atrb+++=Lone
Lake ^nn++++=Lake
Farm ^nn++++=Farm
was ^vbd+bedz+aux++=was
spread ^vpsv++agls+xvbnx+=spread
over ^in++++=over
many ^ap++++=many
acres ^nns++++=acres
of ^in++++=of
rocky ^jj+atrb+++=rocky
ravine ^nn++++=ravine
and ^cc++++=and
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
point ^nn++++=point
where ^wrb+who+++=where
Connecticut ^np+++??+=Connecticut
approaches ^nns++++=approaches
New ^jj+atrb+++=New
York ^np++++=York,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
between ^in++++=between
it ^pp3+it+++=it
and ^cc++++=and
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
railroad ^nn++++=railroad
station ^npl+nom+++=station
stretched ^vwbn+++xvbn+=stretched
six ^cd++++=six
miles ^nns++++=miles
of ^in++++=of
an ^at++++=an
execrable ^jj+atrb+++=execrable
wood ^nn++++=wood
road ^npl++++=road.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
wilderness ^nns+nom+++=wilderness,
, ^zz++++=EXTRAWORD
directly ^rb++++=directly
upon ^in++++=upon
the ^ati++++=the
lonely ^jj+atrb+++=lonely
lake ^nn++++=lake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
a ^at++++=a
spot ^nn++++=spot
equally ^rb++++=equally
distant ^jj++++=distant
from ^in++++=from
each ^dt++++=each
of ^in++++=of
his ^pp$+pp3+++=his
boundary ^nn+nom+++=boundary
lines ^nns++++=lines,
, ^zz++++=EXTRAWORD
Ainsley ^np+++??+=Ainsley
built ^vbd+++xvbn+=built
himself ^ppl+pp3+++=himself
a ^at++++=a
red ^jj+atrb+++=red
brick ^nn++++=brick
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
in ^in++++=in
solitude ^nn++++=solitude,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
exiled ^vbd+++xvbnx+=exiled
himself ^ppl+pp3+++=himself;
; ^zz++++=EXTRAWORD
ostensibly ^rb++++=ostensibly
to ^to++++=to
become ^vbi++++=become
a ^at++++=a
gentleman ^nn+nom+++=gentleman
farmer ^nn++++=farmer;
; ^zz++++=EXTRAWORD
in ^in++++=in
reality ^nn+nom+++=reality
to ^to++++=to
wait ^vbi++++=wait
until ^cs+sub+++=until
Polly ^np+++??+=Polly
Kirkland ^np+++??+=Kirkland
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
up ^rp++++=up
her ^pp$+pp3+++=her
mind ^nn++++=mind
to ^to++++=to
marry ^vbi++++=marry
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Lone ^jjb+atrb+++=Lone
Lake ^nn++++=Lake,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
gave ^vbd+++xvbn+=gave
the ^ati++++=the
farm ^npl++++=farm
its ^pp$+it+++=its
name ^nn++++=name,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
pond ^nn++++=pond
hardly ^rb+down+++=hardly
larger ^jjr++++=larger
than ^in++++=than
a ^at++++=a
city ^nn++++=city
block ^nn++++=block.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
fed ^vpsv++by+xvbnx+=fed
by ^in++++=by
hidden ^xvbn+++xvbn+=hidden
springs ^nns++++=springs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fringed ^vpsv++agls+xvbn+=fringed
about ^in++++=about
with ^in++++=with
reeds ^nns++++=reeds
and ^cc++++=and
cat ^nn++++=cat-tails,
- ^zz++++=EXTRAWORD
tails ^vbz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
stunted ^jj+atrb+++=stunted
willows ^nns++++=willows
and ^cc++++=and
shivering ^jj+atrb++xvbg+=shivering
birch ^nn++++=birch.
. ^zz++++=EXTRAWORD
From ^in++++=From
its ^pp$+it+++=its
surface ^nn++++=surface
jutted ^vbd+++xvbn+=jutted
points ^nns++++=points
of ^in++++=of
the ^ati++++=the
same ^ap++++=same
rock ^npl++++=rock
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
farming ^nvbg+++xvbg+=farming
unremunerative ^jj++++=unremunerative,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
these ^dt+dem+++=these
miniature ^nn++++=miniature
promontories ^nns++++=promontories
and ^cc++++=and
islands ^nns++++=islands
Ainsley ^np+++??+=Ainsley,
, ^zz++++=EXTRAWORD
in ^in++++=in
keeping ^xvbg+++xvbg+=keeping
with ^in++++=with
a ^at++++=a
fancied ^jj+atrb++xvbn+=fancied
resemblance ^nn+nom+++=resemblance,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
such ^abl++++=such
names ^nns++++=names
as ^in++++=as
the ^ati++++=the
Needles ^nps++++=Needles,
, ^zz++++=EXTRAWORD
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Helena ^np+++??+=Helena,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Isle ^nn++++=Isle
of ^in++++=of
Pines ^nns++++=Pines.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
pond ^nn++++=pond
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
farther ^rbr++++=farther
from ^in++++=from
the ^ati++++=the
house ^npl++++=house
rose ^vbd+++xvbn+=rose
a ^at++++=a
high ^jj+atrb+++=high
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
heavily ^rb++++=heavily
wooded ^jj++++=wooded.
. ^zz++++=EXTRAWORD
At ^in++++=At
its ^pp$+it+++=its
base ^nn++++=base,
, ^zz++++=EXTRAWORD
oak ^nn++++=oak
and ^cc++++=and
chestnut ^nn++++=chestnut
trees ^nns++++=trees
spread ^vbd+++xvbn+=spread
their ^pp$+pp3+++=their
branches ^nns++++=branches
over ^in++++=over
the ^ati++++=the
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
air ^nn++++=air
was ^vbd+bedz+aux++=was
still ^rb++++=still
were ^vbd+bed+aux++=were
so ^ql++++=so
clearly ^rb++++=clearly
reflected ^vbd+vprv++xvbn+=reflected
in ^in++++=in
the ^ati++++=the
pond ^nn++++=pond
that ^tht+rel+obj++=that
the ^ati++++=the
leaves ^nn++++=leaves
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
float ^vbi++++=float
upon ^in++++=upon
the ^ati++++=the
surface ^nn++++=surface.
. ^zz++++=EXTRAWORD
To ^in++++=To
the ^ati++++=the
smiling ^jj+atrb++xvbg+=smiling
expanse ^nn++++=expanse
of ^in++++=of
the ^ati++++=the
farm ^nn++++=farm
the ^ati++++=the
lake ^nn++++=lake
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
the ^ati++++=the
eye ^nn++++=eye
is ^vbz+bez+vrb++=is
to ^in++++=to
the ^ati++++=the
human ^jj+atrb+++=human
countenance ^nn+nom+++=countenance.
. ^zz++++=EXTRAWORD
The ^ati++++=The
oaks ^nns++++=oaks
were ^vbd+bed+vrb++=were
its ^pp$+it+++=its
eyebrows ^nns++++=eyebrows,
, ^zz++++=EXTRAWORD
the ^ati++++=the
fringe ^nn++++=fringe
of ^in++++=of
reeds ^nns++++=reeds
its ^pp$+it+++=its
lashes ^nns++++=lashes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
in ^in++++=in
changing ^xvbg+++xvbg+=changing
mood ^nn++++=mood,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
flashed ^vbd+++xvbn+=flashed
with ^in++++=with
happiness ^nns+nom+++=happiness
or ^cc++++=or
brooded ^vpsv++agls+xvbn+=brooded
in ^in++++=in
sombre ^jj+atrb+++=sombre
melancholy ^nn++++=melancholy.
. ^zz++++=EXTRAWORD
For ^in++++=For
Ainsley ^np+++??+=Ainsley
it ^pp3+it+++=it
held ^vbd+vprv++xvbn+=held
a ^at++++=a
deep ^jj+atrb+++=deep
attraction ^nn+nom+++=attraction.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
summer ^nn++++=summer
evenings ^nns++++=evenings,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
sun ^nn++++=sun
set ^vbd+++xvbn+=set,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
sit ^vb++++=sit
on ^in++++=on
the ^ati++++=the
brick ^nn++++=brick
terrace ^nn++++=terrace
and ^cc++++=and
watch ^vb++++=watch
the ^ati++++=the
fish ^nns++++=fish
leaping ^vwbg+++xvbg+=leaping,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listen ^vb++++=listen
to ^in++++=to
the ^ati++++=the
venerable ^jj+atrb+++=venerable
bull ^nn++++=bull-frogs
- ^zz++++=EXTRAWORD
frogs ^nns++++=EXTRAWORD
croaking ^vwbg+++xvbg+=croaking
false ^jj+atrb+++=false
alarms ^nns++++=alarms
of ^in++++=of
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
Polly ^np+++??+=Polly
Kirkland ^np+++??+=Kirkland,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
moodily ^rb++++=moodily
at ^in++++=at
the ^ati++++=the
lake ^nn++++=lake
became ^vbd+++xvbn+=became
his ^pp$+pp3+++=his
favorite ^jj+atrb+++=favorite
form ^nn++++=form
of ^in++++=of
exercise ^nn++++=exercise.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
number ^nn++++=number
of ^in++++=of
other ^ap++++=other
men ^nns++++=men,
, ^zz++++=EXTRAWORD
Ainsley ^np+++??+=Ainsley
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
much ^ap++++=much
in ^in++++=in
love ^nn++++=love
with ^in++++=with
Miss ^npt++++=Miss
Kirkland ^np++++=Kirkland,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
unprejudiced ^jj+atrb++xvbn+=unprejudiced
friends ^nns++++=friends
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
were ^vbd+bed+aux++=were
to ^to++++=to
choose ^vbi++++=choose
any ^dti++++=any
of ^in++++=of
her ^pp$+pp3+++=her
devotees ^nns+nom+++=devotees,
, ^zz++++=EXTRAWORD
Ainsley ^np+++??+=Ainsley
should ^md+nec+++=should
be ^vb+be+vrb++=be
that ^tht+vcmp+++=that
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Ainsley ^np+++??+=Ainsley
heartily ^rb++++=heartily
agreed ^vbd+vpub++xvbn+=agreed
in ^in++++=in
this ^dt+dem+++=this
opinion ^nn++++=opinion,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
persuading ^xvbg+++xvbg+=persuading
Miss ^npt++++=Miss
Kirkland ^np++++=Kirkland
to ^to++++=to
share ^vbi++++=share
it ^pp3+it+++=it
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+vrb+xvbn+=been
successful ^jj++++=successful.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
partly ^rb+down+++=partly
his ^pp$+pp3+++=his
own ^ap++++=own
fault ^nn++++=fault;
; ^zz++++=EXTRAWORD
for ^in++++=for
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
dared ^vbd+++xvbnx+=dared
to ^to+vcmp+++=to
compare ^vbi++++=compare
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
meant ^vbd+vprv++xvbnx+=meant
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him
with ^in++++=with
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
offer ^vb++++=offer
her ^pp$+pp3+++=her
he ^pp3a+pp3+++=he
became ^vbd+++xvbnx+=became
a ^at++++=a
mass ^nn++++=mass
of ^in++++=of
sodden ^jj+atrb+++=sodden
humility ^nn+nom+++=humility.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
he ^pp3a+pp3+++=he
have ^vb+hv+aux++=have
known ^vprf+++xvbnx+=known
how ^wrb+who+whcl++=how
much ^rb++++=much
Polly ^np+++??+=Polly
Kirkland ^np+++??+=Kirkland
envied ^vbd+++xvbn+=envied
and ^cc+phrs+++=and
admired ^vbd+++xvbn+=admired
his ^pp$+pp3+++=his
depth ^nn++++=depth
of ^in++++=of
feeling ^xvbg+++xvbg+=feeling,
, ^zz++++=EXTRAWORD
entirely ^rb+amp+++=entirely
apart ^in++++=apart
from ^in"++++=from
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
herself ^ppl+pp3+++=herself
inspired ^vbd+++xvbn+=inspired
that ^dt+dem+++=that
feeling ^vbg+nom++xvbg+=feeling,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
greatly ^rb+amp+++=greatly
she ^pp3a+pp3+++=she
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
care ^vb++++=care
for ^in+ppvb+++=for
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
way ^nn++++=way
he ^pp3a+pp3+++=he
cared ^vbd+++xvbnx+=cared
for ^in+ppvb+++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
life ^nn++++=life,
, ^zz++++=EXTRAWORD
even ^rb++++=even
alone ^rb++++=alone
in ^in++++=in
the ^ati++++=the
silences ^nns+nom+++=silences
of ^in++++=of
Lone ^jjb+atrb+++=Lone
Lake ^nn++++=Lake,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
and ^cc+phrs+++=and
blessed ^jj+atrb++xvbn+=blessed
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
sure ^jj++++=sure
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
the ^ati++++=the
most ^ql+emph+++=most
charming ^jj+++xvbg+=charming
and ^cc++++=and
most ^ql+emph+++=most
wonderful ^jj+atrb+++=wonderful
girl ^nn++++=girl
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
an ^at++++=an
unworthy ^jj++++=unworthy
and ^cc+phrs+++=and
despicable ^jj+atrb+++=despicable
being ^nvbg+++xvbg+=being,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
when ^wrb+who+++=when
the ^ati++++=the
lady ^npt++++=lady
demurred ^vbd+++xvbn+=demurred,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
faltered ^vbd+++xvbnx+=faltered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
pleading ^nvbg+++xvbg+=pleading,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
to ^in++++=to
his ^pp$+pp3+++=his
own ^ap++++=own
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
carried ^j+++xvbn+=carried
no ^at++++=no
conviction ^nn+nom+++=conviction.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
one ^cd1++++=one
thinks ^vbz+vprv+++=thinks
of ^in++++=of
being ^nn+nn+aux++=being
married ^vbd+++xvbn+=married,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Polly ^np+++??+=Polly
Kirkland ^np+++??+=Kirkland
gently ^rb+cnj+++=gently,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
question ^nn+nom+++=question
of ^in++++=of
the ^ati++++=the
man ^nn++++=man
you ^pp2+pp2+++=you
can ^md+pos+++=can
live ^vb++++=live
with ^in+ppvb+++=with,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
man ^nn++++=man
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
live ^vb++++=live
without ^in+strn+++=without.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sorry ^uh++++=sorry,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
not ^xnot++not++=not
found ^vprf+++xvbn+=found
that ^tht+vcmp+++=that
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+++=suppose,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
Ainsley ^np+++??+=Ainsley
gloomily ^rb+cnj+++=gloomily,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
my ^pp$+pp1+++=my
not ^xnot++not++=not
being ^vbg+beg++xvbg+=being
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
live ^vb++++=live
without ^in++++=without
you ^pp2+pp2+++=you
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
affect ^vb++++=affect
the ^ati++++=the
question ^nn+nom+++=question
in ^in++++=in
the ^ati++++=the
least ^ql++++=least?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
Have ^vb+hv+aux++=HAVE
lived ^vprf+++xvbnx+=lived
without ^in++++=without
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Kirkland ^np++++=Kirkland
pointed ^vbd+++xvbn+=pointed
out ^rp+pl+++=out
reproachfully ^rb+cnj+++=reproachfully,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
thirty ^cd++++=thirty
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lived!"
lived ^vbd+++xvbn+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
shouted ^vbd+vpub++xvbn+=shouted
Ainsley ^np+++??+=Ainsley.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
call ^vb++++=call
That ^dt+dem+++=THAT
living ^nvbg+++xvbg+=living?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
was ^vbd+bedz+aux++=was
I ^pp1a+pp1+++=I
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
met ^vbd+++xvbnx+=met
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
an ^at++++=an
ignorant ^jj+atrb+++=ignorant
beast ^nn++++=beast
of ^in++++=of
the ^ati++++=the
field ^nn++++=field.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
as ^ql++++=as
much ^ap++++=much
about ^in++++=about
living ^xvbg+++xvbg+=living
as ^ql++++=as
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
cows ^nns++++=cows
on ^in++++=on
my ^pp$+pp1+++=my
farm ^nn++++=farm.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
sleep ^vb++++=sleep
twelve ^cd++++=twelve
hours ^nns++++=hours
at ^in++++=at
a ^at++++=a
stretch ^nn++++=stretch,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
New ^jj+atrb+++=New
York ^np++++=York,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Never ^rb++++=NEVER
slept ^vbd+++xvbn+=slept.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
Day ^nn++++=Day
and ^cc++++=and
Night ^nn++++=Night
Bank ^nn++++=Bank
of ^in++++=of
health ^nn++++=health
and ^cc++++=and
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
a ^at++++=a
great ^jj++++=great,
, ^zz++++=EXTRAWORD
big ^jj+atrb+++=big,
, ^zz++++=EXTRAWORD
useless ^jj+atrb+++=useless
puppy ^nn+++??+=puppy.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
eat ^vb++++=eat,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think--except
-- ^--+clp+++=EXTRAWORD
except ^in++++=EXTRAWORD
of ^in++++=of
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dream ^nn++++=dream
about ^in++++=about
you ^pp2+pp2+++=you
all ^rb++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
think ^vb+vprv+++=think
about ^in++++=about
you ^pp2+pp2+++=you
all ^abn++++=all
day ^nn++++=day,
, ^zz++++=EXTRAWORD
go ^vb++++=go
through ^in++++=through
the ^ati++++=the
woods ^nns++++=woods
calling ^vwbg+++xvbg+=calling
your ^pp$+pp2+++=your
name ^nn++++=name,
, ^zz++++=EXTRAWORD
cutting ^nvbg+++xvbg+=cutting
your ^pp$+pp2+++=your
initials ^nns+nom+++=initials
in ^in++++=in
tree ^nn++++=tree
trunks ^nns++++=trunks,
, ^zz++++=EXTRAWORD
doing ^vbg+++xvbg+=doing
all ^abn++++=all
the ^ati++++=the
fool ^jjb+atrb+++=fool
things ^nns++++=things
a ^at++++=a
man ^nn++++=man
does ^vbz+doz+vrb++=does
when ^wrb+who+++=when
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
love ^nn++++=love,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
the ^ati++++=the
most ^ql+emph+++=most
miserable ^jj+atrb+++=miserable
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
world ^nn++++=world--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
the ^ati++++=the
happiest ^jjt++++=happiest!"
! ^zz++++=EXTRAWORD
