There ^ex+pex+++=THERE
did ^vbd+dod+vrb++=didn't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Wherever ^nn+nom+++=Wherever
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
Captain ^npt++++=Captain
Gilbert ^np++++=Gilbert's
's ^$++++=EXTRAWORD
will ^md+prd+++=will
was ^vbd+bedz+aux++=was
the ^ati++++=the
only ^rb+down+++=only
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
she ^pp3a+pp3+++=she
resisted ^vbd+++xvbnx+=resisted
him ^pp3o+pp3+++=him
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
like ^in++++=like
a ^at++++=a
wave ^nn++++=wave
shattering ^vwbg+++xvbg+=shattering
itself ^ppl++++=itself
to ^in++++=to
foam ^nn++++=foam
against ^in++++=against
a ^at++++=a
rock ^nn++++=rock
in ^in++++=in
the ^ati++++=the
mid ^jjb++++=mid-seas.
- ^zz++++=EXTRAWORD
seas ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
she ^pp3a+pp3+++=she
wondered ^vbd+vprv++xvbnx+=wondered
if ^cs+cnd+++=if
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
any ^dti++++=any
hypnotic ^jj+atrb+++=hypnotic
quality ^nn+nom+++=quality
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
had ^vbd+hvd+aux++=had
said ^vprf++tht0+xvbnx+=said
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
possessed ^vpsv++agls+xvbnx+=possessed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
really ^rb+emph+++=really
knew ^vbd+vprv++xvbn+=knew
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
So ^ql++++=So
far ^rb+pl+++=far
as ^ql++++=as
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
concerned ^vpsv++agls+xvbnx+=concerned,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
the ^ati++++=the
reason ^nn++++=reason
the ^ati++++=the
Captain ^npt++++=Captain
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
own ^ap++++=own
way ^nn++++=way
was ^vbd+bedz+vrb++=was
simply ^rb++++=simply
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
loved ^vbd+++xvbnx+=loved
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
so ^rb++++=so
far ^rb+pl+++=far
as ^in++++=as
everyone ^pn++++=everyone
else ^rb+cnj+++=else
was ^vbd+bedz+aux++=was
concerned ^vpsv++agls+xvbnx+=concerned,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
glad ^jj+pred+++=glad
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
have ^vb+hv+vrb++=have
his ^pp$+pp3+++=his
own ^ap++++=own
way ^nn++++=way.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
at ^rb++splt++=at
first ^rb"++++=first
admired ^xvbn+++xvbn+=admired
Captain ^npt++++=Captain
Gilbert ^np++++=Gilbert
more ^ql++++=more
than ^cs+sub+++=than
she ^pp3a+pp3+++=she
loved ^vbd+++xvbnx+=loved
him ^pp3o+pp3+++=him
admired ^vbd+++xvbn+=admired
his ^pp$+pp3+++=his
superb ^jj+atrb+++=superb
and ^cc+phrs+++=and
stalwart ^jj+atrb+++=stalwart
figure ^nn++++=figure
of ^in++++=of
the ^ati++++=the
large ^jj+atrb+++=large,
, ^zz++++=EXTRAWORD
heroic ^jj+atrb+++=heroic
type ^nn++++=type;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
Greek ^jj++++=Greek
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
ringed ^jj++++=ringed
over ^in++++=over
with ^in++++=with
short ^jj+atrb+++=short,
, ^zz++++=EXTRAWORD
yellow ^jj+atrb+++=yellow
curls ^nns++++=curls;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
bold ^jj+atrb+++=bold
features ^nns++++=features,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
had ^vb+hv+vrb++=had
in ^in++++=in
them ^pp3o+pp3+++=them
the ^ati++++=the
blue ^nn++++=blue
of ^in++++=of
the ^ati++++=the
skies ^nns++++=skies
but ^cc++++=but
also ^rb++++=also
the ^ati++++=the
glance ^nn++++=glance
of ^in++++=of
the ^ati++++=the
eagle ^nn++++=eagle;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
commanding ^jj+atrb++xvbg+=commanding
air ^nn++++=air.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
moreover ^nn+nom+++=moreover,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
chose ^vbd+++xvbnx+=chose,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
an ^at++++=an
inexpressible ^jj+atrb+++=inexpressible
charm ^nn++++=charm
that ^tht+rel+++=that
carried ^jj+++xvbn+=carried
all ^abn++++=all
before ^in++++=before
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
dared ^md++md+xvbn+=dared
contend ^vb+vpub+++=contend
with ^in++++=with
him ^pp3o+pp3+++=him
and ^cc++++=and
then ^rn+tm+++=then
no ^at++++=no
one ^cd1++++=one
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
do ^vbi++++=do
so ^rb++++=so.
. ^zz++++=EXTRAWORD
No ^at++++=No
wonder ^vb++++=wonder
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
masterful ^jj+atrb+++=masterful
man ^nn++++=man.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
never ^rb++splt++=never
resisted ^vpsv++agls+xvbnx+=resisted;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
habit ^nn++++=habit
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
nature ^nn++++=nature.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
wife ^nn++++=wife
hardly ^rb+down+++=hardly
knew ^vbd+vprv++xvbn+=knew,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
a ^at++++=a
wish ^nn++++=wish
other ^ap++++=other
than ^cs+sub+++=than
her ^pp3o+pp3+++=her
husband ^nn++++=husband's.
's. ^nn+++??+=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
blue ^jj++++=blue
more ^ql++++=more
becoming ^nvbg+++xvbg+=becoming,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
liked ^vbd+++xvbnx+=liked
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
her ^pp$+pp3+++=her
in ^in++++=in
pink ^nn++++=pink,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
always ^rb++++=always
went ^vbd+++xvbn+=went
about ^in+ppvb+++=about
like ^in++++=like
a ^at++++=a
lovely ^nn++++=lovely
blush ^vb++++=blush
rose ^nn+++xvbn+=rose.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
also ^rb++++=also
true ^jj+pred+++=true
that ^tht+jcmp+++=that
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
time ^nn++++=time
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
cared ^vbd+++xvbnx+=cared
for ^in+ppvb+++=for
dancing ^xvbg+++xvbg+=dancing;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Captain ^nn++++=Captain
Gilbert ^np++++=Gilbert
would ^md+prd+++=would
not ^xnot++not++=not
endure ^vb++++=endure
the ^ati++++=the
familiarity ^nn+nom+++=familiarity
of ^in++++=of
the ^ati++++=the
waltz ^nn++++=waltz,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
she ^pp3a+pp3+++=she
never ^rb++++=never
waltzed ^jj+++xvbn+=waltzed
when ^wrb+who+++=when
Captain ^npt++++=Captain
Gilbert ^np++++=Gilbert
was ^vbd+bedz+aux++=was
looking ^vbg+++xvbgx+=looking.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
she ^pp3a+pp3+++=she
enjoyed ^vbd+++xvbnx+=enjoyed
the ^ati++++=the
theatre ^nn++++=theatre;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Captain ^nn++++=Captain
Gilbert ^np++++=Gilbert
prepared ^jj+++xvbn+=prepared
to ^to+jcmp+++=to
go ^vbi++++=go
to ^in++++=to
church ^nn++++=church,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
to ^in++++=to
church ^nn++++=church,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
felt ^vbd+vprv++xvbn+=felt
afterward ^rb++++=afterward
very ^ql+amp+++=very
righteous ^jj++++=righteous
and ^cc++++=and
content ^nn++++=content.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
loved ^vbd+++xvbnx+=loved
riding ^np+++xvbg+=riding;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Captain ^npt++++=Captain
kept ^vbd+++xvbn+=kept
her ^pp$+pp3+++=her
provided ^vbd+vsua++xvbn+=provided
with ^in++++=with
a ^at++++=a
mount ^nn++++=mount
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
envy ^nn++++=envy
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
other ^ap++++=other
women ^nns++++=women
in ^in++++=in
the ^ati++++=the
field ^nn++++=field.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
himself ^ppl+pp3+++=himself
rode ^vbd+++xvbn+=rode
like ^in++++=like
a ^at++++=a
centaur ^nn++++=centaur,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
never ^rb++++=never
admired ^vbd+++xvbn+=admired
him ^pp3o+pp3+++=him
more ^ql++++=more
than ^cs+sub+++=than
in ^in++++=in
the ^ati++++=the
saddle ^nn++++=saddle.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
fond ^jj+pred+++=fond
of ^in++++=of
sea ^nn++++=sea
bathing ^vwbg+++xvbg+=bathing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
for ^in++++=for
her ^pp3o+pp3+++=her
every ^at++++=every
Summer ^nn++++=Summer
a ^rb++++=a
little ^rb"++++=little
place ^nn++++=place
by ^in++++=by
the ^ati++++=the
seaside ^nn++++=seaside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
none ^rb++++=none
of ^in++++=of
the ^ati++++=the
mer ^jjr++++=mer-people
- ^zz++++=EXTRAWORD
people ^nns++++=EXTRAWORD
ever ^rb++++=ever
disported ^vbd+++xvbn+=disported
themselves ^ppls+pp3+++=themselves
with ^in++++=with
more ^rbr++++=more
sense ^nn++++=sense
of ^in++++=of
possession ^nn++++=possession
of ^in++++=of
the ^ati++++=the
deep ^jj+atrb+++=deep
sea ^nn++++=sea
caves ^nns++++=caves
than ^cs+sub+++=than
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
have ^vb+hv+aux++=have
enjoyed ^vprf+++xvbnx+=enjoyed
land ^nn++++=land
travel ^nn++++=travel;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Captain ^nn++++=Captain
Gilbert ^np++++=Gilbert
preferred ^vbd+++xvbn+=preferred
seafaring ^nn++++=seafaring,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
any ^dti++++=any
other ^ap++++=other
world ^nn++++=world
than ^in++++=than
the ^ati++++=the
world ^nn++++=world
of ^in++++=of
waters ^nns++++=waters.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
recovered ^vbd+++xvbnx+=recovered
from ^in++++=from
her ^pp$+pp3+++=her
seasickness ^nns+nom+++=seasickness
after ^in++++=after
a ^ap++++=a
few ^ap"++++=few
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
took ^vbd+++xvbn+=took
keenest ^jjt+atrb+++=keenest
pleasure ^nn++++=pleasure
in ^in++++=in
the ^ati++++=the
bounding ^jj+++xvbg+=bounding
and ^cc+phrs+++=and
soaring ^jj+++xvbg+=soaring
from ^in++++=from
billow ^nn+++??+=billow
to ^in++++=to
billow ^nn+++??+=billow,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
were ^vbd+bed+vrb++=were
a ^at++++=a
seagull ^nn+++??+=seagull
sitting ^vwbg+++xvbg+=sitting
on ^in++++=on
the ^ati++++=the
wave ^nn++++=wave
or ^cc++++=or
flying ^vbg+++xvbg+=flying
over ^in++++=over
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Alone ^rb+cnj+++=Alone,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
vast ^jj+atrb+++=vast
region ^nn++++=region
of ^in++++=of
sunlit ^jj+atrb+++=sunlit
sky ^nn++++=sky
and ^cc++++=and
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
when ^wrb+who+++=when
night ^nn++++=night
carried ^vbd+++xvbn+=carried
space ^nn++++=space
into ^in++++=into
dark ^jj+atrb+++=dark
infinity ^nn+nom+++=infinity,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
rode ^vbd+++xvbnx+=rode
triumphant ^jj++++=triumphant
over ^in++++=over
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
man ^nn++++=man
on ^in++++=on
the ^ati++++=the
yacht ^nn++++=yacht
was ^vbd+bedz+vrb++=was
a ^at++++=a
machine ^nn++++=machine
moved ^vwbn+++xvbn+=moved
by ^in++++=by
the ^ati++++=the
Captain ^np++++=Captain's
's ^$++++=EXTRAWORD
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
each ^dt++++=each
time ^nn++++=time
a ^at++++=a
more ^rbr++++=more
positive ^jj+atrb+++=positive
potency ^nn++++=potency
than ^in++++=than
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
if ^cs+cnd+++=if
the ^ati++++=the
Captain ^npt++++=Captain
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
own ^ap++++=own
way ^nn++++=way
in ^in++++=in
the ^ati++++=the
outside ^jjb+atrb+++=outside
things ^nns++++=things
of ^in++++=of
life ^nn++++=life
his ^pp$+pp3+++=his
way ^nn++++=way
was ^vbd+bedz+vrb++=was
usually ^rb+down+++=usually
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
that ^tht+vcmp+++=that
it ^pp3+it+++=it
simply ^rb++++=simply
should ^md+nec+++=should
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done
that ^dt+dem+++=that
the ^ati++++=the
salary ^nn++++=salary
of ^in++++=of
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Saintly ^np++++=Saintly
was ^vbd+bedz+aux++=was
raised ^vpsv++agls+xvbnx+=raised
to ^to+vcmp+++=to
living ^vbg+++xvbg+=living
limit ^nn++++=limit.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he
who ^whp+who+++=who,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
town ^nn++++=town
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
lived ^vbd+++xvbnx+=lived
when ^wrb+who+++=when
off ^in+pl+++=off
duty ^nn++++=duty
frowned ^vbd+++xvbn+=frowned
down ^in++++=down
an ^at++++=an
embezzling ^nn+nom+++=embezzling
bank ^nn++++=bank
officer ^nn++++=officer
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
served ^vprf+++xvbnx+=served
his ^pp$+pp3+++=his
term ^nn++++=term
in ^in++++=in
prison ^nn++++=prison,
, ^zz++++=EXTRAWORD
insisted ^vb+++xvbn+=insisted
that ^tht+vcmp+++=that
the ^ati++++=the
man ^nn++++=man
should ^md+nec+++=should
be ^vb+be+aux++=be
helped ^vpsv++agls+xvbnx+=helped
to ^to+vcmp+++=to
work ^vb++++=work
and ^cc++++=and
to ^in++++=to
respect ^nn++++=respect
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he
who ^whp+who+++=who
brought ^xvbn+++xvbn+=brought
home ^nr++++=home
a ^at++++=a
forsaken ^jj+atrb+++=forsaken
woman ^nn++++=woman
of ^in++++=of
the ^ati++++=the
place ^nn++++=place,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
required ^jj+atrb++xvbn+=required
civility ^nn+nom+++=civility
for ^in++++=for
her ^pp$+pp3+++=her
so ^pn+emph+++=so
long ^jj++++=long
as ^ql++++=as
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
right ^nn++++=right.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
one ^cd1++++=one
thing ^nn++++=thing
certain ^jj++++=certain,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Captain ^nn++++=Captain,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
that ^dt+dem+++=that
love ^nn++++=love
is ^vbz+bez+vrb++=is
the ^ati++++=the
best ^jjt+atrb+++=best
thing ^nn++++=thing
in ^in++++=in
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
mean ^jj++++=mean,
, ^zz++++=EXTRAWORD
Fanny ^np++++=Fanny,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
and ^cc++++=and
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
as ^ql++++=as
much ^ap++++=much
at ^rb++++=at
one ^pn++++=one
with ^in++++=with
this ^dt+dem+++=this
great ^jj+atrb+++=great
spirit ^nn++++=spirit
filling ^vwbg+++xvbg+=filling
the ^ati++++=the
universe ^nn++++=universe
as ^ql++++=as
holding ^jj+++xvbg+=holding
the ^ati++++=the
helpful ^jj+atrb+++=helpful
hand ^nn++++=hand
to ^in++++=to
all ^abn++++=all
can ^md+pos+++=can
make ^vb++++=make
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Perhaps ^rb+cnj+++=Perhaps,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Captain ^nn++++=Captain
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
carried ^vprf+++xvbnx+=carried
things ^nns++++=things
so ^ql++++=so
before ^cs+sub+++=before
him ^pp3o+pp3+++=him
if ^cs+cnd+++=if
all ^abn++++=all
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
world ^nn++++=world
had ^vb+hv+aux++=had
not ^xnot++not++=not
known ^vbd+vprv++xvbn+=known
of ^in++++=of
certain ^jj+atrb+++=certain
splendid ^jj+atrb+++=splendid
achievements ^nns+nom+++=achievements
in ^in++++=in
the ^ati++++=the
sea ^nn++++=sea
fights ^vbz++++=fights,
, ^zz++++=EXTRAWORD
giving ^jj+++xvbg+=giving
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
measure ^nn++++=measure,
, ^zz++++=EXTRAWORD
the ^ati++++=the
right ^nn++++=right
to ^to+ncmp+++=to
his ^pp$+pp3+++=his
own ^ap++++=own
way ^nn++++=way,
, ^zz++++=EXTRAWORD
giving ^jj+++xvbg+=giving
him ^pp3o+pp3+++=him
also ^rb++++=also
the ^ati++++=the
wounds ^nns++++=wounds
that ^tht+rel+subj++=that
enforced ^vbd+++xvbn+=enforced
his ^pp$+pp3+++=his
retirement ^nn+nom+++=retirement
and ^cc++++=and
shortened ^jj++++=shortened
his ^pp$+pp3+++=his
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Wherever ^nn+nom+++=Wherever
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
people ^nns++++=people
turned ^vbd+++xvbn+=turned
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
him ^pp3o+pp3+++=him
and ^cc++++=and
to ^to++++=to
approve ^vbi++++=approve,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
gratified ^vbd+++xvbn+=gratified
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Gilbert ^np++++=Gilbert
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
turned ^vbd+++xvbnx+=turned
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
her ^pp$+pp3+++=her
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
the ^ati++++=the
woman ^nn++++=woman
whom ^whp+rel+obj++=whom
this ^dt+dem+++=this
wonder ^nn++++=wonder
among ^in++++=among
men ^nns++++=men
had ^vbd+hvd+aux++=had
chosen ^vprf+++xvbnx+=chosen
out ^rp+pl+++=out
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
women ^nns++++=women
on ^in++++=on
the ^ati++++=the
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
they ^pp3a+pp3+++=they
always ^rb++++=always
found ^vbd+vprv+tht0+xvbn+=found
it ^pp3+it+++=it
well ^rb++++=well
worth ^nn++++=worth
their ^pp$+pp3+++=their
while ^cs+sub+++=while
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Lord ^npt++++=Lord
may ^md+pos+++=may
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
the ^ati++++=the
most ^ql+emph+++=most
beautiful ^jj+atrb+++=beautiful
thing ^nn++++=thing
possible ^jj++++=possible
when ^wrb+who+++=when
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
this ^dt+dem+++=this
rose ^nn+++xvbn+=rose,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
Captain ^npt++++=Captain
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
once ^cs+tm+++=once,
, ^zz++++=EXTRAWORD
stooping ^vbg+++xvbg+=stooping
to ^in++++=to
a ^at++++=a
wayside ^nn++++=wayside
bramble ^nn++++=bramble,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
the ^ati++++=the
most ^ql+emph+++=most
beautiful ^jj+atrb+++=beautiful
thing ^nn++++=thing
when ^wrb+who+++=when
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
a ^at++++=a
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
