A ^at++++=A
none ^rb++++=none
of ^in++++=of
such ^abl++++=such
decorum ^nn++++=decorum,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^ap+down+++=only
waited ^jj+++xvbn+=waited
long ^rb++++=long
enough ^qlp++++=enough
for ^in++++=for
her ^pp$+pp3+++=her
to ^to++++=to
finish ^vbi++++=finish
her ^pp$+pp3+++=her
work ^nn++++=work
before ^in++++=before
joyously ^jj+atrb+++=joyously
undoing ^nn++++=undoing
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
caught ^vbd+++xvbnx+=caught
the ^ati++++=the
laughing ^nvbg+++xvbg+=laughing,
, ^zz++++=EXTRAWORD
admiring ^vbg+++xvbg+=admiring
eyes ^nns++++=eyes
of ^in++++=of
a ^at++++=a
boy ^nn++++=boy
sitting ^vwbg+++xvbg+=sitting
across ^in+pl+++=across
from ^in++++=from
her ^pp$+pp3+++=her
and ^cc++++=and
sought ^vbd+++xvbn+=sought
to ^to++++=to
conceal ^vbi++++=conceal
her ^pp$+pp3+++=her
pleasure ^nn++++=pleasure
in ^in++++=in
her ^pp$+pp3+++=her
unmanageable ^jj+atrb+++=unmanageable
wealth ^nn++++=wealth
of ^in++++=of
hair ^nn++++=hair
by ^in++++=by
a ^at++++=a
wry ^jj++++=wry
little ^ap++++=little
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
both ^abx++++=both
strayed ^jj+++xvbn+=strayed
out ^rp+pl+++=out
to ^in++++=to
the ^ati++++=the
trees ^nns++++=trees
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
scented ^vprf+++xvbnx+=scented
that ^cs+sub+++=that
breeze ^nn++++=breeze
for ^in++++=for
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
with ^in++++=with
frank ^np++++=frank
longing ^vwbg+++xvbg+=longing
at ^rb++++=at
the ^ati++++=the
campus ^nn++++=campus
which ^whp+rel+subj++=which
stretched ^vbd+++xvbn+=stretched
before ^cs+sub+++=before
them ^pp3o+pp3+++=them
in ^in++++=in
all ^abn++++=all
its ^pp$+it+++=its
May ^md+pos+++=May
glory ^vb++++=glory
that ^tht+rel+++=that
sunny ^jj+atrb+++=sunny
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
remembered ^vbd+vprv++xvbnx+=remembered
having ^xvbg+++xvbg+=having
met ^vprf+++xvbn+=met
this ^dt+dem+++=this
boy ^nn++++=boy
and ^cc++++=and
girl ^nn++++=girl
strolling ^jj++++=strolling
in ^in++++=in
the ^ati++++=the
twilight ^nn++++=twilight
the ^ati++++=the
evening ^nn++++=evening
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
a ^at++++=a
buoyant ^jj+atrb+++=buoyant
breeze ^nn++++=breeze
that ^tht+rel+++=that
instant ^nn+nom+++=instant
swept ^vwbn+++xvbn+=swept
his ^pp$+pp3+++=his
own ^ap++++=own
face ^nn++++=face
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
sudden ^jj+atrb+++=sudden,
, ^zz++++=EXTRAWORD
irrelevant ^jj+atrb+++=irrelevant
consciousness ^nns+nom+++=consciousness
of ^in++++=of
being ^xvbg+++xvbg+=being
seventy ^cd++++=seventy-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years
old ^jj++++=old.
. ^zz++++=EXTRAWORD
Other ^ap++++=Other
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
straying ^vbg+++xvbgx+=straying
to ^in++++=to
the ^ati++++=the
trees ^nns++++=trees
and ^cc++++=and
birds ^nns++++=birds
and ^cc++++=and
lilacs ^nns++++=lilacs
of ^in++++=of
that ^dt+dem+++=that
world ^nn++++=world
from ^in++++=from
which ^whp+rel+pied++=which
the ^ati++++=the
class ^nn++++=class-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
for ^in++++=for
the ^ati++++=the
hour ^nn++++=hour
shutting ^vwbg+++xvbg+=shutting
them ^pp3o+pp3+++=them
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
used ^vpsv++++=used
to ^to++++=to
it ^pp3+it+++=it--that
-- ^--+clp+++=EXTRAWORD
that ^dt+dem+++=EXTRAWORD
straying ^vbg+++xvbg+=straying
of ^in++++=of
young ^jj+atrb+++=young
eyes ^nns++++=eyes
in ^in++++=in
the ^ati++++=the
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
For ^in++++=For
more ^rbr++++=more
than ^in++++=than
forty ^cd++++=forty
years ^nns++++=years
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
sat ^vprf+++xvbnx+=sat
at ^rb++++=at
that ^dt+dem+++=that
desk ^nn++++=desk
and ^cc++++=and
talked ^vbd+++xvbn+=talked
to ^in++++=to
young ^jj+atrb+++=young
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
about ^in++++=about
philosophy ^nn++++=philosophy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
those ^dt+dem+++=those
forty ^cd++++=forty
years ^nns++++=years
there ^rn+pl+++=there
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+aux+xvbnx+=been
straying ^vbg+++xvbgx+=straying
eyes ^nns++++=eyes
in ^in++++=in
May ^md+pos+++=May.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
of ^in++++=of
some ^dti++++=some
of ^in++++=of
those ^dt+dem+++=those
boys ^nns++++=boys
and ^cc++++=and
girls ^nns++++=girls
had ^vb+hv+vrb++=had
in ^in++++=in
time ^nn++++=time
come ^vb++++=come
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
other ^ap++++=other
children ^nns++++=children
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
many ^ap++++=many
years ^nns++++=years
went ^vwbn+++xvbn+=went
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
be ^vb+be+aux++=be
sitting ^vbg+++xvbgx+=sitting
upon ^in++++=upon
those ^dt+dem+++=those
benches ^nns++++=benches,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening
to ^in++++=to
lectures ^nns++++=lectures
upon ^in++++=upon
what ^wdt+who+++=what
men ^nns++++=men
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought
about ^in++++=about
life ^nn++++=life,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
their ^pp$+pp3+++=their
eyes ^nns++++=eyes
strayed ^vbd+++xvbn+=strayed
out ^rp+pl+++=out
where ^wrb+who+++=where
life ^nn++++=life
called ^vbd+++xvbn+=called.
. ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
on ^in+strn+++=on--May,
-- ^--+clp+++=EXTRAWORD
may ^md+pos+++=EXTRAWORD
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
the ^ati++++=the
philosopher ^nn+nom+++=philosopher
triumphant ^jj++++=triumphant.
. ^zz++++=EXTRAWORD
As ^cs+sub+++=As,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
considerable ^jj+atrb+++=considerable
effort ^nn++++=effort--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
the ^ati++++=the
languor ^nn++++=languor
of ^in++++=of
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
some ^dti++++=some
other ^ap++++=other
languor ^nn++++=languor,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
upon ^in++++=upon
him ^pp3o+pp3+++=him
too ^ql++++=too--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
brought ^vbd+++xvbnx+=brought
himself ^ppl+pp3+++=himself
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
papers ^nns++++=papers
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
handed ^vprf+++xvbnx+=handed
in ^rb+cnj+++=in,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
thinking ^nvbg+++xvbg+=thinking
of ^in++++=of
those ^dt+dem+++=those
first ^rb++++=first
boys ^nns++++=boys
and ^cc++++=and
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
parents ^nns++++=parents
of ^in++++=of
other ^ap++++=other
boys ^nns++++=boys
and ^cc++++=and
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hoped ^vbd+vprv++xvbnx+=hoped
that ^tht+vcmp+++=that
philosophy ^nn++++=philosophy
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
done ^xvbn+++xvbn+=done
something ^pn++++=something
more ^ql++++=more
than ^cs+sub+++=than
shut ^vwbn+++xvbn+=shut
them ^pp3o+pp3+++=them
out ^rp+pl+++=out
from ^in++++=from
May ^md+pos+++=May.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
always ^rb++splt++=always
tried ^vprf+++xvbnx+=tried,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
so ^ql++++=so
much ^ap++++=much
to ^to++++=to
instruct ^vbi++++=instruct
them ^pp3o+pp3+++=them
in ^in++++=in
what ^wdt+who+++=what
men ^nns++++=men
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
as ^in++++=as
to ^in"++++=to
teach ^vb+vsua+++=teach
them ^pp3o+pp3+++=them
to ^to++++=to
think ^vbi+vprv+++=think,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
May ^md+pos+++=May
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
a ^at++++=a
time ^nn++++=time
for ^in++++=for
them ^pp3o+pp3+++=them
to ^to++++=to
watch ^vbi++++=watch
the ^ati++++=the
straying ^jj+++xvbg+=straying
of ^in++++=of
other ^ap++++=other
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
the ^ati++++=the
less ^rbr++++=less
desolate ^jj++++=desolate
because ^cs+cos+++=because
of ^in"++++=of
the ^ati++++=the
habits ^nns++++=habits
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
helped ^vprf+++xvbnx+=helped
them ^pp3o+pp3+++=them
to ^in++++=to
form ^nn++++=form.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
think ^vbi+vprv+++=think
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
something ^pn++++=something
more ^ql++++=more
than ^cs+sub+++=than
hold ^nn++++=hold
them ^pp3o+pp3+++=them
prisoners ^nns+nom+++=prisoners.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
sadness ^nns+nom+++=sadness
today ^nr+tm+++=to-day
in ^in++++=in
his ^pp$+pp3+++=his
sympathy ^nn++++=sympathy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
hard ^jj+pred+++=hard
to ^to+jcmp+++=to
go ^vbi++++=go
back ^rp++++=back
to ^to++++=to
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
saying ^vbg+++xvbgx+=saying
about ^in++++=about
the ^ati++++=the
different ^jj+atrb+++=different
things ^nns++++=things
the ^ati++++=the
world ^nn++++=world's
's ^$++++=EXTRAWORD
philosophers ^nns+nom+++=philosophers
had ^vbd+hvd+aux++=had
believed ^vprf+++xvbnx+=believed
about ^in++++=about
the ^ati++++=the
immortality ^nn+nom+++=immortality
of ^in++++=of
the ^ati++++=the
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
as ^ql++++=as
often ^rb++++=often
when ^wrb+who+++=when
his ^pp$+pp3+++=his
feeling ^nvbg+++xvbg+=feeling
for ^in++++=for
his ^pp$+pp3+++=his
thought ^vbd+++xvbn+=thought
dragged ^vbd+++xvbn+=dragged,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^in++++=to
Gretta ^np+++??+=Gretta
Loring ^np+++??+=Loring.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
seldom ^rb++++=seldom
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
bring ^vbi++++=bring
a ^at++++=a
revival ^nn++++=revival
of ^in++++=of
interest ^nn++++=interest--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
freshening ^nvbg+++xvbg+=freshening.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
favourite ^jjb+atrb+++=favourite
student ^nn++++=student.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
years ^nns++++=years
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
any ^dti++++=any
student ^nn++++=student
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
not ^xnot++not++=not
only ^ap+down+++=only
pleased ^jj+++xvbn+=pleased,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
helped ^vbd+++xvbn+=helped
him ^pp3o+pp3+++=him
as ^ql++++=as
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
her ^pp3o+pp3+++=her
father ^npt++++=father
and ^cc++++=and
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
Gretta ^np+++??+=Gretta,
, ^zz++++=EXTRAWORD
clear ^jj++++=clear-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
and ^cc++++=and
steady ^jj++++=steady
of ^in++++=of
gaze ^nn++++=gaze,
, ^zz++++=EXTRAWORD
asking ^vbg+vsua++xvbg+=asking
more ^rbr++++=more
of ^in++++=of
life ^nn++++=life
than ^in++++=than
either ^dtx++++=either
of ^in++++=of
them ^pp3o+pp3+++=them
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked;
; ^zz++++=EXTRAWORD
asking ^vbg+vsua++xvbg+=asking,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
May ^md+pos+++=May,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+whq++=what
May ^md+pos+++=May
meant ^vbd+vprv++xvbn+=meant.
. ^zz++++=EXTRAWORD
For ^in++++=For
Gretta ^np+++??+=Gretta
there ^ex+pex+++=there
need ^nn++++=need
be ^vb+be+vrb++=be
no ^at++++=no
duality ^nn+nom+++=duality.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
rare ^jj+atrb+++=rare
ones ^pn++++=ones
for ^in++++=for
whom ^whp+rel+pied++=whom
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
life ^nn++++=life
opened ^vbd+++xvbn+=opened
new ^np++++=new
springs ^vbz++++=springs
to ^in++++=to
the ^ati++++=the
joy ^nn++++=joy
of ^in++++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
for ^in++++=for
whom ^whp+rel+pied++=whom
life ^nn++++=life
intensified ^vbd+++xvbn+=intensified
with ^in++++=with
the ^ati++++=the
understanding ^jj+++xvbg+=understanding
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
said ^vbd+vpub++xvbn+=said
a ^at++++=a
thing ^nn++++=thing
that ^tht+rel+subj++=that
gratified ^vbd+++xvbn+=gratified
him ^pp3o+pp3+++=him
as ^ql++++=as
reaching ^jj+++xvbg+=reaching
toward ^in++++=toward
the ^ati++++=the
things ^nns++++=things
not ^xnot++not++=not
easy ^jj++++=easy
to ^to+jcmp+++=to
say ^vbi+vpub+++=say
but ^cs+sub+++=but
that ^cs"++++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
find ^vb+vprv+++=find
Gretta ^np++++=Gretta's
's ^$++++=EXTRAWORD
face ^nn++++=face
illumined ^vprf+++xvbn+=illumined--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
always ^rb++++=always
that ^cs+sub+++=that
eager ^jj++++=eager
little ^ap++++=little
leaning ^jj+++xvbg+=leaning
ahead ^rb+pl+++=ahead
for ^in++++=for
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
that ^dt+pdem+++=that
look ^vb++++=look
of ^in++++=of
waiting ^xvbg+++xvbg+=waiting
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
today ^nr+tm+++=to-day
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
less ^rbr++++=less
an ^at++++=an
expectant ^nn++++=expectant
than ^in++++=than
a ^at++++=a
troubled ^nn++++=troubled
look ^vb++++=look.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wanted ^vbd+++xvbnx+=wanted
him ^pp3o+pp3+++=him
to ^to++++=to
go ^vbi++++=go
on ^in++++=on
with ^in++++=with
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
saying ^vbg+++xvbgx+=saying
about ^in++++=about
the ^ati++++=the
immortality ^nn+nom+++=immortality
of ^in++++=of
the ^ati++++=the
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
so ^ql++++=so
much ^ap++++=much
a ^at++++=a
demand ^nn++++=demand
upon ^in++++=upon
him ^pp3o+pp3+++=him--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^to++++=to
rely ^vbi++++=rely
upon ^in++++=upon
those ^dt+dem+++=those
demands ^nns++++=demands,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
had ^vb+hv+vrb++=had
an ^at++++=an
odd ^jj++++=odd,
, ^zz++++=EXTRAWORD
altogether ^nn+nom+++=altogether
absurd ^jj+atrb+++=absurd
sense ^nn++++=sense
of ^in++++=of
its ^pp$+it+++=its
being ^vbg+beg++xvbg+=being
a ^at++++=a
fear ^nn++++=fear
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
uncomfortable ^jj++++=uncomfortable,
, ^zz++++=EXTRAWORD
fretted ^j+++xvbn+=fretted;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
suddenly ^rb++++=suddenly
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
startled ^vpsv++agls+xvbnx+=startled
to ^to++++=to
see ^vbi+vprv+tht0++=see
her ^pp$+pp3+++=her
searching ^vbg+++xvbg+=searching
eyes ^nns++++=eyes
blurred ^vwbn+++xvbn+=blurred
by ^in++++=by
something ^pn++++=something
that ^dt+pdem+++=that
must ^md+nec+++=must
be ^vb+be+vrb++=be
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
away ^rb+cnj+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
just ^rb+emph+++=just
a ^at++++=a
minute ^nn++++=minute
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
leave ^vbi++++=leave
him ^pp3o+pp3+++=him
alone ^jj++++=alone
and ^cc+phrs+++=and
helpless ^jj++++=helpless.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rubbed ^vbd+++xvbnx+=rubbed
his ^pp$+pp3+++=his
forehead ^nn++++=forehead
with ^in++++=with
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
felt ^vbd+vprv++xvbn+=felt
hot ^jj++++=hot.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
got ^vbd+++xvbn+=got
that ^dt+dem+++=that
way ^nn++++=way
sometimes ^rb++++=sometimes
lately ^rb+tm+++=lately
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
close ^nn++++=close
of ^in++++=of
that ^dt+dem+++=that
hour ^nn++++=hour
often ^rb++++=often
found ^vbd+vprv+tht0+xvbn+=found
him ^pp3o+pp3+++=him
tired ^vbd+++xvbn+=tired.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
believed ^vbd+vprv+tht0+xvbnx+=believed
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
what ^wdt+who+whcl++=what
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
have ^vb+hv+aux++=have
him ^pp3o+pp3+++=him
declare ^vb+vpub+++=declare
his ^pp$+pp3+++=his
own ^ap++++=own
belief ^nn++++=belief.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
youthful ^jj++++=youthful
flush ^rb++++=flush
of ^in++++=of
her ^pp$+pp3+++=her
modernism ^nn+nom+++=modernism
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
impatient ^jj+pred+++=impatient
with ^in++++=with
that ^dt+dem+++=that
fumbling ^vbg+nom++xvbg+=fumbling
around ^rp++++=around
with ^in++++=with
what ^wdt+who+++=what
other ^ap++++=other
men ^nns++++=men
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
Despising ^vbg+++xvbg+=Despising
the ^ati++++=the
muddled ^jj++++=muddled
thinking ^jj+++xvbg+=thinking
of ^in++++=of
some ^dti++++=some
of ^in++++=of
her ^pp$+pp3+++=her
classmates ^nns+nom+++=classmates,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
would ^md+prd+++=would
have ^vb+hv+aux++=have
him ^pp3o+pp3+++=him
put ^vbd+++xvbn+=put
it ^pp3+it+++=it
right ^nn++++=right
to ^to+ncmp+++=to
them ^pp3o+pp3+++=them
with ^in++++=with
" ^zz++++="As
as ^in++++=EXTRAWORD
for ^in"++++=for
yourself ^ppl+pp2+++=yourself--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
formulate ^nn+nom+++=formulate
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
would ^md+prd+++=would
care ^vb+vprv+++=care
to ^to+vcmp+++=to
say ^vbi+vpub+++=say.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
just ^rb+emph+++=just
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
too ^ql++++=too
tired ^jj+++xvbn+=tired
to ^to++++=to
say ^vbi+vpub+++=say
it ^pp3+it+++=it
right ^jj++++=right,
, ^zz++++=EXTRAWORD
the ^ati++++=the
life ^nn++++=life
the ^ati++++=the
robin ^nn++++=robin
in ^in++++=in
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
tree ^nn++++=tree
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
moment ^nn++++=moment
celebrating ^vwbg+++xvbg+=celebrating
in ^in++++=in
song ^nn++++=song
seemed ^vbd+seem++xvbn+=seemed
more ^rbr++++=more
