When ^wrb+who+++=When
if ^cs+cnd+++=if
to ^to++++=to
accommodate ^nn+nom+++=accommodate
Caroline ^np++++=Caroline,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
certainly ^rb++++=certainly
the ^ati++++=the
last ^jj+atrb+++=last
woman ^nn++++=woman
to ^to++++=to
whom ^whp+wpor+++=whom
the ^ati++++=the
witchery ^nn+nom+++=witchery
of ^in++++=of
Freya ^np+++??+=Freya
could ^md+pos+++=could
be ^vb+be+aux++=be
attributed ^vpsv++agls+xvbnx+=attributed;
; ^zz++++=EXTRAWORD
the ^ati++++=the
last ^jj+atrb+++=last
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
as ^ql++++=as
her ^pp$+pp3+++=her
friends ^nns++++=friends
affirmed ^vbd+++xvbn+=affirmed,
, ^zz++++=EXTRAWORD
to ^in++++=to
at ^rb++++=at
all ^abn++++=all
adequately ^rb++++=adequately
appreciate ^nn+nom+++=appreciate
and ^cc+phrs+++=and
make ^vb++++=make
the ^ati++++=the
most ^ap+emph+++=most
of ^in++++=of
such ^abl++++=such
a ^at++++=a
setting ^jj+++xvbg+=setting
for ^in++++=for
the ^ati++++=the
great ^jj+atrb+++=great
tenor ^nn++++=tenor.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
admitted ^vbd+vpub++xvbnx+=admitted,
, ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline
was ^vbd+bedz+vrb++=was
musical ^jj+pred+++=musical--well,
-- ^--+clp+++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
ought ^md+nec+++=ought
to ^in++++=to
be! ^nn+++??+=be!--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
in ^cs+sub+++=in
that ^cs"++++=that,
, ^zz++++=EXTRAWORD
as ^in++++=as
in ^in"++++=in
everything ^pn++++=everything,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
paramountly ^jj++++=paramountly
cool ^jj++++=cool-headed,
- ^zz++++=EXTRAWORD
headed ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
slow ^jj++++=slow
of ^in++++=of
impulse ^nn++++=impulse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
disgustingly ^jj++++=disgustingly
practical ^jj++++=practical;
; ^zz++++=EXTRAWORD
in ^cs+sub+++=in
that ^cs"++++=that,
, ^zz++++=EXTRAWORD
as ^in++++=as
in ^in"++++=in
everything ^pn++++=everything
else ^rb+cnj+++=else,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
herself ^ppl+pp3+++=herself
so ^ql+emph+++=so
provokingly ^jj++++=provokingly
well ^rb++++=well
in ^in++++=in
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
always ^rb++++=always
mistress ^nns+nom+++=mistress
of ^in++++=of
herself ^ppl+pp3+++=herself
in ^in++++=in
any ^dti++++=any
situation ^nn+nom+++=situation,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
would ^md+prd+++=would
never ^rb++++=never
be ^vb+be+aux++=be
lifted ^vpsv++agls+xvbnx+=lifted
one ^cd1++++=one
inch ^nn++++=inch
from ^in++++=from
the ^ati++++=the
ground ^nn++++=ground
by ^in++++=by
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+subj++=who
would ^md+prd+++=would
go ^vb++++=go
on ^in++++=on
superintending ^xvbg+++xvbg+=superintending
her ^pp3o+pp3+++=her
gardeners ^nns+nom+++=gardeners
and ^cc++++=and
workmen ^nns++++=workmen
as ^in++++=as
usual ^jj++++=usual--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
she ^pp3a+pp3+++=she
who ^whp+who+++=who
got ^vbd+++xvbn+=got
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them
suspected ^vbd+vprv++xvbn+=suspected
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
exactly ^rb++++=exactly
why ^wrb+who+++=why
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
get ^vb++++=get
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
but ^cc++++=but
nettled ^xvbn+++xvbn+=nettled
them ^pp3o+pp3+++=them
the ^ati++++=the
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline's
's ^$++++=EXTRAWORD
coolness ^nns+nom+++=coolness,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
capableness ^nns+nom+++=capableness,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
general ^npt++++=general
success ^nns+nom+++=success,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
exasperated ^jj+atrb+++=exasperated
people ^nns++++=people
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
felt ^vbd+vprv+tht0+xvbnx+=felt
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
most ^ap+emph+++=most
part ^nn++++=part,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
herself ^ppl+pp3+++=herself
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
coldbloodedly ^jj++++=coldbloodedly
set ^vbd+++xvbn+=set
about ^in+ppvb+++=about
complying ^nn++++=complying
with ^in++++=with
the ^ati++++=the
demands ^nns++++=demands
of ^in++++=of
life ^nn++++=life
and ^cc++++=and
making ^jj+++xvbg+=making
her ^pp3o+pp3+++=her
position ^nn+nom+++=position
comfortable ^jj++++=comfortable
and ^cc+phrs+++=and
masterful ^jj++++=masterful.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
everyone ^pn++++=everyone
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
Howard ^np++++=Howard
Noble ^jj++++=Noble.
. ^zz++++=EXTRAWORD
Women ^nns++++=Women
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
get ^vb++++=get
through ^in++++=through
life ^nn++++=life
so ^ql++++=so
well ^rb++++=well
as ^ql++++=as
Caroline ^np++++=Caroline,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
could ^md+pos+++=could
not ^xnot++not++=not
make ^vb++++=make
such ^abl++++=such
good ^jj+atrb+++=good
terms ^nns++++=terms
either ^dtx++++=either
with ^in++++=with
fortune ^nn++++=fortune
or ^cc++++=or
their ^pp$+pp3+++=their
husbands ^nns++++=husbands,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
find ^vb+vprv+++=find
their ^pp$+pp3+++=their
health ^nn++++=health
so ^ql+emph+++=so
unfailingly ^jj++++=unfailingly
good ^jj++++=good,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
hold ^vb+vprv+++=hold
their ^pp$+pp3+++=their
looks ^nns++++=looks
so ^ql++++=so
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
manage ^vb++++=manage
their ^pp$+pp3+++=their
children ^nns++++=children
so ^rb++++=so
easily ^rb+cnj+++=easily,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
give ^vb++++=give
such ^abl++++=such
distinction ^nn+nom+++=distinction
to ^in++++=to
all ^abn++++=all
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
fond ^jj+pred+++=fond
of ^in++++=of
stamping ^xvbg+++xvbg+=stamping
Caroline ^np++++=Caroline
as ^in++++=as
a ^at++++=a
materialist ^nn+nom+++=materialist,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
called ^jj+++xvbn+=called
her ^pp3o+pp3+++=her
hard ^jj++++=hard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
impression ^nn++++=impression
of ^in++++=of
cold ^jj+atrb+++=cold
calculation ^nn+nom+++=calculation,
, ^zz++++=EXTRAWORD
of ^in++++=of
having ^xvbg+++xvbg+=having
a ^at++++=a
definite ^jj+atrb+++=definite
policy ^nn++++=policy,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
Caroline ^np++++=Caroline
gave ^vbd+++xvbn+=gave,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
far ^rb+pl+++=far
from ^rb"++++=from
a ^at++++=a
false ^jj+atrb+++=false
one ^pn++++=one;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
to ^to++++=to
be ^vbi+vbi+aux++=be
said ^vpsv++agls+xvbnx+=said
for ^in++++=for
her ^pp$+pp3+++=her--that
-- ^--+clp+++=EXTRAWORD
that ^tht+vcmp+++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
extenuating ^jj+atrb+++=extenuating
circumstances ^nns+nom+++=circumstances
which ^whp+rel+obj++=which
her ^pp$+pp3+++=her
friends ^nns++++=friends
could ^md+pos+++=could
not ^xnot++not++=not
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
Caroline ^np++++=Caroline
held ^vbd+vprv++xvbn+=held
determinedly ^rb++++=determinedly
to ^in++++=to
the ^ati++++=the
middle ^jjb+atrb+++=middle
course ^nn++++=course,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
apt ^jj+pred+++=apt
to ^to+jcmp+++=to
regard ^vbi++++=regard
with ^in++++=with
distrust ^nn++++=distrust
everything ^pn++++=everything
which ^whp+who+++=which
inclined ^vbd+++xvbn+=inclined
toward ^in++++=toward
extravagance ^nn+nom+++=extravagance,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
unacquainted ^jj+pred+++=unacquainted
with ^in++++=with
other ^ap++++=other
standards ^nns++++=standards
than ^cs+sub+++=than
her ^pp3o+pp3+++=her
own ^ap++++=own,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
another ^dt++++=another
side ^nn++++=side
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
up ^rp++++=up
in ^in++++=in
Brooklyn ^np+++??+=Brooklyn,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
shabby ^jj++++=shabby
little ^ap++++=little
house ^npl++++=house
under ^in++++=under
the ^ati++++=the
vacillating ^jj+atrb++xvbg+=vacillating
administration ^nn+nom+++=administration
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father,
, ^zz++++=EXTRAWORD
a ^at++++=a
music ^nn++++=music
teacher ^nn++++=teacher
who ^whp+rel+subj++=who
usually ^rb+down+++=usually
neglected ^vbd+++xvbn+=neglected
his ^pp$+pp3+++=his
duties ^nns++++=duties
to ^to++++=to
write ^vbi++++=write
orchestral ^jj+atrb+++=orchestral
compositions ^nns+nom+++=compositions
for ^in++++=for
which ^whp+rel+pied++=which
the ^ati++++=the
world ^nn++++=world
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
no ^at++++=no
especial ^jj+atrb+++=especial
need ^nn++++=need.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
spirit ^nn++++=spirit
was ^vbd+bedz+aux++=was
warped ^vpsv++by+xvbnx+=warped
by ^in++++=by
bitter ^jj+atrb+++=bitter
vindictiveness ^nns+nom+++=vindictiveness
and ^cc++++=and
puerile ^jj+atrb++??+=puerile
self ^nn++++=self-commiseration,
- ^zz++++=EXTRAWORD
commiseration ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
spent ^vbd+++xvbnx+=spent
his ^pp$+pp3+++=his
days ^nns++++=days
in ^in++++=in
scorn ^nn++++=scorn
of ^in++++=of
the ^ati++++=the
labor ^nn++++=labor
that ^tht+rel+subj++=that
brought ^vprf+++xvbn+=brought
him ^pp3o+pp3+++=him
bread ^nn++++=bread
and ^cc++++=and
in ^in++++=in
pitiful ^jj+atrb+++=pitiful
devotion ^nn+nom+++=devotion
to ^in++++=to
the ^ati++++=the
labor ^nn++++=labor
that ^tht+rel+subj++=that
brought ^vprf+++xvbn+=brought
him ^pp3o+pp3+++=him
only ^rb+down+++=only
disappointment ^nn+nom+++=disappointment,
, ^zz++++=EXTRAWORD
writing ^vbg+++xvbg+=writing
interminable ^jj+atrb+++=interminable
scores ^nns++++=scores
which ^whp+rel+subj++=which
demanded ^vwbn+vsua++xvbn+=demanded
of ^in++++=of
the ^ati++++=the
orchestra ^nn++++=orchestra
everything ^pn++++=everything
under ^in++++=under
heaven ^nn++++=heaven
except ^in++++=except
melody ^nn++++=melody.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
cheerful ^jj+atrb+++=cheerful
home ^nr++++=home
for ^in++++=for
a ^at++++=a
girl ^nn++++=girl
to ^to++++=to
grow ^vbi++++=grow
up ^rp++++=up
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
idolized ^jj+++xvbn+=idolized
her ^pp3o+pp3+++=her
husband ^nn++++=husband
as ^in++++=as
the ^ati++++=the
music ^nn++++=music
lord ^npt++++=lord
of ^in++++=of
the ^ati++++=the
future ^jjb++++=future,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
to ^in++++=to
a ^at++++=a
lifelong ^jj+atrb+++=lifelong
battle ^nn++++=battle
with ^in++++=with
broom ^nn++++=broom
and ^cc++++=and
dustpan ^nn++++=dustpan,
, ^zz++++=EXTRAWORD
to ^to++++=to
neverending ^vbg+++xvbg+=neverending
conciliatory ^jj+atrb+++=conciliatory
overtures ^nns++++=overtures
to ^in++++=to
the ^ati++++=the
butcher ^nn++++=butcher
and ^cc++++=and
grocer ^nn++++=grocer,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
making ^jj+++xvbg+=making
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own
gowns ^nns++++=gowns
and ^cc++++=and
of ^in++++=of
Caroline ^np++++=Caroline's,
's, ^nn+++??+=EXTRAWORD
and ^cc++++=and
to ^in++++=to
the ^ati++++=the
delicate ^jj+atrb+++=delicate
task ^nn++++=task
of ^in++++=of
mollifying ^xvbg+++xvbg+=mollifying
Auguste ^np++++=Auguste's
's ^$++++=EXTRAWORD
neglected ^xvbn+++xvbn+=neglected
pupils ^nns++++=pupils.
. ^zz++++=EXTRAWORD
The ^ati++++=The
son ^nn++++=son,
, ^zz++++=EXTRAWORD
Heinrich ^np++++=Heinrich,
, ^zz++++=EXTRAWORD
a ^at++++=a
painter ^nn++++=painter,
, ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline's
's ^$++++=EXTRAWORD
only ^rb+down+++=only
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
inherited ^vprf+++xvbnx+=inherited
all ^abn++++=all
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^vbz+bez+vrb++0=EXTRAWORD
vindictive ^jj+atrb+++=vindictive
sensitiveness ^nns+nom+++=sensitiveness
without ^in++++=without
his ^pp$+pp3+++=his
capacity ^nn+nom+++=capacity
for ^in++++=for
slavish ^jj+atrb+++=slavish
application ^nn+nom+++=application.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
little ^ap++++=little
studio ^np++++=studio
on ^in++++=on
the ^ati++++=the
third ^nn++++=third
floor ^nn++++=floor
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
much ^ap++++=much
frequented ^vpsv++by+xvbn+=frequented
by ^in++++=by
young ^jj+atrb+++=young
men ^nns++++=men
as ^in++++=as
unsuccessful ^jj++++=unsuccessful
as ^ql++++=as
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
met ^vbd+++xvbn+=met
there ^rn+pl+++=there
to ^to++++=to
give ^vbi++++=give
themselves ^ppls+pp3+++=themselves
over ^in++++=over
to ^in++++=to
contemptuous ^jj+atrb+++=contemptuous
derision ^nn++++=derision
of ^in++++=of
this ^dt+dem+++=this
or ^cc++++=or
that ^tht+vcmp+++=that
artist ^nn++++=artist
whose ^whp+rel+obj++=whose
industry ^nn++++=industry
and ^cc++++=and
stupidity ^nn+nom+++=stupidity
had ^vbd+hvd+aux++=had
won ^vprf+++xvbnx+=won
him ^pp3o+pp3+++=him
recognition ^nn+nom+++=recognition.
. ^zz++++=EXTRAWORD
Heinrich ^np++++=Heinrich,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
worked ^vbd+++xvbnx+=worked
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=did
newspaper ^nn+nom+++=newspaper
sketches ^nns++++=sketches
at ^rb++++=at
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
dollars ^nns++++=dollars
a ^at++++=a
week ^nn++++=week.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
too ^ql++++=too
indolent ^jj++++=indolent
and ^cc+phrs+++=and
vacillating ^jj+++xvbg+=vacillating
to ^to++++=to
set ^vbi++++=set
himself ^ppl+pp3+++=himself
seriously ^rb++++=seriously
to ^in++++=to
his ^pp$+pp3+++=his
art ^nn++++=art,
, ^zz++++=EXTRAWORD
too ^ql++++=too
irascible ^jj++++=irascible
and ^cc++++=and
poignantly ^rb++++=poignantly
self ^nn++++=self-conscious
- ^zz++++=EXTRAWORD
conscious ^jj++++=EXTRAWORD
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
living ^nvbg+++xvbg+=living,
, ^zz++++=EXTRAWORD
too ^ql++++=too
much ^ap++++=much
addicted ^jj+++xvbn+=addicted
to ^to++++=to
lying ^vbi++++=lying
late ^jj++++=late
in ^in++++=in
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
incontinent ^jj++++=incontinent
reading ^jj+++xvbg+=reading
of ^in++++=of
poetry ^nn++++=poetry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
chloral ^nn++++=chloral
to ^to++++=to
be ^vbi++vrb++=be
anything ^pn++++=anything
very ^ql+amp+++=very
positive ^jj++++=positive
except ^in++++=except
painful ^nn++++=painful.
. ^zz++++=EXTRAWORD
At ^rb++++=At
twenty ^cd++++=twenty-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
he ^pp3a+pp3+++=he
shot ^vbd+++xvbnx+=shot
himself ^ppl+pp3+++=himself
in ^in++++=in
a ^at++++=a
frenzy ^nn++++=frenzy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
whole ^jj+atrb+++=whole
wretched ^jj+atrb+++=wretched
affair ^nn++++=affair
had ^vb+hv+aux++=had
effectually ^rb++splt++=effectually
shattered ^vprf+++xvbnx+=shattered
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
health ^nn++++=health
and ^cc++++=and
brought ^vpsv++agls+xvbn+=brought
on ^in++++=on
the ^ati++++=the
decline ^nn++++=decline
of ^in++++=of
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
fond ^jj++++=fond
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
certain ^jj+atrb+++=certain
relief ^nn++++=relief
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
no ^at++++=no
longer ^rbr++++=longer
wandered ^xvbn+++xvbn+=wandered
about ^in++++=about
the ^ati++++=the
little ^ap++++=little
house ^npl++++=house,
, ^zz++++=EXTRAWORD
commenting ^vbg+++xvbg+=commenting
ironically ^rb++++=ironically
upon ^in++++=upon
its ^pp$+it+++=its
shabbiness ^nns+nom+++=shabbiness,
, ^zz++++=EXTRAWORD
a ^at++++=a
Turkish ^jj+atrb+++=Turkish
cap ^nn++++=cap
on ^in++++=on
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
a ^at++++=a
cigarette ^nn+nom+++=cigarette
hanging ^vwbg+++xvbg+=hanging
from ^in++++=from
between ^in++++=between
his ^pp$+pp3+++=his
