Once ^rb+tm+++=Once
to ^in++++=to
them ^pp3o+pp3+++=them
Tim ^np++++=Tim
Shearer ^np+++??+=Shearer,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
walking ^jj+atrb++xvbg+=walking
boss ^nn++++=boss
and ^cc++++=and
the ^ati++++=the
greatest ^jjt++++=greatest
riverman ^jj++++=riverman
in ^in++++=in
the ^ati++++=the
State ^nn++++=State.
. ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
to ^to++++=to
' ^zz++++='job'
job ^nn++++=EXTRAWORD
' ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Tim ^np++++=Tim,
, ^zz++++=EXTRAWORD
promptly ^rb++++=promptly.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+aux++=be
hired ^vpsv++agls+xvbnx+=hired
at ^in++++=at
any ^dti++++=any
price ^nn++++=price
to ^to++++=to
go ^vbi++++=go
up ^rp++++=up
in ^cs+sub+++=in
that ^cs"++++=that
country ^nn++++=country
on ^in++++=on
a ^at++++=a
ten ^cd++++=ten-mile
- ^zz++++=EXTRAWORD
mile ^nn++++=EXTRAWORD
haul ^nn++++=haul?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vwbn+vsua++xvbn+=demanded
Daly ^np+++??+=Daly,
, ^zz++++=EXTRAWORD
sceptically ^rb++++=sceptically.
. ^zz++++=EXTRAWORD
" ^zz++++="Jest
jest ^rb++++=EXTRAWORD
one ^cd1++++=one
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Tim ^np++++=Tim,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
to ^to++++=to
find ^vbi+vprv+++=find
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
returned ^vbd+++xvbnx+=returned
with ^in++++=with
an ^at++++=an
individual ^jj++++=individual
at ^rb++++=at
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
whom ^whp+rel+pied++=whom
the ^ati++++=the
partners ^nns+nom+++=partners
glanced ^vbd+++xvbn+=glanced
toward ^in++++=toward
each ^dt++++=each
other ^ap++++=other
in ^in++++=in
doubt ^nn++++=doubt
and ^cc++++=and
dismay ^nn++++=dismay.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
seemed ^vprf+++xvbn+=seemed
no ^at++++=no
help ^nn++++=help
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
contract ^nn++++=contract
was ^vbd+bedz+aux++=was
drawn ^vpsv++agls+xvbnx+=drawn
up ^rb+phrv+++=up
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
firm ^nn++++=firm
agreed ^vbd+vpub++xvbn+=agreed
to ^to++++=to
pay ^vbi++++=pay
six ^cd++++=six
dollars ^nns++++=dollars
a ^at++++=a
thousand ^cd++++=thousand,
, ^zz++++=EXTRAWORD
merchantable ^jj+atrb+++=merchantable
scale ^nn++++=scale,
, ^zz++++=EXTRAWORD
for ^in++++=for
all ^rb++++=all
saw ^vbd+vprv++xvbn+=saw-logs
- ^zz++++=EXTRAWORD
logs ^nns++++=EXTRAWORD
banked ^vbd+++xvbn+=banked
at ^rb++++=at
a ^at++++=a
rollway ^nn+++??+=rollway
to ^to++++=to
be ^vbi+vbi+aux++=be
situated ^vpsv++agls+xvbnx+=situated
a ^at++++=a
given ^jj+atrb++xvbn+=given
number ^nn++++=number
of ^in++++=of
miles ^nns++++=miles
from ^in++++=from
the ^ati++++=the
forks ^nns++++=forks
of ^in++++=of
Cass ^np+++??+=Cass
Branch ^nn++++=Branch,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
on ^in++++=on
his ^pp$+pp3+++=his
side ^nn++++=side
James ^np++++=James
Bourke ^np+++??+=Bourke,
, ^zz++++=EXTRAWORD
better ^jjr++++=better
known ^vbd+vprv++xvbn+=known
as ^ql++++=as
the ^ati++++=the
Rough ^jj++++=Rough
Red ^jj++++=Red,
, ^zz++++=EXTRAWORD
agreed ^j+++xvbn+=agreed
to ^to++++=to
put ^vbi++++=put
in ^rb+phrv+++=in
at ^rb++++=at
least ^rb"++++=least
three ^cd++++=three
and ^cc++++=and
one ^cd1++++=one-half
- ^zz++++=EXTRAWORD
half ^abn++++=EXTRAWORD
million ^cd++++=million
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
latter ^ap++++=latter
had ^vbd+hvd+aux++=had
scrawled ^vprf+++xvbnx+=scrawled
his ^pp$+pp3+++=his
signature ^nn++++=signature
he ^pp3a+pp3+++=he
lurched ^vbd+++xvbnx+=lurched
from ^in++++=from
the ^ati++++=the
office ^nn++++=office,
, ^zz++++=EXTRAWORD
softly ^rb++++=softly
rubbing ^vbg+++xvbg+=rubbing
his ^pp$+pp3+++=his
hairy ^jj+atrb+++=hairy
freckled ^jj+atrb+++=freckled
hand ^nn++++=hand
where ^wrb+who+++=where
the ^ati++++=the
pen ^nn++++=pen
had ^vbd+hvd+aux++=had
touched ^vprf+++xvbnx+=touched
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
means ^vbz++++=means
a ^at++++=a
crew ^nn++++=crew
of ^in++++=of
wild ^jj+atrb+++=wild
Irishmen ^np+++??+=Irishmen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Morrison ^np++++=Morrison.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
that ^tht+vcmp+++=that
means ^nns++++=means
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
just ^rb+emph+++=just
slaughter ^nn+nom+++=slaughter
the ^ati++++=the
pine ^nn++++=pine,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
added ^vbd+vpub++xvbn+=added
Daly ^np+++??+=Daly.
. ^zz++++=EXTRAWORD
" ^zz++++="They'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
saw ^vbd+vprv++xvbn+=saw
high ^jj++++=high
and ^cc+phrs+++=and
crooked ^jj++++=crooked,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
chuck ^vb++++=chuck
the ^ati++++=the
tops ^nns++++=tops--who
-- ^--+clp+++=EXTRAWORD
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
we ^pp1a+pp1+++=we
going ^md"++pmd"++=going
to ^md+prd+++=to
send ^vb++++=send
to ^in++++=to
scale ^nn++++=scale
for ^in++++=for
' ^zz++++='em?"
em ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morrison ^np++++=Morrison
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hate ^vb++++=hate
to ^to+vcmp+++=to
do ^vbi++++=do
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
only ^rb+down+++=only
Fitz ^np+++??+=Fitz
can ^md+pos+++=can
make ^vb++++=make
it ^pp3+it+++=it
go ^vb++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
called ^vbd+++xvbnx+=called
to ^in++++=to
them ^pp3o+pp3+++=them
another ^dt++++=another
of ^in++++=of
their ^pp$+pp3+++=their
best ^jjt+atrb+++=best
men ^nns++++=men,
, ^zz++++=EXTRAWORD
named ^j+++xvbn+=named
Fitzpatrick ^np+++??+=FitzPatrick,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sent ^vbd+++xvbn+=sent
him ^pp3o+pp3+++=him
away ^rp+pl+++=away
alone ^jj++++=alone
to ^to++++=to
protect ^vbi++++=protect
the ^ati++++=the
firm ^jj+atrb+++=firm's
's ^vbz+bez+vrb++0=EXTRAWORD
interests ^nns++++=interests
in ^in++++=in
the ^ati++++=the
depths ^nns++++=depths
of ^in++++=of
the ^ati++++=the
wilderness ^nns+nom+++=wilderness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rough ^jj++++=Rough
Red ^jj++++=Red
was ^vbd+bedz+vrb++=was
a ^at++++=a
big ^jj++++=big
broad ^jj++++=broad-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
man ^nn++++=man
with ^in++++=with
eyes ^nns++++=eyes
far ^rb+pl+++=far
apart ^in++++=apart
and ^cc++++=and
a ^at++++=a
bushy ^jj+atrb+++=bushy
red ^jj+atrb+++=red
beard ^nn++++=beard.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
dingy ^jj+atrb+++=dingy
mackinaw ^nn+++??+=mackinaw
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
a ^at++++=a
dingy ^jj++++=dingy
black ^jj++++=black-and-white
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
white ^jj++++=EXTRAWORD
checked ^jj+++xvbn+=checked-flannel
- ^zz++++=EXTRAWORD
flannel ^nn++++=EXTRAWORD
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
dingy ^jj+atrb+++=dingy
blue ^nn++++=blue
trousers ^nns+nom+++=trousers,
, ^zz++++=EXTRAWORD
tucked ^j+++xvbn+=tucked
into ^in++++=into
high ^jj+atrb+++=high
socks ^nns++++=socks
and ^cc++++=and
lumberman ^jj+atrb+++=lumberman's
's ^vbz+bez+vrb++0=EXTRAWORD
rubbers ^nns+nom+++=rubbers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
only ^ap+down+++=only
spot ^nn++++=spot
of ^in++++=of
colour ^nn++++=colour
in ^in++++=in
his ^pp$+pp3+++=his
costume ^nn++++=costume
was ^vbd+bedz+vrb++=was
the ^ati++++=the
flaming ^jj+atrb+++=flaming
red ^jj+atrb+++=red
sash ^nn++++=sash
of ^in++++=of
the ^ati++++=the
voyageur ^nn+++??+=voyageur
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
twice ^rb++++=twice
around ^in++++=around
his ^pp$+pp3+++=his
waist ^nn++++=waist.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
at ^rb++++=at
work ^nn++++=work
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
wide ^jj+atrb+++=wide
eyes ^nns++++=eyes
flickered ^vbd+++xvbn+=flickered
with ^in++++=with
a ^at++++=a
baleful ^jj+atrb+++=baleful,
, ^zz++++=EXTRAWORD
wicked ^jj+atrb+++=wicked
light ^nn++++=light,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
huge ^jj+atrb+++=huge
voice ^nn++++=voice
bellowed ^vbd+++xvbn+=bellowed
through ^in++++=through
the ^ati++++=the
woods ^nns++++=woods
in ^in++++=in
a ^at++++=a
torrent ^nn++++=torrent
of ^in++++=of
imprecations ^nns+nom+++=imprecations
and ^cc++++=and
commands ^nns++++=commands,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
splendid ^jj+atrb+++=splendid
muscles ^nns++++=muscles
swelled ^vbd+++xvbn+=swelled
visibly ^rb++++=visibly
even ^rb++++=even
under ^in++++=under
his ^pp$+pp3+++=his
loose ^jj+atrb+++=loose
blanket ^nn++++=blanket-coat
- ^zz++++=EXTRAWORD
coat ^nn++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
wrenched ^vbd+++xvbnx+=wrenched
suddenly ^rb++++=suddenly
and ^cc+phrs+++=and
savagely ^rb++++=savagely
at ^in++++=at
some ^dti++++=some
man ^nn++++=man's
's ^vbz+bez+vrb++0=EXTRAWORD
stubborn ^jj+atrb+++=stubborn
cant ^nn++++=cant-hook
- ^zz++++=EXTRAWORD
hook ^nn++++=EXTRAWORD
stock ^nn++++=stock.
. ^zz++++=EXTRAWORD
A ^at++++=A
hint ^nn++++=hint
of ^in++++=of
reluctance ^nn+nom+++=reluctance
or ^cc++++=or
opposition ^nn+nom+++=opposition
brought ^vbd+++xvbn+=brought
his ^pp$+pp3+++=his
fist ^nn++++=fist
to ^in++++=to
the ^ati++++=the
mark ^nn++++=mark
with ^in++++=with
irresistible ^jj+atrb+++=irresistible
impact ^nn++++=impact.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
would ^md+prd+++=would
pluck ^vb+++??+=pluck
his ^pp$+pp3+++=his
victim ^nn++++=victim
from ^in++++=from
the ^ati++++=the
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kick ^nn++++=kick
him ^pp3o+pp3+++=him
to ^in++++=to
work ^nn++++=work
with ^in++++=with
a ^at++++=a
savage ^jj++++=savage
jest ^rb++++=jest
that ^cs+sub+++=that
raised ^vprf+++xvbn+=raised
a ^at++++=a
laugh ^nn++++=laugh
from ^in++++=from
everybody ^pn++++=everybody--excepting
-- ^--+clp+++=EXTRAWORD
excepting ^in++++=EXTRAWORD
the ^ati++++=the
object ^nn++++=object
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
he ^pp3a+pp3+++=he
stormed ^vprf+++xvbn+=stormed
back ^jjb++++=back
through ^in++++=through
the ^ati++++=the
forest ^nn++++=forest
at ^rb++++=at
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
his ^pp$+pp3+++=his
band ^nn++++=band,
, ^zz++++=EXTRAWORD
shrieking ^vbg+++xvbg+=shrieking
wild ^jj+atrb+++=wild
blasphemy ^nn++++=blasphemy
at ^in++++=at
the ^ati++++=the
silent ^jj+atrb+++=silent
night ^nn++++=night,
, ^zz++++=EXTRAWORD
irreverent ^jj++++=irreverent,
, ^zz++++=EXTRAWORD
domineering ^jj++++=domineering,
, ^zz++++=EXTRAWORD
bold ^jj++++=bold,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
certain ^jj+atrb+++=certain
tang ^nn++++=tang
of ^in++++=of
Irish ^jj++++=Irish
good ^jj++++=good-nature
- ^zz++++=EXTRAWORD
nature ^nn++++=EXTRAWORD
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
him ^pp3o+pp3+++=him
the ^ati++++=the
beloved ^nn++++=beloved
of ^in++++=of
Irishmen ^np+++??+=Irishmen.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
at ^in++++=at
the ^ati++++=the
trail ^nn++++=trail's
's ^$++++=EXTRAWORD
end ^nn++++=end
the ^ati++++=the
unkempt ^jj+atrb++xvbn+=unkempt,
, ^zz++++=EXTRAWORD
ribald ^jj+atrb+++=ribald
crew ^nn++++=crew
swarmed ^vbd+++xvbn+=swarmed
their ^pp$+pp3+++=their
dark ^nn++++=dark
and ^cc++++=and
dirty ^jj+atrb+++=dirty
camp ^nn++++=camp
as ^ql++++=as
a ^at++++=a
band ^nn++++=band
of ^in++++=of
pirates ^nns+nom+++=pirates
a ^at++++=a
galleon ^np++++=galleon.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
work ^nn++++=work
was ^vbd+bedz+vrb++=was
little ^ap++++=little
system ^nn++++=system,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
much ^ap++++=much
efficacy ^nn+nom+++=efficacy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
gambled ^vbd+++xvbn+=gambled,
, ^zz++++=EXTRAWORD
drank ^j+++xvbn+=drank,
, ^zz++++=EXTRAWORD
fought ^j+++xvbn+=fought,
, ^zz++++=EXTRAWORD
without ^in++++=without
a ^at++++=a
word ^nn++++=word
of ^in++++=of
protest ^nn++++=protest
from ^in++++=from
their ^pp$+pp3+++=their
leader ^nn++++=leader.
. ^zz++++=EXTRAWORD
With ^in++++=With
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
crew ^nn++++=crew
such ^abl++++=such
performances ^nns+nom+++=performances
would ^md+prd+++=would
have ^vb+hv+aux++=have
meant ^vprf+++xvbnx+=meant
slight ^jj+atrb+++=slight
accomplishment ^nn+nom+++=accomplishment,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
these ^dt+dem+++=these
wild ^jj+atrb+++=wild
Irishmen ^np+++??+=Irishmen,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
bloodshot ^jj+atrb+++=bloodshot
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
ready ^jj+atrb+++=ready
jests ^nns+++??+=jests,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
equally ^rb++++=equally
ready ^jj+atrb+++=ready
fists ^nns++++=fists,
, ^zz++++=EXTRAWORD
plunged ^xvbn+++xvbn+=plunged
into ^in++++=into
the ^ati++++=the
business ^nns+nom+++=business
of ^in++++=of
banking ^nn++++=banking
logs ^nns++++=logs
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
abandon ^nn++++=abandon
of ^in++++=of
a ^at++++=a
carouse ^nn+++??+=carouse--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
the ^ati++++=the
work ^nn++++=work
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done.
. ^zz++++=EXTRAWORD
Law ^nn++++=Law
in ^cs+sub+++=in
that ^cs"++++=that
wilderness ^nns+nom+++=wilderness
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
saving ^nvbg+++xvbg+=saving
that ^tht+rel+++=that
which ^whp+rel+obj++=which
the ^ati++++=the
Rough ^jj++++=Rough
Red ^jj++++=Red
chose ^vbd+++xvbn+=chose
to ^to++++=to
administer ^nn+nom+++=administer.
. ^zz++++=EXTRAWORD
Except ^in++++=Except
in ^in++++=in
one ^cd1++++=one
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
penalty ^nn++++=penalty
more ^rbr++++=more
severe ^jj++++=severe
than ^in++++=than
a ^at++++=a
beating ^jj+++xvbg+=beating
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
none ^pn++++=none,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
men ^nns++++=men
could ^md+pos+++=could
not ^xnot++not++=not
equal ^jj++++=equal
their ^pp$+pp3+++=their
leader ^nn++++=leader
in ^in++++=in
breaking ^xvbg+++xvbg+=breaking
the ^ati++++=the
greater ^jjr+atrb+++=greater
and ^cc+phrs+++=and
lesser ^jjr+atrb+++=lesser
laws ^nns++++=laws
of ^in++++=of
morality ^nn+nom+++=morality.
. ^zz++++=EXTRAWORD
The ^ati++++=The
one ^cd1++++=one
instance ^nn+nom+++=instance
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
of ^in++++=of
young ^jj+atrb+++=young
Barney ^np+++??+=Barney
Mallan ^np+++??+=Mallan,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
drunk ^vprf+++xvbn+=drunk,
, ^zz++++=EXTRAWORD
mishandled ^j+++xvbn+=mishandled
a ^at++++=a
horse ^nn++++=horse
so ^ql++++=so
severely ^rb++++=severely
as ^in++++=as
to ^in++++=to
lame ^jj++++=lame
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Him ^pp3o+pp3+++=Him
the ^ati++++=the
Rough ^jj++++=Rough
Red ^jj++++=Red
called ^jj+++xvbn+=called
to ^in++++=to
formal ^jj+atrb+++=formal
account ^nn++++=account.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
ye ^pp2+pp2+++=ye
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
horses ^nns++++=horses
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
had ^vb+hv+vrb++=had?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded,
, ^zz++++=EXTRAWORD
singularly ^rb++++=singularly
enough ^dt++++=enough
without ^in++++=without
an ^at++++=an
oath ^nn++++=oath.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
approached ^vbd+++xvbn+=approached.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
single ^jj+atrb+++=single
powerful ^jj+atrb+++=powerful
blow ^nn++++=blow
of ^in++++=of
a ^at++++=a
starting ^jj+++xvbg+=starting-bar
- ^zz++++=EXTRAWORD
bar ^nn++++=EXTRAWORD
the ^ati++++=the
Rough ^jj++++=Rough
Red ^jj++++=Red
broke ^vbd+++xvbn+=broke
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
bones ^nns++++=bones
of ^in++++=of
his ^pp$+pp3+++=his
tibia ^nn+++??+=tibia.
. ^zz++++=EXTRAWORD
" ^zz++++="Try
try ^vb++++=EXTRAWORD
th ^zz++++=th'
' ^zz++++=EXTRAWORD
lameness ^nns+nom+++=lameness
yerself ^nn+++??+=yerself,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Rough ^jj++++=Rough
Red ^jj++++=Red,
, ^zz++++=EXTRAWORD
grimly ^rb++++=grimly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
glared ^vbd+++xvbnx+=glared
about ^in++++=about
through ^in++++=through
the ^ati++++=the
dimness ^nns+nom+++=dimness
at ^in++++=at
his ^pp$+pp3+++=his
silent ^jj+atrb+++=silent
men ^nns++++=men,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
stalked ^xvbn+++xvbn+=stalked
through ^in++++=through
the ^ati++++=the
door ^nn++++=door
into ^in++++=into
the ^ati++++=the
cook ^nn++++=cook-camp.
- ^zz++++=EXTRAWORD
camp ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
he ^pp3a+pp3+++=he
