At ^rb++++=At
was ^vbd+bedz+vrb++=was
thoroughly ^rb+amp+++=thoroughly
courageous ^jj+pred+++=courageous,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
river ^nn++++=river
respected ^vbd+++xvbn+=respected
him ^pp3o+pp3+++=him
for ^in++++=for
one ^pn++++=one
of ^in++++=of
these ^dt+dem+++=these
attributes ^nns++++=attributes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
and ^cc++++=and
a ^at++++=a
following ^jj+++xvbg+=following
of ^in++++=of
similar ^jj+atrb+++=similar
bravoes ^nns+++??+=bravoes
were ^vbd+bed+aux++=were
addicted ^vpsv++agls+xvbnx+=addicted
to ^in++++=to
the ^ati++++=the
pastime ^nn++++=pastime
of ^in++++=of
retrieving ^vbg+++xvbg+=retrieving
towns ^nns++++=towns
from ^in++++=from
stagnation ^nn+nom+++=stagnation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
designated ^vwbn+++xvbn+=designated
by ^in++++=by
Garcia ^np++++=Garcia
for ^in++++=for
retribution ^nn+nom+++=retribution
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi++vrb++=be
further ^jjb++++=further
signalised ^jj+++xvbn+=signalised
on ^in++++=on
the ^ati++++=the
American ^jj+atrb+++=American
side ^nn++++=side
by ^in++++=by
a ^at++++=a
cattlemen ^jj+atrb++xvbn+=cattlemen's
's ^vbz+bez+vrb++0=EXTRAWORD
convention ^nn+nom+++=convention,
, ^zz++++=EXTRAWORD
a ^at++++=a
bull ^np++++=bull
fight ^nn++++=fight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
old ^jj+atrb+++=old
settlers ^nns+nom+++=settlers'
' ^zz++++=EXTRAWORD
barbecue ^nn+++??+=barbecue
and ^cc++++=and
picnic ^nn++++=picnic.
. ^zz++++=EXTRAWORD
Knowing ^vbg+vprv++xvbg+=Knowing
the ^ati++++=the
avenger ^jjr++++=avenger
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
man ^nn++++=man
of ^in++++=of
his ^pp$+pp3+++=his
word ^nn++++=word,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
believing ^vbg+vprv++xvbg+=believing
it ^pp3+it+++=it
prudent ^jj++++=prudent
to ^in++++=to
court ^nn++++=court
peace ^nn++++=peace
while ^cs+sub+++=while
three ^cd++++=three
such ^abl++++=such
gently ^rb++++=gently
social ^jj+atrb+++=social
relaxations ^nns+nom+++=relaxations
were ^vbd+bed+vrb++=were
in ^in++++=in
progress ^nns+nom+++=progress,
, ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Mcnulty ^np+++??+=McNulty,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
ranger ^nn++++=ranger
company ^nn++++=company
stationed ^vwbn+++xvbn+=stationed
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
detailed ^jj++++=detailed
his ^pp$+pp3+++=his
lieutenant ^nn+nom+++=lieutenant
and ^cc++++=and
three ^cd++++=three
men ^nns++++=men
for ^in++++=for
duty ^nn++++=duty
at ^in++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
bridge ^nn++++=bridge.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
instructions ^nns+nom+++=instructions
were ^vbd+bed+aux++=were
to ^to++++=to
prevent ^vbi++++=prevent
the ^ati++++=the
invasion ^nn++++=invasion
of ^in++++=of
Garcia ^np++++=Garcia,
, ^zz++++=EXTRAWORD
either ^dtx++++=either
alone ^jj++++=alone
or ^cc+phrs+++=or
attended ^jj+++xvbn+=attended
by ^in++++=by
his ^pp$+pp3+++=his
gang ^nn++++=gang.
. ^zz++++=EXTRAWORD
Travel ^vb++++=Travel
was ^vbd+bedz+vrb++=was
slight ^jj+pred+++=slight
that ^cs+sub+++=that
sultry ^jj+atrb+++=sultry
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
rangers ^nns+nom+++=rangers
swore ^vbd+vpub++xvbn+=swore
gently ^rb+cnj+++=gently,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mopped ^vbd+++xvbn+=mopped
their ^pp$+pp3+++=their
brows ^nns++++=brows
in ^in++++=in
their ^pp$+pp3+++=their
convenient ^jj+atrb+++=convenient
but ^cc+phrs+++=but
close ^jj+atrb+++=close
quarters ^nns+nom+++=quarters.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
hour ^nn++++=hour
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
crossed ^vprf+++xvbnx+=crossed
save ^vb++++=save
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman
enveloped ^vbd+++xvbn+=enveloped
in ^in++++=in
a ^at++++=a
brown ^jj+atrb+++=brown
wrapper ^nn++++=wrapper
and ^cc++++=and
a ^at++++=a
black ^jj+atrb+++=black
mantilla ^nn+++??+=mantilla,
, ^zz++++=EXTRAWORD
driving ^nvbg+++xvbg+=driving
before ^cs+sub+++=before
her ^pp$+pp3+++=her
a ^at++++=a
burro ^nn++++=burro
loaded ^vbd+++xvbn+=loaded
with ^in++++=with
kindling ^nn+nom+++=kindling
wood ^npl++++=wood
tied ^vbd+++xvbn+=tied
in ^in++++=in
small ^jj+atrb+++=small
bundles ^nns++++=bundles
for ^in++++=for
peddling ^nn+nom+++=peddling.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
three ^cd++++=three
shots ^nns++++=shots
were ^vbd+bed+aux++=were
fired ^vpsv++agls+xvbnx+=fired
down ^rp++++=down
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sound ^nn++++=sound
coming ^vwbg+++xvbg+=coming
clear ^jj++++=clear
and ^cc+phrs+++=and
snappy ^jj++++=snappy
through ^in++++=through
the ^ati++++=the
still ^rb+atrb+++=still
air ^nn++++=air.
. ^zz++++=EXTRAWORD
The ^ati++++=The
four ^cd++++=four
rangers ^nns+nom+++=rangers
quickened ^vbd+++xvbn+=quickened
from ^in++++=from
sprawling ^xvbg+++xvbg+=sprawling,
, ^zz++++=EXTRAWORD
symbolic ^jj+atrb+++=symbolic
figures ^nns++++=figures
of ^in++++=of
indolence ^nn+nom+++=indolence
to ^in++++=to
alert ^jj+atrb+++=alert
life ^nn++++=life,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
only ^rb+down+++=only
one ^cd1++++=one
rose ^nn+++xvbn+=rose
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
turned ^vbd+++xvbn+=turned
their ^pp$+pp3+++=their
eyes ^nns++++=eyes
beseechingly ^rb++++=beseechingly
but ^cc+phrs+++=but
hopelessly ^rb++++=hopelessly
upon ^in++++=upon
the ^ati++++=the
fourth ^rb+cnj+++=fourth,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
gotten ^vprf+++xvbnx+=gotten
nimbly ^rb++++=nimbly
up ^rp++++=up
and ^cc++++=and
was ^vbd+bedz+vrb++=was
buckling ^jj+pred+++=buckling
his ^pp$+pp3+++=his
cartridge ^nn++++=cartridge-belt
- ^zz++++=EXTRAWORD
belt ^nn++++=EXTRAWORD
around ^rp++++=around
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
three ^cd++++=three
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
Lieutenant ^npt+nom+++=Lieutenant
Bob ^np++++=Bob
Buckley ^np++++=Buckley,
, ^zz++++=EXTRAWORD
in ^in++++=in
command ^nn++++=command,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
allow ^vb++++=allow
no ^at++++=no
man ^nn++++=man
of ^in++++=of
them ^pp3o+pp3+++=them
the ^ati++++=the
privilege ^nn++++=privilege
of ^in++++=of
investigating ^xvbg+++xvbg+=investigating
a ^at++++=a
row ^nn++++=row
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
himself ^ppl+pp3+++=himself
might ^md+pos+++=might
go ^vb++++=go.
. ^zz++++=EXTRAWORD
The ^ati++++=The
agile ^jj++++=agile,
, ^zz++++=EXTRAWORD
broad ^jj++++=broad-chested
- ^zz++++=EXTRAWORD
chested ^vwbn+++xvbn+=EXTRAWORD
lieutenant ^npt+nom+++=lieutenant,
, ^zz++++=EXTRAWORD
without ^in++++=without
a ^at++++=a
change ^nn++++=change
of ^in++++=of
expression ^nn++++=expression
in ^in++++=in
his ^pp$+pp3+++=his
smooth ^jj++++=smooth,
, ^zz++++=EXTRAWORD
yellow ^jj++++=yellow-brown,
- ^zz++++=EXTRAWORD
brown ^jj+atrb+++=EXTRAWORD
, ^zz++++=EXTRAWORD
melancholy ^jj+atrb+++=melancholy
face ^nn++++=face,
, ^zz++++=EXTRAWORD
shot ^j+++xvbn+=shot
the ^ati++++=the
belt ^nn++++=belt
strap ^nn++++=strap
through ^in++++=through
the ^ati++++=the
guard ^nn++++=guard
of ^in++++=of
the ^ati++++=the
buckle ^nn++++=buckle,
, ^zz++++=EXTRAWORD
hefted ^j+++xvbn+=hefted
his ^pp$+pp3+++=his
sixes ^nns+++??+=sixes
in ^in++++=in
their ^pp$+pp3+++=their
holsters ^nns+nom+++=holsters
as ^in++++=as
a ^at++++=a
belle ^np++++=belle
gives ^vbz++++=gives
the ^ati++++=the
finishing ^jj+atrb++xvbg+=finishing
touches ^nns++++=touches
to ^in++++=to
her ^pp$+pp3+++=her
toilette ^nn+nom+++=toilette,
, ^zz++++=EXTRAWORD
caught ^j+++xvbn+=caught
up ^rp++++=up
his ^pp$+pp3+++=his
Winchester ^np+nom+++=Winchester,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dived ^vpsv++agls+xvbn+=dived
for ^in++++=for
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
he ^pp3a+pp3+++=he
paused ^vbd+++xvbnx+=paused
long ^rb++++=long
enough ^qlp++++=enough
to ^in++++=to
caution ^nn+nom+++=caution
his ^pp$+pp3+++=his
comrades ^nns++++=comrades
to ^to++++=to
maintain ^vbi+vpub+tht0++=maintain
their ^pp$+pp3+++=their
watch ^nn++++=watch
upon ^in++++=upon
the ^ati++++=the
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
plunged ^vbd+++xvbn+=plunged
into ^in++++=into
the ^ati++++=the
broiling ^nn+nom+++=broiling
highway ^nn++++=highway.
. ^zz++++=EXTRAWORD
The ^ati++++=The
three ^cd++++=three
relapsed ^jj+++xvbn+=relapsed
into ^in++++=into
resigned ^jj+atrb++xvbn+=resigned
inertia ^nn++++=inertia
and ^cc++++=and
plaintive ^jj+atrb+++=plaintive
comment ^nn+nom+++=comment.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
heard ^vprf+++xvbnx+=heard
of ^in++++=of
fellows ^nns++++=fellows,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
grumbled ^vbd+++xvbn+=grumbled
Broncho ^np+++??+=Broncho
Leathers ^nns+nom++??+=Leathers,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+whq++=EXTRAWORD
was ^vbd+bedz+aux++=was
wedded ^vpsv++agls+xvbnx+=wedded
to ^in++++=to
danger ^nn++++=danger,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
if ^cs+cnd+++=if
Bob ^np++++=Bob
Buckley ^np++++=Buckley
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
committed ^vprf+++xvbn+=committed
bigamy ^nn++++=bigamy
with ^in++++=with
trouble ^nn++++=trouble,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
son ^nn++++=son
of ^in++++=of
a ^at++++=a
gun ^nn++++=gun."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Peculiarness
peculiarness ^nns+nom+++=EXTRAWORD
of ^in++++=of
Bob ^np++++=Bob
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inserted ^vbd+++xvbn+=inserted
the ^ati++++=the
Nueces ^np+++??+=Nueces
Kid ^nn++++=Kid,
, ^zz++++=EXTRAWORD
" ^zz++++="he
he ^pp3a+pp3+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
'd ^md+prd+vrb++=had
proper ^jj+atrb+++=proper
trainin ^nn+++??+=trainin'.
'. ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
learned ^jj+++xvbn+=learned
how ^wrb+who+++=how
to ^in++++=to
git ^np++++=git
skeered ^vbd+++xvbn+=skeered.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
skeered ^jj+++xvbn+=skeered
enough ^qlp++++=enough
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
tackles ^vbz++++=tackles
a ^at++++=a
fuss ^nn++++=fuss
to ^in++++=to
hanker ^jjr++++=hanker
after ^in++++=after
readin ^nn+++??+=readin'
' ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
name ^nn++++=name
on ^in++++=on
the ^ati++++=the
list ^nn++++=list
of ^in++++=of
survivors ^nns++++=survivors,
, ^zz++++=EXTRAWORD
anyway ^rb+dspt+++=anyway."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Buckley,"
buckley ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
commented ^vbn+vpub++xvbn+=commented
Ranger ^np+++??+=Ranger
No ^rb++++=No.
. ^zz++++=EXTRAWORD
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
a ^at++++=a
misguided ^jj+atrb+++=misguided
Eastern ^jj+atrb+++=Eastern
man ^nn++++=man,
, ^zz++++=EXTRAWORD
burdened ^j+++xvbn+=burdened
with ^in++++=with
an ^at++++=an
education ^nn+nom+++=education,
, ^zz++++=EXTRAWORD
" ^zz++++="scraps
scraps ^nns++++=EXTRAWORD
in ^in++++=in
such ^abl++++=such
a ^at++++=a
solemn ^jj+atrb+++=solemn
manner ^nn++++=manner
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
led ^vpsv++agls+xvbnx+=led
to ^in++++=to
doubt ^nn++++=doubt
its ^pp$+it+++=its
spontaneity ^nn+nom+++=spontaneity.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
quite ^rb++++=quite
onto ^in++++=onto
his ^pp$+pp3+++=his
system ^nn++++=system,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
fights ^vbz++++=fights,
, ^zz++++=EXTRAWORD
like ^in++++=like
Tybalt ^np+++??+=Tybalt,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
book ^nn++++=book
of ^in++++=of
arithmetic ^nn++++=arithmetic."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
heard ^vbd+vprv++xvbn+=heard,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
mentioned ^vbn+vpub++xvbn+=mentioned
Broncho ^np+++??+=Broncho,
, ^zz++++=EXTRAWORD
" ^zz++++="about
about ^in++++=EXTRAWORD
any ^dti++++=any
of ^in++++=of
Dibble ^np++++=Dibble's
's ^$++++=EXTRAWORD
ways ^nns++++=ways
of ^in++++=of
mixin ^nn+++??+=mixin'
' ^zz++++=EXTRAWORD
scrappin ^nn+++??+=scrappin'
' ^zz++++=EXTRAWORD
and ^cc++++=and
cipherin ^nn+++??+=cipherin'."
'." ^nn+++??+=EXTRAWORD
" ^zz++++="Triggernometry?"
triggernometry ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
the ^ati++++=the
Nueces ^np+++??+=Nueces
infant ^nn++++=infant.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
rather ^rb++++=rather
better ^jjr++++=better
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
hoped ^vbd+vprv++xvbnx+=hoped
from ^in++++=from
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
nodded ^vbd+++xvbn+=nodded
the ^ati++++=the
Easterner ^np+nom++??+=Easterner,
, ^zz++++=EXTRAWORD
approvingly ^jj++++=approvingly.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
other ^ap++++=other
meaning ^nvbg+++xvbg+=meaning
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
Buckley ^np++++=Buckley
never ^rb++++=never
goes ^vbz++++=goes
into ^in++++=into
a ^at++++=a
fight ^nn++++=fight
without ^in++++=without
giving ^xvbg+++xvbg+=giving
away ^rp+pl+++=away
weight ^nn++++=weight.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
dread ^vbi++++=dread
taking ^vbg+++xvbg+=taking
the ^ati++++=the
slightest ^jjt+atrb+++=slightest
advantage ^nn+nom+++=advantage.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
quite ^rb++++=quite
close ^in+cmpx+++=close
to ^in++++=to
foolhardiness ^nns+nom+++=foolhardiness
when ^wrb+who+++=when
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
dealing ^nvbg+++xvbg+=dealing
with ^in+ppvb+++=with
horse ^nn++++=horse-thieves
- ^zz++++=EXTRAWORD
thieves ^nns++++=EXTRAWORD
and ^cc++++=and
fence ^nn++++=fence-cutters
- ^zz++++=EXTRAWORD
cutters ^nns+nom+++=EXTRAWORD
who ^whp+rel+subj++=who
would ^md+prd+++=would
ambush ^vb+++??+=ambush
you ^pp2+pp2+++=you
any ^dti++++=any
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shoot ^vb++++=shoot
you ^pp2+pp2+++=you
in ^in++++=in
the ^ati++++=the
back ^jjb++++=back
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
Buckley ^np++++=Buckley's
's ^$++++=EXTRAWORD
too ^ql++++=too
full ^jj++++=full
of ^in++++=of
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He'll
'll ^md+prd+++0=EXTRAWORD
play ^vb++++=play
Horatius ^np+++??+=Horatius
and ^cc++++=and
hold ^vb+vprv+++=hold
the ^ati++++=the
bridge ^npl++++=bridge
once ^rb+tm+++=once
too ^ql++++=too
often ^rb++++=often
some ^dti++++=some
day ^nn++++=day."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
on ^in++++=on
there ^rn+pl+++=there,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
drawled ^vbd+++xvbn+=drawled
the ^ati++++=the
Kid ^nn++++=Kid;
; ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
mind ^vb++++=mind
that ^tht+vcmp+obj++=that
bridge ^npl++++=bridge
gang ^nn++++=gang
in ^in++++=in
the ^ati++++=the
reader ^nn++++=reader.
. ^zz++++=EXTRAWORD
Me ^pp1o+pp1+++=Me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
go ^vb++++=go
instructed ^vbd+++xvbn+=instructed
for ^in++++=for
the ^ati++++=the
other ^ap++++=other
chap ^nn++++=chap--Spurious
-- ^--+clp+++=EXTRAWORD
spurious ^jj++++=EXTRAWORD
Somebody ^pn++++=Somebody--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
one ^cd1++++=one
that ^cs+sub+++=that
fought ^vprf+++xvbn+=fought
and ^cc+phrs+++=and
pulled ^vprf+++xvbn+=pulled
his ^pp$+pp3+++=his
freight ^nn++++=freight,
, ^zz++++=EXTRAWORD
to ^to++++=to
fight ^vbi++++=fight
them ^pp3o+pp3+++0='em
on ^in++++=on
some ^dti++++=some
other ^ap++++=other
day ^nn++++=day."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Anyway,"
anyway ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
summed ^vbd+++xvbn+=summed
up ^rp++++=up
Broncho ^np+++??+=Broncho,
, ^zz++++=EXTRAWORD
" ^zz++++="Bob's
bob ^np++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
about ^in++++=about
the ^ati++++=the
gamest ^jjt+atrb+++=gamest
man ^nn++++=man
I ^pp1a+pp1+++=I
ever ^rb++++=ever
see ^vb+vprv+++=see
along ^in++++=along
the ^ati++++=the
Rio ^np+++??+=Rio
Bravo ^np+++??+=Bravo.
. ^zz++++=EXTRAWORD
Great ^jj+atrb+++=Great
Sam ^nn++++=Sam
Houston ^np+++??+=Houston!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
gets ^vbz++++=gets
any ^dti++++=any
hotter ^jjr++++=hotter
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
sizzle ^vb+++??+=sizzle!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Broncho ^np+++??+=Broncho
whacked ^vbd+++xvbn+=whacked
at ^in++++=at
a ^at++++=a
scorpion ^nn+++??+=scorpion
with ^in++++=with
his ^pp$+pp3+++=his
four ^cd++++=four-pound
- ^zz++++=EXTRAWORD
pound ^nn++++=EXTRAWORD
Stetson ^np+++??+=Stetson
felt ^vbd+vprv++xvbn+=felt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
three ^cd++++=three
watchers ^nns+nom+++=watchers
relapsed ^vbd+++xvbn+=relapsed
into ^in++++=into
comfortless ^jj+atrb+++=comfortless
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
well ^rb++++=well
Bob ^np++++=Bob
Buckley ^np++++=Buckley
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
his ^pp$+pp3+++=his
secret ^nn++++=secret,
, ^zz++++=EXTRAWORD
since ^in++++=since
these ^dt+dem+++=these
men ^nns++++=men,
, ^zz++++=EXTRAWORD
for ^in++++=for
two ^cd++++=two
years ^nns++++=years
his ^pp$+pp3+++=his
side ^nn++++=side
comrades ^nns++++=comrades
in ^in++++=in
countless ^jj+atrb+++=countless
border ^nn++++=border
raids ^nns++++=raids
and ^cc++++=and
dangers ^nns+nom+++=dangers,
, ^zz++++=EXTRAWORD
thus ^rb+cnj+++=thus
spake ^nn+++??+=spake
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
knowing ^vbg+vprv++xvbg+=knowing
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
the ^ati++++=the
most ^ql+emph+++=most
arrant ^nn++++=arrant
physical ^jj+atrb+++=physical
coward ^nn++++=coward
in ^in++++=in
all ^abn++++=all
that ^dt+dem+++=that
Rio ^np+++??+=Rio
Bravo ^np+++??+=Bravo
country ^nn++++=country!
! ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
his ^pp$+pp3+++=his
friends ^nns++++=friends
nor ^cc++neg++=nor
his ^pp$+pp3+++=his
enemies ^nns++++=enemies
had ^vbd+hvd+aux++=had
suspected ^vprf+++xvbnx+=suspected
him ^pp3o+pp3+++=him
of ^in++++=of
aught ^vbd+++xvbn+=aught
