A ^at++++=A
with ^in++++=with
the ^ati++++=the
swift ^np++++=swift
surety ^nn+++??+=surety
of ^in++++=of
an ^at++++=an
executioner ^nn+nom+++=executioner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
revenge ^nn++++=revenge
for ^in++++=for
his ^pp$+pp3+++=his
many ^ap++++=many
arboral ^nn++++=arboral
murders ^nns+nom+++=murders
the ^ati++++=the
woodland ^nn++++=woodland
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
captive ^jj++++=captive
his ^pp$+pp3+++=his
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
captured ^j+++xvbn+=captured
and ^cc+phrs+++=and
chained ^jj+++xvbn+=chained
it ^pp3+it+++=it
as ^ql++++=as
Prospero ^np+++??+=Prospero
did ^vbd+dod+vrb++=did
Ariel ^np+++??+=Ariel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
resounding ^jj+atrb+++=resounding
footsteps ^nns++++=footsteps
of ^in++++=of
Progress ^nns+nom+++=Progress
driven ^vwbn+++xvbn+=driven
on ^in++++=on
so ^ql++++=so
mercilessly ^rb++++=mercilessly
in ^in++++=in
this ^dt+dem+++=this
mad ^jj+atrb+++=mad
age ^nn++++=age
could ^md+pos+++=could
not ^xnot++not++=not
reach ^vb++++=reach
his ^pp$+pp3+++=his
fastness ^nns+nom+++=fastness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
concern ^nn++++=concern
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
men ^vbz++++=men
were ^vbd+bed+aux++=were
thinking ^vbg+++xvbgx+=thinking,
, ^zz++++=EXTRAWORD
investigating ^vbg+++xvbg+=investigating,
, ^zz++++=EXTRAWORD
inventing ^j++++=inventing.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
senses ^nns++++=senses
responded ^vbd+++xvbn+=responded
only ^rb+down+++=only
to ^in++++=to
the ^ati++++=the
sonorous ^jj+atrb+++=sonorous
music ^nn++++=music
of ^in++++=of
the ^ati++++=the
woods ^nns++++=woods;
; ^zz++++=EXTRAWORD
a ^at++++=a
steadfast ^nn+++??+=steadfast
wind ^nn++++=wind
ringing ^vwbg+++xvbg+=ringing
metallic ^jj+atrb+++=metallic
melody ^nn++++=melody
from ^in++++=from
the ^ati++++=the
pine ^nn++++=pine-tops
- ^zz++++=EXTRAWORD
tops ^nns++++=EXTRAWORD
contented ^jj++++=contented
him ^pp3o+pp3+++=him
as ^in++++=as
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
the ^ati++++=the
sea ^npl++++=sea
does ^vbz+doz+vrb++=does
the ^ati++++=the
sailor ^nn++++=sailor;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dear ^uh++++=dear
as ^cs+sub+++=as
the ^ati++++=the
odors ^nns++++=odors
of ^in++++=of
the ^ati++++=the
ocean ^nn++++=ocean
to ^in++++=to
the ^ati++++=the
mariner ^nn++++=mariner
were ^vbd+bed+vrb++=were
the ^ati++++=the
resinous ^jj+atrb+++=resinous
scents ^nns++++=scents
of ^in++++=of
the ^ati++++=the
forest ^nn++++=forest
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
sailor ^nn++++=sailor,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
superstitions ^nns+nom+++=superstitions.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
presentiment ^nn+nom+++=presentiment
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
die ^vbi++++=die
by ^in++++=by
one ^pn++++=one
of ^in++++=of
these ^dt+dem+++=these
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
- ^zz++++=-that
that ^cs+sub+++=EXTRAWORD
some ^dti++++=some
day ^nn++++=day,
, ^zz++++=EXTRAWORD
in ^in++++=in
chopping ^xvbg+++xvbg+=chopping,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tree ^nn++++=tree
would ^md+prd+++=would
fall ^vb++++=fall
upon ^in++++=upon
and ^cc++++=and
crush ^vb++++=crush
him ^pp3o+pp3+++=him
as ^ql++++=as
it ^pp3+it+++=it
did ^vbd+dod+vrb++=did
his ^pp$+pp3+++=his
father ^nn++++=father
the ^ati++++=the
day ^nn++++=day
they ^pp3a+pp3+++=they
brought ^vbd+++xvbnx+=brought
him ^pp3o+pp3+++=him
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
camp ^nn++++=camp
on ^in++++=on
a ^at++++=a
litter ^nn++++=litter
of ^in++++=of
pine ^nn++++=pine
boughs ^nns++++=boughs.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
the ^ati++++=the
gang ^nn++++=gang-boss
- ^zz++++=EXTRAWORD
boss ^nn++++=EXTRAWORD
noticed ^vbd+vprv++xvbn+=noticed
a ^at++++=a
tree ^nn++++=tree
that ^tht+rel+obj++=that
Dallas ^np++++=Dallas
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
standing ^vbg+++xvbg+=standing
in ^in++++=in
a ^at++++=a
most ^ql+emph+++=most
unwoodmanlike ^jj+atrb+++=unwoodmanlike
manner ^nn++++=manner
in ^in++++=in
the ^ati++++=the
section ^nn+nom+++=section
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
allotted ^vpsv++agls+xvbnx+=allotted
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
in ^in++++=in
thunder ^nn++++=thunder
is ^vbz+bez+aux++=is
that ^dt+dem+++=that
standing ^vbg+++xvbg+=standing
there ^rn+pl+++=there
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Dallas ^np++++=Dallas
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
to ^in++++=to
the ^ati++++=the
pine ^nn++++=pine,
, ^zz++++=EXTRAWORD
towering ^jj+++xvbg+=towering
in ^in++++=in
stern ^jj+atrb+++=stern
dignity ^nn+nom+++=dignity
a ^at++++=a
hundred ^cd++++=hundred
feet ^nns++++=feet
above ^rb++++=above
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
feebly ^rb+cnj+++=feebly,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
noticed ^vbd+vprv+tht0+xvbnx+=noticed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
kind ^nn++++=kind-a
- ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
left ^nn+++xvbn+=left
it ^pp3+it+++=it
t ^zz++++=t'
' ^zz++++=EXTRAWORD
the ^ati++++=the
last ^ap++++=last."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Cut
cut ^vb+++xvbn+=EXTRAWORD
it ^pp3+it+++=it
down ^rp++++=down
to ^to++++=to-morrow,"
- ^zz++++=EXTRAWORD
morrow ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
response ^nn++++=response.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
was ^vbd+bedz+aux++=was
rising ^vbg+++xvbgx+=rising,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
tree ^nn++++=tree
muttered ^vbd+++xvbn+=muttered
savagely ^rb++++=savagely.
. ^zz++++=EXTRAWORD
Luther ^np+++??+=Luther
thought ^vbd+++xvbn+=thought
it ^pp3+it+++=it
sounded ^vbd+++xvbn+=sounded
like ^in++++=like
a ^at++++=a
menace ^nn++++=menace,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turned ^vbd+++xvbn+=turned
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
No ^at++++=No
trouble ^nn++++=trouble
has ^vbz+hvz+aux++=has
yet ^rb++splt++=yet
been ^vprf+ben+aux+xvbnx+=been
found ^vpsv++tht0+xvbnx+=found
that ^tht+vcmp+++=that
will ^md+prd+++=will
keep ^vb++++=keep
a ^at++++=a
man ^nn++++=man
awake ^jj++++=awake
in ^in++++=in
the ^ati++++=the
keen ^jj+atrb+++=keen
air ^nn++++=air
of ^in++++=of
the ^ati++++=the
pineries ^nns+nom+++=pineries
after ^cs+sub+++=after
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
swinging ^vbg+++xvbgx+=swinging
his ^pp$+pp3+++=his
axe ^nn++++=axe
all ^abn++++=all
day ^nn++++=day,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
sleep ^nn++++=sleep
of ^in++++=of
the ^ati++++=the
chopper ^jjr++++=chopper
was ^vbd+bedz+aux++=was
so ^cs+sub+++=so
broken ^vprf+++xvbn+=broken
with ^in+ppvb+++=with
disturbing ^xvbg+++xvbg+=disturbing
dreams ^vb++++=dreams
that ^tht+vcmp+obj++=that
night ^nn++++=night
that ^tht+rel+obj++=that
the ^ati++++=the
beads ^nns++++=beads
gathered ^vbd+++xvbn+=gathered
on ^in++++=on
his ^pp$+pp3+++=his
brow ^nn++++=brow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twice ^rb++++=twice
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ate ^vbd+++xvbnx+=ate
his ^pp$+pp3+++=his
coarse ^jj+atrb+++=coarse
flap ^nn++++=flap-jacks
- ^zz++++=EXTRAWORD
jacks ^nns+++??+=EXTRAWORD
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
and ^cc++++=and
escaped ^vpsv++agls+xvbn+=escaped
from ^in++++=from
the ^ati++++=the
smoky ^jj+atrb+++=smoky
shanty ^nn+++??+=shanty
as ^ql++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
" ^zz++++="It'll
it ^pp3+it+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
bring ^vb++++=bring
bad ^jj+atrb+++=bad
luck ^nn++++=luck,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
afraid ^jj+pred+++=afraid,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
muttered ^vbd+++xvbnx+=muttered
as ^ql++++=as
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^to++++=to
get ^vbi++++=get
his ^pp$+pp3+++=his
axe ^nn++++=axe
from ^in++++=from
the ^ati++++=the
rack ^nn++++=rack.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
as ^ql++++=as
fond ^jj++++=fond
of ^in++++=of
his ^pp$+pp3+++=his
axe ^nn++++=axe
as ^in++++=as
a ^at++++=a
soldier ^nn++++=soldier
of ^in++++=of
his ^pp$+pp3+++=his
musket ^nn+++??+=musket,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
today ^nr+tm+++=to-day
he ^pp3a+pp3+++=he
shouldered ^vbd+++xvbnx+=shouldered
it ^pp3+it+++=it
with ^in++++=with
reluctance ^nn+nom+++=reluctance.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
like ^in++++=like
a ^at++++=a
man ^nn++++=man
with ^in++++=with
his ^pp$+pp3+++=his
destiny ^nn++++=destiny
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tree ^nn++++=tree
stood ^vbd+++xvbn+=stood
like ^in++++=like
a ^at++++=a
sentinel ^nn++++=sentinel.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
axe ^nn++++=axe,
, ^zz++++=EXTRAWORD
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
a ^at++++=a
dozen ^cd++++=dozen
times ^nns++++=times,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
could ^md+pos+++=could
not ^xnot++not++=not
bring ^vb++++=bring
himself ^ppl+pp3+++=himself
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
cut ^nn+++xvbn+=cut
in ^in++++=in
the ^ati++++=the
bark ^nn++++=bark.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
backwards ^rb++++=backwards
a ^ap++++=a
few ^ap"++++=few
steps ^nns++++=steps
and ^cc++++=and
looked ^vbd+++xvbn+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
The ^ati++++=The
funereal ^jj+atrb+++=funereal
green ^npl++++=green
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
grow ^vbi++++=grow
darker ^jjr++++=darker
and ^cc+phrs+++=and
darker ^jjr++++=darker
till ^cs+sub+++=till
it ^pp3+it+++=it
became ^vbd+++xvbn+=became
black ^nn++++=black.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
embodiment ^nn+nom+++=embodiment
of ^in++++=of
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
Was ^vbd+bedz+aux++=Was
it ^pp3+it+++=it
not ^xnot++not++=not
shaking ^vbg+++xvbg+=shaking
giant ^jjb+atrb+++=giant
arms ^nns++++=arms
at ^in++++=at
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
it ^pp3+it+++=it
not ^xnot++not++=not
cry ^vb++++=cry
out ^rp+pl+++=out
in ^in++++=in
angry ^jj+atrb+++=angry
challenge ^nn++++=challenge?
? ^zz++++=EXTRAWORD
Luther ^np+++??+=Luther
did ^vbd+dod+aux++=did
not ^xnot++not++=not
try ^vb++++=try
to ^to+vcmp+++=to
laugh ^vbi++++=laugh
at ^in+ppvb+++=at
his ^pp$+pp3+++=his
fears ^nns++++=fears;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
any ^dti++++=any
humor ^nn++++=humor
in ^in++++=in
life ^nn++++=life.
. ^zz++++=EXTRAWORD
A ^at++++=A
gust ^nn++++=gust
of ^in++++=of
wind ^nn++++=wind
had ^vb+hv+aux++=had
someway ^nn+++??+=someway
crept ^vbd+++xvbn+=crept
through ^in++++=through
the ^ati++++=the
dense ^jj+atrb+++=dense
barricade ^nn+++??+=barricade
of ^in++++=of
foliage ^nn+nom+++=foliage
that ^tht+rel+subj++=that
flanked ^vbd+++xvbn+=flanked
the ^ati++++=the
clearing ^nvbg+++xvbg+=clearing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
with ^in++++=with
an ^at++++=an
icy ^jj+atrb+++=icy
chill ^nn++++=chill.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
sky ^nn++++=sky;
; ^zz++++=EXTRAWORD
the ^ati++++=the
day ^nn++++=day
was ^vbd+bedz+aux++=was
advancing ^vbg+++xvbgx+=advancing
rapidly ^rb++++=rapidly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
at ^in++++=at
his ^pp$+pp3+++=his
work ^nn++++=work
with ^in++++=with
an ^at++++=an
energy ^nn++++=energy
as ^cs+sub+++=as
determined ^vbd+++xvbn+=determined
as ^ql++++=as
despair ^vb++++=despair.
. ^zz++++=EXTRAWORD
The ^ati++++=The
axe ^nn++++=axe
in ^in++++=in
his ^pp$+pp3+++=his
practised ^jj+atrb++xvbn+=practised
hand ^nn++++=hand
made ^vbd+++xvbn+=made
clean ^jj+atrb+++=clean
straight ^jj+atrb+++=straight
cuts ^nns++++=cuts
in ^in++++=in
the ^ati++++=the
trunk ^nn++++=trunk,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
on ^in++++=on
this ^dt+dem+++=this
side ^nn++++=side,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
on ^in++++=on
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
task ^nn++++=task
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
an ^at++++=an
easy ^jj+atrb+++=easy
one ^pn++++=one,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
finished ^vbd+++xvbnx+=finished
it ^pp3+it+++=it
with ^in++++=with
wonderful ^jj+atrb+++=wonderful
expedition ^nn+nom+++=expedition.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
chopping ^nvbg+++xvbg+=chopping
was ^vbd+bedz+aux++=was
finished ^vpsv++agls+xvbnx+=finished,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tree ^nn++++=tree
stood ^vbd+++xvbn+=stood
firm ^jj++++=firm
a ^at++++=a
moment ^nn++++=moment;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
tensely ^rb++++=tensely-strained
- ^zz++++=EXTRAWORD
strained ^vprf+++xvbn+=EXTRAWORD
fibres ^nns++++=fibres
began ^vbd+++xvbn+=began
a ^at++++=a
weird ^jj+atrb+++=weird
moaning ^nvbg+++xvbg+=moaning,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sprang ^vbd+++xvbnx+=sprang
aside ^rp++++=aside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
waiting ^vbg+++xvbg+=waiting.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
distance ^nn+nom+++=distance
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
two ^cd++++=two
men ^nns++++=men
hewing ^vwbg+++xvbg+=hewing
a ^at++++=a
log ^&fo++++=log.
. ^zz++++=EXTRAWORD
The ^ati++++=The
axe ^nn++++=axe-man
- ^zz++++=EXTRAWORD
man ^nn++++=EXTRAWORD
sent ^vbd+++xvbn+=sent
them ^pp3o+pp3+++=them
a ^at++++=a
shout ^vb++++=shout
and ^cc+phrs+++=and
threw ^vbd+++xvbn+=threw
up ^rp++++=up
his ^pp$+pp3+++=his
arms ^nns++++=arms
for ^in++++=for
them ^pp3o+pp3+++=them
to ^to++++=to
look ^vbi++++=look.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tree ^nn++++=tree
stood ^vbd+++xvbn+=stood
out ^rp+pl+++=out
clear ^jj++++=clear
and ^cc+phrs+++=and
beautiful ^jj++++=beautiful
against ^in++++=against
the ^ati++++=the
gray ^np++++=gray
sky ^nn++++=sky;
; ^zz++++=EXTRAWORD
the ^ati++++=the
men ^nns++++=men
ceased ^vbd+++xvbn+=ceased
their ^pp$+pp3+++=their
work ^nn++++=work
and ^cc++++=and
watched ^vbd+++xvbn+=watched
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vibrations ^nns+nom+++=vibrations
became ^vbd+++xvbn+=became
more ^rbr++++=more
violent ^jj++++=violent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sounds ^nns++++=sounds
they ^pp3a+pp3+++=they
produced ^vbd+++xvbnx+=produced
grew ^vbd+++xvbn+=grew
louder ^jjr++++=louder
and ^cc+phrs+++=and
louder ^jjr++++=louder
till ^cs+sub+++=till
they ^pp3a+pp3+++=they
reached ^vbd+++xvbnx+=reached
a ^at++++=a
shrill ^jj+atrb+++=shrill
wild ^jj+atrb+++=wild
cry ^nn++++=cry.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
came ^vbd+++xvbn+=came
a ^at++++=a
pause ^nn++++=pause,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
a ^at++++=a
deep ^nn++++=deep
shuddering ^vwbg+++xvbg+=shuddering
groan ^nn++++=groan.
. ^zz++++=EXTRAWORD
The ^ati++++=The
topmost ^nn+++??+=topmost
branches ^nns++++=branches
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj+atrb+++=whole
stately ^jj+atrb+++=stately
bulk ^nn++++=bulk
swayed ^vwbn+++xvbn+=swayed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
shot ^nn+++xvbn+=shot
towards ^in++++=towards
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gigantic ^jj+atrb+++=gigantic
trunk ^nn++++=trunk
bounded ^vwbn+++xvbn+=bounded
from ^in++++=from
the ^ati++++=the
stump ^nn++++=stump,
, ^zz++++=EXTRAWORD
recoiled ^j+++xvbn+=recoiled
like ^in++++=like
a ^at++++=a
cannon ^nn++++=cannon,
, ^zz++++=EXTRAWORD
crashed ^j+++xvbn+=crashed
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^jjb+++xvbn+=lay
conquered ^jj+++xvbn+=conquered,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
roar ^nn++++=roar
as ^in++++=as
of ^in"++++=of
an ^at++++=an
earthquake ^nn++++=earthquake,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
cloud ^nn++++=cloud
of ^in++++=of
flying ^xvbg+++xvbg+=flying
twigs ^nns++++=twigs
and ^cc++++=and
chips ^nns++++=chips.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
dust ^nn++++=dust
had ^vbd+hvd+aux++=had
cleared ^vprf+++xvbnx+=cleared
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
the ^ati++++=the
men ^nns++++=men
at ^in++++=at
the ^ati++++=the
log ^&fo++++=log
on ^in++++=on
the ^ati++++=the
outside ^nn++++=outside
of ^in++++=of
the ^ati++++=the
clearing ^jj+++xvbg+=clearing
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
Luther ^np+++??+=Luther.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ran ^vbd+++xvbnx+=ran
to ^in+ppvb+++=to
the ^ati++++=the
spot ^nn++++=spot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv+tht0+xvbn+=found
him ^pp3o+pp3+++=him
lying ^vbg+++xvbg+=lying
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground
with ^in++++=with
his ^pp$+pp3+++=his
chest ^nn++++=chest
crushed ^vwbn+++xvbn+=crushed
