At ^rb++++=At
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
supinely ^rb++++=supinely
tolerate ^nn+nom+++=tolerate
evil ^nn++++=evil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
found ^vbd+vprv++xvbn+=found
means ^nns++++=means
to ^to++++=to
avenge ^vbi++++=avenge
himself ^ppl+pp3+++=himself
on ^in++++=on
life ^nn++++=life.
. ^zz++++=EXTRAWORD
With ^in++++=With
this ^dt+dem+++=this
object ^nn++++=object
in ^in++++=in
view ^nn++++=view
he ^pp3a+pp3+++=he
would ^md+prd+++=would
thrash ^vb+++??+=thrash
his ^pp$+pp3+++=his
companions ^nns++++=companions,
, ^zz++++=EXTRAWORD
be ^vb+be+vrb++=be
rude ^jj+pred+++=rude
to ^in++++=to
the ^ati++++=the
Head ^nn++++=Head,
, ^zz++++=EXTRAWORD
impertinent ^jj++++=impertinent
to ^in++++=to
the ^ati++++=the
masters ^nns+nom+++=masters,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tell ^vb++++=tell
lies ^vbz++++=lies
all ^abn++++=all
day ^nn++++=day
long ^vb++++=long
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
teachers ^nns+nom+++=teachers
and ^cc++++=and
to ^in++++=to
his ^pp$+pp3+++=his
mother ^nn++++=mother
but ^cc++++=but
to ^in++++=to
his ^pp$+pp3+++=his
father ^nn++++=father
only ^rb+down+++=only
he ^pp3a+pp3+++=he
never ^rb++++=never
lied ^vbd+++xvbn+=lied.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
in ^in++++=in
a ^at++++=a
fight ^nn++++=fight
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
his ^pp$+pp3+++=his
nose ^nn++++=nose
broken ^vbd+++xvbn+=broken,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
purposely ^rb++splt++=purposely
make ^vb++++=make
the ^ati++++=the
damage ^nn++++=damage
worse ^jjr++++=worse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
howl ^nn++++=howl,
, ^zz++++=EXTRAWORD
without ^in++++=without
shedding ^xvbg+++xvbg+=shedding
a ^at++++=a
single ^jj+atrb+++=single
tear ^nn++++=tear,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
so ^rb++++=so
loudly ^rb++++=loudly
that ^dt+dem+++=that
all ^abn++++=all
who ^whp+who+++=who
heard ^vbd+vprv+tht0+xvbn+=heard
him ^pp3o+pp3+++=him
were ^vbd+bed+vrb++=were
fain ^nn+++??+=fain
to ^to++++=to
stop ^vbi++++=stop
their ^pp$+pp3+++=their
ears ^nns++++=ears
to ^to++++=to
keep ^vbi++++=keep
out ^rb+phrv+++=out
the ^ati++++=the
disagreeable ^jj+atrb+++=disagreeable
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
howled ^vprf+++xvbnx+=howled
as ^ql++++=as
long ^rb++++=long
as ^cs+sub+++=as
thought ^vbd+++xvbn+=thought
advisable ^jj++++=advisable,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
suddenly ^rb++splt++=suddenly
cease ^vb++++=cease,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
putting ^vbg+++xvbg+=putting
out ^rb+phrv+++=out
his ^pp$+pp3+++=his
tongue ^nn++++=tongue,
, ^zz++++=EXTRAWORD
draw ^vb++++=draw
in ^in++++=in
his ^pp$+pp3+++=his
copy ^nn++++=copy-book
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
a ^at++++=a
caricature ^nn++++=caricature
of ^in++++=of
himself ^ppl+pp3+++=himself
howling ^jj+++xvbg+=howling
at ^rb++++=at
an ^at++++=an
usher ^nn++++=usher
who ^whp+rel+subj++=who
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
to ^in++++=to
his ^pp$+pp3+++=his
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
victor ^nn++++=victor
stood ^vbd+++xvbn+=stood
trembling ^jj+++xvbg+=trembling
with ^in++++=with
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
copy ^nn++++=copy-book
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
caricatures ^nns+++??+=caricatures,
, ^zz++++=EXTRAWORD
the ^ati++++=the
one ^cd1++++=one
which ^whp+rel+obj++=which
most ^ql+emph+++=most
frequently ^rb++++=frequently
occurred ^vprf+++xvbn+=occurred
being ^vbg+beg++xvbg+=being
that ^dt+dem+++=that
of ^in++++=of
a ^at++++=a
short ^jj+atrb+++=short
stout ^jj+atrb+++=stout
woman ^nn++++=woman
beating ^vwbg+++xvbg+=beating
a ^at++++=a
boy ^nn++++=boy
as ^in++++=as
thin ^nn++++=thin
as ^in++++=as
a ^at++++=a
lucifer ^jjr++++=lucifer-match
- ^zz++++=EXTRAWORD
match ^nn++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
rolling ^jj+++xvbg+=rolling
pin ^np++++=pin.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below
in ^in++++=in
a ^at++++=a
large ^jj+atrb+++=large
scrawling ^nn+nom+++=scrawling
hand ^nn++++=hand
would ^md+prd+++=would
be ^vb+be+aux++=be
written ^vpsv++agls+xvbnx+=written
the ^ati++++=the
legend ^nn++++=legend:
: ^zz++++=EXTRAWORD
" ^zz++++="Beg
beg ^vb++++=EXTRAWORD
my ^pp$+pp1+++=my
pardon ^nn++++=pardon,
, ^zz++++=EXTRAWORD
puppy ^nn+++??+=puppy!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
" ^zz++++="Won't!
wo ^&fw++++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
! ^zz++++=EXTRAWORD
blow ^nn++++=blow'd
'd ^md+prd+vrb++0=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Christmas ^np++++=Christmas
Sashka ^np+++??+=Sashka
was ^vbd+bedz+aux++=was
expelled ^vpsv++agls+xvbnx+=expelled
from ^in++++=from
school ^nn++++=school,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
his ^pp$+pp3+++=his
mother ^npt++++=mother
attempted ^vbd+++xvbn+=attempted
to ^to+vcmp+++=to
thrash ^vbi+++??+=thrash
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bit ^nn++++=bit
her ^pp$+pp3+++=her
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
action ^nn++++=action
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
liberty ^nn++++=liberty.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
left ^vbd+++xvbnx+=left
off ^in+pl+++=off
washing ^xvbg+++xvbg+=washing
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
ran ^j+++xvbn+=ran
about ^in++++=about
all ^abn++++=all
day ^nn++++=day
bullying ^vwbg+++xvbg+=bullying
the ^ati++++=the
other ^ap++++=other
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
but ^cc++++=but
one ^cd1++++=one
fear ^nn++++=fear,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
hunger ^nn++++=hunger,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
mother ^nn++++=mother
entirely ^rb+amp+++=entirely
left ^jj+++xvbn+=left
off ^in+pl+++=off
providing ^xvbg+++xvbg+=providing
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
to ^to++++=to
depend ^vbi++++=depend
upon ^in++++=upon
the ^ati++++=the
pieces ^nns++++=pieces
of ^in++++=of
bread ^nn++++=bread
and ^cc++++=and
potatoes ^nns++++=potatoes
which ^whp+rel+obj++=which
his ^pp$+pp3+++=his
father ^npt++++=father
secreted ^vbd+++xvbn+=secreted
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
On ^in++++=On
these ^dt+dem+++=these
conditions ^nns+nom+++=conditions
Sashka ^np+++??+=Sashka
found ^vbd+vprv++xvbn+=found
existence ^nn+nom+++=existence
tolerable ^jj++++=tolerable.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
Friday ^nr++++=Friday
( ^zz++++=(it
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
Christmas ^np++++=Christmas
Eve ^nn++++=Eve)
) ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
playing ^vbg+++xvbgx+=playing
with ^in++++=with
the ^ati++++=the
other ^ap++++=other
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
dispersed ^vprf+++xvbnx+=dispersed
to ^in++++=to
their ^pp$+pp3+++=their
homes ^nrs++++=homes,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
the ^ati++++=the
squeak ^nn++++=squeak
of ^in++++=of
the ^ati++++=the
rusty ^nn++++=rusty
frozen ^vbd+++xvbn+=frozen
wicket ^nn++++=wicket
gate ^nn++++=gate
as ^ql++++=as
it ^pp3+it+++=it
closed ^vbd+++xvbn+=closed
behind ^in+pl+++=behind
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
growing ^vbg+++xvbgx+=growing
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
grey ^jj+atrb+++=grey
snowy ^jj+atrb+++=snowy
mist ^nn++++=mist
was ^vbd+bedz+aux++=was
travelling ^nvbg+++xvbg+=travelling
up ^rp++++=up
from ^in++++=from
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
along ^in++++=along
a ^at++++=a
dark ^jj+atrb+++=dark
alley ^npl++++=alley;
; ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
low ^jj+atrb+++=low
black ^jj+atrb+++=black
building ^nvbg+++xvbg+=building,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
stood ^vbd+++xvbn+=stood
fronting ^vbg+++xvbg+=fronting
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
alley ^nn++++=alley,
, ^zz++++=EXTRAWORD
a ^at++++=a
lamp ^nn++++=lamp
was ^vbd+bedz+aux++=was
burning ^vbg+++xvbgx+=burning
with ^in++++=with
a ^at++++=a
reddish ^jj++++=reddish,
, ^zz++++=EXTRAWORD
unblinking ^jj+++xvbg+=unblinking
light ^jj++++=light.
. ^zz++++=EXTRAWORD
The ^ati++++=The
frost ^np++++=frost
had ^vbd+hvd+aux++=had
become ^vb++++=become
more ^rbr++++=more
intense ^jj++++=intense,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
Sashka ^np+++??+=Sashka
reached ^vbd+++xvbn+=reached
the ^ati++++=the
circle ^nn++++=circle
of ^in++++=of
light ^nn++++=light
cast ^vwbn+++xvbn+=cast
by ^in++++=by
the ^ati++++=the
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
fine ^jj+atrb+++=fine
dry ^jj+atrb+++=dry
flakes ^nns++++=flakes
of ^in++++=of
snow ^nn++++=snow
were ^vbd+bed+aux++=were
floating ^vbg+++xvbgx+=floating
slowly ^rb++++=slowly
on ^in++++=on
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
high ^jj+atrb+++=high
time ^nn++++=time
to ^to++++=to
be ^vbi+vbi+aux++=be
getting ^vbg+++xvbgx+=getting
home ^nr++++=home.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
been ^vprf+ben+aux+xvbn+=been
knocking ^vbg+++xvbgx+=knocking
about ^rb+phrv+++=about
all ^abn++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
puppy ^nn+++??+=puppy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
doubling ^nvbg+++xvbg+=doubling
her ^pp3o+pp3+++=her
fist ^nn++++=fist,
, ^zz++++=EXTRAWORD
without ^in+strn+++=without,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
striking ^vbg+++xvbg+=striking.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
sleeves ^nns++++=sleeves
were ^vbd+bed+aux++=were
turned ^vpsv++agls+xvbnx+=turned
up ^rb+cnj+++=up,
, ^zz++++=EXTRAWORD
exposing ^vbg+++xvbg+=exposing
her ^pp$+pp3+++=her
fat ^nn++++=fat
white ^jj+atrb+++=white
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^rp++++=on
her ^pp3o+pp3+++=her
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
devoid ^in++++=devoid
of ^in"++++=of
eyebrows ^nns++++=eyebrows,
, ^zz++++=EXTRAWORD
stood ^jj+atrb++xvbn+=stood
beads ^nns++++=beads
of ^in++++=of
perspiration ^nn+nom+++=perspiration.
. ^zz++++=EXTRAWORD
As ^ql++++=As
Sashka ^np+++??+=Sashka
passed ^vwbn+++xvbn+=passed
by ^in++++=by
her ^pp$+pp3+++=her
he ^pp3a+pp3+++=he
recognized ^vbd+vprv++xvbnx+=recognized
the ^ati++++=the
familiar ^jj+atrb+++=familiar
smell ^nn++++=smell
of ^in++++=of
vodka ^nn++++=vodka.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^npt++++=mother
scratched ^vwbn+++xvbn+=scratched
her ^pp$+pp3+++=her
head ^jjb++++=head
with ^in++++=with
the ^ati++++=the
short ^jj+atrb+++=short
dirty ^jj+atrb+++=dirty
nail ^nn++++=nail
of ^in++++=of
her ^pp$+pp3+++=her
thick ^jj+atrb+++=thick
fore ^nn++++=fore-finger,
- ^zz++++=EXTRAWORD
finger ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
since ^cs+sub+++=since
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
no ^at++++=no
good ^jj+atrb+++=good
scolding ^nvbg+++xvbg+=scolding,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
merely ^rb+down+++=merely
spat ^vbd+++xvbn+=spat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cried ^vbd+++xvbn+=cried:
: ^zz++++=EXTRAWORD
" ^zz++++="Statisticians!
statisticians ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sashka ^np+++??+=Sashka
shuffled ^vbd+++xvbn+=shuffled
contemptuously ^rb+cnj+++=contemptuously,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
behind ^in+pl+++=behind
the ^ati++++=the
partition ^nn+nom+++=partition,
, ^zz++++=EXTRAWORD
from ^in++++=from
whence ^wrb+who+++=whence
might ^md+pos+++=might
be ^vb+be+aux++=be
heard ^vpsv++agls+xvbnx+=heard
the ^ati++++=the
heavy ^jj++++=heavy
breathing ^jj+++xvbg+=breathing
of ^in++++=of
his ^pp$+pp3+++=his
father ^nn++++=father,
, ^zz++++=EXTRAWORD
Ivan ^np++++=Ivan
Savvich ^np+++??+=Savvich,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
chronic ^jj+atrb+++=chronic
state ^nn++++=state
of ^in++++=of
shivering ^xvbg+++xvbg+=shivering,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
warm ^vbi++++=warm
himself ^ppl+pp3+++=himself
by ^in++++=by
sitting ^nn++++=sitting
on ^in++++=on
the ^ati++++=the
heated ^jj+atrb++xvbn+=heated
bench ^nn++++=bench
of ^in++++=of
the ^ati++++=the
stove ^nn++++=stove
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands
under ^in++++=under
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
palms ^nns++++=palms
downwards ^rb++++=downwards.
. ^zz++++=EXTRAWORD
" ^zz++++="Sashka!
sashka ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
the ^ati++++=the
Svetchnikovs ^np+++??+=Svetchnikovs
have ^vb+hv+aux++=have
invited ^vprf+++xvbnx+=invited
you ^pp2+pp2+++=you
to ^in++++=to
the ^ati++++=the
Christmas ^np++++=Christmas
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
The ^ati++++=The
housemaid ^nn++++=housemaid
came ^vbd+++xvbn+=came,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
along ^in++++=along
with ^in"++++=with
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sashka ^np+++??+=Sashka
with ^in++++=with
incredulity ^nn+nom+++=incredulity.
. ^zz++++=EXTRAWORD
" ^zz++++="Fact!
fact ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
woman ^nn++++=woman
there ^rn+pl+++=there
has ^vbz+hvz+aux++=has
purposely ^rb++++=purposely
not ^xnot++not++=not
told ^vbd+vpub++xvbn+=told
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
mended ^vprf+++xvbnx+=mended
your ^pp$+pp2+++=your
jacket ^nn++++=jacket
all ^rb++++=all
the ^ati++++=the
same ^ap++++=same."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Non
non ^&fw++++=EXTRAWORD
sense ^nn++++=sense,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sashka ^np+++??+=Sashka
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
still ^rb++++=still
more ^rbr++++=more
surprised ^jj+++xvbn+=surprised.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Svetchnikovs ^np+++??+=Svetchnikovs
were ^vbd+bed+vrb++=were
rich ^jj+atrb+++=rich
people ^nns++++=people,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
grammar ^nn++++=grammar
school ^nn++++=school,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
his ^pp$+pp3+++=his
expulsion ^nn++++=expulsion
had ^vbd+hvd+aux++=had
forbidden ^vprf+++xvbnx+=forbidden
him ^pp3o+pp3+++=him
their ^pp$+pp3+++=their
house ^nn++++=house.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
father ^nn++++=father
once ^rb+tm+++=once
more ^ql++++=more
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
oath ^nn++++=oath
to ^in++++=to
the ^ati++++=the
truth ^nn++++=truth
of ^in++++=of
his ^pp$+pp3+++=his
statement ^nn+nom+++=statement,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Sashka ^np+++??+=Sashka
became ^vbd+++xvbn+=became
meditative ^jj++++=meditative.
. ^zz++++=EXTRAWORD
" ^zz++++="Well
well ^rb++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
move ^vb++++=move,
, ^zz++++=EXTRAWORD
shift ^nn++++=shift
a ^at++++=a
bit ^nn++++=bit,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
father ^nn++++=father,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
leapt ^vbd+++xvbnx+=leapt
upon ^in++++=upon
the ^ati++++=the
short ^jj+atrb+++=short
bench ^nn++++=bench,
, ^zz++++=EXTRAWORD
adding ^vbg+vpub++xvbg+=adding:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
to ^in++++=to
those ^dt+dem+++=those
devils ^nns++++=devils.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
prove ^vb+vprv+++=prove
jolly ^jj++++=jolly
well ^rb++++=well
too ^ql++++=too
much ^ap++++=much
for ^in++++=for
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
were ^vbd+bed+aux++=were
to ^to++++=to
turn ^vb++++=turn
up ^rb+phrv+++=up.
. ^zz++++=EXTRAWORD
Depraved ^np+++??+=Depraved
boy ^nn++++=boy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
drawled ^vbd+++xvbn+=drawled
Sashka ^np+++??+=Sashka
in ^in++++=in
imitation ^nn+nom+++=imitation
of ^in++++=of
his ^pp$+pp3+++=his
