There ^ex+pex+++=There
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
get ^vb++++=get
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
driver ^nn++++=driver
was ^vbd+bedz+vrb++=was
a ^at++++=a
grunt ^nn++++=grunt
to ^in++++=to
the ^ati++++=the
effect ^nn++++=effect
that ^tht+rel+obj++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
" ^zz++++="'bout
' ^zz++++=EXTRAWORD
bout ^nn++++=EXTRAWORD
a ^at++++=a
couple ^nn++++=couple
of ^in++++0=o'
miles ^nns++++=miles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
grunted ^vbd+++xvbn+=grunted,
, ^zz++++=EXTRAWORD
" ^zz++++="'Tain't
' ^zz++++=EXTRAWORD
tai ^nn+++??+=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
fur ^nn++++=fur
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
times ^nns++++=times,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
commit ^vbi++++=commit
himself ^ppl+pp3+++=himself
any ^dti++++=any
further ^jjb++++=further;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
grumpy ^nn+++??+=grumpy
about ^in++++=about
having ^nn+nn+aux++=having
committed ^vbd+++xvbn+=committed
himself ^ppl+pp3+++=himself
that ^cs+sub+++=that
far ^rb+pl+++=far.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
men ^nns++++=men
who ^whp+rel+subj++=who
take ^vb++++=take
everything ^pn++++=everything
in ^in++++=in
dead ^jj+atrb+++=dead
earnest ^nn++++=earnest;
; ^zz++++=EXTRAWORD
who ^whp+who+++=who
regard ^vb++++=regard
any ^dti++++=any
expression ^nn++++=expression
of ^in++++=of
ideas ^nns++++=ideas
outside ^jjb++++=outside
their ^pp$+pp3+++=their
own ^ap++++=own
sphere ^nn++++=sphere
of ^in++++=of
life ^nn++++=life
as ^in++++=as
trivial ^jj++++=trivial,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
addressed ^vwbn+++xvbn+=addressed
directly ^rb++++=directly
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
as ^ql++++=as
offensive ^jj++++=offensive;
; ^zz++++=EXTRAWORD
who ^whp+who+++=who,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
darkly ^rb++++=darkly
suspicious ^jj+pred+++=suspicious
of ^in++++=of
anything ^pn++++=anything
in ^in++++=in
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
a ^at++++=a
joke ^nn++++=joke
or ^cc++++=or
laugh ^nn++++=laugh
on ^in+cmpx+++=on
the ^in"++++=the
part ^in"++++=part
of ^in"++++=of
an ^at++++=an
outsider ^nn+nom+++=outsider
in ^in++++=in
their ^pp$+pp3+++=their
own ^ap++++=own
particular ^jj+atrb+++=particular
dust ^nn++++=dust-hole.
- ^zz++++=EXTRAWORD
hole ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
always ^rb++splt++=always
thinking ^vbg+++xvbgx+=thinking,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thinking ^nvbg+++xvbg+=thinking
a ^at++++=a
lot ^nn++++=lot;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
his ^pp$+pp3+++=his
hands ^nns++++=hands
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
both ^abx++++=both
engaged ^jj+++xvbn+=engaged,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
tilt ^vb++++=tilt
his ^pp$+pp3+++=his
hat ^nn++++=hat
forward ^rb++++=forward
and ^cc++++=and
scratch ^nn++++=scratch
the ^ati++++=the
base ^nn++++=base
of ^in++++=of
his ^pp$+pp3+++=his
skull ^nn++++=skull
with ^in++++=with
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
finger ^nn++++=finger,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
let ^vb+++xvbn+=let
his ^pp$+pp3+++=his
jaw ^nn++++=jaw
hang ^nn++++=hang.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
his ^pp$+pp3+++=his
intellectual ^jj+atrb+++=intellectual
powers ^nns++++=powers
were ^vbd+bed+aux++=were
mostly ^rb++splt++=mostly
concentrated ^vpsv++agls+xvbnx+=concentrated
on ^in++++=on
a ^at++++=a
doubtful ^jj+atrb+++=doubtful
swingle ^nn+++??+=swingle-tree,
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
a ^at++++=a
misfitting ^jj+atrb++xvbg+=misfitting
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^tht+vcmp+++=that
there ^rn+pl+++=there
bay ^nn++++=bay
or ^cc++++=or
piebald ^nn+++??+=piebald
( ^zz++++=(on
on ^in++++=EXTRAWORD
the ^ati++++=the
off ^in+pl+++=off
or ^cc++++=or
near ^in+pl+++=near
side ^nn++++=side)
) ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
sore ^jj+atrb+++=sore
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
Casual ^jj+atrb+++=Casual
letters ^nns+nom+++=letters
or ^cc++++=or
papers ^nns++++=papers,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
delivered ^vpsv++agls+xvbnx+=delivered
on ^in++++=on
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
matters ^nns+nom+++=matters
which ^whp+rel+obj++=which
troubled ^jj+++xvbn+=troubled
him ^pp3o+pp3+++=him
vaguely ^rb+cnj+++=vaguely,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
constantly ^rb++++=constantly
- ^zz++++=-like
like ^in++++=EXTRAWORD
the ^ati++++=the
abstract ^jj+atrb+++=abstract
ideas ^nns++++=ideas
of ^in++++=of
his ^pp$+pp3+++=his
passengers ^nns+nom+++=passengers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
joker ^nn++++=joker
of ^in++++=of
our ^pp$+pp1+++=our
party ^nn++++=party
was ^vbd+bedz+vrb++=was
a ^at++++=a
humourist ^nn+nom+++=humourist
of ^in++++=of
the ^ati++++=the
dry ^jj++++=dry
order ^to++++=order,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
slyly ^jj++++=slyly
taking ^xvbg+++xvbg+=taking
rises ^vbz++++=rises
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
driver ^nn++++=driver
for ^in++++=for
the ^ati++++=the
last ^ap++++=last
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
stages ^nns++++=stages.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
driver ^nn++++=driver
only ^rb+down+++=only
brooded ^vbd+++xvbn+=brooded.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
one ^cd1++++=one
to ^to++++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you
straight ^jj++++=straight
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
offended ^vbd+++xvbn+=offended
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
fancied ^vbd+++xvbnx+=fancied
you ^pp2+pp2+++=you
offended ^vbd+++xvbn+=offended
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
gain ^vb++++=gain
your ^pp$+pp2+++=your
respect ^nn++++=respect,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
prevent ^vb++++=prevent
a ^at++++=a
misunderstanding ^nn++++=misunderstanding
which ^whp+rel+subj++=which
would ^md+prd+++=would
result ^vb++++=result
in ^in++++=in
life ^nn++++=life-long
- ^zz++++=EXTRAWORD
long ^rb++++=EXTRAWORD
enmity ^nn++++=enmity.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
meet ^vb++++=meet
you ^pp2+pp2+++=you
in ^in++++=in
after ^cs+sub+++=after
years ^nns++++=years
when ^wrb+who+++=when
you ^pp2+pp2+++=you
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
all ^abn++++=all
about ^in++++=about
your ^pp$+pp2+++=your
trespass ^nn++++=trespass
- ^zz++++=-if
if ^cs+cnd+++=EXTRAWORD
indeed ^qlp++++=indeed
you ^pp2+pp2+++=you
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
been ^vprf+ben+vrb+xvbnx+=been
conscious ^jj++++=conscious
of ^in++++=of
it ^pp3+it+++=it
- ^zz++++=-and
and ^cc++++=EXTRAWORD
" ^zz++++="stoush"
stoush ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
unexpectedly ^rb++++=unexpectedly
on ^in++++=on
the ^ati++++=the
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
Also ^rb++++=Also
you ^pp2+pp2+++=you
might ^md+pos+++=might
regard ^vb++++=regard
him ^pp3o+pp3+++=him
as ^ql++++=as
your ^pp$+pp2+++=your
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
on ^in++++=on
occasion ^nn++++=occasion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
he ^pp3a+pp3+++=he
would ^md+prd+++=would
stand ^vb++++=stand
by ^in++++=by
and ^cc++++=and
hear ^vb+vprv+++=hear
a ^at++++=a
perfect ^jj++++=perfect
stranger ^jjr++++=stranger
tell ^vb++++=tell
you ^pp2+pp2+++=you
the ^ati++++=the
most ^ql+emph+++=most
outrageous ^jj+atrb+++=outrageous
lies ^nns++++=lies,
, ^zz++++=EXTRAWORD
to ^in++++=to
your ^pp$+pp2+++=your
hurt ^nn+++xvbn+=hurt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
the ^ati++++=the
stranger ^nn+nom+++=stranger
was ^vbd+bedz+aux++=was
telling ^nvbg+++xvbg+=telling
lies ^vbz++++=lies,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
put ^vb+++xvbn+=put
you ^pp2+pp2+++=you
up ^in+cmpx+++=up
to ^in"++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
never ^rb++splt++=never
enter ^vb++++=enter
his ^pp$+pp3+++=his
head ^nn++++=head
to ^to++++=to
do ^vbi++++=do
so ^rb++++=so.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
any ^dti++++=any
affair ^nn++++=affair
of ^in++++=of
his ^pp$+pp3+++=his
- ^zz++++=-only
only ^rb+down+++=EXTRAWORD
an ^at++++=an
abstract ^jj+atrb+++=abstract
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
grew ^vbd+++xvbn+=grew
darker ^jjr++++=darker
and ^cc+phrs+++=and
colder ^jjr++++=colder.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
came ^vbd+++xvbn+=came
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
frozen ^jj+++xvbn+=frozen
south ^np+pl+++=south
were ^vbd+bed+vrb++=were
spitting ^jj+pred+++=spitting
at ^in++++=at
your ^pp$+pp2+++=your
face ^nn++++=face
and ^cc++++=and
neck ^nn++++=neck
and ^cc++++=and
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
feet ^nns++++=feet
grew ^vbd+++xvbn+=grew
as ^in++++=as
big ^nn++++=big
as ^in++++=as
camel ^nn++++=camel's,
's, ^nn+++??+=EXTRAWORD
and ^cc++++=and
went ^vbd+++xvbn+=went
dead ^jj++++=dead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
might ^md+pos+++=might
as ^rb++++=as
well ^rb++++=well
have ^vb+hv+aux++=have
stamped ^vprf+++xvbnx+=stamped
the ^ati++++=the
footboards ^nns+++??+=footboards
with ^in++++=with
wooden ^jj+atrb+++=wooden
legs ^nns++++=legs
for ^in++++=for
all ^abn++++=all
the ^ati++++=the
feeling ^jj+++xvbg+=feeling
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
into ^in+ppvb+++=into
ours ^pp$$++++=ours.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
more ^rbr++++=more
comfortable ^jj+pred+++=comfortable
that ^cs+sub+++=that
way ^nn++++=way,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
toes ^nns++++=toes
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
curl ^vb++++=curl
up ^rp++++=up
and ^cc++++=and
pain ^nn++++=pain
so ^ql++++=so
much ^ap++++=much,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
did ^vbd+dod+vrb++=did
our ^pp$+pp1+++=our
corns ^nns+++??+=corns
stick ^vb++++=stick
out ^rp+pl+++=out
so ^ql+emph+++=so
hard ^jj++++=hard
against ^in++++=against
the ^ati++++=the
leather ^nn++++=leather,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shoot ^vb++++=shoot.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
eagerly ^rb++++=eagerly
for ^in++++=for
some ^dti++++=some
clearing ^nvbg+++xvbg+=clearing,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
fence ^nn++++=fence,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
light ^nn++++=light
- ^zz++++=-some
some ^dti++++=EXTRAWORD
sign ^nn++++=sign
of ^in++++=of
the ^ati++++=the
shanty ^nn+++??+=shanty
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
to ^in++++=to
change ^nn++++=change
horses ^nns++++=horses
- ^zz++++=-but
but ^cc++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
save ^in++++=save
blackness ^nns+nom+++=blackness
all ^abn++++=all
round ^in+strn+++=round.
. ^zz++++=EXTRAWORD
The ^ati++++=The
long ^jj++++=long,
, ^zz++++=EXTRAWORD
straight ^jj++++=straight,
, ^zz++++=EXTRAWORD
cleared ^xvbn+++xvbn+=cleared
road ^npl++++=road
was ^vbd+bedz+aux++=was
no ^at++++=no
longer ^rbr++++=longer
relieved ^vpsv++by+xvbn+=relieved
by ^in++++=by
the ^ati++++=the
ghostly ^jj+atrb+++=ghostly
patch ^nn++++=patch
of ^in++++=of
light ^nn++++=light,
, ^zz++++=EXTRAWORD
far ^rb+pl+++=far
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
bordering ^jj+atrb++xvbg+=bordering
tree ^nn++++=tree-walls
- ^zz++++=EXTRAWORD
walls ^nns++++=EXTRAWORD
came ^vbd+++xvbn+=came
together ^nn+nom+++=together
in ^in++++=in
perspective ^nn++++=perspective
and ^cc++++=and
framed ^vbd+++xvbn+=framed
the ^ati++++=the
ether ^nn++++=ether.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
down ^rp++++=down
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed
of ^in++++=of
the ^ati++++=the
bush ^nn++++=bush.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
pictured ^vbd+++xvbn+=pictured
a ^at++++=a
haven ^nn++++=haven
of ^in++++=of
rest ^nn++++=rest
with ^in++++=with
a ^at++++=a
suspended ^jj+atrb++xvbn+=suspended
lamp ^nn++++=lamp
burning ^vwbg+++xvbg+=burning
in ^in++++=in
the ^ati++++=the
frosty ^nn+++??+=frosty
air ^nn++++=air
outside ^jjb++++=outside
and ^cc++++=and
a ^at++++=a
big ^jj++++=big
log ^&fo++++=log
fire ^nn++++=fire
in ^in++++=in
a ^at++++=a
cosy ^jj+atrb+++=cosy
parlour ^nn++++=parlour
off ^in+pl+++=off
the ^ati++++=the
bar ^nn++++=bar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
long ^jj+atrb+++=long
table ^nn++++=table
set ^vbd+++xvbn+=set
for ^in++++=for
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
a ^at++++=a
land ^nn++++=land
of ^in++++=of
contradictions ^nns+nom+++=contradictions;
; ^zz++++=EXTRAWORD
wayside ^nn++++=wayside
shanties ^nns+++??+=shanties
turn ^nn++++=turn
up ^rp++++=up
unexpectedly ^rb++++=unexpectedly
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
most ^ql+emph+++=most
unreasonable ^jj+atrb+++=unreasonable
places ^nns++++=places,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
as ^ql++++=as
likely ^jj++++=likely
as ^ql++++=as
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
prepared ^xvbn+++xvbn+=prepared
for ^in++++=for
a ^at++++=a
banquet ^nn++++=banquet
when ^wrb+who+++=when
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
not ^xnot++not++=not
hungry ^jj++++=hungry
and ^cc++++=and
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
wait ^vb++++=wait,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
cold ^jj++++=cold
and ^cc+phrs+++=and
dark ^jj++++=dark
as ^ql++++=as
a ^at++++=a
bushman ^nn++++=bushman's
's ^$++++=EXTRAWORD
grave ^nn++++=grave
when ^wrb+who+++=when
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
and ^cc++++=and
can ^md+pos+++=can.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
the ^ati++++=the
driver ^nn++++=driver
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
there ^rn+pl+++=there
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
this ^dt+dem+++=this
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
driven ^vprf+++xvbnx+=driven
us ^pp1o+pp1+++=us
to ^in++++=to
the ^ati++++=the
scaffold ^nn+++??+=scaffold
to ^to++++=to
be ^vbi+vbi+aux++=be
hanged ^vpsv++agls+xvbnx+=hanged,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
fiercely ^rb++++=fiercely
glad ^jj+pred+++=glad
that ^tht+jcmp+++=that
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
got ^vprf+++xvbnx+=got
us ^pp1o+pp1+++=us
there ^rn+pl+++=there
safely ^rb++++=safely
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
looked ^vbd+++xvbn+=looked
but ^cc+phrs+++=but
saw ^vbd+vprv+tht0+xvbn+=saw
nothing ^pn++++=nothing;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
a ^at++++=a
light ^nn++++=light
appeared ^vbd+seem++xvbn+=appeared
ahead ^rb+pl+++=ahead
and ^cc++++=and
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
come ^vbi++++=come
towards ^in++++=towards
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
lantern ^nn++++=lantern
held ^vbd+vprv++xvbn+=held
up ^rp++++=up
by ^in++++=by
a ^at++++=a
man ^nn++++=man
in ^in++++=in
a ^at++++=a
slouch ^nn++++=slouch
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
dark ^jj+atrb+++=dark
bushy ^jj+atrb+++=bushy
beard ^nn++++=beard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
three ^cd++++=three-bushel
- ^zz++++=EXTRAWORD
bushel ^nn+++??+=EXTRAWORD
bag ^nn++++=bag
around ^in++++=around
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
up ^rp++++=up
his ^pp$+pp3+++=his
other ^ap++++=other
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub+tht0+xvbn+=said
something ^pn++++=something
to ^in++++=to
the ^ati++++=the
driver ^nn++++=driver
in ^in++++=in
a ^at++++=a
tone ^nn++++=tone
that ^tht+rel+subj++=that
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
used ^vpsv++by+xvbnx+=used
by ^in++++=by
the ^ati++++=the
leader ^nn++++=leader
of ^in++++=of
a ^at++++=a
search ^nn++++=search
party ^nn++++=party
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
found ^vprf+++xvbnx+=found
the ^ati++++=the
body ^nn++++=body.
. ^zz++++=EXTRAWORD
The ^ati++++=The
driver ^nn++++=driver
stopped ^vbd+++xvbn+=stopped
and ^cc++++=and
then ^rn+tm+++=then
went ^vbd+++xvbn+=went
on ^in++++=on
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
up ^rp++++=up?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
trouble ^nn++++=trouble?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
driver ^nn++++=driver.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
publican ^nn+nom+++=publican's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
