There ^ex+pex+++=There
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
for ^in++++=for
the ^ati++++=the
last ^jj+atrb+++=last
time ^nn++++=time
from ^in++++=from
Nikolay ^np+++??+=Nikolay
Nikolaitch ^np+++??+=Nikolaitch.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
my ^pp$+pp1+++=my
granny ^nn+++??+=granny
was ^vbd+bedz+vrb++=was
indeed ^qlp++++=indeed
restricted ^jj+++xvbn+=restricted:
: ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
blind ^jj+pred+++=blind,
, ^zz++++=EXTRAWORD
dumb ^jj++++=dumb,
, ^zz++++=EXTRAWORD
deaf ^jj++++=deaf,
, ^zz++++=EXTRAWORD
stupid ^jj++++=stupid
everything ^pn++++=everything
you ^pp2+pp2+++=you
please.. ^nn+++??+=please....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
confess ^nns+nom+++=confess
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
tremor ^nn++++=tremor,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
prepared ^vpsv++agls+xvbnx+=prepared
for ^in++++=for
great ^jj+atrb+++=great
deeds ^nns++++=deeds;
; ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
heart ^nn++++=heart
was ^vbd+bedz+aux++=was
beating ^vbg+++xvbgx+=beating
like ^in++++=like
a ^at++++=a
kitten ^nn++++=kitten's
's ^$++++=EXTRAWORD
when ^wrb+who+++=when
some ^dti++++=some
bony ^jj+atrb+++=bony
hand ^nn++++=hand
clutches ^nns++++=clutches
it ^pp3+it+++=it
by ^in++++=by
the ^ati++++=the
scruff ^nn+++??+=scruff
of ^in++++=of
the ^ati++++=the
neck ^nn++++=neck."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Excuse
excuse ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Monsieur ^npt++++=Monsieur
Polzunkov ^np+++??+=Polzunkov."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
it ^pp3+it+++=it
more ^rbr++++=more
simply ^rb++++=simply;
; ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
over ^in++++=over-exert
- ^zz++++=EXTRAWORD
exert ^vb++++=EXTRAWORD
yourself ^ppl+pp2+++=yourself,
, ^zz++++=EXTRAWORD
please ^uh++++=please!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Osip ^np+++??+=Osip
Mihalitch ^np+++??+=Mihalitch,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
taken ^vbd+++xvbn+=taken
aback ^rb++++=aback.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbnx+=went
into ^in++++=into
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
Fedosey ^np+++??+=Fedosey
Nikolaitch ^np+++??+=Nikolaitch
( ^zz++++=(the
the ^ati++++=EXTRAWORD
house ^npl++++=house
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
bought ^vprf+++xvbnx+=bought).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Fedosey ^np+++??+=Fedosey
Nikolaitch ^np+++??+=Nikolaitch,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
mere ^jjb+atrb+++=mere
colleague ^nn++++=colleague,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
full ^jj++++=full-blown
- ^zz++++=EXTRAWORD
blown ^vbd+++xvbn+=EXTRAWORD
head ^jjb++++=head
of ^in++++=of
a ^at++++=a
department ^nn+nom+++=department.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
announced ^vpsv++agls+xvbnx+=announced,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
at ^rb++splt++=at
once ^rb"+tm+++=once
shown ^vbd+vprv++xvbn+=shown
into ^in++++=into
the ^ati++++=the
study ^nn++++=study.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it
now ^rn+tm+++=now;
; ^zz++++=EXTRAWORD
the ^ati++++=the
room ^nn++++=room
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
candles ^nns++++=candles
were ^vbd+bed+aux++=were
not ^xnot++not++=not
brought ^vbd+++xvbn+=brought.
. ^zz++++=EXTRAWORD
Behold ^vb++++=Behold,
, ^zz++++=EXTRAWORD
Fedosey ^np+++??+=Fedosey
Nikolaitch ^np+++??+=Nikolaitch
walks ^nns++++=walks
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
he ^pp3a+pp3+++=he
and ^cc++++=and
I ^pp1a+pp1+++=I
were ^vbd+bed+aux++=were
left ^vpsv++agls+xvbnx+=left
in ^in++++=in
the ^ati++++=the
darkness... ^nn+++??+=darkness...."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whatever
whatever ^nn+nom+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
an ^at++++=an
officer ^nn++++=officer.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
suppose ^vb+vprv+++=suppose?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Polzunkov ^np+++??+=Polzunkov,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
promptly ^rb+cnj+++=promptly,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
convulsively ^rb++++=convulsively
working ^jj+atrb++xvbg+=working
face ^nn++++=face,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man
with ^in++++=with
ringlets ^nns+nom+++=ringlets.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
a ^at++++=a
strange ^jj+atrb+++=strange
circumstance ^nn+nom+++=circumstance
occurred ^vbd+++xvbn+=occurred,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
indeed ^qlp++++=indeed
there ^rn+pl+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
strange ^jj++++=strange
in ^in++++=in
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
called ^vpsv++agls+xvbnx+=called
an ^at++++=an
everyday ^jjb+atrb+++=everyday
affair ^nn++++=affair
I ^pp1a+pp1+++=I
simply ^rb++++=simply
took ^vbd+++xvbn+=took
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
pocket ^nn++++=pocket
a ^at++++=a
roll ^nn++++=roll
of ^in++++=of
paper ^nn++++=paper
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
a ^at++++=a
roll ^nn++++=roll
of ^in++++=of
paper ^nn++++=paper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Paper
paper ^nn++++=EXTRAWORD
notes ^vbz+vprv+++=notes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Paper
paper ^nn++++=EXTRAWORD
notes ^nns++++=notes;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
exchanged ^vbd+++xvbn+=exchanged."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
mind ^nn++++=mind
betting ^vb+++xvbg+=betting
that ^tht+vcmp+++=that
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
flavour ^nn++++=flavour
of ^in++++=of
bribery ^nn+nom+++=bribery
about ^in++++=about
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbd+vprv++xvbn+=observed
a ^at++++=a
respectably ^rb++++=respectably
dressed ^vbd+++xvbn+=dressed,
, ^zz++++=EXTRAWORD
closely ^rb++++=closely
cropped ^jj+atrb++xvbn+=cropped
