When ^wrb+who+++=When
their ^pp$+pp3+++=their
house ^npl++++=house
at ^rb++++=at
Lough ^np+++??+=Lough
Guir ^np+++??+=Guir
by ^in++++=by
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Crofton ^np++++=Crofton
Croker ^np+++??+=Croker;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
mentioned ^j+++xvbn+=mentioned,
, ^zz++++=EXTRAWORD
by ^in++++=by
name ^nn++++=name,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
second ^od++++=second
series ^nn++++=series
of ^in++++=of
his ^pp$+pp3+++=his
fairy ^nn++++=fairy
legends ^nns++++=legends;
; ^zz++++=EXTRAWORD
the ^ati++++=the
series ^nn++++=series
in ^in++++=in
which ^whp+rel+pied++=which
( ^zz++++=(probably
probably ^rb++++=EXTRAWORD
communicated ^vpsv++by+xvbn+=communicated
by ^in++++=by
Miss ^npt++++=Miss
Anne ^np++++=Anne
Baily ^np+++??+=Baily),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
recounts ^vbz++++=recounts
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
picturesque ^jj+atrb+++=picturesque
traditions ^nns+nom+++=traditions
of ^in++++=of
those ^dt+dem+++=those
beautiful ^jj+atrb+++=beautiful
lakes ^nns++++=lakes--lakes,
-- ^--+clp+++=EXTRAWORD
lakes ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
no ^at++++=no
longer ^rbr++++=longer
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
smaller ^jjr++++=smaller
and ^cc+phrs+++=and
prettier ^jjr++++=prettier
has ^vbz+hvz+vrb++=has
since ^cs+sub+++=since
been ^nn+ben+++=been
drained ^vpsv++agls+xvbnx+=drained,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
up ^rb+phrv+++=up
from ^in++++=from
its ^pp$+it+++=its
depths ^nns++++=depths
some ^dti++++=some
long ^jj++++=long
lost ^xvbn+++xvbn+=lost
and ^cc++++=and
very ^ql+amp+++=very
interesting ^jj+atrb+++=interesting
relics ^nns++++=relics.
. ^zz++++=EXTRAWORD
In ^in++++=In
their ^pp$+pp3+++=their
drawing ^nvbg+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
stood ^vbd+++xvbn+=stood
a ^at++++=a
curious ^jj+atrb+++=curious
relic ^nn++++=relic
of ^in++++=of
another ^dt++++=another
sort ^nn++++=sort:
: ^zz++++=EXTRAWORD
old ^jj++++=old
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
belonging ^vbg+++xvbg+=belonging
to ^in++++=to
a ^at++++=a
much ^ap++++=much
more ^rbr++++=more
modern ^jj+atrb+++=modern
period ^nn++++=period.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
ancient ^jj+atrb+++=ancient
stirrup ^nn++++=stirrup
cup ^nn++++=cup
of ^in++++=of
the ^ati++++=the
hospitable ^jj+atrb+++=hospitable
house ^nn++++=house
of ^in++++=of
Lough ^np+++??+=Lough
Guir ^np+++??+=Guir.
. ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton
Croker ^np+++??+=Croker
has ^vbz+hvz+aux++=has
preserved ^vprf+++xvbnx+=preserved
a ^at++++=a
sketch ^nn++++=sketch
of ^in++++=of
this ^dt+dem+++=this
curious ^jj+atrb+++=curious
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
often ^rb++++=often
had ^vb+hv+vrb++=had
it ^pp3+it+++=it
in ^in++++=in
my ^pp$+pp1+++=my
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
a ^at++++=a
short ^jj+atrb+++=short
stem ^nn++++=stem;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cup ^nn++++=cup
part ^nn++++=part,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
the ^ati++++=the
bottom ^jjb++++=bottom
rounded ^jj+++xvbn+=rounded,
, ^zz++++=EXTRAWORD
rose ^j+++xvbn+=rose
cylindrically ^rb+cnj+++=cylindrically,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
of ^in++++=of
a ^at++++=a
capacity ^nn+nom+++=capacity
to ^to+ncmp+++=to
contain ^vbi++++=contain
a ^at++++=a
whole ^jj+atrb+++=whole
bottle ^nn++++=bottle
of ^in++++=of
claret ^nn+++??+=claret,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
almost ^rb+hdg+++=almost
as ^ql++++=as
narrow ^vb++++=narrow
as ^ql++++=as
an ^at++++=an
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
ale ^nn++++=ale
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
tall ^jj+pred+++=tall
to ^in++++=to
a ^at++++=a
degree ^nn++++=degree
that ^tht+rel+subj++=that
filled ^vbd+++xvbn+=filled
me ^pp1o+pp1+++=me
with ^in++++=with
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
As ^ql++++=As
it ^pp3+it+++=it
obliged ^vbd+++xvbn+=obliged
the ^ati++++=the
rider ^nn++++=rider
to ^to++++=to
extend ^vbi++++=extend
his ^pp$+pp3+++=his
arm ^nn++++=arm
as ^ql++++=as
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
the ^ati++++=the
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
must ^md+nec+++=must
have ^vb+hv+aux++=have
tried ^vprf+++xvbnx+=tried
a ^at++++=a
tipsy ^jj+atrb+++=tipsy
man ^nn++++=man,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
in ^in++++=in
the ^ati++++=the
saddle ^nn++++=saddle,
, ^zz++++=EXTRAWORD
pretty ^rb++++=pretty
severely ^rb++++=severely.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wonder ^nn++++=wonder
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
the ^ati++++=the
marvellous ^jj+atrb+++=marvellous
tall ^jj+atrb+++=tall
glass ^nn++++=glass
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
down ^rb+phrv+++=down
to ^in+ppvb+++=to
our ^pp$+pp1+++=our
times ^nns++++=times
without ^in++++=without
a ^at++++=a
crack ^nn++++=crack.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
another ^dt++++=another
glass ^nn++++=glass
worthy ^jj++++=worthy
of ^in++++=of
remark ^nn++++=remark
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
drawing ^jj+++xvbg+=drawing-room.
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
gigantic ^jj+pred+++=gigantic,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shaped ^jj+++xvbn+=shaped
conically ^rb+cnj+++=conically,
, ^zz++++=EXTRAWORD
like ^in++++=like
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
jelly ^nn++++=jelly
glasses ^nns++++=glasses
which ^whp+rel+subj++=which
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vprf+++xvbn+=seen
upon ^in++++=upon
the ^ati++++=the
shelves ^nns++++=shelves
of ^in++++=of
confectioners ^nns+nom+++=confectioners.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
engraved ^vpsv++agls+xvbnx+=engraved
round ^rb++++=round
the ^ati++++=the
rim ^nn++++=rim
with ^in++++=with
the ^ati++++=the
words ^nns++++=words,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
glorious ^jj++++=glorious,
, ^zz++++=EXTRAWORD
pious ^jj++++=pious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
immortal ^jj+atrb+++=immortal
memory ^nn++++=memory";
" ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
grand ^jj+atrb+++=grand
occasions ^nns++++=occasions,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
to ^in++++=to
the ^ati++++=the
brim ^nn++++=brim,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
the ^ati++++=the
manner ^nn++++=manner
of ^in++++=of
a ^at++++=a
loving ^jj+atrb++xvbg+=loving
cup ^nn++++=cup,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
the ^ati++++=the
circuit ^nn++++=circuit
of ^in++++=of
the ^ati++++=the
Whig ^np+++??+=Whig
guests ^nns++++=guests,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
owed ^vbd+++xvbn+=owed
all ^abn++++=all
to ^in++++=to
the ^ati++++=the
hero ^nn++++=hero
whose ^whp+rel+obj++=whose
memory ^nn++++=memory
its ^pp$+it+++=its
legend ^nn++++=legend
invoked ^vwbn+++xvbn+=invoked.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
but ^cc++++=but
the ^ati++++=the
transparent ^jj+atrb+++=transparent
phantom ^nn++++=phantom
of ^in++++=of
those ^dt+dem+++=those
solemn ^jj+atrb+++=solemn
convivialities ^nns+nom+++=convivialities
of ^in++++=of
a ^at++++=a
generation ^nn+nom+++=generation,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
lived ^vbd+++xvbn+=lived,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
within ^in++++=within
hearing ^xvbg+++xvbg+=hearing
of ^in++++=of
the ^ati++++=the
cannon ^nn++++=cannon
and ^cc++++=and
shoutings ^nns+++??+=shoutings
of ^in++++=of
those ^dt+dem+++=those
stirring ^jj+atrb++xvbg+=stirring
times ^nns++++=times.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
glass ^nn++++=glass
had ^vb+hv+aux++=had
long ^rb++splt++=long
retired ^vprf+++xvbnx+=retired
from ^in++++=from
politics ^nn++++=politics
and ^cc++++=and
carousals ^nns+nom+++=carousals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
peacefully ^rb++++=peacefully
on ^in++++=on
a ^rb++++=a
little ^rb"++++=little
table ^nn++++=table
in ^in++++=in
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
ladies ^nns++++=ladies'
' ^zz++++=EXTRAWORD
hands ^nns++++=hands
replenished ^vbd+++xvbn+=replenished
it ^pp3+it+++=it
with ^in++++=with
fair ^jj+atrb+++=fair
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
crowned ^jj+++xvbn+=crowned
it ^pp3+it+++=it
daily ^jj++++=daily
with ^in++++=with
flowers ^nns+nom+++=flowers
from ^in++++=from
the ^ati++++=the
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Anne ^np++++=Anne
Baily ^np++++=Baily's
's ^$++++=EXTRAWORD
conversation ^nn+nom+++=conversation
ran ^vbd+++xvbn+=ran
oftener ^rbr++++=oftener
than ^cs+sub+++=than
her ^pp3o+pp3+++=her
sister ^npt++++=sister's
's ^vbz+bez+vrb++0=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
legendary ^jj++++=legendary
and ^cc+phrs+++=and
supernatural ^jj++++=supernatural;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
told ^vbd+vpub+tht0+xvbnx+=told
her ^pp$+pp3+++=her
stories ^nns++++=stories
with ^in++++=with
the ^ati++++=the
sympathy ^nn++++=sympathy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
colour ^nn++++=colour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
mysterious ^jj+atrb+++=mysterious
air ^nn++++=air
which ^whp+rel+subj++=which
contribute ^vb++++=contribute
so ^rb++++=so
powerfully ^rb++++=powerfully
to ^in++++=to
effect ^nn++++=effect,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
wearied ^vprf+++xvbn+=wearied
of ^in++++=of
answering ^xvbg+++xvbg+=answering
questions ^nns+nom+++=questions
about ^in++++=about
the ^ati++++=the
old ^jj+atrb+++=old
castle ^nn++++=castle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
amusing ^jj++++=amusing
her ^pp$+pp3+++=her
young ^jj+atrb+++=young
audience ^nn+nom+++=audience
with ^in++++=with
fascinating ^jj+atrb+++=fascinating
little ^jj+atrb+++=little
glimpses ^nns++++=glimpses
of ^in++++=of
old ^jj+atrb+++=old
adventure ^nn++++=adventure
and ^cc++++=and
bygone ^nn+++??+=bygone
days ^nns++++=days.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
memory ^nn++++=memory
retains ^vbz++++=retains
the ^ati++++=the
picture ^nn++++=picture
of ^in++++=of
my ^pp$+pp1+++=my
early ^jj+atrb+++=early
friend ^nn++++=friend
very ^ql+amp+++=very
distinctly ^rb++++=distinctly.
. ^zz++++=EXTRAWORD
A ^at++++=A
slim ^jj+atrb+++=slim
straight ^jj+atrb+++=straight
figure ^nn++++=figure,
, ^zz++++=EXTRAWORD
above ^in+pl+++=above
the ^ati++++=the
middle ^jjb+atrb+++=middle
height ^nn++++=height;
; ^zz++++=EXTRAWORD
a ^at++++=a
general ^jj+atrb+++=general
likeness ^nns+nom+++=likeness
to ^in++++=to
the ^ati++++=the
full ^jj++++=full-length
- ^zz++++=EXTRAWORD
length ^nn++++=EXTRAWORD
portrait ^nn++++=portrait
of ^in++++=of
that ^dt+dem+++=that
delightful ^jj+atrb+++=delightful
Countess ^nns+nom+++=Countess
d ^zz++++=d'Aulnois,
'aulnois, ^nn+++??+=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
we ^pp1a+pp1+++=we
all ^rb++++=all
owe ^vb++++=owe
our ^pp$+pp1+++=our
earliest ^jjt++++=earliest
and ^cc++++=and
most ^ql+emph+++=most
brilliant ^jj+atrb+++=brilliant
glimpses ^nns++++=glimpses
of ^in++++=of
fairy ^nn++++=fairy-land;
- ^zz++++=EXTRAWORD
land ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
something ^pn++++=something
of ^in++++=of
her ^pp$+pp3+++=her
gravely ^rb++++=gravely-pleasant
- ^zz++++=EXTRAWORD
pleasant ^jj+atrb+++=EXTRAWORD
countenance ^nn+nom+++=countenance,
, ^zz++++=EXTRAWORD
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
refined ^jj+++xvbn+=refined
and ^cc+phrs+++=and
ladylike ^jj++++=ladylike,
, ^zz++++=EXTRAWORD
with ^in++++=with
that ^dt+dem+++=that
kindly ^rb++++=kindly
mystery ^nn+nom+++=mystery
in ^in++++=in
her ^pp$+pp3+++=her
side ^nn++++=side-long
- ^zz++++=EXTRAWORD
long ^rb++++=EXTRAWORD
glance ^nn++++=glance
and ^cc++++=and
uplifted ^jj+atrb+++=uplifted
finger ^nn++++=finger,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
indicated ^vbd+vprv++xvbn+=indicated
the ^ati++++=the
approaching ^jj+atrb++xvbg+=approaching
climax ^nn++++=climax
of ^in++++=of
a ^at++++=a
tale ^nn++++=tale
of ^in++++=of
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
Lough ^np+++??+=Lough
Guir ^np+++??+=Guir
is ^vbz+bez+vrb++=is
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
centre ^jjb++++=centre
of ^in++++=of
the ^ati++++=the
operations ^nns+nom+++=operations
of ^in++++=of
the ^ati++++=the
Munster ^np+nom++??+=Munster
fairies ^nns++++=fairies.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
a ^at++++=a
child ^nn++++=child
is ^vbz+bez+aux++=is
stolen ^vpsv++by+xvbnx+=stolen
by ^in++++=by
the ^ati++++=the
" ^zz++++="good
good ^jj+atrb+++=EXTRAWORD
people ^nns++++=people,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lough ^np+++??+=Lough
Guir ^np+++??+=Guir
is ^vbz+bez+aux++=is
conjectured ^vpsv++agls+xvbnx+=conjectured
to ^to++++=to
be ^vbi++vrb++=be
the ^ati++++=the
place ^nn++++=place
of ^in++++=of
its ^pp$+it+++=its
unearthly ^jj+atrb+++=unearthly
transmutation ^nn+nom+++=transmutation
from ^in++++=from
the ^ati++++=the
human ^nn++++=human
to ^in++++=to
the ^ati++++=the
fairy ^nn++++=fairy
state ^nn++++=state.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
beneath ^in+pl+++=beneath
its ^pp$+it+++=its
waters ^nns++++=waters
lie ^vb++++=lie
enchanted ^xvbn+++xvbn+=enchanted,
, ^zz++++=EXTRAWORD
the ^ati++++=the
grand ^jj+atrb+++=grand
old ^jj+atrb+++=old
castle ^nn++++=castle
of ^in++++=of
the ^ati++++=the
Desmonds ^np+++??+=Desmonds,
, ^zz++++=EXTRAWORD
the ^ati++++=the
great ^jj+atrb+++=great
earl ^npt++++=earl
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
beautiful ^jj+atrb+++=beautiful
young ^jj+atrb+++=young
countess ^nns+nom+++=countess,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
retinue ^nn+++??+=retinue
that ^tht+rel+++=that
surrounded ^jj+++xvbn+=surrounded
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
years ^nns++++=years
of ^in++++=of
his ^pp$+pp3+++=his
splendour ^nn++++=splendour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
moment ^nn++++=moment
of ^in++++=of
his ^pp$+pp3+++=his
catastrophe ^nn++++=catastrophe.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
historic ^jj+atrb+++=historic
associations ^nns+nom+++=associations.
. ^zz++++=EXTRAWORD
The ^ati++++=The
huge ^jj+atrb+++=huge
square ^nn++++=square
tower ^nn++++=tower
that ^tht+rel+subj++=that
rises ^vbz++++=rises
at ^rb++++=at
one ^cd1++++=one
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
stable ^jj++++=stable-yard
- ^zz++++=EXTRAWORD
yard ^nn++++=EXTRAWORD
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
old ^jj+atrb+++=old
house ^nn++++=house,
, ^zz++++=EXTRAWORD
to ^in++++=to
a ^at++++=a
height ^nn++++=height
that ^tht+rel+subj++=that
amazed ^vbd+++xvbn+=amazed
my ^pp$+pp1+++=my
young ^jj+atrb+++=young
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
robbed ^vbd+++xvbn+=robbed
of ^in++++=of
its ^pp$+it+++=its
battlements ^nns+nom+++=battlements
and ^cc++++=and
one ^cd1++++=one
story ^nn++++=story,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
stronghold ^nn++++=stronghold
of ^in++++=of
the ^ati++++=the
last ^ap++++=last
rebellious ^jj+atrb+++=rebellious
Earl ^np++++=Earl
of ^in++++=of
Desmond ^np++++=Desmond,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+aux++=is
specially ^rb++splt++=specially
mentioned ^vpsv++agls+xvbnx+=mentioned
in ^cs+sub+++=in
that ^cs"++++=that
delightful ^jj+atrb+++=delightful
old ^jj+atrb+++=old
folio ^nn++++=folio,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Hibernia ^np+++??+=Hibernia
Pacata ^np+++??+=Pacata,
, ^zz++++=EXTRAWORD
as ^ql++++=as
having ^nvbg+hv++xvbg+=having,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
Irish ^jj+atrb+++=Irish
garrison ^nn++++=garrison
on ^in++++=on
the ^ati++++=the
battlements ^nns+nom+++=battlements,
, ^zz++++=EXTRAWORD
defied ^j+++xvbn+=defied
the ^ati++++=the
army ^nn++++=army
of ^in++++=of
the ^ati++++=the
lord ^npt++++=lord
deputy ^nn++++=deputy,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
marching ^vbg+++xvbg+=marching
by ^in++++=by
upon ^in++++=upon
the ^ati++++=the
summits ^nns+++??+=summits
of ^in++++=of
the ^ati++++=the
overhanging ^jj+atrb+++=overhanging
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^nn++++=house,
, ^zz++++=EXTRAWORD
built ^j+++xvbn+=built
under ^in++++=under
shelter ^nn++++=shelter
of ^in++++=of
this ^dt+dem+++=this
stronghold ^nn++++=stronghold
of ^in++++=of
the ^ati++++=the
once ^rb+tm+++=once
proud ^jj+atrb+++=proud
and ^cc+phrs+++=and
turbulent ^jj+atrb+++=turbulent
Desmonds ^np+++??+=Desmonds,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
old ^jj+pred+++=old,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
snug ^jj++++=snug,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
multitude ^nn++++=multitude
of ^in++++=of
small ^jj+atrb+++=small
low ^jj+atrb+++=low
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
seen ^vprf+++xvbnx+=seen
in ^in++++=in
houses ^nns++++=houses
of ^in++++=of
the ^ati++++=the
same ^ap++++=same
age ^nn++++=age
in ^in++++=in
Shropshire ^np++++=Shropshire
and ^cc++++=and
the ^ati++++=the
neighbouring ^jj+atrb+++=neighbouring
English ^jj+atrb+++=English
counties ^nns++++=counties.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hills ^nns++++=hills
that ^tht+rel+obj++=that
overhang ^nn++++=overhang
the ^ati++++=the
lakes ^nns++++=lakes
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
me ^vbi++++=me,
, ^zz++++=EXTRAWORD
in ^in++++=in
my ^pp$+pp1+++=my
young ^jj+atrb+++=young
days ^nns++++=days
( ^zz++++=(and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
not ^xnot++not++=not
seen ^vprf+++xvbn+=seen
them ^pp3o+pp3+++=them
since ^in++++=since),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
