The ^ati++++=THE
chill ^nn++++=chill
foreign ^jj+atrb+++=foreign
goddesses ^nns+nom+++=goddesses
had ^vb+hv+vrb++=had
no ^at++++=no
such ^abl++++=such
direct ^jj++++=direct
appeal ^vb++++=appeal
for ^in++++=for
us ^pp1o+pp1+++=us
as ^in++++=as
the ^ati++++=the
mocking ^nvbg+++xvbg+=mocking,
, ^zz++++=EXTRAWORD
malicious ^jj+atrb+++=malicious
fairies ^nns++++=fairies
and ^cc++++=and
witches ^nns++++=witches
of ^in++++=of
the ^ati++++=the
north ^np+pl+++=north;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
missed ^vbd+++xvbn+=missed
the ^ati++++=the
pleasant ^jj+atrb+++=pleasant
alliance ^nn+nom+++=alliance
of ^in++++=of
the ^ati++++=the
animal ^nn++++=animal
the ^ati++++=the
fox ^nn++++=fox
who ^whp+rel+subj++=who
spread ^vb+++xvbn+=spread
the ^ati++++=the
bushiest ^nn++++=bushiest
of ^in++++=of
tails ^nns++++=tails
to ^to++++=to
convey ^vbi++++=convey
us ^pp1o+pp1+++=us
to ^in++++=to
the ^ati++++=the
enchanted ^jj+++xvbn+=enchanted
castle ^np++++=castle,
, ^zz++++=EXTRAWORD
the ^ati++++=the
frog ^nn+++??+=frog
in ^in++++=in
the ^ati++++=the
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
the ^ati++++=the
raven ^jj+++xvbn+=raven
who ^whp+who+++=who
croaked ^vbd+++xvbn+=croaked
advice ^nn++++=advice
from ^in++++=from
the ^ati++++=the
tree ^nn++++=tree;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
Harold ^np++++=Harold
especially ^rb++++=especially
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
entirely ^rb+amp+++=entirely
wrong ^jj++++=wrong
that ^tht+jcmp+++=that
the ^ati++++=the
hero ^nn++++=hero
should ^md+nec+++=should
ever ^rb++++=ever
be ^vb+be+vrb++=be
other ^ap++++=other
than ^in++++=than
the ^ati++++=the
younger ^jjr+atrb+++=younger
brother ^nn++++=brother
of ^in++++=of
three ^cd++++=three.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
belief ^nn++++=belief,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
special ^jj+atrb+++=special
fortune ^nn++++=fortune
that ^tht+rel+subj++=that
ever ^rb++++=ever
awaited ^vbd+++xvbn+=awaited
the ^ati++++=the
youngest ^jjt+atrb+++=youngest
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
as ^ql++++=as
such ^abl++++=such
the ^ati++++=the
" ^zz++++="Borough-English"
borough ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
english ^jj++++=EXTRAWORD
" ^zz++++=EXTRAWORD
of ^in++++=of
Faery ^np+++??+=Faery
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
of ^in++++=of
baleful ^jj+atrb+++=baleful
effect ^nn++++=effect
on ^in++++=on
Harold ^np++++=Harold,
, ^zz++++=EXTRAWORD
producing ^vbg+++xvbg+=producing
a ^at++++=a
certain ^jj+atrb+++=certain
self ^nn++++=self-conceit
- ^zz++++=EXTRAWORD
conceit ^nn++++=EXTRAWORD
and ^cc++++=and
perkiness ^nns+nom+++=perkiness
that ^tht+rel+subj++=that
called ^vbd+++xvbn+=called
for ^in+ppvb+++=for
physical ^jj+atrb+++=physical
correction ^nn+nom+++=correction.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
even ^rb++++=even
in ^in++++=in
our ^pp$+pp1+++=our
admonishment ^nn+nom+++=admonishment
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
on ^in++++=on
his ^pp$+pp3+++=his
side ^nn++++=side;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
we ^pp1a+pp1+++=we
distrustfully ^jj++++=distrustfully
eyed ^jj+++xvbn+=eyed
these ^dt+dem+++=these
new ^jj+atrb+++=new
arrivals ^nns+nom+++=arrivals,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
Saturn ^np+++??+=Saturn
himself ^ppl+pp3+++=himself
seemed ^vbd+seem+tht0+xvbn+=seemed
something ^pn++++=something
of ^in++++=of
a ^at++++=a
parvenu ^nn+++??+=parvenu.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
strangers ^nns+nom+++=strangers,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
be ^vb+be+vrb++=be
good ^jj+atrb+++=good
fellows ^nns++++=fellows
at ^in++++=at
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
develop ^vb++++=develop
into ^in++++=into
sworn ^vprf+++xvbn+=sworn
comrades ^nns++++=comrades;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
these ^dt+dem+++=these
gay ^jj+atrb+++=gay
swordsmen ^nns++++=swordsmen,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
of ^in++++=of
the ^ati++++=the
right ^jj+atrb+++=right
stuff ^nn++++=stuff.
. ^zz++++=EXTRAWORD
Perseus ^np+++??+=Perseus,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
cap ^nn++++=cap
of ^in++++=of
darkness ^nns+nom+++=darkness
and ^cc++++=and
his ^pp$+pp3+++=his
wonderful ^jj+atrb+++=wonderful
sandals ^nns+nom+++=sandals,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
long ^rb++++=long
in ^in++++=in
winging ^xvbg+++xvbg+=winging
his ^pp$+pp3+++=his
way ^nn++++=way
to ^in++++=to
our ^pp$+pp1+++=our
hearts ^nns++++=hearts;
; ^zz++++=EXTRAWORD
Apollo ^np++++=Apollo
knocked ^vbd+++xvbn+=knocked
at ^rb++++=at
Admetus ^np+++??+=Admetus'
' ^zz++++=EXTRAWORD
gate ^nn++++=gate
in ^in++++=in
something ^pn++++=something
of ^in++++=of
the ^ati++++=the
right ^jj+atrb+++=right
fairy ^nn++++=fairy
fashion ^nn++++=fashion;
; ^zz++++=EXTRAWORD
Psyche ^np++++=Psyche
brought ^vbd+++xvbn+=brought
with ^in++++=with
her ^pp3o+pp3+++=her
an ^at++++=an
orthodox ^jj+atrb+++=orthodox
palace ^nn++++=palace
of ^in++++=of
magic ^nn++++=magic,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
helpful ^jj+atrb+++=helpful
birds ^nns++++=birds
and ^cc++++=and
friendly ^jj+atrb+++=friendly
ants ^nns++++=ants.
. ^zz++++=EXTRAWORD
Ulysses ^np++++=Ulysses,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
captivating ^xvbg+++xvbg+=captivating
shifts ^vbz++++=shifts
and ^cc++++=and
strategies ^nns+++??+=strategies,
, ^zz++++=EXTRAWORD
broke ^j+++xvbn+=broke
down ^in++++=down
the ^ati++++=the
final ^jj+atrb+++=final
barrier ^nn++++=barrier,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
henceforth ^rb++++=henceforth
the ^ati++++=the
band ^nn++++=band
was ^vbd+bedz+aux++=was
adopted ^vpsv++agls+xvbnx+=adopted
and ^cc+phrs+++=and
admitted ^vpsv++agls+xvbn+=admitted
into ^in++++=into
our ^pp$+pp1+++=our
freemasonry ^nn++++=freemasonry.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
engaged ^vpsv++agls+xvbnx+=engaged
in ^in++++=in
chasing ^xvbg+++xvbg+=chasing
Farmer ^nn++++=Farmer
Larkin ^np++++=Larkin's
's ^$++++=EXTRAWORD
calves ^nns++++=calves
his ^pp$+pp3+++=his
special ^jj+atrb+++=special
pride ^nn++++=pride
round ^in++++=round
the ^ati++++=the
field ^nn++++=field,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
to ^to++++=to
show ^vbi+vprv+++=show
the ^ati++++=the
man ^nn++++=man
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
forgotten ^jj+++xvbn+=forgotten
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
returning ^vbg+++xvbgx+=returning
through ^in++++=through
the ^ati++++=the
kitchen ^nn++++=kitchen-garden
- ^zz++++=EXTRAWORD
garden ^nn++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
conscience ^nn+nom+++=conscience
at ^in++++=at
peace ^nn++++=peace
with ^in++++=with
all ^abn++++=all
men ^nns++++=men,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
happened ^vbd+++xvbnx+=happened
upon ^in++++=upon
Edward ^np++++=Edward,
, ^zz++++=EXTRAWORD
grubbing ^nn++++=grubbing
for ^in++++=for
worms ^nns++++=worms
in ^in++++=in
the ^ati++++=the
dung ^nn++++=dung-heap.
- ^zz++++=EXTRAWORD
heap ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Edward ^np++++=Edward
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
worms ^nns++++=worms
into ^in++++=into
his ^pp$+pp3+++=his
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
strolled ^vbd+++xvbn+=strolled
along ^in++++=along
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
discussing ^vbg+++xvbg+=discussing
high ^jj+atrb+++=high
matters ^nns+nom+++=matters
of ^in++++=of
state ^nn++++=state.
. ^zz++++=EXTRAWORD
As ^ql++++=As
we ^pp1a+pp1+++=we
reached ^vbd+++xvbn+=reached
the ^ati++++=the
tool ^nn++++=tool-shed,
- ^zz++++=EXTRAWORD
shed ^nn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
strange ^jj+atrb+++=strange
noises ^nns++++=noises
arrested ^vwbn+++xvbn+=arrested
our ^pp$+pp1+++=our
steps ^nns++++=steps;
; ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
perceived ^vbd+vprv++xvbn+=perceived
Harold ^np++++=Harold,
, ^zz++++=EXTRAWORD
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
rapt ^jj++++=rapt,
, ^zz++++=EXTRAWORD
absorbed ^j+++xvbn+=absorbed,
, ^zz++++=EXTRAWORD
immersed ^j+++xvbn+=immersed
in ^in++++=in
the ^ati++++=the
special ^jj+atrb+++=special
game ^nn++++=game
of ^in++++=of
the ^ati++++=the
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
squatting ^vbg+++xvbgx+=squatting
in ^in++++=in
an ^at++++=an
old ^jj+atrb+++=old
pig ^nn++++=pig-trough
- ^zz++++=EXTRAWORD
trough ^nn++++=EXTRAWORD
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
brought ^vpsv++agls+xvbnx+=brought
in ^rb+phrv+++=in
to ^to++++=to
be ^vbi+vbi+aux++=be
tinkered ^vpsv++agls+xvbnx+=tinkered;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
he ^pp3a+pp3+++=he
rhapsodised ^vbd+++xvbnx+=rhapsodised,
, ^zz++++=EXTRAWORD
anon ^nn+++??+=anon
he ^pp3a+pp3+++=he
waved ^vbd+++xvbnx+=waved
a ^at++++=a
shovel ^nn++++=shovel
over ^in++++=over
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
anon ^vb+++??+=anon
dug ^vbd+++xvbn+=dug
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
ground ^nn++++=ground
with ^in++++=with
the ^ati++++=the
action ^nn++++=action
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
would ^md+prd+++=would
urge ^vb+vsua+++=urge
Canadian ^nn++++=Canadian
canoes ^nns++++=canoes.
. ^zz++++=EXTRAWORD
Edward ^np++++=Edward
strode ^vbd+++xvbn+=strode
in ^in++++=in
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
rot ^nn++++=rot
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
playing ^vbg+++xvbg+=playing
at ^in+ppvb+++=at
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded
sternly ^rb++++=sternly.
. ^zz++++=EXTRAWORD
Harold ^np++++=Harold
flushed ^vbd+++xvbn+=flushed
up ^rp++++=up,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
stuck ^vpsv++agls+xvbn+=stuck
to ^in++++=to
his ^pp$+pp3+++=his
pig ^nn++++=pig-trough
- ^zz++++=EXTRAWORD
trough ^nn++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
Jason ^np+++??+=Jason,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied
defiantly ^rb++++=defiantly;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
Argo ^np+++??+=Argo.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
fellows ^nns++++=fellows
are ^vb+ber+vrb++=are
here ^rn+pl+++=here
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we're
're ^vb+ber+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
going ^vbg+++xvbgx+=going
through ^in++++=through
the ^ati++++=the
Hellespont ^np+++??+=Hellespont,
, ^zz++++=EXTRAWORD
so ^ql++++=so
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
come ^vb++++=come
bothering ^vbg+++xvbg+=bothering."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
once ^rb+tm+++=once
more ^ql++++=more
he ^pp3a+pp3+++=he
plied ^vbd+++xvbnx+=plied
the ^ati++++=the
wine ^nn++++=wine-dark
- ^zz++++=EXTRAWORD
dark ^jj+atrb+++=EXTRAWORD
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Edward ^np++++=Edward
kicked ^vbd+++xvbn+=kicked
the ^ati++++=the
pig ^nn++++=pig-trough
- ^zz++++=EXTRAWORD
trough ^nn++++=EXTRAWORD
contemptuously ^rb++++=contemptuously.
. ^zz++++=EXTRAWORD
" ^zz++++="Pretty
pretty ^rb++++=EXTRAWORD
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
Argo ^np+++??+=Argo
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
Harold ^np++++=Harold
began ^vbd+++xvbn+=began
to ^to++++=to
get ^vbi++++=get
annoyed ^jj++++=annoyed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
best ^jjt+atrb+++=best
sort ^nn++++=sort
of ^in++++=of
Argo ^np+++??+=Argo
I ^pp1a+pp1+++=I
can ^md+pos+++=can
manage ^vb++++=manage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
only ^rb+down+++=only
pretend ^vb+vprv+++=pretend
enough ^qlp++++=enough;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
never ^rb++++=never
could ^md+pos+++=could
pretend ^vb+vprv+++=pretend
one ^cd1++++=one
bit ^nn++++=bit."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Edward ^np++++=Edward
reflected ^vbd+vprv++xvbn+=reflected.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
presently ^rb+tm+++=presently.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we
get ^vb++++=get
hold ^nn++++=hold
of ^in++++=of
Farmer ^nn++++=Farmer
Larkin ^np++++=Larkin's
's ^$++++=EXTRAWORD
boat ^nn++++=boat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bang ^uh++++=bang
away ^rp+pl+++=away
up ^rp++++=up
the ^ati++++=the
river ^nn++++=river
in ^in++++=in
a ^at++++=a
real ^jj+atrb+++=real
Argo ^np+++??+=Argo,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
look ^nn++++=look
for ^in++++=for
Medea ^np+++??+=Medea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Golden ^jj+atrb+++=Golden
Fleece ^np+++??+=Fleece,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
everything ^pn++++=everything?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
what ^wdt+who+++=what,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mind ^vb+++??+=mind
your ^pp$+pp2+++=your
being ^vbg+beg++xvbg+=being
Jason ^np+++??+=Jason,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
thought ^vbd+++xvbn+=thought
of ^in++++=of
it ^pp3+it+++=it
first ^rb++++=first."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harold ^np++++=Harold
tumbled ^vbd+++xvbn+=tumbled
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
trough ^nn++++=trough
in ^in++++=in
the ^ati++++=the
excess ^nn++++=excess
of ^in++++=of
his ^pp$+pp3+++=his
emotion ^nn+nom+++=emotion.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=aren't
n't ^xnot++not++0=EXTRAWORD
allowed ^vb++pmd"+xvbn+=allowed
to ^to+vcmp+pmd++=to
go ^vb++++=go
on ^in++++=on
the ^ati++++=the
water ^nn++++=water
by ^in++++=by
ourselves ^ppls+pp1+++=ourselves,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Edward ^np++++=Edward,
, ^zz++++=EXTRAWORD
with ^in++++=with
fine ^jj+atrb+++=fine
scorn ^nn++++=scorn;
; ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=aren't
n't ^xnot++not++0=EXTRAWORD
allowed ^vbd+++xvbn+=allowed;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Jason ^np+++??+=Jason
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
allowed ^vbd+++xvbn+=allowed
either ^dtx++++=either,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dare ^vb++++=dare
say ^vb+vpub+++=say
but ^cc++++=but
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harold ^np++++=Harold's
's ^$++++=EXTRAWORD
protest ^nn++++=protest
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
merely ^rb+down+++=merely
conventional ^jj++++=conventional;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
only ^ap+down+++=only
wanted ^vb+++xvbn+=wanted
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
convinced ^vpsv++by+xvbnx+=convinced
by ^in++++=by
sound ^nn++++=sound
argument ^nn+nom+++=argument.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
question ^nn+nom+++=question
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
How ^wrb+who+++=How
about ^in++++=about
the ^ati++++=the
girls ^nns++++=girls?
? ^zz++++=EXTRAWORD
Selina ^np+++??+=Selina
was ^vbd+bedz+vrb++=was
distinctly ^rb++++=distinctly
handy ^jj+pred+++=handy
in ^in++++=in
a ^at++++=a
boat ^nn++++=boat;
; ^zz++++=EXTRAWORD
the ^ati++++=the
difficulty ^nn++++=difficulty
about ^rb++++=about
her ^pp3o+pp3+++=her
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
disapproved ^vbd+++xvbnx+=disapproved
of ^in++++=of
the ^ati++++=the
expedition ^nn+nom+++=expedition
and ^cc++++=and,
, ^zz++++=EXTRAWORD
morally ^rb++++=morally
considered ^vbd+vprv++xvbn+=considered,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
exactly ^rb++++=exactly
a ^at++++=a
Pilgrim ^np++++=Pilgrim's
