When ^wrb+who+++=WHEN
over ^in++++=over
to ^in++++=to
the ^ati++++=the
fire ^nn++++=fire
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hands ^nns++++=hands
to ^in++++=to
the ^ati++++=the
quick ^jj++++=quick,
, ^zz++++=EXTRAWORD
leaping ^vbg+++xvbg+=leaping
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
both ^abx++++=both
of ^in++++=of
them ^pp3o+pp3+++=them
stood ^vbd+++xvbn+=stood
silent ^jj++++=silent
in ^cs+sub+++=in
that ^cs"++++=that
leaping ^vbg+++xvbg+=leaping
light ^jj++++=light.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
tasted ^vprf+++xvbn+=tasted
on ^in++++=on
their ^pp$+pp3+++=their
smiling ^jj+atrb++xvbg+=smiling
lips ^nns++++=lips
the ^ati++++=the
sweet ^jj+atrb+++=sweet
shock ^nn++++=shock
of ^in++++=of
their ^pp$+pp3+++=their
greeting ^nvbg+++xvbg+=greeting.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
secret ^jj+atrb+++=secret
selves ^nns++++=selves
whispered ^vbd+vpub++xvbn+=whispered:
: ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
should ^md+nec+++=should
we ^pp1a+pp1+++=we
speak ^vb++++=speak?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Isn't
n't ^xnot++not++0=EXTRAWORD
this ^dt+dem+++=this
enough ^qlp++++=enough?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="More
more ^ql++++=EXTRAWORD
than ^cs+sub+++=than
enough ^qlp++++=enough.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
realized ^vbd+vprv++xvbn+=realized
until ^in++++=until
this ^dt+dem+++=this
moment ^nn++++=moment
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
" ^zz++++="
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
good ^jj++++=good
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
just ^rb+emph+++=just
to ^to++++=to
be ^vbi++vrb++=be
with ^in++++=with
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
" ^zz++++="
" ^zz++++="Like
like ^in++++=EXTRAWORD
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
" ^zz++++="
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
more ^ql++++=more
than ^cs+sub+++=than
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
suddenly ^rb++++=suddenly
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
and ^cc++++=and
she ^pp3a+pp3+++=she
moved ^vbd+++xvbnx+=moved
quickly ^rb++++=quickly
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
a ^at++++=a
cigarette ^nn+nom+++=cigarette?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
put ^vb+++xvbn+=put
the ^ati++++=the
kettle ^nn++++=kettle
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
longing ^nvbg+++xvbg+=longing
for ^in++++=for
tea ^nn++++=tea?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
longing ^nvbg+++xvbg+=longing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thumped ^vbd+++xvbnx+=thumped
the ^ati++++=the
Armenian ^np+++??+=Armenian
cushion ^nn++++=cushion
and ^cc++++=and
flung ^vpsv++agls+xvbn+=flung
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
sommier ^nn++++=sommier.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
perfect ^jj++++=perfect
little ^ap++++=little
Chinee ^np+++??+=Chinee."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
laughed ^vbd+++xvbnx+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
long ^rb++++=long
for ^in++++=for
tea ^nn++++=tea
as ^ql++++=as
strong ^jj+atrb+++=strong
men ^nns++++=men
long ^rb++++=long
for ^in++++=for
wine ^nn++++=wine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lighted ^vbd+++xvbnx+=lighted
the ^ati++++=the
lamp ^nn++++=lamp
under ^in++++=under
its ^pp$+it+++=its
broad ^jj+atrb+++=broad
orange ^np++++=orange
shade ^nn++++=shade,
, ^zz++++=EXTRAWORD
pulled ^j+++xvbn+=pulled
the ^ati++++=the
curtains ^nns++++=curtains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drew ^vbd+++xvbn+=drew
up ^rb+phrv+++=up
the ^ati++++=the
tea ^nn++++=tea
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
birds ^nns++++=birds
sang ^vbd+++xvbn+=sang
in ^in++++=in
the ^ati++++=the
kettle ^nn++++=kettle;
; ^zz++++=EXTRAWORD
the ^ati++++=the
fire ^nn++++=fire
fluttered ^vbd+++xvbn+=fluttered.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
up ^rp++++=up
clasping ^vbg+++xvbg+=clasping
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
delightful ^jj+pred+++=delightful
this ^dt+dem+++=this
business ^nns+nom+++=business
of ^in++++=of
having ^xvbg+++xvbg+=having
tea ^nn++++=tea
and ^cc++++=and
she ^pp3a+pp3+++=she
always ^rb++++=always
had ^vb+hv+vrb++=had
delicious ^jj+atrb+++=delicious
things ^nns++++=things
to ^to++++=to
eat ^vbi++++=eat
little ^ap++++=little
sharp ^jj+atrb+++=sharp
sandwiches ^nns++++=sandwiches,
, ^zz++++=EXTRAWORD
short ^jj+atrb+++=short
sweet ^jj+atrb+++=sweet
almond ^nn++++=almond
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
rich ^jj+atrb+++=rich
cake ^nn++++=cake
tasting ^vwbg+++xvbg+=tasting
of ^in++++=of
rum ^nn++++=rum
but ^cc++++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
an ^at++++=an
interruption ^nn+nom+++=interruption.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wanted ^vbd+++xvbnx+=wanted
it ^pp3+it+++=it
over ^rb+cnj+++=over,
, ^zz++++=EXTRAWORD
the ^ati++++=the
table ^nn++++=table
pushed ^vwbn+++xvbn+=pushed
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
two ^cd++++=two
chairs ^nns++++=chairs
drawn ^vwbn+++xvbn+=drawn
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
light ^nn++++=light,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
moment ^nn++++=moment
came ^vbd+++xvbn+=came
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
out ^rp+pl+++=out
his ^pp$+pp3+++=his
pipe ^nn++++=pipe,
, ^zz++++=EXTRAWORD
filled ^j+++xvbn+=filled
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
pressing ^vbg+++xvbg+=pressing
the ^ati++++=the
tobacco ^nn++++=tobacco
tight ^nn++++=tight
into ^in++++=into
the ^ati++++=the
bowl ^nn++++=bowl:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
thinking ^vbg+++xvbgx+=thinking
over ^rb+phrv+++=over
what ^wdt+who+++=what
you ^pp2+pp2+++=you
said ^vbd+vpub++xvbn+=said
last ^rb++++=last
time ^nn++++=time
and ^cc++++=and
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
me ^vbi++++=me.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
" ^zz++++="
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
waited ^vbd+++xvbnx+=waited
for ^in++++=for
and ^cc++++=and
so ^ql++++=so
did ^vbd+dod+vrb++=did
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
shook ^vbd+++xvbnx+=shook
the ^ati++++=the
teapot ^nn++++=teapot
hot ^jj++++=hot
and ^cc+phrs+++=and
dry ^jj++++=dry
over ^in++++=over
the ^ati++++=the
spirit ^nn++++=spirit
flame ^nn++++=flame
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
those ^dt+dem+++=those
other ^ap++++=other
two ^cd++++=two,
, ^zz++++=EXTRAWORD
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
leaning ^vbg+++xvbg+=leaning
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
his ^pp$+pp3+++=his
ease ^nn++++=ease
among ^in++++=among
the ^ati++++=the
cushions ^nns++++=cushions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
curled ^j+++xvbn+=curled
up ^rp++++=up
en ^&fw++++=en
escargot ^nn+++??+=escargot
in ^in++++=in
the ^ati++++=the
blue ^jj+atrb+++=blue
shell ^nn++++=shell
arm ^nn++++=arm-chair.
- ^zz++++=EXTRAWORD
chair ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
picture ^nn++++=picture
was ^vbd+bedz+aux++=was
so ^ql++++=so
clear ^vb++++=clear
and ^cc++++=and
so ^ql++++=so
minute ^nn++++=minute
it ^pp3+it+++=it
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
painted ^vpsv++agls+xvbnx+=painted
on ^in++++=on
the ^ati++++=the
blue ^jj+atrb+++=blue
teapot ^nn++++=teapot
lid ^nn++++=lid.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb++++=yet
she ^pp3a+pp3+++=she
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
hurry ^nn++++=hurry.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
almost ^rb+hdg+++=almost
have ^vb+hv+aux++=have
cried ^vprf+++xvbnx+=cried:
: ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
must ^md+nec+++=must
have ^vb+hv+vrb++=have
time ^nn++++=time
in ^in++++=in
which ^whp+rel+pied++=which
to ^to++++=to
grow ^vbi++++=grow
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wanted ^vbd+++xvbnx+=wanted
time ^nn++++=time
in ^in++++=in
which ^whp+rel+pied++=which
to ^in++++=to
free ^jj++++=free
herself ^ppl+pp3+++=herself
from ^in++++=from
all ^abn++++=all
these ^dt+dem+++=these
familiar ^jj+atrb+++=familiar
things ^nns++++=things
with ^in++++=with
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
lived ^vbd+++xvbnx+=lived
so ^ql++++=so
vividly ^rb++++=vividly.
. ^zz++++=EXTRAWORD
For ^in++++=For
all ^abn++++=all
these ^dt+dem+++=these
gay ^jj+atrb+++=gay
things ^nns++++=things
round ^rp++++=round
her ^pp3o+pp3+++=her
were ^vbd+bed+vrb++=were
part ^nn++++=part
of ^in++++=of
her ^pp$+pp3+++=her
her ^pp$+pp3+++=her
offspring ^nn++++=offspring
and ^cc++++=and
they ^pp3a+pp3+++=they
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
and ^cc++++=and
made ^vbd+++xvbn+=made
the ^ati++++=the
largest ^jjt++++=largest,
, ^zz++++=EXTRAWORD
most ^ql+emph+++=most
vehement ^jj+atrb+++=vehement
claims ^nns++++=claims.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
now ^rn+tm+++=now
they ^pp3a+pp3+++=they
must ^md+nec+++=must
go ^vb++++=go.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
must ^md+nec+++=must
be ^vb+be+aux++=be
swept ^vpsv++agls+xvbnx+=swept
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
shooed ^vprf+++xvbn+=shooed
away ^rp+pl+++=away
like ^in++++=like
children ^nns++++=children,
, ^zz++++=EXTRAWORD
sent ^j+++xvbn+=sent
up ^rp++++=up
the ^ati++++=the
shadowy ^jj+atrb+++=shadowy
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
packed ^j+++xvbn+=packed
into ^in++++=into
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commanded ^vbd+vpub++xvbn+=commanded
to ^to++++=to
go ^vbi++++=go
to ^to++++=to
sleep ^vbi++++=sleep
at ^rb++++=at
once ^rb"+tm+++=once
without ^in++++=without
a ^at++++=a
murmur ^nn++++=murmur!
! ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
special ^jj+atrb+++=special
thrilling ^jj+atrb+++=thrilling
quality ^nn+nom+++=quality
of ^in++++=of
their ^pp$+pp3+++=their
friendship ^nn+nom+++=friendship
was ^vbd+bedz+vrb++=was
in ^in++++=in
their ^pp$+pp3+++=their
complete ^jj+atrb+++=complete
surrender ^nn+nom+++=surrender.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
two ^cd++++=two
open ^jj+atrb+++=open
cities ^nns++++=cities
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
some ^dti++++=some
vast ^jj+atrb+++=vast
plain ^nn++++=plain
their ^pp$+pp3+++=their
two ^cd++++=two
minds ^nns++++=minds
lay ^vbd+++xvbn+=lay
open ^jj++++=open
to ^in++++=to
each ^dt++++=each
other ^ap++++=other.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
rode ^vbd+++xvbnx+=rode
into ^in++++=into
hers ^pp$$++++=hers
like ^in++++=like
a ^at++++=a
conqueror ^nn++++=conqueror,
, ^zz++++=EXTRAWORD
armed ^j+++xvbn+=armed
to ^in++++=to
the ^ati++++=the
eyebrows ^nns++++=eyebrows
and ^cc++++=and
seeing ^vbg+vprv++xvbg+=seeing
nothing ^pn++++=nothing
but ^cc++++=but
a ^at++++=a
gay ^jj+atrb+++=gay
silken ^jj+atrb+++=silken
flutter ^nn++++=flutter
nor ^cc++neg++=nor
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
enter ^vb++++=enter
his ^pp$+pp3+++=his
like ^in++++=like
a ^at++++=a
queen ^npt++++=queen
walking ^vwbg+++xvbg+=walking
soft ^jj++++=soft
on ^in++++=on
petals ^nns++++=petals.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
eager ^jj+pred+++=eager,
, ^zz++++=EXTRAWORD
serious ^jj+atrb+++=serious
travellers ^nns+nom+++=travellers,
, ^zz++++=EXTRAWORD
absorbed ^j+++xvbn+=absorbed
in ^in++++=in
understanding ^xvbg+++xvbg+=understanding
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen
and ^cc+phrs+++=and
discovering ^vbg+vprv++xvbg+=discovering
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
hidden ^vpsv++agls+xvbnx+=hidden
making ^vbg+++xvbg+=making
the ^ati++++=the
most ^ap+emph+++=most
of ^in++++=of
this ^dt+dem+++=this
extraordinary ^jj+atrb+++=extraordinary
absolute ^jj+atrb+++=absolute
chance ^nn++++=chance
which ^whp+rel+subj++=which
made ^vprf+++xvbn+=made
it ^pp3+it+++=it
possible ^jj++++=possible
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi++vrb++=be
utterly ^rb+amp+++=utterly
truthful ^jj+pred+++=truthful
to ^in++++=to
her ^pp$+pp3+++=her
and ^cc++++=and
for ^in++++=for
her ^pp$+pp3+++=her
to ^to++++=to
be ^vbi++vrb++=be
utterly ^rb+amp+++=utterly
sincere ^jj+pred+++=sincere
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
both ^abx++++=both
of ^in++++=of
them ^pp3o+pp3+++=them
old ^jj++++=old
enough ^qlp++++=enough
to ^to++++=to
enjoy ^vbi++++=enjoy
their ^pp$+pp3+++=their
adventure ^nn++++=adventure
to ^in++++=to
the ^ati++++=the
full ^nn++++=full
without ^in++++=without
any ^dti++++=any
stupid ^jj+atrb+++=stupid
emotional ^jj+atrb+++=emotional
complication ^nn+nom+++=complication.
. ^zz++++=EXTRAWORD
Passion ^nn++++=Passion
would ^md+prd+++=would
have ^vb+hv+aux++=have
ruined ^vprf+++xvbnx+=ruined
everything ^pn++++=everything;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
quite ^abl++++=quite
saw ^vbd+vprv+tht0+xvbn+=saw
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides,
, ^zz++++=EXTRAWORD
all ^abn++++=all
that ^dt+dem+++=that
sort ^nn++++=sort
of ^in++++=of
thing ^nn++++=thing
was ^vbd+bedz+vrb++=was
over ^in++++=over
and ^cc++++=and
done ^vpsv++agls+xvbn+=done
with ^in++++=with
for ^in++++=for
both ^abx++++=both
of ^in++++=of
them ^pp3o+pp3+++=them
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
thirty ^cd++++=thirty-one,
- ^zz++++=EXTRAWORD
one ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
thirty ^cd++++=thirty
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
their ^pp$+pp3+++=their
experiences ^nns+nom+++=experiences,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
very ^ql+amp+++=very
rich ^np++++=rich
and ^cc++++=and
varied ^jj+++xvbn+=varied
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
was ^vbd+bedz+vrb++=was
the ^ati++++=the
time ^nn++++=time
for ^in++++=for
harvest ^nn++++=harvest
harvest ^nn++++=harvest.
. ^zz++++=EXTRAWORD
Were ^vbd+bed+vrb++=Weren't
n't ^xnot++not++0=EXTRAWORD
his ^pp$+pp3+++=his
novels ^nns++++=novels
to ^to++++=to
be ^vbi++vrb++=be
very ^ql+amp+++=very
big ^jj+atrb+++=big
novels ^nns++++=novels
indeed ^rb++++=indeed?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
her ^pp$+pp3+++=her
plays ^vbz++++=plays.
. ^zz++++=EXTRAWORD
Who ^whp+who+++=Who
else ^rb+cnj+++=else
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
exquisite ^nn++++=exquisite
sense ^nn++++=sense
of ^in++++=of
real ^rb+emph+++=real
English ^jj+atrb+++=English
Comedy ^nn++++=Comedy?
? ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
Carefully ^rb++++=Carefully
she ^pp3a+pp3+++=she
cut ^vbd+++xvbnx+=cut
the ^ati++++=the
cake ^nn++++=cake
into ^in++++=into
thick ^jj+atrb+++=thick
little ^jj+atrb+++=little
wads ^nns++++=wads
and ^cc++++=and
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
across ^in+pl+++=across
for ^in++++=for
a ^at++++=a
piece ^nn++++=piece.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
realize ^vb+vprv+++=realize
how ^wrb+who+whcl++=how
good ^jj++++=good
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
implored ^vbd+++xvbnx+=implored.
. ^zz++++=EXTRAWORD
" ^zz++++="Eat
eat ^vb++++=EXTRAWORD
it ^pp3+it+++=it
imaginatively ^rb++++=imaginatively.
. ^zz++++=EXTRAWORD
Roll ^nn++++=Roll
your ^pp$+pp2+++=your
eyes ^nns++++=eyes
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
can ^md+pos+++=can
and ^cc++++=and
taste ^nn++++=taste
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
sandwich ^nn++++=sandwich
from ^in++++=from
the ^ati++++=the
hatter ^jjr+atrb+++=hatter's
's ^vbz+bez+vrb++0=EXTRAWORD
bag ^nn++++=bag
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
kind ^rb++++=kind
of ^rb"++++=of
cake ^nn++++=cake
that ^tht+rel+subj++=that
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
mentioned ^vpsv++agls+xvbnx+=mentioned
in ^in++++=in
the ^ati++++=the
Book ^nn++++=Book
of ^in++++=of
Genesis ^nn++++=Genesis.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
