When ^wrb+who+++=When
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
diagonally ^rb++++=diagonally
away ^rp+pl+++=away
as ^in++++=as
neatly ^rb++++=neatly
as ^in++++=as
a ^at++++=a
slice ^nn++++=slice
of ^in++++=of
bread ^nn++++=bread.
. ^zz++++=EXTRAWORD
A ^at++++=A
signal ^nn++++=signal-post
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
had ^vbd+hvd+aux++=had
established ^vprf+++xvbnx+=established
itself ^ppl++++=itself
where ^wrb+who+++=where
the ^ati++++=the
multiplication ^nn+nom+++=multiplication
table ^nn++++=table
used ^md"++pmd"++=used
to ^to++++=to
hang ^vb++++=hang;
; ^zz++++=EXTRAWORD
engines ^nns++++=engines
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
with ^in++++=with
shrieks ^nns++++=shrieks
of ^in++++=of
triumph ^nn++++=triumph,
, ^zz++++=EXTRAWORD
through ^in++++=through
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
which ^whp+rel+pied++=which
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
first ^rb++splt++=first
made ^vprf+++xvbnx+=made
the ^ati++++=the
acquaintance ^nn+nom+++=acquaintance
of ^in++++=of
pothooks ^nns+++??+=pothooks;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
mutilated ^jj+atrb+++=mutilated
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
adjoining ^jj+++xvbg+=adjoining
house ^npl++++=house,
, ^zz++++=EXTRAWORD
papered ^j+++xvbn+=papered
in ^in++++=in
a ^at++++=a
pattern ^nn++++=pattern
of ^in++++=of
blue ^jj+atrb+++=blue
roses ^nns++++=roses,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
exposed ^jj+++xvbn+=exposed
to ^in++++=to
the ^ati++++=the
weather ^nn++++=weather
like ^in++++=like
a ^at++++=a
private ^jj+atrb+++=private
confidence ^nn+nom+++=confidence
proclaimed ^vbd+++xvbn+=proclaimed
from ^in++++=from
a ^at++++=a
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
fragment ^nn+nom+++=fragment
resembled ^vbd+++xvbn+=resembled
a ^at++++=a
flat ^jj++++=flat-iron
- ^zz++++=EXTRAWORD
iron ^nn++++=EXTRAWORD
set ^vbd+++xvbn+=set
upright ^jj++++=upright,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seemed ^vbd+seem++xvbn+=seemed
equally ^rb++++=equally
adapted ^vbd+++xvbn+=adapted
for ^in++++=for
domestic ^jj+atrb+++=domestic
habitation ^nn+nom+++=habitation.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
earliest ^jjt+atrb+++=earliest
School ^nn++++=School
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
kept ^vpsv++by+xvbnx+=kept
by ^in++++=by
two ^cd++++=two
elderly ^jj+atrb+++=elderly
sisters ^nns+nom+++=sisters,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Purdle ^np++++=Purdle
and ^cc++++=and
Miss ^npt++++=Miss
Sophia ^np++++=Sophia
Purdle ^np+++??+=Purdle,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
wore ^vbd+++xvbn+=wore
mittens ^nns+++??+=mittens,
, ^zz++++=EXTRAWORD
smelt ^j+++xvbn+=smelt
of ^in++++=of
lavender ^nn+nom+++=lavender,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
believed ^vprf+++xvbn+=believed
that ^tht+vcmp+++=that
all ^abn++++=all
knowledge ^nn++++=knowledge
dangerous ^jj++++=dangerous
to ^in++++=to
infancy ^nn++++=infancy
might ^md+pos+++=might
be ^vb+be+aux++=be
rendered ^vpsv++agls+xvbnx+=rendered
harmless ^jj++++=harmless
by ^in++++=by
being ^nn+nn+aux++=being
repeated ^vbd+++xvbn+=repeated
in ^in++++=in
a ^at++++=a
whisper ^nn++++=whisper.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
remember ^nn+nom+++=remember
a ^at++++=a
row ^nn++++=row
of ^in++++=of
little ^ap++++=little
forms ^nns++++=forms;
; ^zz++++=EXTRAWORD
a ^at++++=a
globe ^nn++++=globe
which ^whp+rel+subj++=which
showed ^vbd+vprv++xvbn+=showed
the ^ati++++=the
British ^jj+atrb+++=British
Empire ^nn++++=Empire
in ^in++++=in
pink ^nn++++=pink
and ^cc++++=and
everything ^pn++++=everything
else ^rb+cnj+++=else
in ^in++++=in
a ^at++++=a
discouraging ^jj++++=discouraging
drab ^jj++++=drab;
; ^zz++++=EXTRAWORD
a ^at++++=a
wooden ^jj+atrb+++=wooden
horse ^nn++++=horse
whose ^whp+rel+obj++=whose
occupation ^nn+nom+++=occupation
was ^vbd+bedz+aux++=was
to ^to++++=to
stand ^vbi++++=stand
upon ^in++++=upon
a ^at++++=a
cupboard ^nn++++=cupboard;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
boy ^nn++++=boy
named ^vbd+++xvbn+=named
Stokes ^np++++=Stokes,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
always ^rb++splt++=always
going ^vbg+++xvbgx+=going
home ^nr++++=home
because ^cs+cos+++=because
his ^pp$+pp3+++=his
nose ^nn++++=nose
bled ^vbd+++xvbn+=bled.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
remember ^nn+nom+++=remember
being ^xvbg+++xvbg+=being
required ^vwbn+++xvbn+=required
to ^to+vcmp+++=to
state ^vb++++=state
that ^tht+vcmp+++=that
Twice ^rb++++=Twice
Two ^cd++++=Two
were ^vbd+bed+vrb++=were
Four ^cd++++=Four,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feeling ^nvbg+++xvbg+=feeling
it ^pp3+it+++=it
an ^at++++=an
act ^nn++++=act
of ^in++++=of
personal ^jj+atrb+++=personal
treachery ^nn+nom+++=treachery
toward ^in++++=toward
Twice ^rb++++=Twice
Two ^cd++++=Two,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
might ^md+pos+++=might
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
private ^jj+atrb+++=private
reasons ^nns++++=reasons
for ^in++++=for
being ^xvbg+++xvbg+=being
Five ^cd++++=Five.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
remember ^nn+nom+++=remember
Miss ^npt++++=Miss
Sophia ^np++++=Sophia's
's ^$++++=EXTRAWORD
brown ^jj+atrb+++=brown
bonnet ^nn++++=bonnet
hanging ^vwbg+++xvbg+=hanging
behind ^in+pl+++=behind
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where,
, ^zz++++=EXTRAWORD
in ^in++++=in
moments ^nns+nom+++=moments
of ^in++++=of
abstraction ^nn+nom+++=abstraction,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
addressed ^vbd+++xvbn+=addressed
it ^pp3+it+++=it
as ^in++++=as
" ^zz++++="Ma'am."
ma ^npt++++=EXTRAWORD
'am." ^nn+++??+=EXTRAWORD
Beyond ^in++++=Beyond
these ^dt+dem+++=these
particulars ^nns++++=particulars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Establishment ^nn+nom+++=Establishment
is ^vbz+bez+vrb++=is
cloudy ^jj+pred+++=cloudy.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
our ^pp$+pp1+++=our
second ^od++++=second
School ^npl++++=School
Our ^pp$+pp1+++=Our
School ^nn++++=School,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
with ^in++++=with
a ^at++++=a
pride ^nn++++=pride
for ^in++++=for
which ^whp+rel+pied++=which
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
discoverable ^jj+atrb+++=discoverable
foundation ^nn+nom+++=foundation
comes ^vbz++++=comes
back ^jjb++++=back
in ^in++++=in
a ^at++++=a
procession ^nn++++=procession
of ^in++++=of
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
jackets ^nns++++=jackets,
, ^zz++++=EXTRAWORD
ink ^nn++++=ink-stains,
- ^zz++++=EXTRAWORD
stains ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
grievances ^nns+nom+++=grievances,
, ^zz++++=EXTRAWORD
smells ^nns++++=smells,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
noises ^nns++++=noises;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
anywhere ^rb+cnj+++=anywhere,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
became ^vbd+++xvbn+=became
distinguished ^jj+++xvbn+=distinguished.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
rose ^vbd+++xvbn+=rose
to ^to++++=to
be ^vbi++vrb++=be
first ^rb++++=first
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
pointed ^vpsv++agls+xvbnx+=pointed
out ^rp+pl+++=out
to ^in++++=to
strangers ^nns+nom+++=strangers
as ^in++++=as
" ^zz++++="a
a ^at++++=EXTRAWORD
very ^ql+amp+++=very
forward ^rb++++=forward
lad ^nn++++=lad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
an ^at++++=an
expression ^nn++++=expression
which ^whp+rel+obj++=which
our ^pp$+pp1+++=our
Chief ^jjb++++=Chief
intended ^vb+++xvbn+=intended
to ^to+vcmp+++=to
signify ^vbi++++=signify
proficiency ^nn++++=proficiency,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
since ^cs+sub+++=since
suspected ^vbd+vprv+tht0+xvbn+=suspected
it ^pp3+it+++=it
of ^in++++=of
other ^ap++++=other
applications ^nns+nom+++=applications.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Chief ^jjb++++=Chief
was ^vbd+bedz+vrb++=was
Doctor ^nn++++=Doctor
Blimberton ^np+++??+=Blimberton
not ^xnot++not++=not
a ^at++++=a
Doctor ^nn++++=Doctor
by ^in++++=by
any ^dti++++=any
university ^npl+nom+++=university
known ^vbd+vprv++xvbn+=known
to ^to+vcmp+++=to
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
perhaps ^rb++++=perhaps
by ^in++++=by
prescription ^nn+nom+++=prescription,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
administered ^vbd+++xvbnx+=administered
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
of ^in++++=of
physic ^nn++++=physic
to ^in++++=to
the ^ati++++=the
mind ^nn++++=mind
through ^in++++=through
the ^ati++++=the
medium ^nn++++=medium
of ^in++++=of
the ^ati++++=the
cane ^nn++++=cane.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
large ^jj+atrb+++=large
man ^nn++++=man,
, ^zz++++=EXTRAWORD
prematurely ^rb++++=prematurely
purple ^jj++++=purple,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
fringe ^nn++++=fringe
of ^in++++=of
black ^jj+atrb+++=black
hair ^nn++++=hair
retreating ^jj++++=retreating
round ^in++++=round
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
received ^vprf+++xvbnx+=received
notice ^vb+vprv+++=notice
to ^to++++=to
quit ^vbi++++=quit.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
waistcoat ^nn++++=waistcoat
was ^vbd+bedz+vrb++=was
always ^rb++++=always
tight ^jj+pred+++=tight,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
boots ^nns++++=boots
always ^rb++++=always
creaking ^jj++++=creaking,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
ruler ^nn++++=ruler
always ^rb++++=always
swollen ^jj++++=swollen
at ^rb++++=at
one ^cd1++++=one
end ^nn++++=end
by ^in++++=by
long ^jj+atrb+++=long
and ^cc+phrs+++=and
honourable ^jj+atrb+++=honourable
service ^nn++++=service.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
two ^cd++++=two
principal ^jjb+atrb+++=principal
convictions ^nns+nom+++=convictions:
: ^zz++++=EXTRAWORD
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
boys ^nns++++=boys
learned ^vbd+vprv+tht0+xvbn+=learned
nothing ^pn++++=nothing
except ^in++++=except
under ^in++++=under
bodily ^jj+atrb+++=bodily
alarm ^nn++++=alarm;
; ^zz++++=EXTRAWORD
secondly ^rb+cnj+++=secondly,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
their ^pp$+pp3+++=their
parents ^nns++++=parents
should ^md+nec+++=should
pay ^vb++++=pay
quarterly ^jj++++=quarterly
in ^in++++=in
advance ^nn+nom+++=advance.
. ^zz++++=EXTRAWORD
Learning ^vbg+vprv+tht0+xvbg+=Learning
itself ^ppl++++=itself
he ^pp3a+pp3+++=he
regarded ^vbd+++xvbnx+=regarded
with ^in++++=with
some ^dti++++=some
suspicion ^nn++++=suspicion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
spell ^vb++++=spell
" ^zz++++="philosophy"
philosophy ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
in ^in++++=in
two ^cd++++=two
ways ^nns++++=ways,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+vrb++=did;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
placed ^vbd+++xvbnx+=placed
Carthage ^np+nom++??+=Carthage
in ^in++++=in
Greece ^np++++=Greece
on ^in++++=on
one ^cd1++++=one
memorable ^jj+atrb+++=memorable
occasion ^nn++++=occasion;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
asked ^vpsv++by+xvbn+=asked
by ^in++++=by
a ^at++++=a
parent ^nn++++=parent
whether ^cs+who+++=whether
we ^pp1a+pp1+++=we
received ^vbd+++xvbn+=received
instruction ^nn+nom+++=instruction
in ^in++++=in
the ^ati++++=the
natural ^jj+atrb+++=natural
sciences ^nns+nom+++=sciences,
, ^zz++++=EXTRAWORD
replied ^vb+++xvbn+=replied
that ^tht+vcmp+++=that
Nature ^nn++++=Nature
was ^vbd+bedz+aux++=was
attended ^vpsv++agls+xvbnx+=attended
to ^in++++=to
on ^in++++=on
Wednesdays ^np+++??+=Wednesdays
by ^in++++=by
a ^at++++=a
competent ^jj+atrb+++=competent
person ^nn++++=person.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
he ^pp3a+pp3+++=he
possessed ^vbd+++xvbnx+=possessed,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
high ^jj+atrb+++=high
degree ^nn++++=degree,
, ^zz++++=EXTRAWORD
the ^ati++++=the
arts ^nns++++=arts
indispensable ^jj++++=indispensable
to ^in++++=to
the ^ati++++=the
prosperity ^nn+nom+++=prosperity
of ^in++++=of
his ^pp$+pp3+++=his
profession ^nn++++=profession.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
bow ^vb++++=bow
a ^at++++=a
rich ^jj+atrb+++=rich
boy ^nn++++=boy
into ^in++++=into
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
bow ^nn++++=bow
a ^at++++=a
poor ^jj+atrb+++=poor
boy ^nn++++=boy
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
quote ^vb++++=quote
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
pupils ^nns++++=pupils
on ^in++++=on
his ^pp$+pp3+++=his
books ^nns++++=books
without ^in++++=without
counting ^xvbg+++xvbg+=counting
the ^ati++++=the
three ^cd++++=three
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
run ^vprf+++xvbnx+=run
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
describe ^vb++++=describe
a ^at++++=a
thrashing ^nn++++=thrashing
as ^in++++=as
" ^zz++++="a
a ^at++++=EXTRAWORD
slight ^jj+atrb+++=slight
correction ^nn+nom+++=correction
rendered ^vbd+++xvbn+=rendered
necessary ^jj++++=necessary
by ^in++++=by
moral ^jj+atrb+++=moral
causes ^nns++++=causes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
room ^nn++++=room
had ^vb+hv+vrb++=had
a ^at++++=a
green ^jj+atrb+++=green
baize ^jj+atrb+++=baize
door ^nn++++=door,
, ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
which ^whp+rel+pied++=which
justice ^nn++++=justice
was ^vbd+bedz+aux++=was
performed ^vpsv++agls+xvbnx+=performed.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
stages ^nns++++=stages
of ^in++++=of
that ^dt+dem+++=that
ceremony ^nn++++=ceremony:
: ^zz++++=EXTRAWORD
the ^ati++++=the
Chief ^np++++=Chief's
's ^$++++=EXTRAWORD
bell ^nn++++=bell;
; ^zz++++=EXTRAWORD
the ^ati++++=the
appearance ^nn+nom+++=appearance
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Moffle ^np++++=Moffle,
, ^zz++++=EXTRAWORD
the ^ati++++=the
senior ^nn++++=senior
usher ^nn++++=usher,
, ^zz++++=EXTRAWORD
wearing ^vbg+++xvbg+=wearing
the ^ati++++=the
expression ^nn++++=expression
of ^in++++=of
a ^at++++=a
man ^nn++++=man
summoned ^vbd+++xvbn+=summoned
to ^to+vcmp+++=to
identify ^vbi++++=identify
a ^at++++=a
body ^nn++++=body;
; ^zz++++=EXTRAWORD
the ^ati++++=the
culprit ^nn++++=culprit's
's ^$++++=EXTRAWORD
passage ^nn+nom+++=passage
through ^in++++=through
the ^ati++++=the
school ^nn++++=school;
; ^zz++++=EXTRAWORD
the ^ati++++=the
shutting ^nn++++=shutting
of ^in++++=of
the ^ati++++=the
green ^jj+atrb+++=green
door ^nn++++=door;
; ^zz++++=EXTRAWORD
certain ^jj+atrb+++=certain
sounds ^nns++++=sounds
of ^in++++=of
an ^at++++=an
administrative ^jj+atrb+++=administrative
nature ^nn++++=nature;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
reappearance ^nn+nom+++=reappearance
of ^in++++=of
the ^ati++++=the
offender ^nn+nom+++=offender,
, ^zz++++=EXTRAWORD
endeavouring ^vbg+++xvbg+=endeavouring
to ^to++++=to
sit ^vbi++++=sit
down ^rb+phrv+++=down
upon ^in++++=upon
principles ^nns++++=principles
entirely ^rb+amp+++=entirely
new ^jj++++=new
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Doctor ^nn++++=Doctor
Blimberton ^np+++??+=Blimberton
never ^rb++++=never
struck ^vbd+++xvbn+=struck
in ^in++++=in
anger ^nn++++=anger.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
struck ^vbd+++xvbnx+=struck
in ^in++++=in
appetite ^nn++++=appetite,
, ^zz++++=EXTRAWORD
in ^in++++=in
weariness ^nns+nom+++=weariness,
, ^zz++++=EXTRAWORD
in ^in++++=in
self ^nn++++=self-importance,
- ^zz++++=EXTRAWORD
importance ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb+cnj+++=sometimes,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
believe ^vb+vprv+++=believe,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
dinner ^nn++++=dinner-bell
- ^zz++++=EXTRAWORD
bell ^nn++++=EXTRAWORD
had ^vb+hv+aux++=had
not ^xnot++not++=not
yet ^rb++++=yet
rung ^vprf+++xvbn+=rung;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
anger ^nn++++=anger
would ^md+prd+++=would
imply ^vb+vprv+++=imply
an ^at++++=an
intimacy ^nn+nom+++=intimacy
with ^in++++=with
the ^ati++++=the
victim ^nn++++=victim
of ^in++++=of
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
incapable ^jj+pred+++=incapable.
. ^zz++++=EXTRAWORD
The ^ati++++=The
real ^jj+atrb+++=real
labour ^nn++++=labour
of ^in++++=of
the ^ati++++=the
School ^nn++++=School
was ^vbd+bedz+aux++=was
done ^vpsv++by+xvbnx+=done
by ^in++++=by
the ^ati++++=the
ushers ^nns++++=ushers.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
three ^cd++++=three
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
one ^cd1++++=one
was ^vbd+bedz+vrb++=was
generally ^rb+down+++=generally
ill ^jj+pred+++=ill
and ^cc++++=and
another ^dt++++=another
generally ^rb+down+++=generally
leaving ^jj+++xvbg+=leaving.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Moffle ^np++++=Moffle
taught ^vwbn+vsua++xvbn+=taught
writing ^vbg+++xvbg+=writing,
, ^zz++++=EXTRAWORD
arithmetic ^nn++++=arithmetic,
, ^zz++++=EXTRAWORD
geography ^nn++++=geography,
, ^zz++++=EXTRAWORD
English ^jj+atrb+++=English
grammar ^nn++++=grammar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
patience ^nn+nom+++=patience
this ^dt+dem+++=this
last ^rb++++=last
chiefly ^rb++++=chiefly
by ^in++++=by
example ^nn++++=example.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
thin ^jj++++=thin,
, ^zz++++=EXTRAWORD
fair ^jj+atrb+++=fair
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
coat ^nn++++=coat
too ^ql++++=too
short ^jj++++=short
at ^rb++++=at
the ^ati++++=the
wrists ^nns++++=wrists
and ^cc++++=and
an ^at++++=an
inexhaustible ^jj+atrb+++=inexhaustible
tenderness ^nns+nom+++=tenderness
for ^in++++=for
penknives ^nns++++=penknives,
, ^zz++++=EXTRAWORD
wounded ^jj+atrb++xvbn+=wounded
sparrows ^nns++++=sparrows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
unhappy ^jj+atrb+++=unhappy
boys ^nns++++=boys.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
mended ^vbd+++xvbnx+=mended
our ^pp$+pp1+++=our
quills ^nns++++=quills,
, ^zz++++=EXTRAWORD
lent ^j+++xvbn+=lent
us ^pp1o+pp1+++=us
sixpence ^nn+nom+++=sixpence
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
never ^rb++++=never
repaid ^vbd+++xvbn+=repaid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
could ^md+pos+++=could
explain ^vb+vpub+++=explain
fractions ^nns+nom+++=fractions
so ^ql++++=so
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
appeared ^vbd+seem++xvbnx+=appeared
almost ^rb+hdg+++=almost
Christian ^jj++++=Christian.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
also ^rb++++=also
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Crick ^np++++=Crick,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Latin ^jj+atrb+++=Latin
master ^nn++++=master,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
arrived ^vbd+++xvbn+=arrived
before ^cs+sub+++=before
breakfast ^nn++++=breakfast
and ^cc++++=and
departed ^vpsv++agls+xvbn+=departed
after ^in++++=after
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
under ^in++++=under
one ^cd1++++=one
arm ^nn++++=arm
a ^at++++=a
pile ^nn++++=pile
of ^in++++=of
exercises ^nns++++=exercises
and ^cc++++=and
under ^in++++=under
the ^ati++++=the
other ^ap++++=other
an ^at++++=an
umbrella ^nn++++=umbrella
without ^in++++=without
a ^at++++=a
handle ^nn++++=handle.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
red ^jj+atrb+++=red
eyelids ^nns++++=eyelids,
, ^zz++++=EXTRAWORD
a ^at++++=a
stoop ^nn+++??+=stoop,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
perpetual ^jj+atrb+++=perpetual
dust ^nn++++=dust
upon ^in++++=upon
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
School ^nn++++=School
were ^vbd+bed+vrb++=were
a ^at++++=a
mill ^nn++++=mill
and ^cc++++=and
