There ^ex+pex+++=There
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
that ^cs+sub+++=that
Osip ^np+++??+=Osip
Mihalitch ^np+++??+=Mihalitch
Polzunkov ^np+++??+=Polzunkov,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
the ^ati++++=the
entire ^jjb+atrb+++=entire
evening ^nn++++=evening
darting ^vwbg+++xvbg+=darting
from ^in++++=from
one ^cd1++++=one
group ^nn++++=group
to ^in++++=to
another ^dt++++=another,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
before ^cs+sub+++=before
anyone ^pn++++=anyone
had ^vbd+hvd+aux++=had
completed ^vprf+++xvbnx+=completed
a ^at++++=a
joke ^nn++++=joke
and ^cc++++=and
once ^rb+tm+++=once
upsetting ^vbg+++xvbg+=upsetting
a ^at++++=a
cup ^nn++++=cup
with ^in++++=with
his ^pp$+pp3+++=his
coat ^nn++++=coat-tail,
- ^zz++++=EXTRAWORD
tail ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sprang ^j+++xvbn+=sprang
into ^in++++=into
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj++++=small,
, ^zz++++=EXTRAWORD
sharp ^jj++++=sharp-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
man ^nn++++=man
of ^in++++=of
thirty ^cd++++=thirty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
or ^cc++++=or
perhaps ^rb++++=perhaps
forty ^cd++++=forty.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
age ^nn++++=age
varied ^vbd+++xvbn+=varied
with ^in++++=with
his ^pp$+pp3+++=his
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
like ^in++++=like
a ^at++++=a
mischievous ^jj+atrb+++=mischievous
schoolboy ^nn++++=schoolboy;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
silence ^nn+nom+++=silence
caught ^vbd+++xvbn+=caught
him ^pp3o+pp3+++=him
unprepared ^jj++++=unprepared,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
old ^jj++++=old
and ^cc+phrs+++=and
frightened ^jj+++xvbn+=frightened.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
dress ^nn++++=dress
was ^vbd+bedz+vrb++=was
respectable ^jj+pred+++=respectable
at ^in++++=at
a ^at++++=a
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
at ^rb++++=at
hand ^nn++++=hand
one ^cd1++++=one
noticed ^vprf+++xvbn+=noticed
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
cuffs ^nns++++=cuffs
were ^vbd+bed+vrb++=were
frayed ^jj+pred+++=frayed
and ^cc++++=and
that ^tht+vcmp+++=that
the ^ati++++=the
brass ^nn++++=brass
buttons ^nns++++=buttons
on ^in++++=on
his ^pp$+pp3+++=his
coat ^nn++++=coat
did ^vbd+dod+aux++=did
not ^xnot++not++=not
belong ^vb++++=belong
to ^in++++=to
the ^ati++++=the
same ^ap++++=same
regiment ^nn+nom+++=regiment.
. ^zz++++=EXTRAWORD
" ^zz++++="Gentlemen!"
gentlemen ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
lifting ^nvbg+++xvbg+=lifting
one ^cd1++++=one
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
" ^zz++++="Gentlemen,
gentlemen ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
tell ^vb++++=tell
you ^pp2+pp2+++=you
something ^pn++++=something
exquisite ^jj++++=exquisite."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
groaned ^vbd+++xvbn+=groaned.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
the ^ati++++=the
colonel ^nn++++=colonel
and ^cc++++=and
the ^ati++++=the
soup ^nn++++=soup
again ^rb+cnj+++=again,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pavel ^np+++??+=Pavel
Semionitch ^np+++??+=Semionitch.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
soup ^nn++++=soup!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
swear ^vbd+vpub+tht0+xvbnx+=swear
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
new ^jj+pred+++=new.
. ^zz++++=EXTRAWORD
New ^jj++++=New,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
absolutely ^rb+amp+++=absolutely
virginal ^jj++++=virginal.
. ^zz++++=EXTRAWORD
An ^at++++=An
April ^nr++++=April
story ^nn++++=story!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
wait ^vb++++=wait
till ^cs+sub+++=till
April ^nr++++=April."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
in ^in++++=in
April ^nr++++=April."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
year ^nn++++=year?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+vrb++=does
the ^ati++++=the
year ^nn++++=year
matter ^nn++++=matter?
? ^zz++++=EXTRAWORD
Years ^nns++++=Years
are ^vb+ber+vrb++=are
administrative ^jj+atrb+++=administrative
details ^nns++++=details.
. ^zz++++=EXTRAWORD
The ^ati++++=The
soul ^nn++++=soul
has ^vbz+hvz+vrb++=has
no ^at++++=no
calendar ^nn++++=calendar."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
soul ^nn++++=soul
perhaps ^rb++++=perhaps
not ^xnot++not++=not,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anton ^np+++??+=Anton
Antonitch ^np+++??+=Antonitch
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
your ^pp$+pp2+++=your
creditors ^nns++++=creditors
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
Polzunkov ^np+++??+=Polzunkov
laughed ^vbd+++xvbn+=laughed
louder ^jjr++++=louder
than ^in++++=than
anyone ^pn++++=anyone,
, ^zz++++=EXTRAWORD
bent ^j+++xvbn+=bent
almost ^rb+hdg+++=almost
double ^jj++++=double,
, ^zz++++=EXTRAWORD
slapped ^j+++xvbn+=slapped
his ^pp$+pp3+++=his
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
straightened ^j+++xvbn+=straightened,
, ^zz++++=EXTRAWORD
glanced ^j+++xvbn+=glanced
around ^rb++++=around
to ^to++++=to
make ^vbi++++=make
sure ^jj++++=sure
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
observed ^vprf++tht0+xvbnx+=observed
his ^pp$+pp3+++=his
good ^jj+atrb+++=good
humour ^nn++++=humour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
suddenly ^rb++++=suddenly
became ^vbd+++xvbn+=became
solemn ^jj++++=solemn.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
laugh ^vb++++=laugh,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Excellent.
excellent ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
desire ^nn++++=desire.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
offer ^vb++++=offer
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
sacrifice ^nn++++=sacrifice
upon ^in++++=upon
the ^ati++++=the
altar ^nn++++=altar
of ^in++++=of
social ^jj+atrb+++=social
merriment ^nn+nom+++=merriment.
. ^zz++++=EXTRAWORD
Laugh ^nn++++=Laugh!
! ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
warn ^vb+vpub+++=warn
you ^pp2+pp2+++=you
that ^cs+sub+++=that
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
story ^nn++++=story.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
tragedy ^nn++++=tragedy
in ^in++++=in
a ^at++++=a
fool ^jjb+atrb+++=fool's
's ^vbz+bez+vrb++0=EXTRAWORD
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
an ^at++++=an
official ^jj+atrb+++=official
epic ^nn++++=epic,
, ^zz++++=EXTRAWORD
a ^at++++=a
provincial ^jj+atrb+++=provincial
Iliad ^np+++??+=Iliad
" ^zz++++="
" ^zz++++="Without
without ^in++++=EXTRAWORD
an ^at++++=an
Achilles ^np+++??+=Achilles?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
two ^cd++++=two
Achilleses ^nns+nom++??+=Achilleses!
! ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
Achilles ^np+++??+=Achilles
and ^cc++++=and
one ^cd1++++=one
one ^cd1++++=one
wooden ^jj+atrb+++=wooden
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
the ^ati++++=the
wooden ^jj+atrb+++=wooden
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
perhaps ^rb++++=perhaps
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
Troy ^np+++??+=Troy.
. ^zz++++=EXTRAWORD
Wait ^vb++++=Wait,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
shall ^md+prd+++=shall
decide ^vb+vprv+++=decide.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
interrupt ^vb++++=interrupt."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Begin."
begin ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
beginning ^vbg+++xvbgx+=beginning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
that ^tht+vcmp+++=that
three ^cd++++=three
times ^nns++++=times."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
you ^pp2+pp2+++=you
interrupted ^vbd+++xvbn+=interrupted
me ^pp1o+pp1+++=me
three ^cd++++=three
times ^nns++++=times.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
already ^rb++++=already
the ^ati++++=the
fatal ^jj+atrb+++=fatal
influence ^nn+nom+++=influence
of ^in++++=of
society ^nn++++=society
upon ^in++++=upon
individual ^jj+atrb+++=individual
intention ^nn+nom+++=intention!
! ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drew ^vbd+++xvbnx+=drew
a ^at++++=a
chair ^nn++++=chair
forward ^nn++++=forward,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
on ^in++++=on
its ^pp$+it+++=its
edge ^nn++++=edge,
, ^zz++++=EXTRAWORD
leapt ^j+++xvbn+=leapt
up ^rp++++=up
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
walking ^nvbg+++xvbg+=walking
between ^in++++=between
the ^ati++++=the
card ^nn++++=card
table ^nn++++=table
and ^cc++++=and
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
all ^rb++++=all
knew ^vbd+vprv++xvbn+=knew
Fedosey ^np+++??+=Fedosey
Nikolaitch ^np+++??+=Nikolaitch?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
chorus ^nn++++=chorus
answered ^vbd+vpub++xvbn+=answered
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
" ^zz++++="Knew
knew ^vbd+vprv++xvbn+=EXTRAWORD
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Polzunkov ^np+++??+=Polzunkov
repeated ^vbd+++xvbn+=repeated.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
knew ^vbd+vprv++xvbn+=knew
his ^pp$+pp3+++=his
waistcoat ^nn++++=waistcoat,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
civil ^jj+atrb+++=civil
rank ^nn++++=rank,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
grey ^jj+atrb+++=grey
whiskers ^nns+nom+++=whiskers,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
habit ^nn++++=habit
of ^in++++=of
rubbing ^xvbg+++xvbg+=rubbing
two ^cd++++=two
fingers ^nns+nom+++=fingers
together ^nn+nom+++=together
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
all ^abn++++=all
Christians ^nn++++=Christians
here ^rn+pl+++=here.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
man ^nn++++=man
himself ^ppl+pp3+++=himself
the ^ati++++=the
statesman ^nn+nom+++=statesman
in ^in++++=in
slippers ^nns+nom+++=slippers,
, ^zz++++=EXTRAWORD
the ^ati++++=the
domestic ^jj+atrb+++=domestic
Machiavelli ^np++++=Machiavelli,
, ^zz++++=EXTRAWORD
the ^ati++++=the
father ^nn++++=father
of ^in++++=of
a ^at++++=a
family ^nn++++=family
and ^cc++++=and
feeder ^nn++++=feeder
at ^in++++=at
the ^ati++++=the
public ^jj+atrb+++=public
trough ^nn++++=trough
you ^pp2+pp2+++=you
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
served ^vbd+++xvbnx+=served
under ^in++++=under
him ^pp3o+pp3+++=him
six ^cd++++=six
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
also ^rb++++=also
dined ^vbd+++xvbn+=dined
with ^in++++=with
him ^pp3o+pp3+++=him
six ^cd++++=six
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="True.
true ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
conceal ^vb++++=conceal
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
On ^in++++=On
Thursdays ^nrs++++=Thursdays.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
Sundays ^nrs++++=Sundays.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
cabbage ^nn+nom+++=cabbage
soup ^nn++++=soup
was ^vbd+bedz+vrb++=was
excellent ^jj+pred+++=excellent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
a ^at++++=a
hypocrite ^nn++++=hypocrite.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
may ^md+pos+++=may
despise ^vb++++=despise
the ^ati++++=the
cook ^nn++++=cook's
's ^$++++=EXTRAWORD
master ^nn++++=master
and ^cc++++=and
still ^rb+atrb+++=still
esteem ^nn++++=esteem
the ^ati++++=the
cook ^nn++++=cook.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
civilization ^nn+nom+++=civilization
rests ^nns++++=rests
upon ^in++++=upon
such ^abl++++=such
distinctions ^nns+nom+++=distinctions.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
in ^in++++=in
the ^ati++++=the
seventh ^nn++++=seventh
department ^nn+nom+++=department,
, ^zz++++=EXTRAWORD
in ^in++++=in
accounts ^nns++++=accounts.
. ^zz++++=EXTRAWORD
A ^at++++=A
miserable ^jj+atrb+++=miserable
post ^nn++++=post,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
one ^pn++++=one
of ^in++++=of
trust ^nn++++=trust.
. ^zz++++=EXTRAWORD
Figures ^nns++++=Figures,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
innocent ^jj+pred+++=innocent
only ^rb+down+++=only
in ^in++++=in
arithmetic ^nn++++=arithmetic
books ^nns++++=books.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
they ^pp3a+pp3+++=they
enter ^vb++++=enter
an ^at++++=an
office ^nn++++=office,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
become ^vb++++=become
political ^jj++++=political.
. ^zz++++=EXTRAWORD
A ^at++++=A
seven ^cd++++=seven
may ^md+pos+++=may
conceal ^vb++++=conceal
a ^at++++=a
widow ^nn++++=widow's
's ^$++++=EXTRAWORD
tears ^nns++++=tears;
; ^zz++++=EXTRAWORD
a ^at++++=a
zero ^cd++++=zero
may ^md+pos+++=may
build ^vb++++=build
a ^at++++=a
councillor ^nn++++=councillor's
's ^$++++=EXTRAWORD
summer ^nn++++=summer
house ^nn++++=house.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
quick ^jj+atrb+++=quick
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
quicker ^jjr+atrb+++=quicker
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
why ^wrb+who+++=why
not ^xnot++not++=not
admit ^vb+vpub+++=admit
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
a ^at++++=a
certain ^jj+atrb+++=certain
talent ^nn++++=talent
for ^in++++=for
discovering ^xvbg+++xvbg+=discovering
where ^wrb+who+++=where
official ^jj+atrb+++=official
ink ^nn++++=ink
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
mixed ^vpsv++agls+xvbnx+=mixed
with ^in++++=with
private ^jj+atrb+++=private
butter ^nn++++=butter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Meaning
meaning ^nvbg+++xvbg+=EXTRAWORD
you ^pp2+pp2+++=you
knew ^vbd+vprv++xvbn+=knew
who ^whp+wpr+whcl++=who
stole ^vbd+++xvbn+=stole
what ^wdt+who+++=what."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
dislike ^nn++++=dislike
that ^tht+rel+++=that
naked ^jj+atrb+++=naked
mode ^nn++++=mode
of ^in++++=of
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
catches ^vbz++++=catches
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
" ^zz++++="Fedosey
fedosey ^nn+++??+=EXTRAWORD
Nikolaitch ^np+++??+=Nikolaitch
feathered ^jj++++=feathered
his ^pp$+pp3+++=his
nest ^nn++++=nest.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
greedily ^rb+cnj+++=greedily,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
vulgarly ^rb+cnj+++=vulgarly,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
like ^in++++=like
some ^dti++++=some
brute ^jjb++++=brute
who ^whp+who+++=who
grabs ^vbz+++??+=grabs
the ^ati++++=the
whole ^jj+atrb+++=whole
goose ^nn++++=goose
and ^cc++++=and
runs ^nns++++=runs.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
delicately ^rb++++=delicately!
! ^zz++++=EXTRAWORD
A ^at++++=A
feather ^nn++++=feather
today ^nr+tm+++=today,
, ^zz++++=EXTRAWORD
a ^at++++=a
feather ^nn++++=feather
tomorrow ^nr+tm+++=tomorrow;
; ^zz++++=EXTRAWORD
a ^at++++=a
downy ^nn+++??+=downy
little ^ap++++=little
voucher ^jjr++++=voucher
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
a ^at++++=a
soft ^jj+atrb+++=soft
supplementary ^jj+atrb+++=supplementary
estimate ^nn+nom+++=estimate
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
stole ^vbd+++xvbn+=stole
a ^at++++=a
cart ^nn++++=cart;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
merely ^rb+down+++=merely
arranged ^vbn+vsua++xvbn+=arranged
that ^tht+vcmp+++=that
the ^ati++++=the
government ^nn+nom+++=government
should ^md+nec+++=should
continually ^rb++splt++=continually
pay ^vb++++=pay
for ^in++++=for
wheels ^nns++++=wheels
which ^whp+rel+obj++=which
no ^at++++=no
cart ^np++++=cart
possessed ^vbd+++xvbn+=possessed.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
