When ^wrb+who+++=When
instead ^rb+cnj+++=instead
of ^in++++=of
passing ^xvbg+++xvbg+=passing.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
lay ^vbd+++xvbn+=lay
upon ^in++++=upon
the ^ati++++=the
roof ^nn++++=roof
and ^cc++++=and
galleries ^nns+nom+++=galleries,
, ^zz++++=EXTRAWORD
accumulated ^j+++xvbn+=accumulated
in ^in++++=in
the ^ati++++=the
curtains ^nns++++=curtains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pressed ^vbd+++xvbn+=pressed
its ^pp$+it+++=its
gray ^np++++=gray
palm ^nn++++=palm
against ^in++++=against
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^dt+pdem+++=that
when ^wrb+who+++=when
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
Negro ^nn++++=Negro
servant ^nn+nom+++=servant
opened ^vbd+++xvbn+=opened
the ^ati++++=the
front ^jjb+atrb+++=front
door ^nn++++=door
on ^in++++=on
the ^ati++++=the
morning ^nn++++=morning
of ^in++++=of
her ^pp$+pp3+++=her
death ^nn++++=death,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared
that ^tht+vcmp+++=that
the ^ati++++=the
whole ^jj++++=whole
long ^jj++++=long-imprisoned
- ^zz++++=EXTRAWORD
imprisoned ^vbd+++xvbn+=EXTRAWORD
past ^jjb++++=past
came ^vbd+++xvbn+=came
breathing ^nvbg+++xvbg+=breathing
out ^rp+pl+++=out
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
women ^nns++++=women
went ^vbd+++xvbn+=went
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
inside ^nn++++=inside
of ^in++++=of
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
went ^vbd+++xvbn+=went
from ^in++++=from
respect ^nn++++=respect,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
from ^in++++=from
a ^at++++=a
wish ^nn++++=wish
to ^to+ncmp+++=to
examine ^vbi++++=examine
the ^ati++++=the
final ^jj+atrb+++=final
monument ^nn+nom+++=monument
of ^in++++=of
a ^at++++=a
family ^nn++++=family
whose ^whp+rel+obj++=whose
name ^nn++++=name
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
commanded ^vprf+++xvbnx+=commanded
credit ^nn++++=credit,
, ^zz++++=EXTRAWORD
deference ^nn+nom+++=deference,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
said ^vbd+vpub+tht0+xvbn+=said
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
to ^to++++=to
bury ^vbi++++=bury
Miss ^npt++++=Miss
Emily ^np++++=Emily,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
truth ^nn++++=truth
in ^in++++=in
Jefferson ^np++++=Jefferson
was ^vbd+bedz+vrb++=was
seldom ^rb++++=seldom
solitary ^jj+pred+++=solitary.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
carried ^vbd+++xvbn+=carried
rumor ^nn++++=rumor
beneath ^in+pl+++=beneath
its ^pp$+it+++=its
veil ^nn++++=veil.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
house ^npl++++=house
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
built ^vpsv++agls+xvbnx+=built
when ^wrb+who+++=when
Grierson ^np+++??+=Grierson
Street ^nn++++=Street
was ^vbd+bedz+aux++=was
shaded ^vpsv++by+xvbnx+=shaded
by ^in++++=by
carriages ^nns+nom+++=carriages
and ^cc++++=and
lined ^vpsv++agls+xvbn+=lined
with ^in++++=with
gardens ^nns++++=gardens.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
turrets ^nns++++=turrets,
, ^zz++++=EXTRAWORD
balconies ^nns++++=balconies
of ^in++++=of
curving ^jj+atrb+++=curving
iron ^nn++++=iron,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wooden ^jj+atrb+++=wooden
ornaments ^nns+nom+++=ornaments
under ^in++++=under
the ^ati++++=the
eaves ^nns++++=eaves
like ^in++++=like
frozen ^vbd+++xvbn+=frozen
lace ^nn++++=lace.
. ^zz++++=EXTRAWORD
In ^in++++=In
old ^jj+atrb+++=old
photographs ^nns++++=photographs
it ^pp3+it+++=it
looked ^vbd+++xvbn+=looked
almost ^rb+hdg+++=almost
buoyant ^jj++++=buoyant,
, ^zz++++=EXTRAWORD
a ^at++++=a
pale ^jj+atrb+++=pale
extravagance ^nn+nom+++=extravagance
above ^in+pl+++=above
the ^ati++++=the
magnolias ^nns++++=magnolias.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
her ^pp$+pp3+++=her
death ^nn++++=death,
, ^zz++++=EXTRAWORD
garages ^nns+nom+++=garages
and ^cc++++=and
gasoline ^nn+++??+=gasoline
pumps ^nns++++=pumps
hemmed ^vwbn+++xvbn+=hemmed
it ^pp3+it+++=it
in ^in++++=in
on ^in++++=on
two ^cd++++=two
sides ^nns++++=sides,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
behind ^in+pl+++=behind
it ^pp3+it+++=it
a ^at++++=a
brick ^nn++++=brick
warehouse ^nn++++=warehouse
presented ^vwbn+++xvbn+=presented
a ^at++++=a
wall ^nn++++=wall
as ^ql++++=as
blank ^jj++++=blank
as ^ql++++=as
civic ^jj+atrb+++=civic
progress ^nns+nom+++=progress.
. ^zz++++=EXTRAWORD
The ^ati++++=The
paint ^nn++++=paint
had ^vbd+hvd+aux++=had
scaled ^vprf+++xvbn+=scaled
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
balcony ^nn++++=balcony
sagged ^vbd+++xvbn+=sagged.
. ^zz++++=EXTRAWORD
A ^at++++=A
broken ^jj+atrb++xvbn+=broken
weathercock ^nn+++??+=weathercock
turned ^vbd+++xvbn+=turned
only ^rb+down+++=only
in ^in++++=in
violent ^jj+atrb+++=violent
storms ^nns++++=storms.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
house ^npl++++=house
retained ^vbd+++xvbn+=retained
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
ruined ^jj+atrb++xvbn+=ruined
vanity ^nn++++=vanity,
, ^zz++++=EXTRAWORD
like ^in++++=like
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman
wearing ^vwbg+++xvbg+=wearing
a ^at++++=a
stained ^jj+atrb++xvbn+=stained
satin ^nn++++=satin
gown ^nn++++=gown
because ^cs+cos+++=because
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
dared ^vprf+++xvbnx+=dared
tell ^vb++++=tell
her ^pp3o+pp3+++=her
the ^ati++++=the
ball ^nn++++=ball
was ^vbd+bedz+vrb++=was
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
The ^ati++++=The
servant ^nn+nom+++=servant
admitted ^vwbn+vpub++xvbn+=admitted
the ^ati++++=the
first ^od++++=first
ladies ^nns++++=ladies
without ^in++++=without
speaking ^xvbg+++xvbg+=speaking.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
bent ^vwbn+++xvbn+=bent
and ^cc++++=and
colorless ^jj++++=colorless
in ^in++++=in
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
service ^nn++++=service,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Tobe ^np+++??+=Tobe,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
years ^nns++++=years
most ^ap+emph+++=most
of ^in++++=of
us ^pp1o+pp1+++=us
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
him ^pp3o+pp3+++=him
merely ^rb+down+++=merely
" ^zz++++="the
the ^ati++++=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
employment ^nn+nom+++=employment
in ^cs+sub+++=in
that ^cs"++++=that
house ^npl++++=house
had ^vbd+hvd+aux++=had
erased ^vprf+++xvbnx+=erased
even ^rb++++=even
the ^ati++++=the
small ^jj+atrb+++=small
distinction ^nn+nom+++=distinction
of ^in++++=of
a ^at++++=a
name ^nn++++=name.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
the ^ati++++=the
visitors ^nns++++=visitors'
' ^zz++++=EXTRAWORD
cards ^nns++++=cards
on ^in++++=on
a ^at++++=a
tarnished ^jj+atrb++xvbn+=tarnished
tray ^nn++++=tray,
, ^zz++++=EXTRAWORD
carried ^jj+atrb++xvbn+=carried
food ^nn++++=food
from ^in++++=from
the ^ati++++=the
market ^nn++++=market,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
answered ^vbd+vpub++xvbn+=answered
questions ^nns+nom+++=questions
with ^in++++=with
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
lowered ^vbd+++xvbn+=lowered.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
was ^vbd+bedz+aux++=was
never ^rb++splt++=never
offered ^vpsv++agls+xvbnx+=offered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
imagined ^vbd+vprv+tht0+xvbn+=imagined
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
became ^vbd+++xvbn+=became,
, ^zz++++=EXTRAWORD
in ^in++++=in
our ^pp$+pp1+++=our
telling ^jj+++xvbg+=telling,
, ^zz++++=EXTRAWORD
larger ^jjr++++=larger
than ^in++++=than
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
morning ^nn++++=morning
of ^in++++=of
the ^ati++++=the
funeral ^nn++++=funeral
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
crossed ^j+++xvbn+=crossed
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
through ^in++++=through
the ^ati++++=the
back ^nn++++=back.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
saw ^vbd+vprv+tht0+xvbn+=saw
him ^pp3o+pp3+++=him
pass ^vb++++=pass
beneath ^in+pl+++=beneath
the ^ati++++=the
chinaberry ^nn++++=chinaberry
trees ^nns++++=trees
without ^in++++=without
hat ^nn++++=hat
or ^cc++++=or
bundle ^nn++++=bundle.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
toward ^in++++=toward
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
the ^ati++++=the
stable ^nn++++=stable,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
upstairs ^jjb+atrb+++=upstairs
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
through ^in++++=through
the ^ati++++=the
gate ^nn++++=gate
and ^cc++++=and
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
seen ^vbd+vprv++xvbn+=seen
in ^in++++=in
Jefferson ^np++++=Jefferson
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
departure ^nn++++=departure
caused ^vbd+++xvbn+=caused
less ^rbr++++=less
surprise ^nn++++=surprise
than ^in++++=than
it ^pp3+it+++=it
should ^md+nec+++=should
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
death ^nn++++=death
had ^vbd+hvd+aux++=had
released ^vprf+++xvbnx+=released
us ^pp1o+pp1+++=us
into ^in++++=into
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
curiosity ^nn+nom+++=curiosity,
, ^zz++++=EXTRAWORD
once ^rb+tm+++=once
granted ^vwbn+vsua++xvbn+=granted
the ^ati++++=the
dignity ^nn+nom+++=dignity
of ^in++++=of
mourning ^xvbg+++xvbg+=mourning,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
an ^at++++=an
energetic ^jj+atrb+++=energetic
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rooms ^nns++++=rooms
downstairs ^rn+pl+++=downstairs
smelled ^vwbn+++xvbn+=smelled
of ^in++++=of
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
camphor ^nn++++=camphor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shut ^xvbn+++xvbn+=shut
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
parlor ^nn++++=parlor
furniture ^nn++++=furniture
was ^vbd+bedz+vrb++=was
heavy ^jj+pred+++=heavy
and ^cc++++=and
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
upholstery ^nn+nom+++=upholstery
faded ^vbd+++xvbn+=faded
to ^in++++=to
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
old ^jj+atrb+++=old
bruises ^nns++++=bruises.
. ^zz++++=EXTRAWORD
A ^at++++=A
portrait ^nn++++=portrait
of ^in++++=of
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
father ^npt++++=father
stood ^vbd+++xvbn+=stood
above ^jjb++++=above
the ^ati++++=the
fireplace ^nn++++=fireplace,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
thrust ^vbd+++xvbn+=thrust
into ^in++++=into
his ^pp$+pp3+++=his
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
resting ^jj+++xvbg+=resting
upon ^in++++=upon
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
a ^at++++=a
chair ^nn++++=chair
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
too ^ql++++=too
delicate ^jj++++=delicate
to ^to++++=to
support ^vbi++++=support
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gilt ^jj+atrb+++=gilt
frame ^nn++++=frame
had ^vb+hv+vrb++=had
blackened ^jj++++=blackened
at ^in++++=at
the ^ati++++=the
corners ^nns+nom+++=corners.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
sunlight ^nn++++=sunlight
entered ^vbd+++xvbn+=entered
through ^in++++=through
the ^ati++++=the
slats ^nns++++=slats,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
brighten ^vb++++=brighten
the ^ati++++=the
room ^nn++++=room;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
merely ^rb+down+++=merely
gave ^vbd+++xvbn+=gave
the ^ati++++=the
dust ^nn++++=dust
a ^at++++=a
place ^nn++++=place
to ^to++++=to
reveal ^vbi+vprv+++=reveal
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
that ^tht+vcmp+++=that
parlor ^nn++++=parlor
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
for ^in++++=for
many ^ap++++=many
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
last ^rb++++=last
official ^jj+atrb+++=official
visitors ^nns++++=visitors
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
members ^nns+nom+++=members
of ^in++++=of
the ^ati++++=the
Board ^nn++++=Board
of ^in++++=of
Aldermen ^nns++++=Aldermen,
, ^zz++++=EXTRAWORD
sent ^j+++xvbn+=sent
to ^to++++=to
discuss ^vbi++++=discuss
taxes ^nns++++=taxes.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
eight ^cd++++=eight
years ^nns++++=years
before ^cs+sub+++=before
Miss ^npt++++=Miss
Emily ^np++++=Emily
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
younger ^jjr+atrb+++=younger
generation ^nn+nom+++=generation
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
charge ^nn++++=charge
of ^in++++=of
municipal ^jj+atrb+++=municipal
affairs ^nns++++=affairs.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
believed ^vbd+vprv++xvbnx+=believed
records ^vbz+vpub+++=records
should ^md+nec+++=should
mean ^vb+vprv+++=mean
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said
and ^cc++++=and
streets ^nns++++=streets
should ^md+nec+++=should
bear ^vb+vprv+++=bear
numbers ^nns+nom+++=numbers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
possessed ^vbd+++xvbnx+=possessed
that ^dt+dem+++=that
confidence ^nn+nom+++=confidence
peculiar ^jj++++=peculiar
to ^in++++=to
men ^nns++++=men
who ^whp+rel+subj++=who
suppose ^vb+vprv+tht0++=suppose
disorder ^nn+nom+++=disorder
begins ^vbz++++=begins
only ^rb+down+++=only
where ^wrb+who+++=where
their ^pp$+pp3+++=their
memory ^nn++++=memory
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
The ^ati++++=The
books ^nns++++=books
showed ^vbd+vprv++xvbn+=showed
that ^tht+vcmp+++=that
the ^ati++++=the
Grierson ^np+++??+=Grierson
property ^nn++++=property
owed ^vbd+++xvbn+=owed
taxes ^nns++++=taxes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
older ^jjr+atrb+++=older
men ^nns++++=men
explained ^vbd+vpub++xvbn+=explained
that ^tht+vcmp+++=that
Colonel ^npt++++=Colonel
Sartoris ^np+++??+=Sartoris,
, ^zz++++=EXTRAWORD
during ^in++++=during
his ^pp$+pp3+++=his
term ^nn++++=term
as ^ql++++=as
mayor ^npt++++=mayor,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
excused ^vprf+++xvbnx+=excused
Miss ^npt++++=Miss
Emily ^np++++=Emily
from ^in++++=from
payment ^nn+nom+++=payment
after ^in++++=after
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
death ^nn++++=death.
. ^zz++++=EXTRAWORD
No ^at++++=No
document ^nn+nom+++=document
said ^vbd+vpub++xvbn+=said
so ^ql++++=so
plainly ^rb++++=plainly.
. ^zz++++=EXTRAWORD
Colonel ^npt++++=Colonel
Sartoris ^np+++??+=Sartoris
had ^vbd+hvd+aux++=had
preferred ^vprf+++xvbnx+=preferred
arrangements ^nns+nom+++=arrangements
that ^tht+rel+subj++=that
depended ^vwbn+++xvbn+=depended
upon ^in++++=upon
honor ^nn++++=honor,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
honor ^nn++++=honor
left ^vbd+++xvbn+=left
no ^at++++=no
paper ^nn++++=paper
to ^to++++=to
contradict ^vbi++++=contradict
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Notices ^nns++++=Notices
were ^vbd+bed+aux++=were
mailed ^vpsv++agls+xvbnx+=mailed.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
came ^vbd+++xvbnx+=came
back ^jjb++++=back
unanswered ^jj++++=unanswered.
. ^zz++++=EXTRAWORD
A ^at++++=A
formal ^jj+atrb+++=formal
letter ^nn++++=letter
requested ^vbd+vsua++xvbn+=requested
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
appearance ^nn+nom+++=appearance
at ^in++++=at
the ^ati++++=the
courthouse ^nn+++??+=courthouse.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
replied ^vbd+vpub++xvbnx+=replied
on ^in++++=on
thick ^jj++++=thick,
, ^zz++++=EXTRAWORD
yellow ^jj++++=yellow-edged
- ^zz++++=EXTRAWORD
edged ^vbd+++xvbn+=EXTRAWORD
stationery ^nn+nom+++=stationery
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
no ^at++++=no
longer ^rbr++++=longer
went ^vbd+++xvbn+=went
abroad ^rb+pl+++=abroad.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
the ^ati++++=the
aldermen ^npt++++=aldermen
appointed ^vwbn+++xvbn+=appointed
a ^at++++=a
committee ^nn+nom+++=committee
and ^cc++++=and
called ^vpsv++agls+xvbn+=called
upon ^in++++=upon
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
received ^vbd+++xvbnx+=received
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
parlor ^nn++++=parlor,
, ^zz++++=EXTRAWORD
dressed ^j+++xvbn+=dressed
in ^in++++=in
black ^nn++++=black,
, ^zz++++=EXTRAWORD
a ^at++++=a
small ^jj+atrb+++=small
gold ^nn++++=gold
chain ^nn++++=chain
descending ^vwbg+++xvbg+=descending
from ^in++++=from
her ^pp$+pp3+++=her
waist ^nn++++=waist
and ^cc++++=and
vanishing ^vbg+++xvbg+=vanishing
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her
belt ^nn++++=belt.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
thick ^jj++++=thick
through ^in++++=through
the ^ati++++=the
body ^nn++++=body,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
face ^nn++++=face,
, ^zz++++=EXTRAWORD
swollen ^jj++++=swollen
and ^cc++++=and
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
seemed ^j+++xvbn+=seemed
molded ^jj+++xvbn+=molded
from ^in++++=from
wax ^nn++++=wax
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
left ^vpsv++agls+xvbnx+=left
too ^ql++++=too
near ^in+pl+++=near
heat ^nn++++=heat.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
dark ^jj+atrb+++=dark
points ^nns++++=points
in ^cs+sub+++=in
that ^cs"++++=that
pallor ^nn++++=pallor,
, ^zz++++=EXTRAWORD
moving ^vbg+++xvbg+=moving
from ^in++++=from
one ^cd1++++=one
visitor ^nn++++=visitor
to ^in++++=to
another ^dt++++=another
without ^in++++=without
haste ^nn++++=haste.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
the ^ati++++=the
portrait ^nn++++=portrait
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father
made ^vbd+++xvbn+=made
the ^ati++++=the
young ^jj+atrb+++=young
officials ^nns+nom+++=officials
appear ^vb+seem+++=appear
temporary ^jj++++=temporary.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
explained ^vbd+vpub++xvbnx+=explained
the ^ati++++=the
assessment ^nn+nom+++=assessment.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
owe ^vb++++=owe
the ^ati++++=the
town ^nn++++=town
nothing ^pn++++=nothing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chairman ^npt+nom+++=chairman
cleared ^vwbn+++xvbn+=cleared
his ^pp$+pp3+++=his
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
records ^nns++++=records
indicate ^nn+nom+++=indicate
" ^zz++++="
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
may ^md+pos+++=may
consult ^vb++++=consult
Colonel ^npt++++=Colonel
