# ^zz++++=#
The ^ati++++=THE
procurable ^jj++++=procurable.
. ^zz++++=EXTRAWORD
-- ^--+clp+++=--The
the ^ati++++=EXTRAWORD
scene ^nn++++=scene
is ^vbz+bez+vrb++=is
the ^ati++++=the
exterior ^nn++++=exterior
of ^in++++=of
a ^at++++=a
cottage ^nn+nom+++=cottage
in ^in++++=in
rural ^jj+atrb+++=rural
West ^np+pl+++=West
Issacshire ^np+++??+=Issacshire.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^cs+sub+++=that
economical ^jj+atrb+++=economical
theatrical ^jj+atrb+++=theatrical
hour ^nn++++=hour
which ^whp+rel+subj++=which
can ^md+pos+++=can
pass ^vb++++=pass
for ^in++++=for
either ^dtx++++=either
if ^cs+cnd+++=if
the ^ati++++=the
footlights ^nns++++=footlights
are ^vb+ber+aux++=are
lowered ^vpsv++agls+xvbnx+=lowered.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
hills ^nns++++=hills
roll ^nn++++=roll
away ^rp+pl+++=away
with ^in++++=with
the ^ati++++=the
patient ^nn++++=patient
expression ^nn++++=expression
of ^in++++=of
hills ^nns++++=hills
that ^tht+rel+subj++=that
have ^vb+hv+aux++=have
rolled ^vprf+++xvbnx+=rolled
away ^rp+pl+++=away
nightly ^rb++++=nightly
for ^in++++=for
three ^cd++++=three
hundred ^cd++++=hundred
performances ^nns+nom+++=performances.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
left ^nn+++xvbn+=left
is ^vbz+bez+vrb++=is
a ^at++++=a
haystack ^nn+++??+=haystack.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
right ^nn++++=right
is ^vbz+bez+vrb++=is
another ^dt++++=another
haystack ^nn+++??+=haystack,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
the ^ati++++=the
management ^nn+nom+++=management
has ^vbz+hvz+aux++=has
spent ^vprf+++xvbnx+=spent
the ^ati++++=the
money ^nn++++=money
on ^in++++=on
critics ^nns++++=critics.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
them ^pp3o+pp3+++=them
stands ^vbz++++=stands
the ^ati++++=the
cottage ^nn+nom+++=cottage,
, ^zz++++=EXTRAWORD
leaning ^vbg+++xvbg+=leaning
quaintly ^jj++++=quaintly
upon ^in++++=upon
a ^at++++=a
Mccormick ^np+++??+=McCormick
harvester ^nn+nom+++=harvester.
. ^zz++++=EXTRAWORD
A ^at++++=A
rose ^nn+++xvbn+=rose
climbs ^nns++++=climbs
the ^ati++++=the
wall ^nn++++=wall
but ^cc++++=but
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
stopped ^vpsv++by+xvbnx+=stopped
by ^in++++=by
a ^at++++=a
second ^od++++=second
mortgage ^nn+nom+++=mortgage.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
should ^md+nec+++=should
be ^vb+be+vrb++=be
cows ^nns++++=cows
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
cows ^nns++++=cows
are ^vb+ber+vrb++=are
unavailable ^jj+pred+++=unavailable,
, ^zz++++=EXTRAWORD
two ^cd++++=two
members ^nns+nom+++=members
of ^in++++=of
the ^ati++++=the
orchestra ^nn++++=orchestra
may ^md+pos+++=may
chew ^vb++++=chew
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
Mr ^npt++++=MR.
. ^zz++++=EXTRAWORD
Icky ^np++++=ICKY
sits ^vbz++++=sits
before ^in++++=before
the ^ati++++=the
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
white ^jj+atrb+++=white
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
a ^at++++=a
brown ^jj+atrb+++=brown
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
green ^nn++++=green
trousers ^nns+nom+++=trousers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
purple ^jj+atrb+++=purple
soul ^nn++++=soul
of ^in++++=of
an ^at++++=an
agricultural ^jj+atrb+++=agricultural
sunset ^nn++++=sunset.
. ^zz++++=EXTRAWORD
At ^in++++=At
his ^pp$+pp3+++=his
feet ^nns++++=feet
sits ^vbz++++=sits
Peter ^np++++=PETER,
, ^zz++++=EXTRAWORD
aged ^jj++++=aged
twelve ^cd++++=twelve
or ^cc++++=or
sixteen ^cd++++=sixteen
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
child ^nn++++=child-labour
- ^zz++++=EXTRAWORD
labour ^nn++++=EXTRAWORD
laws ^nns++++=laws.
. ^zz++++=EXTRAWORD
Peter ^np++++=PETER
is ^vbz+bez+aux++=is
gazing ^vbg+++xvbgx+=gazing
upward ^jjb++++=upward
with ^in++++=with
spiritual ^jj+atrb+++=spiritual
attention ^nn+nom+++=attention,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
actually ^rb+amp+++=actually
watching ^vbg+++xvbg+=watching
a ^at++++=a
beetle ^nn++++=beetle
climb ^nn++++=climb
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Icky ^np++++=Icky's
's ^$++++=EXTRAWORD
boot ^nn++++=boot.
. ^zz++++=EXTRAWORD
A ^at++++=A
pause ^nn++++=pause
full ^jj++++=full
of ^in++++=of
England ^np++++=England.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Peter ^np++++=Peter,
, ^zz++++=EXTRAWORD
laddie ^nn+++??+=laddie,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
I ^pp1a+pp1+++=I
ever ^rb++++=ever
told ^vbd+vpub+tht0+xvbn+=told
ye ^pp2+pp2+++=ye
of ^in++++=of
my ^pp$+pp1+++=my
youth ^nn++++=youth?
? ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
Seven ^cd++++=Seven
times ^nns++++=times
since ^in++++=since
luncheon ^nn++++=luncheon.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Then ^rn+tm+++=Then
ye ^pp2+pp2+++=ye
will ^md+prd+++=will
understand ^vb+vprv+tht0++=understand
it ^pp3+it+++=it
better ^jjr++++=better
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
wicked ^jj+atrb+++=wicked
man ^nn++++=man
in ^in++++=in
them ^pp3o+pp3+++=them
days ^nns++++=days.
. ^zz++++=EXTRAWORD
A ^at++++=A
criminal ^nn+nom+++=criminal.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
murder ^vb++++=murder
anybody ^pn++++=anybody?
? ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Nay ^uh++++=Nay.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sold ^vbd+++xvbnx+=sold
a ^at++++=a
horse ^nn++++=horse
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
To ^to++++=To
two ^cd++++=two
people ^nns++++=people?
? ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
That ^tht+rel+subj++=That
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sold ^vbd+++xvbnx+=sold
him ^pp3o+pp3+++=him
twice ^rb++++=twice
to ^in++++=to
the ^ati++++=the
same ^ap++++=same
bishop ^nn++++=bishop.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
Why ^wrb+who+++=Why?
? ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
He ^pp3a+pp3+++=He
kept ^vbd+++xvbnx+=kept
forgetting ^vbg+vprv++xvbg+=forgetting.
. ^zz++++=EXTRAWORD
( ^zz++++=(PETER
peter ^np++++=EXTRAWORD
considers ^nns+nom+++=considers
the ^ati++++=the
tragedy ^nn++++=tragedy
of ^in++++=of
episcopal ^jj+atrb+++=episcopal
life ^nn++++=life.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Ay ^uh++++=Ay,
, ^zz++++=EXTRAWORD
Peter ^np++++=Peter,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
blood ^nn++++=blood
in ^in++++=in
my ^pp$+pp1+++=my
veins ^nns++++=veins
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Hot ^jj+atrb+++=Hot
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
Dangerous ^jj+atrb+++=Dangerous
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
smugglers ^nns+nom+++=smugglers,
, ^zz++++=EXTRAWORD
poets ^nns++++=poets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
subscribed ^vbd+++xvbn+=subscribed
to ^in++++=to
a ^at++++=a
London ^np++++=London
review ^nn++++=review.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
a ^at++++=a
midnight ^nn++++=midnight
have ^vb+hv+aux++=have
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
beneath ^in+pl+++=beneath
a ^at++++=a
moon ^np++++=moon
like ^in++++=like
yon ^nn+++??+=yon
( ^zz++++=(He
he ^pp3a+pp3+++=EXTRAWORD
points ^nns++++=points.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
no ^at++++=no
moon ^np++++=moon.
. ^zz++++=EXTRAWORD
A ^at++++=A
stagehand ^nn+++??+=stagehand
hurriedly ^rb++++=hurriedly
pushes ^vbz++++=pushes
one ^pn++++=one
over ^in++++=over
the ^ati++++=the
hill ^nn++++=hill.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
plotting ^vbg+++xvbg+=plotting
dark ^jj+atrb+++=dark
deeds ^nns++++=deeds
against ^in++++=against
society ^nn++++=society.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
What ^wdt+who+++=What
cured ^vbd+++xvbn+=cured
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Glands ^np+++??+=Glands.
. ^zz++++=EXTRAWORD
**peter** ^jj+++??+=**PETER**
Whose ^whp+who+++=Whose?
? ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
I ^pp1a+pp1+++=I
never ^rb++++=never
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
indelicate ^jj++++=indelicate.
. ^zz++++=EXTRAWORD
A ^at++++=A
scientific ^jj+atrb+++=scientific
gentleman ^nn+nom+++=gentleman
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
Vienna ^np++++=Vienna
with ^in++++=with
a ^at++++=a
carpetbag ^nn+++??+=carpetbag
and ^cc++++=and
transplanted ^jj+++xvbn+=transplanted
three ^cd++++=three
of ^in++++=of
them ^pp3o+pp3+++=them
into ^in++++=into
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Since ^cs+sub+++=Since
that ^dt+dem+++=that
hour ^nn++++=hour
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
young ^jj++++=young.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
You ^pp2+pp2+++=You
look ^vb++++=look
seventy ^cd++++=seventy-nine.
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
That ^tht+rel+subj++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
young ^jj+atrb+++=young
look ^nn++++=look
in ^in++++=in
West ^np+pl+++=West
Issacshire ^np+++??+=Issacshire.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
operation ^nn+nom+++=operation
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
like ^in++++=like
a ^at++++=a
cathedral ^nn+nom+++=cathedral.
. ^zz++++=EXTRAWORD
( ^zz++++=(He
he ^pp3a+pp3+++=EXTRAWORD
removes ^vbz++++=removes
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
bald ^jj+atrb+++=bald
head ^jjb+atrb+++=head
glows ^nns+++??+=glows
with ^in++++=with
moral ^jj+atrb+++=moral
tranquillity ^nn+nom+++=tranquillity.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
The ^ati++++=The
gentleman ^nn+nom+++=gentleman
also ^rb++++=also
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
to ^to++++=to
rub ^vbi++++=rub
soil ^nn++++=soil
on ^in++++=on
my ^pp$+pp1+++=my
head ^jjb++++=head
every ^at++++=every
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
strengthens ^vbz++++=strengthens
the ^ati++++=the
roots ^nns++++=roots.
. ^zz++++=EXTRAWORD
( ^zz++++=(He
he ^pp3a+pp3+++=EXTRAWORD
takes ^vbz++++=takes
a ^at++++=a
handful ^nn+nom+++=handful
of ^in++++=of
earth ^nn++++=earth
and ^cc++++=and
rubs ^nns+++??+=rubs
it ^pp3+it+++=it
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small
green ^nn++++=green
shoot ^vb++++=shoot
immediately ^rb+tm+++=immediately
appears ^vbz+seem+++=appears.
. ^zz++++=EXTRAWORD
Peter ^np++++=PETER
plucks ^nns+++??+=plucks
it ^pp3+it+++=it.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
radish ^nn++++=radish.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
The ^ati++++=The
Ickys ^np+++??+=Ickys
have ^vb+hv+aux++=have
always ^rb++splt++=always
matured ^vprf+++xvbnx+=matured
early ^jj++++=early.
. ^zz++++=EXTRAWORD
( ^zz++++=(He
he ^pp3a+pp3+++=EXTRAWORD
sighs ^nns++++=sighs,
, ^zz++++=EXTRAWORD
using ^vbg+++xvbg+=using
both ^abx++++=both
lungs ^nns++++=lungs
and ^cc++++=and
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
harmonium ^nn++++=harmonium.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
science ^nn+nom+++=science
cannot ^md+pos+not++=cannot
replace ^vb++++=replace
a ^at++++=a
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
Since ^cs+sub+++=Since
Ulsa ^np+++??+=Ulsa
went ^vbd+++xvbn+=went
to ^in++++=to
Lunnon ^np+++??+=Lunnon,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
old ^jj+atrb+++=old
cottage ^nn+nom+++=cottage
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
forty ^cd++++=forty-seven
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
people ^nns++++=people
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Spiritually ^rb++++=Spiritually
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
forty ^cd++++=forty-seven
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
spiritualists ^nns+nom+++=spiritualists
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Do ^vb+do+aux++=Do
not ^xnot++not++=not
answer ^vb++++=answer
quaintness ^nns+nom+++=quaintness,
, ^zz++++=EXTRAWORD
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
bruises ^nns++++=bruises
easily ^rb++++=easily.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gazes ^nns+++??+=gazes
toward ^in++++=toward
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Ulsa ^np+++??+=Ulsa
wrote ^vbd+vprv++xvbn+=wrote
that ^tht+vcmp+++=that
Lunnon ^np+++??+=Lunnon
was ^vbd+bedz+vrb++=was
Life ^nn++++=Life.
. ^zz++++=EXTRAWORD
Life ^nn++++=Life
with ^in++++=with
a ^at++++=a
capital ^nn++++=capital
Jazz ^nn++++=Jazz.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
has ^vbz+hvz+aux++=has
seen ^vprf+++xvbnx+=seen
restaurants ^nns+nom+++=restaurants
where ^wrb+who+++=where
supper ^nn++++=supper
begins ^vbz++++=begins
after ^cs+sub+++=after
bedtime ^nn++++=bedtime
and ^cc++++=and
ladies ^nns++++=ladies
whose ^whp+rel+obj++=whose
grandmothers ^nns+nom+++=grandmothers
are ^vb+ber+vrb++=are
still ^rb+atrb+++=still
younger ^jjr+pred+++=younger
than ^in++++=than
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
will ^md+prd+++=will
never ^rb++splt++=never
come ^vb++++=come
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
soil ^nn++++=soil.
. ^zz++++=EXTRAWORD
Ulsa ^np+++??+=ULSA
enters ^vbz++++=enters
abruptly ^rb++++=abruptly
through ^in++++=through
the ^ati++++=the
cottage ^nn+nom+++=cottage
door ^nn++++=door,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
last ^ap++++=last
heard ^vprf+++xvbn+=heard
of ^in++++=of
in ^in++++=in
London ^np++++=London.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+aux++=is
dressed ^vpsv++agls+xvbnx+=dressed
in ^in++++=in
the ^ati++++=the
latest ^jjt+atrb+++=latest
fashion ^nn++++=fashion,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
yet ^rb++++=yet
been ^vprf+ben+aux+xvbn+=been
invented ^vpsv++agls+xvbnx+=invented.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
possesses ^nns+nom+++=possesses
the ^ati++++=the
tranquil ^jj+atrb+++=tranquil
absence ^nn+nom+++=absence
of ^in++++=of
perspective ^nn++++=perspective
found ^vbd+vprv++xvbn+=found
in ^in++++=in
primitive ^jj+atrb+++=primitive
paintings ^nns++++=paintings.
. ^zz++++=EXTRAWORD
**ulsa** ^nn+++??+=**ULSA**
Feyther ^np+++??+=Feyther!
! ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Ulsa ^np+++??+=Ulsa!
! ^zz++++=EXTRAWORD
( ^zz++++=(They
they ^pp3a+pp3+++=EXTRAWORD
embrace ^vb++++=embrace.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
they ^pp3a+pp3+++=they
fail ^vb++++=fail
to ^to+vcmp+++=to
meet ^vbi++++=meet
in ^in++++=in
the ^ati++++=the
middle ^jjb++++=middle,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cottage ^nn+nom+++=cottage
may ^md+pos+++=may
be ^vb+be+aux++=be
moved ^vpsv++agls+xvbnx+=moved.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
**ulsa** ^nn+++??+=**ULSA**
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
home ^nr++++=home.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Home ^nr++++=Home!
! ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
word ^nn++++=word!
! ^zz++++=EXTRAWORD
The ^ati++++=The
deep ^jj+atrb+++=deep
word ^nn++++=word!
! ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
brought ^vprf+++xvbnx+=brought
strong ^jj+atrb+++=strong
men ^nns++++=men
to ^in++++=to
their ^pp$+pp3+++=their
knees ^nns++++=knees
and ^cc++++=and
weak ^jj+atrb+++=weak
men ^nns++++=men
to ^in++++=to
the ^ati++++=the
suburbs ^nns++++=suburbs!
! ^zz++++=EXTRAWORD
**ulsa** ^nn+++??+=**ULSA**
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
my ^pp$+pp1+++=my
trunk ^nn++++=trunk
at ^in++++=at
the ^ati++++=the
station ^nn+nom+++=station.
. ^zz++++=EXTRAWORD
**mr ^nn+++??+=**MR.
. ^zz++++=EXTRAWORD
Icky** ^np+++??+=ICKY**
Then ^rn+tm+++=Then
ye ^pp2+pp2+++=ye
have ^vb+hv+aux++=have
not ^xnot++not++=not
come ^vb++++=come
home ^nr++++=home
completely ^rb+amp+++=completely.
. ^zz++++=EXTRAWORD
**ulsa** ^nn+++??+=**ULSA**
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
pursued ^vpsv++agls+xvbnx+=pursued.
. ^zz++++=EXTRAWORD
**peter** ^nn+++??+=**PETER**
By ^in++++=By
the ^ati++++=the
police ^nns++++=police?
? ^zz++++=EXTRAWORD
**ulsa** ^nn+++??+=**ULSA**
By ^in++++=By
wealth ^nn++++=wealth.
. ^zz++++=EXTRAWORD
A ^at++++=A
motor ^nn++++=motor
horn ^np++++=horn
sounds ^nns++++=sounds
offstage ^nn+nom+++=offstage
with ^in++++=with
the ^ati++++=the
polished ^jj+atrb+++=polished
melancholy ^nn++++=melancholy
of ^in++++=of
a ^at++++=a
Rolls ^nns++++=Rolls-Royce.
- ^zz++++=EXTRAWORD
royce ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Rodney ^np++++=RODNEY
Divine ^jj++++=DIVINE
enters ^vbz++++=enters.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wears ^vbz++++=wears
a ^at++++=a
perfect ^jj+atrb+++=perfect
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
perfect ^jj+atrb+++=perfect
gloves ^nns++++=gloves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
imperfect ^jj+atrb+++=imperfect
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
indicates ^nns+nom+++=indicates
that ^tht+vcmp+++=that
