At ^rb++++=At
The ^ati++++=The
convict ^nn+++??+=convict-labor
- ^zz++++=EXTRAWORD
labor ^nn++++=EXTRAWORD
contracts ^nns++++=contracts.
. ^zz++++=EXTRAWORD
Morrison ^np++++=Morrison's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
rested ^vbd+++xvbn+=rested
upon ^in++++=upon
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
passed ^vbd+++xvbn+=passed
unwillingly ^rb++++=unwillingly
to ^in++++=to
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
Snow ^nn++++=Snow
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
during ^in++++=during
the ^ati++++=the
night ^nn++++=night.
. ^zz++++=EXTRAWORD
The ^ati++++=The
roofs ^nns++++=roofs
of ^in++++=of
the ^ati++++=the
capital ^nn++++=capital
lay ^vbd+++xvbn+=lay
white ^jj++++=white
and ^cc++++=and
still ^rb++++=still
beneath ^in+pl+++=beneath
a ^at++++=a
colorless ^jj+atrb+++=colorless
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beyond ^in++++=beyond
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
town ^nn++++=town
thinned ^vbd+++xvbn+=thinned
into ^in++++=into
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
the ^ati++++=the
roads ^nns++++=roads
ran ^vbd+++xvbn+=ran
like ^in++++=like
gray ^np++++=gray
threads ^nns++++=threads
through ^in++++=through
the ^ati++++=the
whiteness ^nns+nom+++=whiteness.
. ^zz++++=EXTRAWORD
Sleigh ^np+++??+=Sleigh
bells ^nns++++=bells
sounded ^vbd+++xvbn+=sounded
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
in ^in++++=in
the ^ati++++=the
street ^nn++++=street
below ^rb++++=below.
. ^zz++++=EXTRAWORD
In ^in++++=In
less ^rbr++++=less
than ^in++++=than
an ^at++++=an
hour ^nn++++=hour
those ^dt+dem+++=those
streets ^nns++++=streets
would ^md+prd+++=would
be ^vb+be+vrb++=be
alive ^jj+pred+++=alive
with ^in++++=with
the ^ati++++=the
inaugural ^jj+atrb+++=inaugural
procession ^nn++++=procession.
. ^zz++++=EXTRAWORD
Frank ^np++++=Frank
Leyman ^np+++??+=Leyman
would ^md+prd+++=would
take ^vb++++=take
the ^ati++++=the
oath ^nn++++=oath
at ^in++++=at
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
retiring ^jj+++xvbg+=retiring
Governor ^npt++++=Governor
leaned ^vbd+++xvbn+=leaned
back ^jjb++++=back
in ^in++++=in
his ^pp$+pp3+++=his
chair ^nn++++=chair
and ^cc++++=and
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
against ^in++++=against
his ^pp$+pp3+++=his
eyelids ^nns++++=eyelids.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
not ^xnot++not++=not
slept ^vprf+++xvbn+=slept.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
lowered ^vbd+++xvbnx+=lowered
his ^pp$+pp3+++=his
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
gray ^np++++=gray
with ^in++++=with
fatigue ^nn++++=fatigue.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
vicious ^jj+atrb+++=vicious
face ^nn++++=face,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
even ^rb++++=even
a ^at++++=a
dishonest ^jj+atrb+++=dishonest
one ^pn++++=one
in ^in++++=in
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
acceptation ^nn+nom+++=acceptation
of ^in++++=of
that ^dt+dem+++=that
word ^nn++++=word.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
yielded ^vprf+++xvbnx+=yielded
often ^rb+cnj+++=often,
, ^zz++++=EXTRAWORD
protested ^j+++xvbn+=protested
seldom ^rb+cnj+++=seldom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
ceased ^vbd+++xvbn+=ceased
to ^to++++=to
distinguish ^vbi++++=distinguish
clearly ^rb++++=clearly
between ^in++++=between
consent ^nn++++=consent
and ^cc++++=and
obedience ^nn+nom+++=obedience.
. ^zz++++=EXTRAWORD
A ^at++++=A
light ^nn++++=light
tap ^nn++++=tap
came ^vbd+++xvbn+=came
at ^in++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Come."
come ^vprf+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harvey ^np++++=Harvey
Francis ^np++++=Francis
entered ^vbd+++xvbn+=entered
without ^in++++=without
waiting ^xvbg+++xvbg+=waiting
for ^in++++=for
a ^at++++=a
second ^od++++=second
permission ^nn++++=permission.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
brought ^vbd+++xvbnx+=brought
with ^in++++=with
him ^pp3o+pp3+++=him
the ^ati++++=the
outer ^jjb+atrb+++=outer
air ^nn++++=air,
, ^zz++++=EXTRAWORD
the ^ati++++=the
odor ^nn++++=odor
of ^in++++=of
a ^at++++=a
good ^jj+atrb+++=good
cigar ^nn++++=cigar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
easy ^jj+atrb+++=easy
vitality ^nn+nom+++=vitality
of ^in++++=of
a ^at++++=a
man ^nn++++=man
to ^to++++=to
whom ^whp+wpor+++=whom
every ^at++++=every
room ^nn++++=room,
, ^zz++++=EXTRAWORD
public ^jj++++=public
or ^cc+phrs+++=or
private ^jj++++=private,
, ^zz++++=EXTRAWORD
offered ^j+++xvbn+=offered
an ^at++++=an
entree ^nn++++=entree.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fur ^nn++++=fur-lined
- ^zz++++=EXTRAWORD
lined ^jj+atrb++xvbn+=EXTRAWORD
coat ^nn++++=coat
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open
over ^in++++=over
immaculate ^jj+atrb+++=immaculate
morning ^nn++++=morning
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
A ^at++++=A
white ^jj+atrb+++=white
carnation ^np+nom+++=carnation
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
his ^pp$+pp3+++=his
buttonhole ^nn++++=buttonhole.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
John ^np++++=John,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
last ^jj+atrb+++=last
lap ^nn++++=lap."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morrison ^np++++=Morrison
made ^vbd+++xvbn+=made
a ^at++++=a
motion ^nn++++=motion
toward ^in++++=toward
a ^at++++=a
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Francis ^np++++=Francis
remained ^vbd+++xvbn+=remained
standing ^vbg+++xvbg+=standing.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
glance ^nn++++=glance
moved ^vbd+++xvbn+=moved
over ^in++++=over
the ^ati++++=the
empty ^jj+atrb+++=empty
walls ^nns++++=walls
and ^cc++++=and
the ^ati++++=the
cleared ^jj+atrb++xvbn+=cleared
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
" ^zz++++="Housecleaning,
housecleaning ^jj+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
a ^at++++=a
thorough ^jj+atrb+++=thorough
job ^nn++++=job."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nearly."
nearly ^rb+down+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Francis ^np++++=Francis's
's ^$++++=EXTRAWORD
glance ^nn++++=glance
touched ^vbd+++xvbn+=touched
the ^ati++++=the
bundle ^nn++++=bundle
at ^in++++=at
the ^ati++++=the
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rested ^vbd+++xvbn+=rested
there ^rn+pl+++=there
for ^in++++=for
no ^at++++=no
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
second ^od++++=second.
. ^zz++++=EXTRAWORD
" ^zz++++="Nearly,"
nearly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
repeated ^vbd+++xvbnx+=repeated.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
quite ^rb++++=quite
right ^jj+pred+++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^rn+pl+++=There
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
something ^pn++++=something
in ^in++++=in
his ^pp$+pp3+++=his
tone ^nn++++=tone
which ^whp+rel+subj++=which
converted ^xvbn+++xvbn+=converted
statements ^nns+nom+++=statements
into ^in++++=into
instructions ^nns+nom+++=instructions
without ^in++++=without
making ^xvbg+++xvbg+=making
them ^pp3o+pp3+++=them
sound ^jj++++=sound
imperative ^jj++++=imperative.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
never ^rb++splt++=never
commanded ^vprf+++xvbnx+=commanded
Morrison ^np++++=Morrison.
. ^zz++++=EXTRAWORD
Commands ^nns++++=Commands
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
resented ^vpsv++agls+xvbnx+=resented.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
merely ^rb+down+splt++=merely
made ^vprf+++xvbnx+=made
" ^zz++++="suggestions,"
suggestions ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
pointed ^vprf+++xvbnx+=pointed
out ^rp+pl+++=out
necessities ^nns+nom+++=necessities,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
shown ^vprf+++xvbnx+=shown
how ^wrb+who+whcl++=how
one ^cd1++++=one
appointment ^nn+nom+++=appointment
would ^md+prd+++=would
satisfy ^vb++++=satisfy
organized ^jj+atrb++xvbn+=organized
labour ^nn++++=labour,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
another ^dt++++=another
would ^md+prd+++=would
hold ^vb+vprv+++=hold
the ^ati++++=the
western ^jj+atrb+++=western
counties ^nns++++=counties,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
a ^at++++=a
third ^nn++++=third
would ^md+prd+++=would
prevent ^vb++++=prevent
an ^at++++=an
unfortunate ^jj+atrb+++=unfortunate
quarrel ^nn++++=quarrel
among ^in++++=among
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
Always ^rb++++=Always
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
reasons ^nns++++=reasons
practical ^jj++++=practical,
, ^zz++++=EXTRAWORD
fluent ^jj+atrb+++=fluent,
, ^zz++++=EXTRAWORD
unanswerable ^jj+atrb+++=unanswerable
reasons ^nns++++=reasons.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them
stood ^vbd+++xvbn+=stood
the ^ati++++=the
machine ^nn++++=machine,
, ^zz++++=EXTRAWORD
invisible ^jj++++=invisible
but ^cc+phrs+++=but
exact ^jj++++=exact,
, ^zz++++=EXTRAWORD
rewarding ^jj+++xvbg+=rewarding
and ^cc+phrs+++=and
punishing ^jj+++xvbg+=punishing
through ^in++++=through
a ^at++++=a
thousand ^cd++++=thousand
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Francis ^np++++=Francis
walked ^vbd+++xvbn+=walked
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+aux++=are
expecting ^vbg+vprv++xvbgx+=expecting
a ^at++++=a
crowd ^nn++++=crowd,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
observed ^vbd+vprv++xvbnx+=observed.
. ^zz++++=EXTRAWORD
" ^zz++++="Leyman
leyman ^jj++++=EXTRAWORD
has ^vbz+hvz+aux++=has
caught ^vprf+++xvbnx+=caught
the ^ati++++=the
young ^jj+atrb+++=young
fellows ^nns++++=fellows'
' ^zz++++=EXTRAWORD
fancy ^jj++++=fancy.
. ^zz++++=EXTRAWORD
Clean ^jj+atrb+++=Clean
government ^nn+nom+++=government,
, ^zz++++=EXTRAWORD
open ^jj+atrb+++=open
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
the ^ati++++=the
public ^nn++++=public
trust ^vb+vprv+++=trust
fine ^jj+atrb+++=fine
phrases ^nns++++=phrases
for ^in++++=for
an ^at++++=an
inaugural ^jj+atrb+++=inaugural
address ^nns+nom+++=address."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
believes ^vbz+vprv+++=believes
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morrison ^np++++=Morrison
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Francis ^np++++=Francis
turned ^vbd+++xvbn+=turned,
, ^zz++++=EXTRAWORD
amused ^j+++xvbn+=amused
rather ^rb++++=rather
than ^cs+sub+++=than
offended ^xvbn+++xvbn+=offended.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
he ^pp3a+pp3+++=he
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+aux++=is
what ^wdt+who+++=what
makes ^vbz++++=makes
him ^pp3o+pp3+++=him
effective ^jj++++=effective
on ^in++++=on
a ^at++++=a
platform ^nn++++=platform."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
believed ^vbd+vprv++xvbnx+=believed
them ^pp3o+pp3+++=them
before ^cs+sub+++=before
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
platform ^nn++++=platform."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
may ^md+pos+++=may
believe ^vb+vprv+++=believe
them ^pp3o+pp3+++=them
afterward ^rb++++=afterward.
. ^zz++++=EXTRAWORD
Belief ^nn++++=Belief
is ^vbz+bez+vrb++=is
no ^at++++=no
obstacle ^nn++++=obstacle
to ^in++++=to
usefulness ^nns+nom+++=usefulness
when ^wrb+who+++=when
properly ^rb++++=properly
managed ^vbd+++xvbn+=managed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morrison ^np++++=Morrison's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
tightened ^vbd+++xvbn+=tightened
upon ^in++++=upon
the ^ati++++=the
arm ^nn++++=arm
of ^in++++=of
his ^pp$+pp3+++=his
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
years ^nns++++=years
ago ^rb++++=ago
Francis ^np++++=Francis
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
something ^pn++++=something
much ^ap++++=much
like ^in++++=like
that ^cs+sub+++=that
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
John ^np++++=John
Morrison ^np++++=Morrison
was ^vbd+bedz+vrb++=was
sound ^jj+pred+++=sound,
, ^zz++++=EXTRAWORD
respectable ^jj++++=respectable,
, ^zz++++=EXTRAWORD
acceptable ^jj++++=acceptable
to ^in++++=to
the ^ati++++=the
rural ^jj+atrb+++=rural
vote ^nn++++=vote.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
enemies ^nns++++=enemies.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
believed ^vbd+vprv++xvbnx+=believed
in ^in++++=in
decent ^jj+atrb+++=decent
government ^nn+nom+++=government.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
very ^ap+amp+++=very
innocence ^nn+nom+++=innocence,
, ^zz++++=EXTRAWORD
delicately ^rb++++=delicately
praised ^vbd+++xvbn+=praised,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
entered ^vpsv++agls+xvbnx+=entered
in ^in++++=in
the ^ati++++=the
ledger ^np++++=ledger
as ^in++++=as
a ^at++++=a
political ^jj+atrb+++=political
asset ^nn++++=asset.
. ^zz++++=EXTRAWORD
Francis ^np++++=Francis
drew ^vbd+++xvbn+=drew
on ^in+ppvb+++=on
his ^pp$+pp3+++=his
gloves ^nns++++=gloves.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
understand ^vb+vprv+++=understand
about ^in++++=about
those ^dt+dem+++=those
papers ^nns++++=papers?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
understand ^vb+vprv+++=understand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
no ^at++++=no
reason ^nn++++=reason
for ^in++++=for
us ^pp1o+pp1+++=us
to ^to++++=to
assume ^vbi+vprv+++=assume
the ^ati++++=the
burden ^nn++++=burden.
. ^zz++++=EXTRAWORD
The ^ati++++=The
present ^jj+atrb+++=present
contracts ^nns++++=contracts
expire ^vb++++=expire
in ^in++++=in
February ^nr+nom+++=February.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bids ^nns++++=bids
were ^vbd+bed+vrb++=were
lawfully ^jj++++=lawfully
advertised ^jj+++xvbn+=advertised,
, ^zz++++=EXTRAWORD
the ^ati++++=the
awards ^nns++++=awards
made ^vbd+++xvbn+=made,
, ^zz++++=EXTRAWORD
every ^at++++=every
provision ^nn++++=provision
regular ^jj++++=regular.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
will ^md+prd+++=will
be ^vb+be+vrb++=be
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
always ^rb++++=always
noise ^nn++++=noise
when ^wrb+who+++=when
the ^ati++++=the
words ^nns++++=words
' ^zz++++='convict
convict ^nn+++??+=EXTRAWORD
labour ^nn++++=labour'
' ^zz++++=EXTRAWORD
are ^vb+ber+aux++=are
printed ^vpsv++agls+xvbnx+=printed
in ^in++++=in
large ^jj+atrb+++=large
type ^nn++++=type.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
Leyman ^np+++??+=Leyman
decide ^vb+vprv+++=decide
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
prefers ^nns+nom+++=prefers
the ^ati++++=the
manufacturers ^nns+nom+++=manufacturers
or ^cc++++=or
the ^ati++++=the
labour ^nn++++=labour
men ^nns++++=men."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
cannot ^md+pos+not++=cannot
satisfy ^vb++++=satisfy
both ^abx++++=both."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Precisely."
precisely ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Francis ^np++++=Francis
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="Government
government ^nn+nom+++=EXTRAWORD
consists ^nns+nom+++=consists
largely ^rb++++=largely
in ^in++++=in
discovering ^xvbg+++xvbg+=discovering
whom ^whp+wpor+whcl++=whom
one ^cd1++++=one
can ^md+pos+++=can
afford ^vb++++=afford
not ^xnot++not++=not
to ^to++++=to
satisfy ^vbi++++=satisfy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
refuses ^vbz++++=refuses
to ^to+vcmp+++=to
sign ^vb++++=sign?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
State ^nn++++=State
loses ^vbz++++=loses
the ^ati++++=the
bids ^nns++++=bids,
, ^zz++++=EXTRAWORD
the ^ati++++=the
prisons ^nns++++=prisons
lose ^vb++++=lose
revenue ^nn++++=revenue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
point ^nn++++=point
out ^rp+pl+++=out
his ^pp$+pp3+++=his
expensive ^jj+atrb+++=expensive
devotion ^nn+nom+++=devotion
to ^in++++=to
theory ^nn++++=theory.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
signs ^nns++++=signs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
unions ^nns++++=unions
that ^tht+rel+++=that
elected ^jj+++xvbn+=elected
him ^pp3o+pp3+++=him
learn ^vb+vprv+++=learn
the ^ati++++=the
market ^nn++++=market
value ^nn++++=value
of ^in++++=of
reform ^nn++++=reform.
. ^zz++++=EXTRAWORD
Either ^dtx++++=Either
course ^nn++++=course
educates ^nns+nom+++=educates
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morrison ^np++++=Morrison
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
Months ^nns++++=Months
earlier ^jjr++++=earlier
the ^ati++++=the
prison ^nn++++=prison
board ^nn++++=board
had ^vbd+hvd+aux++=had
accepted ^vprf+++xvbnx+=accepted
the ^ati++++=the
bids ^nns++++=bids.
. ^zz++++=EXTRAWORD
Francis ^np++++=Francis's
's ^$++++=EXTRAWORD
