In ^in++++=In
Wyandots ^np+++??+=Wyandots,
, ^zz++++=EXTRAWORD
Ottawas ^np+++??+=Ottawas,
, ^zz++++=EXTRAWORD
Miamis ^np+++??+=Miamis,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
scattered ^xvbn+++xvbn+=scattered
bands ^nns++++=bands
of ^in++++=of
other ^ap++++=other
nations ^nns+nom+++=nations
held ^vbd+vprv++xvbn+=held
themselves ^ppls+pp3+++=themselves
apart ^in++++=apart
according ^in++++=according
to ^in++++=to
old ^jj+atrb+++=old
alliances ^nns+nom+++=alliances
and ^cc++++=and
older ^jjr+atrb+++=older
grievances ^nns+nom+++=grievances.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
a ^at++++=a
danger ^nn++++=danger
greater ^jjr++++=greater
than ^in++++=than
their ^pp$+pp3+++=their
mutual ^jj+atrb+++=mutual
hatreds ^nns+++??+=hatreds
was ^vbd+bedz+aux++=was
creeping ^vbg+++xvbgx+=creeping
upon ^in++++=upon
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Cabins ^np+++??+=Cabins
appeared ^vbd+seem++xvbn+=appeared
where ^wrb+who+++=where
hunting ^nvbg+++xvbg+=hunting
lodges ^nns+++??+=lodges
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood;
; ^zz++++=EXTRAWORD
trees ^nns++++=trees
were ^vbd+bed+aux++=were
girdled ^vpsv++agls+xvbnx+=girdled
and ^cc+phrs+++=and
died ^vbd+++xvbn+=died;
; ^zz++++=EXTRAWORD
smoke ^nn++++=smoke
rose ^vbd+++xvbn+=rose
from ^in++++=from
new ^jj+atrb+++=new
clearings ^nns+++??+=clearings;
; ^zz++++=EXTRAWORD
surveyors ^nns++++=surveyors
passed ^vbd+++xvbn+=passed
through ^in++++=through
the ^ati++++=the
woods ^nns++++=woods
with ^in++++=with
chain ^nn++++=chain
and ^cc++++=and
compass ^nn++++=compass,
, ^zz++++=EXTRAWORD
measuring ^vbg+++xvbg+=measuring
lands ^nns++++=lands
which ^whp+rel+obj++=which
no ^at++++=no
man ^nn++++=man
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
the ^ati++++=the
tribes ^nns++++=tribes
to ^to++++=to
sell ^vbi++++=sell.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
necessity ^nn+nom+++=necessity
began ^vbd+++xvbn+=began
to ^to++++=to
accomplish ^vbi++++=accomplish
what ^wdt+who+++=what
friendship ^nn+nom+++=friendship
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed
to ^to+vcmp+++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
The ^ati++++=The
separate ^jj+atrb+++=separate
nations ^nns+nom+++=nations
discovered ^vbd+vprv++xvbn+=discovered
that ^tht+vcmp+++=that
the ^ati++++=the
same ^ap++++=same
flood ^vb++++=flood
threatened ^vbd+++xvbn+=threatened
every ^at++++=every
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
white ^nn++++=white
advance ^nn+nom+++=advance
did ^vbd+dod+aux++=did
not ^xnot++not++=not
pause ^vb++++=pause
to ^to++++=to
inquire ^vbi++++=inquire
whether ^cs+who+++=whether
its ^pp$+it+++=its
victim ^nn++++=victim
spoke ^vbd+++xvbn+=spoke
an ^at++++=an
Iroquois ^np+++??+=Iroquois
or ^cc++++=or
an ^at++++=an
Algonquin ^np+++??+=Algonquin
tongue ^nn++++=tongue.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=did
not ^xnot++not++=not
become ^vb++++=become
one ^cd1++++=one
people ^nns++++=people,
, ^zz++++=EXTRAWORD
for ^in++++=for
such ^abl++++=such
unions ^nns++++=unions
are ^vb+ber+aux++=are
not ^xnot++not++=not
made ^vbd+++xvbn+=made
in ^in++++=in
a ^at++++=a
day ^nn++++=day,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
even ^rb++++=even
in ^in++++=in
a ^at++++=a
generation ^nn+nom+++=generation;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
at ^rb++++=at
last ^rb"++++=last
to ^to++++=to
feel ^vbi+vprv+++=feel
that ^tht+vcmp+++=that
their ^pp$+pp3+++=their
misfortunes ^nns++++=misfortunes
were ^vbd+bed+vrb++=were
common ^jj+pred+++=common,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
this ^dt+dem+++=this
feeling ^xvbg+++xvbg+=feeling
arose ^vbd+++xvbn+=arose
two ^cd++++=two
remarkable ^jj+atrb+++=remarkable
leaders ^nns+nom+++=leaders,
, ^zz++++=EXTRAWORD
separated ^xvbn+++xvbn+=separated
by ^in++++=by
years ^nns++++=years,
, ^zz++++=EXTRAWORD
unlike ^in++++=unlike
in ^in++++=in
many ^ap++++=many
qualities ^nns+nom+++=qualities,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
joined ^vbd+++xvbn+=joined
in ^in++++=in
the ^ati++++=the
unhappy ^jj+atrb+++=unhappy
purpose ^nn++++=purpose
of ^in++++=of
defending ^xvbg+++xvbg+=defending
a ^at++++=a
country ^nn++++=country
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
passing ^vbg+++xvbgx+=passing
from ^in++++=from
their ^pp$+pp3+++=their
race ^nn++++=race.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
of ^in++++=of
these ^dt+pdem+++=these
was ^vbd+bedz+vrb++=was
Logan ^np++++=Logan,
, ^zz++++=EXTRAWORD
a ^at++++=a
Mingo ^np+++??+=Mingo
chief ^jjb++++=chief,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
Indian ^jj+atrb+++=Indian
name ^nn++++=name
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
differently ^rb++splt++=differently
given ^vpsv++by+xvbn+=given
by ^in++++=by
different ^jj+atrb+++=different
writers ^nns+nom+++=writers.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
said ^vpsv++agls+xvbnx+=said
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
the ^ati++++=the
name ^nn++++=name
Logan ^np++++=Logan
from ^in++++=from
a ^at++++=a
Pennsylvania ^np+++??+=Pennsylvania
gentleman ^nn+nom+++=gentleman
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
admired ^vbd+++xvbnx+=admired;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
wholly ^rb++++=wholly
true ^jj+pred+++=true
or ^cc++++=or
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
agrees ^vbz++++=agrees
with ^in++++=with
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
know ^vb+vprv+++=know
of ^in++++=of
his ^pp$+pp3+++=his
early ^jj+atrb+++=early
affection ^nn+nom+++=affection
for ^in++++=for
the ^ati++++=the
whites ^nns++++=whites.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
no ^at++++=no
enemy ^nn++++=enemy
of ^in++++=of
the ^ati++++=the
settler ^nn++++=settler
merely ^rb+down+++=merely
because ^cs+cos+++=because
the ^ati++++=the
settler ^nn++++=settler
had ^vb+hv+vrb++=had
a ^at++++=a
pale ^nn++++=pale
face ^nn++++=face.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
entered ^vbd+++xvbnx+=entered
the ^ati++++=the
cabins ^nns++++=cabins
of ^in++++=of
the ^ati++++=the
border ^nn++++=border
as ^in++++=as
a ^at++++=a
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
shared ^j+++xvbn+=shared
his ^pp$+pp3+++=his
game ^nn++++=game
with ^in++++=with
hungry ^jj+atrb+++=hungry
families ^nns++++=families,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
proud ^jj+pred+++=proud
of ^in++++=of
the ^ati++++=the
confidence ^nn+nom+++=confidence
placed ^vwbn+++xvbn+=placed
in ^in++++=in
his ^pp$+pp3+++=his
word ^nn++++=word.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
generosity ^nn+nom+++=generosity
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
careless ^jj+atrb+++=careless
generosity ^nn+nom+++=generosity
of ^in++++=of
one ^cd1++++=one
who ^whp+rel+subj++=who
gives ^vbz++++=gives
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
does ^vbz+doz+vrb++=does
not ^xnot++not++=not
value ^nn++++=value.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
precious ^jj+atrb+++=precious
food ^nn++++=food
in ^in++++=in
a ^at++++=a
season ^nn++++=season
of ^in++++=of
scarcity ^nn+nom+++=scarcity,
, ^zz++++=EXTRAWORD
protection ^nn+nom+++=protection
in ^in++++=in
a ^at++++=a
time ^nn++++=time
of ^in++++=of
fear ^nn++++=fear,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
faith ^nn++++=faith
when ^wrb+who+++=when
faith ^nn++++=faith
between ^in++++=between
the ^ati++++=the
races ^nns++++=races
was ^vbd+bedz+aux++=was
becoming ^vbg+++xvbgx+=becoming
rare ^jj++++=rare.
. ^zz++++=EXTRAWORD
At ^rb++++=At
one ^cd1++++=one
time ^nn++++=time
a ^at++++=a
white ^jj+atrb+++=white
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
living ^jj+++xvbg+=living
in ^in++++=in
a ^at++++=a
lonely ^jj+atrb+++=lonely
cabin ^nn++++=cabin,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
forth ^np++++=forth
a ^at++++=a
child ^nn++++=child,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Logan ^np++++=Logan,
, ^zz++++=EXTRAWORD
hearing ^vbg+vprv++xvbg+=hearing
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
lacked ^vbd+++xvbnx+=lacked
necessary ^jj+atrb+++=necessary
articles ^nns++++=articles,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
to ^to++++=to
see ^vbi+vprv+tht0++=see
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
of ^in++++=of
the ^ati++++=the
household ^nn++++=household
were ^vbd+bed+vrb++=were
absent ^jj+pred+++=absent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
may ^md+pos+++=may
well ^rb++++=well
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
frightened ^vpsv++agls+xvbnx+=frightened
when ^wrb+who+++=when
the ^ati++++=the
tall ^jj++++=tall
chief ^jjb++++=chief
appeared ^jj+++xvbn+=appeared
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
quietly ^rb+cnj+++=quietly,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
infant ^nn++++=infant,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
went ^vbd+++xvbn+=went
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
days ^nns++++=days
afterward ^rb++++=afterward
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
with ^in++++=with
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
little ^ap++++=little
moccasins ^nns+++??+=moccasins,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully
fashioned ^vpsv++by+xvbn+=fashioned
by ^in++++=by
his ^pp$+pp3+++=his
own ^ap++++=own
hands ^nns++++=hands
for ^in++++=for
the ^ati++++=the
baby ^nn++++=baby's
's ^$++++=EXTRAWORD
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
" ^zz++++="White
white ^jj+atrb+++=EXTRAWORD
child ^nn++++=child
cannot ^md+pos+not++=cannot
walk ^vb++++=walk
in ^in++++=in
woods ^nns++++=woods
with ^in++++=with
bare ^jj+atrb+++=bare
feet ^nns++++=feet,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^nn++++=mother
laughed ^vbd+++xvbn+=laughed
and ^cc+phrs+++=and
wept ^vbd+++xvbn+=wept
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
as ^ql++++=as
mothers ^nns+nom+++=mothers
sometimes ^rb++++=sometimes
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
infant ^nn++++=infant,
, ^zz++++=EXTRAWORD
knowing ^vbg+vprv+tht0+xvbg+=knowing
nothing ^pn++++=nothing
of ^in++++=of
tribe ^nn++++=tribe
or ^cc++++=or
color ^nn++++=color,
, ^zz++++=EXTRAWORD
stretched ^xvbn+++xvbn+=stretched
its ^pp$+it+++=its
hands ^nns++++=hands
toward ^in++++=toward
the ^ati++++=the
bright ^jj+atrb+++=bright
beads ^nns++++=beads.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
small ^jj+atrb+++=small
incident ^nn++++=incident,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
it ^pp3+it+++=it
because ^cs+cos+++=because
small ^jj+atrb+++=small
deeds ^nns++++=deeds
often ^rb++++=often
show ^vb+vprv+++=show
character ^nn+nom+++=character
more ^rbr++++=more
clearly ^rb++++=clearly
than ^in++++=than
battles ^nns++++=battles.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
may ^md+pos+++=may
be ^vb+be+vrb++=be
brave ^jj+pred+++=brave
while ^cs+sub+++=while
thousands ^cds++++=thousands
look ^vb++++=look
on ^in+strn+++=on;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
something ^pn++++=something
nobler ^jjr++++=nobler
to ^to++++=to
be ^vbi++vrb++=be
gentle ^jj+pred+++=gentle
when ^wrb+who+++=when
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
witness ^nns++++=witness
but ^cc++++=but
a ^at++++=a
woman ^nn++++=woman
and ^cc++++=and
a ^at++++=a
child ^nn++++=child.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
was ^vbd+bedz+vrb++=was
Logan ^np++++=Logan
before ^cs+sub+++=before
revenge ^nn++++=revenge
entered ^vbd+++xvbn+=entered
his ^pp$+pp3+++=his
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
loved ^vpsv++agls+xvbnx+=loved
in ^in++++=in
return ^nn++++=return
by ^in++++=by
many ^ap++++=many
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
sat ^vprf+++xvbnx+=sat
beside ^in+pl+++=beside
his ^pp$+pp3+++=his
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
frontier ^nn+nom+++=frontier
at ^rb++++=at
that ^dt+dem+++=that
period ^nn++++=period
was ^vbd+bedz+aux++=was
inhabited ^vpsv++agls+xvbnx+=inhabited
not ^xnot++not++=not
only ^rb+down+++=only
by ^in++++=by
courageous ^jj+atrb+++=courageous
and ^cc+phrs+++=and
industrious ^jj+atrb+++=industrious
settlers ^nns+nom+++=settlers,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
also ^rb++++=also
by ^in++++=by
reckless ^jj+atrb+++=reckless
men ^nns++++=men,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
considered ^vbd+vprv++xvbn+=considered
the ^ati++++=the
killing ^jj+++xvbg+=killing
of ^in++++=of
an ^at++++=an
Indian ^jj++++=Indian
a ^at++++=a
deed ^nn++++=deed
requiring ^vwbg+vsua++xvbg+=requiring
neither ^dt++neg++=neither
excuse ^nn++++=excuse
nor ^cc++neg++=nor
repentance ^nn+nom+++=repentance.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vbd+hvd+aux++=had
suffered ^vprf+++xvbnx+=suffered
cruelly ^rb++++=cruelly
and ^cc++++=and
brooded ^vpsv++agls+xvbn+=brooded
upon ^in++++=upon
their ^pp$+pp3+++=their
wrongs ^nns++++=wrongs;
; ^zz++++=EXTRAWORD
some ^dti++++=some
feared ^jj+++xvbn+=feared
the ^ati++++=the
tribes ^nns++++=tribes
and ^cc++++=and
struck ^vpsv++agls+xvbn+=struck
from ^in++++=from
fear ^nn++++=fear;
; ^zz++++=EXTRAWORD
some ^dti++++=some
were ^vbd+bed+vrb++=were
merely ^rb+down+++=merely
brutal ^jj+pred+++=brutal.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
called ^vbd+++xvbnx+=called
every ^at++++=every
Indian ^jj++++=Indian
savage ^jj++++=savage,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
in ^in++++=in
their ^pp$+pp3+++=their
treachery ^nn+nom+++=treachery
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
themselves ^ppls+pp3+++=themselves
more ^rbr++++=more
savage ^jj++++=savage
than ^in++++=than
those ^dt+pdem+++=those
whom ^whp+rel+obj++=whom
they ^pp3a+pp3+++=they
condemned ^vbd+++xvbnx+=condemned.
. ^zz++++=EXTRAWORD
In ^in++++=In
1774 ^cd+date+++=1774
a ^at++++=a
party ^nn++++=party
of ^in++++=of
Virginians ^np+++??+=Virginians
enticed ^vbd+++xvbn+=enticed
several ^ap++++=several
Indians ^nn++++=Indians
into ^in++++=into
their ^pp$+pp3+++=their
power ^nn++++=power
near ^in+pl+++=near
the ^ati++++=the
Ohio ^np+++??+=Ohio
and ^cc++++=and
murdered ^vwbn+++xvbn+=murdered
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Among ^in++++=Among
the ^ati++++=the
dead ^jj++++=dead
were ^vbd+bed+vrb++=were
members ^nns+nom+++=members
of ^in++++=of
Logan ^np++++=Logan's
's ^$++++=EXTRAWORD
family ^nn++++=family.
. ^zz++++=EXTRAWORD
The ^ati++++=The
exact ^jj+atrb+++=exact
number ^nn++++=number
and ^cc++++=and
relationship ^nn+nom+++=relationship
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
disputed ^vpsv++agls+xvbnx+=disputed,
, ^zz++++=EXTRAWORD
as ^ql++++=as
such ^abl++++=such
matters ^nns+nom+++=matters
commonly ^rb++++=commonly
are ^vb+ber+vrb++=are
where ^wrb+who+++=where
tidings ^nns++++=tidings
travel ^nn++++=travel
by ^in++++=by
frightened ^jj+atrb++xvbn+=frightened
messengers ^nns+nom+++=messengers
and ^cc++++=and
are ^vb+ber+aux++=are
repeated ^vpsv++agls+xvbnx+=repeated
about ^in++++=about
a ^at++++=a
hundred ^cd++++=hundred
fires ^nns++++=fires;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
certain ^jj+pred+++=certain
that ^tht+jcmp+++=that
those ^dt+dem+++=those
dearest ^jjt++++=dearest
to ^in++++=to
him ^pp3o+pp3+++=him
were ^vbd+bed+vrb++=were
slain ^nn+++??+=slain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
slain ^nn+++??+=slain
not ^xnot++not++=not
in ^in++++=in
open ^jj+atrb+++=open
battle ^nn++++=battle,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
through ^in++++=through
perfidy ^nn+++??+=perfidy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
news ^nn++++=news
reached ^vbd+++xvbn+=reached
Logan ^np++++=Logan,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
at ^rb++++=at
first ^rb"++++=first
speak ^vb++++=speak.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
apart ^in+strn+++=apart,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
blanket ^nn++++=blanket
drawn ^vwbn+++xvbn+=drawn
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
village ^nn+nom+++=village
murmured ^vbd+++xvbn+=murmured.
. ^zz++++=EXTRAWORD
An ^at++++=An
old ^jj+atrb+++=old
man ^nn++++=man
placed ^vwbn+++xvbn+=placed
food ^nn++++=food
near ^rb++++=near
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
touch ^vb++++=touch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child
came ^vbd+++xvbn+=came
close ^rb+cnj+++=close,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
frightened ^vpsv++by+xvbnx+=frightened
by ^in++++=by
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stole ^vbd+++xvbn+=stole
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunset ^nn++++=sunset
he ^pp3a+pp3+++=he
rose ^vbd+++xvbnx+=rose
and ^cc+phrs+++=and
went ^vbd+++xvbn+=went
alone ^rb++++=alone
into ^in++++=into
the ^ati++++=the
woods ^nns++++=woods.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
easy ^jj+pred+++=easy
for ^in++++=for
one ^cd1++++=one
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
never ^rb++splt++=never
endured ^vprf+++xvbnx+=endured
such ^abl++++=such
an ^at++++=an
injury ^nn++++=injury
to ^to++++=to
condemn ^vbi++++=condemn
the ^ati++++=the
vengeance ^nn+nom+++=vengeance
that ^tht+rel+subj++=that
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
condemn ^vb++++=condemn
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
innocent ^jj+atrb+++=innocent
blood ^nn++++=blood
cannot ^md+pos+not++=cannot
pay ^vb++++=pay
for ^in++++=for
guilty ^jj+atrb+++=guilty
blood ^nn++++=blood;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
may ^md+pos+++=may
condemn ^vb++++=condemn
with ^in++++=with
pity ^nn++++=pity.
. ^zz++++=EXTRAWORD
Revenge ^nn++++=Revenge
gnawed ^vbd+++xvbn+=gnawed
at ^in++++=at
Logan ^np++++=Logan's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
until ^cs+sub+++=until
the ^ati++++=the
gentle ^jj+atrb+++=gentle
friend ^nn++++=friend
of ^in++++=of
the ^ati++++=the
cabins ^nns++++=cabins
became ^vbd+++xvbn+=became
the ^ati++++=the
terror ^nn++++=terror
of ^in++++=of
the ^ati++++=the
border ^nn++++=border.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
vowed ^vbd+++xvbnx+=vowed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
take ^vb++++=take
life ^nn++++=life
for ^in++++=for
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
during ^in++++=during
the ^ati++++=the
summer ^nn++++=summer
his ^pp$+pp3+++=his
warriors ^nns++++=warriors
passed ^vbd+++xvbn+=passed
swiftly ^rb++++=swiftly
through ^in++++=through
the ^ati++++=the
settlements ^nns+nom+++=settlements,
, ^zz++++=EXTRAWORD
striking ^vbg+++xvbg+=striking
at ^rb++++=at
exposed ^vbd+++xvbn+=exposed
homes ^nrs++++=homes
and ^cc++++=and
lonely ^jj+atrb+++=lonely
travelers ^nns+nom+++=travelers.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
were ^vbd+bed+aux++=were
killed ^vpsv++agls+xvbnx+=killed,
, ^zz++++=EXTRAWORD
houses ^nns++++=houses
burned ^vbd+++xvbn+=burned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
families ^nns++++=families
driven ^vwbn+++xvbn+=driven
in ^in++++=in
panic ^nn++++=panic
toward ^in++++=toward
the ^ati++++=the
stronger ^jjr+atrb+++=stronger
stations ^nns+nom+++=stations.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
even ^rb++++=even
in ^in++++=in
this ^dt+dem+++=this
season ^nn++++=season
of ^in++++=of
wrath ^nn++++=wrath,
