There ^ex+pex+++=There
and ^cc++++=and
vain ^jj++++=vain
enough ^qlp++++=enough
to ^to++++=to
believe ^vbi+vprv+tht0++=believe
we ^pp1a+pp1+++=we
could ^md+pos+++=could
lick ^vb++++=lick
almost ^rb+hdg+++=almost
anything ^pn++++=anything
outside ^jjb++++=outside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Gillinger ^np+nom++??+=Gillinger
was ^vbd+bedz+vrb++=was
captain ^npt++++=captain
and ^cc++++=and
first ^rb++++=first
baseman ^jj++++=baseman,
, ^zz++++=EXTRAWORD
a ^at++++=a
six ^cd++++=six-foot-three
- ^zz++++=EXTRAWORD
foot ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
monument ^nn+nom+++=monument
with ^in++++=with
hands ^nns++++=hands
like ^in++++=like
smoked ^vbd+++xvbn+=smoked
hams ^nns++++=hams.
. ^zz++++=EXTRAWORD
" ^zz++++="Deerfoot"
deerfoot ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
Dugan ^np+++??+=Dugan
played ^vbd+++xvbn+=played
center ^jjr++++=center
and ^cc++++=and
could ^md+pos+++=could
run ^vb+++xvbn+=run
down ^rb+phrv+++=down
a ^at++++=a
telegram ^nn++++=telegram.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Hathaway ^np+++??+=Hathaway
did ^vbd+dod+vrb++=did
most ^ap+emph+++=most
of ^in++++=of
the ^ati++++=the
twirling ^jj+++xvbg+=twirling
when ^wrb+who+++=when
brains ^nns++++=brains
counted ^vbd+++xvbn+=counted
for ^in++++=for
more ^rbr++++=more
than ^in++++=than
steam ^nn++++=steam.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+vrb++=had
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
age ^nn++++=age,
, ^zz++++=EXTRAWORD
speed ^nn++++=speed,
, ^zz++++=EXTRAWORD
safe ^jj+atrb+++=safe
hitting ^nvbg+++xvbg+=hitting,
, ^zz++++=EXTRAWORD
in ^in++++=in-shoots,
- ^zz++++=EXTRAWORD
shoots ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out-drops,
- ^zz++++=EXTRAWORD
drops ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
tobacco ^nn++++=tobacco,
, ^zz++++=EXTRAWORD
confidence ^nn+nom+++=confidence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
assortment ^nn+nom+++=assortment
of ^in++++=of
bad ^jj+atrb+++=bad
tempers ^nns+nom+++=tempers.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
we ^pp1a+pp1+++=we
did ^vbd+dod+aux++=did
not ^xnot++not++=not
have ^vb+hv+aux++=have
was ^vbd+bedz+vrb++=was
much ^ap++++=much
affection ^nn+nom+++=affection
for ^in++++=for
our ^pp$+pp1+++=our
manager ^nn++++=manager,
, ^zz++++=EXTRAWORD
Horace ^np++++=Horace
Merritt ^np+++??+=Merritt.
. ^zz++++=EXTRAWORD
Merritt ^np+++??+=Merritt
was ^vbd+bedz+vrb++=was
the ^ati++++=the
kind ^rb++++=kind
of ^rb"++++=of
manager ^nn++++=manager
who ^whp+rel+subj++=who
could ^md+pos+++=could
look ^vb++++=look
at ^rb++++=at
a ^at++++=a
double ^jj+atrb+++=double
play ^nn++++=play
and ^cc++++=and
calculate ^nn+nom+++=calculate
the ^ati++++=the
wear ^nn++++=wear
on ^in++++=on
the ^ati++++=the
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
crowd ^nn++++=crowd;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
so ^cs+sub+++=so
many ^ap++++=many
paid ^jj+atrb++xvbn+=paid
admissions ^nns++++=admissions.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
a ^at++++=a
thunderstorm ^nn++++=thunderstorm
washed ^vwbn+++xvbn+=washed
out ^rp+pl+++=out
a ^at++++=a
game ^nn++++=game,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
blame ^vb++++=blame
Providence ^np+nom++??+=Providence
for ^in++++=for
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
blamed ^vbd+++xvbnx+=blamed
Providence ^np+nom++??+=Providence
for ^in++++=for
neglecting ^xvbg+++xvbg+=neglecting
to ^to++++=to
send ^vbi++++=send
it ^pp3+it+++=it
before ^cs+sub+++=before
the ^ati++++=the
gates ^nns++++=gates
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
Toward ^in++++=Toward
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
July ^nr++++=July
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
a ^at++++=a
scheduled ^jj+++xvbn+=scheduled
day ^np++++=day
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
A ^at++++=A
day ^nn++++=day
off ^in+pl+++=off
in ^in++++=in
professional ^jj+atrb+++=professional
baseball ^nn++++=baseball
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
twenty ^cd++++=twenty-four
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
hours ^nns++++=hours
on ^in++++=on
a ^at++++=a
calendar ^nn++++=calendar.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
a ^at++++=a
cool ^vb++++=cool
lake ^nn++++=lake,
, ^zz++++=EXTRAWORD
a ^at++++=a
fishing ^jj+atrb++xvbg+=fishing
pole ^nn++++=pole,
, ^zz++++=EXTRAWORD
a ^at++++=a
clean ^jj+atrb+++=clean
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
a ^at++++=a
long ^rb++++=long
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
right ^nn++++=right
not ^xnot++not++=not
to ^to++++=to
hear ^vbi+vprv+++=hear
an ^at++++=an
umpire ^nn++++=umpire's
's ^$++++=EXTRAWORD
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
laid ^vprf+++xvbnx+=laid
plans ^nns++++=plans
for ^in++++=for
that ^dt+dem+++=that
day ^nn++++=day
with ^in++++=with
the ^ati++++=the
care ^nn++++=care
ordinarily ^rb++++=ordinarily
given ^vbd+++xvbn+=given
to ^in++++=to
military ^jj+atrb+++=military
campaigns ^nns++++=campaigns.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Merritt ^np+++??+=Merritt
walked ^vbd+++xvbn+=walked
into ^in+ppvb+++=into
the ^ati++++=the
clubhouse ^nn+++??+=clubhouse
after ^in++++=after
a ^at++++=a
hot ^jj++++=hot
extra ^jj++++=extra-inning
- ^zz++++=EXTRAWORD
inning ^jj+atrb++xvbg+=EXTRAWORD
game ^nn++++=game
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Pack
pack ^vb++++=EXTRAWORD
your ^pp$+pp2+++=your
grips ^nns++++=grips,
, ^zz++++=EXTRAWORD
fellars ^nns+++??+=fellars.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We're
're ^vb+ber+vrb++0=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^in++++=to
Canada ^np++++=Canada
in ^in++++=in
the ^ati++++=the
mornin ^nn+++??+=mornin'."
'." ^nn+++??+=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
nobody ^pn++++=nobody
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
beaten ^vprf+++xvbnx+=beaten
Syracuse ^np+++??+=Syracuse
in ^in++++=in
eleven ^cd++++=eleven
innings ^nns++++=innings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
clubhouse ^nn+++??+=clubhouse
resembled ^vbd+++xvbn+=resembled
a ^at++++=a
hospital ^npl+nom+++=hospital
after ^in++++=after
a ^at++++=a
boiler ^nn++++=boiler
explosion ^nn++++=explosion.
. ^zz++++=EXTRAWORD
Spike ^np+++??+=Spike
Nolan ^np+++??+=Nolan
had ^vb+hv+vrb++=had
one ^cd1++++=one
shoe ^nn++++=shoe
off ^in+pl+++=off
and ^cc++++=and
was ^vbd+bedz+aux++=was
examining ^vbg+++xvbgx+=examining
a ^at++++=a
blister ^nn+nom+++=blister.
. ^zz++++=EXTRAWORD
Hathaway ^np++++=Hathaway's
's ^$++++=EXTRAWORD
arm ^vb++++=arm
rested ^vbd+++xvbn+=rested
in ^in++++=in
a ^at++++=a
tub ^nn++++=tub
of ^in++++=of
hot ^jj+atrb+++=hot
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Deerfoot ^np+++??+=Deerfoot
lay ^vbd+++xvbn+=lay
flat ^jj++++=flat
on ^in++++=on
a ^at++++=a
bench ^nn++++=bench
with ^in++++=with
a ^at++++=a
wet ^jj+atrb+++=wet
towel ^nn++++=towel
across ^in+pl+++=across
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Gillinger ^np+nom++??+=Gillinger
was ^vbd+bedz+aux++=was
chewing ^vbg+++xvbgx+=chewing
tobacco ^nn++++=tobacco
with ^in++++=with
the ^ati++++=the
slow ^jj+atrb+++=slow
solemnity ^nn+nom+++=solemnity
of ^in++++=of
an ^at++++=an
ox ^nn++++=ox
considering ^vwbg+++xvbg+=considering
murder ^nn++++=murder.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
part ^nn++++=part
of ^in++++=of
Canada ^np++++=Canada?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Guelph."
guelph ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ball
ball ^nn++++=EXTRAWORD
game ^nn++++=game."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^cs+sub+++=That
brought ^vprf+++xvbn+=brought
every ^at++++=every
corpse ^nn++++=corpse
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
to ^in++++=to
life ^nn++++=life.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
our ^pp$+pp1+++=our
day ^nn++++=day
off ^in+strn+++=off?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Nolan ^np+++??+=Nolan.
. ^zz++++=EXTRAWORD
Merritt ^np+++??+=Merritt
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
Gillinger ^np+nom++??+=Gillinger
removed ^vwbn+++xvbn+=removed
his ^pp$+pp3+++=his
tobacco ^nn++++=tobacco
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
hoping ^vbg+vprv++xvbg+=hoping
to ^to+vcmp+++=to
discover ^nn+nom+++=discover
legal ^jj+atrb+++=legal
advice ^nn++++=advice
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
grandmother ^nn+nom+++=grandmother's
's ^vbz+bez+vrb++0=EXTRAWORD
dead ^jj++++=dead,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
grandmother ^nn+nom+++=grandmother
died ^vbd+++xvbn+=died
in ^in++++=in
Buffalo ^np+++??+=Buffalo
last ^jj+atrb+++=last
month ^nn++++=month,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Merritt ^np+++??+=Merritt.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
the ^ati++++=the
other ^ap++++=other
league ^nn++++=league."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
got ^vbd+++xvbnx+=got
a ^at++++=a
lame ^jj+atrb+++=lame
ankle ^nn++++=ankle,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Deerfoot ^np+++??+=Deerfoot,
, ^zz++++=EXTRAWORD
leaping ^vbg+++xvbg+=leaping
up ^rp++++=up
to ^to++++=to
demonstrate ^nn+nom+++=demonstrate
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
shoulder ^nn+nom+++=shoulder's
's ^$++++=EXTRAWORD
gone ^vbd+++xvbn+=gone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
our ^pp$+pp1+++=our
catcher ^jjr++++=catcher,
, ^zz++++=EXTRAWORD
Pete ^np++++=Pete
Coogan ^np+++??+=Coogan,
, ^zz++++=EXTRAWORD
rotating ^vbg+++xvbg+=rotating
the ^ati++++=the
wrong ^nn++++=wrong
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
comin ^nn+++??+=comin'
' ^zz++++=EXTRAWORD
down ^rp++++=down
with ^in++++=with
malaria ^nn+++??+=malaria,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="Can't
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
git ^np++++=git
malaria ^nn+++??+=malaria
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Merritt ^np+++??+=Merritt
snapped ^vbd+++xvbn+=snapped.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
caught ^vbd+++xvbnx+=caught
it ^pp3+it+++=it
in ^in++++=in
advance ^nn+nom+++=advance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Within ^in++++=Within
thirty ^cd++++=thirty
seconds ^nns++++=seconds
every ^at++++=every
man ^nn++++=man
had ^vbd+hvd+aux++=had
developed ^vprf+++xvbnx+=developed
some ^dti++++=some
affliction ^nn+nom+++=affliction,
, ^zz++++=EXTRAWORD
obligation ^nn+nom+++=obligation,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
bereavement ^nn+nom+++=bereavement.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
sprains ^vbz+++??+=sprains,
, ^zz++++=EXTRAWORD
chills ^nns+++??+=chills,
, ^zz++++=EXTRAWORD
weak ^jj+atrb+++=weak
hearts ^nns++++=hearts,
, ^zz++++=EXTRAWORD
sick ^jj+atrb+++=sick
uncles ^nns+++??+=uncles,
, ^zz++++=EXTRAWORD
church ^npl++++=church
engagements ^nns+nom+++=engagements,
, ^zz++++=EXTRAWORD
poisoned ^jj+atrb+++=poisoned
thumbs ^nns++++=thumbs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
threatened ^jj+atrb++xvbn+=threatened
marriage ^nn+nom+++=marriage.
. ^zz++++=EXTRAWORD
Hathaway ^np+++??+=Hathaway,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
thirty ^cd++++=thirty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
and ^cc++++=and
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
baseball ^nn++++=baseball
since ^in++++=since
the ^ati++++=the
invention ^nn+nom+++=invention
of ^in++++=of
foul ^jj+atrb+++=foul
lines ^nns++++=lines,
, ^zz++++=EXTRAWORD
merely ^rb+down+++=merely
lifted ^vbd+++xvbn+=lifted
his ^pp$+pp3+++=his
gray ^np++++=gray
head ^jjb++++=head
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
pitch ^nn++++=pitch
on ^in++++=on
my ^pp$+pp1+++=my
day ^nn++++=day
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
arm ^nn++++=arm'll
'll ^md+prd+++0=EXTRAWORD
fall ^vb++++=fall
off ^in+strn+++=off."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
pitch ^nn++++=pitch
till ^in++++=till
it ^pp3+it+++=it
does ^vbz+doz+vrb++=does,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Merritt ^np+++??+=Merritt.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
guarantee ^nn+nom+++=guarantee
us ^pp1o+pp1+++=us
a ^at++++=a
good ^jj+atrb+++=good
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
player ^nn++++=player
gets ^vbz++++=gets
a ^at++++=a
share ^nn++++=share."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+dem+++=That
softened ^jj+++xvbn+=softened
a ^ap++++=a
few ^ap"++++=few
of ^in++++=of
the ^ati++++=the
younger ^jjr+atrb+++=younger
fellows ^nns++++=fellows,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
many ^ap++++=many.
. ^zz++++=EXTRAWORD
Money ^nn++++=Money
is ^vbz+bez+vrb++=is
a ^at++++=a
fine ^jj+atrb+++=fine
medicine ^nn++++=medicine,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
a ^at++++=a
day ^nn++++=day
off ^in+pl+++=off
in ^in++++=in
July ^nr++++=July
is ^vbz+bez+vrb++=is
finer ^jjr+pred+++=finer.
. ^zz++++=EXTRAWORD
Merritt ^np+++??+=Merritt,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
signed ^vprf+++xvbnx+=signed
papers ^nns++++=papers,
, ^zz++++=EXTRAWORD
accepted ^j+++xvbn+=accepted
an ^at++++=an
advance ^nn+nom+++=advance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
probably ^rb++++=probably
spent ^vbd+++xvbn+=spent
our ^pp$+pp1+++=our
share ^nn++++=share
in ^in++++=in
his ^pp$+pp3+++=his
imagination ^nn+nom+++=imagination.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
goin ^nn+++??+=goin',"
'," ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
got ^vbd+++xvbnx+=got
a ^at++++=a
local ^jj+atrb+++=local
club ^nn++++=club
up ^rp++++=up
there ^rn+pl+++=there
that ^dt+pdem+++=that
thinks ^vbz+vprv+tht0++=thinks
it ^pp3+it+++=it
can ^md+pos+++=can
play ^vb++++=play
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
Farmers ^nns+nom+++=Farmers,
, ^zz++++=EXTRAWORD
shopkeepers ^nns+nom+++=shopkeepers,
, ^zz++++=EXTRAWORD
lumber ^vb++++=lumber
handlers ^nns+nom+++=handlers
stiffs ^nns+++??+=stiffs.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
them ^pp3o+pp3+++0='em
five ^cd++++=five
innings ^nns++++=innings
of ^in++++=of
regular ^jj+atrb+++=regular
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
make ^vb++++=make
it ^pp3+it+++=it
look ^vb++++=look
close ^jj++++=close,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
cinch ^vb+++??+=cinch
the ^ati++++=the
game ^nn++++=game
and ^cc++++=and
come ^vb++++=come
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Easy ^jj+atrb+++=Easy
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who's
who ^whp+who+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
pitching ^vbg+++xvbgx+=pitching?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Hathaway ^np+++??+=Hathaway.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hathaway ^np+++??+=Hathaway
removed ^vwbn+++xvbn+=removed
his ^pp$+pp3+++=his
arm ^nn++++=arm
from ^in++++=from
the ^ati++++=the
hot ^jj+atrb+++=hot
water ^nn++++=water
and ^cc++++=and
gazed ^vbd+++xvbn+=gazed
sadly ^rb++++=sadly
at ^in++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Good-by,
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
by ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
friend ^nn++++=friend,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
rode ^vbd+++xvbn+=rode
north ^np+pl+++=north
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning
in ^in++++=in
a ^at++++=a
humor ^nn++++=humor
black ^np++++=black
enough ^qlp++++=enough
to ^in++++=to
smoke ^nn++++=smoke
the ^ati++++=the
car ^nn++++=car
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
Merritt ^np+++??+=Merritt
traveled ^vbd+++xvbn+=traveled
in ^in++++=in
the ^ati++++=the
forward ^rb++++=forward
coach ^nn++++=coach
and ^cc++++=and
counted ^vbd+++xvbn+=counted
tickets ^nns++++=tickets,
, ^zz++++=EXTRAWORD
receipts ^nns++++=receipts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
prospective ^jj+atrb+++=prospective
dollars ^nns++++=dollars.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
stayed ^vbd+++xvbn+=stayed
together ^nn+nom+++=together
and ^cc++++=and
insulted ^xvbn+++xvbn+=insulted
Canada ^np++++=Canada.
. ^zz++++=EXTRAWORD
None ^pn++++=None
of ^in++++=of
us ^pp1o+pp1+++=us
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
Guelph ^np+++??+=Guelph,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
did ^vbd+dod+aux++=did
not ^xnot++not++=not
interfere ^vb++++=interfere
with ^in++++=with
our ^pp$+pp1+++=our
opinions ^nns++++=opinions.
. ^zz++++=EXTRAWORD
According ^in+cmpx+++=According
to ^in++++=to
Nolan ^np+++??+=Nolan,
, ^zz++++=EXTRAWORD
every ^at++++=every
Canadian ^nn++++=Canadian
wore ^vbd+++xvbn+=wore
snowshoes ^nns+++??+=snowshoes
in ^in++++=in
July ^nr++++=July.
. ^zz++++=EXTRAWORD
Coogan ^np+++??+=Coogan
expected ^vwbn+vprv++xvbn+=expected
the ^ati++++=the
bases ^nns++++=bases
to ^to++++=to
be ^vbi++vrb++=be
slabs ^nns++++=slabs
of ^in++++=of
ice ^nn++++=ice.
. ^zz++++=EXTRAWORD
Deerfoot ^np+++??+=Deerfoot
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
that ^tht+vcmp+++=that
Canadian ^nn++++=Canadian
baseball ^nn++++=baseball
allowed ^vwbn+++xvbn+=allowed
the ^ati++++=the
batter ^nn++++=batter
to ^to++++=to
carry ^vbi++++=carry
the ^ati++++=the
bat ^nn++++=bat
around ^in++++=around
the ^ati++++=the
sacks ^nns++++=sacks
in ^in++++=in
self ^nn++++=self-defense.
- ^zz++++=EXTRAWORD
defense ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
Gillinger ^np+nom++??+=Gillinger
