When ^wrb+who+++=When
States ^nns++++=States
were ^vbd+bed+aux++=were
at ^rb++splt++=at
length ^rb"++++=length
surrendered ^vbd+++xvbn+=surrendered
to ^in++++=to
the ^ati++++=the
Union ^nn++++=Union,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
1787 ^cd+date+++=1787
Congress ^nns+nom+++=Congress
established ^vbd+vprv++xvbn+=established
the ^ati++++=the
Northwest ^nr++++=Northwest
Territory ^nn++++=Territory.
. ^zz++++=EXTRAWORD
From ^in++++=From
it ^pp3+it+++=it
were ^vbd+bed+aux++=were
afterward ^rb++splt++=afterward
formed ^vpsv++agls+xvbnx+=formed
Ohio ^np+++??+=Ohio,
, ^zz++++=EXTRAWORD
Indiana ^np+++??+=Indiana,
, ^zz++++=EXTRAWORD
Illinois ^np+++??+=Illinois,
, ^zz++++=EXTRAWORD
Michigan ^np+nom+++=Michigan,
, ^zz++++=EXTRAWORD
Wisconsin ^np+++??+=Wisconsin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
part ^nn++++=part
of ^in++++=of
Minnesota ^np+++??+=Minnesota.
. ^zz++++=EXTRAWORD
The ^ati++++=The
celebrated ^jj+atrb++xvbn+=celebrated
ordinance ^nn+nom+++=ordinance
declared ^vbd+vpub++xvbn+=declared
that ^tht+vcmp+++=that
slavery ^nn+nom+++=slavery
should ^md+nec+++=should
never ^rb++splt++=never
exist ^vb++++=exist
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
a ^at++++=a
noble ^jj+atrb+++=noble
decree ^nn++++=decree,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
may ^md+pos+++=may
honor ^vb++++=honor
the ^ati++++=the
statesmen ^nns++++=statesmen
who ^whp+rel+subj++=who
made ^vbd+++xvbn+=made
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
history ^nn++++=history
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
picture ^nn++++=picture
to ^to++++=to
be ^vbi+vbi+aux++=be
painted ^vpsv++agls+xvbnx+=painted
wholly ^rb++++=wholly
in ^in++++=in
softer ^jjr+atrb+++=softer
lights ^nns++++=lights.
. ^zz++++=EXTRAWORD
The ^ati++++=The
territory ^nn++++=territory
was ^vbd+bedz+aux++=was
declared ^vpsv++agls+xvbnx+=declared
free ^jj++++=free
for ^in++++=for
men ^nns++++=men
of ^in++++=of
one ^cd1++++=one
race ^nn++++=race
while ^cs+sub+++=while
much ^ap++++=much
of ^in++++=of
its ^pp$+it+++=its
soil ^nn++++=soil
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken,
, ^zz++++=EXTRAWORD
by ^in++++=by
doubtful ^jj+atrb+++=doubtful
bargain ^nn++++=bargain
or ^cc++++=or
naked ^jj+atrb+++=naked
force ^nn++++=force,
, ^zz++++=EXTRAWORD
from ^in++++=from
men ^nns++++=men
of ^in++++=of
another ^dt++++=another.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
that ^tht+jcmp+++=that
treaties ^nns+++??+=treaties
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
signed ^vpsv++agls+xvbnx+=signed.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
that ^tht+jcmp+++=that
certain ^jj+atrb+++=certain
chiefs ^npt++++=chiefs
placed ^vwbn+++xvbn+=placed
marks ^nns++++=marks
upon ^in++++=upon
papers ^nns++++=papers
at ^in++++=at
Fort ^nn++++=Fort
Stanwix ^np+++??+=Stanwix,
, ^zz++++=EXTRAWORD
Fort ^nn++++=Fort
Mcintosh ^np+++??+=McIntosh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Fort ^nn++++=Fort
Finney ^np+++??+=Finney;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
also ^rb++++=also
true ^jj+pred+++=true
that ^tht+jcmp+++=that
many ^ap++++=many
tribes ^nns++++=tribes
denied ^vbd+vpub++xvbn+=denied
the ^ati++++=the
authority ^nn+nom+++=authority
of ^in++++=of
those ^dt+dem+++=those
chiefs ^nns++++=chiefs
to ^to++++=to
sell ^vbi++++=sell
a ^at++++=a
common ^jj+atrb+++=common
inheritance ^nn+nom+++=inheritance.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Wyandots ^np+++??+=Wyandots,
, ^zz++++=EXTRAWORD
Delawares ^np+++??+=Delawares,
, ^zz++++=EXTRAWORD
Shawnees ^nns+nom++??+=Shawnees,
, ^zz++++=EXTRAWORD
Miamis ^np+++??+=Miamis,
, ^zz++++=EXTRAWORD
Ottawas ^np+++??+=Ottawas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
other ^ap++++=other
nations ^nns+nom+++=nations
maintained ^vbd+vpub++xvbn+=maintained
that ^tht+vcmp+++=that
the ^ati++++=the
Ohio ^np+++??+=Ohio
River ^nn++++=River
was ^vbd+bedz+vrb++=was
the ^ati++++=the
boundary ^nn+nom+++=boundary
between ^in++++=between
themselves ^ppls+pp3+++=themselves
and ^cc++++=and
the ^ati++++=the
whites ^nns++++=whites.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
not ^xnot++not++=not
forgotten ^vprf+++xvbn+=forgotten
that ^tht+vcmp+++=that
British ^jj+atrb+++=British
officers ^nns+nom+++=officers
had ^vb+hv+aux++=had
once ^cs+tm+++=once
encouraged ^vprf+++xvbn+=encouraged
them ^pp3o+pp3+++=them
to ^to++++=to
defend ^vbi++++=defend
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
could ^md+pos+++=could
they ^pp3a+pp3+++=they
comprehend ^vb+++??+=comprehend
how ^wrb+who+++=how
peace ^nn++++=peace
between ^in++++=between
Britain ^np++++=Britain
and ^cc++++=and
America ^np++++=America
gave ^vbd+++xvbn+=gave
Americans ^nns+nom+++=Americans
a ^at++++=a
rightful ^jj+atrb+++=rightful
title ^nn++++=title
to ^in++++=to
forests ^nns++++=forests
which ^whp+rel+obj++=which
neither ^dt++neg++=neither
nation ^nn++++=nation
had ^vbd+hvd+aux++=had
owned ^vprf+++xvbnx+=owned.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
settlers ^nns+nom+++=settlers
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
Ohio ^np+++??+=Ohio
in ^in++++=in
flatboats ^nns+++??+=flatboats,
, ^zz++++=EXTRAWORD
drove ^jj+atrb++xvbn+=drove
cattle ^nns++++=cattle
up ^rp++++=up
the ^ati++++=the
muddy ^jj+atrb+++=muddy
banks ^nns++++=banks,
, ^zz++++=EXTRAWORD
girdled ^jj+atrb++xvbn+=girdled
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
planted ^xvbn+++xvbn+=planted
corn ^nn++++=corn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
built ^xvbn+++xvbn+=built
cabins ^nns++++=cabins
and ^cc++++=and
blockhouses ^nns+++??+=blockhouses.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
held ^vbd+vprv++xvbn+=held
warrants ^nns+nom+++=warrants;
; ^zz++++=EXTRAWORD
some ^dti++++=some
had ^vbd+hvd+aux++=had
purchased ^vprf+++xvbnx+=purchased
shares ^vbz++++=shares
from ^in++++=from
land ^nn++++=land
companies ^nns++++=companies;
; ^zz++++=EXTRAWORD
some ^dti++++=some
carried ^jj+atrb++xvbn+=carried
papers ^nns++++=papers
whose ^whp+rel+obj++=whose
seals ^nns++++=seals
were ^vbd+bed+vrb++=were
more ^ql++++=more
imposing ^jj+++xvbg+=imposing
than ^in++++=than
their ^pp$+pp3+++=their
titles ^nns++++=titles;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
many ^ap++++=many
had ^vb+hv+vrb++=had
no ^at++++=no
authority ^nn+nom+++=authority
whatever ^nn+nom+++=whatever
except ^in++++=except
a ^at++++=a
rifle ^nn++++=rifle,
, ^zz++++=EXTRAWORD
an ^at++++=an
axe ^nn++++=axe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
determination ^nn+nom+++=determination
to ^to+ncmp+++=to
remain ^vbi++++=remain.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
the ^ati++++=the
backwoodsman ^nn+nom+++=backwoodsman
planted ^vwbn+++xvbn+=planted
his ^pp$+pp3+++=his
foot ^nn++++=foot
upon ^in++++=upon
the ^ati++++=the
western ^jj+atrb+++=western
bank ^nn++++=bank,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seldom ^rb++++=seldom
turned ^vbd+++xvbn+=turned
it ^pp3+it+++=it
eastward ^rb++++=eastward.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
first ^od++++=first
cabin ^nn++++=cabin
rose ^vbd+++xvbn+=rose
a ^at++++=a
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
the ^ati++++=the
second ^od++++=second
a ^rb++++=a
little ^rb"++++=little
stockade ^nn++++=stockade,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
roads ^nns++++=roads,
, ^zz++++=EXTRAWORD
ferries ^nns++++=ferries,
, ^zz++++=EXTRAWORD
taverns ^nns++++=taverns,
, ^zz++++=EXTRAWORD
courts ^nns++++=courts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
claims ^nns++++=claims
that ^tht+ncmp+obj++=that
the ^ati++++=the
wilderness ^nns+nom+++=wilderness
had ^vb+hv+aux++=had
always ^rb++splt++=always
waited ^vprf+++xvbnx+=waited
for ^in++++=for
the ^ati++++=the
plough ^nn++++=plough.
. ^zz++++=EXTRAWORD
To ^in++++=To
the ^ati++++=the
native ^jj+atrb+++=native
owners ^nns++++=owners
this ^dt+dem+++=this
movement ^nn+nom+++=movement
did ^vbd+dod+aux++=did
not ^xnot++not++=not
resemble ^vb++++=resemble
peaceful ^jj+atrb+++=peaceful
cultivation ^nn+nom+++=cultivation.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
resembled ^vbd+++xvbn+=resembled
an ^at++++=an
invasion ^nn++++=invasion.
. ^zz++++=EXTRAWORD
Cabins ^np+++??+=Cabins
were ^vbd+bed+aux++=were
burned ^vpsv++agls+xvbnx+=burned,
, ^zz++++=EXTRAWORD
horses ^nns++++=horses
stolen ^vbd+++xvbn+=stolen,
, ^zz++++=EXTRAWORD
travellers ^nns+nom+++=travellers
killed ^vbd+++xvbn+=killed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lonely ^jj+atrb+++=lonely
families ^nns++++=families
carried ^vbd+++xvbn+=carried
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
In ^in++++=In
return ^nn++++=return,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
parties ^nns++++=parties
attacked ^vbd+++xvbn+=attacked
villages ^nns+nom+++=villages,
, ^zz++++=EXTRAWORD
destroyed ^xvbn+++xvbn+=destroyed
corn ^nn++++=corn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
murdered ^jj+atrb++xvbn+=murdered
Indians ^nn++++=Indians
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
under ^in+ppvb+++=under
assurances ^nns+nom+++=assurances
of ^in++++=of
friendship ^nn+nom+++=friendship.
. ^zz++++=EXTRAWORD
Blood ^nn++++=Blood
demanded ^vbd+vsua++xvbn+=demanded
blood ^nn++++=blood;
; ^zz++++=EXTRAWORD
a ^at++++=a
slain ^nn+++??+=slain
hunter ^nn++++=hunter
was ^vbd+bedz+aux++=was
answered ^vpsv++by+xvbnx+=answered
by ^in++++=by
a ^at++++=a
slain ^nn+++??+=slain
settler ^nn++++=settler,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
death ^nn++++=death
by ^in++++=by
the ^ati++++=the
burning ^jj+++xvbg+=burning
of ^in++++=of
a ^at++++=a
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Officially ^rb++++=Officially
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
treaties ^nns+++??+=treaties.
. ^zz++++=EXTRAWORD
Actually ^rb+amp+++=Actually
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
war ^nn++++=war.
. ^zz++++=EXTRAWORD
In ^in++++=In
1790 ^cd+date+++=1790
General ^jj+atrb+++=General
Josiah ^np++++=Josiah
Harmar ^np+++??+=Harmar
marched ^vbd+++xvbn+=marched
from ^in++++=from
Fort ^nn++++=Fort
Washington ^np++++=Washington,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
Cincinnati ^np+++??+=Cincinnati
now ^rn+tm+++=now
stands ^vbz++++=stands,
, ^zz++++=EXTRAWORD
against ^in++++=against
the ^ati++++=the
Miami ^np++++=Miami
villages ^nns+nom+++=villages.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
army ^nn++++=army
was ^vbd+bedz+aux++=was
composed ^vpsv++agls+xvbnx+=composed
largely ^rb++++=largely
of ^in++++=of
militia ^nn+++??+=militia,
, ^zz++++=EXTRAWORD
brave ^vb++++=brave
enough ^qlp++++=enough
as ^ql++++=as
individuals ^nns+nom+++=individuals,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ill ^jj++++=ill-trained,
- ^zz++++=EXTRAWORD
trained ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
disorderly ^jj++++=disorderly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
impatient ^jj++++=impatient
of ^in++++=of
restraint ^nn++++=restraint.
. ^zz++++=EXTRAWORD
The ^ati++++=The
towns ^nns++++=towns
near ^in+pl+++=near
the ^ati++++=the
Maumee ^np+++??+=Maumee
were ^vbd+bed+aux++=were
burned ^vpsv++agls+xvbnx+=burned;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
the ^ati++++=the
warriors ^nns++++=warriors
withdrew ^vbd+++xvbn+=withdrew
only ^rb+down+++=only
to ^to++++=to
watch ^vbi++++=watch
their ^pp$+pp3+++=their
enemies ^nns++++=enemies
from ^in++++=from
the ^ati++++=the
woods ^nns++++=woods.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Harmar ^np+++??+=Harmar
began ^vbd+++xvbn+=began
his ^pp$+pp3+++=his
retreat ^nn++++=retreat,
, ^zz++++=EXTRAWORD
detachments ^nns+nom+++=detachments
were ^vbd+bed+aux++=were
sent ^vpsv++agls+xvbnx+=sent
back ^jjb++++=back
and ^cc++++=and
were ^vbd+bed+aux++=were
drawn ^vpsv++agls+xvbnx+=drawn
into ^in++++=into
ambuscades ^nns+++??+=ambuscades.
. ^zz++++=EXTRAWORD
Rifles ^nns++++=Rifles
flashed ^vbd+++xvbn+=flashed
from ^in++++=from
behind ^in+pl+++=behind
trees ^nns++++=trees;
; ^zz++++=EXTRAWORD
officers ^nns+nom+++=officers
fell ^vbd+++xvbn+=fell;
; ^zz++++=EXTRAWORD
companies ^nns++++=companies
lost ^vbd+++xvbn+=lost
formation ^nn+nom+++=formation;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
expedition ^nn+nom+++=expedition
returned ^vbd+++xvbn+=returned
humiliated ^vbd+++xvbn+=humiliated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
confederacy ^nn+nom+++=confederacy
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
that ^tht+vcmp+++=that
an ^at++++=an
American ^jj+atrb+++=American
uniform ^nn++++=uniform
was ^vbd+bedz+vrb++=was
no ^at++++=no
charm ^nn++++=charm
against ^in++++=against
defeat ^nn++++=defeat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
government ^nn+nom+++=government
then ^rn+tm+++=then
placed ^vbd+++xvbn+=placed
a ^at++++=a
larger ^jjr+atrb+++=larger
force ^nn++++=force
under ^in++++=under
Major ^jj++++=Major-General
- ^zz++++=EXTRAWORD
general ^jj+atrb+++=EXTRAWORD
Arthur ^np++++=Arthur
St ^npl++++=St.
. ^zz++++=EXTRAWORD
Clair ^np+++??+=Clair,
, ^zz++++=EXTRAWORD
governor ^npt++++=governor
of ^in++++=of
the ^ati++++=the
Territory ^nn++++=Territory
and ^cc++++=and
a ^at++++=a
veteran ^nn++++=veteran
of ^in++++=of
the ^ati++++=the
Revolution ^nn+nom+++=Revolution.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
brave ^jj+pred+++=brave,
, ^zz++++=EXTRAWORD
honorable ^jj++++=honorable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
already ^rb++++=already
broken ^vbd+++xvbn+=broken
in ^rb+phrv+++=in
health ^nn++++=health.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
army ^nn++++=army
was ^vbd+bedz+aux++=was
badly ^rb++splt++=badly
supplied ^vpsv++agls+xvbnx+=supplied;
; ^zz++++=EXTRAWORD
enlistments ^nns+nom+++=enlistments
expired ^vbd+++xvbn+=expired;
; ^zz++++=EXTRAWORD
desertions ^nns+nom+++=desertions
were ^vbd+bed+vrb++=were
frequent ^jj+pred+++=frequent;
; ^zz++++=EXTRAWORD
packhorses ^nns+++??+=packhorses
strayed ^vbd+++xvbn+=strayed
or ^cc++++=or
were ^vbd+bed+aux++=were
stolen ^vpsv++agls+xvbnx+=stolen;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
militia ^nn+++??+=militia,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
could ^md+pos+++=could
shoot ^vb++++=shoot
squirrels ^nns++++=squirrels
from ^in++++=from
tall ^jj+atrb+++=tall
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
little ^ap++++=little
knowledge ^nn++++=knowledge
of ^in++++=of
standing ^xvbg+++xvbg+=standing
in ^in++++=in
line ^nn++++=line
beneath ^in+pl+++=beneath
a ^at++++=a
sudden ^jj+atrb+++=sudden
attack ^nn++++=attack.
. ^zz++++=EXTRAWORD
Still ^rb++++=Still
the ^ati++++=the
expedition ^nn+nom+++=expedition
moved ^vbd+++xvbn+=moved
northward ^jjb++++=northward
in ^in++++=in
the ^ati++++=the
autumn ^nn++++=autumn
of ^in++++=of
1791 ^cd+date+++=1791,
, ^zz++++=EXTRAWORD
cutting ^nvbg+++xvbg+=cutting
a ^at++++=a
road ^nn++++=road
and ^cc++++=and
leaving ^jj+atrb++xvbg+=leaving
forts ^nns++++=forts
behind ^in+pl+++=behind
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
evening ^nn++++=evening
of ^in++++=of
November ^nr+nom+++=November
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
the ^ati++++=the
army ^nn++++=army
encamped ^vbd+++xvbn+=encamped
beside ^in+pl+++=beside
a ^at++++=a
small ^jj+atrb+++=small
branch ^nn++++=branch
of ^in++++=of
the ^ati++++=the
Wabash ^np+++??+=Wabash.
. ^zz++++=EXTRAWORD
The ^ati++++=The
regulars ^nns++++=regulars
formed ^vbd+++xvbn+=formed
two ^cd++++=two
lines ^nns++++=lines,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
artillery ^nn+nom+++=artillery
between ^in+strn+++=between;
; ^zz++++=EXTRAWORD
the ^ati++++=the
militia ^nn+++??+=militia
lay ^vbd+++xvbn+=lay
in ^in++++=in
advance ^nn++++=advance
across ^in+pl+++=across
the ^ati++++=the
stream ^nn++++=stream.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
women ^nns++++=women
with ^in++++=with
the ^ati++++=the
camp ^nn++++=camp,
, ^zz++++=EXTRAWORD
teamsters ^nns+nom+++=teamsters,
, ^zz++++=EXTRAWORD
servants ^nns+nom+++=servants,
, ^zz++++=EXTRAWORD
laundresses ^nns+nom++??+=laundresses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
children ^nns++++=children.
. ^zz++++=EXTRAWORD
Snow ^nn++++=Snow
or ^cc++++=or
frost ^nn++++=frost
whitened ^jj++++=whitened
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
Fires ^nns++++=Fires
shone ^vbd+++xvbn+=shone
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
kettles ^nns+++??+=kettles
swung ^vbd+++xvbn+=swung,
, ^zz++++=EXTRAWORD
sentries ^nns++++=sentries
paced ^vbd+++xvbn+=paced,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tired ^jj+atrb++xvbn+=tired
men ^nns++++=men
wrapped ^vbd+++xvbn+=wrapped
themselves ^ppls+pp3+++=themselves
in ^in++++=in
blankets ^nns++++=blankets
without ^in++++=without
knowing ^vb+vprv++xvbg+=knowing
that ^tht+vcmp+++=that
Little ^ap++++=Little
Turtle ^np+++??+=Turtle
and ^cc++++=and
the ^ati++++=the
confederated ^jj+atrb++xvbn+=confederated
warriors ^nns++++=warriors
were ^vbd+bed+aux++=were
gathering ^vbg+++xvbgx+=gathering
around ^rp++++=around
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
sunrise ^nn++++=sunrise
the ^ati++++=the
militia ^nn+++??+=militia
were ^vbd+bed+aux++=were
called ^vpsv++agls+xvbnx+=called
to ^in++++=to
parade ^nn++++=parade.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
a ^at++++=a
yell ^nn++++=yell
from ^in++++=from
the ^ati++++=the
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
a ^at++++=a
crashing ^jj+atrb++xvbg+=crashing
volley ^nn++++=volley.
. ^zz++++=EXTRAWORD
The ^ati++++=The
militia ^nn+++??+=militia
broke ^vbd+++xvbn+=broke
almost ^rb+hdg+++=almost
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
rushing ^vbg+++xvbg+=rushing
through ^rb+phrv+++=through
the ^ati++++=the
stream ^nn++++=stream
and ^cc++++=and
into ^in++++=into
the ^ati++++=the
regular ^jj+atrb+++=regular
lines ^nns++++=lines.
. ^zz++++=EXTRAWORD
Warriors ^nns++++=Warriors
moved ^vbd+++xvbn+=moved
swiftly ^rb++++=swiftly
from ^in++++=from
tree ^nn++++=tree
to ^in++++=to
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
surrounding ^jj+++xvbg+=surrounding
the ^ati++++=the
camp ^nn++++=camp
and ^cc++++=and
directing ^vbg+++xvbg+=directing
their ^pp$+pp3+++=their
deadliest ^jjt+atrb+++=deadliest
fire ^nn++++=fire
