# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=THE
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
inland ^jjb++++=inland
seven ^cd++++=seven
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Hard ^jj+atrb+++=Hard
months ^nns++++=months?
? ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
particularly ^rb++++=particularly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty-nine,
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
strong ^jj++++=strong
as ^in++++=as
a ^at++++=a
derrick ^nn++++=derrick,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vain ^jj++++=vain
enough ^qlp++++=enough
to ^to++++=to
suppose ^vbi+vprv+tht0++=suppose
fever ^nn++++=fever
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
a ^at++++=a
private ^jj+atrb+++=private
arrangement ^nn+nom+++=arrangement
to ^to+vcmp+++=to
leave ^vbi++++=leave
me ^pp1o+pp1+++=me
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
eight ^cd++++=eight
porters ^nns+nom+++=porters,
, ^zz++++=EXTRAWORD
a ^at++++=a
cook ^nn++++=cook
called ^vbd+++xvbn+=called
My ^pp$+pp1+++0=M'Bala,
bala ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
two ^cd++++=two
canoes ^nns++++=canoes,
, ^zz++++=EXTRAWORD
a ^at++++=a
tent ^nn++++=tent,
, ^zz++++=EXTRAWORD
rifles ^nns++++=rifles,
, ^zz++++=EXTRAWORD
quinine ^nn+++??+=quinine,
, ^zz++++=EXTRAWORD
trade ^nn++++=trade
cloth ^nn++++=cloth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
toilet ^nn++++=toilet
case ^nn++++=case.
. ^zz++++=EXTRAWORD
Remember ^nn+nom+++=Remember
the ^ati++++=the
toilet ^nn++++=toilet
case ^nn++++=case.
. ^zz++++=EXTRAWORD
Pigskin ^np+++??+=Pigskin,
, ^zz++++=EXTRAWORD
brass ^nn++++=brass
corners ^nns+nom+++=corners,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver-topped
- ^zz++++=EXTRAWORD
topped ^xvbn+++xvbn+=EXTRAWORD
bottles ^nns++++=bottles,
, ^zz++++=EXTRAWORD
two ^cd++++=two
razors ^nns++++=razors,
, ^zz++++=EXTRAWORD
scissors ^nns++++=scissors,
, ^zz++++=EXTRAWORD
combs ^nns+++??+=combs,
, ^zz++++=EXTRAWORD
brushes ^nns++++=brushes,
, ^zz++++=EXTRAWORD
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
tooth ^nn++++=tooth
powder ^nn++++=powder,
, ^zz++++=EXTRAWORD
nail ^vb++++=nail
file ^nn++++=file,
, ^zz++++=EXTRAWORD
bay ^npl++++=bay
rum ^np++++=rum,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^rb++++=a
little ^rb"++++=little
round ^in++++=round
mirror ^nn++++=mirror.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
sister ^nn++++=sister
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
it ^pp3+it+++=it
to ^in++++=to
me ^pp1o+pp1+++=me
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
sailed ^vbd+++xvbnx+=sailed.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
time ^nn++++=time
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
foolish ^jj+atrb+++=foolish
truck ^nn++++=truck
pretty ^rb++++=pretty
enough ^qlp++++=enough
for ^in++++=for
the ^ati++++=the
cabin ^nn++++=cabin,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
absurd ^jj++++=absurd
in ^in++++=in
the ^ati++++=the
bush ^nn++++=bush.
. ^zz++++=EXTRAWORD
Later ^rbr+tm+++=Later
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
traded ^vprf+++xvbnx+=traded
every ^at++++=every
bale ^nn+++??+=bale
of ^in++++=of
cloth ^nn++++=cloth
I ^pp1a+pp1+++=I
owned ^vbd+++xvbnx+=owned
for ^in++++=for
the ^ati++++=the
worst ^nn++++=worst
cracked ^vbd+++xvbn+=cracked
shaving ^nvbg+++xvbg+=shaving
glass ^nn++++=glass
in ^in++++=in
a ^at++++=a
Bowery ^np++++=Bowery
lodging ^nn++++=lodging
house ^nn++++=house.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
a ^at++++=a
village ^nn+nom+++=village
whose ^whp+rel+obj++=whose
name ^nn++++=name
I ^pp1a+pp1+++=I
never ^rb++++=never
could ^md+pos+++=could
pronounce ^vb++++=pronounce
without ^in++++=without
insulting ^jj++++=insulting
somebody ^pn++++=somebody.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
huts ^nns++++=huts,
, ^zz++++=EXTRAWORD
a ^at++++=a
goat ^nn++++=goat,
, ^zz++++=EXTRAWORD
six ^cd++++=six
million ^cd++++=million
insects ^nns++++=insects,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
headman ^nn++++=headman
who ^whp+rel+subj++=who
considered ^vbd+vprv++xvbn+=considered
punctuality ^nn+nom+++=punctuality
a ^at++++=a
vice ^in++++=vice
imported ^nn++++=imported
by ^in++++=by
Europeans ^nns+nom+++=Europeans.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
down ^rp++++=down
with ^in++++=with
fever ^nn++++=fever
and ^cc++++=and
was ^vbd+bedz+vrb++=was
ugly ^jj+pred+++=ugly-tempered.
- ^zz++++=EXTRAWORD
tempered ^vwbn+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++0=M'Bala
bala ^nn+++??+=EXTRAWORD
informed ^vbd+vpub++xvbn+=informed
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
the ^ati++++=the
porters ^nns+nom+++=porters
would ^md+prd+++=would
go ^vb++++=go
no ^at++++=no
farther ^rbr++++=farther.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
informed ^vbd+++xvbnx+=informed
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
would ^md+prd+++=would.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
an ^at++++=an
argument ^nn+nom+++=argument.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
threats ^nns++++=threats,
, ^zz++++=EXTRAWORD
the ^ati++++=the
headman ^nn++++=headman
made ^vbd+++xvbn+=made
speeches ^nns++++=speeches,
, ^zz++++=EXTRAWORD
the ^ati++++=the
goat ^nn++++=goat
ate ^vbd+++xvbn+=ate
part ^nn++++=part
of ^in++++=of
my ^pp$+pp1+++=my
ledger ^np++++=ledger,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eventually ^rb+tm+++=eventually
everybody ^pn++++=everybody
went ^vbd+++xvbn+=went
to ^to++++=to
sleep ^vbi++++=sleep.
. ^zz++++=EXTRAWORD
At ^rb++++=At
dawn ^nn++++=dawn
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone.
. ^zz++++=EXTRAWORD
Gone ^jj+atrb++xvbn+=Gone
men ^nns++++=men,
, ^zz++++=EXTRAWORD
cloth ^nn++++=cloth,
, ^zz++++=EXTRAWORD
food ^nn++++=food,
, ^zz++++=EXTRAWORD
blankets ^nns++++=blankets,
, ^zz++++=EXTRAWORD
tent ^nn++++=tent,
, ^zz++++=EXTRAWORD
the ^ati++++=the
second ^od++++=second
rifle ^nn++++=rifle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
larger ^jjr+atrb+++=larger
canoe ^nn+++??+=canoe.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
left ^vbd+++xvbnx+=left
me ^pp1o+pp1+++=me
the ^ati++++=the
smaller ^jjr+atrb+++=smaller
dugout ^nn++++=dugout
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
could ^md+pos+++=could
not ^xnot++not++=not
carry ^vb++++=carry
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
three ^cd++++=three
tins ^nns++++=tins
of ^in++++=of
beef ^nn++++=beef
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
overlooked ^vprf+++xvbnx+=overlooked
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
trousers ^nns+nom+++=trousers
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
happened ^vbd+++xvbnx+=happened
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
wearing ^vbg+++xvbgx+=wearing
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
took ^vbd+++xvbnx+=took
the ^ati++++=the
toilet ^nn++++=toilet
case ^nn++++=case.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
offended ^jj+++xvbn+=offended
me ^pp1o+pp1+++=me
more ^rbr++++=more
than ^in++++=than
the ^ati++++=the
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
may ^md+pos+++=may
call ^vb++++=call
it ^pp3+it+++=it
absurd ^jj++++=absurd.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
absurd ^jj+pred+++=absurd.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
can ^md+pos+++=can
forgive ^vb++++=forgive
robbery ^nn+nom+++=robbery
on ^in++++=on
a ^at++++=a
grand ^jj+atrb+++=grand
scale ^nn++++=scale;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
My ^pp$+pp1+++0=M'Bala,
bala ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
never ^rb++splt++=never
voluntarily ^rb++++=voluntarily
approached ^vbd+++xvbn+=approached
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
off ^rb+phrv+++=off
my ^pp$+pp1+++=my
shaving ^nvbg+++xvbg+=shaving
brush ^nn++++=brush
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
got ^vbd+++xvbn+=got
my ^pp$+pp1+++=my
goat ^nn++++=goat.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
one ^cd1++++=one
rifle ^nn++++=rifle,
, ^zz++++=EXTRAWORD
twenty ^cd++++=twenty
cartridges ^nns+++??+=cartridges,
, ^zz++++=EXTRAWORD
a ^at++++=a
water ^nn++++=water
bottle ^nn++++=bottle,
, ^zz++++=EXTRAWORD
quinine ^nn+++??+=quinine
in ^in++++=in
my ^pp$+pp1+++=my
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
two ^cd++++=two
paddles ^nns++++=paddles,
, ^zz++++=EXTRAWORD
a ^at++++=a
canvas ^nn++++=canvas
bag ^nn++++=bag,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
enough ^dt++++=enough
conceit ^nn++++=conceit
to ^in++++=to
stock ^nn++++=stock
a ^at++++=a
parliament ^nn+nom+++=parliament.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Ogowe ^np+++??+=Ogowe
was ^vbd+bedz+vrb++=was
below ^rb++++=below
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
coast ^nn++++=coast
was ^vbd+bedz+vrb++=was
somewhere ^rb++++=somewhere
downriver ^jjr+pred+++=downriver.
. ^zz++++=EXTRAWORD
All ^abn++++=All
I ^pp1a+pp1+++=I
had ^md"++pmd"++=had
to ^md+nec+++=to
do ^vb++++=do
was ^vbd+bedz+vrb++=was
float ^nn++++=float
toward ^in++++=toward
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
As ^ql++++=As
easy ^jj++++=easy
as ^in++++=as
pie ^nn++++=pie.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^rb++++=first
two ^cd++++=two
days ^nns++++=days
I ^pp1a+pp1+++=I
rather ^rb++++=rather
enjoyed ^vbd+++xvbn+=enjoyed
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
The ^ati++++=The
current ^nn++++=current
did ^vbd+dod+vrb++=did
the ^ati++++=the
work ^nn++++=work.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
in ^in++++=in
the ^ati++++=the
stern ^nn++++=stern,
, ^zz++++=EXTRAWORD
steered ^j+++xvbn+=steered
around ^in++++=around
snags ^nns++++=snags,
, ^zz++++=EXTRAWORD
ate ^jj+atrb++xvbn+=ate
beef ^nn++++=beef
from ^in++++=from
the ^ati++++=the
tin ^nn++++=tin
with ^in++++=with
my ^pp$+pp1+++=my
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
composed ^vbd+++xvbn+=composed
the ^ati++++=the
speech ^nn++++=speech
I ^pp1a+pp1+++=I
intended ^vbd+vsua++xvbnx+=intended
to ^to+vcmp+++=to
deliver ^vbi++++=deliver
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
thieves ^nns++++=thieves.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
fine ^jj+atrb+++=fine
speech ^nn++++=speech.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
fines ^nns++++=fines
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
prison ^nn++++=prison
terms ^nns++++=terms,
, ^zz++++=EXTRAWORD
floggings ^nns+++??+=floggings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
several ^ap++++=several
references ^nns+nom+++=references
to ^in++++=to
British ^jj+atrb+++=British
justice ^nn++++=justice,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
an ^at++++=an
American ^jj++++=American
and ^cc++++=and
the ^ati++++=the
district ^nn++++=district
was ^vbd+bedz+vrb++=was
French ^jj+pred+++=French.
. ^zz++++=EXTRAWORD
The ^ati++++=The
river ^nn++++=river
was ^vbd+bedz+vrb++=was
broad ^jj+pred+++=broad
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
coppery ^jj++++=coppery
under ^in++++=under
the ^ati++++=the
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
with ^in++++=with
mangroves ^nns+++??+=mangroves
on ^in++++=on
either ^dtx++++=either
bank ^nn++++=bank.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sat ^vbd+++xvbnx+=sat
back ^jjb++++=back
from ^in++++=from
the ^ati++++=the
water ^nn++++=water
in ^in++++=in
tangled ^jj+atrb+++=tangled
ranks ^nns++++=ranks,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
roots ^nns++++=roots
lifted ^vbd+++xvbn+=lifted
like ^in++++=like
the ^ati++++=the
legs ^nns++++=legs
of ^in++++=of
enormous ^jj+atrb+++=enormous,
, ^zz++++=EXTRAWORD
indecent ^jj+atrb+++=indecent
spiders ^nns+nom+++=spiders.
. ^zz++++=EXTRAWORD
Parrots ^nns++++=Parrots
flashed ^vbd+++xvbn+=flashed
overhead ^jjb++++=overhead
red ^jj++++=red,
, ^zz++++=EXTRAWORD
green ^nn++++=green,
, ^zz++++=EXTRAWORD
blue ^jj+atrb+++=blue
colours ^nns++++=colours
so ^rb+emph+++=so
violent ^jj++++=violent
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
scream ^vbi++++=scream
even ^rb++++=even
when ^wrb+who+++=when
the ^ati++++=the
birds ^nns++++=birds
were ^vbd+bed+vrb++=were
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
Great ^jj+atrb+++=Great
flowers ^nns+nom+++=flowers
hung ^vbd+++xvbn+=hung
from ^in++++=from
the ^ati++++=the
vines ^nns++++=vines
and ^cc++++=and
exhaled ^vbd+++xvbn+=exhaled
a ^at++++=a
lascivious ^jj+atrb+++=lascivious
sweetness ^nns+nom+++=sweetness,
, ^zz++++=EXTRAWORD
half ^abn++++=half
perfume ^nn++++=perfume
and ^cc++++=and
half ^nn++++=half
corruption ^nn+nom+++=corruption.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
grew ^vbd+++xvbn+=grew
upon ^in++++=upon
everything ^pn++++=everything
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
Leaves ^nns++++=Leaves
on ^in++++=on
trunks ^nns++++=trunks,
, ^zz++++=EXTRAWORD
moss ^np++++=moss
on ^in++++=on
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
orchids ^nns+++??+=orchids
on ^in++++=on
moss ^np++++=moss,
, ^zz++++=EXTRAWORD
insects ^nns++++=insects
on ^in++++=on
orchids ^nns+++??+=orchids.
. ^zz++++=EXTRAWORD
An ^at++++=An
entangled ^jj+atrb++xvbn+=entangled,
, ^zz++++=EXTRAWORD
exuberant ^jj+atrb+++=exuberant
