# ^zz++++=##
# ^zz++++=EXTRAWORD
The ^ati++++=The
roof ^nn++++=roof
would ^md+prd+++=would
have ^vb+hv+vrb++=have
unsettled ^jj++++=unsettled
most ^ql+emph+++=most
women ^nns++++=women;
; ^zz++++=EXTRAWORD
to ^in++++=to
have ^vbi+vbi+aux++=have
made ^vprf+++xvbnx+=made
music ^nn++++=music
with ^in++++=with
him ^pp3o+pp3+++=him
daily ^jj++++=daily
and ^cc+phrs+++=and
remained ^jj+++xvbn+=remained
unchanged ^jj++++=unchanged
seemed ^jj+++xvbn+=seemed
almost ^rb+hdg+++=almost
indecent ^jj++++=indecent.
. ^zz++++=EXTRAWORD
At ^rb++++=At
least ^rb"++++=least
three ^cd++++=three
of ^in++++=of
Caroline ^np++++=Caroline's
's ^$++++=EXTRAWORD
friends ^nns++++=friends
would ^md+prd+++=would
have ^vb+hv+aux++=have
betrayed ^vprf+++xvbnx+=betrayed
their ^pp$+pp3+++=their
husbands ^nns++++=husbands
in ^in++++=in
imagination ^nn+nom+++=imagination
for ^in++++=for
considerably ^rb++++=considerably
less ^rbr++++=less.
. ^zz++++=EXTRAWORD
" ^zz++++="Didn't
did ^vbd+dod+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
he ^pp3a+pp3+++=he
make ^vb++++=make
the ^ati++++=the
place ^nn++++=place
impossible ^jj++++=impossible
after ^cs+sub+++=after
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Edith ^np++++=Edith
Fane ^np+++??+=Fane
asked ^vbd+vsua++xvbn+=asked,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
down ^rp++++=down
from ^in++++=from
the ^ati++++=the
terrace ^nn++++=terrace
toward ^in++++=toward
the ^ati++++=the
trees ^nns++++=trees
that ^tht+rel+subj++=that
hid ^vbd+++xvbn+=hid
the ^ati++++=the
lodge ^nn++++=lodge.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
think ^vb+vprv+tht0++=think
every ^at++++=every
room ^nn++++=room
would ^md+prd+++=would
echo ^vb++++=echo."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
Edith ^np++++=Edith,
, ^zz++++=EXTRAWORD
rooms ^nns++++=rooms
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
echo ^vb++++=echo
unless ^cs+cnd+++=unless
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
badly ^rb++splt++=badly
furnished ^vpsv++agls+xvbnx+=furnished,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
Edith ^np++++=Edith
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
altogether ^nn+nom+++=altogether
pleasantly ^rb++++=pleasantly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean.
. ^zz++++=EXTRAWORD
Surely ^rb++++=Surely
you ^pp2+pp2+++=you
missed ^vbd+++xvbn+=missed
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
all ^abn++++=all
missed ^jj+++xvbn+=missed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
an ^at++++=an
agreeable ^jj+atrb+++=agreeable
guest ^nn++++=guest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Agreeable!
agreeable ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
One ^cd1++++=One
might ^md+pos+++=might
call ^vb++++=call
the ^ati++++=the
Adriatic ^np++++=Adriatic
damp ^nn++++=damp."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline
lifted ^vbd+++xvbn+=lifted
her ^pp3o+pp3+++=her
parasol ^nn++++=parasol
against ^in++++=against
a ^at++++=a
flight ^nn++++=flight
of ^in++++=of
apple ^nn++++=apple
petals ^nns++++=petals.
. ^zz++++=EXTRAWORD
" ^zz++++="Raymond
raymond ^np++++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+aux++=be
delighted ^vpsv++by+xvbnx+=delighted
by ^in++++=by
your ^pp$+pp2+++=your
comparison ^nn++++=comparison.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
collects ^vbz++++=collects
superlatives ^nns++++=superlatives;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
part ^nn++++=part
of ^in++++=of
his ^pp$+pp3+++=his
professional ^jj+atrb+++=professional
equipment ^nn+nom+++=equipment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Such ^abl++++=Such
replies ^vbz+vpub+++=replies
established ^jj+++xvbn+=established
her ^pp3o+pp3+++=her
reputation ^nn+nom+++=reputation.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
d ^zz++++=d'Esquerre
'esquerre ^nn+++??+=EXTRAWORD
'd ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
with ^in++++=with
him ^pp3o+pp3+++=him
the ^ati++++=the
gratitude ^nn++++=gratitude
of ^in++++=of
Howard ^np++++=Howard,
, ^zz++++=EXTRAWORD
the ^ati++++=the
adoration ^nn+nom+++=adoration
of ^in++++=of
the ^ati++++=the
servants ^nns+nom+++=servants,
, ^zz++++=EXTRAWORD
three ^cd++++=three
boxes ^nns++++=boxes
of ^in++++=of
music ^nn++++=music,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
confusion ^nn++++=confusion
of ^in++++=of
scarves ^nns++++=scarves,
, ^zz++++=EXTRAWORD
gloves ^nns++++=gloves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
silver ^nn++++=silver-backed
- ^zz++++=EXTRAWORD
backed ^xvbn+++xvbn+=EXTRAWORD
brushes ^nns++++=brushes
which ^whp+rel+obj++=which
his ^pp$+pp3+++=his
valet ^&fw++++=valet
had ^vb+hv+vrb++=had
afterwards ^rb+tm+++=afterwards
to ^to++++=to
recover ^vbi++++=recover
by ^in++++=by
post ^nn++++=post,
, ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline
resumed ^vbd+++xvbn+=resumed
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
administration ^nn+nom+++=administration
of ^in++++=of
her ^pp$+pp3+++=her
household ^nn++++=household.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
inspected ^vbd+++xvbnx+=inspected
the ^ati++++=the
kitchen ^nn++++=kitchen
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
disputed ^j+++xvbn+=disputed
an ^at++++=an
estimate ^nn+nom+++=estimate
for ^in++++=for
repairing ^xvbg+++xvbg+=repairing
the ^ati++++=the
west ^np+pl+++=west
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
answered ^j+++xvbn+=answered
eighteen ^cd++++=eighteen
letters ^nns+nom+++=letters,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
instructions ^nns+nom+++=instructions
that ^tht+rel+obj++=that
the ^ati++++=the
singer ^nn++++=singer's
's ^$++++=EXTRAWORD
rooms ^nns++++=rooms
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi+vbi+aux++=be
aired ^vpsv++agls+xvbnx+=aired
before ^cs+sub+++=before
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
closed ^vpsv++agls+xvbnx+=closed.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
friends ^nns++++=friends
decided ^vbd+vprv++xvbn+=decided
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
remained ^vprf+++xvbnx+=remained
untouched ^jj++++=untouched.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
how ^wrb+who+++=how
should ^md+nec+++=should
they ^pp3a+pp3+++=they?
? ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
every ^at++++=every
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
Howard ^np++++=Howard
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
the ^ati++++=the
billiard ^nn++++=billiard
room ^nn++++=room
or ^cc++++=or
become ^vb++++=become
absorbed ^vbd+++xvbn+=absorbed
in ^in++++=in
the ^ati++++=the
financial ^jj+atrb+++=financial
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline
walked ^vbd+++xvbn+=walked
down ^rp++++=down
through ^in++++=through
the ^ati++++=the
orchard ^nn++++=orchard
and ^cc++++=and
stood ^vbd+++xvbn+=stood
outside ^jjb++++=outside
the ^ati++++=the
locked ^jj+++xvbn+=locked
lodge ^npl++++=lodge,
, ^zz++++=EXTRAWORD
never ^rb++++=never
entering ^vbg+++xvbg+=entering
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
merely ^rb+down+++=merely
resting ^nvbg+++xvbg+=resting
her ^pp3o+pp3+++=her
hand ^nn++++=hand
upon ^in++++=upon
the ^ati++++=the
door ^nn++++=door
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
assure ^vbi++++=assure
herself ^ppl+pp3+++=herself
that ^cs+sub+++=that
the ^ati++++=the
building ^nvbg+++xvbg+=building
was ^vbd+bedz+vrb++=was
still ^rb++++=still
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
practicality ^nn+nom+++=practicality,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
looked ^vbd+++xvbn+=looked
to ^to+vcmp+++=to
others ^aps++++=others
like ^in++++=like
a ^at++++=a
defect ^nn++++=defect
of ^in++++=of
temperature ^nn++++=temperature,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
painfully ^rb++++=painfully
acquired ^jj+++xvbn+=acquired.
. ^zz++++=EXTRAWORD
Caroline ^np++++=Caroline's
's ^$++++=EXTRAWORD
childhood ^nn+nom+++=childhood
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
spent ^vpsv++agls+xvbnx+=spent
among ^in++++=among
people ^nns++++=people
who ^whp+rel+subj++=who
held ^vbd+vprv++xvbn+=held
practicality ^nn+nom+++=practicality
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
vulgar ^jj+atrb+++=vulgar
concession ^nn++++=concession,
, ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather
as ^ql++++=as
bathing ^nvbg+++xvbg+=bathing
was ^vbd+bedz+aux++=was
considered ^vpsv++by+xvbnx+=considered
by ^in++++=by
certain ^jj+atrb+++=certain
saints ^nns++++=saints.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father,
, ^zz++++=EXTRAWORD
Giles ^np+++??+=Giles
Merrick ^np+++??+=Merrick,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
painted ^vprf+++xvbnx+=painted
pictures ^nns++++=pictures
no ^at++++=no
one ^cd1++++=one
bought ^vprf+++xvbn+=bought
and ^cc+phrs+++=and
composed ^vprf+++xvbn+=composed
sonnets ^nns++++=sonnets
no ^at++++=no
one ^cd1++++=one
printed ^jj+++xvbn+=printed;
; ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
mother ^npt++++=mother,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
possessed ^vprf+++xvbnx+=possessed
a ^at++++=a
pretty ^jj+atrb+++=pretty
contralto ^nn++++=contralto
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
moved ^j+++xvbn+=moved
through ^in++++=through
successive ^jj+atrb+++=successive
phases ^nns++++=phases
of ^in++++=of
enthusiasm ^nn++++=enthusiasm
for ^in++++=for
Swedenborg ^np+++??+=Swedenborg,
, ^zz++++=EXTRAWORD
vegetarianism ^nn+nom+++=vegetarianism,
, ^zz++++=EXTRAWORD
Byzantine ^jj+atrb+++=Byzantine
embroidery ^nn+nom+++=embroidery,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
education ^nn+nom+++=education
of ^in++++=of
the ^ati++++=the
soul ^nn++++=soul
through ^in++++=through
color ^nn++++=color.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
lived ^vbd+++xvbnx+=lived
in ^in++++=in
rooms ^nns++++=rooms
where ^wrb+who+++=where
the ^ati++++=the
wallpaper ^nn+nom+++=wallpaper
peeled ^vbd+++xvbn+=peeled
behind ^in+pl+++=behind
portfolios ^nns+++??+=portfolios
of ^in++++=of
unfinished ^jj+atrb+++=unfinished
designs ^nns++++=designs,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
piano ^nn++++=piano
was ^vbd+bedz+vrb++=was
always ^rb++++=always
out ^rp+pl+++=out
of ^in++++=of
tune ^nn++++=tune,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
unpaid ^jj+atrb+++=unpaid
tradesmen ^nns++++=tradesmen
entered ^vbd+++xvbn+=entered
through ^in++++=through
the ^ati++++=the
same ^ap++++=same
door ^nn++++=door
as ^ql++++=as
poets ^nns++++=poets,
, ^zz++++=EXTRAWORD
sculptors ^nns++++=sculptors,
, ^zz++++=EXTRAWORD
spiritual ^jj+atrb+++=spiritual
healers ^nns+nom+++=healers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
young ^jj+atrb+++=young
men ^nns++++=men
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
discovered ^vprf+++xvbnx+=discovered
a ^at++++=a
new ^jj+atrb+++=new
theory ^nn++++=theory
of ^in++++=of
beauty ^nn++++=beauty
but ^cc++++=but
had ^vb+hv+aux++=had
not ^xnot++not++=not
discovered ^vbd+vprv++xvbn+=discovered
how ^wrb+who+whcl++=how
to ^to++++=to
pay ^vbi++++=pay
for ^in++++=for
cigarettes ^nns+nom+++=cigarettes.
. ^zz++++=EXTRAWORD
Giles ^np+++??+=Giles
spoke ^vbd+++xvbn+=spoke
continually ^rb++++=continually
of ^in++++=of
the ^ati++++=the
Masters ^nns+nom+++=Masters.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Masters ^nns+nom+++=Masters
absolved ^vwbn+++xvbn+=absolved
him ^pp3o+pp3+++=him
from ^in++++=from
completing ^xvbg+++xvbg+=completing
portraits ^nns++++=portraits,
, ^zz++++=EXTRAWORD
meeting ^nvbg+++xvbg+=meeting
commissions ^nns++++=commissions,
, ^zz++++=EXTRAWORD
mending ^vbg+++xvbg+=mending
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
remembering ^vbg+vprv++xvbg+=remembering
rent ^nn++++=rent
day ^nn++++=day.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
coal ^nn++++=coal,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
explained ^vbd+vpub++xvbnx+=explained
Michelangelo ^np+++??+=Michelangelo;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
laundress ^nns+nom+++=laundress
kept ^vbd+++xvbn+=kept
back ^rb+phrv+++=back
the ^ati++++=the
linen ^nn++++=linen,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
read ^vbd+vprv++xvbnx+=read
aloud ^rb++++=aloud
from ^in++++=from
Blake ^np++++=Blake.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
discourse ^vb++++=discourse
