There ^ex+pex+++=There
thrown ^vpsv++agls+xvbnx+=thrown
from ^in++++=from
a ^at++++=a
wagon ^nn++++=wagon
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
child ^nn++++=child,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hurt ^vbd+++xvbn+=hurt
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
one ^cd1++++=one
leg ^nn++++=leg
drawn ^vwbn+++xvbn+=drawn
up ^rb+phrv+++=up
and ^cc++++=and
his ^pp$+pp3+++=his
back ^rp++++=back
turned ^vprf+++xvbn+=turned
somewhat ^rb+down+++=somewhat
to ^in++++=to
the ^ati++++=the
right ^nn++++=right,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
forever ^rb++splt++=forever
edging ^vbg+++xvbgx+=edging
past ^jjb++++=past
somebody ^pn++++=somebody
in ^in++++=in
a ^at++++=a
narrow ^jj+atrb+++=narrow
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
ride ^vb++++=ride,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
far ^rb+pl+++=far
or ^cc++++=or
fast ^jj++++=fast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
could ^md+pos+++=could
handle ^vb++++=handle
a ^at++++=a
team ^nn++++=team
if ^cs+cnd+++=if
the ^ati++++=the
horses ^nns++++=horses
had ^vb+hv+vrb++=had
religion ^nn++++=religion.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
none ^pn++++=none,
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack
generally ^rb+down+++=generally
wound ^vbd+++xvbn+=wound
up ^rb+phrv+++=up
with ^in+ppvb+++=with
one ^cd1++++=one
line ^nn++++=line
around ^in++++=around
his ^pp$+pp3+++=his
neck ^nn++++=neck
and ^cc++++=and
the ^ati++++=the
other ^ap++++=other
under ^in++++=under
his ^pp$+pp3+++=his
sound ^nn++++=sound
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
talk ^nn++++=talk
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
collect ^vbi++++=collect
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
tongue ^nn++++=tongue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
forced ^vbd+++xvbnx+=forced
them ^pp3o+pp3+++=them
out ^rp+pl+++=out
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
by ^in++++=by
fits ^nns++++=fits,
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^rb++++=first
half ^abn++++=half
too ^ql++++=too
quick ^jj++++=quick
and ^cc++++=and
the ^ati++++=the
last ^ap++++=last
half ^abn++++=half
scarcely ^rb+down+++=scarcely
there ^rn+pl+++=there
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
could ^md+pos+++=could
cook ^vb++++=cook.
. ^zz++++=EXTRAWORD
To ^to++++=To
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
Jack ^np++++=Jack
could ^md+pos+++=could
cook ^vb++++=cook
is ^vbz+bez+vrb++=is
like ^in++++=like
saying ^xvbg+++xvbg+=saying
a ^at++++=a
spring ^nn++++=spring
can ^md+pos+++=can
make ^vb++++=make
water ^nn++++=water.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
does ^vbz+doz+aux++=does
not ^xnot++not++=not
tell ^vb++++=tell
the ^ati++++=the
useful ^jj+atrb+++=useful
part ^nn++++=part
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
make ^vb++++=make
sour ^jj++++=sour-dough
- ^zz++++=EXTRAWORD
dough ^nn+++??+=EXTRAWORD
bread ^nn++++=bread
rise ^nn++++=rise
in ^in++++=in
a ^at++++=a
norther ^jjr++++=norther,
, ^zz++++=EXTRAWORD
fry ^nns++++=fry
meat ^nn++++=meat
tender ^nn++++=tender
from ^in++++=from
a ^at++++=a
steer ^vb++++=steer
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
worn ^vprf+++xvbnx+=worn
itself ^ppl++++=itself
to ^to++++=to
harness ^nns+nom+++=harness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turn ^nn++++=turn
canned ^vbd+++xvbn+=canned
tomatoes ^nns++++=tomatoes,
, ^zz++++=EXTRAWORD
bacon ^np++++=bacon
grease ^nn++++=grease,
, ^zz++++=EXTRAWORD
dried ^jj+atrb++xvbn+=dried
apples ^nns++++=apples,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hope ^nn++++=hope
into ^in++++=into
a ^at++++=a
supper ^nn++++=supper
fit ^jj++++=fit
to ^to+jcmp+++=to
make ^vbi++++=make
a ^at++++=a
man ^nn++++=man
forgive ^vb++++=forgive
his ^pp$+pp3+++=his
enemies ^nns++++=enemies.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
how ^wrb+who+whcl++=how
much ^ap++++=much
coffee ^nn++++=coffee
Mouse ^nn++++=Mouse
could ^md+pos+++=could
drink ^vb++++=drink
before ^cs+sub+++=before
Mouse ^nn++++=Mouse
began ^vbd+++xvbn+=began
to ^to++++=to
sing ^vbi++++=sing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
Coon ^np+++??+=Coon
needed ^vwbn+++xvbn+=needed
feeding ^vbg+++xvbg+=feeding
before ^cs+sub+++=before
being ^nn+nn+aux++=being
told ^vbd+vpub++xvbn+=told
bad ^jj+atrb+++=bad
news ^nn++++=news.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
a ^at++++=a
hand ^nn++++=hand
came ^vbd+++xvbn+=came
in ^in++++=in
wet ^nn++++=wet
from ^in++++=from
night ^nn++++=night
herd ^nn++++=herd,
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack
had ^vb+hv+vrb++=had
a ^at++++=a
dry ^jj+atrb+++=dry
shirt ^nn++++=shirt
warming ^vwbg+++xvbg+=warming
behind ^in+pl+++=behind
the ^ati++++=the
stove ^nn++++=stove.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us
was ^vbd+bedz+vrb++=was
sick ^jj+pred+++=sick,
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack
set ^vbd+++xvbn+=set
a ^at++++=a
kettle ^nn++++=kettle
going ^vwbg+++xvbg+=going
and ^cc++++=and
sat ^vbd+++xvbn+=sat
up ^rp++++=up,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
ever ^rb++++=ever
remembered ^vbd+vprv++xvbn+=remembered
asking ^jj+++xvbg+=asking
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
the ^ati++++=the
smallest ^jjt+atrb+++=smallest
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
outfit ^nn++++=outfit
and ^cc++++=and
had ^vb+hv+vrb++=had
more ^rbr++++=more
authority ^nn+nom+++=authority
than ^in++++=than
Miller ^np++++=Miller.
. ^zz++++=EXTRAWORD
Miller ^np++++=Miller
was ^vbd+bedz+vrb++=was
foreman ^nn++++=foreman
and ^cc++++=and
could ^md+pos+++=could
send ^vb++++=send
us ^pp1o+pp1+++=us
forty ^cd++++=forty
miles ^nns++++=miles
after ^in++++=after
strays ^nns++++=strays
in ^in++++=in
sleet ^nn++++=sleet.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
could ^md+pos+++=could
look ^vb++++=look
into ^in+ppvb+++=into
the ^ati++++=the
flour ^nn++++=flour
barrel ^nn++++=barrel,
, ^zz++++=EXTRAWORD
shake ^vb++++=shake
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
send ^vb++++=send
Miller ^nn++++=Miller
to ^in++++=to
the ^ati++++=the
store ^nn++++=store.
. ^zz++++=EXTRAWORD
About ^in++++=About
the ^ati++++=the
ranch ^nn++++=ranch
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
jobs ^nns++++=jobs
a ^at++++=a
man ^nn++++=man
gets ^vbz++++=gets
thanked ^xvbn+++xvbn+=thanked
for ^in++++=for
and ^cc++++=and
jobs ^nns++++=jobs
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
done ^vpsv++agls+xvbnx+=done
properly ^rb+cnj+++=properly,
, ^zz++++=EXTRAWORD
nobody ^pn++++=nobody
notices ^nns++++=notices.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
did ^vbd+dod+vrb++=did
mostly ^rb++++=mostly
the ^ati++++=the
second ^od++++=second
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
coffee ^nn++++=coffee
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
before ^in++++=before
daylight ^nn++++=daylight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
branding ^nn++++=branding
irons ^nns++++=irons
were ^vbd+bed+vrb++=were
hot ^jj+pred+++=hot
when ^wrb+who+++=when
wanted ^vbd+++xvbn+=wanted.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
always ^rb++++=always
a ^at++++=a
rag ^nn++++=rag
for ^in++++=for
a ^at++++=a
cut ^nn+++xvbn+=cut
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
axle ^nn++++=axle
grease ^nn++++=grease
for ^in++++=for
the ^ati++++=the
wagon ^nn++++=wagon,
, ^zz++++=EXTRAWORD
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
sugar ^nn++++=sugar
laid ^vwbn+++xvbn+=laid
by ^in++++=by
for ^in++++=for
a ^at++++=a
man ^nn++++=man
with ^in++++=with
fever ^nn++++=fever,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
place ^nn++++=place
near ^in+pl+++=near
the ^ati++++=the
stove ^nn++++=stove
where ^wrb+who+++=where
frozen ^xvbn+++xvbn+=frozen
gloves ^nns++++=gloves
might ^md+pos+++=might
thaw ^vb++++=thaw
without ^in++++=without
burning ^xvbg+++xvbg+=burning.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
never ^rb++++=never
considered ^vbd+vprv++xvbn+=considered
how ^wrb+who+whcl++=how
these ^dt+dem+++=these
things ^nns++++=things
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
merely ^rb+down+++=merely
supposed ^vbd+vprv+tht0+xvbn+=supposed
the ^ati++++=the
sun ^nn++++=sun
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
cattle ^nns++++=cattle
bawled ^vbd+++xvbn+=bawled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Jack ^np++++=Jack
had ^vb+hv+vrb++=had
breakfast ^nn++++=breakfast
ready ^jj++++=ready.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Oklahoma ^np+++??+=Oklahoma
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
For ^in++++=For
months ^nns++++=months
every ^at++++=every
drifting ^jj+atrb++xvbg+=drifting
paper ^nn++++=paper
had ^vb+hv+vrb++=had
something ^pn++++=something
in ^in++++=in
it ^pp3+it+++=it
about ^in++++=about
the ^ati++++=the
new ^jj+atrb+++=new
land ^nn++++=land.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
were ^vbd+bed+vrb++=were
to ^in++++=to
line ^nn++++=line
up ^rp++++=up
at ^in++++=at
noon ^nn++++=noon
on ^in++++=on
the ^ati++++=the
appointed ^jj+++xvbn+=appointed
day ^np++++=day
and ^cc++++=and
race ^nn++++=race
in ^in++++=in
to ^to++++=to
claim ^vbi++++=claim
a ^at++++=a
quarter ^nn++++=quarter-section.
- ^zz++++=EXTRAWORD
section ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
talk ^nn++++=talk
of ^in++++=of
black ^jj+atrb+++=black
soil ^nn++++=soil
deep ^jj++++=deep
enough ^qlp++++=enough
to ^to++++=to
bury ^vbi++++=bury
a ^at++++=a
horse ^nn++++=horse
standing ^vwbg+++xvbg+=standing,
, ^zz++++=EXTRAWORD
of ^in++++=of
creeks ^nns++++=creeks
that ^tht+rel+subj++=that
ran ^vbd+++xvbn+=ran
all ^rb++++=all
summer ^nn++++=summer,
, ^zz++++=EXTRAWORD
of ^in++++=of
timber ^nn++++=timber
along ^in++++=along
the ^ati++++=the
bottoms ^nns++++=bottoms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
corn ^nn++++=corn
so ^rb+emph+++=so
tall ^jj++++=tall
a ^at++++=a
rider ^nn++++=rider
could ^md+pos+++=could
lose ^vb++++=lose
his ^pp$+pp3+++=his
hat ^nn++++=hat
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
range ^vb++++=range
reports ^nns++++=reports
gain ^vb++++=gain
two ^cd++++=two
feet ^nns++++=feet
of ^in++++=of
grass ^nn++++=grass
and ^cc++++=and
an ^at++++=an
inch ^nn++++=inch
of ^in++++=of
rain ^nn++++=rain
every ^at++++=every
time ^nn++++=time
they ^pp3a+pp3+++=they
pass ^vb++++=pass
through ^in++++=through
a ^at++++=a
saloon ^nn++++=saloon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
allowed ^vbd+++xvbn+=allowed
Oklahoma ^np+++??+=Oklahoma
was ^vbd+bedz+vrb++=was
no ^at++++=no
different ^nn++++=different.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
settlers ^nns+nom+++=settlers
went ^vbd+++xvbn+=went
south ^np+pl+++=south
and ^cc++++=and
east ^np+pl+++=east
in ^in++++=in
wagons ^nns++++=wagons
until ^cs+sub+++=until
every ^at++++=every
trail ^nn++++=trail
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
carry ^vbi++++=carry
a ^at++++=a
stove ^nn++++=stove,
, ^zz++++=EXTRAWORD
a ^at++++=a
feather ^nn++++=feather
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
three ^cd++++=three
children ^nns++++=children,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
yellow ^jj+atrb+++=yellow
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
listened ^vbd+++xvbn+=listened
to ^in++++=to
all ^abn++++=all
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^rb++++=a
little ^rb"++++=little
money ^nn++++=money
saved ^vwbn+++xvbn+=saved.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
never ^rb++++=never
spent ^vbd+++xvbn+=spent
any ^dti++++=any
except ^in++++=except
for ^in"++++=for
garden ^nn++++=garden
seed ^nn++++=seed,
, ^zz++++=EXTRAWORD
needles ^nps++++=needles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
striped ^jj+atrb+++=striped
candy ^nn++++=candy
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
pretended ^vbd+vprv++xvbnx+=pretended
was ^vbd+bedz+vrb++=was
for ^in++++=for
the ^ati++++=the
cook ^nn++++=cook
but ^cc+cls+++=but
which ^whp+who+++=which
usually ^rb+down+++=usually
found ^vbd+vprv++xvbn+=found
its ^pp$+it+++=its
way ^nn++++=way
into ^in++++=into
our ^pp$+pp1+++=our
coat ^nn++++=coat
pockets ^nns++++=pockets.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
after ^in++++=after
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
to ^in++++=to
Miller ^nn++++=Miller
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
sitting ^vbg+++xvbgx+=sitting
outside ^jjb++++=outside
the ^ati++++=the
bunkhouse ^nn+++??+=bunkhouse
oiling ^nn++++=oiling
ropes ^nns++++=ropes.
. ^zz++++=EXTRAWORD
" ^zz++++="M-M-Miller,"
m ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
m ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
miller ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
g ^zz++++=g-going."
- ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
spoke ^vbd+++xvbn+=spoke
at ^rb++++=at
first ^rb"++++=first.
. ^zz++++=EXTRAWORD
Coon ^np+++??+=Coon
kept ^vbd+++xvbn+=kept
drawing ^nvbg+++xvbg+=drawing
a ^at++++=a
rag ^nn++++=rag
down ^in++++=down
his ^pp$+pp3+++=his
rope ^nn++++=rope,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Mouse ^nn++++=Mouse
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
cookhouse ^nn+++??+=cookhouse
as ^cs+sub+++=as
if ^cs+cnd+++=if
Jack ^np++++=Jack
might ^md+pos+++=might
have ^vb+hv+aux++=have
meant ^vprf++tht0+xvbnx+=meant
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
" ^zz++++="Going
going ^vbg+++xvbg+=EXTRAWORD
where ^wrb+who+++=where?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miller ^np++++=Miller
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="T-to
t ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
to ^in++++=EXTRAWORD
the ^ati++++=the
new ^jj+atrb+++=new
c ^zz++++=c-country.
- ^zz++++=EXTRAWORD
country ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
a ^at++++=a
m ^zz++++=m-map.
- ^zz++++=EXTRAWORD
map ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Big ^jj+atrb+++=Big
T ^zz++++=T-Turkey
- ^zz++++=EXTRAWORD
turkey ^np++++=EXTRAWORD
Creek ^npl++++=Creek.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
p ^zz++++=p-piece
- ^zz++++=EXTRAWORD
piece ^nn++++=EXTRAWORD
with ^in++++=with
t ^zz++++=t-timber
- ^zz++++=EXTRAWORD
timber ^nn++++=EXTRAWORD
and ^cc++++=and
water ^nn++++=water."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
brought ^vbd+++xvbnx+=brought
out ^rb+phrv+++=out
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
land ^nn++++=land-office
- ^zz++++=EXTRAWORD
office ^nn++++=EXTRAWORD
map ^nn++++=map,
, ^zz++++=EXTRAWORD
worn ^j+++xvbn+=worn
white ^np++++=white
at ^rb++++=at
the ^ati++++=the
creases ^nns++++=creases.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
pencil ^nn++++=pencil
cross ^nn++++=cross
on ^in++++=on
it ^pp3+it+++=it
and ^cc++++=and
notes ^nns++++=notes
in ^in++++=in
Jack ^np++++=Jack's
's ^$++++=EXTRAWORD
cramped ^jj+atrb++xvbn+=cramped
hand ^nn++++=hand:
: ^zz++++=EXTRAWORD
creek ^npl++++=creek,
, ^zz++++=EXTRAWORD
rise ^vb++++=rise,
, ^zz++++=EXTRAWORD
cottonwood ^nn+++??+=cottonwood,
, ^zz++++=EXTRAWORD
road ^npl++++=road.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
studied ^vprf+++xvbnx+=studied
the ^ati++++=the
tract ^nn++++=tract
from ^in++++=from
survey ^vb++++=survey
reports ^nns++++=reports
and ^cc++++=and
from ^in++++=from
what ^wdt+who+++=what
freighters ^nns+nom+++=freighters
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
foolish ^jj+atrb+++=foolish
dreaming ^nvbg+++xvbg+=dreaming.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
never ^rb++++=never
let ^vb+++xvbn+=let
a ^at++++=a
pie ^nn++++=pie
burn ^vb++++=burn
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
dreamed ^vbd+vprv++xvbnx+=dreamed.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
aim ^vb++++=aim
to ^to+vcmp+++=to
file ^vb++++=file?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miller ^np++++=Miller
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
