# ^zz++++=##
# ^zz++++=EXTRAWORD
The ^ati++++=THE
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
thirty ^cd++++=thirty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
really ^rb+emph+++=really
very ^ql+amp+++=very
pretty ^rb++++=pretty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
looked ^vbd+++xvbn+=looked
at ^rb++++=at
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
merely ^rb+down+++=merely
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
pass ^vbi++++=pass
Martin ^np++++=Martin's,
's, ^nn+++??+=EXTRAWORD
and ^cc++++=and
stepped ^vpsv++agls+xvbn+=stepped
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
harm ^nn++++=harm
in ^in++++=in
looking ^nn++++=looking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright
had ^vbd+hvd+aux++=had
saved ^vprf+++xvbnx+=saved
fifty ^cd++++=fifty
dollars ^nns++++=dollars
during ^in++++=during
the ^ati++++=the
preceding ^jj+++xvbg+=preceding
six ^cd++++=six
months ^nns++++=months.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
denied ^vprf++tht0+xvbnx+=denied
himself ^ppl+pp3+++=himself
many ^ap++++=many
little ^jj+atrb+++=little
gratifications ^nns+nom+++=gratifications
to ^to++++=to
accumulate ^nn+nom+++=accumulate
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
forty ^cd++++=forty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
dollars ^nns++++=dollars
were ^vbd+bed+vrb++=were
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
Henry ^np++++=Henry
Lane ^nn++++=Lane,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lent ^vprf+++xvbnx+=lent
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
sum ^nn++++=sum
during ^in++++=during
an ^at++++=an
illness ^nns+nom+++=illness.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lane ^np++++=Lane
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Pay
pay ^nn++++=EXTRAWORD
it ^pp3+it+++=it
when ^wrb+who+++=when
convenient ^jj++++=convenient,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
no ^at++++=no
due ^jj+atrb+++=due
bill ^nn++++=bill
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
given ^vpsv++agls+xvbnx+=given;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
honest ^jj+pred+++=honest
in ^in++++=in
intention ^nn+nom+++=intention,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
long ^rb++splt++=long
felt ^vprf+++xvbnx+=felt
uneasy ^jj++++=uneasy
under ^in++++=under
the ^ati++++=the
obligation ^nn+nom+++=obligation.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
money ^nn++++=money
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
saved ^vprf+++xvbnx+=saved
belongs ^vbz++++=belongs,
, ^zz++++=EXTRAWORD
in ^in++++=in
justice ^nn++++=justice,
, ^zz++++=EXTRAWORD
to ^in++++=to
Henry ^np++++=Henry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lane ^np++++=Lane
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
in ^in++++=in
want ^nn++++=want
of ^in++++=of
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
does ^vbz+doz+aux++=does
not ^xnot++not++=not
make ^vb++++=make
it ^pp3+it+++=it
mine ^nn++++=mine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
certainly ^rb++++=certainly
not ^xnot++not++=not,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
injured ^jj+atrb++xvbn+=injured
air ^nn++++=air.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not
persuade ^vb++++=persuade
you ^pp2+pp2+++=you
to ^to++++=to
do ^vbi++++=do
anything ^pn++++=anything
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
you ^pp2+pp2+++=you
might ^md+pos+++=might
keep ^vb++++=keep
it ^pp3+it+++=it
until ^in++++=until
convenient ^jj++++=convenient;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
spend ^vb++++=spend
thirty ^cd++++=thirty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
soon ^rb+tm+splt++=soon
save ^vb++++=save
as ^ql++++=as
much ^ap++++=much
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Sally ^np++++=Sally
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
visited ^vprf+++xvbn+=visited
us ^pp1o+pp1+++=us
for ^in++++=for
seven ^cd++++=seven
years ^nns++++=years.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+vrb++=be
right ^jj++++=right
down ^rp++++=down
ashamed ^jj++++=ashamed
to ^to+jcmp+++=to
receive ^vbi++++=receive
her ^pp$+pp3+++=her
with ^in++++=with
this ^dt+dem+++=this
rag ^nn++++=rag
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Poor ^jj+atrb+++=Poor
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
for ^in+ppvb+++=for
himself ^ppl+pp3+++=himself
a ^at++++=a
law ^nn++++=law
most ^ql+emph+++=most
unsafe ^vb+++??+=unsafe
for ^in++++=for
any ^dti++++=any
husband ^nn++++=husband
or ^cc++++=or
wife ^nn++++=wife:
: ^zz++++=EXTRAWORD
that ^dt+dem+++=that
peace ^nn++++=peace
was ^vbd+bedz+aux++=was
best ^jjt+pred+++=best
secured ^vpsv++by+xvbn+=secured
by ^in++++=by
yielding ^nn++++=yielding.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
mistook ^vbd+++xvbnx+=mistook
compliance ^nn+nom+++=compliance
for ^in++++=for
kindness ^nns+nom+++=kindness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
avoidance ^nn+nom+++=avoidance
of ^in++++=of
present ^jj+atrb+++=present
discomfort ^nn++++=discomfort
for ^in++++=for
the ^ati++++=the
preservation ^nn+nom+++=preservation
of ^in++++=of
domestic ^jj+atrb+++=domestic
happiness ^nns+nom+++=happiness.
. ^zz++++=EXTRAWORD
A ^at++++=A
calm ^nn++++=calm
judgement ^nn+nom+++=judgement
and ^cc++++=and
a ^at++++=a
principle ^nn++++=principle
of ^in++++=of
right ^nn++++=right
would ^md+prd+++=would
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
temporary ^jj+atrb+++=temporary
disappointment ^nn+nom+++=disappointment
to ^in++++=to
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
would ^md+prd+++=would
have ^vb+hv+aux++=have
saved ^vprf+++xvbnx+=saved
them ^pp3o+pp3+++=them
both ^abx++++=both
from ^in++++=from
deeper ^jjr+atrb+++=deeper
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
pause ^nn++++=pause,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
the ^ati++++=the
carpet ^nn++++=carpet
can ^md+pos+++=can
be ^vb+be+aux++=be
had ^vb+hv+vrb++=had
for ^in++++=for
thirty ^cd++++=thirty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
we ^pp1a+pp1+++=we
might ^md+pos+++=might
manage ^vb++++=manage
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright's
's ^$++++=EXTRAWORD
countenance ^nn+nom+++=countenance
brightened ^vbd+++xvbn+=brightened
immediately ^rb+tm+++=immediately.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbnx+=knew
you ^pp2+pp2+++=you
would ^md+prd+++=would
see ^vb+vprv+++=see
the ^ati++++=the
necessity ^nn+nom+++=necessity.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
always ^rb++++=always
considerate ^jj+pred+++=considerate,
, ^zz++++=EXTRAWORD
James ^np++++=James."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
afternoon ^nn++++=afternoon
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
together ^nn+nom+++=together
to ^in++++=to
Martin ^np++++=Martin's
's ^$++++=EXTRAWORD
warehouse ^nn++++=warehouse.
. ^zz++++=EXTRAWORD
The ^ati++++=The
carpet ^nn++++=carpet
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
" ^zz++++="really
really ^rb+emph+++=EXTRAWORD
very ^ql+amp+++=very
pretty ^rb++++=pretty"
" ^zz++++=EXTRAWORD
when ^wrb+who+++=when
seen ^vprf+++xvbn+=seen
alone ^rb++++=alone
appeared ^vbd+seem++xvbn+=appeared
less ^rbr++++=less
desirable ^jj++++=desirable
beside ^in+pl+++=beside
richer ^jjr+atrb+++=richer
patterns ^nns++++=patterns.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright
feared ^vbd+vprv++xvbn+=feared
that ^tht+vcmp+++=that
its ^pp$+it+++=its
dull ^jj+atrb+++=dull
colors ^nns++++=colors
would ^md+prd+++=would
make ^vb++++=make
the ^ati++++=the
room ^nn++++=room
look ^nn++++=look
gloomy ^jj++++=gloomy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
salesman ^nn+nom+++=salesman
displayed ^vbd+++xvbn+=displayed
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
with ^in++++=with
large ^jj+atrb+++=large
crimson ^nn+++??+=crimson
roses ^nns++++=roses
and ^cc++++=and
green ^nn++++=green
leaves ^nns++++=leaves
crossing ^vwbg+++xvbg+=crossing
a ^at++++=a
ground ^nn++++=ground
of ^in++++=of
warm ^jj++++=warm
drab ^jj++++=drab.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
article ^nn++++=article
for ^in++++=for
your ^pp$+pp2+++=your
parlor ^nn++++=parlor,
, ^zz++++=EXTRAWORD
madam ^npt++++=madam,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="Cheap
cheap ^jj++++=EXTRAWORD
at ^in++++=at
fifty ^cd++++=fifty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
dollars ^nns++++=dollars;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
as ^ql++++=as
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
last ^jj+atrb+++=last
piece ^nn++++=piece,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
let ^vb+++xvbn+=let
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
it ^pp3+it+++=it
for ^in++++=for
forty ^cd++++=forty-eight."
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Four
four ^cd++++=EXTRAWORD
yards ^nns++++=yards
more ^ql++++=more
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
require ^vb+vsua+++=require,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbn+vprv++xvbn+=observed
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
prudent ^jj++++=prudent
to ^to++++=to
cut ^vbi++++=cut
so ^ql++++=so
close ^vb++++=close,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
should ^md+nec+++=should
always ^rb++++=always
be ^vb+be+aux++=be
something ^pn++++=something
allowed ^vbd+++xvbn+=allowed
for ^in+ppvb+++=for
matching ^xvbg+++xvbg+=matching."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cartwright ^np++++=Cartwright
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
husband ^nn++++=husband.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
other ^ap++++=other
will ^md+prd+++=will
never ^rb++splt++=never
satisfy ^vb++++=satisfy
us ^pp1o+pp1+++=us
after ^in++++=after
seeing ^xvbg+++xvbg+=seeing
this ^dt+pdem+++=this."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
this ^dt+pdem+++=this
takes ^vbz++++=takes
nearly ^rb+down+++=nearly
all ^rb++++=all
the ^ati++++=the
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
ten ^cd++++=ten
dollars ^nns++++=dollars
more ^ql++++=more
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
expected ^vbd+vprv++xvbn+=expected."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
ten ^cd++++=ten
dollars ^nns++++=dollars!
! ^zz++++=EXTRAWORD
How ^wrb+who+++=How
insignificant ^jj++++=insignificant
an ^at++++=an
additional ^jj+atrb+++=additional
sum ^nn++++=sum
appears ^vbz+seem+++=appears
when ^wrb+who+++=when
desire ^nn++++=desire
has ^vbz+hvz+aux++=has
already ^rb++splt++=already
silenced ^vprf+++xvbnx+=silenced
prudence ^nn+nom+++=prudence!
! ^zz++++=EXTRAWORD
