In ^in++++=In
contrary ^in+cmpx+++=contrary
to ^in"++++=to
her ^pp$+pp3+++=her
duty ^nn++++=duty.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
Federigo ^np+++??+=Federigo,
, ^zz++++=EXTRAWORD
hoping ^vbg+vprv++xvbg+=hoping
that ^tht+vcmp+++=that
constancy ^nn++++=constancy
and ^cc++++=and
liberality ^nn+nom+++=liberality
might ^md+pos+++=might
succeed ^vb++++=succeed
where ^wrb+who+++=where
words ^nns++++=words
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed,
, ^zz++++=EXTRAWORD
arranged ^vpbn+vsua++xvbn+=arranged
tournaments ^nns+nom+++=tournaments,
, ^zz++++=EXTRAWORD
gave ^jj+atrb++xvbn+=gave
banquets ^nns++++=banquets,
, ^zz++++=EXTRAWORD
clothed ^xvbn+++xvbn+=clothed
his ^pp$+pp3+++=his
servants ^nns+nom+++=servants
richly ^rb+cnj+++=richly,
, ^zz++++=EXTRAWORD
bestowed ^jj+atrb++xvbn+=bestowed
gifts ^nns++++=gifts
upon ^in++++=upon
poets ^nns++++=poets
and ^cc++++=and
musicians ^nns++++=musicians,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
maintained ^vbn+vpub++xvbn+=maintained
horses ^nns++++=horses
and ^cc++++=and
hounds ^nns++++=hounds
beyond ^in++++=beyond
what ^wdt+who+++=what
his ^pp$+pp3+++=his
revenues ^nns++++=revenues
could ^md+pos+++=could
support ^vb++++=support.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
an ^at++++=an
occasion ^nn++++=occasion
arose ^vbd+++xvbn+=arose
on ^in++++=on
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
might ^md+pos+++=might
display ^vb++++=display
courage ^nn+nom+++=courage,
, ^zz++++=EXTRAWORD
courtesy ^nn++++=courtesy,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
expense ^nn++++=expense
before ^in++++=before
Monna ^np+++??+=Monna
Giovanna ^np+++??+=Giovanna,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seized ^vbd+++xvbnx+=seized
it ^pp3+it+++=it
eagerly ^rb+cnj+++=eagerly,
, ^zz++++=EXTRAWORD
believing ^vbg+vprv++xvbg+=believing
each ^ppls++++=each
new ^np++++=new
sacrifice ^nn++++=sacrifice
to ^to++++=to
be ^vbi++vrb++=be
an ^at++++=an
argument ^nn+nom+++=argument
in ^in++++=in
his ^pp$+pp3+++=his
cause ^nn++++=cause.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
neither ^dt++neg++=neither
proud ^jj++++=proud
nor ^cc+phrs+neg++=nor
insensible ^jj++++=insensible,
, ^zz++++=EXTRAWORD
understood ^vpbn+vprv++xvbn+=understood
his ^pp$+pp3+++=his
intention ^nn+nom+++=intention
and ^cc++++=and
regretted ^vbd+vprv++xvbn+=regretted
the ^ati++++=the
waste ^nn++++=waste
it ^pp3+it+++=it
caused ^vbd+++xvbn+=caused,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
would ^md+prd+++=would
not ^xnot++not++=not
encourage ^nn+nom+++=encourage
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
Federigo ^np+++??+=Federigo
consumed ^vwbn+++xvbn+=consumed
his ^pp$+pp3+++=his
inheritance ^nn+nom+++=inheritance
without ^in++++=without
gaining ^xvbg+++xvbg+=gaining
anything ^pn++++=anything
except ^in++++=except
a ^at++++=a
reputation ^nn+nom+++=reputation
for ^in++++=for
magnificence ^nn+nom+++=magnificence,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
honorable ^jj++++=honorable
when ^wrb+who+++=when
sustained ^vpsv++by+xvbn+=sustained
by ^in++++=by
sufficient ^jj+atrb+++=sufficient
means ^nn++++=means,
, ^zz++++=EXTRAWORD
becomes ^vbz++++=becomes
a ^at++++=a
dangerous ^jj+atrb+++=dangerous
ornament ^nn+nom+++=ornament
when ^wrb+who+++=when
purchased ^vprf+++xvbn+=purchased
with ^in++++=with
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
substance ^nn+nom+++=substance.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
happened ^vbd+++xvbn+=happened,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
estates ^nns+nom+++=estates
were ^vbd+bed+aux++=were
sold ^vpsv++agls+xvbnx+=sold
one ^cd1++++=one
after ^in++++=after
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
creditors ^nns++++=creditors
took ^vbd+++xvbn+=took
possession ^nn++++=possession
of ^in++++=of
his ^pp$+pp3+++=his
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
friends ^nns++++=friends
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
filled ^vprf+++xvbnx+=filled
his ^pp$+pp3+++=his
halls ^nns++++=halls
at ^rb++++=at
supper ^nn++++=supper
found ^vbd+vprv++xvbn+=found
other ^ap++++=other
tables ^nns++++=tables
when ^wrb+who+++=when
the ^ati++++=the
silver ^nn++++=silver
dishes ^nns++++=dishes
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
there ^ex+pex+++=there
remained ^vprf+++xvbn+=remained
to ^in++++=to
him ^pp3o+pp3+++=him
only ^rb+down+++=only
a ^at++++=a
small ^jj+atrb+++=small
farm ^nn++++=farm
in ^in++++=in
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
modest ^jj+atrb+++=modest
income ^nn++++=income
scarcely ^rb+down+++=scarcely
provided ^xvbn+++xvbn+=provided
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
wine ^nn++++=wine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
plain ^jj+atrb+++=plain
necessities ^nns+nom+++=necessities
of ^in++++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
excellent ^jj+atrb+++=excellent
falcon ^np++++=falcon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
finest ^jjt++++=finest,
, ^zz++++=EXTRAWORD
as ^ql++++=as
many ^ap++++=many
judges ^nns++++=judges
declared ^vbd+vpub++xvbn+=declared,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
struck ^vprf+++xvbnx+=struck
a ^at++++=a
heron ^nn+++??+=heron
above ^jjb++++=above
the ^ati++++=the
Arno ^np+++??+=Arno.
. ^zz++++=EXTRAWORD
With ^in++++=With
these ^dt+dem+++=these
poor ^jj+atrb+++=poor
remnants ^nns+nom+++=remnants
of ^in++++=of
his ^pp$+pp3+++=his
fortune ^nn++++=fortune,
, ^zz++++=EXTRAWORD
Federigo ^np+++??+=Federigo
withdrew ^vbd+++xvbn+=withdrew
from ^in++++=from
Florence ^np+nom+++=Florence.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
cultivated ^vbd+++xvbnx+=cultivated
his ^pp$+pp3+++=his
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
repaired ^j+++xvbn+=repaired
his ^pp$+pp3+++=his
own ^ap++++=own
fences ^nns++++=fences,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
endured ^vbd+++xvbn+=endured
necessity ^nn+nom+++=necessity
without ^in++++=without
complaint ^nn++++=complaint.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
season ^nn++++=season
permitted ^vbd+++xvbn+=permitted,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
hunted ^vbd+++xvbnx+=hunted
with ^in++++=with
his ^pp$+pp3+++=his
falcon ^np++++=falcon,
, ^zz++++=EXTRAWORD
partly ^rb+down+++=partly
for ^in++++=for
pleasure ^nn++++=pleasure
and ^cc++++=and
partly ^rb+down+++=partly
because ^cs+cos+++=because
the ^ati++++=the
bird ^nn++++=bird
sometimes ^rb++++=sometimes
supplied ^vbd+++xvbn+=supplied
his ^pp$+pp3+++=his
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
poverty ^nn++++=poverty
had ^vbd+hvd+aux++=had
altered ^vprf+++xvbnx+=altered
his ^pp$+pp3+++=his
clothing ^nn++++=clothing
and ^cc++++=and
diminished ^vbd+++xvbn+=diminished
his ^pp$+pp3+++=his
household ^nn++++=household,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
could ^md+pos+++=could
not ^xnot++not++=not
teach ^vb+vsua+++=teach
him ^pp3o+pp3+++=him
meanness ^nns+nom+++=meanness;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
a ^at++++=a
traveler ^nn++++=traveler
came ^vbd+++xvbn+=came
to ^in++++=to
his ^pp$+pp3+++=his
door ^nn++++=door,
, ^zz++++=EXTRAWORD
Federigo ^np+++??+=Federigo
received ^vbd+++xvbn+=received
him ^pp3o+pp3+++=him
with ^in++++=with
as ^ql++++=as
much ^ap++++=much
grace ^nn++++=grace
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
formerly ^rb+tm+splt++=formerly
shown ^vprf+++xvbnx+=shown
princes ^nns++++=princes,
, ^zz++++=EXTRAWORD
offering ^vbg+++xvbg+=offering
little ^ap++++=little,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
offering ^nvbg+++xvbg+=offering
it ^pp3+it+++=it
freely ^rb++++=freely.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
Monna ^np+++??+=Monna
Giovanna ^np++++=Giovanna's
's ^$++++=EXTRAWORD
husband ^nn++++=husband
fell ^vbd+++xvbn+=fell
ill ^jj++++=ill
and ^cc++++=and,
, ^zz++++=EXTRAWORD
perceiving ^vb++++=perceiving
that ^tht+vcmp+++=that
death ^nn++++=death
was ^vbd+bedz+vrb++=was
near ^in+strn+++=near,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
his ^pp$+pp3+++=his
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
by ^in++++=by
his ^pp$+pp3+++=his
wife ^nn++++=wife
one ^cd1++++=one
young ^jj+atrb+++=young
son ^nn++++=son,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
tenderly ^rb+cnj+++=tenderly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
this ^dt+dem+++=this
child ^nn++++=child
he ^pp3a+pp3+++=he
left ^vbd+++xvbnx+=left
the ^ati++++=the
greater ^jjr+atrb+++=greater
part ^nn++++=part
of ^in++++=of
his ^pp$+pp3+++=his
possessions ^nns++++=possessions,
, ^zz++++=EXTRAWORD
directing ^vbg+++xvbg+=directing
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
boy ^nn++++=boy
should ^md+nec+++=should
die ^vb++++=die
without ^in++++=without
heirs ^nns++++=heirs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wealth ^nn++++=wealth
should ^md+nec+++=should
pass ^vb++++=pass
to ^in++++=to
Monna ^np+++??+=Monna
Giovanna ^np+++??+=Giovanna.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
long ^rb++++=long
afterward ^rb++++=afterward
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
widow ^nn++++=widow,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
mourned ^vbd+++xvbn+=mourned
him ^pp3o+pp3+++=him
with ^in++++=with
the ^ati++++=the
dignity ^nn+nom+++=dignity
proper ^jj++++=proper
to ^in++++=to
a ^at++++=a
faithful ^jj+atrb+++=faithful
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
devoted ^j+++xvbn+=devoted
herself ^ppl+pp3+++=herself
to ^in++++=to
the ^ati++++=the
care ^nn++++=care
of ^in++++=of
her ^pp$+pp3+++=her
son ^nn++++=son.
. ^zz++++=EXTRAWORD
As ^ql++++=As
is ^vbz+bez+vrb++=is
the ^ati++++=the
custom ^nn++++=custom
among ^in++++=among
prosperous ^jj+atrb+++=prosperous
Florentine ^nn++++=Florentine
families ^nns++++=families
during ^in++++=during
the ^ati++++=the
warmer ^jjr+atrb+++=warmer
months ^nns++++=months,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left
the ^ati++++=the
city ^nn++++=city
for ^in++++=for
an ^at++++=an
estate ^nn++++=estate
in ^in++++=in
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
property ^nn++++=property
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
lie ^vbi++++=lie
near ^in+pl+++=near
Federigo ^np++++=Federigo's
's ^$++++=EXTRAWORD
little ^ap++++=little
farm ^nn++++=farm;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
wandering ^vbg+++xvbg+=wandering
sometimes ^rb++++=sometimes
with ^in++++=with
servants ^nns+nom+++=servants
through ^in++++=through
the ^ati++++=the
neighboring ^jj+atrb+++=neighboring
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
acquainted ^jj+++xvbn+=acquainted
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Federigo ^np+++??+=Federigo,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
whose ^whp+wp$r+whcl++=whose
son ^nn++++=son
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was,
, ^zz++++=EXTRAWORD
treated ^xvbn+++xvbn+=treated
him ^pp3o+pp3+++=him
with ^in++++=with
particular ^jj+atrb+++=particular
courtesy ^nn++++=courtesy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
child ^nn++++=child
soon ^rb+tm+++=soon
delighted ^jj+++xvbn+=delighted
in ^in++++=in
visiting ^xvbg+++xvbg+=visiting
the ^ati++++=the
poor ^jj+atrb+++=poor
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
conversation ^nn+nom+++=conversation
was ^vbd+bedz+vrb++=was
cheerful ^jj+pred+++=cheerful
and ^cc++++=and
whose ^whp+rel+obj++=whose
knowledge ^nn++++=knowledge
of ^in++++=of
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
birds ^nns++++=birds
seemed ^vbd+seem++xvbn+=seemed
inexhaustible ^jj++++=inexhaustible.
. ^zz++++=EXTRAWORD
Above ^jjb++++=Above
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
the ^ati++++=the
boy ^nn++++=boy
admired ^vbd+++xvbn+=admired
the ^ati++++=the
falcon ^np++++=falcon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
watched ^vbd+++xvbnx+=watched
it ^pp3+it+++=it
sit ^vb++++=sit
hooded ^jj++++=hooded
upon ^in++++=upon
Federigo ^np++++=Federigo's
's ^$++++=EXTRAWORD
glove ^nn++++=glove,
, ^zz++++=EXTRAWORD
grave ^jj++++=grave
as ^ql++++=as
a ^at++++=a
judge ^nn++++=judge;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it
rise ^nn++++=rise
into ^in++++=into
the ^ati++++=the
bright ^jj+atrb+++=bright
air ^nn++++=air,
, ^zz++++=EXTRAWORD
circle ^nn++++=circle
until ^cs+sub+++=until
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
no ^at++++=no
larger ^nn++++=larger
than ^in++++=than
a ^at++++=a
leaf ^nn++++=leaf,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
descend ^vb++++=descend
with ^in++++=with
terrible ^jj+atrb+++=terrible
swiftness ^nns+nom+++=swiftness
upon ^in++++=upon
its ^pp$+it+++=its
prey ^nn++++=prey.
. ^zz++++=EXTRAWORD
So ^ql++++=So
greatly ^rb+amp+++=greatly
did ^vbd+dod+vrb++=did
the ^ati++++=the
bird ^nn++++=bird
please ^uh++++=please
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
no ^at++++=no
treasure ^nn++++=treasure
could ^md+pos+++=could
equal ^jj++++=equal
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
knowing ^vbg+vprv++xvbg+=knowing
that ^tht+vcmp+++=that
Federigo ^np+++??+=Federigo
prized ^vbd+++xvbn+=prized
it ^pp3+it+++=it
beyond ^in++++=beyond
all ^abn++++=all
his ^pp$+pp3+++=his
remaining ^jj+atrb++xvbg+=remaining
possessions ^nns++++=possessions,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
dare ^vb++++=dare
ask ^vb++++=ask
for ^in+ppvb+++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
summer ^nn++++=summer
had ^vbd+hvd+aux++=had
ended ^vprf+++xvbnx+=ended,
, ^zz++++=EXTRAWORD
the ^ati++++=the
boy ^nn++++=boy
became ^vbd+++xvbn+=became
ill ^jj++++=ill.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
his ^pp$+pp3+++=his
physicians ^nns++++=physicians
considered ^vwbn+vprv++xvbn+=considered
the ^ati++++=the
sickness ^nns+nom+++=sickness
slight ^jj++++=slight,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
within ^in++++=within
a ^ap++++=a
few ^ap"++++=few
days ^nns++++=days
it ^pp3+it+++=it
grew ^vbd+++xvbn+=grew
severe ^jj++++=severe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
remedy ^nn++++=remedy
they ^pp3a+pp3+++=they
attempted ^vbd+++xvbnx+=attempted
brought ^vbd+++xvbn+=brought
little ^ap++++=little
benefit ^nn++++=benefit.
. ^zz++++=EXTRAWORD
Monna ^np+++??+=Monna
Giovanna ^np+++??+=Giovanna
rarely ^rb++++=rarely
left ^vbd+++xvbn+=left
his ^pp$+pp3+++=his
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
listened ^vbd+++xvbnx+=listened
to ^in++++=to
the ^ati++++=the
physicians ^nns++++=physicians,
, ^zz++++=EXTRAWORD
prayed ^j+++xvbn+=prayed
in ^in++++=in
the ^ati++++=the
chapel ^nn++++=chapel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
offered ^xvbn+++xvbn+=offered
alms ^nns+++??+=alms
for ^in++++=for
his ^pp$+pp3+++=his
recovery ^nn+nom+++=recovery;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
common ^jj+atrb+++=common
laws ^nns++++=laws
of ^in++++=of
other ^ap++++=other
mothers ^nns+nom+++=mothers,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
placed ^vbd+++xvbnx+=placed
more ^rbr++++=more
hope ^nn++++=hope
in ^in++++=in
any ^dti++++=any
wish ^vb+vprv+++=wish
expressed ^vpsv++by+xvbn+=expressed
by ^in++++=by
her ^pp$+pp3+++=her
child ^nn++++=child
than ^in++++=than
in ^in++++=in
the ^ati++++=the
gravest ^jjt+atrb+++=gravest
counsel ^nn++++=counsel
of ^in++++=of
learned ^jj+atrb++xvbn+=learned
men ^nns++++=men.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
morning ^nn++++=morning
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
anything ^pn++++=anything
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
that ^tht+rel+subj++=that
might ^md+pos+++=might
give ^vb++++=give
him ^pp3o+pp3+++=him
comfort ^nn++++=comfort.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
hesitated ^vbd+++xvbn+=hesitated,
, ^zz++++=EXTRAWORD
for ^in++++=for
illness ^nns+nom+++=illness
had ^vbd+hvd+aux++=had
weakened ^vprf+++xvbnx+=weakened
his ^pp$+pp3+++=his
courage ^nn+nom+++=courage
without ^in++++=without
diminishing ^xvbg+++xvbg+=diminishing
his ^pp$+pp3+++=his
desire ^nn++++=desire.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Madonna,
madonna ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
Messer ^np+++??+=Messer
Federigo ^np++++=Federigo's
's ^$++++=EXTRAWORD
falcon ^np++++=falcon,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
I ^pp1a+pp1+++=I
should ^md+nec+++=should
soon ^rb+tm+++=soon
be ^vb+be+vrb++=be
well ^rb++++=well."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^nn++++=mother
was ^vbd+bedz+aux++=was
troubled ^vpsv++by+xvbnx+=troubled
by ^in++++=by
these ^dt+dem+++=these
words ^nns++++=words.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
bird ^nn++++=bird
to ^to++++=to
be ^vbi++vrb++=be
