When ^wrb+who+++=When
so ^ql++++=EXTRAWORD
do ^vb+do+vrb++=do
I ^pp1a+pp1+++=I."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smiled ^vbd+++xvbnx+=smiled
patiently ^rb++++=patiently.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
misunderstand ^nn+++??+=misunderstand.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+aux++=are
asking ^vbg+vsua+tht0+xvbgx+=asking
you ^pp2+pp2+++=you
to ^to++++=to
give ^vbi++++=give
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
refusals ^nns+nom+++=refusals
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
possessed ^vbd+++xvbnx+=possessed
a ^at++++=a
tear ^nn++++=tear
of ^in++++=of
unusual ^jj+atrb+++=unusual
civic ^jj+atrb+++=civic
efficiency ^nn++++=efficiency.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
loose ^jj+atrb+++=loose,
, ^zz++++=EXTRAWORD
watery ^jj+atrb+++=watery
tear ^nn++++=tear,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
compact ^jj+atrb+++=compact
one ^pn++++=one
with ^in++++=with
a ^at++++=a
visible ^jj+atrb+++=visible
nucleus ^nn++++=nucleus,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
now ^rn+tm+++=now
advanced ^jj+++xvbn+=advanced
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
her ^pp$+pp3+++=her
right ^jj+atrb+++=right
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
babies ^nns++++=babies,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
murmured ^vbd+++xvbnx+=murmured.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tired ^jj+atrb++xvbn+=tired
mothers ^nns+nom+++=mothers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
higher ^jjr+atrb+++=higher
community ^nn+nom+++=community
spirit ^nn++++=spirit!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
tear ^nn++++=tear
retired ^vbd+++xvbn+=retired
for ^in++++=for
repairs ^nns++++=repairs.
. ^zz++++=EXTRAWORD
" ^zz++++="But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Winterbottom ^np++++=Winterbottom,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Thaddeus ^np++++=Thaddeus
Gulick ^np+++??+=Gulick
is ^vbz+bez+vrb++=is
honorary ^jj+atrb+++=honorary
president ^nn++++=president
of ^in++++=of
the ^ati++++=the
undertaking ^nvbg+++xvbg+=undertaking.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mortimer ^np+nom+++=Mortimer
Gulick ^np+++??+=Gulick
is ^vbz+bez+vrb++=is
chairman ^nn+nom+++=chairman
of ^in++++=of
distinguished ^jj+atrb++xvbn+=distinguished
patronesses ^nns+nom++??+=patronesses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Miss ^npt++++=Miss
Imogene ^np++++=Imogene
Gulick ^np+++??+=Gulick
" ^zz++++="
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
settles ^vbz++++=settles
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Winterbottom ^np+++??+=Winterbottom.
. ^zz++++=EXTRAWORD
" ^zz++++="Settles
settles ^vbz++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
a ^at++++=a
red ^jj+atrb+++=red
cent ^nnu"++++=cent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
stiffened ^vbd+++xvbn+=stiffened.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Gulicks ^np+++??+=Gulicks
are ^vb+ber+vrb++=are
among ^in++++=among
Granville ^np++++=Granville's
's ^$++++=EXTRAWORD
oldest ^jjt++++=oldest
and ^cc++++=and
most ^ql+emph+++=most
prominent ^jj+atrb+++=prominent
families ^nns++++=families."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They've
they ^pp3a+pp3+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
telling ^nvbg+++xvbg+=telling
me ^pp1o+pp1+++=me
so ^ql++++=so
forty ^cd++++=forty
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Their
their ^pp$+pp3+++=EXTRAWORD
ancestor ^nn++++=ancestor
founded ^vbd+++xvbn+=founded
this ^dt+dem+++=this
town ^nn++++=town."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
got ^vbd+++xvbnx+=got
here ^rn+pl+++=here
early ^jj++++=early.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Winterbottom ^np++++=Winterbottom!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father
came ^vbd+++xvbn+=came
late ^jj++++=late,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Felix ^np++++=Felix.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
came ^vbd+++xvbnx+=came
late ^jj+atrb+++=late
because ^cs+cos+++=because
old ^jj+atrb+++=old
Abner ^np+++??+=Abner
Gulick ^np+++??+=Gulick
sold ^vwbn+++xvbn+=sold
him ^pp3o+pp3+++=him
a ^at++++=a
farm ^nn++++=farm
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
three ^cd++++=three
feet ^nns++++=feet
under ^in++++=under
the ^ati++++=the
river ^nn++++=river
every ^at++++=every
April ^nr++++=April.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Gulicks ^np+++??+=Gulicks
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
bottom ^jjb+atrb+++=bottom
land ^nn++++=land.
. ^zz++++=EXTRAWORD
Pa ^npt++++=Pa
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
something ^pn++++=something
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
cannot ^md+pos+not++=cannot
hold ^vb++++=hold
hereditary ^jj+atrb+++=hereditary
resentment ^nn+nom+++=resentment
against ^in++++=against
helpless ^jj+atrb+++=helpless
infants ^nns+nom+++=infants."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=don't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hold ^vb+vprv+tht0++=hold
my ^pp$+pp1+++=my
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
majestic ^jj++++=majestic
but ^cc++++=but
crimson ^nn+++??+=crimson.
. ^zz++++=EXTRAWORD
" ^zz++++="Granville,"
granville ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="will
will ^md+prd+++=EXTRAWORD
learn ^vb+vprv+++=learn
that ^tht+vcmp+++=that
public ^jj+atrb+++=public
spirit ^nn++++=spirit
does ^vbz+doz+aux++=does
not ^xnot++not++=not
depend ^vb++++=depend
upon ^in++++=upon
one ^cd1++++=one
man ^nn++++=man's
's ^$++++=EXTRAWORD
checkbook ^nn+++??+=checkbook."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hope
hope ^nn++++=EXTRAWORD
it ^pp3+it+++=it
learns ^vbz+vprv+++=learns
quick ^jj++++=quick."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
raise ^vb++++=raise
the ^ati++++=the
thousand ^cd++++=thousand
dollars ^nns++++=dollars
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good."
good ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
succeed ^vb++++=succeed,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Winterbottom ^np++++=Winterbottom,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
trust ^vb+vprv+tht0++=trust
you ^pp2+pp2+++=you
will ^md+prd+++=will
remember ^nn+nom+++=remember
this ^dt+dem+++=this
moment ^nn++++=moment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
always ^rb++++=always
remember ^nn+nom+++=remember
money ^nn++++=money
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
spend ^vb++++=spend."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
swept ^vbd+++xvbnx+=swept
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
purple ^jj+atrb+++=purple
wing ^nn++++=wing
struck ^vbd+++xvbn+=struck
the ^ati++++=the
doorframe ^nn+++??+=doorframe,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
preserved ^vbd+++xvbnx+=preserved
the ^ati++++=the
motion ^nn++++=motion
as ^cs+sub+++=as
though ^cs+sub+++=though
civic ^jj+atrb+++=civic
dignity ^nn+nom+++=dignity
habitually ^rb++++=habitually
molted ^vwbn+++xvbn+=molted
on ^in++++=on
thresholds ^nns+++??+=thresholds.
. ^zz++++=EXTRAWORD
At ^rb++++=At
home ^nr++++=home,
, ^zz++++=EXTRAWORD
Ambrose ^np++++=Ambrose
Pottle ^np+++??+=Pottle
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
Morris ^np++++=Morris
chair ^nn++++=chair
with ^in++++=with
his ^pp$+pp3+++=his
shoes ^nns++++=shoes
off ^in+pl+++=off
and ^cc++++=and
the ^ati++++=the
evening ^nn++++=evening
paper ^nn++++=paper
spread ^vbd+++xvbn+=spread
over ^in++++=over
his ^pp$+pp3+++=his
stummick ^nn+++??+=stummick.
. ^zz++++=EXTRAWORD
Ambrose ^np++++=Ambrose
sold ^vwbn+++xvbn+=sold
insurance ^nn+nom+++=insurance,
, ^zz++++=EXTRAWORD
owned ^jj+atrb++xvbn+=owned
two ^cd++++=two
blue ^jj+atrb+++=blue
suits ^nns++++=suits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
during ^in++++=during
eleven ^cd++++=eleven
years ^nns++++=years
of ^in++++=of
marriage ^nn+nom+++=marriage
that ^tht+rel+subj++=that
silence ^nn+nom+++=silence
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
defense ^nn+++??+=defense
but ^cc++++=but
merely ^rb+down+++=merely
an ^at++++=an
interval ^nn+nom+++=interval
during ^in++++=during
which ^whp+rel+pied++=which
Lavinia ^np+++??+=Lavinia
loaded ^vbd+++xvbn+=loaded.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
to ^in++++=to
present ^nn++++=present
a ^at++++=a
historical ^jj+atrb+++=historical
pageant ^nn+nom+++=pageant,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
announced ^vbd+vpub++xvbnx+=announced.
. ^zz++++=EXTRAWORD
Ambrose ^np++++=Ambrose
lowered ^vbd+++xvbn+=lowered
the ^ati++++=the
paper ^nn++++=paper
an ^at++++=an
inch ^nn++++=inch.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Granville."
granville ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
Granville ^np++++=Granville
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
busy ^jj+pred+++=busy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
magnificent ^jj+atrb+++=magnificent
outdoor ^jjb+atrb+++=outdoor
drama ^nn++++=drama
depicting ^vwbg+++xvbg+=depicting
two ^cd++++=two
hundred ^cd++++=hundred
years ^nns++++=years
of ^in++++=of
progress ^nns+nom+++=progress.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
clubs ^nns++++=clubs,
, ^zz++++=EXTRAWORD
churches ^nns++++=churches,
, ^zz++++=EXTRAWORD
schools ^nns++++=schools,
, ^zz++++=EXTRAWORD
lodges ^nns+++??+=lodges,
, ^zz++++=EXTRAWORD
patriotic ^jj+atrb+++=patriotic
orders ^nns++++=orders,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
civic ^jj+atrb+++=civic
bodies ^nns++++=bodies
will ^md+prd+++=will
unite ^vb++++=unite.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
shall ^md+prd+++=shall
rent ^vb++++=rent
the ^ati++++=the
opera ^nn++++=opera
house ^npl++++=house
if ^cs+cnd+++=if
the ^ati++++=the
weather ^nn++++=weather
is ^vbz+bez+vrb++=is
threatening ^jj+pred+++=threatening.
. ^zz++++=EXTRAWORD
The ^ati++++=The
proceeds ^nns++++=proceeds
will ^md+prd+++=will
endow ^vb+++??+=endow
the ^ati++++=the
day ^nn++++=day
nursery ^nn+nom+++=nursery."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ambrose ^np++++=Ambrose
lowered ^vbd+++xvbn+=lowered
the ^ati++++=the
paper ^nn++++=paper
another ^dt++++=another
inch ^nn++++=inch.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
much ^rb++++=much
will ^md+prd+++=will
this ^dt+dem+++=this
magnificent ^jj+atrb+++=magnificent
cheap ^jj+atrb+++=cheap
way ^nn++++=way
of ^in++++=of
raising ^xvbg+++xvbg+=raising
a ^at++++=a
thousand ^cd++++=thousand
dollars ^nns++++=dollars
cost ^nn++++=cost?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Practically
practically ^rb+down+++=EXTRAWORD
nothing ^pn++++=nothing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
it ^pp3+it+++=it'll
'll ^md+prd+++0=EXTRAWORD
cost ^vb++++=cost
two ^cd++++=two
thousand ^cd++++=thousand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ambrose!"
ambrose ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Costumes?"
costumes ^nns++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Cheese-cloth."
cheese ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
cloth ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Scenery?"
scenery ^nn+nom+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Voluntary."
voluntary ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Music?"
music ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Local
local ^jj+atrb+++=EXTRAWORD
talent ^nn++++=talent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Horse?"
horse ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
horse ^nn++++=horse?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
always ^rb++++=always
a ^at++++=a
horse ^nn++++=horse
in ^in++++=in
these ^dt+dem+++=these
uplift ^nn+++??+=uplift
circuses ^nns++++=circuses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
circus ^nn++++=circus.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
The ^ati++++=The
Spirit ^nn++++=Spirit
of ^in++++=of
Granville ^np++++=Granville:
: ^zz++++=EXTRAWORD
A ^at++++=A
Pageant ^nn+nom+++=Pageant
of ^in++++=of
Two ^cd++++=Two
Centuries ^nns++++=Centuries."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
there ^ex+pex+++=there'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
two ^cd++++=two
horses ^nns++++=horses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
removed ^vwbn+++xvbn+=removed
her ^pp$+pp3+++=her
gloves ^nns++++=gloves
one ^cd1++++=one
finger ^nn++++=finger
at ^in++++=at
a ^at++++=a
time ^nn++++=time.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
counting ^vbg+++xvbgx+=counting
on ^in+ppvb+++=on
you ^pp2+pp2+++=you
for ^in++++=for
treasurer ^nn+nom+++=treasurer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Count
count ^npt++++=EXTRAWORD
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
central ^jj+atrb+++=central
symbolic ^jj+atrb+++=symbolic
figure ^nn++++=figure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ambrose ^np++++=Ambrose
sat ^vbd+++xvbn+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
figure ^nn++++=figure?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Spirit ^nn++++=Spirit
of ^in++++=of
History ^nn++++=History."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=would
wear ^vb++++=wear
a ^at++++=a
flowing ^jj+atrb++xvbg+=flowing
robe ^nn++++=robe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
carry ^vb++++=carry
the ^ati++++=the
Lamp ^nn++++=Lamp
of ^in++++=of
Truth ^nn++++=Truth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
in ^in++++=in
a ^at++++=a
nightshirt ^nn+++??+=nightshirt,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
