# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
sunlight ^nn++++=sunlight
upon ^in++++=upon
old ^jj+atrb+++=old
marble ^nn++++=marble,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
learned ^vb+++xvbn+=learned
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
" ^zz++++="form"
form ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
tone ^nn++++=tone
which ^whp+rel+subj++=which
made ^vprf+++xvbn+=made
it ^pp3+it+++=it
signify ^vb++++=signify
nearly ^rb+down+++=nearly
everything ^pn++++=everything
under ^in++++=under
heaven ^nn++++=heaven.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
at ^rb++++=at
last ^rb"++++=last
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned,
, ^zz++++=EXTRAWORD
the ^ati++++=the
provincial ^jj+atrb+++=provincial
newspaper ^nn+nom+++=newspaper
announced ^vbd+vpub++xvbn+=announced
that ^tht+vcmp+++=that
" ^zz++++="our
our ^pp$+pp1+++=EXTRAWORD
distinguished ^jj+atrb++xvbn+=distinguished
young ^jj+atrb+++=young
townsman ^nn+nom+++=townsman,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
genius ^nn++++=genius
has ^vbz+hvz+aux++=has
received ^vprf+++xvbnx+=received
recognition ^nn+nom+++=recognition
in ^in++++=in
the ^ati++++=the
classic ^jj+atrb+++=classic
land ^nn++++=land
of ^in++++=of
Art ^nn++++=Art,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
more ^rbr++++=more
taken ^vbd+++xvbn+=taken
up ^rb+phrv+++=up
residence ^nn+nom+++=residence
among ^in++++=among
his ^pp$+pp3+++=his
fellow ^jjb++++=fellow-citizens.
- ^zz++++=EXTRAWORD
citizens ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
precisely ^rb++++=precisely
true ^jj++++=true,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
Alfred ^nn++++=Alfred
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
born ^vpsv++agls+xvbnx+=born
twenty ^cd++++=twenty
miles ^nns++++=miles
away ^rp+pl+++=away;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
newspaper ^nn+nom+++=newspaper,
, ^zz++++=EXTRAWORD
like ^in++++=like
an ^at++++=an
affectionate ^jj+atrb+++=affectionate
aunt ^nn++++=aunt,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+aux++=be
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
adopt ^vb++++=adopt
any ^dti++++=any
promising ^jj+atrb+++=promising
young ^jj+atrb+++=young
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
neighbourhood ^nn+nom+++=neighbourhood.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
a ^at++++=a
month ^nn++++=month
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
invited ^vpsv++agls+xvbnx+=invited
to ^in++++=to
a ^at++++=a
party ^nn++++=party
at ^in++++=at
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
Councillor ^npt++++=Councillor
Brandt ^np++++=Brandt.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
first ^rb++++=first
saw ^vbd+vprv++xvbn+=saw
Kaela ^np+++??+=Kaela.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
near ^in+pl+++=near
a ^at++++=a
window ^nn++++=window,
, ^zz++++=EXTRAWORD
dressed ^j+++xvbn+=dressed
in ^in++++=in
pale ^nn++++=pale
blue ^jj++++=blue,
, ^zz++++=EXTRAWORD
with ^in++++=with
one ^cd1++++=one
slender ^jj+atrb+++=slender
hand ^nn++++=hand
resting ^vwbg+++xvbg+=resting
upon ^in++++=upon
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
a ^at++++=a
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
golden ^jj+pred+++=golden,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
of ^in++++=of
that ^dt+dem+++=that
clear ^jj+atrb+++=clear
and ^cc+phrs+++=and
changeable ^jj+atrb+++=changeable
blue ^nn++++=blue
which ^whp+rel+obj++=which
painters ^nns+nom+++=painters
attempt ^nn++++=attempt
and ^cc++++=and
generally ^rb+down+++=generally
spoil ^vb++++=spoil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
features ^nns++++=features
had ^vb+hv+vrb++=had
the ^ati++++=the
faultless ^jj+atrb+++=faultless
repose ^nn++++=repose
of ^in++++=of
a ^at++++=a
Greek ^jj++++=Greek
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
spoke ^vbd+++xvbnx+=spoke
to ^in++++=to
no ^ati++neg++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
silences ^nns+nom+++=silences
which ^whp+rel+subj++=which
proceed ^vb++++=proceed
from ^in++++=from
wisdom ^nn++++=wisdom,
, ^zz++++=EXTRAWORD
silences ^nns+nom+++=silences
which ^whp+rel+subj++=which
proceed ^vb++++=proceed
from ^in++++=from
sorrow ^nn++++=sorrow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
silences ^nns+nom+++=silences
which ^whp+rel+subj++=which
proceed ^vb++++=proceed
simply ^rb++++=simply
from ^in++++=from
having ^xvbg+++xvbg+=having
nothing ^pn++++=nothing
to ^to++++=to
say ^vbi+vpub+++=say;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
last ^ap++++=last
are ^vb+ber+aux++=are
often ^rb++splt++=often
mistaken ^vpsv++agls+xvbnx+=mistaken
for ^in++++=for
the ^ati++++=the
first ^rb++++=first
two ^cd++++=two,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
when ^wrb+who+++=when
the ^ati++++=the
silent ^jj+atrb+++=silent
person ^nn++++=person
is ^vbz+bez+vrb++=is
beautiful ^jj+pred+++=beautiful.
. ^zz++++=EXTRAWORD
Alfred ^nn++++=Alfred
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Kaela ^np+++??+=Kaela
and ^cc++++=and
forgot ^vbd+vprv++xvbn+=forgot
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
she ^pp3a+pp3+++=she?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua+tht0+xvbnx+=asked
his ^pp$+pp3+++=his
hostess ^nns+nom+++=hostess.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Kaela ^np+++??+=Kaela
Morn ^np+++??+=Morn,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Brandt ^np++++=Brandt.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
lives ^nns++++=lives
with ^in++++=with
her ^pp3o+pp3+++=her
mother ^npt++++=mother.
. ^zz++++=EXTRAWORD
A ^at++++=A
very ^ql+amp+++=very
quiet ^nn++++=quiet
girl ^nn++++=girl."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Quiet!"
quiet ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Alfred ^np++++=Alfred.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
see ^vb+vprv+tht0++=see
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
contemplation ^nn+nom+++=contemplation
in ^in++++=in
her ^pp$+pp3+++=her
face ^nn++++=face."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Brandt ^np++++=Brandt
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
Kaela ^np+++??+=Kaela
from ^in++++=from
infancy ^nn++++=infancy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
might ^md+pos+++=might
have ^vb+hv+aux++=have
corrected ^vprf+++xvbnx+=corrected
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^rb++++=at
that ^dt+dem+++=that
moment ^nn++++=moment
a ^at++++=a
servant ^nn+nom+++=servant
let ^vbd+++xvbn+=let
fall ^nn++++=fall
a ^at++++=a
tray ^nn++++=tray,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
truth ^nn++++=truth
lost ^vbd+++xvbn+=lost
its ^pp$+it+++=its
opportunity ^nn+nom+++=opportunity,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
so ^rb++++=so
frequently ^rb++++=frequently
does ^vbz+doz+vrb++=does
through ^in++++=through
some ^dti++++=some
domestic ^jj+atrb+++=domestic
interruption ^nn+nom+++=interruption.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
Alfred ^np++++=Alfred
was ^vbd+bedz+aux++=was
introduced ^vpsv++agls+xvbnx+=introduced
to ^in++++=to
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Morn ^np++++=Morn,
, ^zz++++=EXTRAWORD
a ^at++++=a
round ^nn++++=round,
, ^zz++++=EXTRAWORD
restless ^jj+atrb+++=restless
widow ^nn++++=widow
who ^whp+rel+subj++=who
talked ^vbd+++xvbn+=talked
as ^cs+sub+++=as
if ^cs+cnd+++=if
silence ^nn+nom+++=silence
were ^vbd+bed+vrb++=were
an ^at++++=an
enemy ^nn++++=enemy
pursuing ^vwbg+++xvbg+=pursuing
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
the ^ati++++=the
Italian ^jj+atrb+++=Italian
gentleman ^nn+nom+++=gentleman!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="Kaela,
kaela ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^nn++++=dear,
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here
is ^vbz+bez+vrb++=is
the ^ati++++=the
Italian ^jj+atrb+++=Italian
gentleman ^nn+nom+++=gentleman.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
that ^cs+sub+++=that
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
Italian ^jj+pred+++=Italian,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
for ^in++++=for
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Brandt ^np++++=Brandt
says ^vbz+vpub+tht0++=says
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
born ^vpsv++agls+xvbnx+=born
at ^rb++++=at
Millford ^np+++??+=Millford;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
having ^xvbg+++xvbg+=having
lived ^vprf+++xvbn+=lived
abroad ^rb+pl+++=abroad
alters ^vbz++++=alters
people ^nns++++=people
wonderfully ^rb++++=wonderfully.
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
the ^ati++++=the
great ^jj+atrb+++=great
organist ^nn+nom+++=organist
in ^in++++=in
Rome ^np++++=Rome?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
great ^jj+atrb+++=great
organist ^nn+nom+++=organist?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Alfred ^nn++++=Alfred
repeated ^vbd+++xvbn+=repeated.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
a ^at++++=a
stone ^nn++++=stone
one ^cd1++++=one
very ^ql+amp+++=very
ancient ^jj++++=ancient.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
stands ^vbz++++=stands
upright ^jj++++=upright,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Perhaps
perhaps ^rb++++=EXTRAWORD
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
an ^at++++=an
obelisk ^nn+++??+=obelisk."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
word ^nn++++=word.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
always ^rb++++=always
confuse ^vb++++=confuse
those ^dt+dem+++=those
foreign ^jj+atrb+++=foreign
professions ^nns++++=professions.
. ^zz++++=EXTRAWORD
Kaela ^np+++??+=Kaela,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
I ^pp1a+pp1+++=I
not ^xnot++not++=not
say ^vb+vpub+tht0++=say
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
something ^pn++++=something
musical ^jj++++=musical?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Kaela ^np+++??+=Kaela
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
exquisite ^nn++++=exquisite
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
slight ^jj++++=slight
and ^cc+phrs+++=and
remote ^jj++++=remote,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Alfred ^np++++=Alfred
instantly ^rb+tm+++=instantly
decided ^vprf+++xvbn+=decided
that ^tht+vcmp+++=that
it ^pp3+it+++=it
contained ^vbd+++xvbn+=contained
indulgence ^nn+nom+++=indulgence,
, ^zz++++=EXTRAWORD
humour ^nn++++=humour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
filial ^jj+atrb+++=filial
tenderness ^nns+nom+++=tenderness.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
much ^ap++++=much
there ^ex+pex+++=there
may ^md+pos+++=may
be ^vb+be+vrb++=be
in ^in++++=in
a ^at++++=a
smile ^nn++++=smile
or ^cc+cls+++=or
how ^wrb+who+++=how
much ^rb++++=much
a ^at++++=a
hopeful ^jj+atrb+++=hopeful
observer ^nn+nom+++=observer
may ^md+pos+++=may
put ^vbd+++xvbn+=put
into ^in++++=into
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
question ^nn+nom+++=question
upon ^in++++=upon
which ^whp+rel+pied++=which
many ^ap++++=many
marriages ^nns+nom+++=marriages
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
founded ^vpsv++agls+xvbnx+=founded.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Morn ^np++++=Morn
continued ^vbd+++xvbn+=continued:
: ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
daughter ^nn+nom+++=daughter
adores ^nns+++??+=adores
Art ^nn++++=Art.
. ^zz++++=EXTRAWORD
Show ^vb+vprv+++=Show
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale
the ^ati++++=the
little ^jj+atrb+++=little
picture ^nn++++=picture
over ^in++++=over
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece,
, ^zz++++=EXTRAWORD
Kaela ^np+++??+=Kaela
the ^ati++++=the
one ^pn++++=one
with ^in++++=with
the ^ati++++=the
white ^jj+atrb+++=white
fire ^nn++++=fire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
charcoal ^nn+nom+++=charcoal
drawing ^vwbg+++xvbg+=drawing
of ^in++++=of
moonlight ^nn++++=moonlight,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Alfred ^np++++=Alfred.
. ^zz++++=EXTRAWORD
" ^zz++++="Exactly;
exactly ^rb++++=EXTRAWORD
; ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
coal ^nn++++=coal
in ^in++++=in
it ^pp3+it+++=it
somewhere ^rb++++=somewhere.
. ^zz++++=EXTRAWORD
Kaela ^np+++??+=Kaela
understands ^vbz++++=understands
all ^abn++++=all
such ^abl++++=such
matters ^nns+nom+++=matters,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
never ^rb++++=never
displays ^nns++++=displays
her ^pp3o+pp3+++=her
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
has ^vbz+hvz+aux++=has
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
deep ^jj++++=deep."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Kaela ^np+++??+=Kaela
sighed ^vbd+++xvbn+=sighed
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
through ^in++++=through
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
believed ^vbd+vprv+tht0+xvbnx+=believed
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
thinking ^vbg+++xvbgx+=thinking
of ^in++++=of
Rome ^np++++=Rome,
, ^zz++++=EXTRAWORD
of ^in++++=of
moonlit ^nn+++??+=moonlit
ruins ^nns++++=ruins,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
of ^in++++=of
the ^ati++++=the
imprisonment ^nn+nom+++=imprisonment
of ^in++++=of
the ^ati++++=the
soul ^nn++++=soul
within ^in++++=within
mortal ^jj+atrb+++=mortal
beauty ^nn++++=beauty.
. ^zz++++=EXTRAWORD
In ^in++++=In
reality ^nn+nom+++=reality,
, ^zz++++=EXTRAWORD
Kaela ^np+++??+=Kaela
was ^vbd+bedz+aux++=was
wondering ^vbg+++xvbgx+=wondering
when ^wrb+who+++=when
supper ^nn++++=supper
would ^md+prd+++=would
be ^vb+be+aux++=be
served ^vpsv++agls+xvbnx+=served.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sought ^vbd+++xvbnx+=sought
her ^pp$+pp3+++=her
society ^nn++++=society
from ^in++++=from
that ^dt+dem+++=that
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
her ^pp$+pp3+++=her
reserve ^nn++++=reserve
enchanting ^jj++++=enchanting.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
Phidias ^np+++??+=Phidias,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
listened ^vbd+++xvbnx+=listened;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
Michael ^np++++=Michael
Angelo ^np++++=Angelo,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
listened ^vbd+++xvbnx+=listened;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
explained ^vbd+vpub++xvbnx+=explained
that ^tht+vcmp+++=that
sculpture ^nn++++=sculpture
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
imitation ^nn+nom+++=imitation
of ^in++++=of
the ^ati++++=the
body ^nn++++=body
but ^cc++++=but
the ^ati++++=the
revelation ^nn+nom+++=revelation
of ^in++++=of
the ^ati++++=the
idea ^nn++++=idea
imprisoned ^vwbn+++xvbn+=imprisoned
within ^in++++=within
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
still ^rb++++=still
listened ^vbd+++xvbn+=listened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^cs+tm+++=once
said ^vprf+++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Indeed?"
indeed ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
applause ^nn++++=applause
is ^vbz+bez+vrb++=is
sweeter ^jjr+pred+++=sweeter
than ^in++++=than
that ^dt+pdem+++=that
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
imagine ^vb+vprv+++=imagine.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
not ^xnot++not++=not
feel ^vb+vprv+++=feel,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua+tht0+xvbnx+=asked
her ^pp$+pp3+++=her
one ^cd1++++=one
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
every ^at++++=every
noble ^jj+atrb+++=noble
form ^nn++++=form
is ^vbz+bez+vrb++=is
but ^cc++++=but
the ^ati++++=the
visible ^jj+atrb+++=visible
garment ^nn+nom+++=garment
of ^in++++=of
an ^at++++=an
invisible ^jj+atrb+++=invisible
harmony ^nn++++=harmony?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Kaela ^np+++??+=Kaela
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
garment ^nn+nom+++=garment
is ^vbz+bez+vrb++=is
new ^jj+pred+++=new,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Mamma
mamma ^npt++++=EXTRAWORD
thinks ^vbz+vprv+++=thinks
the ^ati++++=the
colour ^nn++++=colour
too ^ql++++=too
faint ^vb++++=faint."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
was ^vbd+bedz+aux++=was
momentarily ^rb+tm+splt++=momentarily
checked ^vpsv++agls+xvbnx+=checked;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
youth ^nn++++=youth
in ^in++++=in
love ^nn++++=love
is ^vbz+bez+vrb++=is
like ^in++++=like
a ^at++++=a
traveller ^nn+nom+++=traveller
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
paid ^vprf+++xvbnx+=paid
in ^in++++=in
advance ^nn+nom+++=advance
for ^in++++=for
his ^pp$+pp3+++=his
room ^nn++++=room:
: ^zz++++=EXTRAWORD
however ^rb+cnj+++=however
uncomfortable ^jj++++=uncomfortable
the ^ati++++=the
lodging ^nn++++=lodging,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
determined ^jj++agls+xvbnx+=determined
to ^to+jcmp+++=to
think ^vbi+vprv+++=think
well ^jj+pred+++=well
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
chosen ^vprf+++xvbnx+=chosen
the ^ati++++=the
colour ^nn++++=colour
wisely ^rb+cnj+++=wisely,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
