# ^zz++++=##
# ^zz++++=EXTRAWORD
The ^ati++++=The
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Flannery ^np+nom++??+=Flannery.
. ^zz++++=EXTRAWORD
" ^zz++++="Fifty."
fifty ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sixty."
sixty ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morehouse ^np+++??+=Morehouse
placed ^vwbn+++xvbn+=placed
his ^pp$+pp3+++=his
gloves ^nns++++=gloves
upon ^in++++=upon
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
this ^dt+pdem+++=this
carefully ^rb+cnj+++=carefully,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
gentleman ^nn+nom+++=gentleman
does ^vbz+doz+vrb++=does
when ^wrb+who+++=when
preparing ^vb+++xvbg+=preparing
to ^to+vcmp+++=to
become ^vbi++++=become
unreasonable ^jj++++=unreasonable.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
domestic ^jj++++=domestic-pet
- ^zz++++=EXTRAWORD
pet ^nn++++=EXTRAWORD
rate ^nn++++=rate,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
cents ^nns++++=cents
per ^nnu++++=per
animal ^nn++++=animal.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
animals ^nns+nom+++=animals,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
cost ^nn++++=cost
fifty ^cd++++=fifty
cents ^nns++++=cents."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pigs,"
pigs ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Flannery ^np+nom++??+=Flannery,
, ^zz++++=EXTRAWORD
tapping ^vbg+++xvbg+=tapping
the ^ati++++=the
rate ^nn++++=rate
book ^nn++++=book.
. ^zz++++=EXTRAWORD
" ^zz++++="Thirty
thirty ^cd++++=EXTRAWORD
cints ^nns+++??+=cints
aich ^nn+++??+=aich.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
pigs ^nns++++=pigs,
, ^zz++++=EXTRAWORD
sixty ^cd++++=sixty
cints ^nns+++??+=cints."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
guinea ^np++++=guinea
pigs ^nns++++=pigs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv+tht0+xvbnx+=heard
ye ^pp2+pp2+++=ye."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
not ^xnot++not++=not
pigs ^nns++++=pigs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flannery ^np+nom++??+=Flannery
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
crate ^nn++++=crate.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
animals ^nns+nom+++=animals
thrust ^vbd+++xvbn+=thrust
its ^pp$+it+++=its
nose ^nn++++=nose
between ^in++++=between
the ^ati++++=the
slats ^nns++++=slats,
, ^zz++++=EXTRAWORD
considered ^vpbn+vprv++xvbn+=considered
him ^pp3o+pp3+++=him
without ^in++++=without
enthusiasm ^nn++++=enthusiasm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
retired ^jj+++xvbn+=retired.
. ^zz++++=EXTRAWORD
" ^zz++++="Thin
thin ^jj++++=EXTRAWORD
what ^wdt+who+++=what
are ^vb+ber+vrb++=are
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
guinea ^np++++=guinea
pigs ^nns++++=pigs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exactly.
exactly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Pigs ^nns++++=Pigs
is ^vbz+bez+vrb++=is
pigs ^nns++++=pigs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Morehouse ^np++++=Morehouse
drew ^vbd+++xvbn+=drew
a ^at++++=a
long ^jj+atrb+++=long
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
charge ^vb+vpub+++=charge
a ^at++++=a
butterfly ^nn++++=butterfly
at ^in++++=at
the ^ati++++=the
dairy ^nn++++=dairy
rate ^nn++++=rate
because ^cs+cos+++=because
it ^pp3+it+++=it
contains ^vbz++++=contains
butter ^nn++++=butter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Niver
niver ^jjr++++=EXTRAWORD
had ^vb+hv+vrb++=had
wan ^jj++++=wan
shipped ^jj+++xvbn+=shipped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Would
would ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
classify ^vb++++=classify
a ^at++++=a
horse ^nn++++=horse
chestnut ^nn++++=chestnut
as ^in++++=as
a ^at++++=a
horse ^nn++++=horse?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
ut ^&fw++++=ut
alive ^jj++++=alive?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No!"
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thin
thin ^jj++++=EXTRAWORD
ut ^&fw++++=ut
would ^md+prd+++=would
go ^vb++++=go
merchandise ^nn++++=merchandise."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morehouse ^np+++??+=Morehouse
stared ^vbd+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
inconveniences ^nns+nom+++=inconveniences
of ^in++++=of
sarcasm ^nn++++=sarcasm
that ^tht+rel+obj++=that
it ^pp3+it+++=it
occasionally ^rb++++=occasionally
meets ^vbz++++=meets
a ^at++++=a
man ^nn++++=man
against ^in++++=against
whom ^whp+rel+pied++=whom
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
useless ^jj+pred+++=useless.
. ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+dem+++=EXTRAWORD
creatures ^nns++++=creatures,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
leaning ^vbg+++xvbg+=leaning
across ^in+pl+++=across
the ^ati++++=the
counter ^nn++++=counter,
, ^zz++++=EXTRAWORD
" ^zz++++="are
are ^vb+ber+vrb++=EXTRAWORD
small ^jj+atrb+++=small
South ^nr+pl+++=South
American ^jj+atrb+++=American
rodents ^nns++++=rodents.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
household ^nn++++=household
pets ^nns++++=pets.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
do ^vb+do+aux++=do
not ^xnot++not++=not
become ^vb++++=become
livestock ^nn++++=livestock
merely ^rb+down+++=merely
because ^cs+cos+++=because
some ^dti++++=some
ignorant ^jj+atrb+++=ignorant
person ^nn++++=person
centuries ^nns++++=centuries
ago ^rb++++=ago
gave ^vbd+++xvbn+=gave
them ^pp3o+pp3+++=them
a ^at++++=a
ridiculous ^jj+atrb+++=ridiculous
name ^nn++++=name."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Maybe
maybe ^rb+hdg+++=EXTRAWORD
so ^rb+cnj+++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Flannery ^np+nom++??+=Flannery.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
not ^xnot++not++=not
paid ^vbd+++xvbn+=paid
to ^in++++=to
correct ^jj+atrb+++=correct
cinturies ^nns++++=cinturies.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
paid ^vpsv++agls+xvbnx+=paid
to ^to++++=to
collect ^vbi++++=collect
rates ^nns++++=rates.
. ^zz++++=EXTRAWORD
The ^ati++++=The
book ^nn++++=book
says ^vbz+vpub+++=says
pigs ^nns++++=pigs,
, ^zz++++=EXTRAWORD
thirty ^cd++++=thirty
cints ^nns+++??+=cints.
. ^zz++++=EXTRAWORD
Ye ^pp2+pp2+++=Ye
say ^vb+vpub+tht0++=say
these ^dt+pdem+++=these
is ^vbz+bez+vrb++=is
pigs ^nns++++=pigs.
. ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++0='tis
is ^vbz+bez+vrb++=EXTRAWORD
sixty ^cd++++=sixty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
say ^vb+vpub+tht0++=say
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
called ^vpsv++agls+xvbnx+=called
pigs ^nns++++=pigs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="An'
and ^cc++++0=EXTRAWORD
the ^ati++++=the
company ^nn++++=company
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
charge ^nn++++=charge
for ^in++++=for
what ^wdt+who+++=what
a ^at++++=a
thing ^nn++++=thing
is ^vbz+bez+aux++=is
called ^vpsv++by+xvbnx+=called
by ^in++++=by
mistake ^nn++++=mistake.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
charges ^nns++++=charges
for ^in++++=for
what ^wdt+who+++=what's
's ^vbz+bez+aux++0=EXTRAWORD
written ^vpsv++agls+xvbnx+=written
on ^in++++=on
the ^ati++++=the
box ^nn++++=box."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
enough ^qlp++++=enough
confusion ^nn++++=confusion
in ^in++++=in
this ^dt+dem+++=this
statement ^nn+nom+++=statement
to ^to++++=to
satisfy ^vbi++++=satisfy
Flannery ^np+nom++??+=Flannery
completely ^rb+amp+++=completely.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Morehouse ^np++++=Morehouse
took ^vbd+++xvbn+=took
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
gloves ^nns++++=gloves.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
refuse ^vb++++=refuse
to ^to+vcmp+++=to
pay ^vbi++++=pay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thin
thin ^jj++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
deliver ^vb++++=deliver
thim ^nn+++??+=thim."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
hear ^vb+vprv+++=hear
from ^in++++=from
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morehouse ^np+++??+=Morehouse
departed ^vbd+++xvbn+=departed,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
crate ^nn++++=crate
on ^in++++=on
the ^ati++++=the
counter ^nn++++=counter
and ^cc++++=and
the ^ati++++=the
office ^nn++++=office
door ^nn++++=door
trembling ^vwbg+++xvbg+=trembling
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Flannery ^np+nom++??+=Flannery
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
two ^cd++++=two
animals ^nns+nom+++=animals.
. ^zz++++=EXTRAWORD
" ^zz++++="Ye've
ye ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
cost ^nn++++=cost
the ^ati++++=the
company ^nn++++=company
tin ^nn++++=tin
cints ^nns+++??+=cints
already ^rb+cnj+++=already,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
before ^in++++=before
lunch ^nn++++=lunch."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+dem+++=That
evening ^nn++++=evening
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Morehouse ^np++++=Morehouse
wrote ^vbd+vprv++xvbn+=wrote
to ^in++++=to
the ^ati++++=the
president ^nn++++=president
of ^in++++=of
the ^ati++++=the
Continental ^jj+atrb+++=Continental
Rapid ^jj+atrb+++=Rapid
Express ^jjb+atrb+++=Express
Company ^nn++++=Company.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wrote ^vbd+vprv++xvbnx+=wrote
seven ^cd++++=seven
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
essential ^jj+atrb+++=essential
portion ^nn+nom+++=portion
of ^in++++=of
his ^pp$+pp3+++=his
complaint ^nn++++=complaint
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
placed ^vpsv++agls+xvbnx+=placed
upon ^in++++=upon
a ^at++++=a
postage ^nn+nom+++=postage
stamp ^nn++++=stamp.
. ^zz++++=EXTRAWORD
In ^in++++=In
business ^nns+nom+++=business
correspondence ^nn+nom+++=correspondence,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
indignation ^nn+nom+++=indignation
expands ^vbz++++=expands
naturally ^rb++++=naturally
to ^to++++=to
fill ^vbi++++=fill
the ^ati++++=the
paper ^nn++++=paper
supplied ^vbd+++xvbn+=supplied.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
described ^vbd+++xvbnx+=described
Flannery ^np+nom++??+=Flannery
as ^in++++=as
ignorant ^jj++++=ignorant,
, ^zz++++=EXTRAWORD
obstinate ^jj++++=obstinate,
, ^zz++++=EXTRAWORD
insolent ^jj++++=insolent,
, ^zz++++=EXTRAWORD
unfit ^jj++++=unfit
for ^in++++=for
public ^jj+atrb+++=public
contact ^nn++++=contact,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
probably ^rb++++=probably
unable ^jj++++=unable
to ^to+jcmp+++=to
distinguish ^vbi++++=distinguish
an ^at++++=an
aardvark ^nn+++??+=aardvark
from ^in++++=from
an ^at++++=an
umbrella ^nn++++=umbrella.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
explained ^vbd+vpub++xvbnx+=explained
the ^ati++++=the
zoological ^jj+atrb+++=zoological
position ^nn+nom+++=position
of ^in++++=of
the ^ati++++=the
guinea ^nn++++=guinea
pig ^nn++++=pig,
, ^zz++++=EXTRAWORD
the ^ati++++=the
geographical ^jj+atrb+++=geographical
position ^nn+nom+++=position
of ^in++++=of
Guinea ^nn++++=Guinea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
moral ^jj+atrb+++=moral
position ^nn+nom+++=position
of ^in++++=of
a ^at++++=a
corporation ^nn+nom+++=corporation
that ^tht+rel+subj++=that
attempted ^vprf+++xvbn+=attempted
to ^to+vcmp+++=to
extort ^vbi+++??+=extort
ten ^cd++++=ten
cents ^nns++++=cents
from ^in++++=from
an ^at++++=an
honest ^jj+atrb+++=honest
citizen ^nn++++=citizen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
letter ^nn++++=letter
reached ^vbd+++xvbn+=reached
the ^ati++++=the
president ^nn++++=president's
's ^$++++=EXTRAWORD
office ^nn++++=office
on ^in++++=on
Tuesday ^nr++++=Tuesday.
. ^zz++++=EXTRAWORD
The ^ati++++=The
president ^nn++++=president's
's ^$++++=EXTRAWORD
secretary ^npt+nom+++=secretary
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
first ^od++++=first
paragraph ^nn++++=paragraph,
, ^zz++++=EXTRAWORD
underlined ^xvbn+++xvbn+=underlined
" ^zz++++="rate
rate ^nn++++=EXTRAWORD
dispute ^nn++++=dispute,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
forwarded ^vbd+++xvbn+=forwarded
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
Assistant ^nn+nom+++=Assistant
General ^jj+atrb+++=General
Manager ^nn++++=Manager.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Assistant ^nn+nom+++=Assistant
General ^jj+atrb+++=General
Manager ^np++++=Manager's
's ^$++++=EXTRAWORD
clerk ^nn++++=clerk
stamped ^vwbn+++xvbn+=stamped
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
numbered ^j+++xvbn+=numbered
it ^pp3+it+++=it
C.r.e ^np+++??+=C.R.E.
. ^zz++++=EXTRAWORD
41827 ^cd++++=41827-P,
- ^zz++++=EXTRAWORD
p ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sent ^vbd+++xvbn+=sent
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
General ^jj+atrb+++=General
Rate ^nn++++=Rate
Department ^nn+nom+++=Department.
. ^zz++++=EXTRAWORD
The ^ati++++=The
General ^jj+atrb+++=General
Rate ^nn++++=Rate
Department ^nn+nom+++=Department
sent ^vbd+++xvbn+=sent
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
Domestic ^jj+atrb+++=Domestic
Animals ^nns+nom+++=Animals
Classification ^nn+nom+++=Classification
Bureau ^nn++++=Bureau.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Domestic ^jj+atrb+++=Domestic
Animals ^nns+nom+++=Animals
Classification ^nn+nom+++=Classification
Bureau ^nn++++=Bureau
observed ^vbd+vprv++xvbn+=observed
that ^tht+vcmp+++=that
the ^ati++++=the
question ^nn+nom+++=question
involved ^vbd+++xvbn+=involved
livestock ^nn++++=livestock
and ^cc++++=and
referred ^vbd+++xvbn+=referred
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
Agricultural ^jj+atrb+++=Agricultural
Tariffs ^nns++++=Tariffs
Division ^nn++++=Division.
. ^zz++++=EXTRAWORD
All ^abn++++=All
this ^dt+pdem+++=this
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done
with ^in++++=with
the ^ati++++=the
care ^nn++++=care
that ^tht+rel+subj++=that
characterizes ^vbz++++=characterizes
a ^at++++=a
corporation ^nn+nom+++=corporation
when ^wrb+who+++=when
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
systematically ^rb++splt++=systematically
conducting ^vbg+++xvbgx+=conducting
a ^at++++=a
matter ^nn++++=matter
away ^in+pl+++=away
from ^in"++++=from
everyone ^pn++++=everyone
authorized ^vbd+++xvbn+=authorized
to ^to+vcmp+++=to
decide ^vbi+vprv+++=decide
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Meanwhile ^rb+cnj+++=Meanwhile,
, ^zz++++=EXTRAWORD
Flannery ^np+nom++??+=Flannery
borrowed ^vbd+++xvbn+=borrowed
a ^at++++=a
cage ^nn++++=cage
from ^in++++=from
a ^at++++=a
poultry ^nn++++=poultry
dealer ^nn++++=dealer
and ^cc++++=and
purchased ^vbd+++xvbn+=purchased
lettuce ^nn++++=lettuce.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
first ^od++++=first
week ^nn++++=week
he ^pp3a+pp3+++=he
wrote ^vbd+vprv++xvbnx+=wrote:
: ^zz++++=EXTRAWORD
> ^zz++++=>
Westcote ^np+++??+=Westcote
Office ^nn++++=Office
> ^zz++++=>
To ^in++++=To
General ^jj+atrb+++=General
Superintendent ^nn++++=Superintendent
> ^zz++++=>
Sir ^npt++++=Sir:
: ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
guinea ^nn++++=guinea
pigs ^nns++++=pigs
refused ^vwbn+++xvbn+=refused
by ^in++++=by
H ^zz++++=H.
. ^zz++++=EXTRAWORD
Morehouse ^np+++??+=Morehouse
is ^vbz+bez+vrb++=is
still ^rb++++=still
here ^rn+pl+++=here
and ^cc++++=and
wan ^jj++++=wan
of ^in++++=of
thim ^nn+++??+=thim
has ^vbz+hvz+aux++=has
become ^vb++++=become
foive ^jj++++=foive.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
clear ^jj++++=clear
to ^in++++=to
me ^pp1o+pp1+++=me
unless ^cs+cnd+++=unless
three ^cd++++=three
was ^vbd+bedz+aux++=was
concealed ^vpsv++agls+xvbnx+=concealed
in ^in++++=in
transit ^nn++++=transit,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
accuse ^vb++++=accuse
anny ^jj+++??+=anny
wan ^jj++++=wan
of ^in++++=of
but ^cc++++=but
report ^nn++++=report
same ^ap++++=same.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ate ^vbd+++xvbnx+=ate
sixteen ^cd++++=sixteen
cints ^nns+++??+=cints'
' ^zz++++=EXTRAWORD
worth ^in++++=worth
of ^in++++=of
cabbage ^nn+nom+++=cabbage.
. ^zz++++=EXTRAWORD
Please ^uh++++=Please
advise ^vb+vpub+++=advise
disposition ^nn+nom+++=disposition.
. ^zz++++=EXTRAWORD
> ^zz++++=>
M ^zz++++=M.
. ^zz++++=EXTRAWORD
Flannery ^np+nom++??+=Flannery,
, ^zz++++=EXTRAWORD
Agent ^nn++++=Agent.
. ^zz++++=EXTRAWORD
The ^ati++++=The
superintendent ^nn++++=superintendent's
's ^$++++=EXTRAWORD
office ^nn++++=office
replied ^vbd+vpub++xvbn+=replied:
: ^zz++++=EXTRAWORD
> ^zz++++=>
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
in ^in++++=in
receipt ^nn++++=receipt
of ^in++++=of
your ^pp$+pp2+++=your
communication ^nn+nom+++=communication
