The ^ati++++=The
free ^jj++++=free
to ^to+jcmp+++=to
go ^vbi++++=go
where ^wrb+who+++=where
it ^pp3+it+++=it
pleased ^vbd+++xvbn+=pleased.
. ^zz++++=EXTRAWORD
Tomorrow ^nr+tm+++=Tomorrow
there ^ex+pex+++=there
would ^md+prd+++=would
be ^vb+be+vrb++=be
stakes ^nns++++=stakes,
, ^zz++++=EXTRAWORD
sod ^nn++++=sod
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
wire ^nn++++=wire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
men ^nns++++=men
disputing ^vwbg+++xvbg+=disputing
over ^in++++=over
where ^wrb+who+++=where
one ^cd1++++=one
hundred ^cd++++=hundred
and ^cc++++=and
sixty ^cd++++=sixty
acres ^nns++++=acres
quit ^vb++++=quit
and ^cc++++=and
the ^ati++++=the
next ^ap++++=next
one ^cd1++++=one
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
seven ^cd++++=seven
of ^in++++=of
us ^pp1o+pp1+++=us
in ^in++++=in
the ^ati++++=the
back ^jjb+atrb+++=back
room ^nn++++=room
of ^in++++=of
a ^at++++=a
saloon ^nn++++=saloon,
, ^zz++++=EXTRAWORD
all ^abn++++=all
old ^jj+atrb+++=old
trail ^nn++++=trail
hands ^nns++++=hands
and ^cc++++=and
all ^rb++++=all
liable ^jj++++=liable
to ^to+jcmp+++=to
be ^vbi++vrb++=be
out ^rp+pl+++=out
of ^in++++=of
employment ^nn+nom+++=employment
by ^in++++=by
noon ^nn++++=noon
next ^ap++++=next
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Ace ^np++++=Ace
Gee ^uh++++=Gee
sat ^vbd+++xvbn+=sat
with ^in++++=with
his ^pp$+pp3+++=his
chair ^nn++++=chair
tipped ^vwbn+++xvbn+=tipped
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Pink ^jj+atrb+++=Pink
Larkin ^np+++??+=Larkin
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
also ^rb++++=also
Sandy ^jj++++=Sandy,
, ^zz++++=EXTRAWORD
Buckskin ^np+++??+=Buckskin
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
a ^at++++=a
long ^jj+atrb+++=long
Texan ^np+++??+=Texan
called ^vbd+++xvbn+=called
Muley ^np+++??+=Muley,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
two ^cd++++=two
brothers ^nns+nom+++=brothers
from ^in++++=from
the ^ati++++=the
Canadian ^nn++++=Canadian
who ^whp+rel+subj++=who
never ^rb++++=never
agreed ^vbd+vpub++xvbn+=agreed
except ^in++++=except
when ^wrb+who+++=when
another ^dt++++=another
man ^nn++++=man
disputed ^vbd+++xvbn+=disputed
either ^dtx++++=either
one ^pn++++=one.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
aiming ^vb+++xvbg+=aiming
to ^to+vcmp+++=to
do ^vbi++++=do,
, ^zz++++=EXTRAWORD
Ace ^np++++=Ace?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sandy ^jj++++=Sandy
asked ^jj+++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Stay
stay ^vb++++=EXTRAWORD
with ^in++++=with
cattle ^nns++++=cattle
after ^in++++=after
tomorrow ^nr+tm+++=tomorrow?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
cattle ^nns++++=cattle?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ace ^np++++=Ace.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
steer ^np++++=steer
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
turn ^nn++++=turn
around ^rp++++=around
in ^in++++=in
this ^dt+dem+++=this
country ^nn++++=country
next ^ap++++=next
year ^nn++++=year
without ^in++++=without
knocking ^nn++++=knocking
down ^in++++=down
a ^at++++=a
schoolhouse ^nn+++??+=schoolhouse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
might ^md+pos+++=might
go ^vb++++=go
north ^np+pl+++=north,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pink ^jj++++=Pink.
. ^zz++++=EXTRAWORD
" ^zz++++="Plenty
plenty ^nn++++=EXTRAWORD
of ^in++++=of
range ^nn++++=range
in ^in++++=in
Montana ^np+++??+=Montana."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ace ^np++++=Ace
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
viewed ^vprf+++xvbnx+=viewed
Montana ^np+++??+=Montana,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
Montana ^np+++??+=Montana
has ^vbz+hvz+aux++=has
viewed ^vprf+++xvbnx+=viewed
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
parted ^vbd+++xvbn+=parted
without ^in++++=without
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
boomer ^jjr++++=boomer
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
aim ^vb++++=aim
to ^to+vcmp+++=to
get ^vbi++++=get
me ^pp1o+pp1+++=me
a ^at++++=a
claim ^nn++++=claim,
, ^zz++++=EXTRAWORD
build ^nn++++=build
a ^at++++=a
residence ^nn+nom+++=residence
twelve ^cd++++=twelve
foot ^nn++++=foot
square ^nn++++=square,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
become ^vb++++=become
an ^at++++=an
oppression ^nn++++=oppression
to ^in++++=to
my ^pp$+pp1+++=my
neighbors ^nns++++=neighbors."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
to ^in++++=to
farm ^nn++++=farm,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Muley ^np+++??+=Muley
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
farm ^vb++++=farm.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
plow ^vb+++??+=plow
the ^ati++++=the
ground ^nn++++=ground
and ^cc++++=and
put ^vb+++xvbn+=put
something ^pn++++=something
into ^in++++=into
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
it ^pp3+it+++=it
comes ^vbz++++=comes
up ^rp++++=up,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
brag ^nn+++??+=brag;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it
do ^vb+do+vrb++=don't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
blame ^vb++++=blame
the ^ati++++=the
weather ^nn++++=weather.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
looks ^vbz++++=looks
easier ^jjr++++=easier
than ^in++++=than
handling ^xvbg+++xvbg+=handling
cattle ^nns++++=cattle
for ^in++++=for
men ^nns++++=men
who ^whp+rel+subj++=who
count ^vb++++=count
every ^at++++=every
steer ^np++++=steer
twice ^rb++++=twice
and ^cc++++=and
every ^at++++=every
dollar ^nn++++=dollar
six ^cd++++=six
times ^nns++++=times."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Pink ^jj++++=Pink
grinned ^jj+++xvbn+=grinned.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
learned ^vbd+++xvbn+=learned
all ^abn++++=all
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
about ^in++++=about
cow ^nn++++=cow-bosses
- ^zz++++=EXTRAWORD
bosses ^nns++++=EXTRAWORD
on ^in++++=on
that ^dt+dem+++=that
Circle ^nn++++=Circle
Bar ^nn++++=Bar
drive ^nn++++=drive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
learned ^vbd+vprv++xvbnx+=learned
what ^wdt+who+whcl++=what
one ^cd1++++=one
cow ^nn++++=cow-boss
- ^zz++++=EXTRAWORD
boss ^nn++++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ace ^np++++=Ace
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
an ^at++++=an
education ^nn+nom+++=education
extensive ^jj++++=extensive
enough ^dt++++=enough
for ^in++++=for
any ^dti++++=any
ordinary ^jj+atrb+++=ordinary
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
called ^vbd+++xvbn+=called
for ^in+ppvb+++=for
another ^dt++++=another
round ^in+strn+++=round,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
a ^at++++=a
story ^nn++++=story
starts ^vbz++++=starts
easier ^jjr++++=easier
when ^wrb+who+++=when
its ^pp$+it+++=its
teller ^nn++++=teller
has ^vbz+hvz+vrb++=has
something ^pn++++=something
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ace ^np++++=Ace
lowered ^vbd+++xvbn+=lowered
his ^pp$+pp3+++=his
chair ^nn++++=chair
to ^in++++=to
all ^abn++++=all
four ^cd++++=four
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
three ^cd++++=three
summers ^nns+nom+++=summers
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
" ^zz++++="when
when ^wrb+who+++=EXTRAWORD
the ^ati++++=the
Circle ^nn++++=Circle
Bar ^nn++++=Bar
sent ^vbd+++xvbn+=sent
twenty ^cd++++=twenty-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
hundred ^cd++++=hundred
mixed ^xvbn+++xvbn+=mixed
cattle ^nns++++=cattle
from ^in++++=from
the ^ati++++=the
Brazos ^np+++??+=Brazos
country ^nn++++=country
to ^in++++=to
Montana ^np+++??+=Montana.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+vrb++=had
twos ^cds++++=twos,
, ^zz++++=EXTRAWORD
threes ^cds++++=threes,
, ^zz++++=EXTRAWORD
dry ^jj+atrb+++=dry
cows ^nns++++=cows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
about ^in++++=about
three ^cd++++=three
hundred ^cd++++=hundred
dogies ^nns+++??+=dogies
that ^tht+rel+++=that
appeared ^vb+++xvbn+=appeared
to ^to+vcmp+++=to
have ^vbi++++=have
been ^vprf+ben+aux+xvbn+=been
raised ^vpsv++agls+xvbnx+=raised
under ^in++++=under
wagons ^nns++++=wagons.
. ^zz++++=EXTRAWORD
The ^ati++++=The
company ^nn++++=company
was ^vbd+bedz+vrb++=was
an ^at++++=an
eastern ^jj+atrb+++=eastern
concern ^nn++++=concern
with ^in++++=with
offices ^nns++++=offices
in ^in++++=in
Chicago ^np++++=Chicago
and ^cc++++=and
confidence ^nn+nom+++=confidence
in ^in++++=in
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
Texas ^np++++=Texas
superintendent ^nn++++=superintendent
was ^vbd+bedz+vrb++=was
old ^jj+atrb+++=old
Major ^jj+atrb+++=Major
Clune ^np+++??+=Clune,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
knew ^vbd+vprv++xvbn+=knew
cattle ^nns++++=cattle
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
could ^md+pos+++=could
see ^vb+vprv+++=see
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
sick ^jj++++=sick
just ^rb+emph+++=just
before ^cs+sub+++=before
the ^ati++++=the
outfit ^nn++++=outfit
started ^vbd+++xvbn+=started.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
company ^nn++++=company
sent ^vbd+++xvbn+=sent
down ^rp++++=down
a ^at++++=a
representative ^nn++++=representative
to ^to++++=to
take ^vbi++++=take
the ^ati++++=the
herd ^nn++++=herd
north ^np+pl+++=north.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Horace ^np++++=Horace
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
bookkeeper ^jjr++++=bookkeeper,
, ^zz++++=EXTRAWORD
assistant ^nn+nom+++=assistant
manager ^nn++++=manager,
, ^zz++++=EXTRAWORD
purchasing ^nvbg+++xvbg+=purchasing
agent ^nn++++=agent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
his ^pp$+pp3+++=his
own ^ap++++=own
account ^nn++++=account,
, ^zz++++=EXTRAWORD
nearly ^rb+down+++=nearly
everything ^pn++++=everything
except ^in++++=except
a ^at++++=a
man ^nn++++=man
horseback ^nn++++=horseback.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
into ^in+ppvb+++=into
camp ^nn++++=camp
wearing ^vwbg+++xvbg+=wearing
high ^jj+atrb+++=high
boots ^nns++++=boots
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
a ^at++++=a
black ^jj+atrb+++=black
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
a ^at++++=a
white ^jj+atrb+++=white
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
gun ^nn++++=gun
hung ^vbd+++xvbn+=hung
where ^wrb+who+++=where
it ^pp3+it+++=it
would ^md+prd+++=would
hurt ^vbd+++xvbn+=hurt
him ^pp3o+pp3+++=him
most ^ql+emph+++=most
if ^cs+cnd+++=if
his ^pp$+pp3+++=his
horse ^nn++++=horse
pitched ^vbd+++xvbn+=pitched.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
florid ^jj+atrb+++=florid
face ^nn++++=face,
, ^zz++++=EXTRAWORD
little ^ap++++=little
pale ^nn++++=pale
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
marks ^nns++++=marks
on ^in++++=on
his ^pp$+pp3+++=his
cheeks ^nns++++=cheeks
which ^whp+rel+obj++=which
Californy ^np+++??+=Californy
said ^vbd+vpub++xvbn+=said
looked ^vbd+++xvbn+=looked
like ^in++++=like
hail ^nn++++=hail
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
caught ^vprf+++xvbnx+=caught
him ^pp3o+pp3+++=him
outdoors ^nns+pl+++=outdoors.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
saddle ^nn++++=saddle
had ^vb+hv+vrb++=had
silver ^nn++++=silver
corners ^nns+nom+++=corners
and ^cc++++=and
a ^at++++=a
horn ^np++++=horn
as ^ql++++=as
broad ^jj++++=broad
as ^in++++=as
a ^at++++=a
washpan ^nn++++=washpan.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
announced ^vbd+vpub++xvbnx+=announced
at ^rb++++=at
supper ^nn++++=supper
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
foreman ^nn++++=foreman.
. ^zz++++=EXTRAWORD
" ^zz++++="'The
' ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
company ^nn++++=company
has ^vbz+hvz+aux++=has
invested ^vprf+++xvbnx+=invested
heavily ^rb++++=heavily
in ^in++++=in
this ^dt+dem+++=this
undertaking ^nvbg+++xvbg+=undertaking,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
expects ^vbz++++=expects
strict ^jj+atrb+++=strict
discipline ^nn++++=discipline,
, ^zz++++=EXTRAWORD
accurate ^jj+atrb+++=accurate
accounts ^nns++++=accounts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
immediate ^jj+atrb+++=immediate
obedience ^nn+nom+++=obedience.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Californy
californy ^jj+++??+=EXTRAWORD
looked ^jj+++xvbn+=looked
into ^in++++=into
his ^pp$+pp3+++=his
coffee ^nn++++=coffee
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='That
that ^dt+pdem+++=EXTRAWORD
sounds ^vbz++++=sounds
reasonable ^jj++++=reasonable,
, ^zz++++=EXTRAWORD
provided ^j+++xvbn+=provided
the ^ati++++=the
cattle ^nns++++=cattle
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
notified ^vwbn+++xvbn+=notified.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Bellweather
bellweather ^jjr++++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
hear ^vb+vprv+++=hear
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
on ^in++++=on
explaining ^xvbg+++xvbg+=explaining
organization ^nn+nom+++=organization.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^rb++++=a
little ^rb"++++=little
red ^jj+atrb+++=red
book ^nn++++=book
with ^in++++=with
all ^abn++++=all
our ^pp$+pp1+++=our
names ^nns++++=names
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
Pink ^jj++++=Pink
entered ^jj+++xvbn+=entered
as ^in++++=as
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Rose ^np++++=Rose
Larkin ^np+++??+=Larkin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Pink ^jj++++=Pink
never ^rb++++=never
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
different ^jj++++=different.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
twelve ^cd++++=twelve
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
besides ^rb+cnj+++=besides
the ^ati++++=the
cook ^nn++++=cook
and ^cc++++=and
horse ^nn++++=horse
wrangler ^jjr++++=wrangler.
. ^zz++++=EXTRAWORD
Pink ^jj++++=Pink
rode ^vbd+++xvbn+=rode
point ^nn++++=point
on ^in++++=on
the ^ati++++=the
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
rode ^vbd+++xvbnx+=rode
swing ^nn++++=swing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Californy ^np+++??+=Californy
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
right ^jj+atrb+++=right
point ^nn++++=point.
. ^zz++++=EXTRAWORD
Californy ^np+++??+=Californy
was ^vbd+bedz+vrb++=was
a ^at++++=a
quiet ^jj++++=quiet,
, ^zz++++=EXTRAWORD
narrow ^jj++++=narrow-built
- ^zz++++=EXTRAWORD
built ^vwbn+++xvbn+=EXTRAWORD
man ^nn++++=man
from ^in++++=from
around ^in++++=around
San ^np++++=San
Luis ^np++++=Luis
Obispo ^np+++??+=Obispo.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
talked ^vbd+++xvbnx+=talked
mild ^jj++++=mild
and ^cc+phrs+++=and
slow ^jj++++=slow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
could ^md+pos+++=could
work ^vb++++=work
with ^in++++=with
him ^pp3o+pp3+++=him
six ^cd++++=six
months ^nns++++=months
without ^in++++=without
learning ^xvbg+++xvbg+=learning
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
liked ^vbd+++xvbnx+=liked
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
could ^md+pos+++=could
read ^vb+vprv++xvbn+=read
cattle ^nns++++=cattle
like ^in++++=like
a ^at++++=a
printed ^nn++++=printed
notice ^vb+vprv+++=notice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
a ^at++++=a
horse ^nn++++=horse
somewhere ^rb+cnj+++=somewhere,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
horse ^nn++++=horse
was ^vbd+bedz+vrb++=was
where ^wrb+who+++=where
the ^ati++++=the
work ^nn++++=work
required ^vbd+++xvbn+=required.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
gathered ^vbd+++xvbn+=gathered
the ^ati++++=the
herd ^nn++++=herd,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
out ^rp+pl+++=out
the ^ati++++=the
cripples ^nns+++??+=cripples
and ^cc++++=and
sore ^jj++++=sore-footed
- ^zz++++=EXTRAWORD
footed ^jj+atrb++xvbn+=EXTRAWORD
stuff ^nn++++=stuff,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
held ^vwbn+vprv++xvbn+=held
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
bed ^nn++++=bed-ground
- ^zz++++=EXTRAWORD
ground ^nn++++=EXTRAWORD
three ^cd++++=three
nights ^nns++++=nights.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bellweather ^np+nom+++=Bellweather
called ^vbd+++xvbn+=called
for ^in+ppvb+++=for
a ^at++++=a
tally ^nn++++=tally.
. ^zz++++=EXTRAWORD
Pink ^jj++++=Pink
and ^cc++++=and
Californy ^np+++??+=Californy
