At ^rb++++=At
pickle ^nn+++??+=pickle-jars,
- ^zz++++=EXTRAWORD
jars ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
frequently ^rb++++=frequently
misinterpreted ^vbd+++xvbn+=misinterpreted.
. ^zz++++=EXTRAWORD
For ^in++++=For
nineteen ^cd++++=nineteen
years ^nns++++=years
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
cooked ^vprf+++xvbnx+=cooked
for ^in++++=for
the ^ati++++=the
Bilkins ^np+++??+=Bilkins
family ^nn++++=family.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins's
's ^$++++=EXTRAWORD
aversion ^nn++++=aversion
to ^in++++=to
nutmeg ^nn++++=nutmeg,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins's
's ^$++++=EXTRAWORD
weakness ^nns+nom+++=weakness
for ^in++++=for
burnt ^jj+atrb++xvbn+=burnt
sugar ^nn++++=sugar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
exact ^jj+atrb+++=exact
moral ^jj+atrb+++=moral
condition ^nn+nom+++=condition
of ^in++++=of
every ^at++++=every
frying ^nn++++=frying-pan
- ^zz++++=EXTRAWORD
pan ^vb++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered
the ^ati++++=the
household ^nn++++=household
when ^wrb+who+++=when
Master ^nn++++=Master
Teddy ^np++++=Teddy
was ^vbd+bedz+vrb++=was
in ^in++++=in
dresses ^nns+nom+++=dresses,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
poulticed ^vprf+++xvbnx+=poulticed
him ^pp3o+pp3+++=him
through ^in++++=through
the ^ati++++=the
measles ^nns++++=measles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
defended ^vprf+++xvbnx+=defended
the ^ati++++=the
silver ^nn++++=silver
teapot ^nn++++=teapot
against ^in++++=against
a ^at++++=a
peddler ^jjr++++=peddler
whose ^whp+who+++=whose
intentions ^nns+nom+++=intentions
were ^vbd+bed+vrb++=were
probably ^rb++++=probably
innocent ^jj+pred+++=innocent
but ^cc+cls+++=but
whose ^whp+who+++=whose
whiskers ^nns+nom+++=whiskers
were ^vbd+bed+vrb++=were
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
Margaret ^np++++=Margaret
should ^md+nec+++=should
leave ^vb++++=leave
the ^ati++++=the
house ^npl++++=house
before ^cs+sub+++=before
breakfast ^nn++++=breakfast
was ^vbd+bedz+vrb++=was
extraordinary ^jj+pred+++=extraordinary.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
she ^pp3a+pp3+++=she
should ^md+nec+++=should
do ^vb+do+vrb++=do
so ^rb++++=so
in ^in++++=in
her ^pp$+pp3+++=her
Sunday ^nr++++=Sunday
garments ^nns+nom+++=garments
was ^vbd+bedz+aux++=was
alarming ^vbg+++xvbgx+=alarming.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
she ^pp3a+pp3+++=she
should ^md+nec+++=should
carry ^vb++++=carry,
, ^zz++++=EXTRAWORD
concealed ^j+++xvbn+=concealed
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her
shawl ^nn++++=shawl,
, ^zz++++=EXTRAWORD
a ^at++++=a
small ^jj+atrb+++=small
bouquet ^nn++++=bouquet
and ^cc++++=and
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
white ^jj+atrb+++=white
cotton ^np++++=cotton
gloves ^nns++++=gloves
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
an ^at++++=an
indictable ^jj+atrb+++=indictable
offense ^nn+++??+=offense.
. ^zz++++=EXTRAWORD
The ^ati++++=The
least ^rbt++++=least
imaginative ^jj+atrb+++=imaginative
reader ^nn++++=reader
has ^vbz+hvz+aux++=has
already ^rb++splt++=already
suspected ^vprf+++xvbnx+=suspected
a ^at++++=a
wedding ^nn++++=wedding.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
will ^md+prd+++=will
not ^xnot++not++=not
insult ^nn++++=insult
that ^tht+rel+++=that
reader ^nn++++=reader
by ^in++++=by
prolonging ^xvbg+++xvbg+=prolonging
a ^at++++=a
mystery ^nn+nom+++=mystery
which ^whp+rel+obj++=which
Margaret ^np++++=Margaret
herself ^ppl+pp3+++=herself
preserved ^vbd+++xvbn+=preserved
for ^in++++=for
less ^rbr++++=less
than ^in++++=than
four ^cd++++=four
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
hurried ^vbd+++xvbnx+=hurried
down ^rp++++=down
Anchor ^nn++++=Anchor
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
avoiding ^vbg+++xvbg+=avoiding
the ^ati++++=the
principal ^jjb+atrb+++=principal
thoroughfare ^nn++++=thoroughfare
and ^cc++++=and
taking ^vbg+++xvbg+=taking
instead ^rb+cnj+++=instead
a ^at++++=a
succession ^nn++++=succession
of ^in++++=of
narrow ^jj+atrb+++=narrow
lanes ^nns++++=lanes
whose ^whp+rel+obj++=whose
chimneys ^nns++++=chimneys
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
lean ^vbi++++=lean
over ^rb++++=over
for ^in++++=for
gossip ^nn++++=gossip.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
progress ^nns+nom+++=progress
was ^vbd+bedz+aux++=was
twice ^rb++splt++=twice
interrupted ^vpsv++agls+xvbnx+=interrupted:
: ^zz++++=EXTRAWORD
first ^rb++++=first
by ^in++++=by
the ^ati++++=the
necessity ^nn+nom+++=necessity
of ^in++++=of
hiding ^nn++++=hiding
behind ^in+pl+++=behind
a ^at++++=a
rain ^nn++++=rain-barrel
- ^zz++++=EXTRAWORD
barrel ^nn++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
baker ^nn++++=baker's
's ^$++++=EXTRAWORD
boy ^nn++++=boy
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
afterward ^rb++++=afterward
by ^in++++=by
the ^ati++++=the
discovery ^nn+nom+++=discovery
that ^tht+ncmp+++=that
the ^ati++++=the
hem ^nn++++=hem
of ^in++++=of
her ^pp3o+pp3+++=her
green ^npl++++=green
dress ^nn++++=dress
had ^vbd+hvd+aux++=had
attached ^vprf+++xvbnx+=attached
itself ^ppl++++=itself
to ^in++++=to
a ^at++++=a
splinter ^nn++++=splinter
in ^in++++=in
a ^at++++=a
fence ^nn++++=fence.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
melancholy ^jj+atrb+++=melancholy
provisions ^nns++++=provisions
of ^in++++=of
Nature ^nn++++=Nature
that ^tht+rel+obj++=that
splinters ^nns+nom+++=splinters,
, ^zz++++=EXTRAWORD
door ^nn++++=door-latches,
- ^zz++++=EXTRAWORD
latches ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
umbrella ^nn++++=umbrella
handles ^nns++++=handles
invariably ^rb++++=invariably
declare ^vb+vpub+++=declare
against ^in++++=against
elopement ^nn+nom+++=elopement.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
Fishmarket ^np+++??+=Fishmarket
Lane ^nn++++=Lane
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
joined ^vpsv++by+xvbnx+=joined
by ^in++++=by
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lawrence ^np+nom+++=Lawrence
O ^zz++++=O'Rourke.
'rourke. ^nn+++??+=EXTRAWORD
Larry ^np++++=Larry,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
called ^vpsv++by+xvbnx+=called
by ^in++++=by
all ^abn++++=all
who ^whp+who+++=who
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him
and ^cc++++=and
by ^in++++=by
several ^ap++++=several
who ^whp+rel+subj++=who
did ^vbd+dod+vrb++=did
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
sailor ^nn++++=sailor
attached ^vbd+++xvbn+=attached
in ^in++++=in
a ^at++++=a
temporary ^jj++++=temporary
and ^cc++++=and
somewhat ^rb+down+++=somewhat
philosophical ^jj+atrb+++=philosophical
manner ^nn++++=manner
to ^in++++=to
the ^ati++++=the
brig ^npt++++=brig
*annie ^nn+++??+=*Annie
Bell* ^np+++??+=Bell*.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty-four
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
broad ^jj++++=broad-shouldered,
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
blue ^jj++++=blue-eyed,
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
curly ^jj++++=curly-haired,
- ^zz++++=EXTRAWORD
haired ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
possessed ^vpsv++agls+xvbn+=possessed
of ^in++++=of
that ^dt+dem+++=that
sanguine ^jj+atrb+++=sanguine
temperament ^nn+nom+++=temperament
which ^whp+rel+obj++=which
regards ^in++++=regards
tomorrow ^nr+tm+++=tomorrow
as ^in++++=as
a ^at++++=a
distant ^jj+atrb+++=distant
relative ^nn++++=relative
under ^in++++=under
no ^at++++=no
present ^vb++++=present
obligation ^nn+nom+++=obligation
to ^to+ncmp+++=to
call ^vbi++++=call.
. ^zz++++=EXTRAWORD
A ^at++++=A
short ^jj+atrb+++=short
yellow ^jj+atrb+++=yellow
beard ^nn++++=beard
encircled ^vbd+++xvbn+=encircled
a ^at++++=a
mouth ^nn++++=mouth
created ^vbd+++xvbn+=created
for ^in++++=for
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
song ^nn++++=song,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
miscellaneous ^jj+atrb+++=miscellaneous
promises ^nns++++=promises.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
blue ^jj+atrb+++=blue
jacket ^nn++++=jacket
was ^vbd+bedz+aux++=was
ornamented ^vpsv++agls+xvbnx+=ornamented
with ^in++++=with
brass ^nn++++=brass
buttons ^nns++++=buttons;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
trousers ^nns+nom+++=trousers
were ^vbd+bed+vrb++=were
too ^ql++++=too
wide ^jj++++=wide
for ^in++++=for
civic ^jj+atrb+++=civic
life ^nn++++=life;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
hat ^nn++++=hat
inclined ^vwbn+++xvbn+=inclined
over ^in++++=over
one ^cd1++++=one
eye ^nn++++=eye
with ^in++++=with
nautical ^jj+atrb+++=nautical
independence ^nn+nom+++=independence.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
eighteen ^cd++++=eighteen
years ^nns++++=years
younger ^jjr++++=younger
than ^in++++=than
Margaret ^np++++=Margaret.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
state ^nn++++=state
this ^dt+dem+++=this
difference ^nn+nom+++=difference
plainly ^rb+cnj+++=plainly,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
figures ^nns++++=figures,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however
offensive ^jj++++=offensive,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
not ^xnot++not++=not
be ^vb+be+aux++=be
evaded ^vpsv++agls+xvbnx+=evaded.
. ^zz++++=EXTRAWORD
Love ^nn++++=Love,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
customs ^nns++++=customs
officer ^nn++++=officer,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
disagreeable ^jj+atrb+++=disagreeable
habit ^nn++++=habit
of ^in++++=of
opening ^xvbg+++xvbg+=opening
packages ^nns+nom+++=packages
which ^whp+rel+obj++=which
respectable ^jj+atrb+++=respectable
people ^nns++++=people
would ^md+prd+++=would
prefer ^vb+vprv+++=prefer
to ^to+vcmp+++=to
pass ^vbi++++=pass
unopened ^jj+++xvbn+=unopened.
. ^zz++++=EXTRAWORD
Margaret ^np++++=Margaret
knew ^vbd+vprv++xvbn+=knew
Larry ^np++++=Larry's
's ^$++++=EXTRAWORD
age ^nn++++=age;
; ^zz++++=EXTRAWORD
Larry ^np++++=Larry
knew ^vbd+vprv++xvbn+=knew
Margaret ^np++++=Margaret's;
's; ^nn+++??+=EXTRAWORD
and ^cc++++=and
Hymen ^np+++??+=Hymen,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
made ^vprf+++xvbnx+=made
more ^rbr++++=more
curious ^jj+atrb+++=curious
bargains ^nns++++=bargains
without ^in++++=without
consulting ^xvbg+++xvbg+=consulting
either ^dtx++++=either
parish ^nn++++=parish
registers ^nns+nom+++=registers
or ^cc++++=or
mirrors ^nns++++=mirrors,
, ^zz++++=EXTRAWORD
accepted ^j+++xvbn+=accepted
the ^ati++++=the
contract ^nn++++=contract.
. ^zz++++=EXTRAWORD
" ^zz++++="Ye're
ye ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
late ^jj+pred+++=late,
, ^zz++++=EXTRAWORD
Larry ^np++++=Larry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
whispered ^vbd+vpub++xvbn+=whispered
Margaret ^np++++=Margaret.
. ^zz++++=EXTRAWORD
" ^zz++++="Late,
late ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub+tht0+xvbn+=replied
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
consulting ^vbg+++xvbg+=consulting
a ^at++++=a
silver ^nn++++=silver
watch ^vb++++=watch
which ^whp+who+++=which
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
at ^rb++++=at
eleven ^cd++++=eleven-fifteen
- ^zz++++=EXTRAWORD
fifteen ^cd++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
previous ^jj+atrb+++=previous
Thursday ^nr++++=Thursday.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
meself ^nn+++??+=meself
that ^tht+rel+subj++=that's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
waitin ^nn+++??+=waitin'
' ^zz++++=EXTRAWORD
since ^cs+sub+++=since
the ^ati++++=the
stars ^nns++++=stars
went ^vbd+++xvbn+=went
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
watch ^nn++++=watch
is ^vbz+bez+aux++=isn't
n't ^xnot++not++0=EXTRAWORD
going ^vbg+++xvbg+=going."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
faithful ^nn++++=faithful
watch ^vb++++=watch,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
neither ^dt++neg++=neither
till ^cs+sub+++=till
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
married ^vprf+++xvbnx+=married
ye ^pp2+pp2+++=ye."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
assurance ^nn+nom+++=assurance,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
logically ^rb++++=logically
imperfect ^jj+atrb+++=imperfect,
, ^zz++++=EXTRAWORD
comforted ^j+++xvbn+=comforted
Margaret ^np++++=Margaret.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
proceeded ^vbd+++xvbnx+=proceeded
to ^in++++=to
the ^ati++++=the
little ^ap++++=little
house ^npl++++=house
of ^in++++=of
the ^ati++++=the
Reverend ^npt++++=Reverend
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dobbs ^np++++=Dobbs,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
a ^at++++=a
sleepy ^jj+atrb+++=sleepy
clergyman ^nn+nom+++=clergyman,
, ^zz++++=EXTRAWORD
a ^at++++=a
sailor ^nn++++=sailor
named ^vbd+++xvbn+=named
Donnehugh ^np+++??+=Donnehugh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dobbs ^np++++=Dobbs
in ^in++++=in
a ^at++++=a
gray ^np++++=gray
wrapper ^nn++++=wrapper
awaited ^vbd+++xvbn+=awaited
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ceremony ^nn++++=ceremony
was ^vbd+bedz+vrb++=was
brief ^jj+pred+++=brief.
. ^zz++++=EXTRAWORD
Margaret ^np++++=Margaret
trembled ^vbd+++xvbn+=trembled
so ^pn++++=so
violently ^rb++++=violently
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
dropped ^vbd+++xvbnx+=dropped
one ^cd1++++=one
glove ^nn++++=glove,
, ^zz++++=EXTRAWORD
stepped ^j+++xvbn+=stepped
upon ^in++++=upon
the ^ati++++=the
bouquet ^nn++++=bouquet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
responded ^vbd+++xvbn+=responded
at ^rb++++=at
the ^ati++++=the
wrong ^jj+atrb+++=wrong
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
Larry ^np++++=Larry
spoke ^vbd+++xvbn+=spoke
firmly ^rb++++=firmly
until ^cs+sub+++=until
called ^nn++++=called
upon ^in++++=upon
to ^to++++=to
repeat ^vbi++++=repeat
the ^ati++++=the
word ^nn++++=word
" ^zz++++="solemnly,"
solemnly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
over ^in++++=over
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
with ^in+ppvb+++=with
disaster ^nn+nom+++=disaster.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ecclesiastical ^jj+atrb+++=ecclesiastical
machinery ^nn+nom+++=machinery
performed ^vwbn+++xvbn+=performed
its ^pp$+it+++=its
office ^nn++++=office;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
twelve ^cd++++=twelve
minutes ^nns++++=minutes
past ^jjb++++=past
six ^cd++++=six
Margaret ^np++++=Margaret
Callaghan ^np+nom+++=Callaghan
became ^vbd+++xvbn+=became
Margaret ^np++++=Margaret
O ^zz++++=O'Rourke.
'rourke. ^nn+++??+=EXTRAWORD
The ^ati++++=The
bridegroom ^nn++++=bridegroom
kissed ^vbd+++xvbn+=kissed
the ^ati++++=the
bride ^nn++++=bride
with ^in++++=with
enthusiasm ^nn++++=enthusiasm.
. ^zz++++=EXTRAWORD
Donnehugh ^np+++??+=Donnehugh
kissed ^vbd+++xvbn+=kissed
her ^pp$+pp3+++=her
under ^in++++=under
the ^ati++++=the
impression ^nn++++=impression
that ^tht+ncmp+++=that
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
customary ^jj+pred+++=customary.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
