At ^rb++++=At
be ^vb+be+vrb++=be
at ^in++++=at
Bursley ^np+++??+=Bursley
station ^nn+nom+++=station
by ^in++++=by
seven ^cd++++=seven-ten.
- ^zz++++=EXTRAWORD
ten ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
leaves ^nns++++=leaves
at ^rb++++=at
seven ^cd++++=seven-sixteen.
- ^zz++++=EXTRAWORD
sixteen ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We've
've ^vb+hv+aux++0=EXTRAWORD
missed ^vprf+++xvbnx+=missed
everything ^pn++++=everything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Simeon ^np+++??+=Simeon
opened ^vbd+++xvbn+=opened
the ^ati++++=the
other ^ap++++=other
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
considered ^vpbn+vprv++xvbn+=considered
the ^ati++++=the
ceiling ^nn+nom+++=ceiling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yawned ^vbd+++xvbn+=yawned.
. ^zz++++=EXTRAWORD
" ^zz++++="Light
light ^jj++++=EXTRAWORD
the ^ati++++=the
stove ^nn++++=stove,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
" ^zz++++="
" ^zz++++="Light
light ^jj++++=EXTRAWORD
the ^ati++++=the
stove ^nn++++=stove."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
calmness ^nns+nom+++=calmness
of ^in++++=of
this ^dt+dem+++=this
command ^nn++++=command
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
offensive ^jj+pred+++=offensive.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
implied ^vbd+vprv++xvbn+=implied
that ^tht+vcmp+++=that
stoves ^nns++++=stoves
could ^md+pos+++=could
still ^rb++++=still
be ^vb+be+aux++=be
lighted ^vpsv++agls+xvbnx+=lighted,
, ^zz++++=EXTRAWORD
water ^nn++++=water
boiled ^vbd+++xvbn+=boiled,
, ^zz++++=EXTRAWORD
garments ^nns+nom+++=garments
donned ^vwbn+++xvbn+=donned,
, ^zz++++=EXTRAWORD
trains ^vbz++++=trains
caught ^vbd+++xvbn+=caught,
, ^zz++++=EXTRAWORD
brides ^vbz+++??+=brides
married ^vbd+++xvbn+=married,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
civilisation ^nn+nom+++=civilisation
maintained ^vbd+vpub++xvbn+=maintained,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
clock ^nn++++=clock
said ^vbd+vpub++xvbn+=said
twenty ^cd++++=twenty
minutes ^nns++++=minutes
to ^to++++=to
seven ^cd++++=seven.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
fled ^vbd+++xvbn+=fled
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
sitting ^jj+++xvbg+=sitting-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
furnished ^jj+atrb++xvbn+=furnished
lodgings ^nns++++=lodgings
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
his ^pp$+pp3+++=his
and ^cc++++=and
Simeon ^np++++=Simeon's
's ^$++++=EXTRAWORD
bachelor ^nn++++=bachelor
home ^nr++++=home
for ^in++++=for
three ^cd++++=three
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
green ^jj++++=green
blind ^jj++++=blind
the ^ati++++=the
incandescent ^jj+atrb+++=incandescent
street ^nn++++=street
lamp ^nn++++=lamp
showed ^vbd+vprv++xvbn+=showed
as ^in++++=as
a ^at++++=a
pallid ^jj+atrb+++=pallid
star ^nn++++=star.
. ^zz++++=EXTRAWORD
Frost ^np++++=Frost
filmed ^vbd+++xvbn+=filmed
the ^ati++++=the
lower ^jjr+atrb+++=lower
panes ^nns++++=panes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gas ^nn++++=gas
stove ^nn++++=stove,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
approached ^vbd+++xvbn+=approached,
, ^zz++++=EXTRAWORD
behaved ^j+++xvbn+=behaved
as ^ql++++=as
gas ^nn++++=gas
stoves ^nns++++=stoves
habitually ^rb++++=habitually
behave ^vb++++=behave
at ^in++++=at
moments ^nns+nom+++=moments
of ^in++++=of
national ^jj+atrb+++=national
crisis ^nn++++=crisis:
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
ignite ^vb++++=ignite,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
ignited ^vbd+++xvbn+=ignited
explosively ^rb+cnj+++=explosively,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
finally ^rb++++=finally
burned ^jj+++xvbn+=burned
with ^in++++=with
the ^ati++++=the
innocent ^jj+atrb+++=innocent
steadiness ^nns+nom+++=steadiness
of ^in++++=of
a ^at++++=a
machine ^nn++++=machine
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
never ^rb++splt++=never
given ^vprf+++xvbnx+=given
trouble ^nn++++=trouble
in ^in++++=in
its ^pp$+it+++=its
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Simeon ^np+++??+=Simeon
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
his ^pp$+pp3+++=his
shirt ^nn++++=shirt
and ^cc++++=and
trousers ^nns+nom+++=trousers.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
pointed ^vbd+++xvbn+=pointed
dramatically ^rb++++=dramatically
at ^in++++=at
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
at ^rb++++=at
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
now ^rn+tm+++=now
thirteen ^cd++++=thirteen
minutes ^nns++++=minutes
to ^to++++=to
seven ^cd++++=seven."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Simeon ^np+++??+=Simeon.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
twenty ^cd++++=twenty-seven
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
minutes ^nns++++=minutes
past ^jjb++++=past
six ^cd++++=six."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
blinked ^vbd+++xvbn+=blinked.
. ^zz++++=EXTRAWORD
Simeon ^np+++??+=Simeon
took ^vbd+++xvbn+=took
the ^ati++++=the
clock ^nn++++=clock
from ^in++++=from
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece,
, ^zz++++=EXTRAWORD
opened ^j+++xvbn+=opened
its ^pp$+it+++=its
glass ^nn++++=glass
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
moved ^vbd+++xvbn+=moved
the ^ati++++=the
minute ^nn++++=minute
hand ^nn++++=hand
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
put ^vbd+++xvbnx+=put
it ^pp3+it+++=it
on ^in++++=on
last ^rb++++=last
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
put ^vbd+++xvbn+=put
it ^pp3+it+++=it
on ^in+strn+++=on?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Twenty
twenty ^cd++++=EXTRAWORD
minutes ^nns++++=minutes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
that ^cs+sub+++=that
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
get ^vb++++=get
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
gazed ^vbd+++xvbn+=gazed
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pincers ^nns+nom+++=pincers
relaxed ^vbd+++xvbn+=relaxed;
; ^zz++++=EXTRAWORD
the ^ati++++=the
anvil ^nn+++??+=anvil
was ^vbd+bedz+aux++=was
hoisted ^vpsv++agls+xvbnx+=hoisted
slightly ^rb+down+++=slightly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
deliberately ^rb++++=deliberately
deceived ^vbd+++xvbn+=deceived
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
me ^pp1o+pp1+++=me
think ^vb+vprv+++=think
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv++xvbnx+=knew
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
think ^vb+vprv+++=think.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
idea ^nn++++=idea.
. ^zz++++=EXTRAWORD
Put ^j+++xvbn+=Put
the ^ati++++=the
kettle ^nn++++=kettle
on ^in+strn+++=on."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
obeyed ^vbd+++xvbn+=obeyed.
. ^zz++++=EXTRAWORD
In ^cs+sub+++=In
that ^cs"++++=that
instant ^jj+atrb+++=instant
Simeon ^np+++??+=Simeon
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
not ^xnot++not++=not
merely ^rb+down+++=merely
a ^at++++=a
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
statesman ^nn+nom+++=statesman,
, ^zz++++=EXTRAWORD
a ^at++++=a
strategist ^nn+nom+++=strategist,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
the ^ati++++=the
personification ^nn+nom+++=personification
of ^in++++=of
Providence ^np+nom++??+=Providence
in ^in++++=in
braces ^nns++++=braces.
. ^zz++++=EXTRAWORD
To ^in++++=To
advance ^nn+nom+++=advance
a ^at++++=a
clock ^nn++++=clock
by ^in++++=by
twenty ^cd++++=twenty
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
compel ^vb++++=compel
Fate ^nn++++=Fate
to ^to++++=to
yield ^vbi++++=yield
twenty ^cd++++=twenty
minutes ^nns++++=minutes
before ^in++++=before
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
stroke ^nn++++=stroke
of ^in++++=of
genius ^nn++++=genius.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur's
's ^$++++=EXTRAWORD
admiration ^nn+nom+++=admiration
was ^vbd+bedz+vrb++=was
profound ^jj+pred+++=profound,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
tinged ^vwbn+++xvbn+=tinged
with ^in++++=with
resentment ^nn+nom+++=resentment
at ^in++++=at
having ^nn+nn+aux++=having
been ^vprf+ben+aux+xvbn+=been
handled ^vpsv++agls+xvbnx+=handled
like ^in++++=like
an ^at++++=an
inferior ^jj+atrb+++=inferior
species ^nn++++=species.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
filled ^vbd+++xvbn+=filled
with ^in++++=with
purposeful ^jj+atrb+++=purposeful
confusion ^nn++++=confusion.
. ^zz++++=EXTRAWORD
Collars ^nns++++=Collars
were ^vbd+bed+aux++=were
searched ^vpsv++agls+xvbnx+=searched
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
studs ^nns++++=studs
escaped ^vbd+++xvbn+=escaped
under ^in++++=under
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
boots ^nns++++=boots
resisted ^vbd+++xvbn+=resisted
laces ^nns++++=laces,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
kettle ^nn++++=kettle,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
long ^jj+atrb+++=long
period ^nn++++=period
of ^in++++=of
philosophical ^jj+atrb+++=philosophical
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
boiled ^j+++xvbn+=boiled
with ^in++++=with
sudden ^jj+atrb+++=sudden
fury ^nn++++=fury.
. ^zz++++=EXTRAWORD
Simeon ^np+++??+=Simeon
moved ^vbd+++xvbn+=moved
through ^in++++=through
all ^abn++++=all
this ^dt+dem+++=this
with ^in++++=with
infinite ^jj+atrb+++=infinite
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
packed ^vprf+++xvbnx+=packed
the ^ati++++=the
great ^jj+atrb+++=great
trunk ^nn++++=trunk
overnight ^jjb++++=overnight.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
the ^ati++++=the
tickets ^nns++++=tickets
in ^in++++=in
his ^pp$+pp3+++=his
inner ^jjb+atrb+++=inner
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
the ^ati++++=the
railway ^nn++++=railway
labels ^nns++++=labels
on ^in++++=on
the ^ati++++=the
handle ^nn++++=handle,
, ^zz++++=EXTRAWORD
sandwiches ^nns++++=sandwiches
in ^in++++=in
brown ^jj+atrb+++=brown
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
small ^jj+atrb+++=small
bright ^jj+atrb+++=bright
object ^nn++++=object
in ^in++++=in
a ^at++++=a
waistcoat ^nn++++=waistcoat
pocket ^nn++++=pocket
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
twice ^rb++++=twice
touched ^vbd+++xvbn+=touched
to ^to++++=to
assure ^vbi++++=assure
himself ^ppl+pp3+++=himself
of ^in++++=of
its ^pp$+it+++=its
presence ^nn+nom+++=presence.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
noticed ^vbd+vprv++xvbn+=noticed
the ^ati++++=the
gesture ^nn++++=gesture.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certain?"
certain ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Simeon ^np+++??+=Simeon
produced ^vbd+++xvbn+=produced
a ^rb++++=a
little ^rb"++++=little
leather ^nn++++=leather
case ^nn++++=case,
, ^zz++++=EXTRAWORD
opened ^j+++xvbn+=opened
it ^pp3+it+++=it
for ^in++++=for
one ^cd1++++=one
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shut ^vb+++xvbn+=shut
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gold ^nn++++=gold
within ^in++++=within
flashed ^nn++++=flashed.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wedding ^nn++++=wedding
ring ^nn++++=ring
was ^vbd+bedz+vrb++=was
safe ^jj+pred+++=safe.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore
the ^ati++++=the
wedding ^nn++++=wedding
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
in ^in++++=in
some ^dti++++=some
metaphysical ^jj+atrb+++=metaphysical
sense ^nn++++=sense,
, ^zz++++=EXTRAWORD
half ^abn++++=half
accomplished ^jj+++xvbn+=accomplished.
. ^zz++++=EXTRAWORD
A ^at++++=A
bride ^nn++++=bride
might ^md+pos+++=might
forgive ^vb++++=forgive
a ^at++++=a
late ^jj+atrb+++=late
bridegroom ^nn++++=bridegroom;
; ^zz++++=EXTRAWORD
a ^at++++=a
registrar ^nn++++=registrar
might ^md+pos+++=might
stretch ^vb++++=stretch
a ^at++++=a
point ^nn++++=point;
; ^zz++++=EXTRAWORD
railway ^nn++++=railway
companies ^nns++++=companies
might ^md+pos+++=might
be ^vb+be+aux++=be
bribed ^vpsv++agls+xvbnx+=bribed,
, ^zz++++=EXTRAWORD
bullied ^j+++xvbn+=bullied,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
reorganised ^xvbn+++xvbn+=reorganised.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
wedding ^nn++++=wedding
ring ^vb++++=ring
left ^vbd+++xvbn+=left
in ^in++++=in
Bursley ^np+++??+=Bursley
would ^md+prd+++=would
have ^vb+hv+aux++=have
possessed ^vprf+++xvbnx+=possessed
the ^ati++++=the
finality ^nn+nom+++=finality
of ^in++++=of
death ^nn++++=death.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six-thirty-five
- ^zz++++=EXTRAWORD
thirty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
the ^ati++++=the
brothers ^nns+nom+++=brothers
had ^vbd+hvd+aux++=had
breakfasted ^vprf+++xvbnx+=breakfasted.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six-forty
- ^zz++++=EXTRAWORD
forty ^cd++++=EXTRAWORD
Arthur ^np++++=Arthur
was ^vbd+bedz+aux++=was
dressed ^vpsv++agls+xvbnx+=dressed,
, ^zz++++=EXTRAWORD
except ^in++++=except
for ^in"++++=for
one ^cd1++++=one
cuff ^nn++++=cuff.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six-forty-three
- ^zz++++=EXTRAWORD
forty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
the ^ati++++=the
cuff ^nn++++=cuff
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
inside ^jjb++++=inside
his ^pp$+pp3+++=his
travelling ^nvbg+++xvbg+=travelling
overcoat ^nn++++=overcoat.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six-forty-five
- ^zz++++=EXTRAWORD
forty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
everything ^pn++++=everything
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready.
. ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter
had ^vb+hv+aux++=had
not ^xnot++not++=not
arrived ^vbd+++xvbn+=arrived.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Amos ^np+++??+=Amos
Clowes ^np+++??+=Clowes,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
engaged ^vpsv++agls+xvbnx+=engaged
the ^ati++++=the
previous ^jj+atrb+++=previous
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
received ^vprf+++xvbnx+=received
explicit ^jj+atrb+++=explicit
instructions ^nns+nom+++=instructions.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
to ^to++++=to
present ^vb++++=present
himself ^ppl+pp3+++=himself
with ^in++++=with
a ^at++++=a
hand ^nn++++=hand-bar-row
- ^zz++++=EXTRAWORD
bar ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
row ^nn++++=EXTRAWORD
at ^rb++++=at
half ^abn++++=half-past
- ^zz++++=EXTRAWORD
past ^jjb++++=EXTRAWORD
six ^cd++++=six
precisely ^rb+cnj+++=precisely,
, ^zz++++=EXTRAWORD
wheel ^vb++++=wheel
the ^ati++++=the
trunk ^nn++++=trunk
to ^in++++=to
Bursley ^np+++??+=Bursley
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
accept ^vb+vprv+++=accept
ninepence ^nn+nom+++=ninepence
for ^in++++=for
the ^ati++++=the
feat ^nn++++=feat.
. ^zz++++=EXTRAWORD
Amos ^np+++??+=Amos
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Right
right ^jj++++=EXTRAWORD
you ^pp2+pp2+++=you
