# ^zz++++=##
# ^zz++++=EXTRAWORD
The ^ati++++=The
the ^ati++++=the
exact ^jj+atrb+++=exact
distance ^nn+nom+++=distance
between ^in++++=between
forgiveness ^nns+nom+++=forgiveness
and ^cc++++=and
forgetting ^vbg+vprv++xvbg+=forgetting.
. ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
maps ^nns++++=maps
were ^vbd+bed+vrb++=were
accurate ^jj+pred+++=accurate.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
At ^rb++++=At
nine ^cd++++=nine
minutes ^nns++++=minutes
past ^jjb++++=past
eight ^cd++++=eight
on ^in++++=on
the ^ati++++=the
first ^rb++++=first
day ^nn++++=day
of ^in++++=of
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
a ^at++++=a
girl ^nn++++=girl
entered ^vbd+++xvbn+=entered
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
hunger ^nn++++=hunger
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
look ^vb++++=look
younger ^jjr++++=younger.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
black ^jj+atrb+++=black
hair ^nn++++=hair
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut
unevenly ^jj++++=unevenly
around ^rp++++=around
her ^pp3o+pp3+++=her
chin ^nn++++=chin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
red ^jj+atrb+++=red
scarf ^nn++++=scarf
was ^vbd+bedz+aux++=was
wound ^vpsv++agls+xvbnx+=wound
twice ^rb++++=twice
around ^rp++++=around
her ^pp3o+pp3+++=her
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
clock ^nn++++=clock
on ^in++++=on
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
mantel ^nn+++??+=mantel
clock ^nn++++=clock,
, ^zz++++=EXTRAWORD
round ^in++++=round-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
and ^cc++++=and
silver ^nn++++=silver,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
crack ^nn++++=crack
across ^in+pl+++=across
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Both ^abx++++=Both
hands ^nns++++=hands
pointed ^vbd+++xvbn+=pointed
to ^to++++=to
eleven ^cd++++=eleven
seventeen ^cd++++=seventeen.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
want ^vb++++=want
the ^ati++++=the
watchmaker ^jjr++++=watchmaker,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Next
next ^ap++++=EXTRAWORD
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
baker ^nn++++=baker,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
not ^xnot++not++=not
in ^in++++=in
the ^ati++++=the
habit ^nn++++=habit
of ^in++++=of
guessing ^xvbg+++xvbg+=guessing
a ^at++++=a
customer ^nn+nom+++=customer's
's ^$++++=EXTRAWORD
purpose ^nn++++=purpose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^nn++++=need
a ^at++++=a
map ^nn++++=map."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in++++=EXTRAWORD
where ^wrb+who+++=where?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When."
when ^wrb+who+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
properly ^rb++++=properly.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
snow ^nn++++=snow
began ^vbd+++xvbn+=began
to ^to++++=to
fall ^vbi++++=fall,
, ^zz++++=EXTRAWORD
softening ^jj++++=softening
the ^ati++++=the
rooftops ^nns+++??+=rooftops
and ^cc++++=and
whitening ^nvbg+++xvbg+=whitening
the ^ati++++=the
shoulders ^nns+nom+++=shoulders
of ^in++++=of
the ^ati++++=the
stone ^nn++++=stone
saints ^nns++++=saints
on ^in++++=on
the ^ati++++=the
church ^npl++++=church
across ^in+pl+++=across
the ^ati++++=the
square ^nn++++=square.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
tapped ^vwbn+++xvbn+=tapped
the ^ati++++=the
clock ^nn++++=clock
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^nn++++=need
a ^at++++=a
map ^nn++++=map
to ^in++++=to
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
removed ^vwbn+++xvbn+=removed
his ^pp$+pp3+++=his
spectacles ^nns++++=spectacles
and ^cc++++=and
polished ^jj++++=polished
them ^pp3o+pp3+++=them
with ^in++++=with
a ^at++++=a
square ^nn++++=square
of ^in++++=of
green ^jj+atrb+++=green
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
old ^jj+atrb+++=old
habit ^nn++++=habit,
, ^zz++++=EXTRAWORD
useful ^jj++++=useful
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
hide ^vbi++++=hide
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
" ^zz++++="Yesterday
yesterday ^nr+tm+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
make ^vb++++=make
maps ^nns++++=maps
of ^in++++=of
regrets ^nns++++=regrets."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Regret
regret ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
full ^jj+pred+++=full
of ^in++++=of
landmarks ^nns++++=landmarks.
. ^zz++++=EXTRAWORD
Yesterday ^nr+tm+++=Yesterday
is ^vbz+bez+aux++=is
merely ^rb+down+splt++=merely
gone ^vpsv++agls+xvbnx+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
true ^jj++++=true."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
usually ^rb+down+++=usually
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brother ^npt++++=brother
disappeared ^vbd+seem++xvbn+=disappeared
yesterday ^nr+tm+++=yesterday
at ^in++++=at
eleven ^cd++++=eleven
seventeen ^cd++++=seventeen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
clock ^nn++++=clock
stopped ^vbd+++xvbn+=stopped
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
remembers ^nns+nom+++=remembers
him ^pp3o+pp3+++=him
except ^cs+sub+++=except
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
became ^vbd+++xvbn+=became
still ^jj+pred+++=still.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="His
his ^pp$+pp3+++=EXTRAWORD
bed ^nn++++=bed
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
clothes ^nns++++=clothes
are ^vb+ber+aux++=are
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
At ^in++++=At
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
mother ^npt++++=mother
asked ^vbd+vsua++xvbn+=asked
why ^wrb+who+whcl++=why
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
set ^vprf+++xvbnx+=set
a ^at++++=a
place ^nn++++=place
for ^in++++=for
someone ^pn++++=someone
who ^whp+who+++=who
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
exist ^vb++++=exist.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
exist ^vb++++=exist.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
name ^nn++++=name
is ^vbz+bez+vrb++=is
Tomas ^np+++??+=Tomas.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
eight ^cd++++=eight
years ^nns++++=years
old ^jj++++=old.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hates ^vbz++++=hates
onions ^nns++++=onions.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
whistles ^nns++++=whistles
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
lies ^vbz++++=lies,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
front ^jjb+atrb+++=front
teeth ^nns++++=teeth
is ^vbz+bez+aux++=is
chipped ^vpsv++agls+xvbnx+=chipped
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
off ^in+pl+++=off
the ^ati++++=the
bridge ^nn++++=bridge
in ^in++++=in
summer ^nn++++=summer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
unwound ^nn+++??+=unwound
her ^pp3o+pp3+++=her
scarf ^nn++++=scarf.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
it ^pp3+it+++=it
hung ^vbd+++xvbn+=hung
a ^at++++=a
thin ^jj+atrb+++=thin
brass ^nn++++=brass
chain ^nn++++=chain.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
chain ^nn++++=chain
was ^vbd+bedz+vrb++=was
a ^at++++=a
key ^jjb++++=key,
, ^zz++++=EXTRAWORD
no ^at++++=no
bigger ^nn++++=bigger
than ^in++++=than
her ^pp$+pp3+++=her
smallest ^jjt+atrb+++=smallest
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
gave ^vbd+++xvbnx+=gave
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
vanished ^vbd+++xvbnx+=vanished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
did ^vbd+dod+aux++=did
not ^xnot++not++=not
touch ^vb++++=touch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara
mara ^nn+++??+=EXTRAWORD
Venn ^np+++??+=Venn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
where ^wrb+who+++=where
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you
at ^in++++=at
eleven ^cd++++=eleven
seventeen ^cd++++=seventeen
yesterday ^nr+tm+++=yesterday?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
tower ^nn++++=tower."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
were ^vbd+bed+aux++=were
exploring ^vbg+++xvbgx+=exploring."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
winter ^nn++++=winter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
explore ^vb++++=explore
all ^abn++++=all
year ^nn++++=year."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Without
without ^in++++=EXTRAWORD
permission ^nn++++=permission?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exploring
exploring ^vbg+++xvbg+=EXTRAWORD
with ^in++++=with
permission ^nn++++=permission
is ^vbz+bez+aux++=is
just ^rb+emph+splt++=just
walking ^vbg+++xvbgx+=walking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Despite ^in++++=Despite
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
almost ^rb+hdg+++=almost
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
everything ^pn++++=everything,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
tower ^nn++++=tower
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
the ^ati++++=the
abandoned ^jj+atrb++xvbn+=abandoned
railway ^nn++++=railway
station ^nn+nom+++=station
at ^rb++++=at
the ^ati++++=the
northern ^jj+atrb+++=northern
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
No ^at++++=No
trains ^nns++++=trains
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
there ^rn+pl+++=there
for ^in++++=for
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Grass ^nn++++=Grass
grew ^vbd+++xvbn+=grew
through ^in++++=through
the ^ati++++=the
platforms ^nns++++=platforms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pigeons ^nns++++=pigeons
nested ^vbd+++xvbn+=nested
in ^in++++=in
the ^ati++++=the
ticket ^nn++++=ticket
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tower ^nn++++=tower
clock ^nn++++=clock
had ^vbd+hvd+aux++=had
frozen ^vprf+++xvbnx+=frozen
long ^rb++++=long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
four ^cd++++=four
enormous ^jj++++=enormous
faces ^vbz++++=faces
each ^ppls++++=each
displaying ^vbg+++xvbg+=displaying
a ^at++++=a
different ^jj+atrb+++=different
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
and ^cc++++=and
Tomas ^np+++??+=Tomas
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
there ^rn+pl+++=there
searching ^jj+++xvbg+=searching
for ^in++++=for
ghosts ^nns++++=ghosts.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
a ^at++++=a
loose ^jj+atrb+++=loose
panel ^nn++++=panel
beneath ^in+pl+++=beneath
the ^ati++++=the
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
a ^at++++=a
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
too ^ql++++=too
small ^jj++++=small
for ^in++++=for
a ^at++++=a
person ^nn++++=person,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Like
like ^in++++=EXTRAWORD
a ^at++++=a
cupboard ^nn++++=cupboard.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
handle ^nn++++=handle,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
keyhole ^nn++++=keyhole."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Tomas ^np+++??+=Tomas
had ^vb+hv+vrb++=had
the ^ati++++=the
key ^jjb++++=key?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
the ^ati++++=the
week ^nn++++=week
before ^in++++=before
in ^in++++=in
the ^ati++++=the
river ^nn++++=river
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
treasure ^nn++++=treasure.
. ^zz++++=EXTRAWORD
The ^ati++++=The
key ^jjb+atrb+++=key
fit ^nn++++=fit."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
behind ^in+pl+++=behind
the ^ati++++=the
door ^nn++++=door?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Darkness.
darkness ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
not ^xnot++not++=not
ordinary ^jj+atrb+++=ordinary
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
moved ^vbd+++xvbn+=moved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
spectacles ^nns++++=spectacles
back ^jjb++++=back
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
the ^ati++++=the
little ^jj+atrb+++=little
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv++xvbn+=heard
ticking ^nvbg+++xvbg+=ticking.
. ^zz++++=EXTRAWORD
Thousands ^cds++++=Thousands
of ^in++++=of
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
all ^abn++++=all
ticking ^jj+++xvbg+=ticking
at ^rb++++=at
different ^jj+atrb+++=different
speeds ^nns++++=speeds.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
reached ^vbd+++xvbn+=reached
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
not ^xnot++not++=not
to ^in+strn+++=to,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
could ^md+pos+++=could
feel ^vb+vprv+tht0++=feel
something ^pn++++=something.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
tower ^nn++++=tower
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
bell ^nn++++=bell
has ^vbz+hvz+vrb++=has
no ^at++++=no
rope ^nn++++=rope."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
next ^ap++++=next?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
darkness ^nns+nom+++=darkness
pulled ^vbd+++xvbn+=pulled
him ^pp3o+pp3+++=him
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
slipped ^vbd+++xvbnx+=slipped
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
key ^nn++++=key
fell ^vbd+++xvbn+=fell
out ^rp+pl+++=out
and ^cc++++=and
the ^ati++++=the
door ^nn++++=door
slammed ^vbd+++xvbn+=slammed
shut ^vbd+++xvbn+=shut.
. ^zz++++=EXTRAWORD
