Every ^at++++=Every
flashed ^vbd+++xvbn+=flashed
even ^cs+sub+++=even
though ^cs+sub+++=though
the ^ati++++=the
sun ^nn++++=sun
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
birthday ^nn++++=birthday
was ^vbd+bedz+vrb++=was
three ^cd++++=three
months ^nns++++=months
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
**dear ^nn+++??+=**Dear
Mara,** ^np+++??+=Mara,**
**at ^nn+++??+=**At
nine ^cd++++=nine
fifteen ^cd++++=fifteen
this ^dt+dem+++=this
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
will ^md+prd+++=will
come ^vb++++=come
to ^in++++=to
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office
and ^cc++++=and
ask ^vb++++=ask
whether ^cs+who+++=whether
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
received ^vprf+++xvbnx+=received
a ^at++++=a
parcel ^nn++++=parcel
from ^in++++=from
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
him ^pp3o+pp3+++=him
no ^rb+cnj+++=no,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ask ^vb++++=ask
him ^pp3o+pp3+++=him
to ^to++++=to
wait ^vbi++++=wait.
. ^zz++++=EXTRAWORD
The ^ati++++=The
parcel ^nn++++=parcel
will ^md+prd+++=will
arrive ^vb++++=arrive
at ^in++++=at
nine ^cd++++=nine
twenty ^cd++++=twenty-three.
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
let ^vb+++xvbn+=let
him ^pp3o+pp3+++=him
leave ^vb++++=leave
before ^cs+sub+++=before
then.** ^nn+++??+=then.**
**you ^nn+++??+=**You
will ^md+prd+++=will
understand ^vb+vprv+++=understand
tonight.** ^nn+++??+=tonight.**
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
signature ^nn++++=signature.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
read ^vbd+vprv++xvbn+=read
it ^pp3+it+++=it
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
carried ^vbd+++xvbnx+=carried
it ^pp3+it+++=it
home ^nr++++=home
and ^cc++++=and
placed ^vbd+++xvbn+=placed
it ^pp3+it+++=it
beside ^in+pl+++=beside
the ^ati++++=the
kettle ^nn++++=kettle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
village ^nn+nom+++=village
of ^in++++=of
Saint ^nn++++=Saint
Orra ^np+++??+=Orra
had ^vb+hv+vrb++=had
no ^at++++=no
more ^rbr++++=more
than ^in++++=than
two ^cd++++=two
hundred ^cd++++=hundred
residents ^nns++++=residents
in ^in++++=in
winter ^nn++++=winter
and ^cc++++=and
perhaps ^rb++++=perhaps
twice ^rb++++=twice
that ^cs+sub+++=that
many ^ap++++=many
in ^in++++=in
summer ^nn++++=summer.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
a ^at++++=a
narrow ^jj+atrb+++=narrow
island ^nn++++=island
where ^wrb+who+++=where
the ^ati++++=the
cliffs ^nns++++=cliffs
rose ^vbd+++xvbn+=rose
like ^in++++=like
walls ^nns++++=walls
and ^cc++++=and
the ^ati++++=the
wind ^nn++++=wind
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
salt ^nn++++=salt,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
peat ^nn++++=peat
smoke ^nn++++=smoke.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
there ^rn+pl+++=there
all ^abn++++=all
her ^pp3o+pp3+++=her
life ^nn++++=life.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
every ^at++++=every
road ^nn++++=road,
, ^zz++++=EXTRAWORD
every ^at++++=every
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
every ^at++++=every
person ^nn++++=person
likely ^jj++++=likely
to ^to+jcmp+++=to
enter ^vbi++++=enter
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
a ^at++++=a
parcel ^nn++++=parcel
from ^in++++=from
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter
for ^in++++=for
six ^cd++++=six
years ^nns++++=years.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
Saint ^npt++++=Saint
Orra ^np+++??+=Orra
after ^cs+sub+++=after
an ^at++++=an
argument ^nn+nom+++=argument
and ^cc++++=and
moved ^vpsv++agls+xvbn+=moved
to ^in++++=to
the ^ati++++=the
mainland ^nn++++=mainland.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sent ^vbd+++xvbnx+=sent
no ^at++++=no
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
made ^vbd+++xvbnx+=made
no ^at++++=no
calls ^nn++++=calls.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
continued ^vbd+++xvbn+=continued
to ^to++++=to
visit ^vbi++++=visit
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office
each ^dt++++=each
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
asking ^vbg+vsua++xvbg+=asking
the ^ati++++=the
same ^ap++++=same
question ^nn+nom+++=question
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
hopeful ^jj+atrb+++=hopeful
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
day ^nn++++=day
he ^pp3a+pp3+++=he
arrived ^vbd+++xvbnx+=arrived
at ^rb++++=at
nine ^cd++++=nine
fifteen ^cd++++=fifteen.
. ^zz++++=EXTRAWORD
" ^zz++++="Nothing
nothing ^pn++++=EXTRAWORD
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
perhaps ^rb++++=perhaps
you ^pp2+pp2+++=you
should ^md+nec+++=should
wait ^vb++++=wait."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
gave ^vbd+++xvbn+=gave
a ^at++++=a
tired ^jj+atrb++xvbn+=tired
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
said ^vprf++tht0+xvbnx+=said
that ^tht+vcmp+++=that
before ^in++++=before."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
with ^in++++=with
your ^pp$+pp2+++=your
eyes ^nns++++=eyes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
toward ^in++++=toward
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Please,"
please ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
in ^in++++=in
her ^pp$+pp3+++=her
voice ^nn++++=voice
stopped ^vbd+++xvbn+=stopped
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
on ^in++++=on
the ^ati++++=the
wooden ^jj+atrb+++=wooden
bench ^nn++++=bench
by ^in++++=by
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
cap ^nn++++=cap
held ^vbd+vprv++xvbn+=held
between ^in++++=between
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
At ^rb++++=At
nine ^cd++++=nine
twenty ^cd++++=twenty-three,
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
mail ^nn++++=mail
van ^&fw++++=van
rattled ^vbd+++xvbn+=rattled
into ^in++++=into
the ^ati++++=the
square ^nn++++=square.
. ^zz++++=EXTRAWORD
The ^ati++++=The
driver ^nn++++=driver
entered ^vbd+++xvbn+=entered
with ^in++++=with
a ^at++++=a
sack ^nn++++=sack
and ^cc++++=and
a ^at++++=a
long ^jj+atrb+++=long
cardboard ^nn++++=cardboard
box ^nn++++=box.
. ^zz++++=EXTRAWORD
The ^ati++++=The
box ^nn++++=box
was ^vbd+bedz+aux++=was
addressed ^vpsv++agls+xvbnx+=addressed
to ^in++++=to
Edwin ^np++++=Edwin
Bell ^nn++++=Bell.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
trembled ^vbd+++xvbn+=trembled
as ^ql++++=as
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
a ^at++++=a
framed ^jj+atrb++xvbn+=framed
photograph ^nn++++=photograph
of ^in++++=of
a ^at++++=a
woman ^nn++++=woman
holding ^vwbg+++xvbg+=holding
a ^at++++=a
baby ^nn++++=baby,
, ^zz++++=EXTRAWORD
a ^at++++=a
knitted ^jj+atrb++xvbn+=knitted
blue ^jj+atrb+++=blue
scarf ^nn++++=scarf,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
letter ^nn++++=letter.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
read ^vbd+vprv++xvbnx+=read
the ^ati++++=the
first ^od++++=first
line ^nn++++=line
and ^cc++++=and
covered ^vbd+++xvbn+=covered
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
granddaughter ^nn+nom+++=granddaughter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bells ^nns++++=bells
of ^in++++=of
Saint ^nn++++=Saint
Orra ^np+++??+=Orra
rang ^vbd+++xvbn+=rang
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
pulled ^vbd+++xvbn+=pulled
their ^pp$+pp3+++=their
ropes ^nns++++=ropes.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
heard ^vbd+vprv++xvbn+=heard
them ^pp3o+pp3+++=them
while ^cs+sub+++=while
closing ^jj+++xvbg+=closing
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
sound ^vb++++=sound
rolled ^vbd+++xvbn+=rolled
over ^in++++=over
the ^ati++++=the
village ^nn+nom+++=village
and ^cc++++=and
across ^in+pl+++=across
the ^ati++++=the
darkening ^jj+atrb++xvbg+=darkening
water ^nn++++=water
low ^jj+atrb+++=low,
, ^zz++++=EXTRAWORD
bronze ^jj+atrb+++=bronze
notes ^nns++++=notes,
, ^zz++++=EXTRAWORD
slow ^jj++++=slow
as ^ql++++=as
breathing ^nvbg+++xvbg+=breathing.
. ^zz++++=EXTRAWORD
People ^nns++++=People
stepped ^vbd+++xvbn+=stepped
from ^in++++=from
their ^pp$+pp3+++=their
homes ^nrs++++=homes
to ^to++++=to
listen ^vbi++++=listen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bells ^nns++++=bells
had ^vb+hv+aux++=had
not ^xnot++not++=not
rung ^vprf+++xvbn+=rung
by ^in++++=by
themselves ^ppls+pp3+++=themselves
since ^cs+sub+++=since
the ^ati++++=the
year ^nn++++=year
Mara ^np+++??+=Mara
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
another ^dt++++=another
bottle ^nn++++=bottle
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
the ^ati++++=the
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
**dear ^nn+++??+=**Dear
Mara,** ^np+++??+=Mara,**
**at ^nn+++??+=**At
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
east ^np+pl+++=east
cliff ^np++++=cliff.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
a ^at++++=a
red ^jj+atrb+++=red
blanket ^nn++++=blanket
and ^cc++++=and
a ^at++++=a
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
be ^vb+be+vrb++=be
late.** ^nn+++??+=late.**
Mara ^np+++??+=Mara
did ^vbd+dod+vrb++=did
as ^in++++=as
the ^ati++++=the
letter ^nn++++=letter
instructed ^vwbn+++xvbn+=instructed.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sky ^nn++++=sky
was ^vbd+bedz+vrb++=was
clear ^jj+pred+++=clear,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^nn++++=sea
shone ^vbd+++xvbn+=shone
like ^in++++=like
hammered ^vbd+++xvbn+=hammered
silver ^nn++++=silver.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
waited ^vbd+++xvbnx+=waited
on ^in+ppvb+++=on
the ^ati++++=the
cliff ^nn++++=cliff
with ^in++++=with
the ^ati++++=the
blanket ^nn++++=blanket
folded ^vbd+++xvbn+=folded
over ^in++++=over
one ^cd1++++=one
arm ^nn++++=arm
and ^cc++++=and
the ^ati++++=the
lantern ^nn++++=lantern
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
foolish ^jj++++=foolish.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
barking ^vbg+++xvbg+=barking.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small
black ^jj+atrb+++=black
dog ^nn++++=dog
stood ^vbd+++xvbn+=stood
on ^in++++=on
a ^at++++=a
ledge ^nn++++=ledge
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
trapped ^j+++xvbn+=trapped
between ^in++++=between
the ^ati++++=the
cliff ^nn++++=cliff
and ^cc++++=and
the ^ati++++=the
rising ^xvbg+++xvbg+=rising
tide ^vb++++=tide.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
climbed ^vbd+++xvbn+=climbed
down ^rp++++=down
carefully ^rb+cnj+++=carefully,
, ^zz++++=EXTRAWORD
scraping ^nn++++=scraping
her ^pp$+pp3+++=her
palms ^nns++++=palms
against ^in++++=against
the ^ati++++=the
rock ^nn++++=rock.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wrapped ^vbd+++xvbnx+=wrapped
the ^ati++++=the
frightened ^jj+atrb++xvbn+=frightened
animal ^nn++++=animal
in ^in++++=in
the ^ati++++=the
blanket ^nn++++=blanket
and ^cc++++=and
carried ^vbd+++xvbn+=carried
it ^pp3+it+++=it
home ^nr++++=home.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
a ^at++++=a
visiting ^jj+atrb++xvbg+=visiting
teacher ^nn++++=teacher
named ^vbd+++xvbn+=named
Tomas ^np+++??+=Tomas
Rook ^np+++??+=Rook,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
ferry ^nn++++=ferry
had ^vbd+hvd+aux++=had
arrived ^vprf+++xvbnx+=arrived
that ^dt+dem+++=that
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
to ^to++++=to
claim ^vbi++++=claim
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
breathless ^jj++++=breathless
and ^cc+phrs+++=and
grateful ^jj++++=grateful,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
learned ^vbd+vprv++xvbn+=learned
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
hired ^vpsv++agls+xvbnx+=hired
to ^to++++=to
reopen ^vbi++++=reopen
the ^ati++++=the
village ^nn+nom+++=village
school ^nn++++=school,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood
empty ^jj++++=empty
for ^in++++=for
four ^cd++++=four
years ^nns++++=years.
. ^zz++++=EXTRAWORD
By ^in++++=By
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
seven ^cd++++=seven
families ^nns++++=families
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
planned ^vprf+++xvbnx+=planned
to ^to+vcmp+++=to
leave ^vbi++++=leave
Saint ^npt++++=Saint
Orra ^np+++??+=Orra
decided ^vbd+vprv++xvbn+=decided
to ^to+vcmp+++=to
stay ^vbi++++=stay.
. ^zz++++=EXTRAWORD
The ^ati++++=The
letters ^nns+nom+++=letters
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
instructions ^nns+nom+++=instructions
seemed ^vbd+seem++xvbn+=seemed
trivial ^jj++++=trivial.
. ^zz++++=EXTRAWORD
**buy ^nn+++??+=**Buy
all ^abn++++=all
the ^ati++++=the
cinnamon ^nn++++=cinnamon
bread ^nn++++=bread
from ^in++++=from
the ^ati++++=the
bakery ^nn++++=bakery
before ^in++++=before
ten.** ^nn+++??+=ten.**
An ^at++++=An
hour ^nn++++=hour
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
a ^at++++=a
child ^nn++++=child
with ^in++++=with
a ^at++++=a
severe ^jj++++=severe
allergy ^jj+++??+=allergy
entered ^jj+++xvbn+=entered
the ^ati++++=the
bakery ^nn++++=bakery
and ^cc++++=and
chose ^vbd+++xvbn+=chose
a ^at++++=a
plain ^nn++++=plain
roll ^nn++++=roll
from ^in++++=from
the ^ati++++=the
empty ^jj+atrb+++=empty
shelf ^nn++++=shelf
where ^wrb+who+++=where
the ^ati++++=the
cinnamon ^nn++++=cinnamon
bread ^nn++++=bread
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
**move ^nn+++??+=**Move
the ^ati++++=the
blue ^jj+atrb+++=blue
bicycle ^nn++++=bicycle
from ^in++++=from
the ^ati++++=the
church ^npl++++=church
wall.** ^nn+++??+=wall.**
That ^tht+rel+++=That
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
a ^at++++=a
loose ^jj+atrb+++=loose
stone ^nn++++=stone
fell ^vbd+++xvbn+=fell
from ^in++++=from
the ^ati++++=the
bell ^nn++++=bell
tower ^nn++++=tower
and ^cc++++=and
shattered ^vpsv++agls+xvbn+=shattered
on ^in++++=on
the ^ati++++=the
exact ^jj+atrb+++=exact
spot ^nn++++=spot
where ^wrb+who+++=where
the ^ati++++=the
bicycle ^nn++++=bicycle
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood.
. ^zz++++=EXTRAWORD
**ask ^nn+++??+=**Ask
Nessa ^np+++??+=Nessa
Crow ^nn++++=Crow
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
remembers ^nns+nom+++=remembers
the ^ati++++=the
song ^nn++++=song
about ^in++++=about
the ^ati++++=the
moon ^nn++++=moon
and ^cc++++=and
the ^ati++++=the
fisherman.** ^nn+++??+=fisherman.**
Nessa ^np+++??+=Nessa,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
not ^xnot++not++=not
spoken ^jj+++xvbn+=spoken
for ^in++++=for
months ^nns++++=months
after ^in++++=after
her ^pp3o+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
death ^nn++++=death,
, ^zz++++=EXTRAWORD
sang ^j+++xvbn+=sang
the ^ati++++=the
song ^nn++++=song
from ^in++++=from
