# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
a ^at++++=a
sudden ^jj+atrb+++=sudden
view ^nn++++=view
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea
where ^wrb+who+++=where
the ^ati++++=the
ground ^nn++++=ground
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
Afterward ^rb+cnj+++=Afterward,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
awakened ^vprf+++xvbnx+=awakened
in ^in++++=in
his ^pp$+pp3+++=his
bed ^nn++++=bed
with ^in++++=with
no ^at++++=no
pain ^nn++++=pain
and ^cc++++=and
no ^at++++=no
heartbeat ^nn+++??+=heartbeat.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
his ^pp$+pp3+++=his
body ^nn++++=body
among ^in++++=among
the ^ati++++=the
rocks ^nns++++=rocks
below ^in+pl+++=below
the ^ati++++=the
eastern ^jj+atrb+++=eastern
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
studied ^vprf+++xvbnx+=studied
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
inconvenient ^jj+pred+++=inconvenient."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
evening ^nn++++=evening
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
duty ^nn++++=duty
proved ^vbd+vprv++xvbn+=proved
stronger ^jjr++++=stronger
than ^in++++=than
death ^nn++++=death.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
night ^nn++++=night
since ^in+strn+++=since,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
filled ^vprf+++xvbnx+=filled
the ^ati++++=the
lamp ^nn++++=lamp
with ^in++++=with
oil ^nn++++=oil
from ^in++++=from
a ^at++++=a
barrel ^nn++++=barrel
that ^tht+rel+subj++=that
never ^rb++++=never
emptied ^vbd+++xvbn+=emptied.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
trimmed ^vbd+++xvbnx+=trimmed
a ^at++++=a
wick ^np++++=wick
that ^tht+rel+++=that
never ^rb++++=never
shortened ^jj++++=shortened
and ^cc+phrs+++=and
polished ^jj++++=polished
the ^ati++++=the
glass ^nn++++=glass
even ^cs+sub+++=even
though ^cs+sub+++=though
his ^pp$+pp3+++=his
hands ^nns++++=hands
left ^vbd+++xvbn+=left
no ^at++++=no
prints ^nns++++=prints.
. ^zz++++=EXTRAWORD
At ^rb++++=At
dawn ^nn++++=dawn
he ^pp3a+pp3+++=he
extinguished ^vbd+++xvbnx+=extinguished
the ^ati++++=the
flame ^nn++++=flame
and ^cc++++=and
descended ^vpsv++agls+xvbn+=descended
to ^in++++=to
the ^ati++++=the
keeper ^nn++++=keeper's
's ^$++++=EXTRAWORD
cottage ^nn+nom+++=cottage,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
spent ^vbd+++xvbnx+=spent
the ^ati++++=the
day ^nn++++=day
reading ^vwbg+++xvbg+=reading
the ^ati++++=the
same ^ap++++=same
shelf ^nn++++=shelf
of ^in++++=of
books ^nns++++=books,
, ^zz++++=EXTRAWORD
repairing ^vbg+++xvbg+=repairing
things ^nns++++=things
that ^tht+rel+subj++=that
were ^vbd+bed+vrb++=were
never ^rb++++=never
quite ^abl++++=quite
broken ^jj+++xvbn+=broken,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listening ^nvbg+++xvbg+=listening
to ^in++++=to
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
The ^ati++++=The
island ^nn++++=island
had ^vb+hv+aux++=had
once ^cs+tm+++=once
supported ^vprf+++xvbn+=supported
a ^at++++=a
fishing ^jj+atrb++xvbg+=fishing
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
people ^nns++++=people
had ^vbd+hvd+aux++=had
abandoned ^vprf+++xvbnx+=abandoned
it ^pp3+it+++=it
long ^rb++++=long
before ^cs+sub+++=before
Elias ^np+++??+=Elias
died ^vbd+++xvbn+=died.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
cottages ^nns+nom+++=cottages
leaned ^vbd+++xvbn+=leaned
into ^in++++=into
one ^cd1++++=one
another ^dt++++=another
like ^in++++=like
tired ^vbd+++xvbn+=tired
men ^nns++++=men.
. ^zz++++=EXTRAWORD
Grass ^nn++++=Grass
grew ^vbd+++xvbn+=grew
through ^in++++=through
the ^ati++++=the
chapel ^nn++++=chapel
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wooden ^jj+atrb+++=wooden
pier ^nn++++=pier
had ^vbd+hvd+aux++=had
collapsed ^vprf+++xvbnx+=collapsed,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
only ^rb+down+++=only
a ^at++++=a
line ^nn++++=line
of ^in++++=of
barnacled ^jj+atrb+++=barnacled
posts ^nns++++=posts.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
mind ^nn++++=mind
being ^vwbg+beg++xvbg+=being
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
always ^rb++splt++=always
believed ^vprf++tht0+xvbnx+=believed
loneliness ^nns+nom+++=loneliness
was ^vbd+bedz+vrb++=was
merely ^rb+down+++=merely
silence ^nn+nom+++=silence
one ^cd1++++=one
had ^vb+hv+vrb++=had
not ^xnot++not++=not
yet ^rb++++=yet
learned ^vb+++xvbn+=learned
to ^to+vcmp+++=to
understand ^vbi+vprv+++=understand.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
on ^in++++=on
a ^at++++=a
gray ^np++++=gray
morning ^nn++++=morning
in ^in++++=in
October ^nr++++=October,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
knocked ^vbd+++xvbn+=knocked
on ^in++++=on
his ^pp$+pp3+++=his
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
unexpected ^jj++++=unexpected
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
assumed ^vbd+vprv+tht0+xvbnx+=assumed
it ^pp3+it+++=it
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
a ^at++++=a
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
firm ^nn++++=firm
knocks ^vbz++++=knocks
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
book ^nn++++=book.
. ^zz++++=EXTRAWORD
Visitors ^nns++++=Visitors
were ^vbd+bed+vrb++=were
rare ^jj+pred+++=rare.
. ^zz++++=EXTRAWORD
In ^in++++=In
nine ^cd++++=nine
years ^nns++++=years,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
two ^cd++++=two
boats ^nns++++=boats
had ^vbd+hvd+aux++=had
approached ^vprf+++xvbnx+=approached
the ^ati++++=the
island ^nn++++=island.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
carried ^vbd+++xvbn+=carried
treasure ^nn++++=treasure
hunters ^nns+nom+++=hunters
who ^whp+rel+subj++=who
fled ^vbd+++xvbn+=fled
after ^in++++=after
hearing ^xvbg+++xvbg+=hearing
footsteps ^nns++++=footsteps
in ^in++++=in
the ^ati++++=the
empty ^jj+atrb+++=empty
chapel ^nn++++=chapel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
carried ^jj+atrb++xvbn+=carried
government ^nn+nom+++=government
surveyors ^nns++++=surveyors,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
thick ^jj+atrb+++=thick
fog ^nn++++=fog
prevented ^vbd+++xvbn+=prevented
them ^pp3o+pp3+++=them
from ^in++++=from
landing ^xvbg+++xvbg+=landing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
knocking ^nn++++=knocking
came ^vbd+++xvbn+=came
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
A ^at++++=A
young ^jj+atrb+++=young
woman ^nn++++=woman
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
step ^nn++++=step.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wore ^vbd+++xvbnx+=wore
a ^at++++=a
red ^jj+atrb+++=red
coat ^nn++++=coat
darkened ^vwbn+++xvbn+=darkened
by ^in++++=by
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wet ^jj+atrb+++=wet
black ^jj+atrb+++=black
hair ^nn++++=hair
clung ^vbd+++xvbn+=clung
to ^in++++=to
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
hand ^nn++++=hand
held ^vbd+vprv++xvbn+=held
a ^at++++=a
leather ^nn++++=leather
suitcase ^nn++++=suitcase.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
held ^vbd+vprv++xvbn+=held
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
umbrella ^nn++++=umbrella.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
stared ^vbd+++xvbn+=stared
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
appeared ^vbd+seem++xvbnx+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
in ^in++++=in
her ^pp$+pp3+++=her
late ^jj++++=late
twenties ^cds++++=twenties.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale
from ^in++++=from
the ^ati++++=the
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
unquestionably ^rb++++=unquestionably
alive ^jj++++=alive.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
hear ^vb+vprv+tht0++=hear
her ^pp$+pp3+++=her
breathing ^nvbg+++xvbg+=breathing.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
faint ^jj+atrb+++=faint
pulse ^nn++++=pulse
in ^in++++=in
her ^pp$+pp3+++=her
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
depends ^vbz++++=depends,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
asking ^vbg+vsua++xvbgx+=asking?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
name ^nn++++=name
is ^vbz+bez+vrb++=is
Mara ^np+++??+=Mara
Venn ^np+++??+=Venn.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
need ^nn++++=need
a ^at++++=a
room ^nn++++=room."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
lighthouse ^nn++++=lighthouse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
noticed ^vbd+vprv++xvbnx+=noticed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
inn ^nn++++=inn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
cottage ^nn+nom+++=cottage
has ^vbz+hvz+vrb++=has
three ^cd++++=three
bedrooms ^nns++++=bedrooms."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
narrowed ^vbd+++xvbn+=narrowed
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
that ^tht+vcmp+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
reached ^vbd+++xvbn+=reached
into ^in++++=into
her ^pp$+pp3+++=her
coat ^nn++++=coat
and ^cc++++=and
handed ^vbd+++xvbn+=handed
him ^pp3o+pp3+++=him
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
letter ^nn++++=letter.
. ^zz++++=EXTRAWORD
The ^ati++++=The
paper ^nn++++=paper
was ^vbd+bedz+vrb++=was
yellow ^jj+pred+++=yellow
with ^in++++=with
age ^nn++++=age.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
recognized ^vwbn+vprv++xvbn+=recognized
the ^ati++++=the
handwriting ^nn++++=handwriting
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
narrow ^jj+atrb+++=narrow,
, ^zz++++=EXTRAWORD
slanted ^jj+atrb+++=slanted
letters ^nns+nom+++=letters
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
his ^pp$+pp3+++=his
older ^jjr+atrb+++=older
sister ^nn++++=sister,
, ^zz++++=EXTRAWORD
Clara ^np++++=Clara,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias,
, ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
a ^at++++=a
woman ^nn++++=woman
named ^vbd+++xvbn+=named
Mara ^np+++??+=Mara
Venn ^np+++??+=Venn
comes ^vbz++++=comes
to ^in++++=to
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
give ^vb++++=give
her ^pp$+pp3+++=her
shelter ^nn++++=shelter.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
ask ^vb++++=ask
how ^wrb+who+++=how
she ^pp3a+pp3+++=she
arrived ^vbd+++xvbnx+=arrived
until ^cs+sub+++=until
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Above ^jjb++++=Above
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
let ^vb+++xvbn+=let
the ^ati++++=the
light ^nn++++=light
go ^vb++++=go
out ^rp+pl+++=out
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
loving ^jj+atrb++xvbg+=loving
sister ^nn++++=sister,
, ^zz++++=EXTRAWORD
Clara ^np++++=Clara
Elias ^np+++??+=Elias
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
letter ^nn++++=letter
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
receive ^vb++++=receive
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Yesterday."
yesterday ^nr+tm+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Clara
clara ^np++++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
for ^in++++=for
fifteen ^cd++++=fifteen
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
struck ^vbd+++xvbn+=struck
the ^ati++++=the
cottage ^nn+nom+++=cottage
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
waves ^nns++++=waves
crashed ^vbd+++xvbn+=crashed
against ^in++++=against
the ^ati++++=the
cliffs ^nns++++=cliffs.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
stepped ^vbd+++xvbn+=stepped
aside ^rp++++=aside.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
had ^vb+hv+aux++=had
better ^jjr++++=better
come ^vb++++=come
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
entered ^vbd+++xvbn+=entered,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
with ^in++++=with
her ^pp3o+pp3+++=her
the ^ati++++=the
smell ^nn++++=smell
of ^in++++=of
rain ^nn++++=rain
and ^cc++++=and
seaweed ^nn++++=seaweed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
left ^vbd+++xvbnx+=left
her ^pp3o+pp3+++=her
broken ^vbd+++xvbn+=broken
umbrella ^nn++++=umbrella
by ^in++++=by
the ^ati++++=the
door ^nn++++=door
and ^cc++++=and
placed ^vbd+++xvbn+=placed
her ^pp$+pp3+++=her
suitcase ^nn++++=suitcase
beside ^in+pl+++=beside
the ^ati++++=the
kitchen ^nn++++=kitchen
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
lit ^vbd+++xvbn+=lit
the ^ati++++=the
stove ^nn++++=stove,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
no ^at++++=no
cold ^jj++++=cold
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
removed ^vwbn+++xvbn+=removed
her ^pp$+pp3+++=her
coat ^nn++++=coat
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
her ^pp$+pp3+++=her
hands ^nns++++=hands
near ^in+pl+++=near
the ^ati++++=the
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
" ^zz++++="Tea?"
tea ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
please ^uh++++=please."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
filled ^vbd+++xvbnx+=filled
the ^ati++++=the
kettle ^nn++++=kettle
and ^cc++++=and
placed ^vbd+++xvbn+=placed
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
stove ^nn++++=stove.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
boil ^vb++++=boil
for ^in++++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
water ^nn++++=water
had ^vbd+hvd+aux++=had
boiled ^vprf+++xvbnx+=boiled
for ^in++++=for
Elias ^np+++??+=Elias
since ^in++++=since
his ^pp$+pp3+++=his
death ^nn++++=death.
. ^zz++++=EXTRAWORD
Fire ^vb++++=Fire
warmed ^vbd+++xvbn+=warmed
the ^ati++++=the
living ^jj+++xvbg+=living
and ^cc+phrs+++=and
ignored ^jj+++xvbn+=ignored
the ^ati++++=the
dead ^nn++++=dead.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
boat ^nn++++=boat?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+aux++=were
told ^vpsv++agls+xvbnx+=told
not ^xnot++not++=not
to ^to++++=to
ask ^vbi++++=ask
how ^wrb+who+++=how
I ^pp1a+pp1+++=I
arrived ^vbd+++xvbnx+=arrived."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
