By ^in++++=By
the ^ati++++=the
envelope ^nn++++=envelope
had ^vb+hv+vrb++=had
all ^abn++++=all
those ^dt+dem+++=those
peculiarities ^nns+nom+++=peculiarities.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
removed ^vwbn+++xvbn+=removed
the ^ati++++=the
cork ^nn++++=cork
with ^in++++=with
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
pliers ^nn++++=pliers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
envelope ^nn++++=envelope
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
salt ^nn++++=salt,
, ^zz++++=EXTRAWORD
tar ^nn++++=tar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
something ^pn++++=something
faintly ^rb++++=faintly
medicinal ^jj++++=medicinal.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
the ^ati++++=the
bottle ^nn++++=bottle
was ^vbd+bedz+vrb++=was
wet ^jj+pred+++=wet,
, ^zz++++=EXTRAWORD
the ^ati++++=the
paper ^nn++++=paper
inside ^in+pl+++=inside
remained ^vbd+++xvbn+=remained
dry ^jj++++=dry.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
unfolded ^vbd+++xvbnx+=unfolded
the ^ati++++=the
letter ^nn++++=letter.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
dear ^jj+atrb+++=dear
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
sea ^nn++++=sea
has ^vbz+hvz+aux++=has
kept ^vprf+++xvbnx+=kept
its ^pp$+it+++=its
promise ^nn++++=promise,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
receive ^vb++++=receive
this ^dt+dem+++=this
on ^in++++=on
the ^ati++++=the
eighteenth ^od++++=eighteenth
of ^in++++=of
October ^nr++++=October,
, ^zz++++=EXTRAWORD
twenty ^cd++++=twenty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
years ^nns++++=years
after ^cs+sub+++=after
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Please ^uh++++=Please
do ^vb+do+aux++=do
not ^xnot++not++=not
be ^vb+be+aux++=be
frightened ^vpsv++agls+xvbnx+=frightened.
. ^zz++++=EXTRAWORD
At ^rb++++=At
four ^cd++++=four
this ^dt+dem+++=this
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
signal ^nn++++=signal
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
the ^ati++++=the
brass ^nn++++=brass
key ^jjb++++=key
from ^in++++=from
beneath ^in+pl+++=beneath
the ^ati++++=the
blue ^jj+atrb+++=blue
stamp ^nn++++=stamp
drawer ^nn++++=drawer.
. ^zz++++=EXTRAWORD
Bring ^vb++++=Bring
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
one ^cd1++++=one
last ^jj+atrb+++=last
delivery ^nn+nom+++=delivery
to ^to++++=to
make ^vbi++++=make.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Mara ^np+++??+=Mara
read ^vbd+vprv+tht0+xvbn+=read
it ^pp3+it+++=it
three ^cd++++=three
times ^nns++++=times.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
calendar ^nn++++=calendar
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
October ^nr++++=October
eighteenth ^od++++=eighteenth.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
counter ^nn++++=counter
stood ^vbd+++xvbn+=stood
a ^at++++=a
cabinet ^nn++++=cabinet
containing ^vwbg+++xvbg+=containing
six ^cd++++=six
shallow ^jj+atrb+++=shallow
drawers ^nns+nom+++=drawers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blue ^jj+atrb+++=blue
stamps ^nns++++=stamps
old ^jj++++=old
five ^cd++++=five-penny
- ^zz++++=EXTRAWORD
penny ^nn++++=EXTRAWORD
stamps ^nns++++=stamps
printed ^vbd+++xvbn+=printed
with ^in++++=with
the ^ati++++=the
island ^npl++++=island's
's ^$++++=EXTRAWORD
lighthouse ^nn++++=lighthouse
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
used ^vpsv++agls+xvbnx+=used
since ^cs+sub+++=since
the ^ati++++=the
currency ^nn++++=currency
changed ^vbd+++xvbn+=changed
nineteen ^cd++++=nineteen
years ^nns++++=years
earlier ^jjr++++=earlier.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
pulled ^vbd+++xvbn+=pulled
out ^rp+pl+++=out
the ^ati++++=the
drawer ^nn++++=drawer.
. ^zz++++=EXTRAWORD
A ^at++++=A
brass ^nn++++=brass
key ^jjb++++=key
lay ^vbd+++xvbn+=lay
beneath ^in+pl+++=beneath
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
For ^in++++=For
twenty ^cd++++=twenty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
believed ^vprf++tht0+xvbnx+=believed
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
every ^at++++=every
fact ^nn++++=fact
surrounding ^vwbg+++xvbg+=surrounding
Elias ^np+++??+=Elias
Venn ^np++++=Venn's
's ^$++++=EXTRAWORD
death ^nn++++=death.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
sailed ^vprf+++xvbnx+=sailed
alone ^rb++++=alone
toward ^in++++=toward
the ^ati++++=the
eastern ^jj+atrb+++=eastern
reef ^nn++++=reef
during ^in++++=during
a ^at++++=a
violent ^jj+atrb+++=violent
winter ^nn++++=winter
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Searchers ^nns+nom++??+=Searchers
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
wreckage ^nn+nom+++=wreckage
of ^in++++=of
his ^pp$+pp3+++=his
boat ^nn++++=boat
two ^cd++++=two
days ^nns++++=days
later ^rbr+tm+++=later.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
body ^nn++++=body
was ^vbd+bedz+aux++=was
never ^rb++splt++=never
recovered ^vpsv++agls+xvbnx+=recovered.
. ^zz++++=EXTRAWORD
People ^nns++++=People
had ^vbd+hvd+aux++=had
invented ^vprf+++xvbnx+=invented
explanations ^nns+nom+++=explanations.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^to++++=to
help ^vbi++++=help
a ^at++++=a
ship ^nn++++=ship
in ^in++++=in
distress ^nns+nom+++=distress.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
believed ^jj+++xvbn+=believed
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
struck ^vprf+++xvbnx+=struck
a ^at++++=a
hidden ^jj+++xvbn+=hidden
rock ^np++++=rock.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Captain ^nn++++=Captain
Orra ^np+++??+=Orra
insisted ^vbd+vpub+tht0+xvbn+=insisted
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
followed ^vprf+++xvbnx+=followed
the ^ati++++=the
phantom ^nn++++=phantom
lanterns ^nns++++=lanterns
that ^tht+rel+subj++=that
sometimes ^rb++++=sometimes
appeared ^vbd+seem++xvbn+=appeared
beyond ^in++++=beyond
the ^ati++++=the
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
accepted ^vprf+++xvbnx+=accepted
none ^pn++++=none
of ^in++++=of
these ^dt+dem+++=these
stories ^nns++++=stories.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
accepted ^vprf+++xvbnx+=accepted
only ^rb+down+++=only
the ^ati++++=the
wreckage ^nn+nom+++=wreckage.
. ^zz++++=EXTRAWORD
Grief ^nn++++=Grief,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
easier ^jjr+pred+++=easier
when ^wrb+who+++=when
made ^vprf+++xvbn+=made
from ^in++++=from
facts ^nns++++=facts.
. ^zz++++=EXTRAWORD
At ^rb++++=At
ten ^cd++++=ten
minutes ^nns++++=minutes
before ^in++++=before
four ^cd++++=four,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
closed ^vbd+++xvbnx+=closed
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office
and ^cc++++=and
climbed ^vbd+++xvbn+=climbed
the ^ati++++=the
hill ^nn++++=hill
toward ^in++++=toward
the ^ati++++=the
signal ^nn++++=signal
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=Bellwether
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
island ^nn++++=island,
, ^zz++++=EXTRAWORD
shaped ^j+++xvbn+=shaped
like ^in++++=like
a ^at++++=a
bent ^jj+atrb++xvbn+=bent
finger ^nn++++=finger
and ^cc++++=and
surrounded ^vpsv++by+xvbn+=surrounded
by ^in++++=by
a ^at++++=a
sea ^nn++++=sea
that ^tht+rel+subj++=that
rarely ^rb++++=rarely
agreed ^vbd+vpub++xvbn+=agreed
with ^in++++=with
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Stone ^nn++++=Stone
cottages ^nns+nom+++=cottages
crowded ^vbd+++xvbn+=crowded
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
Gulls ^nns++++=Gulls
nested ^vbd+++xvbn+=nested
in ^in++++=in
chimneys ^nns++++=chimneys.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
the ^ati++++=the
village ^nn+nom+++=village
rose ^vbd+++xvbn+=rose
the ^ati++++=the
lighthouse ^nn++++=lighthouse,
, ^zz++++=EXTRAWORD
white ^jj++++=white
and ^cc++++=and
stern ^nn++++=stern,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
farther ^rbr++++=farther
east ^np+pl+++=east
stood ^vbd+++xvbn+=stood
the ^ati++++=the
abandoned ^jj+atrb++xvbn+=abandoned
signal ^nn++++=signal
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
a ^at++++=a
square ^jj+atrb+++=square
granite ^nn++++=granite
building ^xvbg+++xvbg+=building
erected ^vwbn+++xvbn+=erected
during ^in++++=during
the ^ati++++=the
old ^jj+atrb+++=old
wars ^nns++++=wars.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered
it ^pp3+it+++=it
in ^in++++=in
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brass ^nn++++=brass
key ^jjb++++=key
turned ^jj+++xvbn+=turned
easily ^rb++++=easily.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
dust ^nn++++=dust
and ^cc++++=and
iron ^nn++++=iron.
. ^zz++++=EXTRAWORD
A ^at++++=A
narrow ^jj+atrb+++=narrow
staircase ^nn++++=staircase
spiraled ^vbd+++xvbn+=spiraled
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
climbed ^vbd+++xvbn+=climbed
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
cold ^jj+atrb+++=cold
rail ^nn++++=rail.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
at ^in++++=at
the ^ati++++=the
top ^nn++++=top
contained ^vbd+++xvbn+=contained
three ^cd++++=three
broken ^xvbn+++xvbn+=broken
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
a ^at++++=a
rusted ^jj+atrb++xvbn+=rusted
stove ^nn++++=stove,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
remains ^nns++++=remains
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
signaling ^nn+nom+++=signaling
apparatus ^nn++++=apparatus.
. ^zz++++=EXTRAWORD
Wide ^jj+atrb+++=Wide
windows ^nns++++=windows
looked ^vbd+++xvbn+=looked
over ^in++++=over
the ^ati++++=the
eastern ^jj+atrb+++=eastern
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
it ^pp3+it+++=it
stretched ^vbd+++xvbn+=stretched
the ^ati++++=the
open ^jj+atrb+++=open
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
beneath ^in+pl+++=beneath
the ^ati++++=the
afternoon ^nn++++=afternoon
clouds ^nns++++=clouds.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
floor ^nn++++=floor
stood ^vbd+++xvbn+=stood
a ^at++++=a
wooden ^jj+atrb+++=wooden
mailbag ^nn+++??+=mailbag.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
approached ^vbd+++xvbn+=approached
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
leather ^nn++++=leather
was ^vbd+bedz+aux++=was
cracked ^vpsv++agls+xvbnx+=cracked,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
recognized ^vbd+vprv++xvbnx+=recognized
the ^ati++++=the
brass ^nn++++=brass
buckle ^nn++++=buckle.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
that ^dt+dem+++=that
bag ^nn++++=bag
during ^in++++=during
his ^pp$+pp3+++=his
years ^nns++++=years
as ^ql++++=as
Bellwether ^np+nom+++=Bellwether's
's ^$++++=EXTRAWORD
postman ^nn++++=postman.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
council ^nn++++=council
bought ^vbd+++xvbn+=bought
a ^at++++=a
motor ^nn++++=motor
launch ^nn++++=launch,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
delivered ^vprf+++xvbnx+=delivered
mail ^nn++++=mail
to ^in++++=to
the ^ati++++=the
scattered ^jj+atrb++xvbn+=scattered
outer ^jjb+atrb+++=outer
islands ^nns++++=islands
in ^in++++=in
a ^at++++=a
blue ^jj+atrb+++=blue
sailing ^jj+atrb++xvbg+=sailing
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
touched ^vbd+++xvbnx+=touched
the ^ati++++=the
buckle ^nn++++=buckle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
in ^in++++=in
any ^dti++++=any
way ^nn++++=way
she ^pp3a+pp3+++=she
could ^md+pos+++=could
have ^vb+hv+aux++=have
explained ^vprf+++xvbnx+=explained.
. ^zz++++=EXTRAWORD
The ^ati++++=The
light ^nn++++=light
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
deepen ^vbi++++=deepen,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
were ^vbd+bed+aux++=were
looking ^vbg+++xvbgx+=looking
through ^in++++=through
layers ^nns++++=layers
of ^in++++=of
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dust ^nn++++=dust
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rusted ^jj+atrb++xvbn+=rusted
stove ^nn++++=stove
became ^vbd+++xvbn+=became
black ^jj++++=black
and ^cc+phrs+++=and
polished ^jj++++=polished.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
broken ^jj+atrb++xvbn+=broken
chair ^nn++++=chair
mended ^vbd+++xvbn+=mended
itself ^ppl++++=itself
with ^in++++=with
a ^at++++=a
soft ^jj+atrb+++=soft
wooden ^jj+atrb+++=wooden
sigh ^nn++++=sigh.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
stood ^vwbn+++xvbn+=stood
by ^in++++=by
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
forty ^cd++++=forty-three,
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sun ^nn++++=sun-browned,
- ^zz++++=EXTRAWORD
browned ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
rain ^nn++++=rain-dark
- ^zz++++=EXTRAWORD
dark ^jj+atrb+++=EXTRAWORD
hair ^nn++++=hair
and ^cc++++=and
a ^at++++=a
hole ^nn++++=hole
in ^in++++=in
the ^ati++++=the
elbow ^nn++++=elbow
of ^in++++=of
his ^pp$+pp3+++=his
wool ^nn++++=wool
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
sixty ^cd++++=sixty-eight,
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
man ^nn++++=man
was ^vbd+bedz+vrb++=was
exactly ^rb++++=exactly
as ^ql++++=as
she ^pp3a+pp3+++=she
remembered ^vbd+vprv++xvbnx+=remembered
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
came ^vbd+++xvbn+=came,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
knees ^nns++++=knees
