By ^in++++=By
, ^zz++++=EXTRAWORD
simply ^rb++++=simply
the ^ati++++=the
Inland ^jjb+atrb+++=Inland
Sea ^nn++++=Sea.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
job ^nn++++=job
was ^vbd+bedz+aux++=was
to ^to++++=to
keep ^vbi++++=keep
people ^nns++++=people
away ^in+pl+++=away
from ^in"++++=from
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lived ^vbd+++xvbnx+=lived
in ^in++++=in
a ^at++++=a
square ^nn++++=square
stone ^nn++++=stone
house ^npl++++=house
beside ^in+pl+++=beside
the ^ati++++=the
only ^rb+down+++=only
road ^npl++++=road
down ^rp++++=down
from ^in++++=from
the ^ati++++=the
cliffs ^nns++++=cliffs.
. ^zz++++=EXTRAWORD
A ^at++++=A
painted ^jj+atrb++xvbn+=painted
board ^nn++++=board
announced ^vbd+vpub++xvbn+=announced:
: ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=BELLWEATHER
Conservation ^np+nom++??+=CONSERVATION
District ^nn++++=DISTRICT
Unstable ^jj+atrb+++=UNSTABLE
Shores ^nns++++=SHORES
No ^at++++=NO
Swimming ^jj+++xvbg+=SWIMMING
No ^at++++=NO
Boats ^nns++++=BOATS
No ^rb++++=NO
Trespassing ^vbg+++xvbg+=TRESPASSING
After ^cs+sub+++=AFTER
Sunset ^nn++++=SUNSET
Most ^ql+emph+++=Most
visitors ^nns++++=visitors
obeyed ^vbd+++xvbn+=obeyed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
had ^vb+hv+vrb++=had
a ^at++++=a
reputation ^nn+nom+++=reputation.
. ^zz++++=EXTRAWORD
Compasses ^np+++??+=Compasses
failed ^vbd+++xvbn+=failed
near ^rb++++=near
its ^pp$+it+++=its
center ^jjr++++=center.
. ^zz++++=EXTRAWORD
Voices ^nns++++=Voices
carried ^vbd+++xvbn+=carried
across ^in+pl+++=across
it ^pp3+it+++=it
in ^in++++=in
windless ^jj+atrb+++=windless
weather ^nn++++=weather.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
every ^at++++=every
few ^ap++++=few
years ^nns++++=years,
, ^zz++++=EXTRAWORD
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
drowned ^jj+atrb++xvbn+=drowned
town ^nn++++=town
emerged ^vbd+++xvbn+=emerged
overnight ^jjb++++=overnight
a ^at++++=a
rooftop ^nn+++??+=rooftop,
, ^zz++++=EXTRAWORD
a ^at++++=a
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
church ^nn++++=church
spire ^nn++++=spire
and ^cc++++=and
vanished ^vpsv++agls+xvbn+=vanished
before ^in++++=before
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
recorded ^vbd+++xvbn+=recorded
each ^dt++++=each
event ^nn++++=event
in ^in++++=in
a ^at++++=a
black ^jj+atrb+++=black
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
June ^nr++++=June
14 ^cd++++=14.
. ^zz++++=EXTRAWORD
Iron ^nn++++=Iron
fence ^nn++++=fence
visible ^jj++++=visible
near ^in+pl+++=near
western ^jj+atrb+++=western
reeds ^nns++++=reeds.
. ^zz++++=EXTRAWORD
Gone ^xvbn+++xvbn+=Gone
by ^in++++=by
9:20 ^cd++++=9:20.
. ^zz++++=EXTRAWORD
October ^nr++++=October
2 ^zz++++=2.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
windows ^nns++++=windows
observed ^vbd+vprv++xvbn+=observed
beneath ^in+pl+++=beneath
clear ^jj+atrb+++=clear
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Curtains ^nns++++=Curtains
moving ^vwbg+++xvbg+=moving
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
January ^nr+nom+++=January
19 ^cd++++=19.
. ^zz++++=EXTRAWORD
Sound ^jj++++=Sound
resembling ^jj+++xvbg+=resembling
a ^at++++=a
choir ^nn++++=choir
from ^in++++=from
southeast ^nn+++??+=southeast
inlet ^nn++++=inlet.
. ^zz++++=EXTRAWORD
No ^at++++=No
persons ^nns++++=persons
present ^nn++++=present.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
added ^vbd+vpub++xvbnx+=added
another ^dt++++=another
entry ^nn++++=entry.
. ^zz++++=EXTRAWORD
March ^nr++++=March
3 ^zz++++=3.
. ^zz++++=EXTRAWORD
School ^nn++++=School
bell ^nn++++=bell
discovered ^vbd+vprv++xvbn+=discovered
in ^in++++=in
ash ^nn++++=ash
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
Removed ^xvbn+++xvbn+=Removed
to ^in++++=to
keeper ^nn++++=keeper's
's ^$++++=EXTRAWORD
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
put ^vbd+++xvbnx+=put
the ^ati++++=the
bell ^nn++++=bell
on ^in++++=on
her ^pp$+pp3+++=her
kitchen ^nn++++=kitchen
table ^nn++++=table
and ^cc++++=and
covered ^vbd+++xvbn+=covered
it ^pp3+it+++=it
with ^in++++=with
a ^at++++=a
flour ^nn++++=flour
sack ^nn++++=sack.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
a ^at++++=a
boy ^nn++++=boy
knocked ^vbd+++xvbn+=knocked
on ^in++++=on
her ^pp$+pp3+++=her
door ^nn++++=door.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
fourteen ^cd++++=fourteen,
, ^zz++++=EXTRAWORD
with ^in++++=with
untidy ^jj+atrb+++=untidy
black ^jj+atrb+++=black
hair ^nn++++=hair
and ^cc++++=and
a ^at++++=a
yellow ^jj+atrb+++=yellow
coat ^nn++++=coat
too ^rb++++=too
thin ^jj++++=thin
for ^in++++=for
the ^ati++++=the
season ^nn++++=season.
. ^zz++++=EXTRAWORD
A ^at++++=A
bicycle ^nn++++=bicycle
lay ^vbd+++xvbn+=lay
in ^in++++=in
the ^ati++++=the
road ^nn++++=road
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
kept ^vbd+++xvbn+=kept
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
sack ^nn++++=sack
lifted ^vbd+++xvbn+=lifted
slightly ^rb+down+++=slightly
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
windows ^nns++++=windows
were ^vbd+bed+aux++=were
shut ^vpsv++agls+xvbnx+=shut.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
go ^vb++++=go
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
came ^vbd+++xvbnx+=came
from ^in+ppvb+++=from
Saint ^nn++++=Saint
Olan ^np+++??+=Olan."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
twelve ^cd++++=twelve
miles ^nns++++=miles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thirteen
thirteen ^cd++++=EXTRAWORD
by ^in++++=by
road ^nn++++=road."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
start ^vb++++=start
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
looked ^vbd+++xvbn+=looked
past ^jjb++++=past
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
a ^at++++=a
strange ^jj+atrb+++=strange
gray ^np++++=gray-blue,
- ^zz++++=EXTRAWORD
blue ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea
before ^in++++=before
a ^at++++=a
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
rang ^vbd+++xvbn+=rang
for ^in++++=for
me ^pp1o+pp1+++=me
last ^jj+atrb+++=last
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
almost ^rb+hdg+++=almost
shut ^vb+++xvbn+=shut
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Elias
elias ^nns+++??+=EXTRAWORD
Rook ^np+++??+=Rook."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
within ^in++++=within
twenty ^cd++++=twenty
miles ^nns++++=miles
knew ^vbd+vprv+tht0+xvbn+=knew
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Six ^cd++++=Six
months ^nns++++=months
earlier ^jjr++++=earlier,
, ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
younger ^jjr+atrb+++=younger
sister ^nn++++=sister
had ^vbd+hvd+aux++=had
disappeared ^vprf+++xvbnx+=disappeared
during ^in++++=during
a ^at++++=a
family ^nn++++=family
visit ^nn++++=visit
to ^in++++=to
the ^ati++++=the
cliffs ^nns++++=cliffs.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
red ^jj+atrb+++=red
scarf ^nn++++=scarf
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
found ^vpsv++agls+xvbnx+=found
caught ^vpsv++agls+xvbn+=caught
in ^in++++=in
the ^ati++++=the
brambles ^nns++++=brambles
above ^jjb++++=above
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
Searchers ^nns+nom++??+=Searchers
had ^vbd+hvd+aux++=had
combed ^vprf+++xvbnx+=combed
the ^ati++++=the
shore ^nn++++=shore
for ^in++++=for
weeks ^nns++++=weeks,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
body ^nn++++=body
was ^vbd+bedz+aux++=was
recovered ^vpsv++agls+xvbnx+=recovered.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=weren't
n't ^xnot++not++0=EXTRAWORD
there ^rn+pl+++=there
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
fell ^vbd+++xvbnx+=fell,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
fall ^vb++++=fall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
police ^nns++++=police
" ^zz++++="
" ^zz++++="People
people ^nns++++=EXTRAWORD
say ^vb+vpub+tht0++=say
the ^ati++++=the
sea ^nn++++=sea
takes ^vbz++++=takes
things ^nns++++=things."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
jaw ^nn++++=jaw
tightened ^vbd+++xvbn+=tightened.
. ^zz++++=EXTRAWORD
" ^zz++++="Sometimes
sometimes ^rb++++=EXTRAWORD
it ^pp3+it+++=it
gives ^vbz++++=gives
them ^pp3o+pp3+++=them
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
glanced ^vbd+++xvbn+=glanced
toward ^in++++=toward
the ^ati++++=the
covered ^jj+atrb++xvbn+=covered
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
home ^nr++++=home,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
it ^pp3+it+++=it
ring ^nn++++=ring
when ^wrb+who+++=when
you ^pp2+pp2+++=you
touched ^vbd+++xvbn+=touched
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
a ^at++++=a
lie ^nn++++=lie.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
the ^ati++++=the
bell ^nn++++=bell
into ^in++++=into
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
chimed ^vprf+++xvbnx+=chimed
against ^in++++=against
her ^pp$+pp3+++=her
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
one ^cd1++++=one
instant ^nn+nom+++=instant
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
her ^pp3o+pp3+++=her
mother ^npt++++=mother
singing ^vwbg+++xvbg+=singing
in ^in++++=in
the ^ati++++=the
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
as ^ql++++=as
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
sounded ^vprf+++xvbnx+=sounded
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end,
, ^zz++++=EXTRAWORD
breathless ^jj++++=breathless
and ^cc+phrs+++=and
confused ^jj+++xvbn+=confused,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
young ^jj++++=young
and ^cc+phrs+++=and
clear ^jj++++=clear,
, ^zz++++=EXTRAWORD
singing ^vbg+++xvbg+=singing
a ^at++++=a
song ^nn++++=song
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
know ^vbi+vprv+tht0++=know
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
rings ^vbz++++=rings
for ^in++++=for
what ^wdt+who+++=what
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
lost ^vprf+++xvbnx+=lost."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
bells ^nns++++=bells
do ^vb+do+vrb++=do
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
listen ^vb++++=listen
long ^rb++++=long
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
closed ^vbd+++xvbnx+=closed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
withdrew ^vbd+++xvbn+=withdrew.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
like ^in++++=like
a ^at++++=a
tide ^nn++++=tide.
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water
did ^vbd+dod+aux++=did
not ^xnot++not++=not
creep ^vb++++=creep
down ^in++++=down
the ^ati++++=the
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rushed ^vbd+++xvbn+=rushed
backward ^jj++++=backward
with ^in++++=with
a ^at++++=a
deep ^jj+atrb+++=deep,
, ^zz++++=EXTRAWORD
unbroken ^jj+atrb+++=unbroken
sigh ^nn++++=sigh,
, ^zz++++=EXTRAWORD
sliding ^jj+++xvbg+=sliding
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
valley ^nn++++=valley
as ^cs+sub+++=as
though ^cs+sub+++=though
pulled ^vpsv++by+xvbn+=pulled
by ^in++++=by
an ^at++++=an
invisible ^jj+atrb+++=invisible
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
watch ^nn++++=watch
room ^nn++++=room
when ^wrb+who+++=when
it ^pp3+it+++=it
happened ^vbd+++xvbn+=happened.
