# ^zz++++=##
# ^zz++++=EXTRAWORD
The ^ati++++=The
holidays ^nns++++=holidays.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
sometimes ^rb++++=sometimes
waved ^vbd+++xvbn+=waved
to ^in++++=to
her ^pp$+pp3+++=her
from ^in++++=from
the ^ati++++=the
square ^nn++++=square,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
merchants ^nns+nom+++=merchants
complained ^vbd+vpub++xvbn+=complained
whenever ^nn+nom+++=whenever
the ^ati++++=the
clock ^nn++++=clock
ran ^vbd+++xvbn+=ran
a ^at++++=a
minute ^nn++++=minute
slow ^jj++++=slow.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
beneath ^rb++++=beneath
the ^ati++++=the
wooden ^jj+atrb+++=wooden
floor ^nn++++=floor
of ^in++++=of
the ^ati++++=the
tower ^nn++++=tower
lay ^vbd+++xvbn+=lay
hundreds ^cds++++=hundreds
of ^in++++=of
boxes ^nn++++=boxes
filled ^vbd+++xvbn+=filled
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
time ^nn++++=time
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
misplaced ^vprf+++xvbnx+=misplaced.
. ^zz++++=EXTRAWORD
A ^at++++=A
lost ^jj+atrb++xvbn+=lost
hour ^nn++++=hour
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
always ^rb++++=always
an ^at++++=an
hour ^nn++++=hour
spent ^vbd+++xvbn+=spent
badly ^rb++++=badly.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
grandfather ^nn+nom+++=grandfather
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Time
time ^nn++++=EXTRAWORD
enjoyed ^vbd+++xvbn+=enjoyed
is ^vbz+bez+aux++=is
never ^rb++splt++=never
lost ^vpsv++agls+xvbnx+=lost,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
" ^zz++++="Nor
nor ^cc++neg++=EXTRAWORD
is ^vbz+bez+aux++=is
time ^nn++++=time
given ^vwbn+++xvbn+=given
freely ^rb++++=freely.
. ^zz++++=EXTRAWORD
Lost ^jj+atrb++xvbn+=Lost
time ^nn++++=time
is ^vbz+bez+vrb++=is
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
an ^at++++=an
hour ^nn++++=hour
that ^tht+rel+subj++=that
should ^md+nec+++=should
have ^vb+hv+aux++=have
mattered ^vprf+++xvbnx+=mattered,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
slipped ^vbd+++xvbn+=slipped
away ^rp+pl+++=away
unseen ^jj++++=unseen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
An ^at++++=An
afternoon ^nn++++=afternoon
forgotten ^vwbn+++xvbn+=forgotten
in ^in++++=in
grief ^nn++++=grief
might ^md+pos+++=might
leave ^vb++++=leave
a ^at++++=a
bead ^nn++++=bead.
. ^zz++++=EXTRAWORD
So ^ql++++=So
might ^md+pos+++=might
a ^at++++=a
sleepless ^jj+atrb+++=sleepless
night ^nn++++=night
spent ^vbd+++xvbn+=spent
fearing ^vbg+vprv++xvbg+=fearing
something ^pn++++=something
that ^cs+sub+++=that
never ^rb++++=never
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
A ^at++++=A
conversation ^nn+nom+++=conversation
avoided ^vwbn+++xvbn+=avoided
for ^in++++=for
years ^nns++++=years
could ^md+pos+++=could
shed ^vb+++xvbn+=shed
dozens ^cds++++=dozens.
. ^zz++++=EXTRAWORD
A ^at++++=A
childhood ^nn+nom+++=childhood
ignored ^vwbn+++xvbn+=ignored
until ^cs+sub+++=until
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
over ^in++++=over
could ^nn++++=could
fill ^vb++++=fill
an ^at++++=an
entire ^jjb+atrb+++=entire
box ^nn++++=box.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
grandfather ^nn+nom+++=grandfather
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
keeper ^nn++++=keeper
before ^in++++=before
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
mother ^nn++++=mother
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
family ^nn++++=family
had ^vbd+hvd+aux++=had
guarded ^vprf+++xvbnx+=guarded
Bellweather ^np+nom+++=Bellweather's
's ^$++++=EXTRAWORD
lost ^xvbn+++xvbn+=lost
hours ^nns++++=hours
for ^in++++=for
nearly ^rb+down+++=nearly
two ^cd++++=two
centuries ^nns++++=centuries.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happens ^vbz+vsua+++=happens
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
collect ^vb++++=collect
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
when ^wrb+who+whcl++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grandfather ^nn+nom+++=grandfather
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
toward ^in++++=toward
the ^ati++++=the
gears ^nns++++=gears
turning ^vwbg+++xvbg+=turning
above ^rb++++=above
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
clock ^nn++++=clock
begins ^vbz++++=begins
to ^to++++=to
remember ^nn+nom+++=remember."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
imagined ^vprf+++xvbnx+=imagined
hands ^nns++++=hands
spinning ^vwbg+++xvbg+=spinning
backward ^jj+atrb+++=backward
and ^cc+phrs+++=and
dead ^jj+atrb+++=dead
people ^nns++++=people
walking ^vwbg+++xvbg+=walking
into ^in++++=into
the ^ati++++=the
square ^nn++++=square.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather
explained ^vbd+vpub++xvbn+=explained
that ^tht+vcmp+++=that
the ^ati++++=the
danger ^nn++++=danger
was ^vbd+bedz+vrb++=was
quieter ^jjr+pred+++=quieter.
. ^zz++++=EXTRAWORD
Uncollected ^np+++??+=Uncollected
hours ^nns++++=hours
returned ^vbd+++xvbn+=returned
to ^in++++=to
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
as ^ql++++=as
gifts ^nns++++=gifts.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
returned ^vbd+++xvbnx+=returned
as ^ql++++=as
moments ^nns+nom+++=moments
repeated ^vbd+++xvbn+=repeated
endlessly ^rb++++=endlessly:
: ^zz++++=EXTRAWORD
a ^at++++=a
regret ^nn++++=regret
at ^rb++++=at
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
a ^at++++=a
sorrow ^nn++++=sorrow
before ^in++++=before
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
unspoken ^jj+atrb+++=unspoken
words ^nns++++=words
rising ^vwbg+++xvbg+=rising
day ^nn++++=day
after ^cs+sub+++=after
day ^nn++++=day
until ^cs+sub+++=until
the ^ati++++=the
present ^jj+atrb+++=present
was ^vbd+bedz+aux++=was
buried ^vpsv++agls+xvbnx+=buried
beneath ^in+pl+++=beneath
the ^ati++++=the
past ^nn++++=past.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
we ^pp1a+pp1+++=we
keep ^vb++++=keep
the ^ati++++=the
hours ^nns++++=hours
safe ^jj++++=safe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
fastening ^nn++++=fastening
the ^ati++++=the
lid ^nn++++=lid
of ^in++++=of
a ^at++++=a
box ^nn++++=box.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=do
not ^xnot++not++=not
judge ^nn++++=judge
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
do ^vb+do+vrb++=do
not ^xnot++not++=not
use ^nn++++=use
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
above ^jjb++++=above
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
never ^rb++++=never
break ^vb++++=break
the ^ati++++=the
glass ^nn++++=glass."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
obeyed ^vprf+++xvbnx+=obeyed
these ^dt+dem+++=these
rules ^nns++++=rules
for ^in++++=for
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
winter ^nn++++=winter
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
a ^at++++=a
golden ^jj+atrb+++=golden
bead ^nn++++=bead
with ^in++++=with
her ^pp$+pp3+++=her
name ^nn++++=name
inside ^jjb++++=inside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
letters ^nns+nom+++=letters
floated ^vbd+++xvbn+=floated
at ^in++++=at
its ^pp$+it+++=its
center ^jjr++++=center,
, ^zz++++=EXTRAWORD
bright ^jj++++=bright
and ^cc+phrs+++=and
unmistakable ^jj++++=unmistakable:
: ^zz++++=EXTRAWORD
Mara ^np+++??+=MARA
Venn ^np+++??+=VENN.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stared ^vbd+++xvbnx+=stared
until ^cs+sub+++=until
the ^ati++++=the
tower ^nn++++=tower
bell ^nn++++=bell
began ^vbd+++xvbn+=began
to ^to++++=to
ring ^vbi++++=ring
above ^in+pl+++=above
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bead ^nn++++=bead
jumped ^vbd+++xvbn+=jumped
in ^in++++=in
her ^pp$+pp3+++=her
palm ^np++++=palm
with ^in++++=with
every ^at++++=every
strike ^nn++++=strike.
. ^zz++++=EXTRAWORD
Seven ^cd++++=Seven.
. ^zz++++=EXTRAWORD
Eight ^cd++++=Eight.
. ^zz++++=EXTRAWORD
Nine ^cd++++=Nine.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
closed ^vbd+++xvbn+=closed
her ^pp3o+pp3+++=her
fingers ^nns+nom+++=fingers
around ^in++++=around
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
metal ^nn++++=metal
stairs ^nns++++=stairs
spiraled ^vbd+++xvbn+=spiraled
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
was ^vbd+bedz+aux++=was
waking ^vbg+++xvbgx+=waking
under ^in++++=under
a ^at++++=a
thin ^jj+atrb+++=thin
layer ^nn++++=layer
of ^in++++=of
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
Chimneys ^nns++++=Chimneys
breathed ^vbd+++xvbn+=breathed
into ^in++++=into
the ^ati++++=the
cold ^nn++++=cold.
. ^zz++++=EXTRAWORD
Bakers ^nns++++=Bakers
opened ^vbd+++xvbn+=opened
their ^pp$+pp3+++=their
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
Carts ^np+++??+=Carts
rattled ^vwbn+++xvbn+=rattled
over ^in++++=over
the ^ati++++=the
frozen ^jj+++xvbn+=frozen
street ^npl++++=street.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
seemed ^vbd+seem++xvbn+=seemed
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
carried ^vbd+++xvbn+=carried
the ^ati++++=the
bead ^nn++++=bead
to ^in++++=to
her ^pp$+pp3+++=her
worktable ^jj++++=worktable
and ^cc++++=and
set ^nn+++xvbn+=set
it ^pp3+it+++=it
beneath ^in+pl+++=beneath
a ^at++++=a
magnifying ^jj+atrb++xvbg+=magnifying
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
remained ^vbd+++xvbn+=remained.
. ^zz++++=EXTRAWORD
Lost ^jj+atrb++xvbn+=Lost
hours ^nns++++=hours
were ^vbd+bed+aux++=were
never ^rb++splt++=never
marked ^vpsv++agls+xvbnx+=marked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
keeper ^nn++++=keeper
was ^vbd+bedz+aux++=was
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
know ^vb+vprv+++=know
nothing ^pn++++=nothing
about ^rb++++=about
them ^pp3o+pp3+++=them
not ^xnot++not++=not
their ^pp$+pp3+++=their
owner ^nn++++=owner,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
their ^pp$+pp3+++=their
origin ^nn++++=origin.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
fragments ^nns+nom+++=fragments
without ^in++++=without
labels ^nns++++=labels,
, ^zz++++=EXTRAWORD
stripped ^j+++xvbn+=stripped
of ^in++++=of
everything ^pn++++=everything
except ^in++++=except
the ^ati++++=the
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
colored ^jj+++xvbn+=colored
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Clear ^jj++++=Clear
for ^in++++=for
distraction ^nn+nom+++=distraction.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray
for ^in++++=for
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
Blue ^jj++++=Blue
for ^in++++=for
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
Gold ^nn++++=Gold
for ^in++++=for
love ^nn++++=love.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
only ^rb+down+++=only
six ^cd++++=six
golden ^jj+atrb+++=golden
hours ^nns++++=hours
in ^in++++=in
all ^abn++++=all
her ^pp3o+pp3+++=her
years ^nns++++=years
as ^in++++=as
keeper ^nn++++=keeper.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
placed ^vprf+++xvbnx+=placed
each ^ppls++++=each
one ^pn++++=one
in ^in++++=in
the ^ati++++=the
oldest ^jjt+atrb+++=oldest
vault ^nn++++=vault
beneath ^in+pl+++=beneath
the ^ati++++=the
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
shone ^vbd+++xvbnx+=shone
like ^in++++=like
captured ^vbd+++xvbn+=captured
stars ^nns++++=stars.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
never ^rb++splt++=never
found ^vprf+++xvbnx+=found
one ^cd1++++=one
belonging ^vbg+++xvbg+=belonging
to ^in++++=to
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
All ^abn++++=All
day ^nn++++=day
she ^pp3a+pp3+++=she
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
ignore ^vbi++++=ignore
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
repaired ^vbd+++xvbnx+=repaired
a ^at++++=a
worn ^jj+atrb++xvbn+=worn
tooth ^nn++++=tooth
on ^in++++=on
the ^ati++++=the
second ^od++++=second
wheel ^nn++++=wheel.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
oiled ^vbd+++xvbnx+=oiled
the ^ati++++=the
western ^jj+atrb+++=western
dial ^nn++++=dial.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
square ^nn++++=square
to ^to++++=to
buy ^vbi++++=buy
bread ^nn++++=bread
and ^cc++++=and
onions ^nns++++=onions
from ^in++++=from
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
love ^nn++++=love
with ^in++++=with
the ^ati++++=the
same ^ap++++=same
woman ^nn++++=woman
for ^in++++=for
forty ^cd++++=forty
years ^nns++++=years
and ^cc++++=and
had ^vb+hv+aux++=had
never ^rb++splt++=never
told ^vprf+++xvbnx+=told
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
this ^dt+dem+++=this
only ^rb+down+++=only
because ^cs+cos+++=because
every ^at++++=every
spring ^nn++++=spring
the ^ati++++=the
clock ^nn++++=clock
produced ^vbd+++xvbn+=produced
three ^cd++++=three
or ^cc++++=or
four ^cd++++=four
golden ^jj+atrb+++=golden
beads ^nns++++=beads
after ^in++++=after
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale's
's ^$++++=EXTRAWORD
sister ^npt++++=sister
visited ^vbd+++xvbn+=visited
from ^in++++=from
the ^ati++++=the
coast ^nn++++=coast.
. ^zz++++=EXTRAWORD
" ^zz++++="Cold
cold ^jj+atrb+++=EXTRAWORD
morning ^nn++++=morning,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Clock's
clock ^nn++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
loud ^jj+atrb+++=loud
today ^nr+tm+++=today."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
air ^nn++++=air
carries ^vbz++++=carries
the ^ati++++=the
sound ^nn++++=sound."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
nodded ^vbd+++xvbnx+=nodded
as ^cs+sub+++=as
though ^cs+sub+++=though
this ^dt+dem+++=this
explained ^jj+++xvbn+=explained
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
fountain ^nn++++=fountain,
, ^zz++++=EXTRAWORD
a ^at++++=a
group ^nn++++=group
of ^in++++=of
children ^nns++++=children
were ^vbd+bed+aux++=were
building ^vbg+++xvbgx+=building
a ^at++++=a
crooked ^jj++++=crooked
snowman ^jj++++=snowman.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
a ^at++++=a
red ^jj++++=red-haired
- ^zz++++=EXTRAWORD
haired ^jj+atrb+++=EXTRAWORD
girl ^nn++++=girl
named ^vbd+++xvbn+=named
Lio ^np+++??+=Lio,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
Mara ^np+++??+=Mara
and ^cc++++=and
ran ^vpsv++agls+xvbn+=ran
over ^rb+phrv+++=over.
. ^zz++++=EXTRAWORD
" ^zz++++="Miss
miss ^npt++++=EXTRAWORD
Venn ^np++++=Venn,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
true ^jj++++=true
the ^ati++++=the
clock ^nn++++=clock
has ^vbz+hvz+vrb++=has
a ^at++++=a
room ^nn++++=room
no ^at++++=no
one ^cd1++++=one
can ^md+pos+++=can
enter ^vb++++=enter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
several ^ap++++=several."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
there ^rn+pl+++=there
ghosts ^nns++++=ghosts?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
dust ^nn++++=dust."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brother ^nn++++=brother
says ^vbz+vpub+tht0++=says
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
treasure ^nn++++=treasure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
brother ^nn++++=brother
is ^vbz+bez+aux++=is
mistaken ^vpsv++agls+xvbnx+=mistaken."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
narrowed ^vbd+++xvbn+=narrowed
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
someone ^pn++++=someone
with ^in++++=with
treasure ^nn++++=treasure
would ^md+prd+++=would
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
almost ^rb+hdg+++=almost
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
noticed ^vbd+vprv++xvbnx+=noticed
a ^at++++=a
man ^nn++++=man
standing ^vwbg+++xvbg+=standing
beneath ^in+pl+++=beneath
the ^ati++++=the
awning ^nn++++=awning
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
apothecary ^nn+nom+++=apothecary.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
dark ^jj+atrb+++=dark
green ^nn++++=green
coat ^nn++++=coat
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
no ^at++++=no
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
snow ^nn++++=snow
had ^vbd+hvd+aux++=had
settled ^vprf+++xvbnx+=settled
in ^in++++=in
his ^pp$+pp3+++=his
black ^jj+atrb+++=black
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
looking ^vbg+++xvbgx+=looking
directly ^rb++++=directly
