# ^zz++++=#
The ^ati++++=The
the ^ati++++=the
workbench ^nn++++=workbench
hung ^vbd+++xvbn+=hung
a ^at++++=a
framed ^jj+atrb++xvbn+=framed
photograph ^nn++++=photograph
of ^in++++=of
his ^pp$+pp3+++=his
father ^nn++++=father,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
opened ^vprf+++xvbnx+=opened
the ^ati++++=the
shop ^nn++++=shop
fifty ^cd++++=fifty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
years ^nns++++=years
earlier ^jjr++++=earlier.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
Vale ^npl++++=Vale
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
picture ^nn++++=picture
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand
resting ^vwbg+++xvbg+=resting
on ^in++++=on
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
was ^vbd+bedz+vrb++=was
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
thin ^jj++++=thin
and ^cc+phrs+++=and
solemn ^jj++++=solemn,
, ^zz++++=EXTRAWORD
already ^rb++++=already
wearing ^vbg+++xvbg+=wearing
the ^ati++++=the
magnifying ^jj+atrb++xvbg+=magnifying
lens ^nn++++=lens
over ^in++++=over
one ^cd1++++=one
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
clock ^nn++++=clock
is ^vbz+bez+vrb++=is
a ^at++++=a
promise ^nn++++=promise,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
father ^npt++++=father
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
promises ^nns++++=promises
that ^tht+ncmp+++=that
one ^cd1++++=one
moment ^nn++++=moment
will ^md+prd+++=will
follow ^vb+vprv+++=follow
another ^dt++++=another."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
believed ^vprf+++xvbnx+=believed
him ^pp3o+pp3+++=him
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
less ^rbr++++=less
certain ^jj+pred+++=certain
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
At ^rb++++=At
sixty ^cd++++=sixty-seven,
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
lived ^vbd+++xvbnx+=lived
alone ^rb++++=alone
in ^in++++=in
the ^ati++++=the
rooms ^nns++++=rooms
above ^in+pl+++=above
the ^ati++++=the
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
for ^in++++=for
eleven ^cd++++=eleven
years ^nns++++=years.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
Anna ^np++++=Anna,
, ^zz++++=EXTRAWORD
lived ^j+++xvbn+=lived
in ^in++++=in
a ^at++++=a
city ^nn++++=city
by ^in++++=by
the ^ati++++=the
sea ^nn++++=sea
and ^cc++++=and
telephoned ^vbd+vpub++xvbn+=telephoned
every ^at++++=every
Sunday ^nr++++=Sunday,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
their ^pp$+pp3+++=their
conversations ^nns+nom+++=conversations
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
polite ^jj+atrb+++=polite
structures ^nns++++=structures
with ^in++++=with
nothing ^pn++++=nothing
inside ^rp+pl+++=inside
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
is ^vbz+bez+aux++=is
business ^nns+nom+++=business?
? ^zz++++=EXTRAWORD
Quiet ^nn++++=Quiet.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
feeling ^nvbg+++xvbg+=feeling?
? ^zz++++=EXTRAWORD
Fine ^jj++++=Fine.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
should ^md+nec+++=should
visit ^vb++++=visit.
. ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
of ^in++++=of
them ^pp3o+pp3+++=them
mentioned ^vbd+vpub++xvbn+=mentioned
the ^ati++++=the
last ^jj+atrb+++=last
time ^nn++++=time
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
visited ^vprf+++xvbnx+=visited
or ^cc++++=or
the ^ati++++=the
argument ^nn+nom+++=argument
that ^tht+vcmp+subj++=that
had ^vbd+hvd+aux++=had
ended ^vprf+++xvbnx+=ended
with ^in++++=with
her ^pp$+pp3+++=her
standing ^vbg+++xvbg+=standing
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway,
, ^zz++++=EXTRAWORD
tears ^nns++++=tears
on ^rp++++=on
her ^pp3o+pp3+++=her
face ^nn++++=face,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
Elias ^np+++??+=Elias
held ^vbd+vprv+tht0+xvbn+=held
his ^pp$+pp3+++=his
silence ^nn+nom+++=silence
like ^in++++=like
a ^at++++=a
shield ^nn++++=shield.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
wet ^jj+atrb+++=wet
Tuesday ^nr++++=Tuesday
in ^in++++=in
November ^nr+nom+++=November,
, ^zz++++=EXTRAWORD
a ^at++++=a
girl ^nn++++=girl
entered ^vbd+++xvbn+=entered
the ^ati++++=the
shop ^nn++++=shop
carrying ^vwbg+++xvbg+=carrying
a ^at++++=a
clock ^nn++++=clock
wrapped ^vbd+++xvbn+=wrapped
in ^in++++=in
a ^at++++=a
red ^jj+atrb+++=red
scarf ^nn++++=scarf.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
thirteen ^cd++++=thirteen.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
shone ^vbd+++xvbn+=shone
on ^rp++++=on
her ^pp3o+pp3+++=her
dark ^jj+atrb+++=dark
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
yellow ^jj+atrb+++=yellow
coat ^nn++++=coat
was ^vbd+bedz+vrb++=was
too ^ql++++=too
large ^jj++++=large
for ^in++++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
bundle ^nn++++=bundle
on ^in++++=on
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
counter ^nn++++=counter
with ^in++++=with
great ^jj+atrb+++=great
care ^nn++++=care.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^nn++++=need
this ^dt+dem+++=this
repaired ^jj+++xvbn+=repaired,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
unwrapped ^vbd+++xvbn+=unwrapped
the ^ati++++=the
scarf ^nn++++=scarf.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
silver ^nn++++=silver
pocket ^nn++++=pocket
watch ^nn++++=watch,
, ^zz++++=EXTRAWORD
tarnished ^j+++xvbn+=tarnished
almost ^rb+hdg+++=almost
black ^jj++++=black.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
maker ^nn++++=maker's
's ^$++++=EXTRAWORD
name ^nn++++=name
on ^in++++=on
the ^ati++++=the
face ^nn++++=face,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
twelve ^cd++++=twelve
narrow ^jj+atrb+++=narrow
hands ^nns++++=hands
pointing ^vwbg+++xvbg+=pointing
toward ^in++++=toward
twelve ^cd++++=twelve
blank ^jj+atrb+++=blank
spaces ^nns++++=spaces
where ^wrb+who+++=where
the ^ati++++=the
numbers ^nns+nom+++=numbers
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
frowned ^vbd+++xvbnx+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="Unusual,"
unusual ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
fix ^vb++++=fix
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everything
everything ^pn++++=EXTRAWORD
can ^md+pos+++=can
be ^vb+be+aux++=be
fixed ^vpsv++agls+xvbnx+=fixed
if ^cs+cnd+++=if
the ^ati++++=the
necessary ^jj+atrb+++=necessary
pieces ^nns++++=pieces
still ^rb++++=still
exist ^vb++++=exist."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
sounds ^vbz++++=sounds
like ^in++++=like
a ^at++++=a
yes ^uh++++=yes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
sounds ^nns++++=sounds
like ^in++++=like
an ^at++++=an
honest ^jj+atrb+++=honest
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
leaned ^vbd+++xvbn+=leaned
across ^in+pl+++=across
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
gray ^np++++=gray
and ^cc++++=and
steady ^jj++++=steady.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
my ^pp$+pp1+++=my
grandfather ^nn+nom+++=grandfather.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
stopped ^vbd+++xvbn+=stopped
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
lifted ^vbd+++xvbn+=lifted
the ^ati++++=the
watch ^vb++++=watch
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
back ^nn++++=back.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
of ^in++++=of
the ^ati++++=the
familiar ^jj+atrb+++=familiar
arrangement ^nn+nom+++=arrangement
of ^in++++=of
wheels ^nns++++=wheels
and ^cc++++=and
springs ^nns++++=springs,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
a ^at++++=a
circle ^nn++++=circle
of ^in++++=of
blue ^jj+atrb+++=blue
metal ^nn++++=metal
surrounding ^vwbg+++xvbg+=surrounding
a ^at++++=a
tiny ^jj+atrb+++=tiny
glass ^nn++++=glass
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
the ^ati++++=the
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
something ^pn++++=something
golden ^jj++++=golden
flickered ^jj+++xvbn+=flickered.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
lowered ^vbd+++xvbn+=lowered
the ^ati++++=the
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
your ^pp$+pp2+++=your
grandfather ^nn+nom+++=grandfather
get ^vb++++=get
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
made ^vbd+++xvbnx+=made
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
he ^pp3a+pp3+++=he
a ^at++++=a
clockmaker ^jjr++++=clockmaker?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sometimes."
sometimes ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
tapped ^vwbn+++xvbn+=tapped
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
Elias ^np+++??+=Elias,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wall ^nn++++=wall
clocks ^nns++++=clocks
ticked ^vbd+++xvbn+=ticked
nervously ^rb++++=nervously.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
your ^pp$+pp2+++=your
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="June."
june ^nr++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
your ^pp$+pp2+++=your
grandfather ^nn+nom+++=grandfather?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Orin."
orin ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
the ^ati++++=the
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
Orin ^np+++??+=Orin
Bell ^nn++++=Bell,
, ^zz++++=EXTRAWORD
a ^at++++=a
clockmaker ^jjr++++=clockmaker
whose ^whp+who+++=whose
workshop ^nn++++=workshop
stood ^vbd+++xvbn+=stood
near ^in+pl+++=near
the ^ati++++=the
railway ^nn++++=railway
station ^nn+nom+++=station.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
Vale ^npl++++=Vale
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
him ^pp3o+pp3+++=him
a ^at++++=a
genius ^nn++++=genius,
, ^zz++++=EXTRAWORD
a ^at++++=a
fraud ^nn++++=fraud,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
madman ^nn++++=madman,
, ^zz++++=EXTRAWORD
depending ^vbg+++xvbg+=depending
on ^in++++=on
the ^ati++++=the
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Orin ^np+++??+=Orin
claimed ^vbd+vpub+tht0+xvbn+=claimed
ordinary ^jj+atrb+++=ordinary
clocks ^nns++++=clocks
did ^vbd+dod+aux++=did
not ^xnot++not++=not
measure ^vb++++=measure
time ^nn++++=time
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
measured ^vbd+++xvbnx+=measured
only ^rb+down+++=only
motion ^nn++++=motion:
: ^zz++++=EXTRAWORD
the ^ati++++=the
swing ^nn++++=swing
of ^in++++=of
a ^at++++=a
pendulum ^nn++++=pendulum,
, ^zz++++=EXTRAWORD
the ^ati++++=the
release ^nn++++=release
of ^in++++=of
a ^at++++=a
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
the ^ati++++=the
vibration ^nn+nom+++=vibration
of ^in++++=of
a ^at++++=a
crystal ^nn++++=crystal.
. ^zz++++=EXTRAWORD
True ^jj+atrb+++=True
time ^nn++++=time,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
substance ^nn+nom+++=substance.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
gathered ^vbd+++xvbn+=gathered
in ^in++++=in
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
clung ^j+++xvbn+=clung
to ^in++++=to
objects ^nns++++=objects,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
settled ^vpsv++agls+xvbn+=settled
into ^in++++=into
human ^jj+atrb+++=human
beings ^nns++++=beings
like ^in++++=like
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
workshop ^nn++++=workshop
had ^vbd+hvd+aux++=had
burned ^vprf+++xvbnx+=burned
down ^rp++++=down
forty ^cd++++=forty
years ^nns++++=years
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
No ^at++++=No
body ^nn++++=body
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
found ^vpsv++agls+xvbnx+=found.
. ^zz++++=EXTRAWORD
" ^zz++++="Orin
orin ^nn+++??+=EXTRAWORD
Bell ^nn++++=Bell?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
June ^nr++++=June
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
impossible ^jj++++=impossible."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
you ^pp2+pp2+++=you
would ^md+prd+++=would
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
looked ^vbd+++xvbn+=looked
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
golden ^jj+atrb+++=golden
flicker ^nn++++=flicker
inside ^in+pl+++=inside
the ^ati++++=the
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
exactly ^rb++++=exactly
is ^vbz+bez+vrb++=is
wrong ^jj+pred+++=wrong
with ^in++++=with
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
lost ^vbd+++xvbn+=lost
an ^at++++=an
hour ^nn++++=hour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Clocks
clocks ^nns++++=EXTRAWORD
gain ^nn++++=gain
time ^nn++++=time
or ^cc++++=or
lose ^vb++++=lose
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
that ^dt+dem+++=that
way ^nn++++=way."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
June ^nr++++=June
pointed ^vbd+++xvbn+=pointed
to ^in++++=to
the ^ati++++=the
glass ^nn++++=glass
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
should ^md+nec+++=should
be ^vb+be+vrb++=be
twelve ^cd++++=twelve
lights ^nns++++=lights.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
eleven ^cd++++=eleven."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
brought ^vbd+++xvbn+=brought
the ^ati++++=the
magnifying ^jj+atrb++xvbg+=magnifying
lens ^nn++++=lens
to ^in++++=to
his ^pp$+pp3+++=his
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
only ^rb+down+++=only
the ^ati++++=the
golden ^jj+atrb+++=golden
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
it ^pp3+it+++=it
shifted ^vbd+++xvbn+=shifted,
, ^zz++++=EXTRAWORD
separating ^vbg+++xvbg+=separating
into ^in++++=into
tiny ^jj+atrb+++=tiny
sparks ^nns++++=sparks.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
counted ^vbd+++xvbnx+=counted
them ^pp3o+pp3+++=them
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Eleven ^cd++++=Eleven.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happens ^vbz+vsua+++=happens
when ^wrb+who+whcl++=when
the ^ati++++=the
last ^rb++++=last
light ^jj++++=light
goes ^vbz++++=goes
out ^rp+pl+++=out?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
grandfather ^nn+nom+++=grandfather
dies ^vbz++++=dies."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
shop ^nn++++=shop
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
fall ^vbi++++=fall
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
no ^at++++=no
clock ^nn++++=clock
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
carefully ^rb++++=carefully
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
the ^ati++++=the
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
need ^vb++++=need
a ^at++++=a
doctor ^nn++++=doctor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Doctors ^nns++++=Doctors
can ^md+pos+++=can
keep ^vb++++=keep
his ^pp$+pp3+++=his
heart ^nn++++=heart
beating ^vwbg+++xvbg+=beating,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
June ^nr++++=June
took ^vbd+++xvbn+=took
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
piece ^nn++++=piece
of ^in++++=of
paper ^nn++++=paper
