The ^ati++++=The
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
repaired ^vprf+++xvbnx+=repaired
watches ^vbz++++=watches,
, ^zz++++=EXTRAWORD
carriage ^nn+nom+++=carriage
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
kitchen ^nn++++=kitchen
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
music ^nn++++=music
boxes ^nns++++=boxes,
, ^zz++++=EXTRAWORD
mechanical ^jj+atrb+++=mechanical
birds ^nns++++=birds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
a ^at++++=a
silver ^nn++++=silver
crab ^nn++++=crab
whose ^whp+rel+obj++=whose
claws ^nns++++=claws
opened ^vbd+++xvbn+=opened
every ^at++++=every
midnight ^nn++++=midnight
to ^to++++=to
reveal ^vbi+vprv+++=reveal
a ^at++++=a
portrait ^nn++++=portrait
of ^in++++=of
an ^at++++=an
Italian ^jj+atrb+++=Italian
countess ^nns+nom+++=countess.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
corrected ^vprf+++xvbnx+=corrected
minutes ^nns++++=minutes
lost ^vbd+++xvbn+=lost
at ^rb++++=at
sea ^nn++++=sea
and ^cc++++=and
hours ^nns++++=hours
gained ^vbd+++xvbn+=gained
in ^in++++=in
tropical ^jj+atrb+++=tropical
heat ^nn++++=heat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
restored ^vprf+++xvbnx+=restored
a ^at++++=a
pocket ^nn++++=pocket
watch ^vb++++=watch
flattened ^vbd+++xvbn+=flattened
beneath ^in+pl+++=beneath
a ^at++++=a
carriage ^nn+nom+++=carriage
wheel ^nn++++=wheel
and ^cc++++=and
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
tick ^nn+++??+=tick
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
never ^rb++++=never
entirely ^rb+amp+++=entirely
round ^in++++=round
afterward ^rb++++=afterward.
. ^zz++++=EXTRAWORD
People ^nns++++=People
trusted ^vbd+++xvbn+=trusted
Elias ^np+++??+=Elias
with ^in++++=with
time ^nn++++=time.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
brought ^vbd+++xvbnx+=brought
it ^pp3+it+++=it
to ^in++++=to
him ^pp3o+pp3+++=him
in ^in++++=in
velvet ^nn++++=velvet
cases ^nns++++=cases,
, ^zz++++=EXTRAWORD
wrapped ^j+++xvbn+=wrapped
in ^in++++=in
handkerchiefs ^nns+++??+=handkerchiefs,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
loose ^jj++++=loose
in ^in++++=in
their ^pp$+pp3+++=their
pockets ^nns++++=pockets
among ^in++++=among
coins ^nns++++=coins
and ^cc++++=and
crumbs ^nns++++=crumbs.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
apologized ^vbd+++xvbnx+=apologized
when ^wrb+who+++=when
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
smiled ^vbd+++xvbnx+=smiled
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
clock ^nn++++=clock
in ^in++++=in
the ^ati++++=the
shop ^nn++++=shop
that ^tht+rel+obj++=that
Elias ^np+++??+=Elias
never ^rb++++=never
repaired ^vbd+++xvbn+=repaired.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
hung ^vbd+++xvbn+=hung
alone ^rb++++=alone
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
workbench ^nn+++??+=workbench.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
face ^nn++++=face
was ^vbd+bedz+vrb++=was
plain ^nn++++=plain
white ^jj++++=white,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
hands ^nns++++=hands
black ^jj++++=black,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
case ^nn++++=case
made ^vbd+++xvbn+=made
of ^in++++=of
dark ^jj+atrb+++=dark
cherrywood ^nn++++=cherrywood.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
at ^rb++++=at
eleven ^cd++++=eleven
minutes ^nns++++=minutes
past ^jjb++++=past
four ^cd++++=four.
. ^zz++++=EXTRAWORD
Visitors ^nns++++=Visitors
sometimes ^rb++++=sometimes
pointed ^vbd+++xvbn+=pointed
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
one ^cd1++++=one's
's ^vbz+bez+aux++0=EXTRAWORD
broken ^vpsv++agls+xvbnx+=broken,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
one ^cd1++++=one
is ^vbz+bez+aux++=is
finished ^vpsv++agls+xvbnx+=finished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
customers ^nns+nom+++=customers
assumed ^vwbn+vprv+tht0+xvbn+=assumed
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
a ^at++++=a
clockmaker ^jjr+atrb+++=clockmaker's
's ^vbz+bez+vrb++0=EXTRAWORD
joke ^nn++++=joke.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
the ^ati++++=the
flower ^nn++++=flower
seller ^nn++++=seller
across ^in+pl+++=across
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
understood ^vpbn+vprv++xvbn+=understood
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
had ^vbd+hvd+aux++=had
belonged ^vprf+++xvbnx+=belonged
to ^in++++=to
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
Anwen ^np+++??+=Anwen.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
on ^in++++=on
the ^ati++++=the
afternoon ^nn++++=afternoon
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
fourteen ^cd++++=fourteen
years ^nns++++=years
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
foggy ^nn+++??+=foggy
Tuesday ^nr++++=Tuesday
in ^in++++=in
November ^nr+nom+++=November,
, ^zz++++=EXTRAWORD
a ^at++++=a
girl ^nn++++=girl
entered ^vbd+++xvbn+=entered
the ^ati++++=the
shop ^nn++++=shop
carrying ^vwbg+++xvbg+=carrying
a ^at++++=a
blue ^jj+atrb+++=blue
suitcase ^nn++++=suitcase.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
above ^jjb++++=above
the ^ati++++=the
door ^nn++++=door
gave ^vbd+++xvbn+=gave
a ^at++++=a
tired ^jj+atrb++xvbn+=tired
jingle ^nn++++=jingle.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
looked ^vbd+++xvbn+=looked
up ^rp++++=up
from ^in++++=from
a ^at++++=a
pocket ^nn++++=pocket
watch ^nn++++=watch
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
narrow ^jj+atrb+++=narrow
face ^nn++++=face
beneath ^in+pl+++=beneath
a ^at++++=a
red ^jj+atrb+++=red
wool ^nn++++=wool
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
her ^pp3o+pp3+++=her
expression ^nn++++=expression
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
someone ^pn++++=someone
much ^ap++++=much
older ^jjr++++=older.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
glistened ^vbd+++xvbn+=glistened
on ^rp++++=on
her ^pp3o+pp3+++=her
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
boots ^nns++++=boots
were ^vbd+bed+vrb++=were
muddy ^jj+pred+++=muddy.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
the ^ati++++=the
clockmaker ^jjr++++=clockmaker?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
when ^wrb+who+++=when
business ^nns+nom+++=business
is ^vbz+bez+vrb++=is
good ^jj+pred+++=good."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
good ^jj++++=good?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
examined ^vwbn+++xvbn+=examined
the ^ati++++=the
empty ^jj+atrb+++=empty
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
improve ^vb++++=improve."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
placed ^vwbn+++xvbn+=placed
the ^ati++++=the
suitcase ^nn++++=suitcase
on ^in++++=on
his ^pp$+pp3+++=his
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
small ^jj+pred+++=small,
, ^zz++++=EXTRAWORD
battered ^j+++xvbn+=battered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fastened ^vpsv++agls+xvbn+=fastened
with ^in++++=with
two ^cd++++=two
brass ^nn++++=brass
clasps ^nns+++??+=clasps.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^nn++++=need
you ^pp2+pp2+++=you
to ^to++++=to
fix ^vbi++++=fix
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Open
open ^jj++++=EXTRAWORD
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
hesitated ^vbd+++xvbnx+=hesitated.
. ^zz++++=EXTRAWORD
" ^zz++++="Before
before ^cs+sub+++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
promise ^vb+vpub+++=promise
not ^xnot++not++=not
to ^to++++=to
throw ^vbi++++=throw
me ^pp1o+pp1+++=me
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
screwdriver ^nn+nom+++=screwdriver.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
never ^rb++splt++=never
thrown ^vprf+++xvbnx+=thrown
anyone ^pn++++=anyone
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Frequently."
frequently ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
opened ^vbd+++xvbn+=opened
the ^ati++++=the
suitcase ^nn++++=suitcase.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
a ^at++++=a
clock ^nn++++=clock
unlike ^in++++=unlike
any ^dti++++=any
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
no ^at++++=no
face ^nn++++=face,
, ^zz++++=EXTRAWORD
no ^at++++=no
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
numbers ^nns+nom+++=numbers.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
mechanism ^nn+nom+++=mechanism
was ^vbd+bedz+aux++=was
enclosed ^vpsv++agls+xvbnx+=enclosed
in ^in++++=in
a ^at++++=a
cage ^nn++++=cage
of ^in++++=of
blackened ^jj+atrb+++=blackened
silver ^nn++++=silver,
, ^zz++++=EXTRAWORD
through ^in++++=through
which ^whp+rel+pied++=which
hundreds ^cds++++=hundreds
of ^in++++=of
tiny ^jj+atrb+++=tiny
gears ^nns++++=gears
could ^md+pos+++=could
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
were ^vbd+bed+vrb++=were
no ^at++++=no
larger ^nn++++=larger
than ^in++++=than
grains ^nns++++=grains
of ^in++++=of
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
A ^at++++=A
key ^nn++++=key
protruded ^vbd+++xvbn+=protruded
from ^in++++=from
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
shaped ^j+++xvbn+=shaped
like ^in++++=like
a ^at++++=a
feather ^nn++++=feather.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
mechanism ^nn+nom+++=mechanism
was ^vbd+bedz+vrb++=was
a ^at++++=a
glass ^nn++++=glass
sphere ^nn++++=sphere
filled ^vbd+++xvbn+=filled
with ^in++++=with
pale ^nn++++=pale
blue ^jj++++=blue
light ^jj++++=light.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
leaned ^vbd+++xvbn+=leaned
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
light ^nn++++=light
inside ^jjb++++=inside
the ^ati++++=the
sphere ^nn++++=sphere
flickered ^vbd+++xvbn+=flickered.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
distant ^jj+atrb+++=distant
crash ^nn++++=crash
of ^in++++=of
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
shop ^nn++++=shop
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
find ^vb+vprv+tht0++=find
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
father ^nn++++=father's."
's." ^nn+++??+=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
where ^wrb+who+++=where
did ^vbd+dod+vrb++=did
he ^pp3a+pp3+++=he
find ^vb+vprv+tht0++=find
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
never ^rb++++=never
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
reached ^vbd+++xvbn+=reached
toward ^in++++=toward
the ^ati++++=the
mechanism ^nn+nom+++=mechanism
but ^cc++++=but
stopped ^vpsv++agls+xvbn+=stopped
before ^in++++=before
touching ^xvbg+++xvbg+=touching
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
clock ^nn++++=clock
had ^vb+hv+vrb++=had
a ^at++++=a
rhythm ^nn++++=rhythm,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
broken ^jj+++xvbn+=broken.
. ^zz++++=EXTRAWORD
A ^at++++=A
skilled ^jj++++=skilled
repairer ^jjr++++=repairer
could ^md+pos+++=could
feel ^vb+vprv+++=feel
it ^pp3+it+++=it
through ^in++++=through
the ^ati++++=the
case ^nn++++=case:
: ^zz++++=EXTRAWORD
the ^ati++++=the
faint ^jj+atrb+++=faint
pressure ^nn++++=pressure
of ^in++++=of
a ^at++++=a
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
the ^ati++++=the
reluctance ^nn+nom+++=reluctance
of ^in++++=of
a ^at++++=a
bent ^jj+atrb++xvbn+=bent
tooth ^nn++++=tooth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ghost ^nn++++=ghost
of ^in++++=of
motion ^nn++++=motion
waiting ^vb+++xvbg+=waiting
to ^to+vcmp+++=to
begin ^vbi++++=begin.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
clock ^nn++++=clock
felt ^vbd+vprv++xvbn+=felt
cold ^jj++++=cold
enough ^qlp++++=enough
to ^to++++=to
burn ^vbi++++=burn.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it
supposed ^vb++pmd"+xvbn+=supposed
to ^to+vcmp+pmd++=to
do ^vb++++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
gives ^vbz++++=gives
back ^rb+phrv+++=back
lost ^jj+atrb++xvbn+=lost
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
a ^at++++=a
cart ^nn++++=cart
rattled ^vwbn+++xvbn+=rattled
past ^jjb++++=past.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
in ^in++++=in
the ^ati++++=the
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
a ^at++++=a
cuckoo ^nn++++=cuckoo
emerged ^vbd+++xvbn+=emerged,
, ^zz++++=EXTRAWORD
announced ^j+++xvbn+=announced
ten ^cd++++=ten
o'clock ^rb++++=o'clock
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
retreated ^vpsv++agls+xvbn+=retreated
in ^in++++=in
embarrassment ^nn+nom+++=embarrassment.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
closed ^vbd+++xvbn+=closed
the ^ati++++=the
suitcase ^nn++++=suitcase.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
promised ^vbd+vpub++xvbn+=promised
not ^xnot++not++=not
to ^to++++=to
throw ^vbi++++=throw
me ^pp1o+pp1+++=me
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
not ^xnot++not++=not
throwing ^jj+++xvbg+=throwing
you ^pp2+pp2+++=you
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
refusing ^vbg+++xvbgx+=refusing
the ^ati++++=the
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
even ^cs+sub+++=even
looked ^vprf+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
looked ^vprf+++xvbnx+=looked
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
hands ^nns++++=hands
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^npt++++=father
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
the ^ati++++=the
