# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
grandmother ^nn+nom+++=grandmother's
's ^$++++=EXTRAWORD
house ^npl++++=house
had ^vb+hv+vrb++=had
blue ^jj+atrb+++=blue
shutters ^nns+nom+++=shutters,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
would ^md+prd+++=would
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
kitchen ^nn++++=kitchen
window ^nn++++=window
you ^pp2+pp2+++=you
could ^md+pos+++=could
see ^vb+vprv+++=see
a ^at++++=a
hill ^nn++++=hill."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Or ^cc++++=Or:
: ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
bridge ^npl++++=bridge
near ^in+pl+++=near
the ^ati++++=the
eastern ^jj+atrb+++=eastern
mills ^nns++++=mills.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dropped ^vbd+++xvbnx+=dropped
a ^at++++=a
silver ^nn++++=silver
button ^nn++++=button
between ^in++++=between
its ^pp$+it+++=its
boards ^nns++++=boards."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Or ^cc++++=Or:
: ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
pear ^nn++++=pear
tree ^nn++++=tree
grew ^vbd+++xvbn+=grew
somewhere ^rb++++=somewhere
behind ^in+pl+++=behind
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
Church ^npl++++=Church.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
brother ^nn++++=brother
and ^cc++++=and
I ^pp1a+pp1+++=I
carved ^vbd+++xvbnx+=carved
our ^pp$+pp1+++=our
initials ^nns+nom+++=initials
into ^in++++=into
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
listened ^vbd+++xvbn+=listened
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
questions ^nns+nom+++=questions
about ^in++++=about
shadows ^nps++++=shadows,
, ^zz++++=EXTRAWORD
distances ^nns+nom+++=distances,
, ^zz++++=EXTRAWORD
smells ^nns++++=smells,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sounds ^nns++++=sounds.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
his ^pp$+pp3+++=his
maps ^nns++++=maps.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
claimed ^vwbn+vpub+tht0+xvbn+=claimed
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
accurate ^jj+pred+++=accurate.
. ^zz++++=EXTRAWORD
" ^zz++++="Memory
memory ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
poor ^jj+atrb+++=poor
land ^nn++++=land,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
often ^rb++++=often
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Its
its ^pp$+it+++=EXTRAWORD
roads ^nns++++=roads
move ^vb++++=move
overnight ^jjb++++=overnight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
people ^nns++++=people
paid ^vbd+++xvbn+=paid
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
with ^in++++=with
coins ^nns++++=coins
and ^cc++++=and
sometimes ^rb++++=sometimes
with ^in++++=with
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
buttons ^nns++++=buttons,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
left ^vbd+++xvbnx+=left
his ^pp$+pp3+++=his
room ^nn++++=room
comforted ^vwbn+++xvbn+=comforted
by ^in++++=by
the ^ati++++=the
thought ^vb+++xvbn+=thought
that ^tht+vcmp+++=that
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
existed ^vprf+++xvbn+=existed
somewhere ^rb+cnj+++=somewhere,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
only ^rb+down+++=only
in ^in++++=in
ink ^nn++++=ink.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
wet ^jj+atrb+++=wet
November ^nr+nom+++=November
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
a ^at++++=a
girl ^nn++++=girl
came ^vbd+++xvbn+=came
to ^in++++=to
his ^pp$+pp3+++=his
door ^nn++++=door
carrying ^vwbg+++xvbg+=carrying
a ^at++++=a
small ^jj+atrb+++=small
wooden ^jj+atrb+++=wooden
box ^nn++++=box.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
twelve ^cd++++=twelve
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
her ^pp3o+pp3+++=her
steady ^jj+atrb+++=steady
gaze ^nn++++=gaze
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
seem ^vb+seem+++=seem
older ^jjr++++=older.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
shone ^vbd+++xvbn+=shone
on ^rp++++=on
her ^pp3o+pp3+++=her
dark ^jj+atrb+++=dark
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
coat ^nn++++=coat
was ^vbd+bedz+vrb++=was
too ^ql++++=too
large ^jj++++=large
for ^in++++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
sleeve ^nn++++=sleeve
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
repaired ^vpsv++agls+xvbnx+=repaired
with ^in++++=with
green ^jj+atrb+++=green
thread ^nn++++=thread.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
the ^ati++++=the
cartographer ^nn+nom+++=cartographer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
a ^at++++=a
cartographer ^nn+nom+++=cartographer,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in++++=EXTRAWORD
lost ^xvbn+++xvbn+=lost
things ^nns++++=things?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^cs+sub+++=EXTRAWORD
the ^ati++++=the
sign ^nn++++=sign
says ^vbz+vpub+++=says."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
over ^in++++=over
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
at ^in++++=at
the ^ati++++=the
maps ^nns++++=maps
pinned ^vbd+++xvbn+=pinned
to ^in++++=to
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^nn++++=need
you ^pp2+pp2+++=you
to ^to++++=to
find ^vbi+vprv+tht0++=find
my ^pp$+pp1+++=my
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
similar ^jj+atrb+++=similar
requests ^nns++++=requests
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Usually ^rb+cnj+++=Usually,
, ^zz++++=EXTRAWORD
the ^ati++++=the
missing ^jj+atrb++xvbg+=missing
person ^nn++++=person
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
home ^nr++++=home
for ^in++++=for
reasons ^nns++++=reasons
nobody ^pn++++=nobody
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
explain ^vbi+vpub+++=explain
to ^in++++=to
a ^at++++=a
child ^nn++++=child.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
draw ^vb++++=draw
places ^nns++++=places,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
gently ^rb++++=gently.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
people ^nns++++=people."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
mother ^nn++++=mother
is ^vbz+bez+vrb++=is
a ^at++++=a
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
stepped ^vbd+++xvbn+=stepped
inside ^jjb++++=inside
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
stop ^vb++++=stop
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
wooden ^jj+atrb+++=wooden
box ^nn++++=box
on ^in++++=on
his ^pp$+pp3+++=his
desk ^nn++++=desk
and ^cc++++=and
opened ^vbd+++xvbn+=opened
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
seven ^cd++++=seven
objects ^nns++++=objects:
: ^zz++++=EXTRAWORD
a ^at++++=a
brass ^nn++++=brass
key ^jjb++++=key,
, ^zz++++=EXTRAWORD
a ^at++++=a
glass ^nn++++=glass
marble ^nn++++=marble,
, ^zz++++=EXTRAWORD
a ^at++++=a
dry ^jj+atrb+++=dry
sprig ^nn+++??+=sprig
of ^in++++=of
lavender ^nn+nom+++=lavender,
, ^zz++++=EXTRAWORD
a ^at++++=a
red ^jj+atrb+++=red
tram ^nn+++??+=tram
ticket ^nn++++=ticket,
, ^zz++++=EXTRAWORD
a ^at++++=a
white ^jj+atrb+++=white
feather ^nn++++=feather,
, ^zz++++=EXTRAWORD
a ^at++++=a
copper ^nn++++=copper
thimble ^nn+++??+=thimble,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
piece ^nn++++=piece
of ^in++++=of
blue ^jj++++=blue
ceramic ^jj++++=ceramic.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
studied ^vbd+++xvbn+=studied
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
your ^pp$+pp2+++=your
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mara."
mara ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
did ^vbd+dod+vrb++=did
your ^pp$+pp2+++=your
mother ^nn++++=mother
disappear ^vb+seem+++=disappear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Eight
eight ^cd++++=EXTRAWORD
days ^nns++++=days
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
told ^vbd+vpub++xvbn+=told
the ^ati++++=the
constables ^nns++++=constables?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
she ^pp3a+pp3+++=she
probably ^rb++++=probably
left ^jj+++xvbn+=left."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
she ^pp3a+pp3+++=she?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
can ^md+pos+++=can
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be
sure ^jj+pred+++=sure?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
touched ^vbd+++xvbn+=touched
the ^ati++++=the
brass ^nn++++=brass
key ^jjb++++=key.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
took ^vbd+++xvbnx+=took
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
her ^pp$+pp3+++=her
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
her ^pp$+pp3+++=her
money ^nn++++=money,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
even ^rb++++=even
this ^dt+pdem+++=this."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+vrb++=does
it ^pp3+it+++=it
open ^jj++++=open?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
rattled ^vwbn+++xvbn+=rattled
against ^in++++=against
the ^ati++++=the
round ^jj+atrb+++=round
window ^nn++++=window.
. ^zz++++=EXTRAWORD
From ^in++++=From
below ^in+pl+++=below
came ^vbd+++xvbn+=came
the ^ati++++=the
fragrance ^nn+nom+++=fragrance
of ^in++++=of
warm ^jj+atrb+++=warm
sugar ^nn++++=sugar
and ^cc++++=and
yeast ^nn++++=yeast.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
these ^dt+dem+++=these
objects ^nns++++=objects
mean ^jj++++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
in ^in++++=in
her ^pp$+pp3+++=her
coat ^nn++++=coat
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wore ^vbd+++xvbnx+=wore
the ^ati++++=the
coat ^nn++++=coat
the ^ati++++=the
night ^nn++++=night
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
vanished ^vbd+++xvbnx+=vanished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
believe ^vb+vprv+tht0++=believe
they ^pp3a+pp3+++=they
form ^vb++++=form
a ^at++++=a
map ^nn++++=map?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
mother ^nn++++=mother
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
removed ^vwbn+++xvbn+=removed
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
sheet ^nn++++=sheet
of ^in++++=of
paper ^nn++++=paper
from ^in++++=from
the ^ati++++=the
box ^nn++++=box.
. ^zz++++=EXTRAWORD
On ^in++++=On
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
written ^j+++xvbn+=written
in ^in++++=in
hurried ^vbd+++xvbn+=hurried
black ^jj+atrb+++=black
ink ^nn++++=ink,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
eleven ^cd++++=eleven
words ^nns++++=words:
: ^zz++++=EXTRAWORD
_when ^j+++xvbn+=_When
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
lost ^vpsv++agls+xvbnx+=lost,
, ^zz++++=EXTRAWORD
begin ^vb++++=begin
with ^in++++=with
the ^ati++++=the
things ^nns++++=things
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
leave._ ^jj+atrb++??+=leave._
Elias ^np+++??+=Elias
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
sentence ^nn+nom+++=sentence
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
your ^pp$+pp2+++=your
mother ^nn++++=mother
in ^in++++=in
danger ^nn++++=danger?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
weeks ^nns++++=weeks
she ^pp3a+pp3+++=she
checked ^vbd+++xvbnx+=checked
the ^ati++++=the
windows ^nns++++=windows
every ^at++++=every
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
she ^pp3a+pp3+++=she
woke ^vbd+++xvbnx+=woke
me ^pp1o+pp1+++=me
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
could ^md+pos+++=could
hear ^vb+vprv+++=hear
bells ^nns++++=bells."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Could
could ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
her ^pp$+pp3+++=her
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lydia
lydia ^nn+++??+=EXTRAWORD
Venn ^np+++??+=Venn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
name ^nn++++=name
touched ^vbd+++xvbn+=touched
some ^dti++++=some
hidden ^jj+atrb++xvbn+=hidden
wire ^nn++++=wire
in ^in++++=in
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rose ^vbd+++xvbnx+=rose
and ^cc+phrs+++=and
searched ^vbd+++xvbn+=searched
a ^at++++=a
shelf ^nn++++=shelf
crowded ^vbd+++xvbn+=crowded
with ^in++++=with
old ^jj+atrb+++=old
city ^nn++++=city
directories ^nns++++=directories.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
volume ^nn++++=volume
from ^in++++=from
nine ^cd++++=nine
years ^nns++++=years
earlier ^jjr++++=earlier,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Venn ^np+++??+=Venn,
, ^zz++++=EXTRAWORD
Lydia ^np+++??+=Lydia
Conservator ^np+++??+=Conservator,
, ^zz++++=EXTRAWORD
Municipal ^jj+atrb+++=Municipal
Museum ^nn++++=Museum
of ^in++++=of
History ^nn++++=History.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
closed ^vbd+++xvbn+=closed
the ^ati++++=the
book ^nn++++=book.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
mother ^npt++++=mother
worked ^vbd+++xvbn+=worked
at ^rb++++=at
the ^ati++++=the
museum ^nn++++=museum?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Until
until ^in++++=EXTRAWORD
last ^rb++++=last
month ^nn++++=month.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
dismissed ^vbd+++xvbnx+=dismissed
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
she ^pp3a+pp3+++=she
found ^vbd+vprv+tht0+xvbnx+=found
something ^pn++++=something
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
supposed ^vb++pmd"+xvbn+=supposed
to ^to+vcmp+pmd++=to
exist ^vb++++=exist."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+dem+++=That
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
went ^vbd+++xvbn+=went
with ^in++++=with
Mara ^np+++??+=Mara
to ^in++++=to
her ^pp$+pp3+++=her
home ^nr++++=home.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
stood ^vbd+++xvbn+=stood
in ^in++++=in
a ^at++++=a
row ^nn++++=row
of ^in++++=of
leaning ^xvbg+++xvbg+=leaning
houses ^nns++++=houses
near ^in+pl+++=near
the ^ati++++=the
western ^jj+atrb+++=western
canal ^nn++++=canal.
