On ^in++++=On
. ^zz++++=EXTRAWORD
No ^at++++=No
body ^nn++++=body
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
been ^vprf+ben+aux+xvbnx+=been
found ^vpsv++agls+xvbnx+=found.
. ^zz++++=EXTRAWORD
All ^abn++++=All
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
life ^nn++++=life,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
father ^npt++++=father
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken
of ^in++++=of
Nell ^np++++=Nell
with ^in++++=with
the ^ati++++=the
careful ^jj+atrb+++=careful
bitterness ^nns+nom+++=bitterness
of ^in++++=of
someone ^pn++++=someone
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
wound ^nn+++xvbn+=wound
too ^ql++++=too
deep ^jj++++=deep
to ^in++++=to
touch ^nn++++=touch.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
chose ^vbd+++xvbnx+=chose
the ^ati++++=the
light ^nn++++=light
over ^rp++++=over
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
once ^rb+tm+++=once
told ^vbd+vpub++xvbn+=told
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
people ^nns++++=people
love ^nn++++=love
their ^pp$+pp3+++=their
duty ^nn++++=duty
because ^cs+cos+++=because
duty ^nn++++=duty
cannot ^md+pos+not++=cannot
ask ^vb++++=ask
them ^pp3o+pp3+++=them
to ^to++++=to
be ^vbi++vrb++=be
kind ^nn++++=kind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
nine ^cd++++=nine
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
At ^rb++++=At
twenty ^cd++++=twenty-seven,
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
certain ^jj++++=certain
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
meant ^vprf+++xvbnx+=meant
Nell ^np++++=Nell,
, ^zz++++=EXTRAWORD
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
walked ^vbd+++xvbnx+=walked
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
After ^in++++=After
half ^abn++++=half
a ^at++++=a
mile ^nn++++=mile,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
footsteps ^nns++++=footsteps
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Jon ^np+++??+=Jon
Bell ^nn++++=Bell
had ^vbd+hvd+aux++=had
climbed ^vprf+++xvbnx+=climbed
down ^rp++++=down
from ^in++++=from
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
trousers ^nns+nom+++=trousers
were ^vbd+bed+aux++=were
rolled ^vpsv++agls+xvbnx+=rolled
to ^in++++=to
his ^pp$+pp3+++=his
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
coil ^nn++++=coil
of ^in++++=of
rope ^nn++++=rope
hung ^vbd+++xvbn+=hung
over ^in++++=over
one ^cd1++++=one
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
the ^ati++++=the
wrong ^jj+atrb+++=wrong
way ^nn++++=way,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
when ^wrb+who+whcl++=when
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
making ^vbg+++xvbgx+=making
sure ^jj++++=sure
you ^pp2+pp2+++=you
come ^vb++++=come
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
ask ^vb++++=ask
you ^pp2+pp2+++=you
to ^in+strn+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
never ^rb++++=never
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jon ^np+++??+=Jon
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
closest ^jjt+atrb+++=closest
friend ^nn++++=friend
until ^in++++=until
the ^ati++++=the
previous ^jj+atrb+++=previous
autumn ^nn++++=autumn,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
asked ^vbd+vsua+tht0+xvbnx+=asked
her ^pp$+pp3+++=her
to ^to++++=to
leave ^vbi++++=leave
Haven ^nn++++=Haven
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
work ^nn++++=work
repairing ^vwbg+++xvbg+=repairing
wind ^nn++++=wind
turbines ^nns++++=turbines
in ^in++++=in
the ^ati++++=the
north ^np+pl+++=north.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
room ^nn++++=room
for ^in++++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
train ^nn++++=train
leaving ^vwbg+++xvbg+=leaving
Friday ^nr++++=Friday.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
refused ^vprf+++xvbnx+=refused.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
alone ^jj++++=alone
and ^cc+phrs+++=and
returned ^jj+++xvbn+=returned
three ^cd++++=three
months ^nns++++=months
later ^rbr+tm+++=later
with ^in++++=with
a ^at++++=a
scar ^nn++++=scar
across ^in+pl+++=across
one ^cd1++++=one
eyebrow ^nn++++=eyebrow
and ^cc++++=and
no ^at++++=no
explanation ^nn+nom+++=explanation.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
he ^pp3a+pp3+++=he
glanced ^vbd+++xvbnx+=glanced
toward ^in++++=toward
the ^ati++++=the
distant ^jj+atrb+++=distant
lighthouse ^nn++++=lighthouse.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
light ^jj++++=light,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
saw ^vbd+vprv+tht0+xvbn+=saw
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
power ^nn++++=power."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
could ^md+pos+++=could
return ^vb++++=return."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sighed ^vbd+++xvbnx+=sighed.
. ^zz++++=EXTRAWORD
" ^zz++++="Good.
good ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
As ^ql++++=As
long ^rb++++=long
as ^ql++++=as
we ^pp1a+pp1+++=we're
're ^vb+ber+aux++0=EXTRAWORD
being ^vbg+beg++xvbg+=being
sensible ^jj++++=sensible."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
continued ^vbd+++xvbnx+=continued
side ^nn++++=side
by ^in++++=by
side ^nn++++=side.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^npl++++=road
passed ^vbd+++xvbn+=passed
through ^in++++=through
drowned ^vbd+++xvbn+=drowned
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
Stone ^nn++++=Stone
walls ^nns++++=walls
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
beds ^nns++++=beds
of ^in++++=of
kelp ^nn+++??+=kelp.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
remains ^nns++++=remains
of ^in++++=of
cottages ^nns+nom+++=cottages,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
roofs ^nns++++=roofs
gone ^vbd+++xvbn+=gone
and ^cc++++=and
their ^pp$+pp3+++=their
windows ^nns++++=windows
crowded ^vbd+++xvbn+=crowded
with ^in++++=with
tiny ^jj+atrb+++=tiny
shells ^nps++++=shells.
. ^zz++++=EXTRAWORD
In ^in++++=In
one ^cd1++++=one
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
a ^at++++=a
rusted ^jj+atrb++xvbn+=rusted
bicycle ^nn++++=bicycle
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
a ^at++++=a
gate ^nn++++=gate
as ^cs+sub+++=as
though ^cs+sub+++=though
its ^pp$+it+++=its
owner ^nn++++=owner
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
it ^pp3+it+++=it
there ^rn+pl+++=there
yesterday ^nr+tm+++=yesterday.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
had ^vb+hv+aux++=had
not ^xnot++not++=not
preserved ^vbd+++xvbn+=preserved
the ^ati++++=the
past ^nn++++=past.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
transformed ^vprf+++xvbnx+=transformed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
familiar ^jj+atrb+++=familiar
object ^nn++++=object
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
strange ^jj++++=strange.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
miles ^nns++++=miles
from ^in++++=from
Haven ^nn++++=Haven,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
first ^od++++=first
name ^nn++++=name.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
written ^vpsv++agls+xvbnx+=written
across ^in+pl+++=across
the ^ati++++=the
road ^nn++++=road
in ^in++++=in
white ^jj+atrb+++=white
chalk ^nn++++=chalk.
. ^zz++++=EXTRAWORD
Thomas ^np++++=THOMAS
Reed ^nn++++=REED.
. ^zz++++=EXTRAWORD
The ^ati++++=The
letters ^nns+nom+++=letters
were ^vbd+bed+vrb++=were
dry ^jj+pred+++=dry.
. ^zz++++=EXTRAWORD
Jon ^np+++??+=Jon
crouched ^vbd+++xvbn+=crouched
and ^cc+phrs+++=and
touched ^vbd+++xvbn+=touched
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Chalk ^nn++++=Chalk
dust ^nn++++=dust
clung ^vbd+++xvbn+=clung
to ^in++++=to
his ^pp$+pp3+++=his
fingertip ^nn+++??+=fingertip.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
possible ^jj++++=possible,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
Reed ^nn++++=Reed
had ^vbd+hvd+aux++=had
drowned ^vprf+++xvbnx+=drowned
in ^in++++=in
the ^ati++++=the
flood ^nn++++=flood
at ^rb++++=at
the ^ati++++=the
age ^nn++++=age
of ^in++++=of
four ^cd++++=four.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
soon ^rb+tm+++=soon
found ^vbd+vprv++xvbn+=found
another ^ppls++++=another.
. ^zz++++=EXTRAWORD
Clara ^np++++=CLARA
Bell ^nn++++=BELL.
. ^zz++++=EXTRAWORD
Jon ^np+++??+=Jon
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
grandmother ^nn+nom+++=grandmother,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered.
. ^zz++++=EXTRAWORD
Clara ^np++++=Clara
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
swept ^vpsv++agls+xvbnx+=swept
from ^in++++=from
the ^ati++++=the
steps ^nns++++=steps
of ^in++++=of
the ^ati++++=the
schoolhouse ^nn+++??+=schoolhouse
while ^cs+sub+++=while
helping ^vbg+++xvbg+=helping
children ^nns++++=children
into ^in++++=into
a ^at++++=a
rescue ^nn++++=rescue
truck ^nn++++=truck.
. ^zz++++=EXTRAWORD
More ^ql++++=More
names ^nns++++=names
appeared ^vbd+seem++xvbn+=appeared
along ^in++++=along
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
every ^at++++=every
hundred ^cd++++=hundred
yards ^nns++++=yards.
. ^zz++++=EXTRAWORD
All ^abn++++=All
belonged ^jj+++xvbn+=belonged
to ^in++++=to
the ^ati++++=the
dead ^nn++++=dead.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
the ^ati++++=the
flood ^nn++++=flood.
. ^zz++++=EXTRAWORD
