When ^wrb+who+++=When
lighthouse ^nn++++=lighthouse
stood ^vbd+++xvbn+=stood
on ^in++++=on
a ^at++++=a
cliff ^np++++=cliff
above ^jjb++++=above
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
a ^at++++=a
white ^jj+atrb+++=white
tower ^nn++++=tower
weathered ^jj+atrb+++=weathered
gray ^np++++=gray
by ^in++++=by
storms ^nns++++=storms.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
circular ^jj+atrb+++=circular
stairs ^nns++++=stairs
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
oil ^nn++++=oil
and ^cc++++=and
salt ^nn++++=salt.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
reached ^vbd+++xvbn+=reached
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
a ^at++++=a
match ^nn++++=match,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
touched ^vbd+++xvbn+=touched
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
wick ^np++++=wick.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flame ^nn++++=flame
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
adjusted ^vbd+++xvbnx+=adjusted
the ^ati++++=the
brass ^nn++++=brass
housing ^nn++++=housing
until ^cs+sub+++=until
the ^ati++++=the
great ^jj+atrb+++=great
lens ^nn++++=lens
began ^vbd+++xvbn+=began
to ^to++++=to
turn ^vbi++++=turn.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
beam ^nn++++=beam
swept ^vwbn+++xvbn+=swept
across ^in+pl+++=across
Bellweather ^np+nom++??+=Bellweather,
, ^zz++++=EXTRAWORD
over ^in++++=over
rooftops ^nns+++??+=rooftops
and ^cc++++=and
the ^ati++++=the
church ^nn++++=church
spire ^nn++++=spire,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
outward ^jjb++++=outward
across ^in+pl+++=across
miles ^nns++++=miles
of ^in++++=of
empty ^nn++++=empty
seabed ^vbd+++xvbn+=seabed.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
third ^nn++++=third
rotation ^nn+nom+++=rotation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
light ^nn++++=light
found ^vbd+vprv++xvbn+=found
a ^at++++=a
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
railing ^nn+nom+++=railing.
. ^zz++++=EXTRAWORD
A ^at++++=A
road ^nn++++=road
of ^in++++=of
pale ^jj+atrb+++=pale
stones ^nns++++=stones
ran ^vbd+++xvbn+=ran
from ^in++++=from
beneath ^in+pl+++=beneath
the ^ati++++=the
harbor ^nn++++=harbor
toward ^in++++=toward
the ^ati++++=the
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
too ^ql++++=too
straight ^jj++++=straight
to ^to++++=to
be ^vbi++vrb++=be
natural ^jj+pred+++=natural
and ^cc++++=and
too ^rb++++=too
broad ^jj++++=broad
to ^to++++=to
have ^vbi+vbi+aux++=have
been ^vprf+ben+aux+xvbnx+=been
built ^vpsv++agls+xvbnx+=built
for ^in++++=for
ordinary ^jj+atrb+++=ordinary
carts ^nns+++??+=carts.
. ^zz++++=EXTRAWORD
Along ^in++++=Along
its ^pp$+it+++=its
edges ^nns++++=edges
stood ^vbd+++xvbn+=stood
black ^jj+atrb+++=black
pillars ^nns++++=pillars
crusted ^vbd+++xvbn+=crusted
with ^in++++=with
barnacles ^nns+++??+=barnacles.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
them ^pp3o+pp3+++=them
lay ^vbd+++xvbn+=lay
broken ^vbd+++xvbn+=broken
statues ^nns+++??+=statues,
, ^zz++++=EXTRAWORD
arches ^nns++++=arches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
roofs ^nns++++=roofs
of ^in++++=of
drowned ^jj+atrb++xvbn+=drowned
houses ^nns++++=houses.
. ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
built ^vpsv++agls+xvbnx+=built
beside ^in+pl+++=beside
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
built ^vpsv++agls+xvbnx+=built
on ^in++++=on
top ^nn++++=top
of ^in++++=of
a ^at++++=a
city ^nn++++=city.
. ^zz++++=EXTRAWORD
The ^ati++++=The
beam ^nn++++=beam
continued ^vbd+++xvbn+=continued
its ^pp$+it+++=its
sweep ^nn++++=sweep.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
illuminated ^vbd+++xvbn+=illuminated
a ^at++++=a
tall ^jj+atrb+++=tall
gate ^nn++++=gate
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
stood ^vbd+++xvbn+=stood
beneath ^in+pl+++=beneath
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
red ^jj+atrb+++=red
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
breath ^nn++++=breath
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
had ^vbd+hvd+aux++=had
owned ^vprf+++xvbnx+=owned
a ^at++++=a
red ^jj+atrb+++=red
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
time ^nn++++=time
the ^ati++++=the
beam ^nn++++=beam
returned ^vbd+++xvbn+=returned,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gate ^nn++++=gate
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
dawn ^nn++++=dawn,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
packed ^vbd+++xvbnx+=packed
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
a ^at++++=a
flask ^nn++++=flask,
, ^zz++++=EXTRAWORD
spare ^vb++++=spare
lamp ^nn++++=lamp
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
matches ^vbz++++=matches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather's
's ^$++++=EXTRAWORD
brass ^nn++++=brass
compass ^nn++++=compass.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
a ^at++++=a
coil ^nn++++=coil
of ^in++++=of
rope ^nn++++=rope
from ^in++++=from
the ^ati++++=the
storehouse ^nn++++=storehouse
and ^cc++++=and
tied ^vbd+++xvbn+=tied
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
storm ^nn++++=storm
lantern ^nn++++=lantern
to ^in++++=to
her ^pp$+pp3+++=her
belt ^nn++++=belt.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
lighthouse ^nn++++=lighthouse
door ^nn++++=door,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Thorne ^np+++??+=Thorne
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
on ^in++++=on
the ^ati++++=the
step ^nn++++=step.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
year ^nn++++=year
older ^jjr++++=older
than ^in++++=than
Mara ^np+++??+=Mara
and ^cc++++=and
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
most ^ql+emph+++=most
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life
mending ^vwbg+++xvbg+=mending
nets ^nns++++=nets
in ^in++++=in
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
sand ^nn++++=sand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
left ^jj+atrb++xvbn+=left
hand ^nn++++=hand
bore ^vbd+++xvbn+=bore
a ^at++++=a
white ^jj+atrb+++=white
scar ^nn++++=scar
from ^in++++=from
the ^ati++++=the
night ^nn++++=night
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
tried ^vprf+++xvbnx+=tried
to ^to+vcmp+++=to
rescue ^vbi++++=rescue
a ^at++++=a
seal ^nn++++=seal
from ^in++++=from
a ^at++++=a
hook ^nn++++=hook.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
out ^rp+pl+++=out
there ^rn+pl+++=there,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
wearing ^vbg+++xvbgx+=wearing
boots ^nns++++=boots
and ^cc++++=and
carrying ^vbg+++xvbg+=carrying
enough ^qlp++++=enough
bread ^nn++++=bread
for ^in++++=for
two ^cd++++=two
days ^nns++++=days."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
get ^vb++++=get
hungry ^jj++++=hungry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
coming ^vbg+++xvbgx+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mara,
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj+atrb+++=whole
town ^nn++++=town
thinks ^vbz+vprv+tht0++=thinks
the ^ati++++=the
sea ^nn++++=sea
will ^md+prd+++=will
rush ^vb++++=rush
back ^jjb++++=back
any ^dti++++=any
moment ^nn++++=moment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
stay ^vb++++=stay
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
studied ^vbd+++xvbnx+=studied
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
saw ^vbd+vprv++xvbn+=saw
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
gray ^np++++=gray
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
townspeople ^nns++++=townspeople
moved ^vbd+++xvbn+=moved
across ^in+pl+++=across
the ^ati++++=the
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
dragging ^vbg+++xvbg+=dragging
stranded ^jj+atrb+++=stranded
fish ^nns++++=fish
into ^in++++=into
baskets ^nns++++=baskets.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
stone ^nn++++=stone
road ^npl++++=road
disappeared ^vbd+seem++xvbn+=disappeared
into ^in++++=into
mist ^nn++++=mist.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
saw ^vbd+vprv+tht0+xvbnx+=saw
my ^pp$+pp1+++=my
mother ^nn++++=mother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
did ^vbd+dod+aux++=did
not ^xnot++not++=not
laugh ^vb++++=laugh.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
left ^vbd+++xvbnx+=left
before ^cs+sub+++=before
the ^ati++++=the
church ^npl++++=church
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
six ^cd++++=six.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road
was ^vbd+bedz+vrb++=was
slick ^jj+pred+++=slick
with ^in++++=with
weed ^nn++++=weed
but ^cc+cls+++=but
otherwise ^rb+cnj+++=otherwise
perfectly ^rb+amp+++=perfectly
preserved ^vbd+++xvbn+=preserved.
. ^zz++++=EXTRAWORD
Strange ^jj+atrb+++=Strange
carvings ^nns++++=carvings
covered ^vbd+++xvbn+=covered
the ^ati++++=the
pillars ^nns++++=pillars:
: ^zz++++=EXTRAWORD
open ^jj+atrb+++=open
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
crescent ^npl++++=crescent
moons ^nns++++=moons,
, ^zz++++=EXTRAWORD
hands ^nns++++=hands
holding ^vwbg+++xvbg+=holding
flames ^nns++++=flames.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^jj+atrb++xvbn+=drowned
buildings ^nns++++=buildings
grew ^vbd+++xvbn+=grew
taller ^jjr++++=taller
as ^ql++++=as
Mara ^np+++??+=Mara
and ^cc++++=and
Elias ^np+++??+=Elias
walked ^vbd+++xvbn+=walked.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
chimneys ^nns++++=chimneys
and ^cc++++=and
rooftops ^vbz+++??+=rooftops
emerged ^vprf+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
Farther ^rbr++++=Farther
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
whole ^jj+atrb+++=whole
houses ^nns++++=houses
stood ^vbd+++xvbn+=stood
exposed ^vbd+++xvbn+=exposed,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
windows ^nns++++=windows
empty ^jj++++=empty
and ^cc++++=and
their ^pp$+pp3+++=their
doors ^nns++++=doors
furred ^vbd+++xvbn+=furred
with ^in++++=with
moss ^np++++=moss.
. ^zz++++=EXTRAWORD
Crabs ^np+++??+=Crabs
filled ^vbd+++xvbn+=filled
the ^ati++++=the
rooms ^nns++++=rooms.
. ^zz++++=EXTRAWORD
In ^in++++=In
one ^cd1++++=one
house ^nn++++=house,
, ^zz++++=EXTRAWORD
plates ^nns++++=plates
remained ^vbd+++xvbn+=remained
arranged ^vbd+vsua++xvbn+=arranged
on ^in++++=on
a ^at++++=a
table ^nn++++=table.
. ^zz++++=EXTRAWORD
In ^in++++=In
another ^dt++++=another,
, ^zz++++=EXTRAWORD
a ^at++++=a
rusted ^jj+atrb++xvbn+=rusted
cradle ^nn++++=cradle
rested ^vbd+++xvbn+=rested
beside ^in+pl+++=beside
a ^at++++=a
cold ^jj+atrb+++=cold
fireplace ^nn++++=fireplace.
. ^zz++++=EXTRAWORD
A ^at++++=A
schoolroom ^nn++++=schoolroom
held ^vbd+vprv++xvbn+=held
rows ^nns++++=rows
of ^in++++=of
stone ^nn++++=stone
desks ^nns++++=desks,
, ^zz++++=EXTRAWORD
each ^dt++++=each
carved ^jj+++xvbn+=carved
with ^in++++=with
names ^nns++++=names
no ^at++++=no
one ^pn++++=one
in ^in++++=in
Bellweather ^np+nom++??+=Bellweather
could ^md+pos+++=could
read ^vb+vprv++xvbn+=read.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
ran ^vbd+++xvbn+=ran
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
over ^in++++=over
the ^ati++++=the
marks ^nns++++=marks.
. ^zz++++=EXTRAWORD
" ^zz++++="Imagine
imagine ^vb+vprv+++=EXTRAWORD
living ^nvbg+++xvbg+=living
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="People
people ^nns++++=EXTRAWORD
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
compass ^nn++++=compass
needle ^nn++++=needle
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+aux++=had
not ^xnot++not++=not
pointed ^vbd+++xvbn+=pointed
north ^nr+pl+++=north
since ^cs+sub+++=since
they ^pp3a+pp3+++=they
stepped ^vbd+++xvbnx+=stepped
onto ^in++++=onto
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
pointed ^vbd+++xvbn+=pointed
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
toward ^in++++=toward
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
first ^od++++=first
footprints ^nns++++=footprints.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
