On ^in++++=On
It ^pp3+it+++=It
hung ^vbd+++xvbn+=hung
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
in ^in++++=in
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
impossibly ^rb++++=impossibly
large ^jj++++=large,
, ^zz++++=EXTRAWORD
water ^nn++++=water
pouring ^vwbg+++xvbg+=pouring
from ^in++++=from
its ^pp$+it+++=its
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
Barnacles ^np+++??+=Barnacles
armored ^vbd+++xvbn+=armored
its ^pp$+it+++=its
sides ^nns++++=sides.
. ^zz++++=EXTRAWORD
Ropes ^nns++++=Ropes
of ^in++++=of
weed ^nn++++=weed
trailed ^vbd+++xvbn+=trailed
from ^in++++=from
its ^pp$+it+++=its
crown ^nn++++=crown.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
it ^pp3+it+++=it
crashed ^vbd+++xvbn+=crashed
onto ^in++++=onto
the ^ati++++=the
harbor ^nn++++=harbor
stones ^nns++++=stones
with ^in++++=with
a ^at++++=a
sound ^jj++++=sound
that ^dt+pdem+++=that
shook ^vbd+++xvbn+=shook
dust ^nn++++=dust
from ^in++++=from
every ^at++++=every
roof ^nn++++=roof
in ^in++++=in
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
clocks ^nns++++=clocks
in ^in++++=in
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
shop ^nn++++=shop
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
heartbeats ^nns++++=heartbeats,
, ^zz++++=EXTRAWORD
the ^ati++++=the
island ^nn++++=island
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
running ^jj+++xvbg+=running
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
stared ^vbd+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
spinning ^jj+atrb++xvbg+=spinning
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
a ^at++++=a
mistake ^nn++++=mistake?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
off ^rb+phrv+++=off
her ^pp3o+pp3+++=her
spectacles ^nns++++=spectacles.
. ^zz++++=EXTRAWORD
" ^zz++++="Close
close ^jj++++=EXTRAWORD
the ^ati++++=the
shop ^nn++++=shop."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
time ^nn++++=time
they ^pp3a+pp3+++=they
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
harbor ^nn++++=harbor,
, ^zz++++=EXTRAWORD
half ^abn++++=half
the ^ati++++=the
town ^nn++++=town
had ^vbd+hvd+aux++=had
gathered ^vprf+++xvbnx+=gathered
around ^rp++++=around
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Fishermen ^nns++++=Fishermen,
, ^zz++++=EXTRAWORD
bakers ^nns++++=bakers,
, ^zz++++=EXTRAWORD
schoolchildren ^j+++xvbn+=schoolchildren,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
widows ^nns++++=widows
crowded ^vbd+++xvbn+=crowded
the ^ati++++=the
seawall ^nn+++??+=seawall.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
stood ^vbd+++xvbn+=stood
on ^in++++=on
a ^at++++=a
coil ^nn++++=coil
of ^in++++=of
rope ^nn++++=rope,
, ^zz++++=EXTRAWORD
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
restore ^vbi++++=restore
order ^nn++++=order
by ^in++++=by
shouting ^xvbg+++xvbg+=shouting
at ^rb++++=at
everyone ^pn++++=everyone
individually ^rb++++=individually.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
was ^vbd+bedz+vrb++=was
taller ^jjr+pred+++=taller
than ^in++++=than
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Salt ^jj++++=Salt
crusted ^jj+++xvbn+=crusted
its ^pp$+it+++=its
bronze ^jj+atrb+++=bronze
surface ^nn++++=surface,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
words ^nns++++=words
could ^md+pos+++=could
still ^rb++++=still
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
beneath ^in+pl+++=beneath
the ^ati++++=the
corrosion ^nn++++=corrosion.
. ^zz++++=EXTRAWORD
Return ^vb++++=RETURN
What ^wdt+who+whq++=WHAT
Was ^vbd+bedz+aux++=WAS
Borrowed ^vpsv++agls+xvbnx+=BORROWED.
. ^zz++++=EXTRAWORD
" ^zz++++="Borrowed
borrowed ^vpsv++by+xvbn+=EXTRAWORD
by ^in++++=by
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Borrowed
borrowed ^vbd+++xvbn+=EXTRAWORD
from ^in++++=from
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
someone ^pn++++=someone
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
" ^zz++++="Probably
probably ^rb++++=EXTRAWORD
the ^ati++++=the
mainland ^nn++++=mainland,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
old ^jj+atrb+++=old
Nessa ^np+++??+=Nessa
Pike ^nn++++=Pike.
. ^zz++++=EXTRAWORD
" ^zz++++="They've
they ^pp3a+pp3+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
always ^rb++splt++=always
wanted ^vprf+++xvbnx+=wanted
our ^pp$+pp1+++=our
copper ^nn++++=copper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
bronze ^nn++++=bronze,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
thrown ^vprf+++xvbnx+=thrown
the ^ati++++=the
bell ^nn++++=bell
far ^rb+pl+++=far
above ^jjb++++=above
the ^ati++++=the
high ^jj++++=high-tide
- ^zz++++=EXTRAWORD
tide ^vb++++=EXTRAWORD
mark ^vb++++=mark.
. ^zz++++=EXTRAWORD
No ^at++++=No
crane ^nn++++=crane
could ^md+pos+++=could
have ^vb+hv+aux++=have
lifted ^vprf+++xvbnx+=lifted
it ^pp3+it+++=it
so ^ql++++=so
high ^np++++=high.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
harbor ^nn++++=harbor
stones ^nns++++=stones
beneath ^in+pl+++=beneath
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
unbroken ^jj+pred+++=unbroken.
. ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
slipped ^vbd+++xvbn+=slipped
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd
and ^cc++++=and
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
ear ^nn++++=ear
to ^in++++=to
the ^ati++++=the
bronze ^nn++++=bronze.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
seized ^vbd+++xvbn+=seized
his ^pp$+pp3+++=his
collar ^nn++++=collar
and ^cc++++=and
pulled ^jj+++xvbn+=pulled
him ^pp3o+pp3+++=him
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
about ^in++++=about
touching ^xvbg+++xvbg+=touching
things ^nns++++=things
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Keep
keep ^vb++++=EXTRAWORD
away ^rb+phrv+++=away
from ^in"++++=from
the ^ati++++=the
teeth ^nns++++=teeth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
same ^ap++++=same
principle ^nn++++=principle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
whispering ^vbg+++xvbgx+=whispering."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
quieted ^vbd+++xvbn+=quieted.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
climbed ^vbd+++xvbn+=climbed
down ^rp++++=down
from ^in++++=from
the ^ati++++=the
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it
saying ^nvbg+++xvbg+=saying?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
frowned ^vbd+++xvbn+=frowned
and ^cc+phrs+++=and
leaned ^vbd+++xvbn+=leaned
close ^nn++++=close
without ^in++++=without
touching ^nn++++=touching.
. ^zz++++=EXTRAWORD
" ^zz++++="Names."
names ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
nervous ^nn++++=nervous
laugh ^vb++++=laugh
moved ^vbd+++xvbn+=moved
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
names ^nns++++=names?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="People's
people ^nns++++=EXTRAWORD
's ^$++++=EXTRAWORD
names ^nns++++=names."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="Yours."
yours ^pp$$++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Every ^at++++=Every
eye ^nn++++=eye
turned ^vbd+++xvbn+=turned
to ^in++++=to
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
struck ^vprf+++xvbn+=struck
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
clapper ^jjr++++=clapper,
, ^zz++++=EXTRAWORD
tangled ^jj++++=tangled
in ^in++++=in
seaweed ^nn++++=seaweed,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
a ^at++++=a
deep ^jj+atrb+++=deep
note ^nn++++=note
rolled ^vbd+++xvbn+=rolled
over ^in++++=over
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv++xvbn+=felt
it ^pp3+it+++=it
in ^in++++=in
her ^pp$+pp3+++=her
ribs ^nns++++=ribs
and ^cc++++=and
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
shuddered ^vbd+++xvbn+=shuddered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
harbor ^nn++++=harbor
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
impossible ^jj+atrb+++=impossible
instant ^nn+nom+++=instant
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
in ^in++++=in
warm ^jj+atrb+++=warm
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
morning ^nn++++=morning
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold
and ^cc+phrs+++=and
clear ^jj++++=clear.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv+tht0+xvbnx+=saw
a ^at++++=a
red ^jj+atrb+++=red
boat ^nn++++=boat
tied ^vbd+++xvbn+=tied
to ^in++++=to
a ^at++++=a
post ^nn++++=post.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smelled ^vbd+++xvbnx+=smelled
oranges ^nns++++=oranges
and ^cc++++=and
coal ^nn++++=coal
smoke ^nn++++=smoke.
. ^zz++++=EXTRAWORD
A ^at++++=A
young ^jj+atrb+++=young
man ^nn++++=man
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
as ^ql++++=as
he ^pp3a+pp3+++=he
struggled ^vbd+++xvbnx+=struggled
with ^in++++=with
a ^at++++=a
blue ^jj+atrb+++=blue
umbrella ^nn++++=umbrella
turned ^vbd+++xvbn+=turned
inside ^jjb++++=inside
out ^rp+pl+++=out
by ^in++++=by
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
husband ^nn++++=husband
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
for ^in++++=for
sixteen ^cd++++=sixteen
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
reached ^vbd+++xvbn+=reached
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vision ^nn++++=vision
snapped ^vbd+++xvbn+=snapped
shut ^vbd+++xvbn+=shut.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
harbor ^nn++++=harbor
stones ^nns++++=stones
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
kneeling ^vbg+nom++xvbg+=kneeling
beside ^in+pl+++=beside
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Around ^in++++=Around
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
people ^nns++++=people
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out.
