By ^in++++=By
shade ^nn++++=shade,
, ^zz++++=EXTRAWORD
two ^cd++++=two
men ^nns++++=men
in ^in++++=in
white ^jj+atrb+++=white
shirts ^nns++++=shirts
held ^vbd+vprv++xvbn+=held
a ^at++++=a
cardboard ^nn++++=cardboard
sign ^nn++++=sign:
: ^zz++++=EXTRAWORD
American ^jj+atrb+++=AMERICAN
Visa ^nn++++=VISA
Miracle ^nn++++=MIRACLE
Ministry ^nn++++=MINISTRY
No ^at++++=NO
Case ^nn++++=CASE
Too ^ql++++=TOO
Hard ^jj++++=HARD
For ^in++++=FOR
God ^np++++=GOD
Ugonna ^np++++=Ugonna's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
stood ^vbd+++xvbn+=stood
between ^in++++=between
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
in ^in++++=in
a ^at++++=a
pale ^nn++++=pale
green ^nn++++=green
shirt ^nn++++=shirt
and ^cc++++=and
an ^at++++=an
elderly ^jj+atrb+++=elderly
woman ^nn++++=woman
wearing ^vwbg+++xvbg+=wearing
a ^at++++=a
black ^jj+atrb+++=black
head ^jjb+atrb+++=head
tie ^nn++++=tie.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
held ^vbd+vprv++xvbnx+=held
a ^at++++=a
plastic ^nn++++=plastic
file ^nn++++=file
that ^tht+rel+obj++=that
her ^pp3o+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
Emeka ^np+++??+=Emeka,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
arranged ^vprf+++xvbnx+=arranged
for ^in++++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Birth ^nn++++=Birth
certificate ^nn+nom+++=certificate.
. ^zz++++=EXTRAWORD
Marriage ^nn+nom+++=Marriage
certificate ^nn+nom+++=certificate.
. ^zz++++=EXTRAWORD
Newspaper ^nn+nom+++=Newspaper
clippings ^nns+++??+=clippings.
. ^zz++++=EXTRAWORD
Photocopies ^np+++??+=Photocopies
of ^in++++=of
threats ^nns++++=threats.
. ^zz++++=EXTRAWORD
The ^ati++++=The
photograph ^nn++++=photograph
of ^in++++=of
the ^ati++++=the
sitting ^jj+atrb++xvbg+=sitting
room ^nn++++=room
after ^cs+sub+++=after
the ^ati++++=the
men ^nns++++=men
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left.
. ^zz++++=EXTRAWORD
The ^ati++++=The
death ^nn++++=death
certificate ^nn+nom+++=certificate
was ^vbd+bedz+vrb++=was
at ^rb++++=at
the ^ati++++=the
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
inside ^jjb++++=inside
its ^pp$+it+++=its
own ^ap++++=own
clear ^jj+atrb+++=clear
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
not ^xnot++not++=not
looked ^vbd+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
since ^cs+sub+++=since
Emeka ^np+++??+=Emeka
pushed ^vwbn+++xvbn+=pushed
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
file ^nn++++=file.
. ^zz++++=EXTRAWORD
" ^zz++++="Keep
keep ^vb++++=EXTRAWORD
everything ^pn++++=everything
in ^in++++=in
order ^nn++++=order,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+dem+++=EXTRAWORD
people ^nns++++=people
like ^in++++=like
order ^to++++=order."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
behind ^in+pl+++=behind
her ^pp$+pp3+++=her
tapped ^vbd+++xvbn+=tapped
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
his ^pp$+pp3+++=his
brown ^jj+atrb+++=brown
envelope ^nn++++=envelope
against ^in++++=against
his ^pp$+pp3+++=his
thigh ^nn++++=thigh.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
narrow ^jj+atrb+++=narrow
face ^nn++++=face
and ^cc++++=and
a ^at++++=a
collar ^nn++++=collar
so ^rb++++=so
starched ^vbd+++xvbn+=starched
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
soften ^vbi++++=soften
with ^in++++=with
sweat ^nn++++=sweat.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
time ^nn++++=time
the ^ati++++=the
line ^nn++++=line
moved ^vbd+++xvbn+=moved,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cleared ^vbd+++xvbnx+=cleared
his ^pp$+pp3+++=his
throat ^nn++++=throat
before ^in++++=before
stepping ^xvbg+++xvbg+=stepping
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
someone ^pn++++=someone
might ^md+pos+++=might
be ^vb+be+aux++=be
listening ^vbg+++xvbgx+=listening
for ^in++++=for
correct ^jj+atrb+++=correct
behavior ^nn++++=behavior.
. ^zz++++=EXTRAWORD
" ^zz++++="Madam,
madam ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
say ^vb+vpub+tht0++=say
today ^nr+tm+++=today
is ^vbz+bez+vrb++=is
good ^jj+pred+++=good,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
a ^rb++++=a
little ^rb"++++=little.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
visa ^nn++++=visa,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added.
. ^zz++++=EXTRAWORD
" ^zz++++="Somebody
somebody ^pn++++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
Wednesday ^nr++++=Wednesday
is ^vbz+bez+vrb++=is
their ^pp$+pp3+++=their
best ^jjt+atrb+++=best
day ^nn++++=day.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
reject ^vb++++=reject
less ^rbr++++=less
on ^in++++=on
Wednesday ^nr++++=Wednesday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Thursday ^nr++++=Thursday.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
the ^ati++++=the
line ^nn++++=line
since ^in++++=since
Wednesday ^nr++++=Wednesday.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
America ^np++++=America
observed ^vbd+vprv++xvbn+=observed
another ^dt++++=another
calendar ^nn++++=calendar.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
faced ^vbd+++xvbnx+=faced
the ^ati++++=the
gate ^nn++++=gate
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
laughed ^vbd+++xvbn+=laughed
quietly ^rb++++=quietly.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
these ^dt+dem+++=these
stories ^nns++++=stories,
, ^zz++++=EXTRAWORD
abi ^nn+++??+=abi?
? ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
they ^pp3a+pp3+++=they
want ^vb++++=want
to ^to+vcmp+++=to
give ^vbi++++=give
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
give ^vb++++=give
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
they ^pp3a+pp3+++=they
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
Jesus ^np++++=Jesus
Christ ^np++++=Christ
comes ^vbz++++=comes
with ^in++++=with
you ^pp2+pp2+++=you
as ^ql++++=as
sponsor ^vb++++=sponsor,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=will
say ^vb+vpub+++=say
insufficient ^jj+atrb+++=insufficient
ties ^nns++++=ties."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
elderly ^jj+atrb+++=elderly
woman ^nn++++=woman
in ^in++++=in
front ^nn++++=front
looked ^vbd+++xvbn+=looked
over ^rp++++=over
her ^pp3o+pp3+++=her
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
mention ^nn+nom+++=mention
Jesus ^np++++=Jesus
like ^in++++=like
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sorry,
sorry ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mummy ^npt++++=Mummy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
people ^nns++++=people
think ^vb+vprv+tht0++=think
everything ^pn++++=everything
is ^vbz+bez+vrb++=is
joke ^nn++++=joke."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mummy ^npt++++=Mummy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
line ^nn++++=line
shifted ^vbd+++xvbn+=shifted.
. ^zz++++=EXTRAWORD
Shoes ^nns++++=Shoes
scraped ^vbd+++xvbn+=scraped.
. ^zz++++=EXTRAWORD
Folders ^nns+nom++??+=Folders
cracked ^vbd+++xvbn+=cracked
open ^jj++++=open
and ^cc++++=and
shut ^vb+++xvbn+=shut.
. ^zz++++=EXTRAWORD
A ^at++++=A
soldier ^nn++++=soldier
near ^in+pl+++=near
the ^ati++++=the
gate ^nn++++=gate
lifted ^vbd+++xvbn+=lifted
his ^pp$+pp3+++=his
rifle ^nn++++=rifle
strap ^nn++++=strap
from ^in++++=from
where ^wrb+who+++=where
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk
into ^in++++=into
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
dark ^jj+atrb+++=dark
glasses ^nns++++=glasses,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
beneath ^in+pl+++=beneath
a ^at++++=a
canopy ^nn++++=canopy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rifle ^nn++++=rifle
lay ^vbd+++xvbn+=lay
across ^in+pl+++=across
his ^pp$+pp3+++=his
chest ^nn++++=chest
with ^in++++=with
the ^ati++++=the
lazy ^jj+atrb+++=lazy
familiarity ^nn+nom+++=familiarity
of ^in++++=of
something ^pn++++=something
carried ^vbd+++xvbn+=carried
every ^at++++=every
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
men ^nns++++=men.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
four ^cd++++=four.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
four ^cd++++=four
in ^in++++=in
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fixed ^vbd+++xvbnx+=fixed
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
on ^in++++=on
the ^ati++++=the
blue ^jj+atrb+++=blue
basin ^nn++++=basin
of ^in++++=of
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sachets ^nns+++??+=sachets
inside ^jjb++++=inside
it ^pp3+it+++=it
shone ^vbd+++xvbn+=shone
like ^in++++=like
trapped ^vbd+++xvbn+=trapped
fish ^nns++++=fish.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vendor ^nn++++=vendor
split ^vbd+++xvbn+=split
one ^cd1++++=one
open ^nn++++=open
with ^in++++=with
her ^pp$+pp3+++=her
teeth ^nns++++=teeth
and ^cc++++=and
drank ^vbd+++xvbn+=drank,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
throat ^nn++++=throat
moving ^vwbg+++xvbg+=moving
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Ordinary ^jj+atrb+++=Ordinary
things ^nns++++=things
should ^md+nec+++=should
remain ^vb++++=remain
ordinary ^jj++++=ordinary.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water.
. ^zz++++=EXTRAWORD
Dust ^nn++++=Dust.
. ^zz++++=EXTRAWORD
A ^at++++=A
rifle ^nn++++=rifle
strap ^nn++++=strap.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
striking ^vwbg+++xvbg+=striking
a ^at++++=a
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
knock ^vb++++=knock
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
after ^in++++=after
ten ^cd++++=ten
at ^in++++=at
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
knock ^nn++++=knock.
. ^zz++++=EXTRAWORD
A ^at++++=A
pounding ^jj+++xvbg+=pounding
that ^dt+pdem+++=that
shook ^vbd+++xvbn+=shook
the ^ati++++=the
framed ^jj+atrb++xvbn+=framed
photograph ^nn++++=photograph
above ^jjb++++=above
the ^ati++++=the
television ^nn++++=television.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
husband ^nn++++=husband
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
gone ^vpsv++agls+xvbnx+=gone
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
gone ^j+++xvbn+=gone
for ^in++++=for
five ^cd++++=five
days ^nns++++=days,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
newspapers ^nns+nom+++=newspapers
still ^rb+atrb+++=still
printed ^jj+++xvbn+=printed
his ^pp$+pp3+++=his
column ^nn++++=column
and ^cc++++=and
people ^nns++++=people
still ^rb++++=still
telephoned ^vbd+vpub++xvbn+=telephoned
to ^to++++=to
say ^vbi+vpub+tht0++=say
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
brave ^jj+pred+++=brave.
. ^zz++++=EXTRAWORD
The ^ati++++=The
government ^nn+nom+++=government
could ^md+pos+++=could
close ^vb++++=close
a ^at++++=a
newspaper ^nn+nom+++=newspaper
office ^nn++++=office,
, ^zz++++=EXTRAWORD
seize ^vb++++=seize
copies ^nns++++=copies
from ^in++++=from
vendors ^nns++++=vendors,
, ^zz++++=EXTRAWORD
arrest ^nn++++=arrest
the ^ati++++=the
printer ^nn++++=printer,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
words ^nns++++=words
already ^rb++++=already
read ^vb+vprv++xvbn+=read
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
arrested ^vpsv++agls+xvbnx+=arrested.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
friends ^nns++++=friends
said ^vbd+vpub++xvbn+=said
at ^rb++++=at
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
table ^nn++++=table
two ^cd++++=two
weeks ^nns++++=weeks
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
escaped ^vbd+++xvbnx+=escaped.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
it ^pp3+it+++=it
while ^cs+sub+++=while
chewing ^vbg+++xvbg+=chewing
fried ^jj+atrb+++=fried
plantain ^nn+++??+=plantain.
. ^zz++++=EXTRAWORD
Words ^nns++++=Words
already ^rb++++=already
read ^vb+vprv++xvbn+=read
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
arrested ^vpsv++agls+xvbnx+=arrested.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
collected ^vprf+++xvbnx+=collected
the ^ati++++=the
plates ^nns++++=plates
afterward ^rb++++=afterward
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
a ^at++++=a
half ^abn++++=half-moon
- ^zz++++=EXTRAWORD
moon ^np++++=EXTRAWORD
of ^in++++=of
plantain ^nn+++??+=plantain
beneath ^rb++++=beneath
his ^pp$+pp3+++=his
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
embassy ^np++++=embassy
gate ^nn++++=gate
a ^at++++=a
guard ^nn++++=guard
called ^vbd+++xvbn+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="Next
next ^ap++++=EXTRAWORD
five ^cd++++=five,
, ^zz++++=EXTRAWORD
prepare ^vb++++=prepare
your ^pp$+pp2+++=your
appointment ^nn+nom+++=appointment
papers ^nns++++=papers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
counted ^vbd+++xvbn+=counted
people ^nns++++=people
with ^in++++=with
his ^pp$+pp3+++=his
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
among ^in++++=among
the ^ati++++=the
next ^ap++++=next
ten ^cd++++=ten,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Madam,
madam ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
own ^ap++++=own
is ^vbz+bez+vrb++=is
immigrant ^nn+nom+++=immigrant
visa ^nn++++=visa?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Asylum."
asylum ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
lower ^jjr++++=lower
than ^in++++=than
she ^pp3a+pp3+++=she
intended ^vbd+vsua++xvbnx+=intended.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
pity ^nn++++=pity
exactly ^rb++++=exactly.
. ^zz++++=EXTRAWORD
Interest ^nn++++=Interest
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
effort ^nn++++=effort
to ^to+ncmp+++=to
hide ^vbi++++=hide
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh.
oh ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Political ^jj++++=Political?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Sorry.
sorry ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry,
, ^zz++++=EXTRAWORD
madam ^npt++++=madam.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
only ^ap+down+++=only
asked ^jj+++xvbn+=asked
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
say ^vb+vpub+++=say
asylum ^nn++++=asylum
case ^nn++++=case
is ^vbz+bez+vrb++=is
different ^jj+pred+++=different."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
elderly ^jj+atrb+++=elderly
woman ^nn++++=woman
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Face
face ^nn++++=EXTRAWORD
your ^pp$+pp2+++=your
front ^jjb+atrb+++=front,
, ^zz++++=EXTRAWORD
young ^jj+atrb+++=young
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mummy ^npt++++=Mummy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
speak ^vb++++=speak
again ^rb+tm+++=again
for ^in++++=for
several ^ap++++=several
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
them ^pp3o+pp3+++=them
the ^ati++++=the
queue ^nn++++=queue
breathed ^vbd+++xvbn+=breathed
and ^cc+phrs+++=and
complained ^vbd+vpub++xvbn+=complained.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
with ^in++++=with
a ^at++++=a
red ^jj+atrb+++=red
tie ^nn++++=tie
argued ^vwbn+vpub++xvbn+=argued
that ^tht+vcmp+++=that
the ^ati++++=the
embassy ^np++++=embassy
had ^vbd+hvd+aux++=had
reduced ^vprf+++xvbnx+=reduced
the ^ati++++=the
daily ^jj+atrb+++=daily
quota ^nn++++=quota
because ^cs+cos+++=because
Nigerians ^np+++??+=Nigerians
abused ^vwbn+++xvbn+=abused
opportunity ^nn+nom+++=opportunity.
. ^zz++++=EXTRAWORD
A ^at++++=A
student ^nn++++=student
in ^in++++=in
jeans ^nns++++=jeans
said ^vbd+vpub++xvbn+=said
no ^at++++=no,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
because ^cs+cos+++=because
of ^in"++++=of
the ^ati++++=the
bombings ^nns+++??+=bombings
in ^in++++=in
America ^np++++=America.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
else ^rb+cnj+++=else
said ^vbd+vpub++xvbn+=said
an ^at++++=an
official ^jj++++=official
inside ^jjb++++=inside
could ^md+pos+++=could
be ^vb+be+aux++=be
settled ^vpsv++agls+xvbnx+=settled
if ^cs+cnd+++=if
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
correct ^jj+atrb+++=correct
person ^nn++++=person.
. ^zz++++=EXTRAWORD
The ^ati++++=The
photograph ^nn++++=photograph
boy ^nn++++=boy
moved ^vbd+++xvbn+=moved
along ^in++++=along
the ^ati++++=the
line ^nn++++=line
holding ^vwbg+++xvbg+=holding
up ^rp++++=up
samples ^nns++++=samples
of ^in++++=of
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
chins ^nns+++??+=chins,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
backgrounds ^nns++++=backgrounds.
. ^zz++++=EXTRAWORD
" ^zz++++="Correct
correct ^jj+atrb+++=EXTRAWORD
American ^jj+atrb+++=American
visa ^nn++++=visa
picture ^nn++++=picture!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
your ^pp$+pp2+++=your
ear ^nn++++=ear
no ^at++++=no
show ^vb+vprv+++=show,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=will
bounce ^vb++++=bounce
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
beggar ^nn++++=beggar
dragged ^vbd+++xvbn+=dragged
one ^cd1++++=one
stiff ^jj+atrb+++=stiff
leg ^nn++++=leg
through ^in++++=through
the ^ati++++=the
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
extended ^vbd+++xvbnx+=extended
a ^at++++=a
plastic ^nn++++=plastic
