In ^in++++=In
bathed ^j+++xvbn+=bathed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
bore ^j+++xvbn+=bore
his ^pp$+pp3+++=his
blows ^nns++++=blows
and ^cc++++=and
kisses ^nns++++=kisses
with ^in++++=with
equal ^jj+atrb+++=equal
gratitude ^nn++++=gratitude,
, ^zz++++=EXTRAWORD
watched ^j+++xvbn+=watched
his ^pp$+pp3+++=his
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
learned ^vbd+vprv++xvbn+=learned
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
every ^at++++=every
wrinkle ^nn++++=wrinkle
upon ^in++++=upon
his ^pp$+pp3+++=his
small ^jj+atrb+++=small
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
called ^jj+++xvbn+=called
her ^pp3o+pp3+++=her
mother ^npt++++=mother;
; ^zz++++=EXTRAWORD
nevertheless ^rb+cnj+++=nevertheless,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
performed ^vbd+++xvbnx+=performed
all ^abn++++=all
the ^ati++++=the
duties ^nns++++=duties
for ^in++++=for
which ^whp+rel+pied++=which
that ^dt+dem+++=that
name ^nn++++=name
is ^vbz+bez+vrb++=is
the ^ati++++=the
world ^nn++++=world's
's ^vbz+bez+vrb++0=EXTRAWORD
poor ^jj+atrb+++=poor
payment ^nn+nom+++=payment.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
the ^ati++++=the
child ^nn++++=child
was ^vbd+bedz+vrb++=was
dearer ^jjr+pred+++=dearer
to ^in++++=to
her ^pp$+pp3+++=her
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
hers ^pp$$++++=hers.
. ^zz++++=EXTRAWORD
Property ^nn++++=Property
is ^vbz+bez+aux++=is
guarded ^vpsv++by+xvbnx+=guarded
by ^in++++=by
right ^nn++++=right;
; ^zz++++=EXTRAWORD
a ^at++++=a
gift ^nn++++=gift
is ^vbz+bez+aux++=is
guarded ^vpsv++by+xvbnx+=guarded
by ^in++++=by
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
smile ^nn++++=smile
from ^in++++=from
him ^pp3o+pp3+++=him
seemed ^vbd+seem++xvbn+=seemed
lent ^vbd+++xvbn+=lent,
, ^zz++++=EXTRAWORD
every ^at++++=every
embrace ^vb++++=embrace
subject ^nn++++=subject
to ^to++++=to
recall ^vbi+vprv+++=recall.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
her ^pp$+pp3+++=her
affection ^nn+nom+++=affection
had ^vb+hv+vrb++=had
in ^in++++=in
it ^pp3+it+++=it
the ^ati++++=the
humility ^nn+nom+++=humility
of ^in++++=of
worship ^nn+nom+++=worship
and ^cc++++=and
the ^ati++++=the
anxiety ^nn++++=anxiety
of ^in++++=of
theft ^nn++++=theft.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
night ^nn++++=night
in ^in++++=in
the ^ati++++=the
month ^nn++++=month
of ^in++++=of
Sravan ^np+++??+=Sravan,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
rain ^nn++++=rain
descended ^vbd+++xvbn+=descended
without ^in++++=without
interval ^nn+nom+++=interval
and ^cc++++=and
the ^ati++++=the
swollen ^jj+atrb+++=swollen
ponds ^nns++++=ponds
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
their ^pp$+pp3+++=their
banks ^nns++++=banks,
, ^zz++++=EXTRAWORD
Kadambini ^np+++??+=Kadambini
sat ^vbd+++xvbn+=sat
in ^in++++=in
an ^at++++=an
inner ^jjb+atrb+++=inner
room ^nn++++=room
warming ^vwbg+++xvbg+=warming
milk ^nn++++=milk
for ^in++++=for
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
burned ^vbd+++xvbn+=burned
dimly ^rb++++=dimly.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
courtyard ^nn++++=courtyard
came ^vbd+++xvbn+=came
the ^ati++++=the
steady ^jj+atrb+++=steady
fall ^nn++++=fall
of ^in++++=of
water ^nn++++=water
from ^in++++=from
the ^ati++++=the
eaves ^nns++++=eaves,
, ^zz++++=EXTRAWORD
like ^in++++=like
fingers ^nns+nom+++=fingers
drumming ^vwbg+++xvbg+=drumming
upon ^in++++=upon
a ^at++++=a
closed ^jj+atrb++xvbn+=closed
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
she ^pp3a+pp3+++=she
pressed ^vbd+++xvbnx+=pressed
one ^cd1++++=one
hand ^nn++++=hand
upon ^in++++=upon
her ^pp$+pp3+++=her
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
" ^zz++++="Sister,"
sister ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
called ^vbd+++xvbnx+=called
to ^in++++=to
the ^ati++++=the
child ^nn++++=child's
's ^$++++=EXTRAWORD
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
" ^zz++++="bring
bring ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
feel ^vb+vprv+++=feel
" ^zz++++="
The ^ati++++=The
sentence ^nn+nom+++=sentence
did ^vbd+dod+aux++=did
not ^xnot++not++=not
finish ^vb++++=finish.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
widened ^vbd+++xvbn+=widened
as ^cs+sub+++=as
if ^cs+cnd+++=if
an ^at++++=an
invisible ^jj+atrb+++=invisible
darkness ^nns+nom+++=darkness
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
spread ^vpsv++agls+xvbn+=spread
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
extinguished ^vbd+++xvbn+=extinguished,
, ^zz++++=EXTRAWORD
leaves ^nns++++=leaves
the ^ati++++=the
walls ^nns++++=walls
unchanged ^jj++++=unchanged;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
consciousness ^nns+nom+++=consciousness
goes ^vbz++++=goes
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
the ^ati++++=the
letters ^nns+nom+++=letters
of ^in++++=of
the ^ati++++=the
world ^nn++++=world's
's ^$++++=EXTRAWORD
book ^nn++++=book
are ^vb+ber+aux++=are
blotted ^vpsv++agls+xvbnx+=blotted
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Kadambini ^np+++??+=Kadambini
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
household ^nn++++=household
awakened ^vbd+++xvbn+=awakened
to ^in++++=to
confusion ^nn++++=confusion.
. ^zz++++=EXTRAWORD
Women ^nns++++=Women
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
servants ^nns+nom+++=servants
ran ^vbd+++xvbn+=ran
in ^in++++=in
opposite ^jj+atrb+++=opposite
directions ^nns+nom+++=directions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
physician ^nn++++=physician
was ^vbd+bedz+aux++=was
summoned ^vpsv++agls+xvbnx+=summoned
through ^in++++=through
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
her ^pp$+pp3+++=her
pulse ^nn++++=pulse,
, ^zz++++=EXTRAWORD
listened ^j+++xvbn+=listened,
, ^zz++++=EXTRAWORD
waited ^j+++xvbn+=waited,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
head ^nn++++=head
with ^in++++=with
that ^dt+dem+++=that
grave ^jj+atrb+++=grave
economy ^nn++++=economy
by ^in++++=by
which ^whp+rel+pied++=which
learned ^jj+atrb++xvbn+=learned
men ^nns++++=men
conceal ^vb++++=conceal
both ^abx++++=both
certainty ^nn++++=certainty
and ^cc++++=and
doubt ^nn++++=doubt.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
movement ^nn+nom+++=movement
in ^in++++=in
the ^ati++++=the
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
The ^ati++++=The
breath ^nn++++=breath
had ^vbd+hvd+aux++=had
withdrawn ^vprf+++xvbnx+=withdrawn
beyond ^in++++=beyond
detection ^nn+nom+++=detection.
. ^zz++++=EXTRAWORD
Since ^cs+sub+++=Since
there ^rn+pl+++=there
had ^vb+hv+aux++=had
lately ^rb+tm+splt++=lately
been ^vprf+ben+vrb+xvbnx+=been
rumours ^nns++++=rumours
of ^in++++=of
cholera ^nn+++??+=cholera
in ^in++++=in
the ^ati++++=the
neighbourhood ^nn+nom+++=neighbourhood,
, ^zz++++=EXTRAWORD
Saradasankar ^np++++=Saradasankar's
's ^$++++=EXTRAWORD
people ^nns++++=people
were ^vbd+bed+vrb++=were
unwilling ^jj+pred+++=unwilling
to ^to+jcmp+++=to
keep ^vbi++++=keep
the ^ati++++=the
body ^nn++++=body
until ^in++++=until
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
A ^at++++=A
death ^nn++++=death
within ^in++++=within
the ^ati++++=the
zenana ^nn+++??+=zenana
is ^vbz+bez+vrb++=is
sorrow ^nn++++=sorrow;
; ^zz++++=EXTRAWORD
a ^at++++=a
suspicious ^jj+atrb+++=suspicious
death ^nn++++=death
is ^vbz+bez+vrb++=is
also ^rb++++=also
inconvenience ^nn+nom+++=inconvenience.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
Brahmin ^np+++??+=Brahmin
servants ^nns+nom+++=servants
were ^vbd+bed+aux++=were
therefore ^rb+cnj+splt++=therefore
ordered ^vpsv++agls+xvbnx+=ordered
to ^to+vcmp+++=to
carry ^vbi++++=carry
Kadambini ^np+++??+=Kadambini
at ^rb++++=at
once ^rb"+tm+++=once
to ^in++++=to
the ^ati++++=the
burning ^jj+atrb++xvbg+=burning
ground ^nn++++=ground
and ^cc++++=and
complete ^vb++++=complete
the ^ati++++=the
rites ^nns++++=rites
without ^in++++=without
delay ^nn++++=delay.
. ^zz++++=EXTRAWORD
The ^ati++++=The
burning ^jj+atrb++xvbg+=burning
ground ^nn++++=ground
lay ^vbd+++xvbn+=lay
far ^rb+pl+++=far
from ^rb"++++=from
the ^ati++++=the
village ^nn+nom+++=village
beside ^in+pl+++=beside
a ^at++++=a
dried ^jj+atrb++xvbn+=dried
river ^nn++++=river-bed
- ^zz++++=EXTRAWORD
bed ^nn++++=EXTRAWORD
which ^whp+rel+obj++=which
in ^in++++=in
the ^ati++++=the
monsoon ^nn++++=monsoon
became ^vbd+++xvbn+=became
a ^at++++=a
chain ^nn++++=chain
of ^in++++=of
black ^jj+atrb+++=black
pools ^nns++++=pools.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
river ^nn++++=river
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
men ^nns++++=men
still ^rb++++=still
called ^vbd+++xvbn+=called
the ^ati++++=the
place ^nn++++=place
a ^at++++=a
ghat ^nn+++??+=ghat,
, ^zz++++=EXTRAWORD
as ^ql++++=as
men ^nns++++=men
preserve ^vb++++=preserve
the ^ati++++=the
titles ^nns++++=titles
of ^in++++=of
ruined ^jj+atrb++xvbn+=ruined
families ^nns++++=families
after ^cs+sub+++=after
their ^pp$+pp3+++=their
lands ^nns++++=lands
are ^vb+ber+aux++=are
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
A ^at++++=A
great ^jj++++=great
banyan ^jj++++=banyan
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
a ^at++++=a
tank ^nn++++=tank;
; ^zz++++=EXTRAWORD
beyond ^in++++=beyond
it ^pp3+it+++=it
stretched ^vbd+++xvbn+=stretched
wet ^jj+atrb+++=wet
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
low ^jj+atrb+++=low
bushes ^nns++++=bushes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
the ^ati++++=the
place ^nn++++=place
was ^vbd+bedz+vrb++=was
a ^at++++=a
mud ^nn++++=mud
hut ^nn++++=hut
used ^vwbn+++xvbn+=used
by ^in++++=by
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
attended ^vbd+++xvbn+=attended
cremations ^nns+nom+++=cremations.
. ^zz++++=EXTRAWORD
The ^ati++++=The
four ^cd++++=four
men ^nns++++=men
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
the ^ati++++=the
bier ^nn++++=bier
inside ^jjb++++=inside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Wood ^nn++++=Wood
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
promised ^vpsv++agls+xvbnx+=promised
from ^in++++=from
the ^ati++++=the
estate ^nn++++=estate,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
like ^in++++=like
most ^ql+emph+++=most
things ^nns++++=things
promised ^vwbn+++xvbn+=promised
by ^in++++=by
an ^at++++=an
estate ^nn++++=estate,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
not ^xnot++not++=not
come ^vb++++=come.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
of ^in++++=of
the ^ati++++=the
attendants ^nns+nom+++=attendants
remained ^vbd+++xvbn+=remained
with ^in++++=with
the ^ati++++=the
body ^nn++++=body,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
other ^ap++++=other
two ^cd++++=two
went ^vbd+++xvbn+=went
to ^to++++=to
discover ^nn+nom+++=discover
what ^wdt+who+++=what
had ^vbd+hvd+aux++=had
delayed ^vprf+++xvbnx+=delayed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
had ^vbd+hvd+aux++=had
weakened ^vprf+++xvbnx+=weakened
to ^in++++=to
a ^at++++=a
fine ^jj++++=fine,
, ^zz++++=EXTRAWORD
cold ^jj++++=cold
drizzle ^vb++++=drizzle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
in ^in++++=in
the ^ati++++=the
hut ^nn++++=hut
flickered ^vbd+++xvbn+=flickered
twice ^rb++++=twice
and ^cc++++=and
expired ^jj+++xvbn+=expired.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
matches ^vbz++++=matches?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Nitai ^np+++??+=Nitai.
. ^zz++++=EXTRAWORD
Gurucharan ^np+nom++??+=Gurucharan
searched ^vbd+++xvbn+=searched
his ^pp$+pp3+++=his
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
damp ^nn++++=damp."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
relight ^nn+++??+=relight
it ^pp3+it+++=it
from ^in++++=from
your ^pp$+pp2+++=your
pipe ^nn++++=pipe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
tobacco ^nn++++=tobacco
is ^vbz+bez+vrb++=is
damp ^nn++++=damp
also ^rb++++=also."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Both ^abx++++=Both
men ^nns++++=men
sat ^vbd+++xvbn+=sat
in ^in++++=in
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening
to ^in++++=to
frogs ^nns++++=frogs.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
tank ^nn++++=tank
came ^vbd+++xvbn+=came
a ^at++++=a
ceaseless ^jj+atrb+++=ceaseless
chorus ^nn++++=chorus,
, ^zz++++=EXTRAWORD
vigorous ^jj++++=vigorous
enough ^qlp++++=enough
to ^to++++=to
suggest ^vbi+vpub+++=suggest
that ^tht+vcmp+++=that
all ^abn++++=all
the ^ati++++=the
dead ^jj++++=dead
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
reborn ^vpsv++agls+xvbnx+=reborn
with ^in++++=with
green ^jj+atrb+++=green
bodies ^nns++++=bodies
and ^cc++++=and
excellent ^jj+atrb+++=excellent
lungs ^nns++++=lungs.
. ^zz++++=EXTRAWORD
Crickets ^np+++??+=Crickets
shrilled ^vbd+++xvbn+=shrilled
in ^in++++=in
the ^ati++++=the
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
a ^at++++=a
gust ^nn++++=gust
pushed ^vwbn+++xvbn+=pushed
rain ^nn++++=rain
through ^in++++=through
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
some ^dti++++=some
time ^nn++++=time
Nitai ^np+++??+=Nitai
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
wood ^np++++=wood
promptly ^rb+cnj+++=promptly,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
should ^md+nec+++=should
now ^rn+tm+++=now
be ^vb+be+vrb++=be
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gurucharan ^np+nom++??+=Gurucharan
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
home ^nr++++=home
there ^ex+pex+++=there
would ^md+prd+++=would
be ^vb+be+vrb++=be
tobacco ^nn++++=tobacco."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silence ^nn+nom+++=Silence
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
A ^at++++=A
cremation ^nn+nom+++=cremation
ground ^nn++++=ground
at ^in++++=at
midnight ^nn++++=midnight
is ^vbz+bez+vrb++=is
a ^at++++=a
poor ^jj+atrb+++=poor
place ^nn++++=place
for ^in++++=for
conversation ^nn+nom+++=conversation,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
every ^at++++=every
commonplace ^nn++++=commonplace
remark ^nn++++=remark
appears ^vbz+seem+++=appears
to ^to+vcmp+++=to
invite ^vbi++++=invite
an ^at++++=an
uncommon ^jj+atrb+++=uncommon
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
cot ^nn++++=cot
creaked ^vbd+++xvbn+=creaked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
men ^nns++++=men
held ^vbd+vprv++xvbn+=held
their ^pp$+pp3+++=their
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
a ^at++++=a
sound ^nn++++=sound
a ^at++++=a
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
low ^jj+atrb+++=low
sigh ^nn++++=sigh
from ^in++++=from
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
bier ^nn++++=bier.
. ^zz++++=EXTRAWORD
Nitai ^np+++??+=Nitai
seized ^vbd+++xvbn+=seized
Gurucharan ^np+nom+++=Gurucharan's
's ^$++++=EXTRAWORD
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
Gurucharan ^np+nom++??+=Gurucharan
did ^vbd+dod+aux++=did
not ^xnot++not++=not
complain ^vb+vpub+++=complain,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
seizing ^vbg+++xvbgx+=seizing
Nitai ^np+++??+=Nitai's.
's. ^nn+++??+=EXTRAWORD
Something ^pn++++=Something
moved ^vbd+++xvbn+=moved
upon ^in++++=upon
the ^ati++++=the
cot ^nn++++=cot.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
man ^nn++++=man
invoked ^vwbn+++xvbn+=invoked
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
Reason ^nn++++=Reason
is ^vbz+bez+vrb++=is
a ^at++++=a
town ^nn++++=town
gentleman ^nn+nom+++=gentleman
who ^whp+rel+subj++=who
seldom ^rb++++=seldom
visits ^vbz++++=visits
a ^at++++=a
burning ^jj+atrb++xvbg+=burning
ground ^nn++++=ground
after ^in++++=after
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="Ram!
ram ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Ram ^vb++++=Ram!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
fled ^vpsv++agls+xvbn+=fled
through ^in++++=through
the ^ati++++=the
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
corpse ^nn++++=corpse,
, ^zz++++=EXTRAWORD
rites ^nns++++=rites,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dignity ^nn+nom+++=dignity
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
met ^vbd+++xvbnx+=met
their ^pp$+pp3+++=their
companions ^nns++++=companions
upon ^in++++=upon
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
lantern ^nn++++=lantern
and ^cc++++=and
explaining ^vbg+vpub++xvbg+=explaining
at ^rb++++=at
length ^rb"++++=length
that ^cs+sub+++=that
the ^ati++++=the
woodcutters ^nns+nom+++=woodcutters
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
asleep ^jj++++=asleep,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
reported ^vbd+vpub++xvbnx+=reported
that ^tht+vcmp+++=that
the ^ati++++=the
body ^nn++++=body
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished.
. ^zz++++=EXTRAWORD
" ^zz++++="Vanished?"
vanished ^vbd+++xvbn+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Bidhua ^np+++??+=Bidhua.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
sighed ^vbd+++xvbn+=sighed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
whispered ^vbd+vpub++xvbn+=whispered
Nitai ^np+++??+=Nitai.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
rose ^vbd+++xvbn+=rose,"
, ^zz++++=EXTRAWORD
