By ^in++++=By
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
spoke ^vbd+++xvbnx+=spoke
about ^in++++=about
death ^nn++++=death
often ^rb++++=often
and ^cc+phrs+++=and
lightly ^rb+cnj+++=lightly,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
familiarity ^nn+nom+++=familiarity
would ^md+prd+++=would
reduce ^vb++++=reduce
its ^pp$+it+++=its
authority ^nn+nom+++=authority.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
sister ^npt++++=sister
disliked ^vbd+++xvbn+=disliked
this ^dt+pdem+++=this
and ^cc++++=and
interrupted ^vwbn+++xvbn+=interrupted
them ^pp3o+pp3+++=them
whenever ^nn+nom+++=whenever
she ^pp3a+pp3+++=she
called ^vbd+++xvbnx+=called
from ^in++++=from
Atlanta ^np+++??+=Atlanta.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
forty ^cd++++=forty-two,
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
unmarried ^jj++++=unmarried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
visited ^vbd+++xvbn+=visited
three ^cd++++=three
times ^nns++++=times
a ^at++++=a
year ^nn++++=year
with ^in++++=with
the ^ati++++=the
dutiful ^jj+atrb+++=dutiful
punctuality ^nn+nom+++=punctuality
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
organized ^vprf+++xvbnx+=organized
his ^pp$+pp3+++=his
life ^nn++++=life
around ^in++++=around
absences ^nns+nom+++=absences.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
old ^jj+atrb+++=old
bedroom ^nn++++=bedroom
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
mine ^nn++++=mine.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father's
's ^$++++=EXTRAWORD
journals ^nns+nom+++=journals
occupied ^vbd+++xvbn+=occupied
the ^ati++++=the
wardrobe ^nn++++=wardrobe;
; ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
examination ^nn+nom+++=examination
scripts ^nns++++=scripts,
, ^zz++++=EXTRAWORD
tied ^j+++xvbn+=tied
with ^in++++=with
faded ^jj+atrb++xvbn+=faded
string ^nn++++=string,
, ^zz++++=EXTRAWORD
filled ^j+++xvbn+=filled
the ^ati++++=the
lower ^jjr+atrb+++=lower
shelves ^nns++++=shelves.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
slept ^vbd+++xvbnx+=slept
beneath ^in+pl+++=beneath
a ^at++++=a
framed ^jj+atrb++xvbn+=framed
photograph ^nn++++=photograph
of ^in++++=of
myself ^ppl+pp1+++=myself
at ^in++++=at
eleven ^cd++++=eleven,
, ^zz++++=EXTRAWORD
wearing ^vbg+++xvbg+=wearing
a ^at++++=a
school ^nn++++=school
blazer ^nn++++=blazer
too ^rb++++=too
large ^jj++++=large
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
photograph ^nn++++=photograph
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
suspicious ^jj++++=suspicious
of ^in++++=of
the ^ati++++=the
future ^nn++++=future.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
Sunday ^nr++++=Sunday,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
lunch ^vb++++=lunch,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
pressed ^vbd+++xvbn+=pressed
softly ^rb++++=softly
against ^in++++=against
the ^ati++++=the
louvres ^nns+++??+=louvres.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mother ^nn++++=mother
sat ^vbd+++xvbn+=sat
at ^in++++=at
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
table ^nn++++=table,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
the ^ati++++=the
pages ^nns++++=pages
of ^in++++=of
a ^at++++=a
newspaper ^nn+nom+++=newspaper.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
drank ^vbd+++xvbn+=drank
warm ^jj++++=warm
stout ^jj++++=stout
from ^in++++=from
a ^at++++=a
glass ^nn++++=glass
and ^cc++++=and
watched ^vbd+++xvbn+=watched
a ^at++++=a
panel ^nn++++=panel
of ^in++++=of
men ^nns++++=men
argue ^vb+vpub+++=argue
about ^in++++=about
corruption ^nn+nom+++=corruption.
. ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+dem+++=EXTRAWORD
people ^nns++++=people
enjoy ^vb++++=enjoy
hearing ^nvbg+++xvbg+=hearing
themselves ^ppls+pp3+++=themselves,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
enjoyed ^vbd+++xvbn+=enjoyed
hearing ^vbg+vprv+tht0+xvbg+=hearing
yourself ^ppl+pp2+++=yourself
when ^wrb+who+++=when
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
on ^in++++=on
television ^nn++++=television,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
mother ^npt++++=mother
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
something ^pn++++=something
to ^to++++=to
say ^vbi+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
all ^rb++++=all
think ^vb+vprv+++=think
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
flattened ^vbd+++xvbnx+=flattened
the ^ati++++=the
newspaper ^nn+nom+++=newspaper
with ^in++++=with
her ^pp$+pp3+++=her
palm ^np++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="Ifukwa?
ifukwa ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
this ^dt+dem+++=this
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Armed ^jj+atrb++xvbn+=Armed
robbers ^nns+nom+++=robbers
caught ^vbd+++xvbn+=caught
in ^in++++=in
Awka ^np+++??+=Awka."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
did ^vbd+dod+aux++=did
not ^xnot++not++=not
turn ^vb++++=turn.
. ^zz++++=EXTRAWORD
Armed ^jj+atrb++xvbn+=Armed
robberies ^nns+nom+++=robberies,
, ^zz++++=EXTRAWORD
kidnappings ^nns++++=kidnappings,
, ^zz++++=EXTRAWORD
rituals ^nns+nom+++=rituals,
, ^zz++++=EXTRAWORD
miracle ^nn++++=miracle
churches ^npl++++=churches
such ^abl++++=such
stories ^nns++++=stories
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
their ^pp$+pp3+++=their
evening ^nn++++=evening
entertainment ^nn+nom+++=entertainment
and ^cc++++=and
their ^pp$+pp3+++=their
evidence ^nn+nom+++=evidence
that ^tht+rel+obj++=that
the ^ati++++=the
world ^nn++++=world
had ^vbd+hvd+aux++=had
declined ^vprf+++xvbnx+=declined
since ^in++++=since
their ^pp$+pp3+++=their
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
dismissed ^vprf+++xvbnx+=dismissed
every ^at++++=every
rumor ^nn++++=rumor
as ^in++++=as
the ^ati++++=the
product ^nn++++=product
of ^in++++=of
an ^at++++=an
undisciplined ^jj+atrb+++=undisciplined
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
believed ^vprf+++xvbn+=believed
that ^tht+vcmp+++=that
thieves ^nns++++=thieves
could ^md+pos+++=could
vanish ^vb++++=vanish
by ^in++++=by
rubbing ^xvbg+++xvbg+=rubbing
an ^at++++=an
egg ^nn++++=egg
on ^in++++=on
their ^pp$+pp3+++=their
foreheads ^nns++++=foreheads.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
a ^at++++=a
retired ^jj+++xvbn+=retired
professor ^npt++++=professor
of ^in++++=of
chemistry ^nn++++=chemistry,
, ^zz++++=EXTRAWORD
accepted ^jj+atrb++xvbn+=accepted
stories ^nns++++=stories
of ^in++++=of
bullets ^nns+nom+++=bullets
turning ^vwbg+++xvbg+=turning
to ^in++++=to
water ^nn++++=water
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
appeared ^vbd+seem++xvbnx+=appeared
in ^in++++=in
print ^nn++++=print.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
say ^vb+vpub+++=say
the ^ati++++=the
leader ^nn++++=leader
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
houseboy ^nn++++=houseboy
in ^in++++=in
Nsukka ^np+++??+=Nsukka,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Raphael
raphael ^np++++=EXTRAWORD
Nwafor ^np+++??+=Nwafor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
name ^nn++++=name
is ^vbz+bez+vrb++=is
familiar ^jj+pred+++=familiar."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
name ^nn++++=name
entered ^vbd+++xvbn+=entered
the ^ati++++=the
room ^nn++++=room
without ^in++++=without
warning ^nn++++=warning.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^npt++++=father
looked ^vbd+++xvbn+=looked
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Raphael?"
raphael ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Raphael ^np++++=Raphael
Nwafor ^np+++??+=Nwafor.
. ^zz++++=EXTRAWORD
From ^in++++=From
Umunnachi ^np+++??+=Umunnachi."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
read ^vbd+vprv++xvbnx+=read
further ^jjb++++=further.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
confessed ^vbd+vpub++xvbnx+=confessed
to ^to++++=to
seven ^cd++++=seven
operations ^nns+nom+++=operations.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
recovered ^vbd+++xvbnx+=recovered
two ^cd++++=two
guns ^nns++++=guns,
, ^zz++++=EXTRAWORD
charms ^nns++++=charms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
police ^nns++++=police
uniform ^nn++++=uniform."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
that ^dt+dem+++=that
not ^xnot++not++=not
the ^ati++++=the
boy ^nn++++=boy
who ^whp+rel+subj++=who
worked ^vbd+++xvbn+=worked
for ^in++++=for
us ^pp1o+pp1+++=us?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mother ^npt++++=mother
pushed ^vwbn+++xvbn+=pushed
her ^pp$+pp3+++=her
glasses ^nns++++=glasses
higher ^jjr++++=higher.
. ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
boy ^nn++++=boy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tall ^jj+atrb+++=tall
one ^pn++++=one.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
old ^jj+atrb+++=old
house ^nn++++=house."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
many ^ap++++=many
boys ^nns++++=boys."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
one ^cd1++++=one
before ^in++++=before
Sunday ^nr++++=Sunday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
studied ^vbd+++xvbnx+=studied
the ^ati++++=the
small ^nn++++=small
blurred ^vbd+++xvbn+=blurred
photograph ^nn++++=photograph.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah.
ah ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
very ^ql+amp+++=very
large ^jj+atrb+++=large
eyes ^nns++++=eyes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
Raphael ^np++++=Raphael.
. ^zz++++=EXTRAWORD
Memory ^nn++++=Memory
did ^vbd+dod+aux++=did
not ^xnot++not++=not
return ^vb++++=return
gently ^rb++++=gently.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
complete ^jj++++=complete:
: ^zz++++=EXTRAWORD
the ^ati++++=the
smell ^nn++++=smell
of ^in++++=of
wet ^jj+atrb+++=wet
soil ^nn++++=soil
behind ^in+pl+++=behind
the ^ati++++=the
boys ^nns++++=boys'
' ^zz++++=EXTRAWORD
quarters ^nns+nom+++=quarters,
, ^zz++++=EXTRAWORD
the ^ati++++=the
slap ^nn++++=slap
of ^in++++=of
his ^pp$+pp3+++=his
bare ^jj+atrb+++=bare
feet ^nns++++=feet
on ^in++++=on
cement ^nn++++=cement,
, ^zz++++=EXTRAWORD
the ^ati++++=the
low ^jj+atrb+++=low
whistle ^nn++++=whistle
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
before ^in++++=before
striking ^xvbg+++xvbg+=striking,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
quick ^jj+atrb+++=quick
turn ^nn++++=turn
of ^in++++=of
his ^pp$+pp3+++=his
wrists ^nns++++=wrists
as ^in++++=as
the ^ati++++=the
pieces ^nns++++=pieces
of ^in++++=of
wood ^nn++++=wood
spun ^vbd+++xvbn+=spun
around ^rp++++=around
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
twelve ^cd++++=twelve
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
to ^in++++=to
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
at ^rb++++=at
first ^rb"++++=first
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
older ^jjr+pred+++=older
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
muscles ^nns++++=muscles
along ^in++++=along
his ^pp$+pp3+++=his
arms ^nns++++=arms
and ^cc++++=and
a ^at++++=a
faint ^jj+atrb+++=faint
roughness ^nns+nom+++=roughness
on ^in++++=on
his ^pp$+pp3+++=his
chin ^nn++++=chin.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mother ^npt++++=mother
brought ^vbd+++xvbn+=brought
him ^pp3o+pp3+++=him
back ^jjb++++=back
from ^in++++=from
a ^at++++=a
visit ^nn++++=visit
to ^in++++=to
a ^at++++=a
former ^ap++++=former
student ^nn++++=student
in ^in++++=in
Umunnachi ^np+++??+=Umunnachi.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
his ^pp$+pp3+++=his
father ^nn++++=father
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead
and ^cc++++=and
his ^pp$+pp3+++=his
mother ^nn++++=mother
had ^vb+hv+vrb++=had
too ^ql++++=too
many ^ap++++=many
children ^nns++++=children.
. ^zz++++=EXTRAWORD
In ^in++++=In
our ^pp$+pp1+++=our
house ^nn++++=house
this ^dt+dem+++=this
explanation ^nn+nom+++=explanation
was ^vbd+bedz+aux++=was
considered ^vpsv++agls+xvbnx+=considered
sufficient ^jj++++=sufficient.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
accounted ^vbd+++xvbn+=accounted
for ^in+ppvb+++=for
his ^pp$+pp3+++=his
presence ^nn+nom+++=presence
and ^cc++++=and,
, ^zz++++=EXTRAWORD
in ^in++++=in
some ^dti++++=some
unspoken ^jj+atrb+++=unspoken
way ^nn++++=way,
, ^zz++++=EXTRAWORD
for ^in++++=for
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
could ^md+pos+++=could
expect ^vb+vprv+++=expect
from ^in++++=from
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
slept ^vbd+++xvbnx+=slept
in ^in++++=in
the ^ati++++=the
boys ^nns++++=boys'
' ^zz++++=EXTRAWORD
quarters ^nns+nom+++=quarters
behind ^in+pl+++=behind
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
room ^nn++++=room
with ^in++++=with
a ^at++++=a
narrow ^jj+atrb+++=narrow
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
a ^at++++=a
bucket ^nn++++=bucket,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
wooden ^jj+atrb+++=wooden
box ^nn++++=box
