At ^rb++++=At
nor ^cc++neg++=nor
acquaintances ^nns+nom+++=acquaintances
worth ^in++++=worth
mentioning ^nn++++=mentioning.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
may ^md+pos+++=may
therefore ^rb+cnj+splt++=therefore
know ^vb+vprv+++=know
them ^pp3o+pp3+++=them
as ^ql++++=as
Adam ^np++++=Adam
and ^cc++++=and
Eve ^nn++++=Eve.
. ^zz++++=EXTRAWORD
Adam ^np++++=Adam
looked ^vbd+++xvbn+=looked
east ^np+pl+++=east,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
fog ^nn++++=fog
had ^vbd+hvd+aux++=had
swallowed ^vprf+++xvbnx+=swallowed
the ^ati++++=the
street ^nn++++=street;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
west ^np+pl+++=west,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
swallowed ^vprf+++xvbnx+=swallowed
the ^ati++++=the
street ^nn++++=street
also ^rb++++=also.
. ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
way ^nn++++=way?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eve ^nn++++=Eve
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
a ^at++++=a
penny ^nn++++=penny
from ^in++++=from
his ^pp$+pp3+++=his
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
" ^zz++++="Head,
head ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
Tail ^nn++++=Tail,
, ^zz++++=EXTRAWORD
t ^zz++++=t'other."
'other." ^nn+++??+=EXTRAWORD
The ^ati++++=The
penny ^nn++++=penny
showed ^vbd+vprv++xvbn+=showed
the ^ati++++=the
Queen ^nn++++=Queen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Queen ^npt++++=Queen
sent ^vbd+++xvbn+=sent
them ^pp3o+pp3+++=them
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
Eve ^nn++++=Eve
followed ^vbd+vprv++xvbn+=followed
at ^rb++++=at
his ^pp$+pp3+++=his
heels ^nns++++=heels.
. ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
London ^np++++=London
received ^vbd+++xvbn+=received
them ^pp3o+pp3+++=them
without ^in++++=without
ceremony ^nn++++=ceremony.
. ^zz++++=EXTRAWORD
Carts ^np+++??+=Carts
ground ^nn++++=ground
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
omnibuses ^nns+++??+=omnibuses
loomed ^vbd+++xvbn+=loomed
red ^jj++++=red
and ^cc+phrs+++=and
enormous ^jj++++=enormous,
, ^zz++++=EXTRAWORD
newsboys ^vbz+++??+=newsboys
darted ^vprf+++xvbn+=darted
between ^in++++=between
wheels ^nns++++=wheels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shop ^nn++++=shop
doors ^nns++++=doors
opened ^vbd+++xvbn+=opened
upon ^in++++=upon
caverns ^nns+++??+=caverns
of ^in++++=of
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
cloth ^nn++++=cloth,
, ^zz++++=EXTRAWORD
brass ^nn++++=brass,
, ^zz++++=EXTRAWORD
tobacco ^nn++++=tobacco,
, ^zz++++=EXTRAWORD
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gaslight ^nn+++??+=gaslight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fog ^nn++++=fog
hung ^vbd+++xvbn+=hung
overhead ^jjb++++=overhead
like ^in++++=like
a ^at++++=a
low ^jj+atrb+++=low
tent ^nn++++=tent-cloth,
- ^zz++++=EXTRAWORD
cloth ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yellow ^jj++++=yellow
at ^rb++++=at
the ^ati++++=the
seams ^nns++++=seams
and ^cc++++=and
black ^nn++++=black
where ^wrb+who+++=where
chimney ^nn++++=chimney
smoke ^nn++++=smoke
had ^vbd+hvd+aux++=had
soaked ^vprf+++xvbnx+=soaked
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
its ^pp$+it+++=its
frayed ^jj+atrb+++=frayed
edge ^nn++++=edge
the ^ati++++=the
lamps ^nns++++=lamps
floated ^vbd+++xvbn+=floated
without ^in++++=without
posts ^nns++++=posts,
, ^zz++++=EXTRAWORD
each ^dt++++=each
in ^in++++=in
a ^at++++=a
private ^jj+atrb+++=private
stain ^nn++++=stain
of ^in++++=of
orange ^nn++++=orange;
; ^zz++++=EXTRAWORD
beyond ^in++++=beyond
them ^pp3o+pp3+++=them
went ^vbd+++xvbn+=went
a ^at++++=a
continual ^jj+atrb+++=continual
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
sea ^npl++++=sea
heard ^vbd+vprv++xvbn+=heard
from ^in++++=from
under ^in++++=under
a ^at++++=a
blanket ^nn++++=blanket.
. ^zz++++=EXTRAWORD
Adam ^np++++=Adam
walked ^vbd+++xvbn+=walked
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
imagined ^vprf+++xvbnx+=imagined
freedom ^nn+nom+++=freedom
as ^in++++=as
a ^at++++=a
road ^nn++++=road
with ^in++++=with
room ^nn++++=room
on ^in++++=on
either ^dtx++++=either
side ^nn++++=side.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
proved ^vbd+vprv++xvbn+=proved
to ^to+vcmp+++=to
be ^vbi++vrb++=be
elbows ^nns++++=elbows,
, ^zz++++=EXTRAWORD
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
umbrellas ^nns++++=umbrellas,
, ^zz++++=EXTRAWORD
wheels ^nns++++=wheels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
faces ^nns++++=faces
thousands ^cds++++=thousands
of ^in++++=of
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
none ^pn++++=none
of ^in++++=of
which ^whp+rel+pied++=which
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
of ^in++++=of
which ^whp+rel+pied++=which
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
possess ^nns+nom+++=possess
urgent ^jj+atrb+++=urgent
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
" ^zz++++="Keep
keep ^vb++++=EXTRAWORD
close ^nn++++=close,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
close ^jj+pred+++=close."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
gentleman ^nn+nom+++=gentleman
struck ^vbd+++xvbn+=struck
Adam ^np++++=Adam's
's ^$++++=EXTRAWORD
shoulder ^nn+nom+++=shoulder
and ^cc++++=and
called ^jj+++xvbn+=called
him ^pp3o+pp3+++=him
a ^at++++=a
fool ^nn++++=fool.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
with ^in++++=with
a ^at++++=a
basket ^nn++++=basket
thrust ^vbd+++xvbn+=thrust
Eve ^nn++++=Eve
into ^in++++=into
the ^ati++++=the
gutter ^nn++++=gutter.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
crossing ^jj+++xvbg+=crossing
they ^pp3a+pp3+++=they
waited ^vbd+++xvbnx+=waited
while ^cs+sub+++=while
vehicles ^nns++++=vehicles
passed ^vbd+++xvbn+=passed
in ^in++++=in
such ^abl++++=such
profusion ^nn++++=profusion
that ^tht+rel+obj++=that
Adam ^np++++=Adam
suspected ^vbd+++xvbn+=suspected
them ^pp3o+pp3+++=them
of ^in++++=of
returning ^nn++++=returning
by ^in++++=by
another ^ppls++++=another
street ^npl++++=street
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
pass ^vb++++=pass
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
stop ^vb++++=stop,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eve ^nn++++=Eve
whispered ^vbd+vpub++xvbn+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="Nobody
nobody ^pn++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
' ^zz++++='em."
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
before ^in++++=before
release ^nn++++=release,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
even ^rb++++=even
the ^ati++++=the
State ^nn++++=State
does ^vbz+doz+aux++=does
not ^xnot++not++=not
cast ^vb+++xvbn+=cast
out ^rp+pl+++=out
its ^pp$+it+++=its
children ^nns++++=children
fasting ^vwbg+++xvbg+=fasting;
; ^zz++++=EXTRAWORD
nevertheless ^rb+cnj+++=nevertheless
the ^ati++++=the
steam ^nn++++=steam
on ^in++++=on
a ^at++++=a
coffee ^nn++++=coffee-shop
- ^zz++++=EXTRAWORD
shop ^nn++++=EXTRAWORD
window ^nn++++=window
detained ^vwbn+++xvbn+=detained
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Adam ^np++++=Adam
counted ^vbd+++xvbn+=counted
his ^pp$+pp3+++=his
money ^nn++++=money.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
looked ^vbd+++xvbn+=looked
considerable ^jj++++=considerable
when ^wrb+who+++=when
arranged ^vbn+vsua++xvbn+=arranged
on ^in++++=on
his ^pp$+pp3+++=his
palm ^nn++++=palm,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
less ^ql++++=less
so ^ql++++=so
when ^wrb+who+++=when
interpreted ^vpsv++by+xvbn+=interpreted
by ^in++++=by
the ^ati++++=the
prices ^nns++++=prices
painted ^vbd+++xvbn+=painted
on ^in++++=on
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
summat ^pn++++=summat
farther ^rbr++++=farther
on ^in+strn+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Eve ^nn++++=Eve
looked ^vbd+++xvbn+=looked
once ^rb+tm+++=once
at ^rb++++=at
a ^at++++=a
loaf ^nn++++=loaf,
, ^zz++++=EXTRAWORD
golden ^jj++++=golden
in ^in++++=in
the ^ati++++=the
gaslight ^nn+++??+=gaslight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
By ^in++++=By
afternoon ^nn++++=afternoon
the ^ati++++=the
fog ^nn++++=fog
thickened ^vprf+++xvbn+=thickened
and ^cc++++=and
the ^ati++++=the
crowds ^nns++++=crowds
acquired ^vbd+++xvbn+=acquired
the ^ati++++=the
formless ^jj+atrb+++=formless
hostility ^nn+nom+++=hostility
of ^in++++=of
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Adam ^np++++=Adam
turned ^vbd+++xvbn+=turned
aside ^rp++++=aside
wherever ^nn+nom+++=wherever
the ^ati++++=the
pressure ^nn++++=pressure
was ^vbd+bedz+vrb++=was
greatest ^jjt+pred+++=greatest,
, ^zz++++=EXTRAWORD
first ^rb++++=first
into ^in++++=into
one ^cd1++++=one
street ^nn++++=street,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
another ^dt++++=another,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
the ^ati++++=the
streets ^nns++++=streets
grew ^vbd+++xvbn+=grew
quieter ^jjr+atrb+++=quieter
and ^cc+phrs+++=and
tall ^jj+atrb+++=tall
houses ^nns++++=houses
watched ^vbd+++xvbn+=watched
them ^pp3o+pp3+++=them
from ^in++++=from
behind ^in+pl+++=behind
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
an ^at++++=an
opening ^nn++++=opening
appeared ^vbd+seem++xvbn+=appeared
between ^in++++=between
railings ^nns+nom+++=railings.
. ^zz++++=EXTRAWORD
Trees ^nns++++=Trees,
, ^zz++++=EXTRAWORD
dim ^jj++++=dim
and ^cc+phrs+++=and
multitudinous ^jj++++=multitudinous,
, ^zz++++=EXTRAWORD
leaned ^j+++xvbn+=leaned
out ^rp+pl+++=out
of ^in++++=of
vapour ^nn++++=vapour;
; ^zz++++=EXTRAWORD
gravel ^nn++++=gravel
ran ^vbd+++xvbn+=ran
inward ^jjb++++=inward;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
carts ^nn++++=carts.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
garden ^nn++++=garden,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eve ^nn++++=Eve.
. ^zz++++=EXTRAWORD
" ^zz++++="Public,"
public ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Adam ^np++++=Adam,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading
the ^ati++++=the
board ^nn++++=board
with ^in++++=with
difficulty ^nn++++=difficulty.
. ^zz++++=EXTRAWORD
" ^zz++++="Means
means ^nns++++=EXTRAWORD
we ^pp1a+pp1+++=we
can ^md+pos+++=can."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
entered ^vbd+++xvbnx+=entered
Kensington ^np++++=Kensington
Gardens ^nns++++=Gardens.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
its ^pp$+it+++=its
emptiness ^nns+nom+++=emptiness
comforted ^vbd+++xvbn+=comforted
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
feet ^nns++++=feet
made ^vbd+++xvbn+=made
a ^at++++=a
proper ^jj+atrb+++=proper
sound ^nn++++=sound
upon ^in++++=upon
the ^ati++++=the
path ^nn++++=path,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
one ^cd1++++=one
shoved ^xvbn+++xvbn+=shoved.
. ^zz++++=EXTRAWORD
Leaves ^nns++++=Leaves
lay ^vbd+++xvbn+=lay
in ^in++++=in
wet ^jj+atrb+++=wet
heaps ^nns++++=heaps;
; ^zz++++=EXTRAWORD
the ^ati++++=the
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
whitening ^jj+++xvbg+=whitening
toward ^in++++=toward
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
stretched ^xvbn+++xvbn+=stretched
between ^in++++=between
trunks ^nns++++=trunks
whose ^whp+rel+obj++=whose
upper ^jjb+atrb+++=upper
branches ^nns++++=branches
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
erased ^vpsv++agls+xvbnx+=erased.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
and ^cc+phrs+++=and
there ^rn+pl+++=there
a ^at++++=a
nursemaid ^nn++++=nursemaid
wheeled ^vbd+++xvbn+=wheeled
a ^at++++=a
carriage ^nn+nom+++=carriage
through ^in++++=through
the ^ati++++=the
mist ^nn++++=mist,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
mounted ^jj+atrb++xvbn+=mounted
figure ^nn++++=figure
passed ^vbd+++xvbn+=passed
like ^in++++=like
a ^at++++=a
king ^nn++++=king
in ^in++++=in
an ^at++++=an
old ^jj+atrb+++=old
tapestry ^nn++++=tapestry.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
these ^dt+dem+++=these
vanished ^jj+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamps ^nns++++=lamps
outside ^in+pl+++=outside
became ^vbd+++xvbn+=became
a ^at++++=a
pale ^jj+atrb+++=pale
procession ^nn++++=procession
behind ^in+pl+++=behind
the ^ati++++=the
railings ^nns+nom+++=railings.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
walked ^vbd+++xvbnx+=walked
west ^np+pl+++=west,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
penny ^nn++++=penny
had ^vbd+hvd+aux++=had
ordered ^vprf+++xvbnx+=ordered.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
every ^at++++=every
path ^nn++++=path
divided ^vwbn+++xvbn+=divided
into ^in++++=into
two ^cd++++=two,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
division ^nn++++=division
displayed ^vbd+++xvbn+=displayed
more ^ql++++=more
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
The ^ati++++=The
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
upon ^in++++=upon
a ^at++++=a
map ^nn++++=map
would ^md+prd+++=would
have ^vb+hv+aux++=have
appeared ^vprf+++xvbnx+=appeared
a ^at++++=a
respectable ^jj+atrb+++=respectable
green ^jj+atrb+++=green
patch ^nn++++=patch,
, ^zz++++=EXTRAWORD
enlarged ^j+++xvbn+=enlarged
itself ^ppl++++=itself
for ^in++++=for
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
no ^at++++=no
map ^nn++++=map.
. ^zz++++=EXTRAWORD
Darkness ^nns+nom+++=Darkness
came ^vbd+++xvbn+=came
early ^jj++++=early.
. ^zz++++=EXTRAWORD
Bushes ^nns++++=Bushes
became ^vbd+++xvbn+=became
thickets ^nns+++??+=thickets,
, ^zz++++=EXTRAWORD
lawns ^nns++++=lawns
became ^vbd+++xvbn+=became
limitless ^jj+atrb+++=limitless
plains ^npls++++=plains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Serpentine ^np+++??+=Serpentine
breathed ^vbd+++xvbn+=breathed
through ^in++++=through
the ^ati++++=the
fog ^nn++++=fog
with ^in++++=with
a ^at++++=a
cold ^jj+atrb+++=cold
animal ^nn++++=animal
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
" ^zz++++="We've
we ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
passed ^vprf+++xvbnx+=passed
that ^dt+dem+++=that
tree ^nn++++=tree,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eve ^nn++++=Eve
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
plenty ^nn++++=plenty
trees ^nns++++=trees
alike ^rb++++=alike."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
one ^cd1++++=one's
's ^vbz+bez+aux++0=EXTRAWORD
broke ^vbd+++xvbn+=broke."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Adam ^np++++=Adam
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
splintered ^jj+atrb++xvbn+=splintered
branch ^nn++++=branch
and ^cc++++=and
said ^vbd+vpub++xvbn+=said
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
A ^at++++=A
bell ^nn++++=bell
sounded ^vbd+++xvbn+=sounded
far ^rb+pl+++=far
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
returned ^vbd+++xvbnx+=returned
toward ^in++++=toward
the ^ati++++=the
railings ^nns+nom+++=railings,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
found ^vbd+vprv++xvbn+=found
only ^rb+down+++=only
more ^rbr++++=more
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
at ^rb++++=at
last ^rb"++++=last
the ^ati++++=the
iron ^nn++++=iron
bars ^nns++++=bars
emerged ^vbd+++xvbn+=emerged,
, ^zz++++=EXTRAWORD
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
wet ^jj++++=wet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
admirable ^jj++++=admirable,
, ^zz++++=EXTRAWORD
Adam ^np++++=Adam
shook ^vbd+++xvbn+=shook
a ^at++++=a
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
locked ^vpsv++agls+xvbnx+=locked.
. ^zz++++=EXTRAWORD
" ^zz++++="Hoy!"
hoy ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
went ^vbd+++xvbn+=went
a ^rb++++=a
little ^rb"++++=little
way ^nn++++=way
and ^cc++++=and
died ^vbd+++xvbn+=died.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ran ^vbd+++xvbnx+=ran
along ^in++++=along
the ^ati++++=the
boundary ^nn+nom+++=boundary.
. ^zz++++=EXTRAWORD
Each ^ppls++++=Each
gate ^np++++=gate
was ^vbd+bedz+aux++=was
fastened ^vpsv++agls+xvbnx+=fastened.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
bars ^nns++++=bars,
, ^zz++++=EXTRAWORD
London ^np++++=London
rolled ^vbd+++xvbn+=rolled
and ^cc+phrs+++=and
glittered ^vbd+++xvbn+=glittered;
; ^zz++++=EXTRAWORD
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
darkness ^nns+nom+++=darkness
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
breed ^vbi++++=breed
acres ^nns++++=acres.
. ^zz++++=EXTRAWORD
Seen ^j+++xvbn+=Seen
from ^in++++=from
the ^ati++++=the
road ^nn++++=road
they ^pp3a+pp3+++=they
might ^md+pos+++=might
have ^vb+hv+aux++=have
resembled ^vprf+++xvbnx+=resembled
two ^cd++++=two
caged ^jj+atrb+++=caged
beasts ^nns++++=beasts.
. ^zz++++=EXTRAWORD
To ^in++++=To
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cage ^nn++++=cage
was ^vbd+bedz+vrb++=was
all ^abn++++=all
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
free ^jj+atrb+++=free
people ^nns++++=people
