In ^in++++=In
what ^wdt+who+whq++=what
is ^vbz+bez+aux++=is
nothing ^pn++++=nothing?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
after ^in++++=after
long ^rb++++=long
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
that ^dt+pdem+++=that
which ^whp+rel+obj++=which
God ^np++++=God
had ^vb+hv+vrb++=had
before ^cs+sub+++=before
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
the ^ati++++=the
world ^nn++++=world."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
the ^ati++++=the
brethren ^nns++++=brethren
smiled ^vbd+++xvbn+=smiled,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
abbot ^npt++++=abbot
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
they ^pp3a+pp3+++=they
sat ^vbd+++xvbnx+=sat
thus ^rb+cnj+++=thus,
, ^zz++++=EXTRAWORD
a ^at++++=a
knocking ^nn++++=knocking
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
the ^ati++++=the
outer ^jjb+atrb+++=outer
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
wind ^nn++++=wind
blew ^vbd+++xvbn+=blew
fiercely ^rb++++=fiercely
and ^cc++++=and
the ^ati++++=the
snow ^nn++++=snow
had ^vbd+hvd+aux++=had
covered ^vprf+++xvbnx+=covered
every ^at++++=every
path ^nn++++=path.
. ^zz++++=EXTRAWORD
Brother ^nn++++=Brother
Gatekeeper ^np+nom++??+=Gatekeeper
crossed ^vbd+++xvbn+=crossed
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
for ^in++++=for
no ^at++++=no
Christian ^jj+atrb+++=Christian
man ^nn++++=man
willingly ^rb++++=willingly
travelled ^vbd+++xvbn+=travelled
on ^in++++=on
such ^abl++++=such
a ^at++++=a
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Brother ^nn++++=Brother
Bald ^jj+atrb+++=Bald
Fox ^nn++++=Fox
whispered ^vbd+vpub++xvbn+=whispered
that ^tht+vcmp+++=that
perhaps ^rb++++=perhaps
the ^ati++++=the
wolves ^nps++++=wolves
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
to ^to+vcmp+++=to
knock ^vbi++++=knock.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
abbot ^npt++++=abbot
lifted ^vbd+++xvbn+=lifted
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Open.
open ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in++++=For
whether ^cs+who+++=whether
it ^pp3+it+++=it
be ^vb+be+vrb++=be
man ^nn++++=man
or ^cc++++=or
beast ^nn++++=beast,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seeks ^vbz++++=seeks
succour ^nn++++=succour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
gate ^nn++++=gate
was ^vbd+bedz+aux++=was
opened ^vpsv++agls+xvbnx+=opened,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
stood ^vprf+++xvbn+=stood
a ^at++++=a
beggar ^nn++++=beggar,
, ^zz++++=EXTRAWORD
crooked ^jj++++=crooked
with ^in++++=with
weariness ^nns+nom+++=weariness
and ^cc++++=and
clothed ^vpsv++agls+xvbn+=clothed
in ^in++++=in
rags ^nns++++=rags.
. ^zz++++=EXTRAWORD
Snow ^np++++=Snow
lay ^vbd+++xvbn+=lay
upon ^in++++=upon
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
blood ^nn++++=blood
stained ^vbd+++xvbn+=stained
the ^ati++++=the
wrappings ^nns++++=wrappings
around ^in++++=around
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ice ^nn++++=ice
hung ^vbd+++xvbn+=hung
from ^in++++=from
his ^pp$+pp3+++=his
beard ^nn++++=beard.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
carried ^vbd+++xvbnx+=carried
neither ^dt++neg++=neither
staff ^nn++++=staff
nor ^cc++neg++=nor
wallet ^nn++++=wallet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
head ^nn++++=head
was ^vbd+bedz+aux++=was
uncovered ^vpsv++agls+xvbnx+=uncovered
to ^in++++=to
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
torchlight ^nn++++=torchlight,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
three ^cd++++=three
wolves ^nps++++=wolves;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
bare ^jj++++=bare
their ^pp$+pp3+++=their
teeth ^nns++++=teeth,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
as ^in++++=as
tame ^jj+atrb+++=tame
hounds ^nns++++=hounds
watch ^vb++++=watch
their ^pp$+pp3+++=their
master ^nn++++=master.
. ^zz++++=EXTRAWORD
" ^zz++++="Peace
peace ^nn++++=EXTRAWORD
be ^vb+be+vrb++=be
upon ^in++++=upon
this ^dt+dem+++=this
house ^nn++++=house,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
beggar ^nn++++=beggar.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
upon ^in++++=upon
thy ^pp$+pp2+++=thy
soul ^nn++++=soul
peace ^nn++++=peace,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
abbot ^npt++++=abbot.
. ^zz++++=EXTRAWORD
" ^zz++++="Enter
enter ^vb++++=EXTRAWORD
and ^cc++++=and
be ^vb+be+aux++=be
warmed ^vpsv++agls+xvbnx+=warmed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
stranger ^nn+nom+++=stranger
came ^vbd+++xvbn+=came
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
gate ^nn++++=gate
closed ^vbd+++xvbn+=closed
the ^ati++++=the
wolves ^nps++++=wolves
turned ^vbd+++xvbn+=turned
silently ^rb++++=silently
toward ^in++++=toward
the ^ati++++=the
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
monks ^nns++++=monks
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
bread ^nn++++=bread
and ^cc++++=and
broth ^nn++++=broth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Brother ^nn++++=Brother
Bittern ^np+++??+=Bittern
brought ^vbd+++xvbn+=brought
a ^at++++=a
cup ^nn++++=cup
of ^in++++=of
ale ^nn++++=ale,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
beggar ^nn++++=beggar
drank ^vbd+++xvbn+=drank
only ^rb+down+++=only
water ^nn++++=water.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
gave ^vbd+++xvbnx+=gave
him ^pp3o+pp3+++=him
a ^at++++=a
place ^nn++++=place
near ^in+pl+++=near
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
chose ^vbd+++xvbnx+=chose
the ^ati++++=the
stones ^nns++++=stones
beside ^in+pl+++=beside
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
asked ^vbd+vsua+tht0+xvbnx+=asked
his ^pp$+pp3+++=his
name ^nn++++=name,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
bowed ^vbd+++xvbnx+=bowed
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
name ^nn++++=name,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
grew ^vbd+++xvbn+=grew
too ^rb++++=too
heavy ^jj++++=heavy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
laid ^vbd+++xvbnx+=laid
it ^pp3+it+++=it
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Brother ^nn++++=Brother
Bald ^jj+atrb+++=Bald
Fox ^nn++++=Fox
muttered ^vbd+++xvbn+=muttered
that ^tht+vcmp+++=that
a ^at++++=a
nameless ^jj+atrb+++=nameless
guest ^nn++++=guest
might ^md+pos+++=might
be ^vb+be+vrb++=be
a ^at++++=a
thief ^nn++++=thief
or ^cc++++=or
an ^at++++=an
excommunicated ^jj+atrb++xvbn+=excommunicated
king ^nn++++=king,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
abbot ^npt++++=abbot
rebuked ^vbd+++xvbn+=rebuked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Christ
christ ^np++++=EXTRAWORD
also ^rb++++=also
comes ^vbz++++=comes
without ^in++++=without
a ^at++++=a
name ^nn++++=name,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
often ^rb++++=often
in ^in++++=in
torn ^xvbn+++xvbn+=torn
garments ^nns+nom+++=garments."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
morning ^nn++++=morning
the ^ati++++=the
beggar ^nn++++=beggar
begged ^vbd+++xvbn+=begged
leave ^nn++++=leave
to ^to++++=to
remain ^vbi++++=remain
until ^cs+sub+++=until
the ^ati++++=the
roads ^nns++++=roads
were ^vbd+bed+aux++=were
opened ^vpsv++agls+xvbnx+=opened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
abbot ^npt++++=abbot
consented ^vbd+++xvbn+=consented,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
that ^tht+vcmp+++=that
every ^at++++=every
man ^nn++++=man
at ^in++++=at
Tullagh ^np+++??+=Tullagh
must ^md+nec+++=must
take ^vb++++=take
his ^pp$+pp3+++=his
share ^nn++++=share
of ^in++++=of
labour ^nn++++=labour
and ^cc++++=and
prayer ^nn++++=prayer.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
millhouse ^nn+++??+=millhouse
a ^at++++=a
great ^nn++++=great
quern ^vbd+++xvbn+=quern
which ^whp+who+++=which
two ^cd++++=two
strong ^jj+atrb+++=strong
brothers ^nns+nom+++=brothers
could ^md+pos+++=could
scarcely ^rb+down+++=scarcely
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
for ^in++++=for
its ^pp$+it+++=its
axle ^nn++++=axle
was ^vbd+bedz+aux++=was
warped ^vpsv++agls+xvbnx+=warped
and ^cc++++=and
its ^pp$+it+++=its
upper ^jjb+atrb+++=upper
stone ^nn++++=stone
rough ^jj++++=rough.
. ^zz++++=EXTRAWORD
To ^in++++=To
this ^dt+dem+++=this
task ^nn++++=task
they ^pp3a+pp3+++=they
appointed ^vbd+++xvbnx+=appointed
the ^ati++++=the
beggar ^nn++++=beggar,
, ^zz++++=EXTRAWORD
thinking ^nvbg+++xvbg+=thinking
it ^pp3+it+++=it
would ^md+prd+++=would
warm ^vb++++=warm
his ^pp$+pp3+++=his
blood ^nn++++=blood
and ^cc++++=and
earn ^vb++++=earn
his ^pp$+pp3+++=his
bread ^nn++++=bread.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
set ^vbd+++xvbnx+=set
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
to ^in++++=to
the ^ati++++=the
beam ^nn++++=beam
and ^cc++++=and
turned ^vbd+++xvbn+=turned
it ^pp3+it+++=it
from ^in++++=from
prime ^nn++++=prime
until ^in++++=until
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
noon ^nn++++=noon
until ^in++++=until
vespers ^nns+nom+++=vespers;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
sang ^vbd+++xvbnx+=sang
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
songs ^nns++++=songs
of ^in++++=of
battle ^nn++++=battle
or ^cc++++=or
of ^in++++=of
earthly ^jj+atrb+++=earthly
love ^nn++++=love,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
broken ^xvbn+++xvbn+=broken
verses ^nns++++=verses
of ^in++++=of
the ^ati++++=the
Psalms ^np+++??+=Psalms,
, ^zz++++=EXTRAWORD
mingled ^j+++xvbn+=mingled
with ^in++++=with
words ^nns++++=words
no ^at++++=no
brother ^nn++++=brother
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stone ^nn++++=stone
groaned ^vbd+++xvbn+=groaned,
, ^zz++++=EXTRAWORD
the ^ati++++=the
grain ^nn++++=grain
cracked ^vbd+++xvbn+=cracked,
, ^zz++++=EXTRAWORD
the ^ati++++=the
flour ^nn++++=flour
rose ^vbd+++xvbn+=rose
white ^jj++++=white
upon ^in++++=upon
his ^pp$+pp3+++=his
rags ^nns++++=rags,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
small ^jj+atrb+++=small
birds ^nns++++=birds
came ^vbd+++xvbn+=came
through ^in++++=through
the ^ati++++=the
roof ^nn++++=roof
and ^cc++++=and
perched ^vpsv++agls+xvbn+=perched
upon ^in++++=upon
the ^ati++++=the
beam ^nn++++=beam
above ^rb++++=above
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Brother ^nn++++=Brother
Dove ^np+++??+=Dove
entered ^vbd+++xvbn+=entered
to ^to++++=to
find ^vbi+vprv+++=find
fault ^nn++++=fault
with ^in++++=with
the ^ati++++=the
fineness ^nns+nom+++=fineness
of ^in++++=of
the ^ati++++=the
meal ^nn++++=meal,
, ^zz++++=EXTRAWORD
a ^at++++=a
robin ^nn++++=robin
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
the ^ati++++=the
beggar ^nn++++=beggar's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
and ^cc++++=and
took ^vbd+++xvbn+=took
crumbs ^nns++++=crumbs
from ^in++++=from
his ^pp$+pp3+++=his
palm ^nn++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="Thou
thou ^pp2+pp2+++=EXTRAWORD
hast ^&fw++++=hast
bewitched ^vprf+++xvbn+=bewitched
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Brother ^nn++++=Brother
Dove ^np+++??+=Dove.
. ^zz++++=EXTRAWORD
" ^zz++++="Nay,"
nay ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
beggar ^nn++++=beggar.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
less ^rbr++++=less
afraid ^jj++++=afraid
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Olioll ^np+++??+=Olioll
often ^rb++++=often
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
millhouse ^nn+++??+=millhouse,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
the ^ati++++=the
circling ^jj+atrb++xvbg+=circling
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
the ^ati++++=the
yellow ^jj+atrb+++=yellow
grain ^nn++++=grain,
, ^zz++++=EXTRAWORD
the ^ati++++=the
creaking ^jj+atrb+++=creaking
beam ^nn++++=beam,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
narrow ^jj+atrb+++=narrow
shaft ^nn++++=shaft
of ^in++++=of
sunlight ^nn++++=sunlight
wherein ^wrb+who+++=wherein
the ^ati++++=the
flour ^nn++++=flour
dust ^vb++++=dust
moved ^vbd+++xvbn+=moved
like ^in++++=like
a ^at++++=a
host ^nn++++=host
of ^in++++=of
golden ^jj+atrb+++=golden
spirits ^nns++++=spirits.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
beggar ^nn++++=beggar
worked ^vbd+++xvbn+=worked,
, ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
a ^at++++=a
sack ^nn++++=sack
and ^cc++++=and
asked ^vbn+vsua++xvbn+=asked
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
the ^ati++++=the
stars ^vbz++++=stars?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Windows,"
windows ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
beggar ^nn++++=beggar.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
looks ^vbz++++=looks
through ^rp++++=through
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+pdem+++=EXTRAWORD
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
forgotten ^vprf+++xvbnx+=forgotten
themselves ^ppls+pp3+++=themselves."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
God ^np++++=God?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everywhere."
everywhere ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
