In ^in++++=In
slave ^nn++++=slave.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Persian ^jj++++=Persian
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
his ^pp$+pp3+++=his
life ^nn++++=life
studying ^vwbg+++xvbg+=studying
the ^ati++++=the
First ^od++++=First
Cause ^vb++++=Cause
of ^in++++=of
all ^abn++++=all
things ^nns++++=things.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
so ^ql++++=so
many ^ap++++=many
books ^nns++++=books,
, ^zz++++=EXTRAWORD
compared ^j+++xvbn+=compared
so ^pn++++=so
many ^ap++++=many
doctrines ^nns++++=doctrines,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
devised ^xvbn+++xvbn+=devised
so ^pn++++=so
many ^ap++++=many
arguments ^nns+nom+++=arguments
that ^tht+vcmp+++=that
at ^rb++++=at
last ^rb"++++=last
his ^pp$+pp3+++=his
mind ^nn++++=mind
became ^vbd+++xvbn+=became
confused ^jj+++xvbn+=confused.
. ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
sought ^vprf+++xvbn+=sought
to ^to++++=to
prove ^vbi+vprv+++=prove
God ^np++++=God
by ^in++++=by
reason ^nn++++=reason
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
ended ^vbd+++xvbnx+=ended
by ^in++++=by
persuading ^xvbg+++xvbg+=persuading
himself ^ppl+pp3+++=himself
that ^dt+dem+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
God ^np++++=God.
. ^zz++++=EXTRAWORD
For ^in++++=For
these ^dt+dem+++=these
opinions ^nns++++=opinions
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
driven ^vpsv++agls+xvbnx+=driven
from ^in++++=from
his ^pp$+pp3+++=his
native ^jj+atrb+++=native
country ^nn++++=country,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
wandered ^vbd+++xvbn+=wandered
from ^in++++=from
place ^nn++++=place
to ^to++++=to
place ^vbi++++=place.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seated ^vbd+++xvbnx+=seated
himself ^ppl+pp3+++=himself
upon ^in++++=upon
a ^at++++=a
cushion ^nn++++=cushion,
, ^zz++++=EXTRAWORD
called ^j+++xvbn+=called
for ^in++++=for
coffee ^nn++++=coffee,
, ^zz++++=EXTRAWORD
mixed ^jj+atrb++xvbn+=mixed
opium ^nn++++=opium
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
drug ^nn++++=drug
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
to ^in++++=to
cloud ^nn++++=cloud
his ^pp$+pp3+++=his
thoughts ^nns++++=thoughts,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
toward ^in++++=toward
his ^pp$+pp3+++=his
slave ^nn++++=slave,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
the ^ati++++=the
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
The ^ati++++=The
slave ^nn++++=slave
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
from ^in++++=from
beneath ^rb++++=beneath
his ^pp$+pp3+++=his
garment ^nn+nom+++=garment
a ^at++++=a
small ^jj+atrb+++=small
wooden ^jj+atrb+++=wooden
figure ^nn++++=figure.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark,
, ^zz++++=EXTRAWORD
polished ^jj++++=polished
by ^in++++=by
handling ^xvbg+++xvbg+=handling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rudely ^rb++++=rudely
carved ^vbd+++xvbn+=carved
in ^in++++=in
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
this ^dt+dem+++=this
figure ^nn++++=figure
he ^pp3a+pp3+++=he
laid ^vbd+++xvbnx+=laid
a ^ap++++=a
few ^ap"++++=few
grains ^nns++++=grains
of ^in++++=of
rice ^nn++++=rice.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
foolish ^jj+atrb+++=foolish
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Persian ^nn++++=Persian,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
there ^rn+pl+++=there
a ^at++++=a
God ^nn++++=God?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
slave ^nn++++=slave
immediately ^rb+tm+++=immediately
concealed ^vbd+++xvbn+=concealed
the ^ati++++=the
idol ^nn++++=idol
in ^in++++=in
his ^pp$+pp3+++=his
bosom ^nn++++=bosom.
. ^zz++++=EXTRAWORD
" ^zz++++="Certainly
certainly ^rb++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
here ^rn+pl+++=here
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
slave ^nn++++=slave,
, ^zz++++=EXTRAWORD
bringing ^vbg+++xvbg+=bringing
forth ^np++++=forth
the ^ati++++=the
little ^jj+atrb+++=little
image ^nn++++=image.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
god ^nn++++=god
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
guarded ^vprf+++xvbnx+=guarded
me ^pp1o+pp1+++=me
since ^in++++=since
childhood ^nn+nom+++=childhood.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
carved ^vpsv++agls+xvbnx+=carved
from ^in++++=from
the ^ati++++=the
sacred ^jj+atrb+++=sacred
tree ^nn++++=tree
in ^in++++=in
my ^pp$+pp1+++=my
own ^ap++++=own
country ^nn++++=country,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
journey ^nn++++=journey
do ^vb+do+aux++=do
I ^pp1a+pp1+++=I
undertake ^vb++++=undertake
without ^in++++=without
Him ^pp3o+pp3+++=Him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
in ^in++++=in
the ^ati++++=the
coffee ^nn++++=coffee-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Persian ^nn++++=Persian
smiled ^vbd+++xvbn+=smiled
contemptuously ^rb++++=contemptuously.
. ^zz++++=EXTRAWORD
" ^zz++++="Behold,"
behold ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="how
how ^wrb+who+++=EXTRAWORD
ignorance ^nn+nom+++=ignorance
invents ^nns+++??+=invents
its ^pp$+it+++=its
Deity ^nn++++=Deity!
! ^zz++++=EXTRAWORD
This ^dt+dem+++=This
man ^nn++++=man
worships ^nns+nom+++=worships
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
examined ^vprf+++xvbnx+=examined
the ^ati++++=the
arguments ^nns+nom+++=arguments
of ^in++++=of
the ^ati++++=the
wisest ^jjt+atrb+++=wisest
philosophers ^nns+nom+++=philosophers,
, ^zz++++=EXTRAWORD
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
sufficient ^jj+atrb+++=sufficient
proof ^nn++++=proof
that ^tht+ncmp+++=that
any ^dti++++=any
God ^nn++++=God
exists ^vbz++++=exists."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
Brahmin ^np+++??+=Brahmin,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
listening ^vbg+++xvbgx+=listening
near ^in+pl+++=near
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
rose ^j+++xvbn+=rose
angrily ^rb++++=angrily.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
speak ^vb++++=speak
falsely ^rb+cnj+++=falsely,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
can ^md+pos+++=can
a ^at++++=a
man ^nn++++=man
deny ^vb+vpub+++=deny
Him ^pp3o+pp3+++=Him
by ^in++++=by
Whose ^whp+rel+pied++=Whose
will ^md+prd+++=will
all ^rb++++=all
things ^nns++++=things
are ^vb+ber+aux++=are
sustained ^vpsv++agls+xvbnx+=sustained?
? ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
your ^pp$+pp2+++=your
slave ^nn++++=slave
is ^vbz+bez+vrb++=is
no ^at++++=no
less ^rbr++++=less
mistaken ^jj+++xvbn+=mistaken
than ^in++++=than
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
God ^np++++=God
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
enclosed ^vpsv++agls+xvbnx+=enclosed
in ^in++++=in
a ^at++++=a
wooden ^jj+atrb+++=wooden
figure ^nn++++=figure
carried ^vbd+++xvbn+=carried
in ^in++++=in
the ^ati++++=the
folds ^nns++++=folds
of ^in++++=of
a ^at++++=a
garment ^nn+nom+++=garment.
. ^zz++++=EXTRAWORD
The ^ati++++=The
true ^jj+atrb+++=true
God ^nn++++=God
is ^vbz+bez+vrb++=is
Brahma ^np+++??+=Brahma,
, ^zz++++=EXTRAWORD
the ^ati++++=the
eternal ^jj++++=eternal
and ^cc+phrs+++=and
incomprehensible ^jj++++=incomprehensible.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+aux++=has
revealed ^vprf+++xvbnx+=revealed
His ^pp$+pp3+++=His
law ^nn++++=law
to ^in++++=to
our ^pp$+pp1+++=our
holy ^jj+atrb+++=holy
teachers ^nns+nom+++=teachers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Brahmins ^np+++??+=Brahmins
alone ^rb++++=alone
preserve ^nn++++=preserve
that ^tht+rel+++=that
law ^nn++++=law
in ^in++++=in
purity ^nn++++=purity
beside ^in+pl+++=beside
the ^ati++++=the
sacred ^jj+atrb+++=sacred
river ^nn++++=river.
. ^zz++++=EXTRAWORD
Kingdoms ^nns+nom+++=Kingdoms
rise ^nn++++=rise
and ^cc++++=and
fall ^nn++++=fall;
; ^zz++++=EXTRAWORD
conquerors ^nns++++=conquerors
come ^vb++++=come
with ^in++++=with
fire ^nn++++=fire
and ^cc++++=and
sword ^nn++++=sword;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
knowledge ^nn++++=knowledge
entrusted ^vbd+++xvbn+=entrusted
to ^in++++=to
us ^pp1o+pp1+++=us
endures ^nns+++??+=endures.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
plain ^jj++++=plain
that ^tht+jcmp+obj++=that
our ^pp$+pp1+++=our
worship ^nn+nom+++=worship
alone ^rb++++=alone
is ^vbz+bez+vrb++=is
acceptable ^jj+pred+++=acceptable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
spoke ^vbd+++xvbn+=spoke
the ^ati++++=the
Brahmin ^np+++??+=Brahmin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
expected ^vbd+vprv++xvbnx+=expected
that ^tht+vcmp+++=that
none ^pn++++=none
could ^md+pos+++=could
answer ^vb++++=answer
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
Jewish ^jj+atrb+++=Jewish
broker ^nn++++=broker,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
Surat ^np+++??+=Surat
to ^in++++=to
purchase ^nn++++=purchase
precious ^jj+atrb+++=precious
stones ^nns++++=stones,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
the ^ati++++=the
table ^nn++++=table
with ^in++++=with
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
also ^rb++++=also
are ^vb+ber+vrb++=are
wrong ^jj+pred+++=wrong.
. ^zz++++=EXTRAWORD
The ^ati++++=The
one ^cd1++++=one
true ^jj+atrb+++=true
God ^nn++++=God
chose ^vbd+++xvbn+=chose
not ^xnot++not++=not
your ^pp$+pp2+++=your
people ^nns++++=people,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ours ^pp$$++++=ours.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
called ^vbd+++xvbnx+=called
our ^pp$+pp1+++=our
fathers ^nns+nom+++=fathers,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
them ^pp3o+pp3+++=them
His ^pp$+pp3+++=His
commandments ^nns+nom+++=commandments,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
promised ^jj+++xvbn+=promised
them ^pp3o+pp3+++=them
an ^at++++=an
inheritance ^nn+nom+++=inheritance.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
scattered ^vpsv++agls+xvbnx+=scattered
among ^in++++=among
the ^ati++++=the
nations ^nns+nom+++=nations,
, ^zz++++=EXTRAWORD
mocked ^j+++xvbn+=mocked,
, ^zz++++=EXTRAWORD
plundered ^vprf+++xvbn+=plundered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
driven ^vpsv++agls+xvbn+=driven
from ^in++++=from
city ^nn++++=city
to ^in++++=to
city ^nn++++=city,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
remain ^vb++++=remain
His ^pp$+pp3+++=His
people ^nns++++=people.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
sufferings ^nns++++=sufferings
are ^vb+ber+vrb++=are
a ^at++++=a
chastisement ^nn+nom+++=chastisement,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
rejection ^nn+nom+++=rejection;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
appointed ^jj+atrb++xvbn+=appointed
time ^nn++++=time
arrives ^vbz++++=arrives,
, ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
will ^md+prd+++=will
gather ^vb+vprv+++=gather
us ^pp1o+pp1+++=us
again ^rb+tm+++=again
and ^cc++++=and
establish ^vb+vprv+++=establish
His ^pp$+pp3+++=His
kingdom ^nn+nom+++=kingdom."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
wait ^vb++++=wait
in ^rb++++=in
vain ^rb"++++=vain,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
a ^at++++=a
Catholic ^jj+atrb+++=Catholic
missionary ^nn+nom+++=missionary
seated ^vbd+++xvbn+=seated
opposite ^jj++++=opposite
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
promise ^nn++++=promise
has ^vbz+hvz+aux++=has
already ^rb++splt++=already
been ^vprf+ben+aux+xvbnx+=been
fulfilled ^vpsv++agls+xvbnx+=fulfilled,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
you ^pp2+pp2+++=you
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
recognise ^vbi+vprv+++=recognise
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Salvation ^nn+nom+++=Salvation
is ^vbz+bez+aux++=is
given ^vpsv++agls+xvbnx+=given
through ^in++++=through
Christ ^np++++=Christ,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
authority ^nn+nom+++=authority
to ^to+ncmp+++=to
preserve ^vbi++++=preserve
His ^pp$+pp3+++=His
truth ^nn++++=truth
was ^vbd+bedz+aux++=was
committed ^vpsv++agls+xvbnx+=committed
to ^in++++=to
the ^ati++++=the
holy ^jj+atrb+++=holy
Church ^npl++++=Church.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside
that ^cs+sub+++=that
Church ^npl++++=Church
men ^nns++++=men
may ^md+pos+++=may
possess ^nns+nom+++=possess
fragments ^nns+nom+++=fragments
of ^in++++=of
goodness ^nns+nom+++=goodness,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
do ^vb+do+aux++=do
not ^xnot++not++=not
possess ^nns+nom+++=possess
the ^ati++++=the
complete ^jj+atrb+++=complete
means ^nns++++=means
of ^in++++=of
salvation ^nn+nom+++=salvation.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
sacraments ^nns+nom+++=sacraments,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
priesthood ^nn+nom+++=priesthood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
unbroken ^jj+atrb+++=unbroken
authority ^nn+nom+++=authority
bear ^vb+vprv+++=bear
witness ^nns+nom+++=witness
that ^dt+dem+++=that
she ^pp3a+pp3+++=she
alone ^rb++++=alone
is ^vbz+bez+vrb++=is
the ^ati++++=the
vessel ^nn++++=vessel
ordained ^vbd+vsua++xvbn+=ordained
for ^in++++=for
mankind ^nn++++=mankind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
Protestant ^nn+nom+++=Protestant
minister ^npt+nom+++=minister,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
turning ^vbg+++xvbgx+=turning
the ^ati++++=the
pages ^nns++++=pages
of ^in++++=of
a ^at++++=a
small ^jj+atrb+++=small
book ^nn++++=book,
, ^zz++++=EXTRAWORD
closed ^j+++xvbn+=closed
it ^pp3+it+++=it
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
saying ^vbg+++xvbgx+=saying
is ^vbz+bez+vrb++=is
untrue ^jj+pred+++=untrue,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
declared ^vbd+vpub++xvbnx+=declared.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
earthly ^jj+atrb+++=earthly
institution ^nn+nom+++=institution
may ^md+pos+++=may
stand ^vb++++=stand
between ^in++++=between
the ^ati++++=the
soul ^nn++++=soul
and ^cc++++=and
God ^nn++++=God.
. ^zz++++=EXTRAWORD
Authority ^nn+nom+++=Authority
belongs ^vbz++++=belongs
not ^xnot++not++=not
to ^in++++=to
ceremonies ^nns++++=ceremonies,
, ^zz++++=EXTRAWORD
councils ^nns++++=councils,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
priests ^nns++++=priests,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
divine ^jj+atrb+++=divine
truth ^nn++++=truth
received ^vbd+++xvbn+=received
in ^in++++=in
faith ^nn++++=faith.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
traditions ^nns+nom+++=traditions
have ^vb+hv+aux++=have
obscured ^vprf+++xvbnx+=obscured
the ^ati++++=the
simple ^jj++++=simple
teaching ^jj+++xvbg+=teaching
with ^in++++=with
pomp ^nn++++=pomp
and ^cc++++=and
human ^jj+atrb+++=human
invention ^nn+nom+++=invention.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
who ^whp+rel+obj++=who
trusts ^nns++++=trusts
in ^in++++=in
outward ^jjb+atrb+++=outward
forms ^nns++++=forms
may ^md+pos+++=may
kneel ^vb++++=kneel
before ^cs+sub+++=before
a ^at++++=a
thousand ^cd++++=thousand
altars ^nns++++=altars
and ^cc++++=and
yet ^rb++++=yet
remain ^vb++++=remain
far ^rb+pl+++=far
from ^rb"++++=from
God ^np++++=God."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
a ^at++++=a
Turkish ^jj+atrb+++=Turkish
customs ^nns++++=customs
officer ^nn++++=officer,
, ^zz++++=EXTRAWORD
a ^at++++=a
Sunni ^np+++??+=Sunni
and ^cc++++=and
a ^at++++=a
zealous ^jj+atrb+++=zealous
defender ^nn+nom+++=defender
of ^in++++=of
his ^pp$+pp3+++=his
creed ^nn++++=creed,
, ^zz++++=EXTRAWORD
drew ^j+++xvbn+=drew
the ^ati++++=the
mouthpiece ^nn++++=mouthpiece
of ^in++++=of
his ^pp$+pp3+++=his
pipe ^nn++++=pipe
from ^in++++=from
between ^in++++=between
his ^pp$+pp3+++=his
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
Christians ^nn++++=Christians
dispute ^nn++++=dispute
among ^in++++=among
themselves ^ppls+pp3+++=themselves!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="Each
each ^ppls++++=EXTRAWORD
condemns ^vbz++++=condemns
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
both ^abx++++=both
have ^vb+hv+aux++=have
departed ^vprf+++xvbnx+=departed
from ^in++++=from
the ^ati++++=the
final ^jj+atrb+++=final
revelation ^nn+nom+++=revelation.
. ^zz++++=EXTRAWORD
God ^np++++=God
sent ^vbd+++xvbn+=sent
prophets ^nns++++=prophets
to ^in++++=to
many ^ap++++=many
peoples ^nns++++=peoples,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
last ^ap++++=last
and ^cc++++=and
clearest ^jjt+atrb+++=clearest
message ^nn+nom+++=message
was ^vbd+bedz+aux++=was
delivered ^vpsv++agls+xvbnx+=delivered
to ^in++++=to
His ^pp$+pp3+++=His
Messenger ^np+nom++??+=Messenger.
. ^zz++++=EXTRAWORD
The ^ati++++=The
faithful ^jj++++=faithful
have ^vb+hv+aux++=have
carried ^vprf+++xvbnx+=carried
it ^pp3+it+++=it
across ^in+pl+++=across
Asia ^np++++=Asia,
, ^zz++++=EXTRAWORD
Africa ^np++++=Africa,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Europe ^np++++=Europe;
; ^zz++++=EXTRAWORD
mighty ^jj+atrb+++=mighty
kingdoms ^nns+nom+++=kingdoms
acknowledge ^vb+vpub+++=acknowledge
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
learned ^jj+atrb++xvbn+=learned
men ^nns++++=men
expound ^vb++++=expound
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
