When ^wrb+who+++=When
and ^cc++++=EXTRAWORD
perhaps ^rb++++=perhaps
of ^in++++=of
sight ^nn++++=sight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="His
his ^pp$+pp3+++=EXTRAWORD
heart ^nn++++=heart
is ^vbz+bez+vrb++=is
red ^jj+pred+++=red
with ^in++++=with
mortal ^jj+atrb+++=mortal
blood ^nn++++=blood,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc+cls+++=EXTRAWORD
therefore ^rb+cnj+++=therefore
he ^pp3a+pp3+++=he
shall ^md+prd+++=shall
know ^vb+vprv+++=know
love ^nn++++=love;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
love ^nn++++=love
without ^in++++=without
knowledge ^nn++++=knowledge
is ^vbz+bez+vrb++=is
a ^at++++=a
bird ^nn++++=bird
in ^in++++=in
a ^at++++=a
wicker ^nn++++=wicker
cage ^nn++++=cage.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
give ^vb++++=give
him ^pp3o+pp3+++=him
knowledge ^nn++++=knowledge."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pierced ^vbd+++xvbnx+=pierced
her ^pp3o+pp3+++=her
finger ^nn++++=finger
with ^in++++=with
a ^at++++=a
black ^jj+atrb+++=black
pin ^np++++=pin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
drop ^vb++++=drop
of ^in++++=of
mist ^nn++++=mist-grey
- ^zz++++=EXTRAWORD
grey ^np++++=EXTRAWORD
blood ^nn++++=blood
fell ^vbd+++xvbn+=fell
between ^in++++=between
the ^ati++++=the
infant ^nn++++=infant's
's ^$++++=EXTRAWORD
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
departed ^vbd+++xvbnx+=departed.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
another ^dt++++=another
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
another ^dt++++=another
and ^cc++++=and
another ^dt++++=another,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
seven ^cd++++=seven
ancient ^jj+atrb+++=ancient
women ^nns++++=women
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood
beside ^in+pl+++=beside
the ^ati++++=the
cradle ^nn++++=cradle.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
gave ^vbd+++xvbn+=gave
memory ^nn++++=memory,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
foresight ^nn++++=foresight,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
understanding ^nvbg+++xvbg+=understanding
of ^in++++=of
the ^ati++++=the
speech ^nn++++=speech
of ^in++++=of
beasts ^nns++++=beasts
and ^cc++++=and
waters ^nns++++=waters,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
knowledge ^nn++++=knowledge
of ^in++++=of
the ^ati++++=the
secret ^jj+atrb+++=secret
weights ^nns++++=weights
by ^in++++=by
which ^whp+rel+pied++=which
truth ^nn++++=truth
and ^cc++++=and
falsehood ^nn+nom+++=falsehood
are ^vb+ber+aux++=are
balanced ^vpsv++agls+xvbnx+=balanced,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
last ^rb++++=last
gave ^vbd+++xvbn+=gave
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying:
: ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
he ^pp3a+pp3+++=he
who ^whp+who+++=who
knows ^vbz+vprv+++=knows
all ^abn++++=all
words ^nns++++=words
and ^cc++++=and
cannot ^md+pos+not++=cannot
keep ^vb++++=keep
one ^cd1++++=one
unspoken ^jj++++=unspoken
shall ^md+prd+++=shall
set ^xvbn+++xvbn+=set
kingdoms ^nns+nom+++=kingdoms
burning ^vwbg+++xvbg+=burning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
dawn ^nn++++=dawn
the ^ati++++=the
nurse ^nn++++=nurse
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
beneath ^in+pl+++=beneath
the ^ati++++=the
cradle ^nn++++=cradle,
, ^zz++++=EXTRAWORD
senseless ^jj++++=senseless
with ^in++++=with
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
child ^nn++++=child
smiled ^vbd+++xvbn+=smiled
at ^in++++=at
the ^ati++++=the
sparks ^np++++=sparks
rising ^vwbg+++xvbg+=rising
from ^in++++=from
the ^ati++++=the
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
some ^dti++++=some
said ^vbd+vpub+tht0+xvbn+=said
those ^dt+dem+++=those
women ^nns++++=women
were ^vbd+bed+vrb++=were
queens ^npt++++=queens
of ^in++++=of
the ^ati++++=the
Sidhe ^np+++??+=Sidhe
before ^in++++=before
the ^ati++++=the
first ^od++++=first
ship ^nn++++=ship
of ^in++++=of
the ^ati++++=the
Fer ^&fw++++=Fer
Bolg ^np+++??+=Bolg
came ^vbd+++xvbn+=came
to ^in++++=to
Eri ^np+++??+=Eri;
; ^zz++++=EXTRAWORD
some ^dti++++=some
said ^vbd+vpub+tht0+xvbn+=said
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
hawks ^nns+++??+=hawks
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
on ^rb+phrv+++=on
human ^jj+atrb+++=human
bodies ^nns++++=bodies;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
said ^vbd+vpub+tht0+xvbn+=said
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
elder ^jjr+pred+++=elder
than ^in++++=than
the ^ati++++=the
gods ^nns++++=gods
whose ^whp+rel+obj++=whose
names ^nns++++=names
are ^vb+ber+aux++=are
uttered ^vpsv++agls+xvbnx+=uttered.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
all ^abn++++=all
agreed ^vb+++xvbn+=agreed
that ^tht+vcmp+++=that
no ^at++++=no
good ^jj+atrb+++=good
fortune ^nn++++=fortune
comes ^vbz++++=comes
unmixed ^jj+++xvbn+=unmixed
from ^in++++=from
the ^ati++++=the
people ^nns++++=people
beneath ^in+pl+++=beneath
the ^ati++++=the
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called
Fael ^np+++??+=Fael
n ^zz++++=n,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
years ^nns++++=years
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
three ^cd++++=three
years ^nns++++=years
old ^jj++++=old
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
the ^ati++++=the
smith ^np++++=smith
that ^tht+rel+++=that
iron ^nn++++=iron
remembered ^vwbn+vprv++xvbn+=remembered
the ^ati++++=the
star ^nn++++=star
from ^in++++=from
which ^whp+rel+pied++=which
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
five ^cd++++=five,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
two ^cd++++=two
ravens ^nns+++??+=ravens
quarrelling ^vwbg+++xvbg+=quarrelling
above ^jjb++++=above
the ^ati++++=the
gate ^nn++++=gate
and ^cc++++=and
commanded ^vprf+++xvbn+=commanded
that ^tht+vcmp+++=that
grain ^nn++++=grain
be ^vb+be+aux++=be
sent ^vpsv++agls+xvbnx+=sent
to ^in++++=to
a ^at++++=a
widow ^nn++++=widow
beyond ^in++++=beyond
the ^ati++++=the
northern ^jj+atrb+++=northern
ford ^np++++=ford;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
men ^nns++++=men
rode ^vbd+++xvbn+=rode
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
children ^nns++++=children
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
bark ^nn++++=bark
for ^in++++=for
three ^cd++++=three
days ^nns++++=days.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
judged ^vbd+vprv++xvbnx+=judged
between ^in++++=between
two ^cd++++=two
herdsmen ^nns++++=herdsmen
concerning ^in++++=concerning
a ^at++++=a
calf ^nn++++=calf,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
that ^tht+vcmp+++=that
the ^ati++++=the
beast ^nn++++=beast
belonged ^vbd+++xvbn+=belonged
not ^xnot++not++=not
to ^in++++=to
the ^ati++++=the
owner ^nn++++=owner
of ^in++++=of
the ^ati++++=the
cow ^nn++++=cow
nor ^cc++neg++=nor
to ^in++++=to
the ^ati++++=the
owner ^nn++++=owner
of ^in++++=of
the ^ati++++=the
bull ^nn++++=bull,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
the ^ati++++=the
little ^jj+atrb+++=little
girl ^nn++++=girl
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
it ^pp3+it+++=it
alive ^jj++++=alive
through ^in++++=through
frost ^np++++=frost
by ^in++++=by
wrapping ^xvbg+++xvbg+=wrapping
it ^pp3+it+++=it
in ^in++++=in
her ^pp$+pp3+++=her
cloak ^nn++++=cloak.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
of ^in++++=of
law ^nn++++=law
disputed ^vbd+++xvbn+=disputed
this ^dt+dem+++=this
for ^in++++=for
nine ^cd++++=nine
nights ^nns++++=nights
and ^cc++++=and
then ^rn+tm+++=then
declared ^vbd+vpub++xvbn+=declared
it ^pp3+it+++=it
just ^rb+emph+++=just.
. ^zz++++=EXTRAWORD
King ^npt++++=King
Eochaid ^np+++??+=Eochaid
rejoiced ^vbd+++xvbn+=rejoiced,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
at ^rb++++=at
times ^nns++++=times
he ^pp3a+pp3+++=he
feared ^vbd+vprv++xvbnx+=feared
to ^to++++=to
meet ^vbi++++=meet
the ^ati++++=the
boy ^nn++++=boy's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poets ^nns++++=poets
praised ^vbd+++xvbn+=praised
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
druids ^nns++++=druids
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
the ^ati++++=the
nurse ^nn++++=nurse
remembered ^vwbn+vprv++xvbn+=remembered
the ^ati++++=the
seven ^cd++++=seven
crones ^nns+++??+=crones,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
wind ^nn++++=wind
cried ^vbd+++xvbn+=cried
around ^in++++=around
the ^ati++++=the
dun ^jj++++=dun
she ^pp3a+pp3+++=she
laid ^vbd+++xvbnx+=laid
rowan ^np++++=rowan
upon ^in++++=upon
his ^pp$+pp3+++=his
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
In ^in++++=In
Fael ^np+++??+=Fael
n ^zz++++=n's
's ^vbz+bez+vrb++0=EXTRAWORD
ninth ^od++++=ninth
year ^nn++++=year
she ^pp3a+pp3+++=she
combed ^vbd+++xvbnx+=combed
his ^pp$+pp3+++=his
black ^jj+atrb+++=black
hair ^nn++++=hair
and ^cc++++=and
found ^vpsv++agls+xvbn+=found
among ^in++++=among
it ^pp3+it+++=it
a ^at++++=a
single ^jj+atrb+++=single
grey ^jj+atrb+++=grey
feather ^nn++++=feather.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
plucked ^vbd+++xvbnx+=plucked
it ^pp3+it+++=it
out ^rp+pl+++=out
and ^cc++++=and
burned ^vbd+++xvbn+=burned
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
three ^cd++++=three.
. ^zz++++=EXTRAWORD
Within ^in++++=Within
a ^at++++=a
month ^nn++++=month
a ^at++++=a
narrow ^jj+atrb+++=narrow
crest ^nn++++=crest
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
from ^in++++=from
his ^pp$+pp3+++=his
crown ^nn++++=crown,
, ^zz++++=EXTRAWORD
soft ^jj++++=soft
and ^cc+phrs+++=and
grey ^jj++++=grey
and ^cc+phrs+++=and
bright ^jj++++=bright
at ^in++++=at
the ^ati++++=the
edges ^nns++++=edges
like ^in++++=like
frost ^np++++=frost
beneath ^in+pl+++=beneath
moonlight ^nn++++=moonlight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
searched ^vbd+++xvbnx+=searched
his ^pp$+pp3+++=his
reflection ^nn+nom+++=reflection
in ^in++++=in
polished ^jj+atrb+++=polished
bronze ^nn++++=bronze;
; ^zz++++=EXTRAWORD
for ^in++++=for
