The ^ati++++=The
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
read ^vb+vprv++xvbn+=read
no ^at++++=no
book ^nn++++=book,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
own ^ap++++=own
so ^ql++++=so
much ^ap++++=much
as ^ql++++=as
de ^&fw++++=de
shoes ^nns++++=shoes
on ^rp++++=on
her ^pp3o+pp3+++=her
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
walked ^vbd+++xvbnx+=walked
straight ^jj++++=straight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
when ^wrb+who+++=when
anybody ^pn++++=anybody
crowded ^vbd+++xvbn+=crowded
her ^pp$+pp3+++=her
she ^pp3a+pp3+++=she
put ^vbd+++xvbnx+=put
her ^pp$+pp3+++=her
fists ^nns++++=fists
on ^rp++++=on
her ^pp3o+pp3+++=her
hips ^nns++++=hips
jist ^nn++++=jist
so ^rb++++=so
and ^cc++++=and
she ^pp3a+pp3+++=she
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
better ^jjr++++=better
take ^vb++++=take
care ^nn++++=care
how ^wrb+who+++=how
you ^pp2+pp2+++=you
meddles ^vbz++++=meddles
wid ^in++++=wid
one ^pn++++=one
of ^in++++0=o'
de ^&fw++++=de
Blue ^jj+atrb+++=Blue
Hen ^np++++=Hen's
's ^$++++=EXTRAWORD
Chickens ^nns++++=Chickens!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
dat ^nn+++??+=dat
mean ^jj++++=mean?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
rightly ^rb++++=rightly
knowed ^jj+++xvbn+=knowed.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
she ^pp3a+pp3+++=she
never ^rb++++=never
knowed ^jj+++xvbn+=knowed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
Mammy ^np+++??+=Mammy
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
folks ^nns++++=folks
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
growed ^vbd+++xvbnx+=growed
up ^rp++++=up
big ^jj++++=big
and ^cc+phrs+++0=an'
strong ^jj++++=strong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
bymeby ^nn+++??+=bymeby
I ^pp1a+pp1+++=I
married ^vbd+++xvbnx+=married.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
man ^nn++++=man's
's ^$++++=EXTRAWORD
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Isaac ^np++++=Isaac.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
heart ^nn++++=heart
in ^in++++=in
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
den ^&fw++++=den
de ^&fw++++=de
chil ^jj+++??+=chil'en
'en ^jj+++xvbn+0=EXTRAWORD
come ^vprf+++xvbn+=come
one ^pn++++=one,
, ^zz++++=EXTRAWORD
two ^cd++++=two,
, ^zz++++=EXTRAWORD
three ^cd++++=three
Lord ^npt++++=Lord,
, ^zz++++=EXTRAWORD
dey ^vb+++??+=dey
kept ^vbd+++xvbn+=kept
a ^at++++=a-comin'
- ^zz++++=EXTRAWORD
comin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
seven ^cd++++=seven.
. ^zz++++=EXTRAWORD
" ^zz++++="Seven,
seven ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sah ^nn+++??+=sah!
! ^zz++++=EXTRAWORD
Five ^cd++++=Five
boys ^nns++++=boys
and ^cc++++0=an'
two ^cd++++=two
little ^jj+atrb+++=little
gals ^nn++++=gals.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
raised ^vbd+++xvbnx+=raised
every ^at++++=every
one ^pn++++=one.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
worked ^vbd+++xvbnx+=worked
all ^abn++++=all
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
half ^nn++++=half
de ^&fw++++=de
night ^nn++++=night
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
patchin ^nn+++??+=patchin'
' ^zz++++=EXTRAWORD
clothes ^nns++++=clothes
or ^cc++++=or
coolin ^nn+++??+=coolin'
' ^zz++++=EXTRAWORD
fever ^nn++++=fever
or ^cc++++=or
rockin ^nn+++??+=rockin'
' ^zz++++=EXTRAWORD
a ^at++++=a
baby ^nn++++=baby.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
happy ^jj+pred+++=happy.
. ^zz++++=EXTRAWORD
Poor ^jj+atrb+++=Poor
folks ^nns++++=folks
can ^md+pos+++=can
be ^vb+be+vrb++=be
happy ^jj+pred+++=happy,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
dey ^nn+++??+=dey
belongs ^vbz++++=belongs
to ^in++++=to
somebody ^pn++++=somebody
else ^rb+cnj+++=else,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
dey ^nn+++??+=dey
got ^vbd+++xvbn+=got
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
" ^zz++++="Henry
henry ^np++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
de ^&fw++++=de
youngest ^jjt++++=youngest.
. ^zz++++=EXTRAWORD
Dat ^np+++??+=Dat
boy ^nn++++=boy
follow ^vb+vprv+++=follow
me ^pp1o+pp1+++=me
like ^in++++=like
my ^pp$+pp1+++=my
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
stirred ^vbd+++xvbnx+=stirred
de ^&fw++++=de
ash ^nn++++=ash
cake ^nn++++=cake,
, ^zz++++=EXTRAWORD
Henry ^np++++=Henry
got ^vbd+++xvbn+=got
flour ^nn++++=flour
on ^in++++=on
his ^pp$+pp3+++=his
nose ^nn++++=nose.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^to++++=to
de ^&fw++++=de
spring ^vb++++=spring,
, ^zz++++=EXTRAWORD
Henry ^np++++=Henry
carried ^vbd+++xvbn+=carried
de ^&fw++++=de
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
scar ^nn++++=scar
round ^in++++=round
his ^pp$+pp3+++=his
wrist ^nn++++=wrist
where ^wrb+who+++=where
a ^at++++=a
kettle ^nn++++=kettle-hook
- ^zz++++=EXTRAWORD
hook ^vb++++=EXTRAWORD
caught ^vbd+++xvbn+=caught
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
another ^dt++++=another
little ^ap++++=little
white ^jj++++=white
mark ^vb++++=mark
up ^rp++++=up
here ^rn+pl+++=here
" ^zz++++="
She ^pp3a+pp3+++=She
touched ^vbd+++xvbnx+=touched
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
her ^pp$+pp3+++=her
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
" ^zz++++="
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
against ^in++++=against
de ^&fw++++=de
hearthstone ^nn+++??+=hearthstone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
kiss ^vb++++=kiss
dat ^nn+++??+=dat
mark ^vb++++=mark
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
him ^pp3o+pp3+++=him
down ^rp++++=down
to ^to++++=to
sleep ^vbi++++=sleep.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
sah ^nn+++??+=sah,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
master ^nn++++=master
was ^vbd+bedz+vrb++=was
a ^at++++=a
kind ^nn++++=kind
enough ^dt++++=enough
man ^nn++++=man
when ^wrb+who+++=when
money ^nn++++=money
was ^vbd+bedz+vrb++=was
plenty ^nn++++=plenty.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
money ^nn++++=money
went ^vbd+++xvbn+=went.
. ^zz++++=EXTRAWORD
Crops ^vbz++++=Crops
failed ^vprf+++xvbn+=failed,
, ^zz++++=EXTRAWORD
debts ^nns++++=debts
come ^vb++++=come,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
men ^nns++++=men
rode ^vbd+++xvbn+=rode
up ^rp++++=up
to ^to++++=to
de ^&fw++++=de
house ^nn++++=house
talkin ^nn+++??+=talkin'
' ^zz++++=EXTRAWORD
low ^jj++++=low.
. ^zz++++=EXTRAWORD
Bymeby ^np+++??+=Bymeby
we ^pp1a+pp1+++=we
heard ^vbd+vprv+tht0+xvbn+=heard
we ^pp1a+pp1+++=we
was ^vbd+bedz+vrb++=was
all ^abn++++=all
to ^to++++=to
be ^vbi+vbi+aux++=be
sold ^vpsv++agls+xvbnx+=sold.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
prayed ^vbd+vsua+tht0+xvbnx+=prayed
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
true ^jj++++=true.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
down ^rp++++=down
on ^in++++=on
my ^pp$+pp1+++=my
knees ^nns++++=knees
and ^cc++++0=an'
prayed ^vpsv++agls+xvbn+=prayed
till ^in++++=till
de ^&fw++++=de
boards ^nns++++=boards
was ^vbd+bedz+vrb++=was
wet ^jj+pred+++=wet.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
prayer ^nn++++=prayer
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
always ^rb++++=always
stop ^vb++++=stop
de ^&fw++++=de
auction ^nn+nom+++=auction
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
mornin ^nn+++??+=mornin'
' ^zz++++=EXTRAWORD
dey ^nn+++??+=dey
drove ^vbd+++xvbn+=drove
us ^pp1o+pp1+++=us
to ^in++++=to
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Dey ^np+++??+=Dey
washed ^vwbn+++xvbn+=washed
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
rubbed ^jj+atrb++xvbn+=rubbed
grease ^nn++++=grease
on ^in++++=on
our ^pp$+pp1+++=our
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
stood ^vbd+++xvbn+=stood
us ^pp1o+pp1+++=us
up ^rp++++=up
on ^in++++=on
a ^at++++=a
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
come ^vb++++=come
pokin ^nn+++??+=pokin'
' ^zz++++=EXTRAWORD
at ^rb++++=at
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
lookin ^nn+++??+=lookin'
' ^zz++++=EXTRAWORD
in ^in++++=in
our ^pp$+pp1+++=our
mouths ^nns++++=mouths,
, ^zz++++=EXTRAWORD
squeezin ^nn+++??+=squeezin'
' ^zz++++=EXTRAWORD
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
askin ^nn+++??+=askin'
' ^zz++++=EXTRAWORD
ages ^nns++++=ages,
, ^zz++++=EXTRAWORD
same ^ap++++=same
as ^ql++++=as
we ^pp1a+pp1+++=we
was ^vbd+bedz+vrb++=was
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
held ^vbd+vprv++xvbnx+=held
Henry ^np++++=Henry.
. ^zz++++=EXTRAWORD
Isaac ^np++++=Isaac
stood ^vbd+++xvbn+=stood
close ^jj++++=close
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
de ^&fw++++=de
other ^ap++++=other
six ^cd++++=six
crowded ^jj+++xvbn+=crowded
round ^in++++=round
my ^pp$+pp1+++=my
skirt ^nn++++=skirt.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
kept ^vbd+++xvbnx+=kept
sayin ^nn+++??+=sayin',
', ^nn+++??+=EXTRAWORD
' ^zz++++='We's
we ^pp1a+pp1+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
one ^cd1++++=one
family ^nn++++=family.
. ^zz++++=EXTRAWORD
Whoever ^whp+who+++=Whoever
buys ^vbz++++=buys,
, ^zz++++=EXTRAWORD
buy ^vb++++=buy
us ^pp1o+pp1+++=us
together ^nn+nom+++=together.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="An'
and ^cc++++0=EXTRAWORD
de ^&fw++++=de
auction ^nn+nom+++=auction
man ^nn++++=man
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="First
first ^od++++=EXTRAWORD
dey ^vb+++??+=dey
sold ^vbd+++xvbn+=sold
Isaac ^np++++=Isaac.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
dey ^nn+++??+=dey
called ^vbd+++xvbn+=called
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv+tht0+xvbnx+=held
my ^pp$+pp1+++=my
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
man ^nn++++=man
struck ^vbd+++xvbn+=struck
his ^pp$+pp3+++=his
arm ^nn++++=arm
and ^cc++++0=an'
broke ^vbd+++xvbn+=broke
us ^pp1o+pp1+++=us
loose ^jj++++=loose.
. ^zz++++=EXTRAWORD
Isaac ^np++++=Isaac
turned ^vbd+++xvbn+=turned
his ^pp$+pp3+++=his
head ^jjb++++=head
while ^cs+sub+++=while
dey ^jj+++??+=dey
led ^jj+++xvbn+=led
him ^pp3o+pp3+++=him
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
jist ^nn++++=jist
looked ^vbd+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
never ^rb++++=never
forgot ^vbd+vprv+tht0+xvbn+=forgot
dat ^nn+++??+=dat
look ^vb++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="Den
den ^&fw++++=EXTRAWORD
dey ^nn+++??+=dey
took ^vbd+++xvbn+=took
my ^pp$+pp1+++=my
oldest ^jjt+atrb+++=oldest
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
Den ^&fw++++=Den
de ^&fw++++=de
next ^ap++++=next.
. ^zz++++=EXTRAWORD
Den ^&fw++++=Den
one ^pn++++=one
of ^in++++=of
my ^pp$+pp1+++=my
gals ^nn++++=gals.
. ^zz++++=EXTRAWORD
Dey ^np+++??+=Dey
went ^vbd+++xvbn+=went
one ^pn++++=one
by ^in++++=by
one ^pn++++=one,
, ^zz++++=EXTRAWORD
each ^dt++++=each
to ^in++++=to
a ^at++++=a
different ^jj+atrb+++=different
man ^nn++++=man.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
screamed ^vbd+++xvbnx+=screamed
till ^in++++=till
my ^pp$+pp1+++=my
throat ^nn++++=throat
tore ^vbd+++xvbn+=tore.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
threw ^vbd+++xvbnx+=threw
myself ^ppl+pp1+++=myself
on ^in++++=on
de ^&fw++++=de
platform ^nn++++=platform,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
wrapped ^vwbn+++xvbn+=wrapped
both ^abx++++=both
arms ^nns++++=arms
round ^in++++=round
de ^&fw++++=de
little ^ap++++=little
ones ^pn++++=ones,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
dey ^jj+++??+=dey
kicked ^jj+++xvbn+=kicked
my ^pp$+pp1+++=my
hands ^nns++++=hands
loose ^jj++++=loose.
. ^zz++++=EXTRAWORD
" ^zz++++="Henry
henry ^np++++=EXTRAWORD
clung ^vbd+++xvbn+=clung
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
seized ^vbd+++xvbnx+=seized
the ^ati++++=the
front ^nn++++=front
of ^in++++=of
her ^pp$+pp3+++=her
dress ^nn++++=dress
and ^cc++++=and
drew ^vbd+++xvbn+=drew
it ^pp3+it+++=it
tight ^jj++++=tight
against ^in++++=against
her ^pp$+pp3+++=her
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
' ^zz++++='Mammy,
mammy ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
them ^pp3o+pp3+++0='em
take ^vb++++=take
me ^pp1o+pp1+++=me!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Dey
dey ^nn+++??+=EXTRAWORD
sha ^nn+++??+=shan't!
n't ^xnot++not++0=EXTRAWORD
