# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
what ^wdt+who+++=what
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
for ^in+strn+++=for.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
your ^pp$+pp2+++=your
fellows ^nns++++=fellows
who ^whp+rel+subj++=who
buys ^vbz++++=buys
toys ^nns++++=toys
to ^to++++=to
hide ^vbi++++=hide
them ^pp3o+pp3+++0='em
under ^in++++=under
covers ^nns++++=covers.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
is ^vbz+bez+vrb++=is
at ^in++++=at
my ^pp$+pp1+++=my
friends ^nns++++=friends'
' ^zz++++=EXTRAWORD
disposal ^nn+nom+++=disposal."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Swordsley ^np++++=Swordsley's
's ^$++++=EXTRAWORD
face ^nn++++=face
brightened ^vbd+++xvbn+=brightened.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
a ^at++++=a
motor ^nn++++=motor-launch
- ^zz++++=EXTRAWORD
launch ^vb++++=EXTRAWORD
and ^cc++++=and
had ^vb+hv+aux++=had
already ^rb++splt++=already
conceived ^vprf+++xvbnx+=conceived
a ^at++++=a
vision ^nn++++=vision
of ^in++++=of
gliding ^xvbg+++xvbg+=gliding
past ^jjb++++=past
the ^ati++++=the
houses ^nns++++=houses
of ^in++++=of
two ^cd++++=two
ladies ^nns++++=ladies
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
omitted ^vprf+++xvbnx+=omitted
her ^pp$+pp3+++=her
from ^in++++=from
their ^pp$+pp3+++=their
garden ^nn++++=garden
party ^nn++++=party.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Harcourt ^np+++??+=Harcourt
Bell ^nn++++=Bell,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
down ^rp++++=down
chiefly ^rb++++=chiefly
because ^cs+cos+++=because
Cobham ^np++++=Cobham
had ^vbd+hvd+aux++=had
hinted ^vprf+++xvbnx+=hinted
that ^tht+vcmp+++=that
a ^at++++=a
syndicate ^nn+nom+++=syndicate
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
formed ^vbd+++xvbn+=formed
to ^to++++=to
acquire ^vbi++++=acquire
certain ^jj+atrb+++=certain
copper ^nn++++=copper
properties ^nns++++=properties,
, ^zz++++=EXTRAWORD
wondered ^j+++xvbn+=wondered
whether ^cs+who+++=whether
confidential ^jj+atrb+++=confidential
financial ^jj+atrb+++=financial
talk ^nn++++=talk
might ^md+pos+++=might
occur ^vb++++=occur
on ^in++++=on
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Althea ^np++++=Althea
Venn ^np+++??+=Venn,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
lately ^rb+tm+splt++=lately
decided ^vprf+++xvbnx+=decided
that ^tht+vcmp+++=that
speed ^nn++++=speed
was ^vbd+bedz+vrb++=was
romantic ^jj+pred+++=romantic,
, ^zz++++=EXTRAWORD
wondered ^j+++xvbn+=wondered
if ^cs+cnd+++=if
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
would ^md+prd+++=would
sit ^vb++++=sit
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
General ^jj+atrb+++=General
Torby ^np+++??+=Torby,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
distrusted ^vbd+++xvbn+=distrusted
machinery ^nn+nom+++=machinery
and ^cc++++=and
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
money ^nn++++=money
in ^in++++=in
one ^pn++++=one
of ^in++++=of
Cobham ^np++++=Cobham's
's ^$++++=EXTRAWORD
companies ^nns++++=companies,
, ^zz++++=EXTRAWORD
wondered ^j+++xvbn+=wondered
whether ^cs+who+++=whether
the ^ati++++=the
launch ^nn++++=launch
was ^vbd+bedz+aux++=was
paid ^vpsv++agls+xvbnx+=paid
for ^in+strn+++=for.
. ^zz++++=EXTRAWORD
Lady ^npt++++=Lady
Torby ^np+++??+=Torby
wondered ^vbd+vprv++xvbn+=wondered
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
less ^rbr++++=less
hope ^nn++++=hope
of ^in++++=of
amusement ^nn+nom+++=amusement.
. ^zz++++=EXTRAWORD
Each ^ppls++++=Each
guest ^np++++=guest,
, ^zz++++=EXTRAWORD
in ^rb++++=in
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
in ^in++++=in
the ^ati++++=the
white ^jj+atrb+++=white
object ^nn++++=object
below ^rb++++=below
the ^ati++++=the
lawn ^nn++++=lawn
some ^dti++++=some
private ^jj+atrb+++=private
extension ^nn++++=extension
of ^in++++=of
desire ^nn++++=desire;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Cobham ^np++++=Cobham,
, ^zz++++=EXTRAWORD
perorating ^jj+++xvbg+=perorating
before ^in++++=before
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
only ^rb+down+++=only
the ^ati++++=the
reflection ^nn+nom+++=reflection
of ^in++++=of
his ^pp$+pp3+++=his
magnificence ^nn+nom+++=magnificence.
. ^zz++++=EXTRAWORD
" ^zz++++="Forty
forty ^cd++++=EXTRAWORD
horse ^nn++++=horse-power,"
- ^zz++++=EXTRAWORD
power ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="She'll
she ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
eighteen ^cd++++=eighteen
miles ^nns++++=miles
against ^in++++=against
the ^ati++++=the
stream ^nn++++=stream.
. ^zz++++=EXTRAWORD
Electric ^jj++++=Electric
light ^jj++++=light,
, ^zz++++=EXTRAWORD
refrigerator ^nn++++=refrigerator,
, ^zz++++=EXTRAWORD
patent ^jj+atrb+++=patent
lockers ^nns+nom+++=lockers,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver-plated
- ^zz++++=EXTRAWORD
plated ^jj+atrb++xvbn+=EXTRAWORD
gear ^nn++++=gear
everything ^pn++++=everything
complete ^jj++++=complete.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
fellow ^nn++++=fellow
living ^vwbg+++xvbg+=living
below ^rb++++=below
Bray ^np+++??+=Bray
who ^whp+rel+subj++=who
has ^vbz+hvz+vrb++=has
one ^cd1++++=one
nearly ^rb+down+++=nearly
as ^in++++=as
good ^jj++++=good,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gives ^vbz++++=gives
himself ^ppl+pp3+++=himself
the ^ati++++=the
airs ^&fw++++=airs
of ^in++++=of
an ^at++++=an
admiral ^nn++++=admiral.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
run ^vb+++xvbn+=run
past ^nn++++=past
him ^pp3o+pp3+++=him
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
anchored ^vpsv++agls+xvbnx+=anchored."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
last ^jj+atrb+++=last
year ^nn++++=year,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lady ^npt++++=Lady
Torby ^np+++??+=Torby
observed ^vbd+++xvbn+=observed,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
you ^pp2+pp2+++=you
disliked ^vbd+++xvbn+=disliked
the ^ati++++=the
river ^nn++++=river."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Cobham ^np++++=Cobham
laughed ^vbd+++xvbn+=laughed
with ^in++++=with
exceptional ^jj+atrb+++=exceptional
heartiness ^nns+nom+++=heartiness,
, ^zz++++=EXTRAWORD
to ^to++++=to
show ^vbi+vprv+++=show
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
contributed ^vprf+++xvbnx+=contributed
something ^pn++++=something
diverting ^vbg+++xvbg+=diverting.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^uh++++=dear
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
disliked ^vbd+++xvbnx+=disliked
crawling ^jj+++xvbg+=crawling
about ^in++++=about
in ^in++++=in
a ^at++++=a
punt ^nn++++=punt.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
river ^nn++++=river;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
aquatic ^jj+atrb+++=aquatic
invalidism ^nn+nom+++=invalidism.
