# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
rather ^rb++++=rather
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
had ^vb+hv+vrb++=had
a ^at++++=a
remarkable ^jj+atrb+++=remarkable
life ^nn++++=life.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
broke ^vbd+++xvbnx+=broke
his ^pp$+pp3+++=his
collar ^nn++++=collar-bone
- ^zz++++=EXTRAWORD
bone ^nn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
Pyrenees ^nns+nom+++=Pyrenees,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
yellow ^jj+atrb+++=yellow
fever ^nn++++=fever
at ^in++++=at
Lagos ^np+++??+=Lagos,
, ^zz++++=EXTRAWORD
fought ^j+++xvbn+=fought
a ^at++++=a
duel ^nn++++=duel
in ^in++++=in
Paris ^np++++=Paris,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
divorced ^vpsv++agls+xvbnx+=divorced
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
thirty ^cd++++=thirty-five."
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Wedderburn ^np++++=Wedderburn,
, ^zz++++=EXTRAWORD
" ^zz++++="he
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
indigestion ^nn+nom+++=indigestion,
, ^zz++++=EXTRAWORD
no ^at++++=no
money ^nn++++=money,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
wife ^nn++++=wife
in ^in++++=in
Bayswater ^np+nom++??+=Bayswater
who ^whp+rel+subj++=who
writes ^vbz+vprv+++=writes
to ^in++++=to
newspapers ^nns+nom+++=newspapers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Still,
still ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
things ^nns++++=things
have ^vb+hv+aux++=have
happened ^vprf+++xvbnx+=happened
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^ap++++=EXTRAWORD
great ^ap"++++=great
many ^ap"++++=many
things ^nns++++=things
happen ^vb+++??+=happen
to ^to+vcmp+++=to
people ^vb++++=people
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
careless ^jj+pred+++=careless."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wedderburn ^np+++??+=Wedderburn
folded ^vbd+++xvbn+=folded
the ^ati++++=the
catalogue ^nn++++=catalogue
and ^cc++++=and
stared ^vpsv++agls+xvbn+=stared
beyond ^in++++=beyond
the ^ati++++=the
coffee ^nn++++=coffee
urn ^nn++++=urn
with ^in++++=with
the ^ati++++=the
mild ^jj+atrb+++=mild
melancholy ^nn++++=melancholy
of ^in++++=of
a ^at++++=a
man ^nn++++=man
excluded ^vwbn+++xvbn+=excluded
from ^in++++=from
catastrophe ^nn++++=catastrophe.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
sometimes ^rb++++=sometimes
feel ^vb+vprv+++=feel,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^cs+sub+++=EXTRAWORD
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
die ^vb++++=die
something ^pn++++=something
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
happen ^vb+++??+=happen
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Wedderburn ^np++++=Wedderburn
rang ^vbd+++xvbn+=rang
for ^in++++=for
the ^ati++++=the
breakfast ^nn++++=breakfast
things ^nns++++=things.
. ^zz++++=EXTRAWORD
" ^zz++++="Something
something ^pn++++=EXTRAWORD
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
go ^vb++++=go
into ^in++++=into
London ^np++++=London
without ^in++++=without
your ^pp$+pp2+++=your
umbrella ^nn++++=umbrella.
. ^zz++++=EXTRAWORD
The ^ati++++=The
glass ^nn++++=glass
is ^vbz+bez+aux++=is
falling ^nvbg+++xvbg+=falling."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
nevertheless ^rb+cnj+++=nevertheless,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
the ^ati++++=the
umbrella ^nn++++=umbrella,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returned ^vpsv++by+xvbn+=returned
by ^in++++=by
the ^ati++++=the
five ^cd++++=five-forty
- ^zz++++=EXTRAWORD
forty ^cd++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
wooden ^jj+atrb+++=wooden
case ^nn++++=case
under ^in++++=under
his ^pp$+pp3+++=his
arm ^nn++++=arm
and ^cc++++=and
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
subdued ^jj+atrb+++=subdued
triumph ^nn++++=triumph
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
orchid ^nn++++=orchid
sale ^nn++++=sale
had ^vbd+hvd+aux++=had
included ^vprf+++xvbnx+=included
the ^ati++++=the
remnants ^nns+nom+++=remnants
of ^in++++=of
a ^at++++=a
collection ^nn+nom+++=collection
made ^vwbn+++xvbn+=made
by ^in++++=by
one ^cd1++++=one
Arnold ^np++++=Arnold
Renshaw ^np++++=Renshaw,
, ^zz++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
of ^in++++=of
uncertain ^jj+atrb+++=uncertain
education ^nn+nom+++=education
and ^cc++++=and
considerable ^jj+atrb+++=considerable
endurance ^nn+nom+++=endurance,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
penetrated ^vprf+++xvbnx+=penetrated
a ^at++++=a
swampy ^nn+++??+=swampy
district ^nn++++=district
beyond ^in++++=beyond
the ^ati++++=the
upper ^jjb++++=upper
Orinoco ^np+++??+=Orinoco.
. ^zz++++=EXTRAWORD
Renshaw ^np++++=Renshaw
had ^vb+hv+aux++=had
not ^xnot++not++=not
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
Indian ^jj+atrb+++=Indian
assistant ^nn+nom+++=assistant
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned
only ^ap+down+++=only
so ^pn++++=so
far ^rb+pl+++=far
as ^ql++++=as
Trinidad ^np++++=Trinidad
reported ^vbd+vpub++xvbn+=reported
that ^tht+vcmp+++=that
the ^ati++++=the
collector ^nn++++=collector
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
discovered ^vpsv++agls+xvbnx+=discovered
one ^cd1++++=one
morning ^nn++++=morning
among ^in++++=among
the ^ati++++=the
roots ^nns++++=roots
of ^in++++=of
a ^at++++=a
great ^jj+atrb+++=great
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
dead ^jj++++=dead
and ^cc++++=and
strangely ^rb++++=strangely
bloodless ^jj++++=bloodless.
. ^zz++++=EXTRAWORD
Leeches ^np+++??+=Leeches,
, ^zz++++=EXTRAWORD
fever ^nn++++=fever,
, ^zz++++=EXTRAWORD
a ^at++++=a
vampire ^nn+++??+=vampire
bat ^nn++++=bat,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
combined ^jj+atrb++xvbn+=combined
effects ^nns++++=effects
of ^in++++=of
the ^ati++++=the
climate ^nn+nom+++=climate
and ^cc++++=and
native ^jj+atrb+++=native
rum ^np++++=rum
had ^vb+hv+aux++=had
each ^dt++++=each
been ^jj+jj+aux+xvbn+=been
proposed ^vpsv++agls+xvbnx+=proposed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assistant ^nn+nom+++=assistant
himself ^ppl+pp3+++=himself
died ^vbd+++xvbn+=died
before ^cs+sub+++=before
a ^at++++=a
more ^rbr++++=more
satisfactory ^jj+atrb+++=satisfactory
account ^nn++++=account
could ^md+pos+++=could
be ^vb+be+aux++=be
obtained ^vpsv++agls+xvbnx+=obtained.
. ^zz++++=EXTRAWORD
From ^in++++=From
Renshaw ^np++++=Renshaw's
's ^$++++=EXTRAWORD
cases ^nns++++=cases
came ^vbd+++xvbn+=came
orchids ^nns+++??+=orchids
rare ^jj++++=rare,
, ^zz++++=EXTRAWORD
damaged ^j+++xvbn+=damaged,
, ^zz++++=EXTRAWORD
incorrectly ^rb++++=incorrectly
labelled ^jj+++xvbn+=labelled,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
quite ^rb++++=quite
unknown ^jj++++=unknown.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
therefore ^rb+cnj+splt++=therefore
been ^vprf+ben+aux+xvbnx+=been
purchased ^vpsv++agls+xvbnx+=purchased
with ^in++++=with
unusual ^jj+atrb+++=unusual
eagerness ^nns+nom+++=eagerness.
. ^zz++++=EXTRAWORD
" ^zz++++="This,"
this ^dt+pdem+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Wedderburn ^np+++??+=Wedderburn,
, ^zz++++=EXTRAWORD
opening ^nvbg+++xvbg+=opening
his ^pp$+pp3+++=his
box ^nn++++=box
upon ^in++++=upon
the ^ati++++=the
dining ^jj+++xvbg+=dining-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
table ^nn++++=table,
, ^zz++++=EXTRAWORD
" ^zz++++="was
was ^vbd+bedz+aux++=EXTRAWORD
attached ^vpsv++agls+xvbnx+=attached
to ^in++++=to
the ^ati++++=the
packing ^jj+++xvbg+=packing
in ^in++++=in
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
larger ^jjr+atrb+++=larger
specimens ^nns++++=specimens.
. ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
could ^md+pos+++=could
identify ^vb++++=identify
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Wedderburn ^np++++=Wedderburn
leaned ^vbd+++xvbn+=leaned
forward ^rb++++=forward
reluctantly ^rb++++=reluctantly.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
bed ^nn++++=bed
of ^in++++=of
grey ^jj+atrb+++=grey
fibre ^nn++++=fibre
lay ^vbd+++xvbn+=lay
a ^at++++=a
brown ^jj+atrb+++=brown
shrivelled ^jj+atrb+++=shrivelled
mass ^nn++++=mass,
, ^zz++++=EXTRAWORD
from ^in++++=from
which ^whp+rel+pied++=which
projected ^vbd+++xvbn+=projected
several ^ap++++=several
flattened ^jj+atrb++xvbn+=flattened
cords ^nns++++=cords
of ^in++++=of
dead ^jj++++=dead-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
root ^nn++++=root.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
ugly ^jj+pred+++=ugly
even ^rb++++=even
beyond ^in++++=beyond
the ^ati++++=the
customary ^jj+atrb+++=customary
ugliness ^nns+nom+++=ugliness
of ^in++++=of
dormant ^jj+atrb+++=dormant
orchids ^nns+++??+=orchids.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
portion ^nn+nom+++=portion
suggested ^vbd+vpub++xvbn+=suggested
a ^at++++=a
spider ^nn++++=spider
shamming ^vwbg+++xvbg+=shamming
death ^nn++++=death;
; ^zz++++=EXTRAWORD
another ^dt++++=another,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
an ^at++++=an
infant ^nn++++=infant
preserved ^vwbn+++xvbn+=preserved
too ^ql++++=too
long ^rb++++=long
in ^in++++=in
spirits ^nns++++=spirits.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
paid ^vbd+++xvbn+=paid
money ^nn++++=money
for ^in++++=for
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
seven ^cd++++=seven
shillings ^nns+nom+++=shillings."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
looks ^vbz++++=looks
rotten ^jj++++=rotten."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
point ^nn++++=point.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
be ^vb+be+vrb++=be
an ^at++++=an
undeveloped ^jj+++xvbn+=undeveloped
Epidendrum ^np+++??+=Epidendrum,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
rhizome ^nn+++??+=rhizome
is ^vbz+bez+vrb++=is
unusual ^jj+pred+++=unusual;
; ^zz++++=EXTRAWORD
or ^cc+cls+++=or
perhaps ^rb++++=perhaps
some ^dti++++=some
aberrant ^jj++++=aberrant
form ^vb++++=form
allied ^vwbn+++xvbn+=allied
to ^in++++=to
Catasetum ^np+++??+=Catasetum.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
rootlets ^nns+nom+++=rootlets
appears ^vbz+seem+++=appears
almost ^rb+hdg+++=almost
prehensile ^nn+++??+=prehensile."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
looks ^nns++++=looks
like ^in++++=like
fingers ^nns+nom+++=fingers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Wedderburn ^np++++=Wedderburn.
. ^zz++++=EXTRAWORD
Wedderburn ^np+++??+=Wedderburn
touched ^vbd+++xvbn+=touched
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
tenderly ^rb++++=tenderly.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
reason ^nn++++=reason
why ^wrb+who+++=why
aerial ^nn++++=aerial
roots ^nns++++=roots
should ^md+nec+++=should
not ^xnot++not++=not
exhibit ^vb++++=exhibit
considerable ^jj+atrb+++=considerable
modification ^nn+nom+++=modification.
. ^zz++++=EXTRAWORD
Darwin ^np++++=Darwin
showed ^vbd+vprv++xvbn+=showed
how ^wrb+who+whcl++=how
extraordinarily ^rb++++=extraordinarily
specialised ^xvbn+++xvbn+=specialised
orchids ^nns+++??+=orchids
may ^md+pos+++=may
become ^vprf+++xvbn+=become
in ^in++++=in
relation ^nn+nom+++=relation
to ^in++++=to
fertilisation ^nn+nom+++=fertilisation.
. ^zz++++=EXTRAWORD
Given ^vpbn+v++xvbn+=Given
a ^at++++=a
peculiar ^jj+atrb+++=peculiar
environment ^nn+nom+++=environment
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
dislike ^vb++++=dislike
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
dislike ^vb++++=dislike
a ^at++++=a
plant ^nn++++=plant
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
