# ^zz++++=#
The ^ati++++=The
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
inside ^jjb++++=inside
the ^ati++++=the
flour ^nn++++=flour
bin ^&fw++++=bin,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
paw ^npt++++=paw
marks ^nns++++=marks
upon ^in++++=upon
the ^ati++++=the
lid ^nn++++=lid.
. ^zz++++=EXTRAWORD
" ^zz++++="Tom!"
tom ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^vwbn+++xvbn+=called
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
faint ^jj+atrb+++=faint
scrambling ^nn+nom+++=scrambling
in ^in++++=in
the ^ati++++=the
chimney ^nn++++=chimney.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha
ran ^vbd+++xvbn+=ran
into ^in+ppvb+++=into
the ^ati++++=the
parlour ^nn++++=parlour.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
two ^cd++++=two
little ^ap++++=little
black ^jj+atrb+++=black
hind ^jjb+atrb+++=hind
paws ^nns+++??+=paws
disappearing ^vwbg+seem++xvbg+=disappearing
above ^jjb++++=above
the ^ati++++=the
fender ^nn++++=fender.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
down ^rp++++=down
at ^rb++++=at
once ^rb"+tm+++=once!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Tom ^np++++=Tom
went ^vbd+++xvbn+=went
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
up ^rp++++=up.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
climbed ^vbd+++xvbnx+=climbed
past ^jjb++++=past
the ^ati++++=the
iron ^nn++++=iron
hook ^nn++++=hook
where ^wrb+who+++=where
a ^at++++=a
kettle ^nn++++=kettle
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
hung ^vprf+++xvbnx+=hung.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
squeezed ^vbd+++xvbnx+=squeezed
through ^in++++=through
a ^at++++=a
narrow ^jj+atrb+++=narrow
bend ^nn++++=bend
and ^cc++++=and
reached ^vbd+++xvbn+=reached
a ^at++++=a
shelf ^nn++++=shelf
of ^in++++=of
brick ^nn++++=brick
inside ^in+pl+++=inside
the ^ati++++=the
chimney ^nn++++=chimney.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
pleased ^vpsv++agls+xvbnx+=pleased
with ^in++++=with
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
his ^pp$+pp3+++=his
blue ^jj+atrb+++=blue
jacket ^nn++++=jacket
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
with ^in++++=with
soot ^nn++++=soot.
. ^zz++++=EXTRAWORD
" ^zz++++="Tom
tom ^np++++=EXTRAWORD
Twitchit ^np+++??+=Twitchit,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
fetch ^vb++++=fetch
you ^pp2+pp2+++=you
presently ^rb+tm+++=presently!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
his ^pp$+pp3+++=his
mother ^nn++++=mother
from ^in++++=from
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
spoil ^vb++++=spoil
your ^pp$+pp2+++=your
clothes ^nns++++=clothes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tom ^np++++=Tom
curled ^vbd+++xvbn+=curled
his ^pp$+pp3+++=his
tail ^nn++++=tail
over ^in++++=over
his ^pp$+pp3+++=his
paws ^nns+++??+=paws
and ^cc++++=and
pretended ^vbd+vprv++xvbn+=pretended
not ^xnot++not++=not
to ^to++++=to
hear ^vbi+vprv+++=hear.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
most ^ql+emph+++=most
unwise ^jj+atrb+++=unwise
thing ^nn++++=thing
to ^to++++=to
climb ^vbi++++=climb
inside ^in+pl+++=inside
an ^at++++=an
old ^jj+atrb+++=old
chimney ^nn++++=chimney.
. ^zz++++=EXTRAWORD
A ^at++++=A
new ^jj+atrb+++=new
chimney ^nn++++=chimney
generally ^rb+down+++=generally
goes ^vbz++++=goes
straight ^rb++++=straight
upward ^jjb++++=upward;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
an ^at++++=an
old ^jj+atrb+++=old
chimney ^nn++++=chimney
may ^md+pos+++=may
go ^vb++++=go
sideways ^jjb++++=sideways,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
divide ^vb++++=divide
in ^in++++=in
two ^cd++++=two,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
end ^nn++++=end
suddenly ^rb++++=suddenly
over ^in++++=over
a ^at++++=a
dark ^jj+atrb+++=dark
hole ^nn++++=hole.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
also ^rb++splt++=also
contain ^vb++++=contain
soot ^nn++++=soot,
, ^zz++++=EXTRAWORD
jackdaws ^nns+++??+=jackdaws'
' ^zz++++=EXTRAWORD
nests ^nns++++=nests,
, ^zz++++=EXTRAWORD
loose ^jj+atrb+++=loose
bricks ^nns++++=bricks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
other ^ap++++=other
things ^nns++++=things
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
better ^jjr+pred+++=better
left ^vbd+++xvbn+=left
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha
returned ^vbd+++xvbn+=returned
to ^in++++=to
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
dough ^nn+++??+=dough
was ^vbd+bedz+aux++=was
rising ^vbg+++xvbgx+=rising
over ^in++++=over
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kneaded ^vbd+++xvbnx+=kneaded
it ^pp3+it+++=it
and ^cc++++=and
kneaded ^vbd+++xvbn+=kneaded
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
placed ^vbd+++xvbnx+=placed
it ^pp3+it+++=it
near ^in+pl+++=near
the ^ati++++=the
fire ^nn++++=fire
and ^cc++++=and
went ^vbd+++xvbn+=went
upstairs ^jjb++++=upstairs
to ^in++++=to
release ^nn++++=release
Moppet ^np+++??+=Moppet
and ^cc++++=and
Mittens ^np+++??+=Mittens.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cupboard ^nn++++=cupboard
door ^nn++++=door
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blankets ^nns++++=blankets
were ^vbd+bed+aux++=were
tumbled ^vpsv++agls+xvbnx+=tumbled.
. ^zz++++=EXTRAWORD
The ^ati++++=The
kittens ^nns+++??+=kittens
were ^vbd+bed+aux++=were
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh!
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha.
. ^zz++++=EXTRAWORD
" ^zz++++="Three
three ^cd++++=EXTRAWORD
kittens ^nns+++??+=kittens
missing ^vwbg+++xvbg+=missing
on ^in++++=on
baking ^nn++++=baking
day ^nn++++=day!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
searched ^vbd+++xvbnx+=searched
beneath ^in+pl+++=beneath
the ^ati++++=the
beds ^nns++++=beds
and ^cc++++=and
inside ^jjb++++=inside
the ^ati++++=the
washstand ^nn+++??+=washstand.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
behind ^in+pl+++=behind
the ^ati++++=the
wainscot ^nn+++??+=wainscot
where ^wrb+who+++=where
a ^at++++=a
board ^nn++++=board
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
loose ^jj++++=loose.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
six ^cd++++=six
cupboards ^nns++++=cupboards
and ^cc++++=and
a ^at++++=a
trunk ^nn++++=trunk
full ^jj++++=full
of ^in++++=of
winter ^nn++++=winter
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Moppet ^np+++??+=Moppet
came ^vbd+++xvbn+=came
creeping ^vbg+++xvbg+=creeping
down ^rp++++=down
the ^ati++++=the
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
whiskers ^nns+nom+++=whiskers
were ^vbd+bed+vrb++=were
white ^jj+pred+++=white
with ^in++++=with
flour ^nn++++=flour.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vwbn+vsua++xvbn+=demanded
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
lady ^nn++++=lady
rat ^nn++++=rat
came ^vbd+++xvbn+=came
through ^in++++=through
the ^ati++++=the
skirting ^jj+++xvbg+=skirting-board,"
- ^zz++++=EXTRAWORD
board ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Moppet ^np+++??+=Moppet.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
took ^vbd+++xvbnx+=took
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
dough ^nn+++??+=dough.
. ^zz++++=EXTRAWORD
A ^at++++=A
great ^jj+atrb+++=great
piece ^nn++++=piece,
, ^zz++++=EXTRAWORD
Mother ^nn++++=Mother!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
rolled ^vbd+++xvbnx+=rolled
it ^pp3+it+++=it
along ^in++++=along
like ^in++++=like
a ^at++++=a
pillow ^nn++++=pillow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
rat ^nn++++=rat
in ^in++++=in
my ^pp$+pp1+++=my
best ^jjt+atrb+++=best
bedroom ^nn++++=bedroom!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha.
. ^zz++++=EXTRAWORD
Mittens ^np+++??+=Mittens
appeared ^vbd+seem++xvbn+=appeared
from ^in++++=from
behind ^in+pl+++=behind
a ^at++++=a
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
carrying ^vbg+++xvbgx+=carrying
a ^at++++=a
currant ^nn+nom+++=currant
between ^in++++=between
her ^pp$+pp3+++=her
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
gentleman ^nn+nom+++=gentleman
rat ^nn++++=rat,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
' ^zz++++='normous
normous ^jj+atrb+++=EXTRAWORD
gentleman ^nn+nom+++=gentleman
rat ^nn++++=rat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
the ^ati++++=the
butter ^nn++++=butter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
back ^jjb++++=back
for ^in++++=for
the ^ati++++=the
rolling ^jj+++xvbg+=rolling-pin."
- ^zz++++=EXTRAWORD
pin ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
rolling ^jj+++xvbg+=rolling-pin!"
- ^zz++++=EXTRAWORD
pin ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha
hurried ^vbd+++xvbn+=hurried
downstairs ^jjb++++=downstairs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bowl ^nn++++=bowl
beside ^in+pl+++=beside
the ^ati++++=the
fire ^nn++++=fire
was ^vbd+bedz+vrb++=was
half ^abn++++=half
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
The ^ati++++=The
butter ^nn++++=butter
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rolling ^jj+++xvbg+=rolling-pin
- ^zz++++=EXTRAWORD
pin ^np++++=EXTRAWORD
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
A ^at++++=A
thin ^jj+atrb+++=thin
white ^jj+atrb+++=white
trail ^nn++++=trail
of ^in++++=of
flour ^nn++++=flour
ran ^vbd+++xvbn+=ran
across ^in+ppvb+++=across
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
disappeared ^vpsv++agls+xvbn+=disappeared
beneath ^in+pl+++=beneath
the ^ati++++=the
dresser ^nn++++=dresser.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tabitha ^np++++=Tabitha
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
upon ^in++++=upon
a ^at++++=a
kitchen ^nn++++=kitchen
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
house ^nn++++=house
is ^vbz+bez+aux++=is
haunted ^vpsv++agls+xvbnx+=haunted,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
then ^rn+tm+++=then
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
a ^at++++=a
knock ^vb++++=knock
at ^rb++++=at
the ^ati++++=the
back ^jjb+atrb+++=back
door ^nn++++=door.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Cousin ^nn++++=Cousin
Ribby ^np+++??+=Ribby,
, ^zz++++=EXTRAWORD
wearing ^vbg+++xvbg+=wearing
a ^at++++=a
shawl ^nn++++=shawl
and ^cc++++=and
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
small ^jj+atrb+++=small
basket ^nn++++=basket.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
brought ^vprf+++xvbnx+=brought
another ^ppls++++=another
spoonful ^jj++++=spoonful
of ^in++++=of
yeast ^nn++++=yeast,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ribby ^np+++??+=Ribby.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
sitting ^vbg+++xvbg+=sitting
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
Cousin ^nn++++=Cousin
Tabitha ^np+++??+=Tabitha?
? ^zz++++=EXTRAWORD
The ^ati++++=The
oven ^nn++++=oven
is ^vbz+bez+vrb++=is
nearly ^rb+down+++=nearly
hot ^jj+pred+++=hot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tom
tom ^np++++=EXTRAWORD
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
chimney ^nn++++=chimney.
. ^zz++++=EXTRAWORD
Moppet ^np+++??+=Moppet
and ^cc++++=and
Mittens ^np+++??+=Mittens
escaped ^vbd+++xvbn+=escaped
from ^in++++=from
the ^ati++++=the
cupboard ^nn++++=cupboard.
. ^zz++++=EXTRAWORD
A ^at++++=A
lady ^nn++++=lady
rat ^nn++++=rat
has ^vbz+hvz+aux++=has
stolen ^vprf+++xvbnx+=stolen
my ^pp$+pp1+++=my
dough ^nn+++??+=dough,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
enormous ^jj+atrb+++=enormous
gentleman ^nn+nom+++=gentleman
rat ^nn++++=rat
has ^vbz+hvz+aux++=has
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
butter ^nn++++=butter
and ^cc++++=and
the ^ati++++=the
rolling ^jj+++xvbg+=rolling-pin!"
- ^zz++++=EXTRAWORD
pin ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ribby ^np+++??+=Ribby
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
her ^pp$+pp3+++=her
basket ^nn++++=basket.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
search ^vb++++=search,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Ribby ^np+++??+=Ribby
was ^vbd+bedz+vrb++=was
a ^at++++=a
practical ^jj+atrb+++=practical
cat ^nn++++=cat.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
believe ^vb+vprv+tht0++=believe
the ^ati++++=the
house ^nn++++=house
was ^vbd+bedz+aux++=was
haunted ^vpsv++agls+xvbnx+=haunted.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
believed ^vbd+vprv++xvbnx+=believed
in ^in++++=in
rats ^nns++++=rats.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
searched ^vbd+++xvbnx+=searched
the ^ati++++=the
kitchen ^nn++++=kitchen
