# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
timber ^nn++++=timber
remained ^vbd+++xvbn+=remained
to ^to++++=to
prove ^vbi+vprv+++=prove
them ^pp3o+pp3+++=them
right ^nn++++=right.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
listened ^vbd+++xvbn+=listened
to ^in++++=to
these ^dt+dem+++=these
stories ^nns++++=stories,
, ^zz++++=EXTRAWORD
measured ^jj+atrb++xvbn+=measured
distances ^nns+nom+++=distances
from ^in++++=from
gestures ^nns++++=gestures,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
recorded ^vbd+vpub++xvbn+=recorded
every ^at++++=every
turn ^nn++++=turn.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
bother ^nn++++=bother?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
postmaster ^nn+nom+++=postmaster
often ^rb++++=often
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
map ^nn++++=map
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
show ^vb+vprv+++=show
a ^at++++=a
person ^nn++++=person
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
can ^md+pos+++=can
go ^vb++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
good ^jj+atrb+++=good
map ^nn++++=map,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
" ^zz++++="also
also ^rb++++=EXTRAWORD
shows ^vbz+vprv+++=shows
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
been ^vprf+ben+vrb+xvbnx+=been."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
postmaster ^nn+nom+++=postmaster
would ^md+prd+++=would
shake ^vb++++=shake
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
return ^nn++++=return
to ^to++++=to
sorting ^vbg+++xvbg+=sorting
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
inherited ^vprf+++xvbnx+=inherited
the ^ati++++=the
work ^nn++++=work
from ^in++++=from
his ^pp$+pp3+++=his
father ^nn++++=father,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
inherited ^vprf+++xvbnx+=inherited
it ^pp3+it+++=it
from ^in++++=from
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Vales ^nns++++=Vales
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
cartographers ^nns+nom+++=cartographers
of ^in++++=of
Bellweather ^np+nom++??+=Bellweather
County ^nn++++=County
for ^in++++=for
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
century ^nn++++=century.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
maps ^nns++++=maps
had ^vbd+hvd+aux++=had
guided ^vprf+++xvbnx+=guided
soldiers ^nns+nom+++=soldiers,
, ^zz++++=EXTRAWORD
merchants ^nns+nom+++=merchants,
, ^zz++++=EXTRAWORD
funeral ^nn++++=funeral
processions ^nns++++=processions,
, ^zz++++=EXTRAWORD
schoolchildren ^j+++xvbn+=schoolchildren,
, ^zz++++=EXTRAWORD
fugitives ^nns++++=fugitives,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lovers ^nns++++=lovers.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
marked ^vprf+++xvbnx+=marked
wells ^np++++=wells,
, ^zz++++=EXTRAWORD
quarries ^nns++++=quarries,
, ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
stones ^nns++++=stones,
, ^zz++++=EXTRAWORD
ferry ^nn++++=ferry
crossings ^nns++++=crossings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
inns ^nns++++=inns
whose ^whp+rel+obj++=whose
roofs ^nns++++=roofs
had ^vb+hv+aux++=had
later ^rbr+tm+splt++=later
collapsed ^vprf+++xvbnx+=collapsed
beneath ^in+pl+++=beneath
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
father ^nn++++=father
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
him ^pp3o+pp3+++=him
that ^dt+dem+++=that
roads ^npl++++=roads
were ^vbd+bed+vrb++=were
the ^ati++++=the
most ^ql+emph+++=most
important ^jj+atrb+++=important
things ^nns++++=things.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
building ^xvbg+++xvbg+=building
belongs ^vbz++++=belongs
to ^in++++=to
a ^at++++=a
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
road ^nn++++=road
belongs ^vbz++++=belongs
to ^to++++=to
two ^cd++++=two
places ^nns++++=places
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
more ^rbr++++=more."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Elias ^np+++??+=Elias
was ^vbd+bedz+vrb++=was
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
father ^npt++++=father
vanished ^vbd+++xvbn+=vanished
while ^cs+sub+++=while
surveying ^vbg+++xvbg+=surveying
the ^ati++++=the
northern ^jj+atrb+++=northern
moors ^nn++++=moors.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
horse ^nn++++=horse
returned ^vbd+++xvbn+=returned
at ^rb++++=at
dusk ^nn++++=dusk,
, ^zz++++=EXTRAWORD
wet ^jj++++=wet
with ^in++++=with
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
saddlebags ^nns+++??+=saddlebags
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
Search ^nn++++=Search
parties ^nns++++=parties
found ^vbd+vprv++xvbn+=found
one ^cd1++++=one
broken ^jj+atrb++xvbn+=broken
compass ^nn++++=compass
near ^in+pl+++=near
Black ^jj+atrb+++=Black
Reed ^nn++++=Reed
Marsh ^npl++++=Marsh,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
footprints ^nns++++=footprints,
, ^zz++++=EXTRAWORD
no ^at++++=no
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
no ^at++++=no
body ^nn++++=body.
. ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
waited ^vbd+++xvbn+=waited
seven ^cd++++=seven
years ^nns++++=years
before ^in++++=before
ordering ^xvbg+++xvbg+=ordering
a ^at++++=a
gravestone ^nn+++??+=gravestone.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
refused ^vbd+++xvbnx+=refused
to ^to+vcmp+++=to
put ^vbi++++=put
a ^at++++=a
date ^nn++++=date
of ^in++++=of
death ^nn++++=death
on ^in++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
grew ^vbd+++xvbn+=grew
into ^in++++=into
a ^at++++=a
quiet ^jj+atrb+++=quiet
man ^nn++++=man,
, ^zz++++=EXTRAWORD
broad ^jj++++=broad-shouldered
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
and ^cc++++=and
patient ^nn++++=patient,
, ^zz++++=EXTRAWORD
with ^in++++=with
ink ^nn++++=ink
permanently ^rb++++=permanently
shadowing ^vbg+++xvbg+=shadowing
the ^ati++++=the
sides ^nns++++=sides
of ^in++++=of
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rarely ^rb++++=rarely
left ^vbd+++xvbn+=left
the ^ati++++=the
town ^nn++++=town
except ^in++++=except
to ^to++++=to
confirm ^vbi+vpub+++=confirm
a ^at++++=a
stream ^nn++++=stream's
's ^$++++=EXTRAWORD
course ^nn++++=course
or ^cc++++=or
a ^at++++=a
boundary ^nn+nom+++=boundary
marker ^nn++++=marker.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lived ^vbd+++xvbnx+=lived
in ^in++++=in
two ^cd++++=two
rooms ^nns++++=rooms
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
office ^nn++++=office
and ^cc++++=and
ate ^vbd+++xvbn+=ate
dinner ^nn++++=dinner
each ^dt++++=each
evening ^nn++++=evening
at ^in++++=at
the ^ati++++=the
Anchor ^nn++++=Anchor,
, ^zz++++=EXTRAWORD
always ^rb++++=always
at ^in++++=at
the ^ati++++=the
small ^jj+atrb+++=small
table ^nn++++=table
beside ^in+pl+++=beside
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
People ^nns++++=People
trusted ^vbd+++xvbn+=trusted
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
listened ^vbd+++xvbnx+=listened
without ^in++++=without
laughing ^xvbg+++xvbg+=laughing.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
why ^wrb+who+++=why
Mara ^np+++??+=Mara
Venn ^np+++??+=Venn
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
arrived ^vbd+++xvbnx+=arrived
on ^in++++=on
a ^at++++=a
rain ^nn++++=rain-beaten
- ^zz++++=EXTRAWORD
beaten ^jj+atrb++xvbn+=EXTRAWORD
afternoon ^nn++++=afternoon
in ^in++++=in
late ^jj+atrb+++=late
October ^nr++++=October,
, ^zz++++=EXTRAWORD
wearing ^vbg+++xvbg+=wearing
a ^at++++=a
green ^jj+atrb+++=green
coat ^nn++++=coat
too ^rb++++=too
thin ^jj++++=thin
for ^in++++=for
the ^ati++++=the
season ^nn++++=season.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
thirty ^cd++++=thirty,
, ^zz++++=EXTRAWORD
with ^in++++=with
dark ^jj+atrb+++=dark
hair ^nn++++=hair
cut ^vbd+++xvbn+=cut
at ^rb++++=at
her ^pp3o+pp3+++=her
jaw ^nn++++=jaw
and ^cc++++=and
the ^ati++++=the
tired ^jj+atrb++xvbn+=tired,
, ^zz++++=EXTRAWORD
watchful ^jj+atrb+++=watchful
expression ^nn++++=expression
of ^in++++=of
someone ^pn++++=someone
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
years ^nns++++=years
expecting ^vwbg+vprv++xvbg+=expecting
bad ^jj+atrb+++=bad
news ^nn++++=news.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
placed ^vbd+++xvbnx+=placed
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
scrap ^nn++++=scrap
of ^in++++=of
paper ^nn++++=paper
on ^in++++=on
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^nn++++=need
you ^pp2+pp2+++=you
to ^to++++=to
find ^vbi+vprv+++=find
this ^dt+dem+++=this
road ^nn++++=road,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
paper ^nn++++=paper
was ^vbd+bedz+aux++=was
torn ^vpsv++agls+xvbnx+=torn
from ^in++++=from
an ^at++++=an
old ^jj+atrb+++=old
household ^nn++++=household
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
On ^in++++=On
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
drawn ^xvbn+++xvbn+=drawn
in ^in++++=in
faded ^jj+atrb++xvbn+=faded
pencil ^nn++++=pencil,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
twisting ^jj+atrb++xvbg+=twisting
line ^nn++++=line
between ^in++++=between
two ^cd++++=two
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
At ^rb++++=At
one ^cd1++++=one
end ^nn++++=end
someone ^pn++++=someone
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
other ^ap++++=other
was ^vbd+bedz+vrb++=was
a ^at++++=a
single ^jj+atrb+++=single
word ^nn++++=word:
: ^zz++++=EXTRAWORD
Home ^nr++++=Home.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
studied ^vbd+++xvbn+=studied
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
drew ^vbd+++xvbn+=drew
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lenna
lenna ^nn+++??+=EXTRAWORD
Venn ^np+++??+=Venn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
The ^ati++++=The
name ^nn++++=name
was ^vbd+bedz+vrb++=was
familiar ^jj+pred+++=familiar,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
immediately ^rb+tm+++=immediately
place ^vb++++=place
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
died ^vbd+++xvbnx+=died
in ^in++++=in
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
the ^ati++++=the
end ^nn++++=end,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
spoke ^vbd+++xvbnx+=spoke
about ^in++++=about
a ^at++++=a
road ^npl++++=road
through ^in++++=through
the ^ati++++=the
northern ^jj+atrb+++=northern
moors ^nn++++=moors.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
walked ^vprf+++xvbnx+=walked
it ^pp3+it+++=it
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
long ^rb++++=long
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
led ^vbd+++xvbn+=led
to ^in++++=to
a ^at++++=a
valley ^nn++++=valley
that ^tht+rel+subj++=that
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
on ^in++++=on
any ^dti++++=any
map ^nn++++=map."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
many ^ap++++=many
valleys ^nns++++=valleys
that ^tht+rel+subj++=that
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
named ^jj+++xvbn+=named."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said
this ^dt+dem+++=this
one ^cd1++++=one
disappeared ^vbd+seem++xvbn+=disappeared."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
leaned ^vbd+++xvbn+=leaned
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
rattled ^vwbn+++xvbn+=rattled
against ^in++++=against
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Downstairs ^jjb++++=Downstairs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
postmaster ^nn+nom+++=postmaster
dragged ^vbd+++xvbn+=dragged
a ^at++++=a
sack ^nn++++=sack
across ^in+pl+++=across
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
" ^zz++++="Valleys
valleys ^nns++++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
disappear ^vb+seem+++=disappear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
mother ^nn++++=mother
did ^vbd+dod+aux++=did
not ^xnot++not++=not
lie ^vb++++=lie."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+tht0++=say
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
the ^ati++++=the
road ^nn++++=road
began ^vbd+++xvbn+=began
beside ^in+pl+++=beside
a ^at++++=a
black ^jj+atrb+++=black
milestone ^nn++++=milestone
with ^in++++=with
no ^at++++=no
writing ^nn++++=writing
on ^in++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
crossed ^vbd+++xvbn+=crossed
a ^at++++=a
stream ^nn++++=stream
three ^cd++++=three
times ^nns++++=times,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
stream ^nn++++=stream
ran ^vbd+++xvbn+=ran
straight ^rb++++=straight.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
it ^pp3+it+++=it
passed ^vbd+++xvbn+=passed
under ^in++++=under
an ^at++++=an
arch ^nn++++=arch
made ^vbd+++xvbn+=made
from ^in++++=from
living ^xvbg+++xvbg+=living
thorns ^nns++++=thorns.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
valley ^nn++++=valley."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
valley ^nn++++=valley?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
hesitated ^vbd+++xvbn+=hesitated.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brother ^nn++++=brother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
waited ^vbd+++xvbn+=waited.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
went ^vbd+++xvbnx+=went
missing ^jj+++xvbg+=missing
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
six ^cd++++=six.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Tomas ^np+++??+=Tomas.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
drowned ^vbd+++xvbnx+=drowned,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
never ^rb++++=never
found ^vbd+vprv++xvbn+=found
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mother ^nn++++=mother
always ^rb++++=always
believed ^vbd+vprv+tht0+xvbn+=believed
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Grief ^nn++++=Grief,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
knew ^vbd+vprv++xvbn+=knew,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
an ^at++++=an
industrious ^jj+atrb+++=industrious
architect ^nn++++=architect.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
built ^vbd+++xvbn+=built
corridors ^nns++++=corridors
where ^wrb+who+++=where
walls ^nns++++=walls
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood,
, ^zz++++=EXTRAWORD
windows ^nns++++=windows
beneath ^in+pl+++=beneath
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
doors ^nns++++=doors
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
mapped ^vprf+++xvbnx+=mapped
enough ^qlp++++=enough
remembered ^vbd+vprv++xvbn+=remembered
roads ^npl++++=roads
to ^to++++=to
recognize ^vbi+vprv+++=recognize
one ^cd1++++=one
constructed ^vbd+++xvbn+=constructed
from ^in++++=from
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
something ^pn++++=something
about ^in++++=about
the ^ati++++=the
pencil ^nn++++=pencil
line ^nn++++=line
troubled ^vbd+++xvbn+=troubled
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
keep ^vb++++=keep
this ^dt+dem+++=this
overnight ^jjb++++=overnight?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
