# ^zz++++=#
The ^ati++++=The
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
bronze ^jj+atrb+++=bronze
man ^nn++++=man
perfectly ^rb+amp+++=perfectly
dry ^jj++++=dry
while ^cs+sub+++=while
drenching ^jj++++=drenching
all ^rb++++=all
the ^ati++++=the
pigeons ^nns++++=pigeons
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
By ^in++++=By
Wednesday ^nr++++=Wednesday,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
was ^vbd+bedz+aux++=was
rising ^vbg+++xvbgx+=rising
from ^in++++=from
wells ^np++++=wells.
. ^zz++++=EXTRAWORD
By ^in++++=By
Thursday ^nr++++=Thursday,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell
upward ^jjb++++=upward
from ^in++++=from
the ^ati++++=the
river ^nn++++=river
and ^cc++++=and
vanished ^vpsv++agls+xvbn+=vanished
into ^in++++=into
the ^ati++++=the
clouds ^nns++++=clouds.
. ^zz++++=EXTRAWORD
By ^in++++=By
Friday ^nr++++=Friday,
, ^zz++++=EXTRAWORD
the ^ati++++=the
people ^nn++++=people
of ^in++++=of
Bellweather ^np+nom++??+=Bellweather
were ^vbd+bed+aux++=were
frightened ^vpsv++agls+xvbnx+=frightened.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
Mara ^np+++??+=Mara
Venn ^np+++??+=Venn
seemed ^vbd+seem++xvbn+=seemed
pleased ^vprf+++xvbn+=pleased.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
lived ^vbd+++xvbn+=lived
in ^in++++=in
a ^at++++=a
narrow ^jj+atrb+++=narrow
house ^npl++++=house
behind ^in+pl+++=behind
the ^ati++++=the
clockmaker ^jjr+atrb+++=clockmaker's
's ^vbz+bez+vrb++0=EXTRAWORD
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather,
, ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
white ^jj+atrb+++=white
cat ^nn++++=cat
named ^vbd+++xvbn+=named
Compass ^nn++++=Compass.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen,
, ^zz++++=EXTRAWORD
restless ^jj++++=restless,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
famous ^jj++++=famous
for ^in++++=for
drawing ^xvbg+++xvbg+=drawing
maps ^nns++++=maps
of ^in++++=of
places ^nns++++=places
nobody ^pn++++=nobody
needed ^vbd+++xvbn+=needed
mapped ^vbd+++xvbn+=mapped:
: ^zz++++=EXTRAWORD
the ^ati++++=the
shortcut ^nn++++=shortcut
taken ^vwbn+++xvbn+=taken
by ^in++++=by
ants ^nns++++=ants
across ^in+pl+++=across
the ^ati++++=the
bakery ^nn++++=bakery
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
the ^ati++++=the
territory ^nn++++=territory
of ^in++++=of
shadows ^nps++++=shadows
in ^in++++=in
the ^ati++++=the
town ^nn++++=town
square ^nn++++=square,
, ^zz++++=EXTRAWORD
the ^ati++++=the
route ^nn++++=route
followed ^vwbn+vprv++xvbn+=followed
by ^in++++=by
every ^at++++=every
lost ^vbd+++xvbn+=lost
button ^nn++++=button
that ^tht+rel+subj++=that
rolled ^vprf+++xvbn+=rolled
beneath ^in+pl+++=beneath
the ^ati++++=the
floorboards ^nns++++=floorboards.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
called ^vbd+++xvbn+=called
these ^dt+dem+++=these
drawings ^nns++++=drawings
" ^zz++++="impractical."
impractical ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
called ^vbd+++xvbn+=called
them ^pp3o+pp3+++=them
practice ^nn++++=practice.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
parents ^nns++++=parents
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
mapmakers ^nns+nom+++=mapmakers
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
of ^in++++=of
a ^at++++=a
more ^rbr++++=more
respectable ^jj+atrb+++=respectable
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
six ^cd++++=six,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
Bellweather ^np+nom++??+=Bellweather
to ^in++++=to
chart ^nn++++=chart
the ^ati++++=the
northern ^jj+atrb+++=northern
marshes ^nns++++=marshes.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
expedition ^nn+nom+++=expedition
never ^rb++++=never
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Search ^nn++++=Search
parties ^nns++++=parties
found ^vbd+vprv++xvbn+=found
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
three ^cd++++=three
tent ^nn++++=tent
pegs ^nns++++=pegs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
page ^nn++++=page
torn ^vbd+++xvbn+=torn
from ^in++++=from
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
notebook ^nn++++=notebook.
. ^zz++++=EXTRAWORD
On ^in++++=On
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
single ^jj+atrb+++=single
sentence ^nn+nom+++=sentence:
: ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
is ^vbz+bez+vrb++=is
larger ^jjr+pred+++=larger
in ^in++++=in
bad ^jj+atrb+++=bad
weather ^nn++++=weather.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
had ^vbd+hvd+aux++=had
hidden ^vprf+++xvbnx+=hidden
the ^ati++++=the
page ^nn++++=page
in ^in++++=in
a ^at++++=a
desk ^nn++++=desk
for ^in++++=for
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
it ^pp3+it+++=it
anyway ^rb++++=anyway.
. ^zz++++=EXTRAWORD
On ^in++++=On
Friday ^nr++++=Friday
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
townspeople ^nns++++=townspeople
hammered ^vbd+++xvbn+=hammered
boards ^nns++++=boards
over ^in++++=over
their ^pp$+pp3+++=their
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
garden ^nn++++=garden
with ^in++++=with
charcoal ^nn+nom+++=charcoal
and ^cc++++=and
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
spiraled ^vbd+++xvbn+=spiraled
around ^rp++++=around
her ^pp$+pp3+++=her
in ^in++++=in
a ^at++++=a
slow ^jj+atrb+++=slow
corkscrew ^nn+++??+=corkscrew.
. ^zz++++=EXTRAWORD
Compass ^nn++++=Compass
sat ^vbd+++xvbn+=sat
beneath ^in+pl+++=beneath
a ^at++++=a
rosebush ^nn+++??+=rosebush,
, ^zz++++=EXTRAWORD
dry ^jj++++=dry
and ^cc+phrs+++=and
offended ^jj+++xvbn+=offended.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
watched ^vbd+++xvbn+=watched
the ^ati++++=the
drops ^nns++++=drops
closely ^rb++++=closely.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move
at ^rb++++=at
random ^rb"++++=random.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
bent ^vbd+++xvbnx+=bent
left ^vbd+++xvbn+=left
above ^jjb++++=above
the ^ati++++=the
chimney ^nn++++=chimney,
, ^zz++++=EXTRAWORD
circled ^j+++xvbn+=circled
twice ^rb++++=twice
around ^in++++=around
the ^ati++++=the
pear ^nn++++=pear
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
divided ^xvbn+++xvbn+=divided
at ^rb++++=at
the ^ati++++=the
stone ^nn++++=stone
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
joined ^vbd+++xvbn+=joined
again ^rb+tm+++=again
over ^in++++=over
the ^ati++++=the
alley ^nn++++=alley.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
road ^nn++++=road,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Silas ^np+++??+=Silas
from ^in++++=from
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
rain ^nn++++=rain."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
rain ^nn++++=rain
is ^vbz+bez+vrb++=is
water ^nn++++=water."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
river ^nn++++=river.
. ^zz++++=EXTRAWORD
Rivers ^nns++++=Rivers
go ^vb++++=go
somewhere ^rb++++=somewhere."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
tightened ^vbd+++xvbn+=tightened
his ^pp$+pp3+++=his
dressing ^nvbg+++xvbg+=dressing
gown ^nn++++=gown.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
tall ^jj+atrb+++=tall
man ^nn++++=man
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
grief ^nn++++=grief
and ^cc++++=and
age ^nn++++=age
had ^vbd+hvd+aux++=had
folded ^vprf+++xvbnx+=folded
him ^pp3o+pp3+++=him
inward ^jjb++++=inward.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vb++++=EXTRAWORD
inside ^jjb++++=inside
before ^cs+sub+++=before
you ^pp2+pp2+++=you
catch ^vb++++=catch
your ^pp$+pp2+++=your
death ^nn++++=death."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
drew ^vbd+++xvbnx+=drew
faster ^rbr++++=faster.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
made ^vbd+++xvbn+=made
a ^at++++=a
path ^nn++++=path
across ^in+pl+++=across
the ^ati++++=the
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
between ^in++++=between
the ^ati++++=the
bakery ^nn++++=bakery
and ^cc++++=and
the ^ati++++=the
clockmaker ^jjr+atrb+++=clockmaker's
's ^vbz+bez+vrb++0=EXTRAWORD
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
vanished ^jj+++xvbn+=vanished
into ^in++++=into
a ^at++++=a
patch ^nn++++=patch
of ^in++++=of
empty ^jj+atrb+++=empty
air ^nn++++=air
at ^in++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
Candle ^nn++++=Candle
Lane ^nn++++=Lane.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
empty ^jj++++=empty,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
realized ^vbd+vprv++xvbn+=realized.
. ^zz++++=EXTRAWORD
Thin ^jj++++=Thin.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
places ^nns++++=places
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
felt ^vbd+vprv++xvbn+=felt
thin ^jj++++=thin,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
distance ^nn+nom+++=distance
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
stretched ^vpsv++agls+xvbnx+=stretched
too ^ql++++=too
tightly ^rb++++=tightly
over ^rp++++=over
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
about ^in++++=about
such ^abl++++=such
places ^nns++++=places
in ^in++++=in
the ^ati++++=the
margins ^nns++++=margins
of ^in++++=of
atlases ^nns+++??+=atlases.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
rolled ^vbd+++xvbn+=rolled
up ^rp++++=up
her ^pp$+pp3+++=her
map ^vb++++=map.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
it ^pp3+it+++=it
goes ^vbz++++=goes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
in ^in++++=in
alarm ^nn++++=alarm.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
exactly ^rb++++=exactly
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
sentence ^nn+nom+++=sentence
your ^pp$+pp2+++=your
mother ^npt++++=mother
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say
before ^cs+sub+++=before
something ^pn++++=something
exploded ^vbd+++xvbn+=exploded."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
usually ^rb+down+++=usually
came ^vbd+++xvbn+=came
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Until
until ^cs+sub+++=EXTRAWORD
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=didn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
fell ^vbd+++xvbn+=fell
between ^in++++=between
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
heavier ^jjr++++=heavier
than ^in++++=than
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
lowered ^vbd+++xvbn+=lowered
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
look ^vb++++=look."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
the ^ati++++=the
only ^ap+down+++=only
person ^nn++++=person
who ^whp+rel+subj++=who
can ^md+pos+++=can."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
if ^cs+cnd+++=if
this ^dt+pdem+++=this
is ^vbz+bez+aux++=is
connected ^vpsv++agls+xvbnx+=connected
to ^in++++=to
the ^ati++++=the
marshes ^nns++++=marshes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
turned ^vbd+++xvbn+=turned
away ^rb+phrv+++=away.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
regretted ^vbd+vprv++xvbn+=regretted
saying ^vbg+++xvbg+=saying
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
enough ^qlp++++=enough
to ^to++++=to
take ^vbi++++=take
it ^pp3+it+++=it
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
For ^in++++=For
eleven ^cd++++=eleven
years ^nns++++=years,
, ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken
of ^in++++=of
her ^pp$+pp3+++=her
parents ^nns++++=parents
in ^in++++=in
softened ^jj+atrb++xvbn+=softened
phrases ^nns++++=phrases.
. ^zz++++=EXTRAWORD
A ^at++++=A
tragic ^jj+atrb+++=tragic
disappearance ^nn+nom+++=disappearance.
. ^zz++++=EXTRAWORD
A ^at++++=A
brave ^jj+atrb+++=brave
expedition ^nn+nom+++=expedition.
. ^zz++++=EXTRAWORD
A ^at++++=A
terrible ^jj+atrb+++=terrible
uncertainty ^nn++++=uncertainty.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
hated ^vbd+++xvbn+=hated
the ^ati++++=the
uncertainty ^nn++++=uncertainty
most ^ap+emph+++=most.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
no ^at++++=no
shape ^nn++++=shape,
, ^zz++++=EXTRAWORD
no ^at++++=no
edge ^nn++++=edge,
, ^zz++++=EXTRAWORD
no ^at++++=no
place ^nn++++=place
on ^in++++=on
a ^at++++=a
map ^nn++++=map.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
closed ^vbd+++xvbn+=closed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
By ^in++++=By
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
the ^ati++++=the
storm ^nn++++=storm
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
stranger ^jjr++++=stranger.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
drummed ^vbd+++xvbn+=drummed
beneath ^in+pl+++=beneath
the ^ati++++=the
roof ^nn++++=roof
tiles ^nns++++=tiles.
. ^zz++++=EXTRAWORD
Puddles ^np+++??+=Puddles
crawled ^vprf+++xvbn+=crawled
uphill ^jjb++++=uphill.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
traced ^vwbn+++xvbn+=traced
words ^nns++++=words
across ^in+pl+++=across
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
nobody ^pn++++=nobody
could ^md+pos+++=could
read ^vb+vprv++xvbn+=read
the ^ati++++=the
language ^nn+nom+++=language.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
waited ^vbd+++xvbn+=waited
until ^cs+sub+++=until
the ^ati++++=the
grandfather ^nn+nom+++=grandfather
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
one ^pn++++=one.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
packed ^vbd+++xvbnx+=packed
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
matches ^vbz++++=matches,
, ^zz++++=EXTRAWORD
string ^nn++++=string,
, ^zz++++=EXTRAWORD
charcoal ^nn+nom+++=charcoal,
, ^zz++++=EXTRAWORD
three ^cd++++=three
pencils ^nns++++=pencils,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
torn ^vpsv++agls+xvbnx+=torn
notebook ^nn++++=notebook
page ^nn++++=page,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
brass ^nn++++=brass
compass ^nn++++=compass
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
never ^rb++splt++=never
pointed ^vprf+++xvbnx+=pointed
north ^nr+pl+++=north.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cat ^nn++++=cat
Compass ^nn++++=Compass
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
climb ^vbi++++=climb
into ^in++++=into
her ^pp$+pp3+++=her
bag ^nn++++=bag.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
this ^dt+dem+++=this
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered,
, ^zz++++=EXTRAWORD
lifting ^nvbg+++xvbg+=lifting
him ^pp3o+pp3+++=him
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
climbed ^vbd+++xvbnx+=climbed
in ^in++++=in
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
" ^zz++++="Fine."
fine ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
left ^vbd+++xvbnx+=left
a ^at++++=a
note ^nn++++=note
for ^in++++=for
Silas ^np+++??+=Silas
and ^cc++++=and
slipped ^vpsv++agls+xvbn+=slipped
into ^in++++=into
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Candle ^nn++++=Candle
Lane ^nn++++=Lane
was ^vbd+bedz+aux++=was
deserted ^vpsv++agls+xvbnx+=deserted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
flowed ^vbd+++xvbn+=flowed
along ^in++++=along
it ^pp3+it+++=it
like ^in++++=like
a ^at++++=a
shining ^jj+atrb++xvbg+=shining
herd ^nn++++=herd,
, ^zz++++=EXTRAWORD
all ^abn++++=all
drops ^nns++++=drops
moving ^vwbg+++xvbg+=moving
toward ^in++++=toward
the ^ati++++=the
brick ^nn++++=brick
wall ^nn++++=wall
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wall ^nn++++=wall
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
an ^at++++=an
abandoned ^jj+atrb++xvbn+=abandoned
soap ^nn++++=soap
factory ^nn++++=factory.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
every ^at++++=every
crack ^nn++++=crack
in ^in++++=in
its ^pp$+it+++=its
surface ^nn++++=surface.
. ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
child ^nn++++=child,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
drawn ^vprf+++xvbnx+=drawn
each ^dt++++=each
brick ^nn++++=brick.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
tonight ^nr+tm+++=tonight,
