# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
checked ^vbd+++xvbnx+=checked
his ^pp$+pp3+++=his
funnels ^nns+++??+=funnels,
, ^zz++++=EXTRAWORD
gauges ^nns++++=gauges,
, ^zz++++=EXTRAWORD
ribbons ^nns++++=ribbons,
, ^zz++++=EXTRAWORD
cups ^nns++++=cups,
, ^zz++++=EXTRAWORD
wires ^nns++++=wires,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
weather ^nn++++=weather
vanes ^nns+++??+=vanes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
recorded ^vbd+vpub++xvbnx+=recorded
the ^ati++++=the
size ^nn++++=size
of ^in++++=of
droplets ^nns+nom+++=droplets,
, ^zz++++=EXTRAWORD
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
clouds ^nns++++=clouds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
exact ^jj+atrb+++=exact
minute ^nn++++=minute
when ^wrb+who+++=when
rain ^nn++++=rain
began ^vbd+++xvbn+=began
and ^cc+phrs+++=and
ended ^vbd+++xvbn+=ended.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
broad ^jj+atrb+++=broad
oak ^nn++++=oak
desk ^nn++++=desk
beneath ^in+pl+++=beneath
the ^ati++++=the
attic ^nn++++=attic
window ^nn++++=window,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
painted ^vbd+++xvbnx+=painted
his ^pp$+pp3+++=his
findings ^nns++++=findings.
. ^zz++++=EXTRAWORD
A ^at++++=A
blue ^jj+atrb+++=blue
curve ^nn++++=curve
might ^md+pos+++=might
show ^vb+vprv+++=show
a ^at++++=a
shower ^nn++++=shower
moving ^vwbg+++xvbg+=moving
across ^in+pl+++=across
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
A ^at++++=A
scatter ^nn++++=scatter
of ^in++++=of
gray ^np++++=gray
dots ^nns++++=dots
marked ^vbd+++xvbn+=marked
rain ^nn++++=rain
that ^tht+rel+subj++=that
evaporated ^vbd+++xvbn+=evaporated
before ^in++++=before
reaching ^xvbg+++xvbg+=reaching
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
Green ^nn++++=Green
spirals ^nns+nom+++=spirals
recorded ^vbd+vpub++xvbn+=recorded
storms ^nns++++=storms
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
gathered ^vprf+++xvbnx+=gathered
above ^jjb++++=above
the ^ati++++=the
orchards ^nns++++=orchards.
. ^zz++++=EXTRAWORD
Gold ^nn++++=Gold
ink ^nn++++=ink
was ^vbd+bedz+aux++=was
reserved ^vpsv++agls+xvbnx+=reserved
for ^in++++=for
sunshowers ^nns+nom+++=sunshowers.
. ^zz++++=EXTRAWORD
People ^nns++++=People
considered ^vwbn+vprv++xvbn+=considered
Elian ^np+++??+=Elian
peculiar ^jj++++=peculiar
but ^cc+phrs+++=but
useful ^jj++++=useful.
. ^zz++++=EXTRAWORD
Fishermen ^nns++++=Fishermen
asked ^vbd+vsua++xvbn+=asked
him ^pp3o+pp3+++=him
whether ^cs+who+++=whether
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
safe ^jj+pred+++=safe
to ^to+jcmp+++=to
sail ^vbi++++=sail.
. ^zz++++=EXTRAWORD
Farmers ^nns+nom+++=Farmers
consulted ^vwbn+++xvbn+=consulted
him ^pp3o+pp3+++=him
before ^in++++=before
planting ^xvbg+++xvbg+=planting.
. ^zz++++=EXTRAWORD
Brides ^np+++??+=Brides
paid ^vbd+++xvbn+=paid
him ^pp3o+pp3+++=him
to ^to++++=to
choose ^vbi++++=choose
a ^at++++=a
dry ^jj+atrb+++=dry
afternoon ^nn++++=afternoon
for ^in++++=for
their ^pp$+pp3+++=their
weddings ^nns++++=weddings.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
usually ^rb+down+++=usually
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
nobody ^pn++++=nobody
knew ^vbd+vprv++xvbn+=knew
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
Elian ^np+++??+=Elian
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
study ^nn++++=study
rain ^nn++++=rain
merely ^rb+down+++=merely
to ^to++++=to
predict ^vbi+vpub+++=predict
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
searching ^vbg+++xvbgx+=searching
for ^in++++=for
one ^cd1++++=one
particular ^jj+atrb+++=particular
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
Bellwether ^np+nom++??+=Bellwether
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years
earlier ^jjr++++=earlier,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
night ^nn++++=night
his ^pp$+pp3+++=his
mother ^npt++++=mother
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
seven ^cd++++=seven.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
remembered ^vbd+vprv++xvbnx+=remembered
thunder ^nn++++=thunder
shaking ^vwbg+++xvbg+=shaking
the ^ati++++=the
windows ^nns++++=windows
and ^cc++++=and
water ^nn++++=water
pouring ^vwbg+++xvbg+=pouring
through ^in++++=through
the ^ati++++=the
gutters ^nns+nom+++=gutters
in ^in++++=in
white ^jj+atrb+++=white
ropes ^nns++++=ropes.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
wrapped ^vprf+++xvbnx+=wrapped
herself ^ppl+pp3+++=herself
in ^in++++=in
a ^at++++=a
red ^jj+atrb+++=red
cloak ^nn++++=cloak
and ^cc++++=and
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
front ^jjb+atrb+++=front
door ^nn++++=door,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
gripping ^vwbg+++xvbg+=gripping
the ^ati++++=the
latch ^nn++++=latch.
. ^zz++++=EXTRAWORD
" ^zz++++="Stay
stay ^vb++++=EXTRAWORD
upstairs ^jjb++++=upstairs,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
the ^ati++++=the
bridge ^nn++++=bridge."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
flashed ^vbd+++xvbn+=flashed
behind ^rp+pl+++=behind
her ^pp3o+pp3+++=her
like ^in++++=like
falling ^xvbg+++xvbg+=falling
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
someone ^pn++++=someone
has ^vbz+hvz+vrb++=has
to ^in++++=to
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
stepped ^vbd+++xvbnx+=stepped
into ^in++++=into
the ^ati++++=the
storm ^nn++++=storm
and ^cc++++=and
never ^rb++++=never
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
At ^rb++++=At
dawn ^nn++++=dawn,
, ^zz++++=EXTRAWORD
the ^ati++++=the
river ^nn++++=river
had ^vbd+hvd+aux++=had
overflowed ^vprf+++xvbnx+=overflowed.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
the ^ati++++=the
wooden ^jj+atrb+++=wooden
bridge ^nn++++=bridge
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Searchers ^nns+nom++??+=Searchers
found ^vbd+vprv+tht0+xvbn+=found
the ^ati++++=the
red ^jj+atrb+++=red
cloak ^nn++++=cloak
snagged ^vbd+++xvbn+=snagged
on ^in++++=on
a ^at++++=a
willow ^nn++++=willow
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
body ^nn++++=body.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
river ^nn++++=river
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
never ^rb++++=never
believed ^vbd+vprv++xvbn+=believed
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
Vey ^np+++??+=Vey,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
cartographer ^nn+nom+++=cartographer
too ^rb++++=too.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
rivers ^vbz++++=rivers
left ^vbd+++xvbn+=left
signatures ^nns++++=signatures
in ^in++++=in
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
winds ^nns++++=winds
carried ^vbd+++xvbn+=carried
the ^ati++++=the
scents ^nns++++=scents
of ^in++++=of
distant ^jj+atrb+++=distant
countries ^nns++++=countries,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
storm ^nn++++=storm
followed ^vbd+vprv++xvbn+=followed
a ^at++++=a
road ^nn++++=road,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
the ^ati++++=the
road ^nn++++=road
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen.
. ^zz++++=EXTRAWORD
" ^zz++++="Nothing
nothing ^pn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
sky ^nn++++=sky
is ^vbz+bez+aux++=is
truly ^rb++splt++=truly
lost ^vpsv++agls+xvbnx+=lost,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
only ^rb+down+++=only
changes ^nns++++=changes
direction ^nn+nom+++=direction."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^in++++=After
her ^pp3o+pp3+++=her
disappearance ^nn+nom+++=disappearance,
, ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
found ^vbd+vprv++xvbn+=found
a ^at++++=a
sealed ^jj+atrb++xvbn+=sealed
drawer ^nn++++=drawer
in ^in++++=in
her ^pp$+pp3+++=her
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
dozens ^cds++++=dozens
of ^in++++=of
rain ^nn++++=rain
maps ^nns++++=maps
drawn ^vwbn+++xvbn+=drawn
in ^in++++=in
violet ^jj+atrb+++=violet
ink ^nn++++=ink.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
showed ^vbd+vprv++xvbnx+=showed
a ^at++++=a
storm ^nn++++=storm
unlike ^in++++=unlike
any ^dti++++=any
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen:
: ^zz++++=EXTRAWORD
a ^at++++=a
narrow ^jj+atrb+++=narrow
band ^nn++++=band
of ^in++++=of
rain ^nn++++=rain
that ^tht+rel+subj++=that
appeared ^vprf+++xvbn+=appeared
every ^at++++=every
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
traveled ^j+++xvbn+=traveled
against ^in++++=against
the ^ati++++=the
prevailing ^jj+atrb++xvbg+=prevailing
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ended ^vbd+++xvbn+=ended
at ^rb++++=at
Bellwether ^np+nom+++=Bellwether's
's ^$++++=EXTRAWORD
eastern ^jj+atrb+++=eastern
bridge ^nn++++=bridge.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
final ^nn++++=final
map ^vb++++=map,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written:
: ^zz++++=EXTRAWORD
When ^wrb+who+++=WHEN
The ^ati++++=THE
North ^np+pl+++=NORTH
Clock ^nn++++=CLOCK
Stops ^nns++++=STOPS,
, ^zz++++=EXTRAWORD
Follow ^vb+vprv+++=FOLLOW
The ^ati++++=THE
Dry ^jj+atrb+++=DRY
Road ^npl++++=ROAD
Through ^in++++=THROUGH
The ^ati++++=THE
Rain ^nn++++=RAIN.
. ^zz++++=EXTRAWORD
For ^in++++=For
years ^nns++++=years,
, ^zz++++=EXTRAWORD
the ^ati++++=the
words ^nns++++=words
meant ^vbd+vprv++xvbn+=meant
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
first ^od++++=first
morning ^nn++++=morning
of ^in++++=of
Elian ^np++++=Elian's
's ^$++++=EXTRAWORD
twenty ^cd++++=twenty-third
- ^zz++++=EXTRAWORD
third ^od++++=EXTRAWORD
autumn ^nn++++=autumn
without ^in++++=without
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
the ^ati++++=the
north ^np+pl+++=north
clock ^nn++++=clock
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
stood ^vbd+++xvbn+=stood
in ^in++++=in
a ^at++++=a
stone ^nn++++=stone
tower ^nn++++=tower
above ^jjb++++=above
the ^ati++++=the
market ^nn++++=market
square ^nn++++=square
and ^cc++++=and
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
perfect ^jj+atrb+++=perfect
time ^nn++++=time
for ^in++++=for
one ^cd1++++=one
hundred ^cd++++=hundred
and ^cc++++=and
nine ^cd++++=nine
years ^nns++++=years.
. ^zz++++=EXTRAWORD
At ^rb++++=At
seventeen ^cd++++=seventeen
minutes ^nns++++=minutes
past ^jjb++++=past
four ^cd++++=four
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
hands ^nns++++=hands
froze ^vbd+++xvbn+=froze.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
woke ^vbd+++xvbn+=woke
at ^rb++++=at
that ^dt+dem+++=that
exact ^jj+atrb+++=exact
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
No ^at++++=No
bell ^nn++++=bell
sounded ^vbd+++xvbn+=sounded,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
the ^ati++++=the
silence ^nn++++=silence
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
hammer ^nn++++=hammer.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rose ^vbd+++xvbnx+=rose,
, ^zz++++=EXTRAWORD
crossed ^j+++xvbn+=crossed
the ^ati++++=the
cold ^jj+atrb+++=cold
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
opened ^vbd+++xvbn+=opened
the ^ati++++=the
attic ^nn++++=attic
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
town ^nn++++=town
lay ^vbd+++xvbn+=lay
dark ^jj++++=dark
below ^rb++++=below
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
chimneys ^nns++++=chimneys,
, ^zz++++=EXTRAWORD
clouds ^nns++++=clouds
gathered ^vbd+++xvbn+=gathered
over ^in++++=over
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
formed ^vbd+++xvbnx+=formed
a ^at++++=a
long ^rb++++=long
violet ^jj+atrb+++=violet
line ^nn++++=line.
. ^zz++++=EXTRAWORD
Elian ^np++++=Elian's
's ^$++++=EXTRAWORD
breath ^nn++++=breath
caught ^vbd+++xvbn+=caught.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lit ^vbd+++xvbnx+=lit
every ^at++++=every
lamp ^nn++++=lamp
in ^in++++=in
the ^ati++++=the
attic ^nn++++=attic
and ^cc++++=and
spread ^vb+++xvbn+=spread
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
maps ^nns++++=maps
across ^in+pl+++=across
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hands ^nns++++=hands
trembled ^vbd+++xvbn+=trembled
as ^ql++++=as
he ^pp3a+pp3+++=he
compared ^vbd+++xvbnx+=compared
her ^pp$+pp3+++=her
lines ^nns++++=lines
with ^in++++=with
the ^ati++++=the
readings ^nns++++=readings
from ^in++++=from
his ^pp$+pp3+++=his
instruments ^nns+nom+++=instruments.
. ^zz++++=EXTRAWORD
Wind ^nn++++=Wind
from ^in++++=from
the ^ati++++=the
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
Pressure ^nn++++=Pressure
falling ^vwbg+++xvbg+=falling.
. ^zz++++=EXTRAWORD
Air ^nn++++=Air
unusually ^rb++++=unusually
warm ^jj++++=warm.
. ^zz++++=EXTRAWORD
Clouds ^nns++++=Clouds
moving ^vwbg+++xvbg+=moving
eastward ^rb++++=eastward.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
violet ^jj+atrb+++=violet
storm ^nn++++=storm
was ^vbd+bedz+aux++=was
moving ^vbg+++xvbgx+=moving
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
Against ^in++++=Against
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Toward ^in++++=Toward
Bellwether ^np+nom++??+=Bellwether.
. ^zz++++=EXTRAWORD
By ^in++++=By
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sky ^nn++++=sky
had ^vbd+hvd+aux++=had
darkened ^vprf+++xvbnx+=darkened.
. ^zz++++=EXTRAWORD
Townspeople ^nns++++=Townspeople
crowded ^vbd+++xvbn+=crowded
Lantern ^nn++++=Lantern
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
asking ^vbg+vsua++xvbg+=asking
whether ^cs+who+++=whether
they ^pp3a+pp3+++=they
should ^md+nec+++=should
close ^vb++++=close
the ^ati++++=the
harbor ^nn++++=harbor
or ^cc++++=or
move ^nn++++=move
livestock ^nn++++=livestock
uphill ^jjb++++=uphill.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway
of ^in++++=of
the ^ati++++=the
clockmaker ^jjr+atrb+++=clockmaker's
's ^vbz+bez+vrb++0=EXTRAWORD
shop ^nn++++=shop
while ^cs+sub+++=while
questions ^nns+nom+++=questions
rose ^vbd+++xvbn+=rose
around ^rp++++=around
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
will ^md+prd+++=will
it ^pp3+it+++=it
begin ^vb++++=begin?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
the ^ati++++=the
river ^nn++++=river
flood ^nn++++=flood?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
like ^in++++=like
the ^ati++++=the
storm ^nn++++=storm
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years
ago ^rb++++=ago?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+dem+++=That
last ^rb++++=last
question ^nn+nom+++=question
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
a ^at++++=a
woman ^nn++++=woman
named ^vbd+++xvbn+=named
Anja ^np+++??+=Anja,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sold ^vbd+++xvbn+=sold
candles ^nns++++=candles
in ^in++++=in
the ^ati++++=the
market ^nn++++=market.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
Elian ^np+++??+=Elian
since ^in++++=since
childhood ^nn+nom+++=childhood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
alone ^rb++++=alone
watched ^vbd+++xvbn+=watched
his ^pp$+pp3+++=his
face ^nn++++=face
instead ^rb+cnj+++=instead
of ^in++++=of
the ^ati++++=the
clouds ^nns++++=clouds.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
fell ^vbd+++xvbn+=fell
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
pushed ^vwbn+++xvbn+=pushed
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
chain ^nn++++=chain
of ^in++++=of
office ^nn++++=office
hidden ^vbd+++xvbn+=hidden
beneath ^in+pl+++=beneath
a ^at++++=a
heavy ^jj+atrb+++=heavy
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
ring ^vb++++=ring
the ^ati++++=the
flood ^nn++++=flood
bell ^nn++++=bell.
